Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
101.502784729004,240.729858398438,124.435752868652,134.002288818359,124.599716186523,196.597061157227,200.65690612793,141.171203613281,148.473297119141,199.686950683594,170.06901550293,125.260871887207,261.770568847656,0.62086284160614,182.049362182617,65.5721282958984,51.9142074584961,-147.054702758789,54.147533416748,33.8224906921387,150.208221435547,203.885711669922,59.36376953125,125.11213684082,31.769115447998,176.077011108398,156.266128540039,-173.343444824219,113.101348876953,221.123672485352,179.805282592773,64.6741256713867,103.61994934082,-6.10927057266235
177.14762878418,236.390045166016,158.216522216797,136.312530517578,137.122772216797,164.868041992188,195.370361328125,149.554351806641,143.109283447266,166.792953491211,124.646766662598,118.044700622559,199.541275024414,-66.7936248779297,163.662521362305,-0.847645878791809,42.315299987793,-115.076293945312,36.4873428344727,72.4797592163086,223.228042602539,257.452362060547,95.1872329711914,108.706916809082,54.2216796875,139.732666015625,123.775436401367,-173.850387573242,127.359245300293,203.377532958984,107.73127746582,26.6156349182129,59.7062301635742,-20.8828506469727
208.598876953125,163.66130065918,218.606643676758,130.339645385742,140.172988891602,112.630790710449,190.097671508789,123.763565063477,141.746139526367,114.378463745117,119.556648254395,71.9836807250977,170.588836669922,-63.0379180908203,123.703567504883,-36.7795219421387,99.9342193603516,-49.2749176025391,68.6891326904297,136.307006835938,191.587295532227,237.662231445312,139.216659545898,67.3321228027344,114.47827911377,51.6416244506836,89.7150497436523,-81.3828277587891,138.921112060547,138.008987426758,71.9535751342773,-22.9407024383545,72.2296829223633,-38.6345825195312
190.839462280273,106.259910583496,237.615951538086,116.021484375,127.092269897461,75.1166000366211,181.946487426758,81.8913955688477,154.608016967773,108.546844482422,123.917907714844,10.8580503463745,165.990737915039,-8.32848262786865,115.200370788574,-73.3275451660156,100.163665771484,27.3570709228516,69.1751861572266,204.152816772461,164.431823730469,211.837219238281,154.598175048828,32.0772895812988,146.218536376953,-22.3752021789551,50.695930480957,0.164998337626457,186.583068847656,83.0094528198242,106.254165649414,-75.0409774780273,78.9599838256836,-80.1039276123047
223.768646240234,99.0960311889648,225.946823120117,132.968811035156,142.438201904297,61.453311920166,187.470153808594,65.9855270385742,158.398422241211,109.492691040039,104.415374755859,-20.7416381835938,100.915649414062,-6.34017562866211,92.7950439453125,-116.650756835938,-10.3032836914062,79.9445037841797,14.8316841125488,231.379165649414,223.808151245117,222.043319702148,142.28742980957,44.6720542907715,125.82487487793,-32.5373306274414,-0.992289841175079,32.0950965881348,255.624206542969,83.4384613037109,154.067733764648,-127.2841796875,50.0854759216309,-134.15007019043
294.779907226562,92.3110275268555,249.147323608398,135.663909912109,191.823974609375,40.1513671875,204.814483642578,68.3012924194336,172.154937744141,103.6435546875,76.8573684692383,-15.0546960830688,11.8025398254395,-56.8736305236816,47.3412780761719,-131.601226806641,-68.3244323730469,85.8447418212891,-15.5373058319092,152.204360961914,265.211151123047,228.17741394043,144.261367797852,69.5247955322266,126.379745483398,-23.1178092956543,-55.3064231872559,24.8029689788818,274.692077636719,82.478271484375,138.808151245117,-132.909332275391,20.0513095855713,-179.617324829102
314.581237792969,75.9199829101562,237.01921081543,99.4484710693359,208.449630737305,0.26833912730217,174.864212036133,58.5243225097656,193.320785522461,83.314323425293,64.7823333740234,2.32381629943848,-0.418244749307632,-81.8423538208008,49.3611145019531,-131.853286743164,-14.2854824066162,61.8832893371582,22.2764930725098,-20.5395698547363,242.045684814453,192.147903442383,140.069351196289,84.2077407836914,169.117111206055,-3.109041929245,-71.674690246582,-6.40381526947021,228.385131835938,58.5672874450684,103.999786376953,-105.194000244141,50.0222282409668,-215.937088012695
268.342010498047,74.3119812011719,139.343521118164,122.041412353516,182.024658203125,-28.5316390991211,99.1126480102539,43.9131355285645,163.025192260742,44.8002014160156,79.2507476806641,4.77923059463501,49.7127914428711,-84.6846771240234,91.3060607910156,-150.870742797852,38.3900299072266,-12.741717338562,60.4171981811523,-162.067916870117,178.717132568359,154.733856201172,103.433120727539,129.057830810547,194.727264404297,49.9418411254883,-40.477611541748,-25.8637599945068,182.430892944336,76.6367340087891,95.2248306274414,-83.5176315307617,112.653839111328,-250.273010253906
210.498489379883,91.4042892456055,85.3149642944336,185.68017578125,172.949645996094,-23.1787700653076,67.859260559082,22.4281558990479,115.419952392578,49.4559631347656,102.809761047363,-15.1364440917969,81.1226043701172,-112.471862792969,123.918876647949,-177.645233154297,-2.99778032302856,-141.407089233398,49.1902885437012,-217.466506958008,110.569190979004,162.936737060547,90.4966201782227,172.195037841797,188.004928588867,73.4772338867188,-22.2446231842041,-41.6327056884766,180.872528076172,128.787979125977,82.8816909790039,-42.6761016845703,109.441467285156,-276.436767578125
203.162063598633,122.20964050293,114.532180786133,183.784484863281,191.98583984375,6.92014694213867,102.78116607666,-0.339073896408081,147.77180480957,85.5757446289062,116.184448242188,-35.6945381164551,63.6675415039062,-166.370544433594,120.939750671387,-184.550415039062,-100.97745513916,-234.478881835938,27.6576690673828,-240.185836791992,118.236740112305,183.451065063477,114.339958190918,148.739242553711,179.829650878906,34.1974983215332,-82.1235580444336,-78.9568481445312,203.869812011719,150.028228759766,72.8651733398438,9.59987640380859,42.7762680053711,-267.954620361328
240.729858398438,129.680404663086,134.002288818359,132.705963134766,196.597061157227,23.5716037750244,141.171203613281,-8.54907703399658,199.686950683594,66.6567459106445,125.260871887207,-27.8667984008789,0.62086284160614,-212.861419677734,65.5721282958984,-167.724563598633,-147.054702758789,-221.260147094727,33.8224906921387,-230.681976318359,203.885711669922,171.070053100586,125.11213684082,93.2296600341797,176.077011108398,3.77286624908447,-173.343444824219,-105.668281555176,221.123672485352,138.581237792969,64.6741256713867,36.6409950256348,-6.10927057266235,-195.067108154297
236.390045166016,88.1976013183594,136.312530517578,75.9230880737305,164.868041992188,-6.85155487060547,149.554351806641,-30.6998538970947,166.792953491211,16.9589405059814,118.044700622559,-9.71506404876709,-66.7936248779297,-207.621765136719,-0.847645878791809,-128.909072875977,-115.076293945312,-133.942184448242,72.4797592163086,-156.604446411133,257.452362060547,141.774429321289,108.706916809082,61.7940826416016,139.732666015625,7.03179979324341,-173.850387573242,-95.7239074707031,203.377532958984,105.073913574219,26.6156349182129,29.2567386627197,-20.8828506469727,-102.779167175293
163.66130065918,51.875316619873,130.339645385742,22.3084869384766,112.630790710449,-68.4397430419922,123.763565063477,-70.3621978759766,114.378463745117,-5.11764240264893,71.9836807250977,-28.3410778045654,-63.0379180908203,-149.711929321289,-36.7795219421387,-72.4506378173828,-49.2749176025391,-47.3140640258789,136.307006835938,-57.875617980957,237.662231445312,124.595146179199,67.3321228027344,35.6982307434082,51.6416244506836,-3.45224618911743,-81.3828277587891,-46.3078155517578,138.008987426758,46.1312561035156,-22.9407024383545,-27.4798469543457,-38.6345825195312,-74.0708236694336
106.259910583496,49.5856742858887,116.021484375,-4.00497484207153,75.1166000366211,-113.338424682617,81.8913955688477,-110.350616455078,108.546844482422,-28.8129615783691,10.8580503463745,-72.4902114868164,-8.32848262786865,-97.9534683227539,-73.3275451660156,-34.8249130249023,27.3570709228516,19.5262012481689,204.152816772461,-7.37829160690308,211.837219238281,104.336570739746,32.0772895812988,-9.88854694366455,-22.3752021789551,-33.9791259765625,0.164998337626457,31.1145133972168,83.0094528198242,-9.00127601623535,-75.0409774780273,-90.0806274414062,-80.1039276123047,-86.8145294189453
99.0960311889648,28.1363086700439,132.968811035156,-25.9579219818115,61.453311920166,-127.070182800293,65.9855270385742,-167.918670654297,109.492691040039,-63.8228759765625,-20.7416381835938,-91.2657165527344,-6.34017562866211,-78.4071960449219,-116.650756835938,-30.5127906799316,79.9445037841797,82.5715942382812,231.379165649414,-25.4726181030273,222.043319702148,48.0321655273438,44.6720542907715,-48.9756164550781,-32.5373306274414,-52.5530319213867,32.0950965881348,62.3532867431641,83.4384613037109,-46.9084281921387,-127.2841796875,-89.0149612426758,-134.15007019043,-81.3721466064453
92.3110275268555,-32.736213684082,135.663909912109,-77.1651840209961,40.1513671875,-133.322692871094,68.3012924194336,-194.413803100586,103.6435546875,-70.9395446777344,-15.0546960830688,-77.9593353271484,-56.8736305236816,-72.8899459838867,-131.601226806641,-22.113639831543,85.8447418212891,80.7130966186523,152.204360961914,-57.2960472106934,228.17741394043,-16.0994415283203,69.5247955322266,-64.2338104248047,-23.1178092956543,-47.9487533569336,24.8029689788818,18.4615173339844,82.478271484375,-75.4351119995117,-132.909332275391,-53.7384948730469,-179.617324829102,-77.0266952514648
75.9199829101562,-87.2601852416992,99.4484710693359,-114.513374328613,0.26833912730217,-131.147827148438,58.5243225097656,-150.15559387207,83.314323425293,-55.9386940002441,2.32381629943848,-54.1668014526367,-81.8423538208008,-77.8557586669922,-131.853286743164,-14.6272449493408,61.8832893371582,-12.5425910949707,-20.5395698547363,-72.8221740722656,192.147903442383,-27.274959564209,84.2077407836914,-68.9881744384766,-3.109041929245,-39.4589195251465,-6.40381526947021,-24.5190830230713,58.5672874450684,-71.1234741210938,-105.194000244141,-24.8106155395508,-215.937088012695,-85.8237686157227
74.3119812011719,-97.2831878662109,122.041412353516,-92.087287902832,-28.5316390991211,-99.8391494750977,43.9131355285645,-116.67594909668,44.8002014160156,-49.0599937438965,4.77923059463501,-30.6051368713379,-84.6846771240234,-71.8396759033203,-150.870742797852,-36.5264053344727,-12.741717338562,-71.2047271728516,-162.067916870117,-111.19197845459,154.733856201172,-14.1473712921143,129.057830810547,-59.9925384521484,49.9418411254883,-45.4103355407715,-25.8637599945068,-52.1856918334961,76.6367340087891,-38.5566139221191,-83.5176315307617,-5.24046087265015,-250.273010253906,-86.7931594848633
91.4042892456055,-80.0057067871094,185.68017578125,-36.1372833251953,-23.1787700653076,-65.9314956665039,22.4281558990479,-102.029762268066,49.4559631347656,-38.616886138916,-15.1364440917969,-13.7526350021362,-112.471862792969,-39.6509552001953,-177.645233154297,-60.7313766479492,-141.407089233398,-55.8508987426758,-217.466506958008,-148.101181030273,162.936737060547,-30.4123592376709,172.195037841797,-38.7634887695312,73.4772338867188,-43.205265045166,-41.6327056884766,-90.1875762939453,128.787979125977,-26.4716892242432,-42.6761016845703,-23.5615386962891,-276.436767578125,-89.8305053710938
122.20964050293,-81.4248123168945,183.784484863281,-1.04802584648132,6.92014694213867,-66.3332748413086,-0.339073896408081,-52.7495155334473,85.5757446289062,-20.9410037994385,-35.6945381164551,-5.44861793518066,-166.370544433594,-34.6837463378906,-184.550415039062,-79.4769439697266,-234.478881835938,-57.6291351318359,-240.185836791992,-119.519752502441,183.451065063477,-43.0250129699707,148.739242553711,-29.7747383117676,34.1974983215332,-15.767635345459,-78.9568481445312,-79.3638687133789,150.028228759766,-43.9784622192383,9.59987640380859,-62.383129119873,-267.954620361328,-93.713005065918
129.680404663086,-103.476539611816,132.705963134766,2.73251628875732,23.5716037750244,-82.9520111083984,-8.54907703399658,-31.982759475708,66.6567459106445,-36.0550689697266,-27.8667984008789,-11.4003572463989,-212.861419677734,-72.8991546630859,-167.724563598633,-112.961837768555,-221.260147094727,-47.8068237304688,-230.681976318359,-57.2534980773926,171.070053100586,-35.5567588806152,93.2296600341797,-37.9799613952637,3.77286624908447,-12.5365180969238,-105.668281555176,-19.2385559082031,138.581237792969,-69.5542755126953,36.6409950256348,-58.7317314147949,-195.067108154297,-76.2752914428711
88.1976013183594,-113.946510314941,75.9230880737305,2.49040174484253,-6.85155487060547,-96.282356262207,-30.6998538970947,-59.2758369445801,16.9589405059814,-74.3372268676758,-9.71506404876709,-35.3174743652344,-207.621765136719,-97.5556182861328,-128.909072875977,-136.50032043457,-133.942184448242,-8.79786491394043,-156.604446411133,-27.1265563964844,141.774429321289,-25.108003616333,61.7940826416016,-47.718189239502,7.03179979324341,-57.7162094116211,-95.7239074707031,-9.40596008300781,105.073913574219,-78.2323989868164,29.2567386627197,-17.2945442199707,-102.779167175293,-54.0380668640137
51.875316619873,-101.874984741211,22.3084869384766,17.2964763641357,-68.4397430419922,-105.300498962402,-70.3621978759766,-58.3346214294434,-5.11764240264893,-78.6661758422852,-28.3410778045654,-53.1076812744141,-149.711929321289,-102.738571166992,-72.4506378173828,-136.538223266602,-47.3140640258789,-53.8454246520996,-57.875617980957,-56.4629096984863,124.595146179199,6.10529232025146,35.6982307434082,-19.3466300964355,-3.45224618911743,-82.4292602539062,-46.3078155517578,-43.340145111084,46.1312561035156,-46.8233299255371,-27.4798469543457,18.2941780090332,-74.0708236694336,-53.6312103271484
49.5856742858887,-82.8447341918945,-4.00497484207153,49.7131729125977,-113.338424682617,-84.2368087768555,-110.350616455078,-22.9121704101562,-28.8129615783691,-62.3622016906738,-72.4902114868164,-50.0139579772949,-97.9534683227539,-96.6056213378906,-34.8249130249023,-130.4189453125,19.5262012481689,-135.886428833008,-7.37829160690308,-102.889533996582,104.336570739746,5.03393125534058,-9.88854694366455,52.1212463378906,-33.9791259765625,-58.3589477539062,31.1145133972168,-41.096565246582,-9.00127601623535,-14.5948362350464,-90.0806274414062,48.4020843505859,-86.8145294189453,-58.6076126098633
28.1363086700439,-101.068664550781,-25.9579219818115,52.4105682373047,-127.070182800293,-47.3104476928711,-167.918670654297,21.3293533325195,-63.8228759765625,-71.7981033325195,-91.2657165527344,-44.7383804321289,-78.4071960449219,-56.1237449645996,-30.5127906799316,-118.923149108887,82.5715942382812,-117.328712463379,-25.4726181030273,-66.5479354858398,48.0321655273438,-76.0531387329102,-48.9756164550781,54.4768829345703,-52.5530319213867,-46.7783889770508,62.3532867431641,-25.3308486938477,-46.9084281921387,-33.8371086120605,-89.0149612426758,93.3342361450195,-81.3721466064453,-44.6292533874512
-32.736213684082,-163.327560424805,-77.1651840209961,-20.6969261169434,-133.322692871094,-66.8816757202148,-194.413803100586,35.6666641235352,-70.9395446777344,-95.7201309204102,-77.9593353271484,-40.0047454833984,-72.8899459838867,-14.0230550765991,-22.113639831543,-107.334243774414,80.7130966186523,-71.5075073242188,-57.2960472106934,10.9293336868286,-16.0994415283203,-116.945022583008,-64.2338104248047,-42.2819862365723,-47.9487533569336,-52.8818588256836,18.4615173339844,-32.375129699707,-75.4351119995117,-70.4072036743164,-53.7384948730469,120.10230255127,-77.0266952514648,-27.3030815124512
-87.2601852416992,-191.720504760742,-114.513374328613,-94.2683029174805,-131.147827148438,-133.407638549805,-150.15559387207,-16.8966445922852,-55.9386940002441,-103.888801574707,-54.1668014526367,-35.7344284057617,-77.8557586669922,8.76834011077881,-14.6272449493408,-94.9075241088867,-12.5425910949707,-77.4629821777344,-72.8221740722656,-9.74851512908936,-27.274959564209,-66.6999053955078,-68.9881744384766,-102.336036682129,-39.4589195251465,-39.6136360168457,-24.5190830230713,-22.0008850097656,-71.1234741210938,-82.5055847167969,-24.8106155395508,87.1315536499023,-85.8237686157227,-31.4433326721191
-97.2831878662109,-156.250564575195,-92.087287902832,-108.627182006836,-99.8391494750977,-152.363265991211,-116.67594909668,-53.9007225036621,-49.0599937438965,-97.0885314941406,-30.6051368713379,-54.6160049438477,-71.8396759033203,33.4258499145508,-36.5264053344727,-74.9870910644531,-71.2047271728516,-67.8275985717773,-111.19197845459,-85.0654296875,-14.1473712921143,-39.8445854187012,-59.9925384521484,-127.189491271973,-45.4103355407715,-43.772533416748,-52.1856918334961,-3.23415184020996,-38.5566139221191,-85.834342956543,-5.24046087265015,47.371997833252,-86.7931594848633,-54.0435905456543
-80.0057067871094,-107.194938659668,-36.1372833251953,-128.711761474609,-65.9314956665039,-98.6473922729492,-102.029762268066,-29.8201675415039,-38.616886138916,-105.265327453613,-13.7526350021362,-74.6404571533203,-39.6509552001953,5.02957582473755,-60.7313766479492,-74.1964111328125,-55.8508987426758,-45.1852493286133,-148.101181030273,-124.849655151367,-30.4123592376709,-43.1611099243164,-38.7634887695312,-183.148376464844,-43.205265045166,-76.0935516357422,-90.1875762939453,-30.6872825622559,-26.4716892242432,-86.1237716674805,-23.5615386962891,42.5167274475098,-89.8305053710938,-93.5188369750977
-81.4248123168945,-61.4721069335938,-1.04802584648132,-149.442291259766,-66.3332748413086,-28.1360206604004,-52.7495155334473,-31.5589351654053,-20.9410037994385,-130.334579467773,-5.44861793518066,-54.849853515625,-34.6837463378906,-80.9939804077148,-79.4769439697266,-100.337005615234,-57.6291351318359,-54.6091918945312,-119.519752502441,-163.269348144531,-43.0250129699707,-24.8357410430908,-29.7747383117676,-157.770248413086,-15.767635345459,-76.9276580810547,-79.3638687133789,-75.1838302612305,-43.9784622192383,-73.4751968383789,-62.383129119873,16.0554237365723,-93.713005065918,-142.892715454102
-103.476539611816,-32.2344360351562,2.73251628875732,-110.09740447998,-82.9520111083984,16.4510612487793,-31.982759475708,-45.666934967041,-36.0550689697266,-122.725692749023,-11.4003572463989,-29.6367244720459,-72.8991546630859,-103.895034790039,-112.961837768555,-126.088989257812,-47.8068237304688,-67.4594039916992,-57.2534980773926,-178.094039916992,-35.5567588806152,-23.7504596710205,-37.9799613952637,-46.7753829956055,-12.5365180969238,-56.7369537353516,-19.2385559082031,-90.2282791137695,-69.5542755126953,-56.6621589660645,-58.7317314147949,-35.8158531188965,-76.2752914428711,-154.052825927734
-113.946510314941,-40.6451110839844,2.49040174484253,-53.7309226989746,-96.282356262207,24.1353187561035,-59.2758369445801,-8.73641777038574,-74.3372268676758,-88.6337890625,-35.3174743652344,-31.2100715637207,-97.5556182861328,-62.6024627685547,-136.50032043457,-139.657577514648,-8.79786491394043,-72.9365539550781,-27.1265563964844,-138.110626220703,-25.108003616333,-34.6002082824707,-47.718189239502,-6.04656362533569,-57.7162094116211,-59.094554901123,-9.40596008300781,-99.4087600708008,-78.2323989868164,-39.1962814331055,-17.2945442199707,-66.4722671508789,-54.0380668640137,-109.001907348633
-101.874984741211,-53.3751411437988,17.2964763641357,-19.5768299102783,-105.300498962402,8.87958526611328,-58.3346214294434,24.477466583252,-78.6661758422852,-87.3454742431641,-53.1076812744141,-31.7878189086914,-102.738571166992,-51.0018577575684,-136.538223266602,-138.894393920898,-53.8454246520996,-70.6746215820312,-56.4629096984863,-117.46753692627,6.10529232025146,-39.7728538513184,-19.3466300964355,-18.5024852752686,-82.4292602539062,-78.9787292480469,-43.340145111084,-116.941261291504,-46.8233299255371,-16.970178604126,18.2941780090332,-84.0567321777344,-53.6312103271484,-62.761589050293
-82.8447341918945,-43.1221237182617,49.7131729125977,-0.654492378234863,-84.2368087768555,6.79482507705688,-22.9121704101562,27.7187995910645,-62.3622016906738,-106.765380859375,-50.0139579772949,-47.641674041748,-96.6056213378906,-50.0395660400391,-130.4189453125,-150.461151123047,-135.886428833008,-49.022647857666,-102.889533996582,-107.596038818359,5.03393125534058,-69.8537368774414,52.1212463378906,-16.4025382995605,-58.3589477539062,-131.882019042969,-41.096565246582,-124.576652526855,-14.5948362350464,2.19764232635498,48.4020843505859,-89.1626052856445,-58.6076126098633,-55.0435218811035
-101.068664550781,-8.95133686065674,52.4105682373047,-16.5991077423096,-47.3104476928711,24.0988254547119,21.3293533325195,28.0312843322754,-71.7981033325195,-113.709564208984,-44.7383804321289,-116.166816711426,-56.1237449645996,-49.7761840820312,-118.923149108887,-201.648986816406,-117.328712463379,-35.9505462646484,-66.5479354858398,-41.0576019287109,-76.0531387329102,-64.7081146240234,54.4768829345703,-29.9596385955811,-46.7783889770508,-211.734039306641,-25.3308486938477,-128.819244384766,-33.8371086120605,17.750337600708,93.3342361450195,-100.060356140137,-44.6292533874512,-90.7724151611328
-163.327560424805,50.1786155700684,-20.6969261169434,-47.9518051147461,-66.8816757202148,24.5777187347412,35.6666641235352,6.73646450042725,-95.7201309204102,-115.75479888916,-40.0047454833984,-192.564895629883,-14.0230550765991,-113.223236083984,-107.334243774414,-242.691040039062,-71.5075073242188,-26.1992092132568,10.9293336868286,30.6331577301025,-116.945022583008,13.88232421875,-42.2819862365723,-36.0992431640625,-52.8818588256836,-254.287933349609,-32.375129699707,-147.649261474609,-70.4072036743164,38.6190452575684,120.10230255127,-158.375671386719,-27.3030815124512,-164.635833740234
-191.720504760742,94.4145431518555,-94.2683029174805,-54.9288749694824,-133.407638549805,3.10507345199585,-16.8966445922852,-26.3461151123047,-103.888801574707,-110.30793762207,-35.7344284057617,-216.042007446289,8.76834011077881,-213.132476806641,-94.9075241088867,-243.610534667969,-77.4629821777344,3.24435234069824,-9.74851512908936,37.7609634399414,-66.6999053955078,53.6871795654297,-102.336036682129,-28.5899620056152,-39.6136360168457,-251.745803833008,-22.0008850097656,-178.740493774414,-82.5055847167969,53.2159385681152,87.1315536499023,-212.142379760742,-31.4433326721191,-221.729064941406
-156.250564575195,97.5713500976562,-108.627182006836,-63.2344970703125,-152.363265991211,-15.2391185760498,-53.9007225036621,-48.2444877624512,-97.0885314941406,-108.036430358887,-54.6160049438477,-185.781356811523,33.4258499145508,-275.092102050781,-74.9870910644531,-249.711242675781,-67.8275985717773,4.56244564056396,-85.0654296875,-15.8870859146118,-39.8445854187012,16.3397197723389,-127.189491271973,-47.1702079772949,-43.772533416748,-231.745849609375,-3.23415184020996,-192.808364868164,-85.834342956543,49.8231964111328,47.371997833252,-225.942901611328,-54.0435905456543,-217.861328125
-107.194938659668,83.6943054199219,-128.711761474609,-95.6474227905273,-98.6473922729492,-37.4812355041504,-29.8201675415039,-79.0102462768555,-105.265327453613,-119.597793579102,-74.6404571533203,-138.819473266602,5.02957582473755,-299.339874267578,-74.1964111328125,-264.601593017578,-45.1852493286133,-24.2584762573242,-124.849655151367,-78.3733749389648,-43.1611099243164,-7.67130374908447,-183.148376464844,-49.5681953430176,-76.0935516357422,-189.617980957031,-30.6872825622559,-150.504364013672,-86.1237716674805,47.6013565063477,42.5167274475098,-247.377075195312,-93.5188369750977,-192.542419433594
