Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2
-51.2372245788574,141.997817993164,-288.200744628906,188.568328857422,-198.993927001953,175.30793762207,-50.6831016540527,-56.3665542602539,86.6399078369141,7.95646381378174,15.7687520980835,-51.0189476013184,49.4736213684082,-15.5936489105225,49.5785827636719,-73.1608810424805,-152.80387878418,189.492370605469,-43.2274169921875,53.8976593017578,50.6361923217773,-14.2645606994629,44.8077583312988,-10.7681341171265,20.1578598022461,-26.4127159118652,3.80113697052002,19.4393196105957
-23.6753196716309,62.0672798156738,-265.743713378906,164.946075439453,-198.753341674805,234.570846557617,8.10995960235596,-107.505378723145,109.051940917969,-97.637809753418,27.6183547973633,-75.3500671386719,89.9847564697266,-42.9014625549316,47.9778366088867,-78.7908172607422,-180.821792602539,213.981063842773,-89.7016906738281,89.1817245483398,27.7574596405029,-19.5261688232422,51.5463638305664,15.1178150177002,13.1803207397461,-12.4295701980591,63.4288024902344,-13.3613891601562
-90.8482360839844,63.0713882446289,-236.884307861328,201.278869628906,-190.454605102539,241.662017822266,47.6241455078125,-101.68058013916,103.651580810547,-86.4698791503906,17.0086326599121,-34.3040390014648,101.459259033203,2.82805204391479,97.6168746948242,13.6523714065552,-184.794998168945,265.874755859375,-147.282211303711,71.7866363525391,44.0554008483887,-2.17663669586182,52.3664703369141,53.3985328674316,41.5654525756836,16.8465747833252,116.296463012695,27.8616695404053
-143.552108764648,119.113220214844,-176.747177124023,255.532638549805,-136.336730957031,172.622009277344,117.731407165527,-42.7240219116211,153.363479614258,14.55970287323,91.1094284057617,37.7359046936035,126.574073791504,77.1052856445312,136.881576538086,103.610832214355,-141.906005859375,280.294799804688,-123.959251403809,-2.91699385643005,71.9146270751953,31.0038070678711,81.4563674926758,85.7378158569336,60.2967872619629,43.7221832275391,150.890975952148,80.4207382202148
-139.848342895508,133.81672668457,-108.933929443359,256.780212402344,-18.8054485321045,98.2863388061523,202.56803894043,30.3343982696533,174.794006347656,112.883834838867,191.367034912109,100.165809631348,142.604598999023,115.741256713867,99.6201477050781,106.510940551758,-110.578437805176,259.829833984375,-55.3746566772461,-1.51701879501343,65.9648056030273,58.9029541015625,97.3868865966797,67.6674575805664,29.2587013244629,38.7220916748047,159.0478515625,122.937942504883
-68.787467956543,124.454917907715,-78.564453125,240.506240844727,78.5651016235352,74.374641418457,209.759780883789,110.650093078613,134.972549438477,181.229583740234,145.036529541016,144.864227294922,86.7675628662109,129.709350585938,12.1463537216187,120.492446899414,-84.4649505615234,237.874099731445,-21.8977451324463,23.2291812896729,56.5055732727051,62.7854080200195,65.7499465942383,37.4202270507812,-2.6430766582489,38.5750923156738,164.15283203125,190.10400390625
48.969425201416,116.39022064209,-33.8482627868652,191.31477355957,104.461700439453,95.2693328857422,151.942764282227,206.670684814453,106.47509765625,239.021636962891,14.7661256790161,152.700744628906,4.83535718917847,128.756088256836,-76.9180145263672,178.89323425293,-50.4009819030762,187.586669921875,-51.3923797607422,3.12745094299316,45.2709846496582,52.0949440002441,29.7791004180908,62.0121383666992,-8.52826118469238,69.0733184814453,148.080993652344,278.992034912109
83.2102203369141,90.8275985717773,31.2184619903564,138.525421142578,103.196014404297,140.352905273438,110.49658203125,287.343627929688,100.920791625977,275.637908935547,-25.4142417907715,172.320648193359,-38.8711090087891,128.771102905273,-103.564323425293,170.703887939453,-30.5193958282471,162.168090820312,-53.4791679382324,11.6048278808594,22.2491455078125,48.929874420166,4.96193838119507,111.41739654541,-15.8877906799316,98.6414642333984,127.170745849609,347.031860351562
81.1719284057617,51.3946800231934,92.8789672851562,162.841751098633,113.421165466309,202.938720703125,78.9767990112305,330.994750976562,114.676979064941,270.452575683594,0.739354133605957,238.18473815918,-28.716817855835,124.229942321777,-55.8003425598145,149.825302124023,35.1655960083008,209.265960693359,21.985481262207,43.2694816589355,10.8050327301025,68.2401962280273,-21.8851947784424,139.867797851562,-31.5790119171143,123.152229309082,131.539184570312,376.724487304688
144.014953613281,70.6693344116211,165.614334106445,187.370071411133,133.024475097656,255.096817016602,18.5562858581543,341.461608886719,105.879600524902,241.476608276367,-5.81850147247314,228.623168945312,1.32797849178314,64.0863800048828,-32.1278991699219,169.520233154297,141.652145385742,222.787826538086,58.6486625671387,53.575855255127,2.66919183731079,87.113410949707,-29.2943820953369,148.181655883789,-35.5015487670898,127.826957702637,99.5330429077148,351.815460205078
141.997817993164,120.092849731445,188.568328857422,149.626327514648,175.30793762207,232.716278076172,-56.3665542602539,301.414367675781,7.95646381378174,199.332290649414,-51.0189476013184,125.622314453125,-15.5936489105225,-7.02703523635864,-73.1608810424805,98.2214508056641,189.492370605469,147.679458618164,53.8976593017578,50.2882881164551,-14.2645606994629,68.0111541748047,-10.7681341171265,129.396423339844,-26.4127159118652,84.9667053222656,19.4393196105957,277.228729248047
62.0672798156738,42.4437065124512,164.946075439453,117.919036865234,234.570846557617,149.248046875,-107.505378723145,215.324127197266,-97.637809753418,156.487365722656,-75.3500671386719,97.8531188964844,-42.9014625549316,10.7815237045288,-78.7908172607422,20.2240581512451,213.981063842773,85.8139114379883,89.1817245483398,28.8416786193848,-19.5261688232422,44.3573570251465,15.1178150177002,98.5586013793945,-12.4295701980591,49.3220443725586,-13.3613891601562,201.369262695312
63.0713882446289,-75.6474914550781,201.278869628906,95.1668548583984,241.662017822266,88.5182647705078,-101.68058013916,128.771865844727,-86.4698791503906,113.292556762695,-34.3040390014648,134.893096923828,2.82805204391479,56.779354095459,13.6523714065552,80.6347198486328,265.874755859375,86.458251953125,71.7866363525391,21.6253604888916,-2.17663669586182,46.9883804321289,53.3985328674316,80.7223663330078,16.8465747833252,53.484977722168,27.8616695404053,100.925453186035
119.113220214844,-27.2017917633057,255.532638549805,50.3765563964844,172.622009277344,47.3921089172363,-42.7240219116211,32.8285217285156,14.55970287323,-3.72632169723511,37.7359046936035,62.4819526672363,77.1052856445312,9.77387428283691,103.610832214355,91.7716293334961,280.294799804688,75.7810211181641,-2.91699385643005,38.4123649597168,31.0038070678711,21.5034255981445,85.7378158569336,54.4241714477539,43.7221832275391,39.9689483642578,80.4207382202148,-48.0124282836914
133.81672668457,56.9072570800781,256.780212402344,-3.1412992477417,98.2863388061523,7.9290075302124,30.3343982696533,-102.085182189941,112.883834838867,-162.363342285156,100.165809631348,-101.072486877441,115.741256713867,-83.6324691772461,106.510940551758,6.89651155471802,259.829833984375,22.1205043792725,-1.51701879501343,18.9936771392822,58.9029541015625,-25.6733856201172,67.6674575805664,29.296293258667,38.7220916748047,7.33147430419922,122.937942504883,-137.142593383789
124.454917907715,21.9805145263672,240.506240844727,-53.2741355895996,74.374641418457,12.0225133895874,110.650093078613,-197.598358154297,181.229583740234,-189.482437133789,144.864227294922,-181.651657104492,129.709350585938,-112.604476928711,120.492446899414,11.1752109527588,237.874099731445,-5.60198450088501,23.2291812896729,-5.52806186676025,62.7854080200195,-14.4257774353027,37.4202270507812,47.788818359375,38.5750923156738,1.53992629051208,190.10400390625,-126.135040283203
116.39022064209,-5.27950525283813,191.31477355957,-73.7286071777344,95.2693328857422,22.1748104095459,206.670684814453,-194.484512329102,239.021636962891,-88.9112319946289,152.700744628906,-160.207855224609,128.756088256836,-80.4186935424805,178.89323425293,10.3841743469238,187.586669921875,11.9614725112915,3.12745094299316,27.9071731567383,52.0949440002441,23.6715221405029,62.0121383666992,80.6296615600586,69.0733184814453,-1.38757312297821,278.992034912109,-111.092720031738
90.8275985717773,14.3862237930298,138.525421142578,-82.2474517822266,140.352905273438,-24.0337829589844,287.343627929688,-188.622207641602,275.637908935547,-13.966796875,172.320648193359,-177.977691650391,128.771102905273,-37.178768157959,170.703887939453,-87.4073867797852,162.168090820312,0.821934580802917,11.6048278808594,70.8938522338867,48.929874420166,9.9902286529541,111.41739654541,79.1460266113281,98.6414642333984,-34.7364196777344,347.031860351562,-128.239822387695
51.3946800231934,-19.3939819335938,162.841751098633,-121.669250488281,202.938720703125,-93.4826126098633,330.994750976562,-218.131195068359,270.452575683594,-9.1242790222168,238.18473815918,-237.343765258789,124.229942321777,0.199677109718323,149.825302124023,-113.803321838379,209.265960693359,-50.7757225036621,43.2694816589355,62.0892562866211,68.2401962280273,-14.7287273406982,139.867797851562,48.2879638671875,123.152229309082,-58.5720405578613,376.724487304688,-167.296096801758
70.6693344116211,-78.0095825195312,187.370071411133,-145.814788818359,255.096817016602,-144.883056640625,341.461608886719,-194.022964477539,241.476608276367,-45.8998870849609,228.623168945312,-216.007995605469,64.0863800048828,11.3971662521362,169.520233154297,-70.5211715698242,222.787826538086,-78.3066787719727,53.575855255127,7.09922790527344,87.113410949707,10.2927684783936,148.181655883789,5.04551839828491,127.826957702637,-36.9239692687988,351.815460205078,-204.97981262207
120.092849731445,-59.5913391113281,149.626327514648,-129.15559387207,232.716278076172,-161.031829833984,301.414367675781,-130.487854003906,199.332290649414,-73.1546249389648,125.622314453125,-157.299423217773,-7.02703523635864,-7.52725744247437,98.2214508056641,-79.2077026367188,147.679458618164,-65.9269866943359,50.2882881164551,-23.1312007904053,68.0111541748047,43.4017524719238,129.396423339844,-31.4379062652588,84.9667053222656,-16.3028602600098,277.228729248047,-181.375
42.4437065124512,42.1095275878906,117.919036865234,-120.92529296875,149.248046875,-149.793197631836,215.324127197266,-83.1149444580078,156.487365722656,-50.2044067382812,97.8531188964844,-143.777069091797,10.7815237045288,-14.774055480957,20.2240581512451,-78.9650421142578,85.8139114379883,-44.9662551879883,28.8416786193848,9.23071765899658,44.3573570251465,32.0408782958984,98.5586013793945,-39.516918182373,49.3220443725586,-23.7782039642334,201.369262695312,-116.469818115234
-75.6474914550781,88.2746963500977,95.1668548583984,-116.570243835449,88.5182647705078,-146.670043945312,128.771865844727,-4.02924251556396,113.292556762695,-17.1094207763672,134.893096923828,-96.0033416748047,56.779354095459,21.2746315002441,80.6347198486328,-13.8790254592896,86.458251953125,-35.1948547363281,21.6253604888916,19.4079170227051,46.9883804321289,5.11626815795898,80.7223663330078,-20.7115707397461,53.484977722168,-4.84498357772827,100.925453186035,-62.6767082214355
-27.2017917633057,-9.8368968963623,50.3765563964844,-98.0416946411133,47.3921089172363,-136.192947387695,32.8285217285156,78.5853958129883,-3.72632169723511,7.11194229125977,62.4819526672363,-2.06685566902161,9.77387428283691,83.2541580200195,91.7716293334961,46.9107971191406,75.7810211181641,-34.9017219543457,38.4123649597168,2.88715529441833,21.5034255981445,0.0588559582829475,54.4241714477539,-1.41826438903809,39.9689483642578,25.5884895324707,-48.0124282836914,-15.24622631073
56.9072570800781,-82.4579391479492,-3.1412992477417,-104.200782775879,7.9290075302124,-119.726181030273,-102.085182189941,62.3247756958008,-162.363342285156,24.0391044616699,-101.072486877441,33.5181198120117,-83.6324691772461,112.773254394531,6.89651155471802,50.2060546875,22.1205043792725,-42.0953750610352,18.9936771392822,40.1129150390625,-25.6733856201172,-3.22549343109131,29.296293258667,-14.0893869400024,7.33147430419922,1.66019916534424,-137.142593383789,-6.50161504745483
21.9805145263672,0.783439218997955,-53.2741355895996,-131.776214599609,12.0225133895874,-131.745620727539,-197.598358154297,-2.32862162590027,-189.482437133789,-2.69652986526489,-181.651657104492,19.8312377929688,-112.604476928711,75.2897033691406,11.1752109527588,27.5944576263428,-5.60198450088501,-59.1378746032715,-5.52806186676025,46.9667625427246,-14.4257774353027,-19.0078315734863,47.788818359375,-45.9471206665039,1.53992629051208,-22.8997421264648,-126.135040283203,-21.1057376861572
-5.27950525283813,79.0065536499023,-73.7286071777344,-105.788558959961,22.1748104095459,-108.127502441406,-194.484512329102,-4.88203287124634,-88.9112319946289,-22.0995216369629,-160.207855224609,29.2688674926758,-80.4186935424805,27.0257759094238,10.3841743469238,19.0308132171631,11.9614725112915,-61.3100547790527,27.9071731567383,-9.61515522003174,23.6715221405029,-39.5617485046387,80.6296615600586,-60.9391746520996,-1.38757312297821,-6.6592230796814,-111.092720031738,31.0869426727295
14.3862237930298,36.3327560424805,-82.2474517822266,-28.4697303771973,-24.0337829589844,-21.5921611785889,-188.622207641602,36.598762512207,-13.966796875,24.3505325317383,-177.977691650391,52.7059173583984,-37.178768157959,17.7782821655273,-87.4073867797852,5.51871824264526,0.821934580802917,-51.0452423095703,70.8938522338867,4.21032094955444,9.9902286529541,-76.3103332519531,79.1460266113281,-79.8415985107422,-34.7364196777344,-18.9845962524414,-128.239822387695,98.8995208740234
-19.3939819335938,-36.4557304382324,-121.669250488281,-3.67668485641479,-93.4826126098633,48.0155792236328,-218.131195068359,51.2552299499512,-9.1242790222168,71.4600601196289,-237.343765258789,56.3056945800781,0.199677109718323,16.2995853424072,-113.803321838379,20.8600692749023,-50.7757225036621,-74.6983108520508,62.0892562866211,43.7120361328125,-14.7287273406982,-109.291862487793,48.2879638671875,-113.912498474121,-58.5720405578613,-52.6086769104004,-167.296096801758,99.0510864257812
-78.0095825195312,-90.1906433105469,-145.814788818359,-13.3739423751831,-144.883056640625,90.1206436157227,-194.022964477539,24.7053337097168,-45.8998870849609,86.8248443603516,-216.007995605469,55.5767707824707,11.3971662521362,19.3031787872314,-70.5211715698242,81.4780578613281,-78.3066787719727,-96.2892608642578,7.09922790527344,17.4577217102051,10.2927684783936,-102.527450561523,5.04551839828491,-116.714515686035,-36.9239692687988,-56.015251159668,-204.97981262207,89.5436325073242
-59.5913391113281,-120.921440124512,-129.15559387207,50.977954864502,-161.031829833984,90.4039840698242,-130.487854003906,-9.70141410827637,-73.1546249389648,91.5535430908203,-157.299423217773,68.3301696777344,-7.52725744247437,43.3828315734863,-79.2077026367188,36.9103240966797,-65.9269866943359,-71.3756866455078,-23.1312007904053,16.5637645721436,43.4017524719238,-92.8056259155273,-31.4379062652588,-88.3437881469727,-16.3028602600098,-65.6584396362305,-181.375,81.5981674194336
42.1095275878906,-81.7086029052734,-120.92529296875,120.455451965332,-149.793197631836,20.3889198303223,-83.1149444580078,-36.8267707824707,-50.2044067382812,73.8187866210938,-143.777069091797,49.2667465209961,-14.774055480957,45.0599098205566,-78.9650421142578,-89.2724380493164,-44.9662551879883,-65.2258071899414,9.23071765899658,25.6407012939453,32.0408782958984,-107.76586151123,-39.516918182373,-81.111946105957,-23.7782039642334,-85.1713256835938,-116.469818115234,27.6286945343018
88.2746963500977,-55.6152153015137,-116.570243835449,112.041069030762,-146.670043945312,-14.0536689758301,-4.02924251556396,-78.9123687744141,-17.1094207763672,53.2347145080566,-96.0033416748047,-17.2201271057129,21.2746315002441,16.1198577880859,-13.8790254592896,-81.3528747558594,-35.1948547363281,-76.7247772216797,19.4079170227051,-35.4937705993652,5.11626815795898,-99.9989776611328,-20.7115707397461,-111.256523132324,-4.84498357772827,-66.1275100708008,-62.6767082214355,-8.86612129211426
-9.8368968963623,-156.133895874023,-98.0416946411133,112.50080871582,-136.192947387695,31.6796112060547,78.5853958129883,-104.883026123047,7.11194229125977,61.8153419494629,-2.06685566902161,-44.896167755127,83.2541580200195,-3.01127290725708,46.9107971191406,-40.887321472168,-34.9017219543457,-44.804859161377,2.88715529441833,-74.3948669433594,0.0588559582829475,-63.2329635620117,-1.41826438903809,-139.856048583984,25.5884895324707,-28.8147239685059,-15.24622631073,39.3209228515625
-82.4579391479492,-206.520751953125,-104.200782775879,118.018112182617,-119.726181030273,51.8626861572266,62.3247756958008,-55.2983207702637,24.0391044616699,89.2960586547852,33.5181198120117,0.316085964441299,112.773254394531,-22.6801681518555,50.2060546875,-113.60717010498,-42.0953750610352,-35.1777114868164,40.1129150390625,-52.171085357666,-3.22549343109131,-43.0686264038086,-14.0893869400024,-119.826965332031,1.66019916534424,-17.7585525512695,-6.50161504745483,104.025802612305
0.783439218997955,-84.7292404174805,-131.776214599609,50.524055480957,-131.745620727539,2.64882826805115,-2.32862162590027,10.9330530166626,-2.69652986526489,86.4066619873047,19.8312377929688,51.5115432739258,75.2897033691406,-52.7877922058105,27.5944576263428,-109.771545410156,-59.1378746032715,-96.8346710205078,46.9667625427246,-49.1646156311035,-19.0078315734863,-37.9435081481934,-45.9471206665039,-63.2180862426758,-22.8997421264648,-21.382007598877,-21.1057376861572,77.6645355224609
79.0065536499023,-77.9171600341797,-105.788558959961,-35.568286895752,-108.127502441406,-98.0391998291016,-4.88203287124634,-5.4628849029541,-22.0995216369629,-4.43101167678833,29.2688674926758,56.9549713134766,27.0257759094238,-74.9606704711914,19.0308132171631,-7.76587247848511,-61.3100547790527,-170.819564819336,-9.61515522003174,-68.8640747070312,-39.5617485046387,-23.1344127655029,-60.9391746520996,-15.4012727737427,-6.6592230796814,-1.77313506603241,31.0869426727295,-31.3507461547852
36.3327560424805,-256.930786132812,-28.4697303771973,-107.695320129395,-21.5921611785889,-203.520812988281,36.598762512207,-88.9992218017578,24.3505325317383,-132.989944458008,52.7059173583984,-1.47744596004486,17.7782821655273,-100.862236022949,5.51871824264526,-2.22780728340149,-51.0452423095703,-224.032669067383,4.21032094955444,-86.2111434936523,-76.3103332519531,-0.960003733634949,-79.8415985107422,8.6028938293457,-18.9845962524414,35.2575225830078,98.8995208740234,-119.612213134766
-36.4557304382324,-269.849884033203,-3.67668485641479,-175.739532470703,48.0155792236328,-245.116943359375,51.2552299499512,-175.607879638672,71.4600601196289,-207.621932983398,56.3056945800781,-68.8204650878906,16.2995853424072,-116.856651306152,20.8600692749023,-31.3264331817627,-74.6983108520508,-226.837646484375,43.7120361328125,-104.491836547852,-109.291862487793,16.171745300293,-113.912498474121,6.54443740844727,-52.6086769104004,44.6611099243164,99.0510864257812,-151.028518676758
-90.1906433105469,-104.588325500488,-13.3739423751831,-195.364440917969,90.1206436157227,-243.992309570312,24.7053337097168,-230.724609375,86.8248443603516,-243.055679321289,55.5767707824707,-54.196044921875,19.3031787872314,-85.4102249145508,81.4780578613281,21.2809448242188,-96.2892608642578,-174.068145751953,17.4577217102051,-110.227890014648,-102.527450561523,8.08196926116943,-116.714515686035,-2.75657224655151,-56.015251159668,31.4139232635498,89.5436325073242,-154.045364379883
-120.921440124512,-25.8591556549072,50.977954864502,-196.166931152344,90.4039840698242,-218.358261108398,-9.70141410827637,-239.585678100586,91.5535430908203,-238.468612670898,68.3301696777344,6.56693744659424,43.3828315734863,-42.7602615356445,36.9103240966797,83.7129287719727,-71.3756866455078,-130.623992919922,16.5637645721436,-81.7571334838867,-92.8056259155273,-27.1783695220947,-88.3437881469727,7.05806636810303,-65.6584396362305,27.6313877105713,81.5981674194336,-137.235061645508
-81.7086029052734,-18.484992980957,120.455451965332,-212.59748840332,20.3889198303223,-150.005172729492,-36.8267707824707,-227.19645690918,73.8187866210938,-188.528381347656,49.2667465209961,48.2404403686523,45.0599098205566,-32.4998092651367,-89.2724380493164,83.6277389526367,-65.2258071899414,-102.47770690918,25.6407012939453,-32.9999160766602,-107.76586151123,-36.5592613220215,-81.111946105957,14.3696279525757,-85.1713256835938,18.3060321807861,27.6286945343018,-149.862487792969
-55.6152153015137,-43.1868553161621,112.041069030762,-201.307006835938,-14.0536689758301,-127.360946655273,-78.9123687744141,-229.445220947266,53.2347145080566,-187.187408447266,-17.2201271057129,67.9939422607422,16.1198577880859,-24.9375057220459,-81.3528747558594,20.2932319641113,-76.7247772216797,-85.1651382446289,-35.4937705993652,-54.5663452148438,-99.9989776611328,11.0400533676147,-111.256523132324,11.0281829833984,-66.1275100708008,6.79287242889404,-8.86612129211426,-222.333206176758
-156.133895874023,-119.513343811035,112.50080871582,-203.788299560547,31.6796112060547,-179.575347900391,-104.883026123047,-238.753540039062,61.8153419494629,-227.125,-44.896167755127,17.0444183349609,-3.01127290725708,-2.4467933177948,-40.887321472168,-26.7664623260498,-44.804859161377,-129.315475463867,-74.3948669433594,-163.398986816406,-63.2329635620117,49.7064819335938,-139.856048583984,7.57698678970337,-28.8147239685059,11.3219566345215,39.3209228515625,-261.944915771484
-206.520751953125,-128.530227661133,118.018112182617,-249.483703613281,51.8626861572266,-186.694396972656,-55.2983207702637,-232.400634765625,89.2960586547852,-209.242767333984,0.316085964441299,-65.328010559082,-22.6801681518555,14.9377727508545,-113.60717010498,11.4671697616577,-35.1777114868164,-184.165710449219,-52.171085357666,-214.401397705078,-43.0686264038086,24.2637462615967,-119.826965332031,-23.2270965576172,-17.7585525512695,-0.608931422233582,104.025802612305,-222.82861328125
-84.7292404174805,-85.8908386230469,50.524055480957,-230.938583374023,2.64882826805115,-120.053718566895,10.9330530166626,-191.137268066406,86.4066619873047,-149.157302856445,51.5115432739258,-45.0399551391602,-52.7877922058105,35.0378723144531,-109.771545410156,59.2873191833496,-96.8346710205078,-154.106063842773,-49.1646156311035,-175.012008666992,-37.9435081481934,-10.470908164978,-63.2180862426758,-52.6515312194824,-21.382007598877,-18.6920623779297,77.6645355224609,-183.046508789062
-77.9171600341797,-71.4305114746094,-35.568286895752,-120.935066223145,-98.0391998291016,-53.0341873168945,-5.4628849029541,-113.058876037598,-4.43101167678833,-90.5225372314453,56.9549713134766,3.61906003952026,-74.9606704711914,59.3154258728027,-7.76587247848511,63.8659210205078,-170.819564819336,-59.7930641174316,-68.8640747070312,-150.230911254883,-23.1344127655029,-12.0037622451782,-15.4012727737427,-39.2875328063965,-1.77313506603241,-6.76084995269775,-31.3507461547852,-187.807388305664
-256.930786132812,-15.9156351089478,-107.695320129395,-35.6034469604492,-203.520812988281,-38.7711486816406,-88.9992218017578,-60.6655082702637,-132.989944458008,-74.8528594970703,-1.47744596004486,-55.4441680908203,-100.862236022949,51.3679809570312,-2.22780728340149,57.6151084899902,-224.032669067383,11.5638494491577,-86.2111434936523,-131.373825073242,-0.960003733634949,-21.6107292175293,8.6028938293457,-48.6137275695801,35.2575225830078,-15.09743309021,-119.612213134766,-225.780960083008
-269.849884033203,4.98510265350342,-175.739532470703,-45.278247833252,-245.116943359375,-87.3483047485352,-175.607879638672,-76.1813430786133,-207.621932983398,-144.014389038086,-68.8204650878906,-136.224380493164,-116.856651306152,4.97542381286621,-31.3264331817627,26.0833835601807,-226.837646484375,-7.91395235061646,-104.491836547852,-104.047988891602,16.171745300293,-38.8622055053711,6.54443740844727,-86.9137649536133,44.6611099243164,-50.9465560913086,-151.028518676758,-272.822937011719
-104.588325500488,-101.606674194336,-195.364440917969,-100.556434631348,-243.992309570312,-133.170227050781,-230.724609375,-93.3326416015625,-243.055679321289,-209.361938476562,-54.196044921875,-141.145202636719,-85.4102249145508,-58.8276634216309,21.2809448242188,-37.8117904663086,-174.068145751953,-85.199592590332,-110.227890014648,-121.543388366699,8.08196926116943,-34.2258453369141,-2.75657224655151,-78.9059448242188,31.4139232635498,-51.1560554504395,-154.045364379883,-288.213928222656
