Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
61.5885009765625,-25.3366050720215,-22.5963230133057,68.4178237915039,22.8277397155762,39.1649398803711,-26.27001953125,87.7205429077148,-29.4519157409668,101.037094116211,9.02120399475098,77.2231826782227,-112.046829223633,75.722900390625,11.0355587005615,152.652954101562,-106.232818603516,68.8080825805664,102.122138977051,7.14130306243896,-144.106948852539,44.7857856750488,35.7444305419922,42.013542175293,-75.3691864013672,96.5045166015625,32.3825035095215,184.990356445312,-31.1329193115234,92.3577651977539,-28.3635444641113,95.8709716796875,-45.3454895019531,94.4209365844727,-0.967737793922424,50.8531684875488
61.9188957214355,-32.1564865112305,-22.4565334320068,60.5579566955566,61.2811126708984,-3.84697318077087,-39.0942535400391,92.5267791748047,-47.4327239990234,74.0505142211914,36.448112487793,66.6916656494141,-87.1118392944336,70.6076507568359,30.9933605194092,120.135948181152,-98.0645980834961,-1.33550703525543,66.0048522949219,-19.3303298950195,-106.439872741699,66.6283340454102,57.9948844909668,-14.0250873565674,-34.7353248596191,88.397819519043,71.4521789550781,182.581466674805,-45.4352722167969,54.9486389160156,-7.82629346847534,82.4908447265625,-32.5343894958496,86.4359741210938,55.2438545227051,24.4433689117432
25.8736591339111,-10.5008869171143,-37.3049926757812,132.181274414062,60.9483604431152,-1.33866667747498,-32.716911315918,128.617050170898,-23.8993892669678,83.5336227416992,79.8736190795898,65.7969512939453,-33.756217956543,77.2162322998047,91.3312759399414,84.8549728393555,-65.4898071289062,53.8098449707031,31.3930683135986,-23.8068447113037,-65.5825119018555,142.194244384766,85.9365921020508,-50.5531005859375,20.2017669677734,87.1925735473633,86.2224655151367,167.263870239258,5.82586288452148,60.1170234680176,25.132740020752,85.9570846557617,-2.86301493644714,87.4357223510742,79.1664428710938,7.69835948944092
30.3930721282959,-21.4934711456299,5.70604276657104,176.613616943359,66.434440612793,4.55976486206055,26.1047954559326,128.05891418457,48.7209205627441,115.553031921387,118.846115112305,-4.32460832595825,22.1405010223389,70.7294692993164,130.186874389648,25.3336791992188,6.22820949554443,103.25080871582,50.249568939209,-26.5441513061523,-21.0373706817627,157.608428955078,113.761329650879,-65.5754318237305,84.601188659668,75.8507232666016,111.048294067383,126.823791503906,60.4055519104004,95.4260177612305,45.7665557861328,76.0145721435547,83.0846633911133,88.7870483398438,77.6940841674805,-6.99531984329224
57.1527900695801,-23.9212646484375,74.5542144775391,118.237922668457,126.28345489502,-27.7526702880859,104.924896240234,86.7311553955078,118.707992553711,92.5184478759766,163.055053710938,-88.9746017456055,87.8746795654297,69.1025085449219,158.347061157227,-54.879940032959,104.585693359375,57.1177558898926,48.2837562561035,-40.3774642944336,20.9447479248047,73.5769882202148,135.722854614258,-64.6161727905273,148.152496337891,56.5441284179688,155.323272705078,85.4866790771484,67.4102630615234,124.447540283203,65.5682830810547,51.4323768615723,168.109710693359,71.1677322387695,104.502128601074,-28.8726863861084
80.4904556274414,19.6136131286621,141.608795166016,62.0515365600586,201.949722290039,-41.0884437561035,176.072006225586,82.58935546875,182.140213012695,59.0356330871582,190.301498413086,-125.83203125,156.649276733398,85.2322769165039,190.020843505859,-106.760673522949,179.677536010742,31.4528217315674,56.6919250488281,-13.248761177063,57.2483825683594,1.84674847126007,168.232604980469,-49.2918663024902,178.158233642578,43.7134437561035,189.892013549805,64.3055419921875,44.5667533874512,121.790939331055,109.615524291992,47.4558296203613,203.915405273438,77.8551788330078,111.848983764648,-24.8085517883301
77.7223968505859,52.0286254882812,201.261627197266,93.0975570678711,209.682769775391,-3.66766095161438,217.847229003906,126.923377990723,216.377197265625,115.805633544922,178.719711303711,-131.817276000977,169.480606079102,131.894607543945,190.554733276367,-101.321090698242,211.244003295898,70.3137664794922,79.775032043457,30.506420135498,94.7794647216797,-8.05482196807861,189.082015991211,-0.332686424255371,155.649139404297,61.5939865112305,209.481674194336,79.0771942138672,67.3051681518555,95.0743103027344,139.505661010742,59.5367813110352,221.209823608398,138.348907470703,95.8446655273438,1.18379092216492
47.6713714599609,23.6557464599609,199.383499145508,142.182479858398,142.871597290039,39.2076034545898,208.124389648438,172.097930908203,196.428848266602,189.878341674805,170.595825195312,-105.246086120605,154.732574462891,174.788269042969,193.397720336914,-86.5994644165039,212.212051391602,101.663566589355,54.2528038024902,12.1033134460449,107.731056213379,-0.0642560720443726,143.196166992188,91.9861679077148,124.659088134766,83.5043334960938,211.677581787109,135.606689453125,152.398422241211,62.9346580505371,126.938636779785,44.3627738952637,196.361480712891,180.342132568359,108.083778381348,-2.03482937812805
37.0019493103027,-32.3094825744629,149.797546386719,87.6642150878906,87.7743759155273,37.6347694396973,162.100814819336,146.567321777344,154.23957824707,153.546310424805,176.845474243164,-82.2572784423828,153.447631835938,142.387634277344,212.560775756836,-102.098892211914,205.559799194336,82.4982299804688,18.0572032928467,-39.918327331543,89.8691482543945,-33.3583068847656,83.4208755493164,112.516067504883,121.469505310059,32.6565971374512,198.846176147461,143.966384887695,199.482192993164,12.301812171936,113.175216674805,-30.9802627563477,127.860015869141,95.8360366821289,112.643531799316,-40.7309265136719
20.3735065460205,-83.0102767944336,110.076515197754,-73.19091796875,73.044303894043,-28.4369010925293,117.360900878906,0.587508082389832,125.614524841309,21.5885925292969,139.705444335938,-125.735458374023,121.470733642578,50.3397254943848,195.388656616211,-140.51628112793,170.431686401367,11.3063879013062,16.9947738647461,-95.2576522827148,66.3066253662109,-144.512405395508,69.2951431274414,20.9671840667725,116.206748962402,-81.4648513793945,188.904891967773,39.2067337036133,158.653656005859,-52.2429389953613,111.431091308594,-151.92219543457,94.3051528930664,-70.6657638549805,83.0666961669922,-88.2809600830078
-25.3366050720215,-161.059814453125,68.4178237915039,-201.178009033203,39.1649398803711,-108.897125244141,87.7205429077148,-144.800598144531,101.037094116211,-93.8617935180664,77.2231826782227,-155.729400634766,75.722900390625,-15.3133630752563,152.652954101562,-162.665939331055,68.8080825805664,-30.6225147247314,7.14130306243896,-176.648300170898,44.7857856750488,-251.00390625,42.013542175293,-23.4161415100098,96.5045166015625,-151.32048034668,184.990356445312,-70.4396286010742,92.3577651977539,-62.9087409973145,95.8709716796875,-243.016326904297,94.4209365844727,-136.152908325195,50.8531684875488,-116.437850952148
-32.1564865112305,-238.777084350586,60.5579566955566,-216.811920166016,-3.84697318077087,-124.698577880859,92.5267791748047,-145.914535522461,74.0505142211914,-100.260108947754,66.6916656494141,-101.436340332031,70.6076507568359,-26.3953056335449,120.135948181152,-120.59725189209,-1.33550703525543,11.6401929855347,-19.3303298950195,-222.151138305664,66.6283340454102,-240.39111328125,-14.0250873565674,3.34614181518555,88.397819519043,-115.857421875,182.581466674805,-94.3959426879883,54.9486389160156,-27.1983375549316,82.4908447265625,-249.999252319336,86.4359741210938,-66.0033416748047,24.4433689117432,-111.289855957031
-10.5008869171143,-237.819366455078,132.181274414062,-170.23518371582,-1.33866667747498,-95.2927169799805,128.617050170898,-74.7038421630859,83.5336227416992,-32.2112922668457,65.7969512939453,-63.0412216186523,77.2162322998047,-23.4116916656494,84.8549728393555,-57.0668296813965,53.8098449707031,28.1657543182373,-23.8068447113037,-198.077514648438,142.194244384766,-132.627029418945,-50.5531005859375,-12.4895858764648,87.1925735473633,-26.0163116455078,167.263870239258,-76.2467727661133,60.1170234680176,-27.3058586120605,85.9570846557617,-202.677932739258,87.4357223510742,-2.41697764396667,7.69835948944092,-96.9391326904297
-21.4934711456299,-197.296417236328,176.613616943359,-103.463851928711,4.55976486206055,-85.8926315307617,128.05891418457,-36.5711669921875,115.553031921387,2.3363242149353,-4.32460832595825,-85.7652816772461,70.7294692993164,-43.1445503234863,25.3336791992188,-63.8115615844727,103.25080871582,-40.4485015869141,-26.5441513061523,-172.210418701172,157.608428955078,-10.3033418655396,-65.5754318237305,-49.50927734375,75.8507232666016,22.4656677246094,126.823791503906,-64.2963562011719,95.4260177612305,-49.2499847412109,76.0145721435547,-143.389190673828,88.7870483398438,-5.69958782196045,-6.99531984329224,-98.0506744384766
-23.9212646484375,-170.185653686523,118.237922668457,-55.2216415405273,-27.7526702880859,-94.6102066040039,86.7311553955078,-27.3595542907715,92.5184478759766,-8.16104793548584,-88.9746017456055,-123.405143737793,69.1025085449219,-80.744499206543,-54.879940032959,-136.078460693359,57.1177558898926,-117.063385009766,-40.3774642944336,-141.301208496094,73.5769882202148,44.9149780273438,-64.6161727905273,-73.9512786865234,56.5441284179688,5.60220050811768,85.4866790771484,-80.9156188964844,124.447540283203,-67.9251098632812,51.4323768615723,-105.605072021484,71.1677322387695,-35.2991065979004,-28.8726863861084,-123.067512512207
19.6136131286621,-133.848739624023,62.0515365600586,-80.1836318969727,-41.0884437561035,-110.227546691895,82.58935546875,-44.275505065918,59.0356330871582,-27.7565422058105,-125.83203125,-191.064880371094,85.2322769165039,-109.75528717041,-106.760673522949,-205.010299682617,31.4528217315674,-193.094482421875,-13.248761177063,-89.8515625,1.84674847126007,6.05109024047852,-49.2918663024902,-110.775360107422,43.7134437561035,-20.248420715332,64.3055419921875,-125.30020904541,121.790939331055,-116.219734191895,47.4558296203613,-118.817008972168,77.8551788330078,-70.5305709838867,-24.8085517883301,-162.708374023438
52.0286254882812,-104.242263793945,93.0975570678711,-135.311492919922,-3.66766095161438,-130.324005126953,126.923377990723,-76.5371246337891,115.805633544922,-60.9526863098145,-131.817276000977,-252.948837280273,131.894607543945,-122.128211975098,-101.321090698242,-224.53662109375,70.3137664794922,-271.477508544922,30.506420135498,-65.287712097168,-8.05482196807861,-28.6535472869873,-0.332686424255371,-137.948547363281,61.5939865112305,-35.7393760681152,79.0771942138672,-168.723052978516,95.0743103027344,-163.406585693359,59.5367813110352,-132.806488037109,138.348907470703,-95.7266616821289,1.18379092216492,-171.359405517578
23.6557464599609,-85.9478530883789,142.182479858398,-143.286178588867,39.2076034545898,-122.859710693359,172.097930908203,-105.58576965332,189.878341674805,-103.67170715332,-105.246086120605,-238.168609619141,174.788269042969,-129.757781982422,-86.5994644165039,-207.680099487305,101.663566589355,-267.367614746094,12.1033134460449,-52.5290870666504,-0.0642560720443726,-12.2364645004272,91.9861679077148,-156.623229980469,83.5043334960938,-65.661750793457,135.606689453125,-206.950256347656,62.9346580505371,-181.749557495117,44.3627738952637,-106.061210632324,180.342132568359,-112.406402587891,-2.03482937812805,-136.257278442383
-32.3094825744629,-70.9731826782227,87.6642150878906,-136.951568603516,37.6347694396973,-96.3707580566406,146.567321777344,-145.492294311523,153.546310424805,-152.602005004883,-82.2572784423828,-201.900909423828,142.387634277344,-140.995025634766,-102.098892211914,-205.394165039062,82.4982299804688,-188.936416625977,-39.918327331543,-33.1355285644531,-33.3583068847656,-21.8715305328369,112.516067504883,-167.849411010742,32.6565971374512,-93.8693084716797,143.966384887695,-233.368225097656,12.301812171936,-186.44189453125,-30.9802627563477,-106.82950592041,95.8360366821289,-146.537780761719,-40.7309265136719,-106.592964172363
-83.0102767944336,-94.0590057373047,-73.19091796875,-163.208480834961,-28.4369010925293,-87.6907653808594,0.587508082389832,-167.689895629883,21.5885925292969,-180.688171386719,-125.735458374023,-193.917739868164,50.3397254943848,-150.169219970703,-140.51628112793,-212.308410644531,11.3063879013062,-150.232803344727,-95.2576522827148,-28.4968376159668,-144.512405395508,-59.2644271850586,20.9671840667725,-137.993011474609,-81.4648513793945,-96.7542724609375,39.2067337036133,-246.775375366211,-52.2429389953613,-152.886901855469,-151.92219543457,-137.6875,-70.6657638549805,-168.802520751953,-88.2809600830078,-105.227973937988
-161.059814453125,-97.4735260009766,-201.178009033203,-178.766830444336,-108.897125244141,-77.1305618286133,-144.800598144531,-143.065322875977,-93.8617935180664,-146.365386962891,-155.729400634766,-187.499877929688,-15.3133630752563,-151.065994262695,-162.665939331055,-201.991317749023,-30.6225147247314,-156.48095703125,-176.648300170898,-13.9054126739502,-251.00390625,-71.3705215454102,-23.4161415100098,-114.505889892578,-151.32048034668,-102.451324462891,-70.4396286010742,-277.207550048828,-62.9087409973145,-101.927612304688,-243.016326904297,-123.376083374023,-136.152908325195,-149.95475769043,-116.437850952148,-114.247734069824
-238.777084350586,-44.8279647827148,-216.811920166016,-150.137481689453,-124.698577880859,-60.4992294311523,-145.914535522461,-125.940254211426,-100.260108947754,-130.967315673828,-101.436340332031,-188.566696166992,-26.3953056335449,-165.634399414062,-120.59725189209,-189.921310424805,11.6401929855347,-127.406105041504,-222.151138305664,-4.96551132202148,-240.39111328125,-68.5542144775391,3.34614181518555,-144.318557739258,-115.857421875,-144.492324829102,-94.3959426879883,-286.808990478516,-27.1983375549316,-69.6144866943359,-249.999252319336,-96.9753570556641,-66.0033416748047,-156.543319702148,-111.289855957031,-122.801750183105
-237.819366455078,-43.0578575134277,-170.23518371582,-125.33317565918,-95.2927169799805,-83.4412155151367,-74.7038421630859,-155.64875793457,-32.2112922668457,-209.107482910156,-63.0412216186523,-189.398315429688,-23.4116916656494,-214.417877197266,-57.0668296813965,-167.349243164062,28.1657543182373,-81.3893585205078,-198.077514648438,-35.4453544616699,-132.627029418945,-81.7211608886719,-12.4895858764648,-179.942993164062,-26.0163116455078,-207.067413330078,-76.2467727661133,-231.07438659668,-27.3058586120605,-24.2004356384277,-202.677932739258,-103.541664123535,-2.41697764396667,-220.832427978516,-96.9391326904297,-137.107620239258
-197.296417236328,-75.8506927490234,-103.463851928711,-158.308929443359,-85.8926315307617,-136.628982543945,-36.5711669921875,-200.697814941406,2.3363242149353,-271.345184326172,-85.7652816772461,-172.973480224609,-43.1445503234863,-256.016326904297,-63.8115615844727,-132.822326660156,-40.4485015869141,-78.3984832763672,-172.210418701172,-51.9714622497559,-10.3033418655396,-138.752426147461,-49.50927734375,-185.898651123047,22.4656677246094,-252.852294921875,-64.2963562011719,-171.250915527344,-49.2499847412109,-12.1373615264893,-143.389190673828,-115.464088439941,-5.69958782196045,-256.768646240234,-98.0506744384766,-157.158340454102
-170.185653686523,-66.1052551269531,-55.2216415405273,-219.547790527344,-94.6102066040039,-162.525115966797,-27.3595542907715,-224.170684814453,-8.16104793548584,-248.676330566406,-123.405143737793,-157.152984619141,-80.744499206543,-248.858642578125,-136.078460693359,-103.614730834961,-117.063385009766,-85.8627014160156,-141.301208496094,-54.5631256103516,44.9149780273438,-202.041976928711,-73.9512786865234,-160.796325683594,5.60220050811768,-269.56787109375,-80.9156188964844,-134.988540649414,-67.9251098632812,-77.4378814697266,-105.605072021484,-130.747924804688,-35.2991065979004,-228.311492919922,-123.067512512207,-149.985855102539
-133.848739624023,-85.629753112793,-80.1836318969727,-221.310165405273,-110.227546691895,-143.46907043457,-44.275505065918,-220.214859008789,-27.7565422058105,-221.420944213867,-191.064880371094,-106.172409057617,-109.75528717041,-229.064178466797,-205.010299682617,-48.621654510498,-193.094482421875,-68.7776641845703,-89.8515625,-90.7396545410156,6.05109024047852,-181.369033813477,-110.775360107422,-123.607864379883,-20.248420715332,-257.208557128906,-125.30020904541,-88.8585357666016,-116.219734191895,-102.741111755371,-118.817008972168,-129.765411376953,-70.5305709838867,-199.135940551758,-162.708374023438,-106.612930297852
-104.242263793945,-132.021423339844,-135.311492919922,-156.853927612305,-130.324005126953,-111.218574523926,-76.5371246337891,-197.440231323242,-60.9526863098145,-210.097244262695,-252.948837280273,-18.8397808074951,-122.128211975098,-211.746337890625,-224.53662109375,16.0605125427246,-271.477508544922,-37.8272323608398,-65.287712097168,-122.152191162109,-28.6535472869873,-109.641372680664,-137.948547363281,-109.028633117676,-35.7393760681152,-218.548278808594,-168.723052978516,-42.4425277709961,-163.406585693359,-36.8336219787598,-132.806488037109,-99.7289428710938,-95.7266616821289,-183.425491333008,-171.359405517578,-68.0954132080078
-85.9478530883789,-133.615692138672,-143.286178588867,-114.038017272949,-122.859710693359,-103.91561126709,-105.58576965332,-151.789443969727,-103.67170715332,-162.87385559082,-238.168609619141,4.45042705535889,-129.757781982422,-150.025573730469,-207.680099487305,35.8362083435059,-267.367614746094,15.1917715072632,-52.5290870666504,-133.829559326172,-12.2364645004272,-75.6380004882812,-156.623229980469,-101.700050354004,-65.661750793457,-167.390167236328,-206.950256347656,-3.39714431762695,-181.749557495117,19.4697132110596,-106.061210632324,-96.5120620727539,-112.406402587891,-151.286087036133,-136.257278442383,-40.3838806152344
-70.9731826782227,-118.149810791016,-136.951568603516,-104.27269744873,-96.3707580566406,-116.435989379883,-145.492294311523,-100.857803344727,-152.602005004883,-100.411582946777,-201.900909423828,-32.4859809875488,-140.995025634766,-76.7411804199219,-205.394165039062,26.9077796936035,-188.936416625977,46.517707824707,-33.1355285644531,-137.020294189453,-21.8715305328369,-73.4150695800781,-167.849411010742,-86.8534469604492,-93.8693084716797,-112.779487609863,-233.368225097656,8.43039703369141,-186.44189453125,13.766788482666,-106.82950592041,-96.2208709716797,-146.537780761719,-122.886260986328,-106.592964172363,-20.6807861328125
-94.0590057373047,-73.2169952392578,-163.208480834961,-72.3766708374023,-87.6907653808594,-117.756942749023,-167.689895629883,-82.6940841674805,-180.688171386719,-92.1517944335938,-193.917739868164,-50.2898864746094,-150.169219970703,-63.5550842285156,-212.308410644531,-9.17584896087646,-150.232803344727,10.9047718048096,-28.4968376159668,-86.9862976074219,-59.2644271850586,-89.6914672851562,-137.993011474609,-84.7546844482422,-96.7542724609375,-85.1135482788086,-246.775375366211,-32.6967086791992,-152.886901855469,-29.5611476898193,-137.6875,-50.0435600280762,-168.802520751953,-114.286949157715,-105.227973937988,-39.3347053527832
-97.4735260009766,1.34185647964478,-178.766830444336,-46.8273429870605,-77.1305618286133,-110.385238647461,-143.065322875977,-77.7064819335938,-146.365386962891,-119.319496154785,-187.499877929688,-66.5914306640625,-151.065994262695,-70.7648544311523,-201.991317749023,-64.4851989746094,-156.48095703125,-15.0514297485352,-13.9054126739502,-12.421028137207,-71.3705215454102,-108.202819824219,-114.505889892578,-82.9886856079102,-102.451324462891,-110.104537963867,-277.207550048828,-78.6579208374023,-101.927612304688,-75.9875946044922,-123.376083374023,-32.9853973388672,-149.95475769043,-100.089622497559,-114.247734069824,-78.6913146972656
-44.8279647827148,18.468297958374,-150.137481689453,-59.8234519958496,-60.4992294311523,-115.537734985352,-125.940254211426,-65.1982269287109,-130.967315673828,-97.6687088012695,-188.566696166992,-94.5582427978516,-165.634399414062,-60.1603775024414,-189.921310424805,-86.7519760131836,-127.406105041504,-20.4062309265137,-4.96551132202148,9.91457271575928,-68.5542144775391,-81.3064880371094,-144.318557739258,-88.9623260498047,-144.492324829102,-116.027450561523,-286.808990478516,-129.616485595703,-69.6144866943359,-105.154335021973,-96.9753570556641,-68.8963088989258,-156.543319702148,-80.2279052734375,-122.801750183105,-107.658393859863
-43.0578575134277,-8.51709747314453,-125.33317565918,-71.6573257446289,-83.4412155151367,-137.586395263672,-155.64875793457,-73.2455596923828,-209.107482910156,-55.7819671630859,-189.398315429688,-111.578567504883,-214.417877197266,-63.3034820556641,-167.349243164062,-111.559837341309,-81.3893585205078,-71.4664993286133,-35.4453544616699,-8.34554767608643,-81.7211608886719,-31.0270652770996,-179.942993164062,-117.65007019043,-207.067413330078,-51.55224609375,-231.07438659668,-211.466384887695,-24.2004356384277,-92.3179931640625,-103.541664123535,-86.8811187744141,-220.832427978516,-72.6328735351562,-137.107620239258,-134.615509033203
-75.8506927490234,-27.82936668396,-158.308929443359,-75.1163864135742,-136.628982543945,-152.546829223633,-200.697814941406,-75.2709808349609,-271.345184326172,-60.973461151123,-172.973480224609,-129.696640014648,-256.016326904297,-59.704761505127,-132.822326660156,-160.512878417969,-78.3984832763672,-91.9427871704102,-51.9714622497559,-40.7074241638184,-138.752426147461,-6.39344310760498,-185.898651123047,-110.222846984863,-252.852294921875,-8.80224704742432,-171.250915527344,-223.066299438477,-12.1373615264893,-26.1667575836182,-115.464088439941,-79.8492279052734,-256.768646240234,-66.6369400024414,-157.158340454102,-148.350891113281
-66.1052551269531,-35.1999359130859,-219.547790527344,-76.7455902099609,-162.525115966797,-127.117431640625,-224.170684814453,-42.3727874755859,-248.676330566406,-63.3071212768555,-157.152984619141,-140.030914306641,-248.858642578125,-49.836353302002,-103.614730834961,-188.650283813477,-85.8627014160156,-70.3505401611328,-54.5631256103516,-47.2432289123535,-202.041976928711,-16.8879432678223,-160.796325683594,-69.7538070678711,-269.56787109375,-52.7946395874023,-134.988540649414,-174.307159423828,-77.4378814697266,-28.9111652374268,-130.747924804688,-69.8461151123047,-228.311492919922,-68.0121231079102,-149.985855102539,-157.844314575195
-85.629753112793,4.23613262176514,-221.310165405273,-73.3293151855469,-143.46907043457,-97.3797760009766,-220.214859008789,-42.7747001647949,-221.420944213867,-71.5461196899414,-106.172409057617,-162.305297851562,-229.064178466797,-105.270729064941,-48.621654510498,-249.446792602539,-68.7776641845703,-152.858184814453,-90.7396545410156,29.5547618865967,-181.369033813477,-66.9884796142578,-123.607864379883,-90.8616561889648,-257.208557128906,-137.557250976562,-88.8585357666016,-227.18571472168,-102.741111755371,-181.650619506836,-129.765411376953,-81.3221664428711,-199.135940551758,-106.792953491211,-106.612930297852,-199.82633972168
