Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,P7_Col1,P7_Col2,Cz_Col1,Cz_Col2
145.592926025391,-182.413131713867,23.0521564483643,-141.047348022461,68.2667846679688,-178.081420898438,47.065860748291,-144.482070922852,-46.765625,-143.893157958984,-20.173469543457,57.6239624023438,-133.392913818359,-64.0343933105469,-129.639709472656,118.624282836914,-198.101959228516,-21.1460704803467,-18.1221733093262,-120.502998352051,-50.5167007446289,45.1123733520508,54.3202514648438,-123.979522705078
100.37133026123,-74.1082611083984,17.6572761535645,-139.107604980469,58.2849235534668,-122.760375976562,12.8661956787109,-84.5436630249023,-72.7605819702148,-163.175979614258,-57.5455932617188,128.237045288086,-141.84455871582,-32.406795501709,-68.4075622558594,119.543533325195,-226.907379150391,29.8419895172119,-35.2056465148926,-115.905921936035,-72.1514053344727,88.7662353515625,60.1897583007812,-82.3083572387695
36.1110382080078,-0.175004824995995,2.15487599372864,-110.966575622559,34.4554176330566,-70.9370956420898,-29.4605045318604,-46.5446014404297,-71.9753189086914,-130.102172851562,-101.904067993164,75.8271789550781,-151.669937133789,12.5902814865112,-68.8677062988281,40.2683982849121,-260.079833984375,72.1323318481445,-9.59126377105713,-75.0134887695312,-62.3647499084473,42.5503234863281,41.4859733581543,-69.9340209960938
-4.47387027740479,-43.5871696472168,-21.6963214874268,-86.4557342529297,-9.59423446655273,-84.8502731323242,-44.3982887268066,-71.2988052368164,-80.2755355834961,-96.5510482788086,-48.7660636901855,-3.18801307678223,-184.455871582031,42.6862487792969,-130.363433837891,-21.7564105987549,-274.344604492188,51.526424407959,64.8373184204102,24.2796859741211,-21.0255146026611,-21.694091796875,7.23096132278442,-60.6811180114746
-33.8938293457031,-36.349063873291,-46.6389999389648,-58.4412994384766,-43.2431030273438,-78.9263305664062,-53.0251998901367,-56.2758827209473,-107.692276000977,-102.779365539551,3.79037284851074,-4.48132467269897,-198.518493652344,39.1742286682129,-147.855499267578,-37.670051574707,-219.52717590332,2.37103152275085,74.5810089111328,73.5942001342773,3.2021758556366,-30.1400451660156,-62.0238265991211,2.75517725944519
-40.480396270752,28.5237274169922,-77.365234375,2.49501991271973,-72.6153793334961,-6.76058387756348,-98.3310165405273,3.51922249794006,-147.705856323242,-79.8984146118164,-13.3611259460449,-7.17286205291748,-205.711059570312,16.6308784484863,-20.9337615966797,-59.752010345459,-158.130676269531,-16.0405731201172,-50.7964706420898,-6.77872896194458,15.2348308563232,-21.1652889251709,-120.258605957031,54.1772422790527
-2.18628621101379,-1.88222849369049,-98.3974609375,48.3300018310547,-85.8043060302734,21.7616691589355,-133.133972167969,25.1229152679443,-189.345016479492,-48.0943565368652,12.7728614807129,-27.1682758331299,-216.661651611328,-10.6116409301758,150.864532470703,-68.5693893432617,-159.332885742188,25.1605110168457,-147.565353393555,-119.617225646973,47.8886833190918,4.85105037689209,-121.643592834473,19.6289348602295
36.8396987915039,-79.5083618164062,-110.969512939453,31.2239742279053,-70.2250213623047,-42.471061706543,-105.622573852539,-10.0840196609497,-214.420135498047,-72.690299987793,83.3097763061523,9.85272407531738,-196.939086914062,-17.0750522613525,193.611099243164,-31.7831535339355,-141.236190795898,34.0671615600586,-115.431564331055,-145.128646850586,79.8235015869141,54.3303031921387,-96.6567993164062,-33.5603637695312
-8.80303287506104,-70.3861541748047,-123.206085205078,-9.66154861450195,-83.016845703125,-83.5394515991211,-81.1671447753906,-72.5555801391602,-193.010269165039,-78.6585540771484,61.9724922180176,28.746696472168,-145.767288208008,-7.42045068740845,118.864761352539,11.3121948242188,-64.6185760498047,-55.3659439086914,-85.1932525634766,-85.6141662597656,51.6180686950684,43.9262199401855,-101.269538879395,-26.6076908111572
-136.140563964844,-11.0306873321533,-130.776473999023,-23.2130393981934,-148.084320068359,-43.8975868225098,-122.314041137695,-92.979133605957,-145.561828613281,-18.8256893157959,4.86412525177002,-38.5418395996094,-96.0734329223633,-31.9302291870117,79.7724990844727,7.37604856491089,-27.5271511077881,-117.581642150879,-109.12060546875,-3.79568552970886,9.68550205230713,-25.8674468994141,-131.092132568359,-2.76945161819458
-182.413131713867,-2.35692596435547,-141.047348022461,0.815013229846954,-178.081420898438,-14.6434946060181,-144.482070922852,-35.9282875061035,-143.893157958984,16.1693058013916,57.6239624023438,-82.088737487793,-64.0343933105469,-67.1904525756836,118.624282836914,-75.2103118896484,-21.1460704803467,-80.2348937988281,-120.502998352051,70.7344512939453,45.1123733520508,-58.1259498596191,-123.979522705078,-5.85464096069336
-74.1082611083984,-40.1454162597656,-139.107604980469,51.4027786254883,-122.760375976562,-41.6333198547363,-84.5436630249023,26.8351669311523,-163.175979614258,5.43917989730835,128.237045288086,-64.45361328125,-32.406795501709,-43.8668594360352,119.543533325195,-194.318603515625,29.8419895172119,-22.9364948272705,-115.905921936035,98.9415817260742,88.7662353515625,-70.4693145751953,-82.3083572387695,0.964317262172699
-0.175004824995995,-49.9840965270996,-110.966575622559,97.5615539550781,-70.9370956420898,-52.9038047790527,-46.5446014404297,59.2899932861328,-130.102172851562,10.7438840866089,75.8271789550781,-62.996509552002,12.5902814865112,3.62072086334229,40.2683982849121,-236.839401245117,72.1323318481445,3.67065596580505,-75.0134887695312,34.6577339172363,42.5503234863281,-91.4342498779297,-69.9340209960938,20.1171321868896
-43.5871696472168,-30.3715114593506,-86.4557342529297,107.784202575684,-84.8502731323242,-9.00876426696777,-71.2988052368164,79.4722518920898,-96.5510482788086,24.096019744873,-3.18801307678223,-83.4518585205078,42.6862487792969,5.07977867126465,-21.7564105987549,-190.637680053711,51.526424407959,-24.563102722168,24.2796859741211,-40.919319152832,-21.694091796875,-68.8474197387695,-60.6811180114746,26.9338340759277
-36.349063873291,-56.7542266845703,-58.4412994384766,77.0914764404297,-78.9263305664062,25.1436519622803,-56.2758827209473,48.7322273254395,-102.779365539551,22.285472869873,-4.48132467269897,-110.751136779785,39.1742286682129,-17.2737922668457,-37.670051574707,-151.670623779297,2.37103152275085,-79.5948867797852,73.5942001342773,-15.9035034179688,-30.1400451660156,-59.0844573974609,2.75517725944519,38.524341583252
28.5237274169922,-135.274703979492,2.49501991271973,8.72999095916748,-6.76058387756348,-20.1875019073486,3.51922249794006,-32.1120109558105,-79.8984146118164,4.04968881607056,-7.17286205291748,-120.186653137207,16.6308784484863,-19.3078136444092,-59.752010345459,-142.120758056641,-16.0405731201172,-83.1164779663086,-6.77872896194458,47.0310554504395,-21.1652889251709,-100.43009185791,54.1772422790527,26.1398639678955
-1.88222849369049,-191.930603027344,48.3300018310547,-66.9263610839844,21.7616691589355,-107.903900146484,25.1229152679443,-88.5811004638672,-48.0943565368652,-55.8320655822754,-27.1682758331299,-61.3881378173828,-10.6116409301758,-19.7858562469482,-68.5693893432617,-124.989669799805,25.1605110168457,-60.9106674194336,-119.617225646973,49.7640151977539,4.85105037689209,-62.2391052246094,19.6289348602295,-34.3944282531738
-79.5083618164062,-180.29948425293,31.2239742279053,-82.3842468261719,-42.471061706543,-129.747772216797,-10.0840196609497,-86.7645797729492,-72.690299987793,-117.640678405762,9.85272407531738,7.78720951080322,-17.0750522613525,-35.4849891662598,-31.7831535339355,-86.6972198486328,34.0671615600586,-32.1456985473633,-145.128646850586,7.55199098587036,54.3303031921387,48.3546600341797,-33.5603637695312,-59.3253211975098
-70.3861541748047,-114.677131652832,-9.66154861450195,-43.5533256530762,-83.5394515991211,-77.9358520507812,-72.5555801391602,-36.4765014648438,-78.6585540771484,-112.545516967773,28.746696472168,30.8937702178955,-7.42045068740845,-35.3571090698242,11.3121948242188,-13.2768459320068,-55.3659439086914,42.7840690612793,-85.6141662597656,-48.3880462646484,43.9262199401855,86.41796875,-26.6076908111572,-28.5125732421875
-11.0306873321533,-47.3891754150391,-23.2130393981934,-28.8326091766357,-43.8975868225098,-51.6160011291504,-92.979133605957,17.8160419464111,-18.8256893157959,-95.9364929199219,-38.5418395996094,70.7588577270508,-31.9302291870117,-20.4033260345459,7.37604856491089,73.3983535766602,-117.581642150879,75.7281875610352,-3.79568552970886,-85.7551879882812,-25.8674468994141,82.0349044799805,-2.76945161819458,-20.1607036590576
-2.35692596435547,-5.24488925933838,0.815013229846954,-35.7517356872559,-14.6434946060181,-52.8122482299805,-35.9282875061035,30.1543483734131,16.1693058013916,-110.60710144043,-82.088737487793,102.219696044922,-67.1904525756836,-30.0529823303223,-75.2103118896484,113.808349609375,-80.2348937988281,16.9099807739258,70.7344512939453,-67.8090438842773,-58.1259498596191,89.1761779785156,-5.85464096069336,-25.1894454956055
-40.1454162597656,20.0031986236572,51.4027786254883,-22.1666717529297,-41.6333198547363,-11.099494934082,26.8351669311523,34.4465026855469,5.43917989730835,-88.72607421875,-64.45361328125,47.1705093383789,-43.8668594360352,-49.6385650634766,-194.318603515625,90.2102813720703,-22.9364948272705,-15.8397779464722,98.9415817260742,-21.6504306793213,-70.4693145751953,44.4438095092773,0.964317262172699,-13.4478578567505
-49.9840965270996,-4.89831304550171,97.5615539550781,-16.5406036376953,-52.9038047790527,16.7912826538086,59.2899932861328,47.9129676818848,10.7438840866089,-52.3646812438965,-62.996509552002,-24.6864433288574,3.62072086334229,-52.3360176086426,-236.839401245117,34.5551719665527,3.67065596580505,-3.32583522796631,34.6577339172363,4.40049028396606,-91.4342498779297,-20.2660274505615,20.1171321868896,-25.0450267791748
-30.3715114593506,-85.7812576293945,107.784202575684,-40.7564353942871,-9.00876426696777,-50.0177268981934,79.4722518920898,7.97235250473022,24.096019744873,-77.1323852539062,-83.4518585205078,-49.2629241943359,5.07977867126465,-67.64013671875,-190.637680053711,12.1717901229858,-24.563102722168,-27.380521774292,-40.919319152832,-11.3244962692261,-68.8474197387695,-27.1945915222168,26.9338340759277,-58.5271301269531
-56.7542266845703,-115.742477416992,77.0914764404297,-64.1547317504883,25.1436519622803,-123.683609008789,48.7322273254395,-60.5305442810059,22.285472869873,-96.6044998168945,-110.751136779785,-67.6005325317383,-17.2737922668457,-101.395637512207,-151.670623779297,46.9286117553711,-79.5948867797852,-77.2586135864258,-15.9035034179688,-46.2007827758789,-59.0844573974609,-24.8176670074463,38.524341583252,-65.7184448242188
-135.274703979492,-45.1463966369629,8.72999095916748,-43.8222312927246,-20.1875019073486,-83.9926300048828,-32.1120109558105,-45.3360328674316,4.04968881607056,-41.7073669433594,-120.186653137207,-89.9889068603516,-19.3078136444092,-110.968757629395,-142.120758056641,72.7082138061523,-83.1164779663086,-91.1583786010742,47.0310554504395,-39.478385925293,-100.43009185791,-57.6186370849609,26.1398639678955,-25.8354225158691
-191.930603027344,17.3898811340332,-66.9263610839844,23.3435592651367,-107.903900146484,11.8274917602539,-88.5811004638672,34.1604194641113,-55.8320655822754,18.5822830200195,-61.3881378173828,-93.5469055175781,-19.7858562469482,-86.6424713134766,-124.989669799805,90.3158874511719,-60.9106674194336,-58.3556671142578,49.7640151977539,-9.82900047302246,-62.2391052246094,-66.6728286743164,-34.3944282531738,28.9430274963379
-180.29948425293,-5.47950887680054,-82.3842468261719,49.5128021240234,-129.747772216797,26.0925273895264,-86.7645797729492,49.4462127685547,-117.640678405762,25.0837326049805,7.78720951080322,-64.9635238647461,-35.4849891662598,-58.7392425537109,-86.6972198486328,147.491088867188,-32.1456985473633,-37.5038032531738,7.55199098587036,-10.703332901001,48.3546600341797,-19.1519451141357,-59.3253211975098,29.2871284484863
-114.677131652832,-54.6173706054688,-43.5533256530762,-1.40611600875854,-77.9358520507812,-26.3749866485596,-36.4765014648438,-0.974415957927704,-112.545516967773,22.6417541503906,30.8937702178955,-11.5090770721436,-35.3571090698242,-36.3306121826172,-13.2768459320068,156.701248168945,42.7840690612793,-31.135950088501,-48.3880462646484,1.0444473028183,86.41796875,11.5091075897217,-28.5125732421875,-10.3544015884399
-47.3891754150391,-81.4291076660156,-28.8326091766357,-27.2262878417969,-51.6160011291504,-46.9694862365723,17.8160419464111,-12.1005182266235,-95.9364929199219,58.2042045593262,70.7588577270508,8.64390182495117,-20.4033260345459,8.38519287109375,73.3983535766602,85.6090316772461,75.7281875610352,34.1988792419434,-85.7551879882812,18.630485534668,82.0349044799805,-25.8396701812744,-20.1607036590576,-1.65051782131195
-5.24488925933838,-119.793212890625,-35.7517356872559,-8.96631145477295,-52.8122482299805,-59.5799026489258,30.1543483734131,13.0429306030273,-110.60710144043,95.4987258911133,102.219696044922,-17.4727592468262,-30.0529823303223,67.7319488525391,113.808349609375,70.4632949829102,16.9099807739258,88.5183868408203,-67.8090438842773,-37.8395767211914,89.1761779785156,-56.5816688537598,-25.1894454956055,38.6201324462891
20.0031986236572,-155.148590087891,-22.1666717529297,-15.1693563461304,-11.099494934082,-86.1898193359375,34.4465026855469,9.84470748901367,-88.72607421875,94.7039489746094,47.1705093383789,-18.8864669799805,-49.6385650634766,89.2195663452148,90.2102813720703,131.799285888672,-15.8397779464722,59.2887382507324,-21.6504306793213,-116.946556091309,44.4438095092773,-25.6775379180908,-13.4478578567505,39.3228073120117
-4.89831304550171,-120.627479553223,-16.5406036376953,-20.2351875305176,16.7912826538086,-58.7889099121094,47.9129676818848,-0.095671221613884,-52.3646812438965,90.8457870483398,-24.6864433288574,11.7907609939575,-52.3360176086426,92.9027328491211,34.5551719665527,179.001266479492,-3.32583522796631,93.2888565063477,4.40049028396606,-129.156524658203,-20.2660274505615,11.5230903625488,-25.0450267791748,15.9610815048218
-85.7812576293945,-49.2577171325684,-40.7564353942871,-10.3592958450317,-50.0177268981934,-16.2784118652344,7.97235250473022,7.66706943511963,-77.1323852539062,98.9789962768555,-49.2629241943359,21.4347343444824,-67.64013671875,132.333435058594,12.1717901229858,200.621109008789,-27.380521774292,209.564483642578,-11.3244962692261,-99.6564865112305,-27.1945915222168,20.3452301025391,-58.5271301269531,-6.02019643783569
-115.742477416992,-17.7398700714111,-64.1547317504883,-18.2690238952637,-123.683609008789,-22.4853076934814,-60.5305442810059,14.132511138916,-96.6044998168945,85.5002899169922,-67.6005325317383,14.7042770385742,-101.395637512207,160.789978027344,46.9286117553711,191.050582885742,-77.2586135864258,231.26872253418,-46.2007827758789,-66.8920822143555,-24.8176670074463,7.32008171081543,-65.7184448242188,-35.8281021118164
-45.1463966369629,-16.1647453308105,-43.8222312927246,-18.4880447387695,-83.9926300048828,-21.0457592010498,-45.3360328674316,23.3115100860596,-41.7073669433594,62.7067947387695,-89.9889068603516,14.7254524230957,-110.968757629395,131.972625732422,72.7082138061523,150.082275390625,-91.1583786010742,179.470779418945,-39.478385925293,-27.4756641387939,-57.6186370849609,-21.3852806091309,-25.8354225158691,-41.8710250854492
17.3898811340332,-11.3698978424072,23.3435592651367,-8.38950443267822,11.8274917602539,-16.7596740722656,34.1604194641113,32.4048080444336,18.5822830200195,53.7359352111816,-93.5469055175781,22.8254261016846,-86.6424713134766,87.1698684692383,90.3158874511719,126.494522094727,-58.3556671142578,158.80729675293,-9.82900047302246,17.5583534240723,-66.6728286743164,-14.2115249633789,28.9430274963379,11.8414669036865
-5.47950887680054,8.05028629302979,49.5128021240234,9.20346164703369,26.0925273895264,-28.1874465942383,49.4462127685547,49.9840240478516,25.0837326049805,51.9121360778809,-64.9635238647461,46.9742851257324,-58.7392425537109,51.0352020263672,147.491088867188,114.104064941406,-37.5038032531738,128.52197265625,-10.703332901001,29.5890407562256,-19.1519451141357,33.8218269348145,29.2871284484863,78.4493637084961
-54.6173706054688,29.5123062133789,-1.40611600875854,70.4979019165039,-26.3749866485596,19.5257797241211,-0.974415957927704,103.642974853516,22.6417541503906,63.4209098815918,-11.5090770721436,59.2924880981445,-36.3306121826172,20.912633895874,156.701248168945,78.1785202026367,-31.135950088501,68.4109802246094,1.0444473028183,-3.6526050567627,11.5091075897217,36.8272895812988,-10.3544015884399,99.0376815795898
-81.4291076660156,8.532790184021,-27.2262878417969,119.11116027832,-46.9694862365723,80.5756454467773,-12.1005182266235,132.770889282227,58.2042045593262,81.1417007446289,8.64390182495117,17.7378730773926,8.38519287109375,4.40681982040405,85.6090316772461,21.7301597595215,34.1988792419434,0.339171141386032,18.630485534668,19.08957862854,-25.8396701812744,-3.11964702606201,-1.65051782131195,104.405776977539
-119.793212890625,-17.6461811065674,-8.96631145477295,100.629127502441,-59.5799026489258,78.2213897705078,13.0429306030273,89.7250823974609,95.4987258911133,96.3039474487305,-17.4727592468262,-27.0421371459961,67.7319488525391,-11.1762466430664,70.4632949829102,-45.6767997741699,88.5183868408203,-72.6124649047852,-37.8395767211914,107.473449707031,-56.5816688537598,-14.4678888320923,38.6201324462891,129.766677856445
-155.148590087891,25.1427917480469,-15.1693563461304,90.8572006225586,-86.1898193359375,92.0334014892578,9.84470748901367,69.7240219116211,94.7039489746094,126.635276794434,-18.8864669799805,-4.87242364883423,89.2195663452148,-34.5061569213867,131.799285888672,-86.3224563598633,59.2887382507324,-106.047828674316,-116.946556091309,97.9413070678711,-25.6775379180908,-15.8358163833618,39.3228073120117,153.751159667969
-120.627479553223,69.667724609375,-20.2351875305176,128.674835205078,-58.7889099121094,139.399810791016,-0.095671221613884,123.554321289062,90.8457870483398,158.157974243164,11.7907609939575,36.5759582519531,92.9027328491211,-55.9974479675293,179.001266479492,-70.5255355834961,93.2888565063477,-86.3086318969727,-129.156524658203,24.0262908935547,11.5230903625488,-36.866096496582,15.9610815048218,181.529571533203
-49.2577171325684,67.8895263671875,-10.3592958450317,168.349487304688,-16.2784118652344,164.634872436523,7.66706943511963,173.547027587891,98.9789962768555,169.309265136719,21.4347343444824,35.4899444580078,132.333435058594,-62.2597732543945,200.621109008789,-33.155143737793,209.564483642578,-55.9360694885254,-99.6564865112305,70.1486663818359,20.3452301025391,-39.8652725219727,-6.02019643783569,204.073913574219
-17.7398700714111,106.761337280273,-18.2690238952637,169.634780883789,-22.4853076934814,177.742645263672,14.132511138916,171.083877563477,85.5002899169922,159.63557434082,14.7042770385742,43.3544387817383,160.789978027344,-30.2015266418457,191.050582885742,-12.775429725647,231.26872253418,-20.3037719726562,-66.8920822143555,167.870071411133,7.32008171081543,1.91347098350525,-35.8281021118164,174.754608154297
-16.1647453308105,160.031890869141,-18.4880447387695,119.379425048828,-21.0457592010498,156.191101074219,23.3115100860596,125.870994567871,62.7067947387695,121.364227294922,14.7254524230957,94.4795684814453,131.972625732422,14.5025787353516,150.082275390625,-42.3209495544434,179.470779418945,17.7455806732178,-27.4756641387939,175.106628417969,-21.3852806091309,59.4136657714844,-41.8710250854492,125.391220092773
-11.3698978424072,122.609931945801,-8.38950443267822,73.8083419799805,-16.7596740722656,113.482093811035,32.4048080444336,64.3092346191406,53.7359352111816,97.0332946777344,22.8254261016846,96.9474945068359,87.1698684692383,8.9463529586792,126.494522094727,-127.728393554688,158.80729675293,20.1928024291992,17.5583534240723,140.696014404297,-14.2115249633789,54.6816253662109,11.8414669036865,87.3559494018555
8.05028629302979,74.894775390625,9.20346164703369,72.5014114379883,-28.1874465942383,114.467590332031,49.9840240478516,21.7319011688232,51.9121360778809,113.424987792969,46.9742851257324,7.93942785263062,51.0352020263672,-32.3896064758301,114.104064941406,-171.530029296875,128.52197265625,-22.6651420593262,29.5890407562256,126.556167602539,33.8218269348145,-25.3178997039795,78.4493637084961,30.6620292663574
29.5123062133789,126.585433959961,70.4979019165039,72.1833190917969,19.5257797241211,115.199813842773,103.642974853516,12.1723346710205,63.4209098815918,93.7894515991211,59.2924880981445,-44.2016105651855,20.912633895874,-57.8894577026367,78.1785202026367,-108.821594238281,68.4109802246094,-54.5857162475586,-3.6526050567627,110.276992797852,36.8272895812988,-52.597770690918,99.0376815795898,0.861849904060364
