Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
9.4259786605835,-109.064094543457,144.500381469727,153.528060913086,68.2951965332031,5.10709667205811,137.452621459961,8.18310260772705,-141.876770019531,-14.3109045028687,45.1212882995605,25.408748626709,-82.4209289550781,55.9526748657227,-29.9253902435303,56.8853530883789,-154.727081298828,-71.8595199584961,87.6983108520508,8.6522855758667,110.285873413086,-64.7880706787109,-126.300651550293,-85.6750717163086,9.099534034729,1.24363625049591,-171.344131469727,-49.3371696472168,22.8410224914551,111.846282958984,5.82866191864014,-8.62283229827881
102.701690673828,-11.9238395690918,167.246459960938,181.717407226562,144.488479614258,111.304504394531,113.889678955078,43.0564422607422,-58.6636810302734,44.6463508605957,-14.0541219711304,31.5664901733398,13.6975965499878,127.459175109863,-65.7089996337891,99.7883605957031,-33.5892715454102,38.9571800231934,147.435302734375,25.8706836700439,104.356903076172,-71.4692535400391,-114.377883911133,-72.0808334350586,-38.3744468688965,29.7348766326904,-155.487243652344,-17.6113395690918,58.3864059448242,169.859436035156,2.56780695915222,19.0904655456543
173.525955200195,48.2236671447754,144.682327270508,169.196426391602,169.685272216797,138.850769042969,74.9793701171875,70.6846389770508,7.57525539398193,35.1862030029297,-40.4794044494629,93.7259750366211,66.7041168212891,48.7377510070801,-61.3551177978516,117.545631408691,61.8748245239258,-51.2091407775879,187.628524780273,54.1507949829102,86.8311157226562,-50.4175224304199,-66.8737869262695,-58.2688369750977,-72.8974609375,45.420337677002,-67.8603286743164,-67.0141983032227,30.2691822052002,227.992599487305,38.0015907287598,17.9146308898926
93.2520751953125,77.2159194946289,101.351295471191,128.846878051758,120.439819335938,109.931343078613,68.1903457641602,46.6071014404297,40.8433876037598,-10.7917041778564,6.61115598678589,102.67497253418,74.1735916137695,-75.4650192260742,-35.422908782959,116.134170532227,35.9839515686035,-140.106430053711,199.610961914062,34.1228218078613,84.741340637207,-51.7980690002441,-1.36268436908722,-97.2899551391602,-64.0847930908203,32.8787002563477,-18.4366893768311,-119.744255065918,19.9278240203857,198.026138305664,21.8525238037109,20.0895843505859
6.92570209503174,76.1564865112305,40.0728759765625,75.1888046264648,53.3841361999512,79.3188400268555,20.9051856994629,-8.88844394683838,58.0099945068359,-41.1233673095703,-8.30196952819824,73.489128112793,82.142204284668,-84.6008453369141,-24.3262958526611,137.069671630859,-20.1141586303711,-99.9219207763672,179.625579833984,-4.44979953765869,31.8349990844727,-58.7635688781738,37.8214912414551,-139.658889770508,-24.3544788360596,48.9503746032715,-46.8313446044922,-64.0223922729492,15.8046035766602,126.884223937988,-74.3127365112305,23.6650924682617
3.230623960495,3.43628144264221,-34.498291015625,41.8127708435059,20.535888671875,24.874626159668,-73.5867767333984,-45.8181686401367,51.0528717041016,-41.7813377380371,-55.4414978027344,109.149467468262,46.4950103759766,-39.315372467041,-8.80890655517578,165.612503051758,-145.491973876953,-103.584411621094,140.675186157227,-10.02366065979,-32.1971969604492,-54.4557151794434,42.3061828613281,-111.378005981445,18.965274810791,85.1438293457031,-94.0979843139648,-1.42311716079712,5.52464437484741,128.909088134766,-161.58642578125,-3.58503270149231
-27.7932968139648,-76.2398529052734,-105.166343688965,32.5519485473633,-18.6218795776367,-1.14888048171997,-125.128883361816,-60.416633605957,10.0759801864624,5.61624765396118,-30.3668918609619,129.065536499023,-8.65120410919189,9.39328384399414,32.3717384338379,164.970840454102,-254.899368286133,-106.358383178711,97.9308853149414,-4.72700595855713,-43.7834053039551,-56.1506042480469,51.4958801269531,-40.4802398681641,30.4574394226074,82.8274841308594,-86.385383605957,12.2866315841675,28.535135269165,162.527633666992,-177.836380004883,-19.4162349700928
-97.2025985717773,-106.442016601562,-133.397567749023,30.9151344299316,-66.715690612793,23.1080932617188,-129.387771606445,-34.552848815918,-32.0915718078613,67.7330856323242,8.0151252746582,113.108589172363,8.39023685455322,76.742919921875,71.1977920532227,129.401351928711,-158.98030090332,-21.6848220825195,57.8110389709473,9.04807281494141,-46.7678604125977,-29.4304141998291,50.596923828125,16.5240612030029,11.1378450393677,60.7533721923828,-30.1859550476074,44.101261138916,42.0351333618164,171.277938842773,-133.461074829102,17.7922801971436
-142.512939453125,-113.638610839844,-71.1205596923828,23.2376003265381,-85.0217666625977,27.5122222900391,-102.323600769043,10.9993839263916,-60.01318359375,109.198928833008,22.9742851257324,164.447128295898,28.6844120025635,128.262954711914,68.9047012329102,79.977294921875,-71.6865005493164,20.3029499053955,33.1673622131348,37.095516204834,-47.8275718688965,31.1993846893311,6.11854839324951,50.062686920166,-2.65268325805664,42.7675895690918,-14.7633371353149,70.2088394165039,37.6264114379883,179.109603881836,-81.3907089233398,60.2978096008301
-158.130981445312,-81.8100433349609,56.1992721557617,6.16568565368652,-71.0912246704102,49.6190338134766,-41.5567893981934,38.6877899169922,-64.8436431884766,167.045364379883,38.4292907714844,210.441452026367,4.8507866859436,184.372116088867,44.7497863769531,63.6928749084473,-132.281143188477,34.1422271728516,19.7641620635986,50.8604774475098,-43.5923233032227,66.312858581543,-54.5173530578613,82.007080078125,-5.38854694366455,28.3986148834229,-53.6019172668457,111.072364807129,67.5130310058594,193.401443481445,-46.5679206848145,87.5886917114258
-109.064094543457,-22.7090129852295,153.528060913086,12.6732091903687,5.10709667205811,121.682678222656,8.18310260772705,98.2343673706055,-14.3109045028687,227.782699584961,25.408748626709,196.753387451172,55.9526748657227,274.267761230469,56.8853530883789,102.825386047363,-71.8595199584961,161.966842651367,8.6522855758667,68.2866287231445,-64.7880706787109,64.332878112793,-85.6750717163086,140.068878173828,1.24363625049591,47.2882919311523,-49.3371696472168,225.37190246582,111.846282958984,207.204177856445,-8.62283229827881,139.459228515625
-11.9238395690918,-2.9354453086853,181.717407226562,56.7892837524414,111.304504394531,156.128036499023,43.0564422607422,190.767150878906,44.6463508605957,218.1455078125,31.5664901733398,222.738662719727,127.459175109863,295.945892333984,99.7883605957031,142.111938476562,38.9571800231934,261.188812255859,25.8706836700439,94.7219848632812,-71.4692535400391,74.5457763671875,-72.0808334350586,189.127624511719,29.7348766326904,77.5846099853516,-17.6113395690918,270.015625,169.859436035156,204.511260986328,19.0904655456543,196.176361083984
48.2236671447754,-14.3544406890869,169.196426391602,99.7945938110352,138.850769042969,136.130752563477,70.6846389770508,244.821273803711,35.1862030029297,142.49479675293,93.7259750366211,255.928558349609,48.7377510070801,185.368392944336,117.545631408691,126.853759765625,-51.2091407775879,121.160690307617,54.1507949829102,89.1082534790039,-50.4175224304199,135.434219360352,-58.2688369750977,153.657287597656,45.420337677002,66.1441040039062,-67.0141983032227,145.295425415039,227.992599487305,171.555419921875,17.9146308898926,217.511901855469
77.2159194946289,-23.1388912200928,128.846878051758,137.050659179688,109.931343078613,98.5234298706055,46.6071014404297,284.346740722656,-10.7917041778564,75.1894683837891,102.67497253418,240.551422119141,-75.4650192260742,61.5972175598145,116.134170532227,84.9431533813477,-140.106430053711,-49.5814819335938,34.1228218078613,93.0669097900391,-51.7980690002441,217.568252563477,-97.2899551391602,58.8975143432617,32.8787002563477,53.7850685119629,-119.744255065918,10.3698310852051,198.026138305664,135.627502441406,20.0895843505859,216.356628417969
76.1564865112305,-27.7973518371582,75.1888046264648,174.839096069336,79.3188400268555,46.1939697265625,-8.88844394683838,333.687042236328,-41.1233673095703,52.1027679443359,73.489128112793,230.277282714844,-84.6008453369141,34.6623878479004,137.069671630859,69.0487442016602,-99.9219207763672,1.41477811336517,-4.44979953765869,136.787292480469,-58.7635688781738,247.555282592773,-139.658889770508,2.81569218635559,48.9503746032715,92.7616653442383,-64.0223922729492,-11.8059740066528,126.884223937988,110.23176574707,23.6650924682617,181.849166870117
3.43628144264221,-10.8254022598267,41.8127708435059,176.221725463867,24.874626159668,17.2109088897705,-45.8181686401367,323.874298095703,-41.7813377380371,7.30822801589966,109.149467468262,180.708755493164,-39.315372467041,11.0287036895752,165.612503051758,72.1427001953125,-103.584411621094,40.2968482971191,-10.02366065979,146.500457763672,-54.4557151794434,229.969161987305,-111.378005981445,-4.6377854347229,85.1438293457031,139.798599243164,-1.42311716079712,11.8156423568726,128.909088134766,77.7500305175781,-3.58503270149231,108.800552368164
-76.2398529052734,33.751106262207,32.5519485473633,146.107772827148,-1.14888048171997,21.912130355835,-60.416633605957,253.28923034668,5.61624765396118,-105.378311157227,129.065536499023,83.0541381835938,9.39328384399414,-128.187515258789,164.970840454102,45.6184234619141,-106.358383178711,-125.268653869629,-4.72700595855713,127.205017089844,-56.1506042480469,234.975204467773,-40.4802398681641,-29.2135238647461,82.8274841308594,128.474639892578,12.2866315841675,-25.0471134185791,162.527633666992,34.6049575805664,-19.4162349700928,61.0326042175293
-106.442016601562,80.2154235839844,30.9151344299316,106.785697937012,23.1080932617188,16.2009124755859,-34.552848815918,199.22590637207,67.7330856323242,-166.31005859375,113.108589172363,52.0389137268066,76.742919921875,-240.985076904297,129.401351928711,-11.5065889358521,-21.6848220825195,-226.444244384766,9.04807281494141,129.235641479492,-29.4304141998291,243.338439941406,16.5240612030029,-75.3360595703125,60.7533721923828,56.9349021911621,44.101261138916,-115.145172119141,171.277938842773,-4.60645580291748,17.7922801971436,63.4659080505371
-113.638610839844,102.652633666992,23.2376003265381,47.5988082885742,27.5122222900391,11.8471298217773,10.9993839263916,180.169708251953,109.198928833008,-86.7003784179688,164.447128295898,64.6891326904297,128.262954711914,-136.242691040039,79.977294921875,-39.470085144043,20.3029499053955,-110.766799926758,37.095516204834,111.990783691406,31.1993846893311,193.413162231445,50.062686920166,-75.3663482666016,42.7675895690918,-1.55603682994843,70.2088394165039,-134.016448974609,179.109603881836,-11.9853258132935,60.2978096008301,92.161491394043
-81.8100433349609,95.8664627075195,6.16568565368652,2.85453057289124,49.6190338134766,30.679859161377,38.6877899169922,163.516586303711,167.045364379883,30.4067306518555,210.441452026367,65.4897766113281,184.372116088867,56.676872253418,63.6928749084473,-15.4658699035645,34.1422271728516,35.0018424987793,50.8604774475098,84.590217590332,66.312858581543,136.658020019531,82.007080078125,-11.6502742767334,28.3986148834229,10.1656713485718,111.072364807129,-46.6074867248535,193.401443481445,-1.50577878952026,87.5886917114258,131.249313354492
-22.7090129852295,69.4649200439453,12.6732091903687,-17.7106170654297,121.682678222656,20.7085628509521,98.2343673706055,129.457824707031,227.782699584961,97.5984115600586,196.753387451172,89.7855377197266,274.267761230469,129.231643676758,102.825386047363,21.8198165893555,161.966842651367,73.2745208740234,68.2866287231445,97.1537780761719,64.332878112793,129.587905883789,140.068878173828,44.5100860595703,47.2882919311523,43.3179588317871,225.37190246582,38.9568901062012,207.204177856445,-28.8425846099854,139.459228515625,121.81526184082
-2.9354453086853,7.29580640792847,56.7892837524414,-68.6906433105469,156.128036499023,-68.7083969116211,190.767150878906,72.7354278564453,218.1455078125,109.055320739746,222.738662719727,87.9823684692383,295.945892333984,131.515335083008,142.111938476562,38.67236328125,261.188812255859,29.3179817199707,94.7219848632812,105.226097106934,74.5457763671875,109.355293273926,189.127624511719,38.5007591247559,77.5846099853516,36.4018478393555,270.015625,63.5852241516113,204.511260986328,-78.3397750854492,196.176361083984,51.1844100952148
-14.3544406890869,-80.5748519897461,99.7945938110352,-125.546661376953,136.130752563477,-189.538024902344,244.821273803711,-2.99263334274292,142.49479675293,53.1557121276855,255.928558349609,42.0847473144531,185.368392944336,158.9033203125,126.853759765625,21.5952491760254,121.160690307617,26.1682319641113,89.1082534790039,82.2506790161133,135.434219360352,52.9582901000977,153.657287597656,-4.35563468933105,66.1441040039062,12.0783519744873,145.295425415039,50.2036933898926,171.555419921875,-101.45824432373,217.511901855469,2.20423340797424
-23.1388912200928,-116.126495361328,137.050659179688,-136.929794311523,98.5234298706055,-232.283203125,284.346740722656,-66.7783584594727,75.1894683837891,-9.24595737457275,240.551422119141,22.6537647247314,61.5972175598145,166.396240234375,84.9431533813477,-5.35905981063843,-49.5814819335938,110.726181030273,93.0669097900391,60.5308456420898,217.568252563477,19.3809146881104,58.8975143432617,-28.8739032745361,53.7850685119629,7.78911685943604,10.3698310852051,29.9827747344971,135.627502441406,-103.356658935547,216.356628417969,-20.8607501983643
-27.7973518371582,-97.6714630126953,174.839096069336,-110.29322052002,46.1939697265625,-174.875762939453,333.687042236328,-75.1358795166016,52.1027679443359,-3.95844602584839,230.277282714844,-7.45595645904541,34.6623878479004,128.318054199219,69.0487442016602,1.78116631507874,1.41477811336517,146.67546081543,136.787292480469,42.8533744812012,247.555282592773,-2.5009400844574,2.81569218635559,-21.3645114898682,92.7616653442383,15.2175426483154,-11.8059740066528,14.0791597366333,110.23176574707,-88.102897644043,181.849166870117,-36.604850769043
-10.8254022598267,-101.936370849609,176.221725463867,-45.151481628418,17.2109088897705,-107.282165527344,323.874298095703,-34.7060089111328,7.30822801589966,14.268479347229,180.708755493164,-49.4080467224121,11.0287036895752,92.773796081543,72.1427001953125,18.9036178588867,40.2968482971191,109.697715759277,146.500457763672,33.0441017150879,229.969161987305,-15.1902742385864,-4.6377854347229,-25.9788513183594,139.798599243164,6.66686677932739,11.8156423568726,-26.3849143981934,77.7500305175781,-68.9583129882812,108.800552368164,10.2308721542358
