Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
15.5910043716431,-15.0057134628296,-2.95658993721008,-8.17494583129883,41.127311706543,38.3746299743652,41.883903503418,-114.048522949219,168.045272827148,-102.860153198242,169.041320800781,-38.8809242248535,88.8481292724609,36.9783401489258,-7.48109340667725,69.2387542724609,54.8122749328613,133.237670898438,-60.6001129150391,57.8243446350098,58.5901565551758,-99.4664993286133,-7.28088426589966,-74.7180709838867,83.0421829223633,-15.4294967651367,158.393356323242,-22.9716854095459,159.941040039062,-94.1518936157227
-10.4107294082642,-3.55327248573303,9.20961570739746,-12.5088729858398,41.9611282348633,-28.7335567474365,53.5966033935547,-147.815338134766,193.912322998047,-135.97004699707,155.350631713867,-71.5792007446289,76.4742279052734,40.4621467590332,46.8127250671387,12.682933807373,112.873252868652,116.919189453125,53.2214775085449,-24.6567401885986,106.340576171875,-111.47989654541,30.2173709869385,-102.009307861328,173.790603637695,77.2262344360352,166.151672363281,-99.5928421020508,139.632888793945,-120.886810302734
-12.8639726638794,-61.1189270019531,78.8884963989258,-4.0876932144165,74.8519592285156,-98.7419052124023,80.3449554443359,-205.223297119141,223.321075439453,-132.230682373047,146.656188964844,-87.4094314575195,62.2398796081543,23.2231521606445,89.7143096923828,-10.0355710983276,168.153762817383,12.8588333129883,78.8354797363281,-12.7463216781616,172.340286254883,-86.6660766601562,43.9850273132324,-169.379837036133,201.94499206543,122.20189666748,152.806686401367,-164.494201660156,143.152038574219,-136.998504638672
11.4216890335083,-102.750114440918,29.7486934661865,-5.73330163955688,83.4669952392578,-137.669281005859,71.3813095092773,-247.97981262207,219.141738891602,-138.04541015625,114.74730682373,-110.123146057129,47.5056991577148,2.1620671749115,135.77375793457,10.4207305908203,116.07389831543,-60.362419128418,86.3901672363281,32.7655601501465,211.687133789062,-90.8413467407227,6.43044471740723,-179.436492919922,114.196594238281,125.797698974609,121.776657104492,-216.573822021484,102.635368347168,-127.372611999512
24.4456214904785,-95.1708984375,-7.81980133056641,11.6095333099365,76.3414688110352,-156.835342407227,33.8371887207031,-219.472747802734,226.347640991211,-132.567108154297,12.5516204833984,-124.000144958496,53.9549331665039,-37.4584922790527,72.2686996459961,5.06374549865723,54.9356994628906,-107.946006774902,100.255058288574,10.2326040267944,216.381546020508,-96.1660079956055,-60.405632019043,-136.672912597656,69.4830169677734,120.820381164551,112.893646240234,-241.610015869141,44.2900848388672,-130.931976318359
50.5083847045898,-99.3404769897461,68.7354278564453,19.6766014099121,110.371170043945,-196.430160522461,23.1363372802734,-177.692123413086,218.767364501953,-142.397796630859,-79.4785461425781,-121.952056884766,52.5146751403809,-102.978149414062,-31.6297740936279,6.75840854644775,55.9023628234863,-130.109710693359,53.7978591918945,34.9047889709473,210.443695068359,-91.2631683349609,-102.36856842041,-103.655258178711,145.159713745117,56.3780555725098,129.924087524414,-253.734649658203,30.2655963897705,-175.833801269531
69.3466720581055,-158.426055908203,80.9745254516602,-26.1074523925781,161.735885620117,-244.741317749023,16.13356590271,-168.031051635742,151.839599609375,-219.598754882812,-86.2394332885742,-118.163764953613,68.5088882446289,-147.174728393555,-14.1725130081177,80.1437835693359,82.5174942016602,-21.3419189453125,25.404203414917,90.6292419433594,181.491882324219,-121.643180847168,-95.0175094604492,-95.9579010009766,230.994903564453,-9.49899578094482,119.724464416504,-257.332702636719,47.4939727783203,-183.01383972168
-0.248525843024254,-203.530380249023,14.5363235473633,-49.6294250488281,167.248519897461,-278.291168212891,-13.4957485198975,-132.388275146484,92.8029022216797,-278.738952636719,-39.5051307678223,-122.673065185547,133.720565795898,-138.279556274414,65.5896377563477,130.41291809082,87.9319763183594,141.25700378418,54.8031234741211,118.562652587891,134.405517578125,-169.097702026367,-78.779411315918,-95.8980407714844,231.172790527344,30.4240283966064,82.7113800048828,-241.438262939453,59.5315437316895,-138.109771728516
-97.7030563354492,-201.586380004883,6.36063385009766,-6.30090665817261,132.755966186523,-287.466949462891,-42.8795204162598,-70.8275375366211,62.5571899414062,-227.839233398438,6.27262878417969,-151.859527587891,141.77897644043,-56.2309951782227,97.1372299194336,86.8066558837891,62.7391624450684,179.320220947266,71.7906723022461,178.102722167969,78.81201171875,-159.174209594727,-94.6408920288086,-83.5156326293945,124.513313293457,122.253562927246,66.9714736938477,-225.804428100586,28.4680233001709,-144.810440063477
-89.4406661987305,-210.030715942383,15.6647481918335,-17.7232036590576,89.2262115478516,-248.990097045898,-77.1447677612305,-53.0874176025391,-10.0645599365234,-144.349395751953,5.41234588623047,-193.013626098633,69.8853454589844,50.5873908996582,96.0105743408203,61.6877784729004,73.6909866333008,146.675369262695,88.1376571655273,204.609024047852,-11.5275402069092,-86.1557998657227,-98.5112380981445,-77.0180816650391,-8.28620624542236,145.187271118164,44.414737701416,-206.114273071289,-41.8370704650879,-193.230850219727
-15.0057134628296,-172.149871826172,-8.17494583129883,-104.093032836914,38.3746299743652,-176.562149047852,-114.048522949219,-55.1545524597168,-102.860153198242,-112.158882141113,-38.8809242248535,-190.377716064453,36.9783401489258,72.9162521362305,69.2387542724609,113.506912231445,133.237670898438,163.297271728516,57.8243446350098,197.325408935547,-99.4664993286133,-15.1850624084473,-74.7180709838867,-80.8345184326172,-15.4294967651367,88.7154006958008,-22.9716854095459,-160.235626220703,-94.1518936157227,-180.103057861328
-3.55327248573303,-32.262866973877,-12.5088729858398,-120.045043945312,-28.7335567474365,-110.572967529297,-147.815338134766,-19.8500080108643,-135.97004699707,-110.604225158691,-71.5792007446289,-135.204406738281,40.4621467590332,31.1769142150879,12.682933807373,153.193588256836,116.919189453125,206.557647705078,-24.6567401885986,231.014831542969,-111.47989654541,20.3627014160156,-102.009307861328,-57.3315467834473,77.2262344360352,29.8871192932129,-99.5928421020508,-103.969779968262,-120.886810302734,-142.454742431641
-61.1189270019531,46.0394668579102,-4.0876932144165,-73.3417663574219,-98.7419052124023,-67.0347518920898,-205.223297119141,3.83501672744751,-132.230682373047,-107.83415222168,-87.4094314575195,-89.6051483154297,23.2231521606445,37.671558380127,-10.0355710983276,149.579254150391,12.8588333129883,255.471099853516,-12.7463216781616,219.584091186523,-86.6660766601562,34.8041305541992,-169.379837036133,-41.9002151489258,122.20189666748,28.065860748291,-164.494201660156,-50.9332313537598,-136.998504638672,-146.556015014648
-102.750114440918,2.77434396743774,-5.73330163955688,-47.0340805053711,-137.669281005859,-59.9824752807617,-247.97981262207,-17.5175457000732,-138.04541015625,-84.5574798583984,-110.123146057129,-63.6835441589355,2.1620671749115,84.7897033691406,10.4207305908203,159.93342590332,-60.362419128418,298.454864501953,32.7655601501465,186.79899597168,-90.8413467407227,39.786075592041,-179.436492919922,-53.8452491760254,125.797698974609,66.8783874511719,-216.573822021484,-15.9635047912598,-127.372611999512,-114.420066833496
-95.1708984375,23.6822853088379,11.6095333099365,23.7682266235352,-156.835342407227,-72.0110244750977,-219.472747802734,-13.3908452987671,-132.567108154297,-53.4977684020996,-124.000144958496,5.70477294921875,-37.4584922790527,81.4728622436523,5.06374549865723,169.056533813477,-107.946006774902,256.491119384766,10.2326040267944,144.871917724609,-96.1660079956055,41.2527008056641,-136.672912597656,-1.97704243659973,120.820381164551,66.947998046875,-241.610015869141,-25.0832786560059,-130.931976318359,-21.9058494567871
-99.3404769897461,108.461082458496,19.6766014099121,111.851776123047,-196.430160522461,-62.7879943847656,-177.692123413086,14.6891250610352,-142.397796630859,-44.9109382629395,-121.952056884766,97.2798233032227,-102.978149414062,30.8672199249268,6.75840854644775,108.605613708496,-130.109710693359,123.787017822266,34.9047889709473,-23.4109001159668,-91.2631683349609,45.3321228027344,-103.655258178711,73.532585144043,56.3780555725098,2.45263838768005,-253.734649658203,-51.0521697998047,-175.833801269531,32.7530822753906
-158.426055908203,78.0898513793945,-26.1074523925781,65.5359420776367,-244.741317749023,-46.9545860290527,-168.031051635742,-15.4128751754761,-219.598754882812,-26.8338413238525,-118.163764953613,126.574478149414,-147.174728393555,16.5260467529297,80.1437835693359,48.893138885498,-21.3419189453125,6.06563806533813,90.6292419433594,-64.2121963500977,-121.643180847168,49.3754081726074,-95.9579010009766,45.8525428771973,-9.49899578094482,-40.3055801391602,-257.332702636719,-60.8942031860352,-183.01383972168,47.1518669128418
-203.530380249023,3.42556023597717,-49.6294250488281,-47.9305839538574,-278.291168212891,-35.9316101074219,-132.388275146484,-46.137523651123,-278.738952636719,7.62862396240234,-122.673065185547,128.865676879883,-138.279556274414,11.8275279998779,130.41291809082,102.401847839355,141.25700378418,-58.6894874572754,118.562652587891,167.560211181641,-169.097702026367,41.9035835266113,-95.8980407714844,2.18830704689026,30.4240283966064,-36.1747512817383,-241.438262939453,-84.6800765991211,-138.109771728516,68.9719772338867
-201.586380004883,67.7524185180664,-6.30090665817261,-54.1440162658691,-287.466949462891,-1.87085735797882,-70.8275375366211,24.4564266204834,-227.839233398438,8.72921943664551,-151.859527587891,145.164474487305,-56.2309951782227,-74.0193939208984,86.8066558837891,145.198745727539,179.320220947266,-137.114166259766,178.102722167969,216.986557006836,-159.174209594727,17.9263668060303,-83.5156326293945,36.2621841430664,122.253562927246,-70.4851684570312,-225.804428100586,-112.069480895996,-144.810440063477,50.5422286987305
-210.030715942383,176.592010498047,-17.7232036590576,1.34811162948608,-248.990097045898,49.4406051635742,-53.0874176025391,103.208122253418,-144.349395751953,10.5334568023682,-193.013626098633,80.6179962158203,50.5873908996582,-136.393203735352,61.6877784729004,48.5115394592285,146.675369262695,-224.14990234375,204.609024047852,5.51839542388916,-86.1557998657227,3.07603168487549,-77.0180816650391,42.868595123291,145.187271118164,-116.529365539551,-206.114273071289,-74.6404647827148,-193.230850219727,-19.4018592834473
-172.149871826172,141.864135742188,-104.093032836914,20.6966247558594,-176.562149047852,92.5185165405273,-55.1545524597168,102.872276306152,-112.158882141113,43.2468719482422,-190.377716064453,-48.5768775939941,72.9162521362305,-37.93359375,113.506912231445,-30.9348754882812,163.297271728516,-206.450973510742,197.325408935547,-72.7210235595703,-15.1850624084473,14.0814256668091,-80.8345184326172,-3.43203282356262,88.7154006958008,-72.6107406616211,-160.235626220703,0.556652545928955,-180.103057861328,-52.0475082397461
-32.262866973877,40.5003662109375,-120.045043945312,57.4251098632812,-110.572967529297,109.020034790039,-19.8500080108643,129.238815307617,-110.604225158691,41.0827026367188,-135.204406738281,-82.5045623779297,31.1769142150879,87.7116241455078,153.193588256836,-16.7698535919189,206.557647705078,-85.3391265869141,231.014831542969,-54.7449760437012,20.3627014160156,22.0786876678467,-57.3315467834473,-16.138256072998,29.8871192932129,39.625675201416,-103.969779968262,24.3556423187256,-142.454742431641,-12.6803007125854
46.0394668579102,43.1916923522949,-73.3417663574219,118.076011657715,-67.0347518920898,107.136764526367,3.83501672744751,201.262420654297,-107.83415222168,22.3105983734131,-89.6051483154297,-46.5770263671875,37.671558380127,103.378868103027,149.579254150391,-45.4728164672852,255.471099853516,-9.23172092437744,219.584091186523,-95.7526931762695,34.8041305541992,30.0842380523682,-41.9002151489258,-15.9344387054443,28.065860748291,157.101501464844,-50.9332313537598,19.4437389373779,-146.556015014648,28.6959037780762
2.77434396743774,105.290557861328,-47.0340805053711,123.066932678223,-59.9824752807617,135.467529296875,-17.5175457000732,205.557556152344,-84.5574798583984,57.4184074401855,-63.6835441589355,-46.0617332458496,84.7897033691406,93.1206970214844,159.93342590332,-74.8477325439453,298.454864501953,-13.0277614593506,186.79899597168,-66.7550811767578,39.786075592041,74.5605545043945,-53.8452491760254,-26.337776184082,66.8783874511719,198.902389526367,-15.9635047912598,61.7491874694824,-114.420066833496,26.5502052307129
23.6822853088379,112.883041381836,23.7682266235352,118.099143981934,-72.0110244750977,172.476928710938,-13.3908452987671,183.889572143555,-53.4977684020996,89.5900192260742,5.70477294921875,-2.11416220664978,81.4728622436523,105.005271911621,169.056533813477,16.0912590026855,256.491119384766,-14.9069519042969,144.871917724609,48.6144104003906,41.2527008056641,117.898078918457,-1.97704243659973,21.8448352813721,66.947998046875,80.4982452392578,-25.0832786560059,115.960006713867,-21.9058494567871,28.9517250061035
108.461082458496,90.401985168457,111.851776123047,162.210342407227,-62.7879943847656,153.41828918457,14.6891250610352,220.23908996582,-44.9109382629395,72.3146362304688,97.2798233032227,103.195297241211,30.8672199249268,108.678771972656,108.605613708496,135.955154418945,123.787017822266,-18.425910949707,-23.4109001159668,139.97248840332,45.3321228027344,106.703384399414,73.532585144043,123.58309173584,2.45263838768005,-53.1421928405762,-51.0521697998047,115.541481018066,32.7530822753906,56.2766075134277
78.0898513793945,83.3045349121094,65.5359420776367,184.183029174805,-46.9545860290527,120.762786865234,-15.4128751754761,257.836303710938,-26.8338413238525,66.2334289550781,126.574478149414,127.329574584961,16.5260467529297,113.899261474609,48.893138885498,148.21794128418,6.06563806533813,-62.2187004089355,-64.2121963500977,112.363906860352,49.3754081726074,73.8417434692383,45.8525428771973,174.463836669922,-40.3055801391602,-26.6271533966064,-60.8942031860352,110.215797424316,47.1518669128418,60.2679710388184
3.42556023597717,82.0693664550781,-47.9305839538574,173.011444091797,-35.9316101074219,120.044372558594,-46.137523651123,274.722412109375,7.62862396240234,76.4864349365234,128.865676879883,77.8379592895508,11.8275279998779,80.5221939086914,102.401847839355,31.2025585174561,-58.6894874572754,-117.802017211914,167.560211181641,-64.5654754638672,41.9035835266113,53.7031555175781,2.18830704689026,137.429077148438,-36.1747512817383,21.0703964233398,-84.6800765991211,153.269348144531,68.9719772338867,57.4430351257324
67.7524185180664,84.9862747192383,-54.1440162658691,162.84440612793,-1.87085735797882,115.535186767578,24.4564266204834,284.328033447266,8.72921943664551,60.6559104919434,145.164474487305,61.7055816650391,-74.0193939208984,5.82413864135742,145.198745727539,-105.052238464355,-137.114166259766,-131.167663574219,216.986557006836,-175.785736083984,17.9263668060303,43.9047241210938,36.2621841430664,78.0892181396484,-70.4851684570312,-19.8438873291016,-112.069480895996,189.719848632812,50.5422286987305,73.8922348022461
176.592010498047,79.457275390625,1.34811162948608,100.471084594727,49.4406051635742,90.6741104125977,103.208122253418,229.04541015625,10.5334568023682,40.6035575866699,80.6179962158203,54.1464080810547,-136.393203735352,-10.4425439834595,48.5115394592285,-130.069961547852,-224.14990234375,-76.4116363525391,5.51839542388916,-93.1186904907227,3.07603168487549,58.3984870910645,42.868595123291,49.5717620849609,-116.529365539551,-19.0723648071289,-74.6404647827148,177.354827880859,-19.4018592834473,49.6365394592285
141.864135742188,55.3094940185547,20.6966247558594,4.52312755584717,92.5185165405273,41.0838737487793,102.872276306152,116.134963989258,43.2468719482422,31.0325355529785,-48.5768775939941,34.8904838562012,-37.93359375,2.2360999584198,-30.9348754882812,-114.945388793945,-206.450973510742,-9.80891895294189,-72.7210235595703,-60.6067161560059,14.0814256668091,77.9323120117188,-3.43203282356262,49.2179985046387,-72.6107406616211,36.6214179992676,0.556652545928955,126.991630554199,-52.0475082397461,4.50110483169556
40.5003662109375,33.5469017028809,57.4251098632812,-47.3417549133301,109.020034790039,-9.74013614654541,129.238815307617,20.1751976013184,41.0827026367188,23.0080604553223,-82.5045623779297,51.6414680480957,87.7116241455078,-28.4304466247559,-16.7698535919189,-129.192886352539,-85.3391265869141,3.71038889884949,-54.7449760437012,-126.944847106934,22.0786876678467,70.0412750244141,-16.138256072998,60.7476921081543,39.625675201416,42.0645027160645,24.3556423187256,47.1617622375488,-12.6803007125854,23.9401817321777
43.1916923522949,17.6306419372559,118.076011657715,-44.0539894104004,107.136764526367,8.44056701660156,201.262420654297,-26.4072227478027,22.3105983734131,50.4623718261719,-46.5770263671875,77.5525054931641,103.378868103027,-5.8974437713623,-45.4728164672852,-55.2324295043945,-9.23172092437744,15.3023881912231,-95.7526931762695,-20.9547958374023,30.0842380523682,75.2261428833008,-15.9344387054443,70.0566253662109,157.101501464844,17.1031608581543,19.4437389373779,-11.9529323577881,28.6959037780762,50.191707611084
105.290557861328,29.6830348968506,123.066932678223,43.1833801269531,135.467529296875,74.6520843505859,205.557556152344,-5.759437084198,57.4184074401855,102.337104797363,-46.0617332458496,73.8985748291016,93.1206970214844,84.2843170166016,-74.8477325439453,38.1614379882812,-13.0277614593506,63.4357109069824,-66.7550811767578,159.646682739258,74.5605545043945,115.364196777344,-26.337776184082,82.019775390625,198.902389526367,17.9797134399414,61.7491874694824,-0.0598574280738831,26.5502052307129,10.027268409729
112.883041381836,94.9422912597656,118.099143981934,157.66618347168,172.476928710938,112.426315307617,183.889572143555,62.6596412658691,89.5900192260742,108.616989135742,-2.11416220664978,72.4626998901367,105.005271911621,98.769157409668,16.0912590026855,-43.2495155334473,-14.9069519042969,70.3207015991211,48.6144104003906,57.3792724609375,117.898078918457,140.702178955078,21.8448352813721,106.638275146484,80.4982452392578,20.1926574707031,115.960006713867,47.2350921630859,28.9517250061035,-14.1525793075562
90.401985168457,120.600326538086,162.210342407227,170.052459716797,153.41828918457,138.431671142578,220.23908996582,136.783279418945,72.3146362304688,88.0028228759766,103.195297241211,100.217002868652,108.678771972656,48.4747467041016,135.955154418945,-166.576126098633,-18.425910949707,-4.23056840896606,139.97248840332,-199.186325073242,106.703384399414,135.905090332031,123.58309173584,118.136322021484,-53.1421928405762,-23.9343299865723,115.541481018066,85.307243347168,56.2766075134277,53.5622291564941
83.3045349121094,47.9755325317383,184.183029174805,149.98762512207,120.762786865234,185.508163452148,257.836303710938,200.396835327148,66.2334289550781,102.540664672852,127.329574584961,152.087493896484,113.899261474609,64.2065048217773,148.21794128418,-147.819869995117,-62.2187004089355,-93.1775360107422,112.363906860352,-224.709487915039,73.8417434692383,126.137969970703,174.463836669922,112.604782104492,-26.6271533966064,-79.7937393188477,110.215797424316,122.64786529541,60.2679710388184,147.579788208008
82.0693664550781,15.9125738143921,173.011444091797,148.970413208008,120.044372558594,217.738815307617,274.722412109375,198.668029785156,76.4864349365234,131.279586791992,77.8379592895508,185.919494628906,80.5221939086914,149.027862548828,31.2025585174561,-84.899787902832,-117.802017211914,-106.755996704102,-64.5654754638672,-62.2003517150879,53.7031555175781,122.672630310059,137.429077148438,117.952583312988,21.0703964233398,-47.8526916503906,153.269348144531,160.633926391602,57.4430351257324,161.49153137207
84.9862747192383,83.544807434082,162.84440612793,63.2648544311523,115.535186767578,188.680313110352,284.328033447266,121.175941467285,60.6559104919434,137.444076538086,61.7055816650391,155.56037902832,5.82413864135742,201.659759521484,-105.052238464355,-49.0457344055176,-131.167663574219,-36.2482643127441,-175.785736083984,37.0857620239258,43.9047241210938,124.023391723633,78.0892181396484,115.833465576172,-19.8438873291016,31.2898464202881,189.719848632812,171.475936889648,73.8922348022461,100.599052429199
