Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
918.512451171875,1.71803772449493,835.127990722656,55.4403533935547,512.817260742188,-133.577056884766,538.592712402344,35.2964668273926,173.497131347656,50.0824661254883,387.803253173828,24.3068218231201,-16.4627628326416,50.4316253662109,260.314178466797,11.9580326080322,-150.128036499023,-101.57169342041,155.817474365234,151.030166625977,450.570343017578,-103.551597595215,99.9788818359375,33.6810302734375,272.796356201172,10.2104740142822,509.122894287109,14.8717107772827,407.423828125,101.008674621582
657.120300292969,93.1753082275391,550.684326171875,-29.7239627838135,428.520111083984,-86.2369842529297,392.379089355469,5.71149682998657,135.410369873047,-22.4925441741943,304.749450683594,-54.8461380004883,26.576847076416,49.8120727539062,272.479736328125,-12.448582649231,16.6026763916016,12.9688777923584,150.335968017578,80.8962326049805,303.549591064453,-47.1808242797852,116.220840454102,-19.6542816162109,227.425659179688,-21.6330986022949,432.512786865234,-31.2426357269287,314.953125,42.6506843566895
473.220489501953,42.4199295043945,501.790283203125,-61.5670394897461,393.686981201172,-15.4499588012695,248.266983032227,-45.3829650878906,91.1081314086914,-88.1546859741211,185.857467651367,-178.629531860352,51.1916847229004,25.267936706543,250.304595947266,-47.1653480529785,-17.3084239959717,39.8214149475098,183.71858215332,23.7512855529785,193.74397277832,-66.2680587768555,90.283203125,-41.3505096435547,125.287910461426,-110.18928527832,397.814117431641,-79.3655548095703,239.981597900391,-36.5587043762207
338.310150146484,-71.2615585327148,443.909606933594,-124.205856323242,322.590789794922,-87.7475280761719,140.290283203125,-159.38818359375,15.9183931350708,-157.294982910156,75.131721496582,-264.377716064453,20.6380710601807,-30.669677734375,240.536895751953,-84.686637878418,-183.746566772461,-43.9843292236328,256.811218261719,14.7681674957275,136.168807983398,-108.572937011719,46.6453437805176,-53.760814666748,84.4046020507812,-165.602264404297,305.694946289062,-141.323577880859,177.647094726562,-82.9618301391602
168.820770263672,-219.252197265625,248.868911743164,-233.338134765625,181.037246704102,-178.281692504883,96.9093475341797,-273.397216796875,-47.7475929260254,-167.368377685547,27.203441619873,-289.291595458984,36.2821731567383,-57.770751953125,209.441909790039,-124.745712280273,-211.982284545898,-77.4890060424805,232.351013183594,28.9614372253418,30.5510120391846,-149.499572753906,51.9865036010742,-84.8587036132812,96.7940902709961,-197.664367675781,155.632217407227,-211.056213378906,124.667869567871,-78.5884170532227
39.0959930419922,-317.360076904297,132.442733764648,-311.266387939453,23.4695892333984,-166.391372680664,101.610214233398,-328.359100341797,-11.5219917297363,-131.304260253906,70.5452728271484,-250.661148071289,150.38166809082,-38.5255889892578,160.26676940918,-105.213905334473,-50.6581535339355,49.0188140869141,84.4929351806641,80.5612640380859,-82.2084350585938,-166.094177246094,83.9030075073242,-99.1440658569336,86.4056243896484,-218.536651611328,46.4762878417969,-273.402496337891,117.580581665039,-57.1494102478027
94.912483215332,-268.56982421875,153.613662719727,-305.651336669922,-43.6459159851074,-186.280990600586,119.084121704102,-305.7685546875,72.6965560913086,-72.4558029174805,169.463989257812,-127.250671386719,223.816757202148,3.79419803619385,142.844039916992,-17.9226169586182,71.6998519897461,188.13330078125,-18.3833160400391,52.9029502868652,-76.2852630615234,-130.236831665039,107.881614685059,-66.5610504150391,84.6710586547852,-195.639953613281,50.0858573913574,-284.243927001953,163.087921142578,-18.3803386688232
180.63264465332,-182.033355712891,183.907180786133,-285.252868652344,12.8929414749146,-270.203216552734,141.744995117188,-235.698211669922,126.350921630859,3.24548506736755,229.270523071289,-36.1824951171875,176.152526855469,51.6037178039551,140.434555053711,-8.33464241027832,-30.3526039123535,198.477325439453,-21.6085643768311,-92.7782821655273,-49.3281745910645,-105.144996643066,124.52986907959,-26.2424373626709,79.4882965087891,-153.743667602539,134.585906982422,-269.671875,224.476531982422,-6.5269455909729
57.6972160339355,-161.252563476562,197.551559448242,-329.717376708984,57.7822761535645,-266.021148681641,148.02522277832,-228.490829467773,159.957931518555,12.7122468948364,180.566513061523,-89.6332626342773,101.845565795898,60.5081443786621,96.8098449707031,-131.184341430664,-203.247314453125,81.5866012573242,24.3298778533936,-125.597625732422,-122.003761291504,-156.517913818359,123.188911437988,-9.68425941467285,16.3540267944336,-166.419937133789,171.494247436523,-290.648986816406,231.837829589844,-75.1882171630859
-77.1308822631836,-223.191268920898,163.400482177734,-388.2177734375,-32.1527252197266,-223.096038818359,99.5652465820312,-312.581359863281,136.909194946289,-33.4582443237305,85.1704254150391,-184.313385009766,64.0651550292969,35.0031280517578,39.1211700439453,-239.298828125,-216.1201171875,-34.8245811462402,114.045455932617,32.9427833557129,-168.977127075195,-211.488327026367,90.9406127929688,-2.73754048347473,-17.1597919464111,-227.050842285156,100.877944946289,-316.827392578125,167.038192749023,-178.403686523438
1.71803772449493,-343.619445800781,55.4403533935547,-392.265533447266,-133.577056884766,-256.531677246094,35.2964668273926,-325.052185058594,50.0824661254883,-45.7324066162109,24.3068218231201,-195.005676269531,50.4316253662109,29.91481590271,11.9580326080322,-232.572860717773,-101.57169342041,14.3102779388428,151.030166625977,148.873245239258,-103.551597595215,-178.279815673828,33.6810302734375,-9.4081859588623,10.2104740142822,-233.700592041016,14.8717107772827,-299.114990234375,101.008674621582,-240.651580810547
93.1753082275391,-304.884765625,-29.7239627838135,-274.592987060547,-86.2369842529297,-236.463684082031,5.71149682998657,-180.076797485352,-22.4925441741943,-70.5499725341797,-54.8461380004883,-133.215072631836,49.8120727539062,14.8963689804077,-12.448582649231,-169.095275878906,12.9688777923584,110.262321472168,80.8962326049805,102.060775756836,-47.1808242797852,-91.3071517944336,-19.6542816162109,-43.4174461364746,-21.6330986022949,-181.016372680664,-31.2426357269287,-241.480331420898,42.6506843566895,-233.587646484375
42.4199295043945,-48.3889427185059,-61.5670394897461,3.33362627029419,-15.4499588012695,-128.7705078125,-45.3829650878906,-47.4439277648926,-88.1546859741211,-129.567886352539,-178.629531860352,-63.0216064453125,25.267936706543,-52.1241836547852,-47.1653480529785,-109.735366821289,39.8214149475098,45.3736953735352,23.7512855529785,45.144474029541,-66.2680587768555,-31.9132766723633,-41.3505096435547,-83.0207748413086,-110.18928527832,-165.083297729492,-79.3655548095703,-160.268798828125,-36.5587043762207,-186.7099609375
-71.2615585327148,86.3925094604492,-124.205856323242,204.897308349609,-87.7475280761719,-107.303527832031,-159.38818359375,-50.7266426086426,-157.294982910156,-150.122055053711,-264.377716064453,-39.6932029724121,-30.669677734375,-121.340148925781,-84.686637878418,-46.7656936645508,-43.9843292236328,-13.8929071426392,14.7681674957275,71.4568710327148,-108.572937011719,-29.3092136383057,-53.760814666748,-107.429664611816,-165.602264404297,-164.799377441406,-141.323577880859,-95.5092391967773,-82.9618301391602,-153.269546508789
-219.252197265625,31.4902305603027,-233.338134765625,129.899337768555,-178.281692504883,-125.321449279785,-273.397216796875,-71.4078369140625,-167.368377685547,-156.24543762207,-289.291595458984,-65.8621978759766,-57.770751953125,-153.807022094727,-124.745712280273,0.947902321815491,-77.4890060424805,67.6604843139648,28.9614372253418,63.9123687744141,-149.499572753906,-44.5008850097656,-84.8587036132812,-117.72639465332,-197.664367675781,-113.363510131836,-211.056213378906,-77.4489974975586,-78.5884170532227,-139.530410766602
-317.360076904297,50.5030364990234,-311.266387939453,14.727728843689,-166.391372680664,-45.1070938110352,-328.359100341797,-34.6888236999512,-131.304260253906,-175.555557250977,-250.661148071289,-105.82795715332,-38.5255889892578,-164.888275146484,-105.213905334473,-17.4267463684082,49.0188140869141,66.3417739868164,80.5612640380859,4.06614589691162,-166.094177246094,-8.3988151550293,-99.1440658569336,-120.152587890625,-218.536651611328,-60.1846122741699,-273.402496337891,-64.2576904296875,-57.1494102478027,-133.492553710938
-268.56982421875,68.8594512939453,-305.651336669922,-5.20160961151123,-186.280990600586,26.2339210510254,-305.7685546875,-32.8735084533691,-72.4558029174805,-154.516540527344,-127.250671386719,-142.883651733398,3.79419803619385,-157.591644287109,-17.9226169586182,-79.2509613037109,188.13330078125,-43.7253036499023,52.9029502868652,41.664909362793,-130.236831665039,50.2320518493652,-66.5610504150391,-116.202903747559,-195.639953613281,-66.7506637573242,-284.243927001953,-36.9660682678223,-18.3803386688232,-131.795364379883
-182.033355712891,-69.1999816894531,-285.252868652344,-105.313583374023,-270.203216552734,-0.80182558298111,-235.698211669922,-81.9462585449219,3.24548506736755,-95.396858215332,-36.1824951171875,-151.813903808594,51.6037178039551,-109.563117980957,-8.33464241027832,-116.414398193359,198.477325439453,-8.40324211120605,-92.7782821655273,138.706558227539,-105.144996643066,20.943826675415,-26.2424373626709,-79.7514266967773,-153.743667602539,-128.20524597168,-269.671875,-48.357837677002,-6.5269455909729,-106.755081176758
-161.252563476562,-179.874008178711,-329.717376708984,-208.751510620117,-266.021148681641,-51.6005210876465,-228.490829467773,-109.870162963867,12.7122468948364,-41.4130783081055,-89.6332626342773,-118.554908752441,60.5081443786621,-25.5530872344971,-131.184341430664,-96.2155303955078,81.5866012573242,136.41438293457,-125.597625732422,130.475784301758,-156.517913818359,-72.8447341918945,-9.68425941467285,-7.2814621925354,-166.419937133789,-175.388946533203,-290.648986816406,-96.0498199462891,-75.1882171630859,-77.2216949462891
-223.191268920898,-157.798446655273,-388.2177734375,-156.994354248047,-223.096038818359,-74.6524353027344,-312.581359863281,-121.086708068848,-33.4582443237305,-3.26956391334534,-184.313385009766,-74.0115966796875,35.0031280517578,41.9242324829102,-239.298828125,-30.7966079711914,-34.8245811462402,141.059829711914,32.9427833557129,53.757438659668,-211.488327026367,-108.786743164062,-2.73754048347473,42.1798477172852,-227.050842285156,-135.473342895508,-316.827392578125,-115.738265991211,-178.403686523438,-96.3025283813477
-343.619445800781,-119.976539611816,-392.265533447266,-101.696853637695,-256.531677246094,-70.4262542724609,-325.052185058594,-146.803115844727,-45.7324066162109,16.7515335083008,-195.005676269531,-39.3983917236328,29.91481590271,69.5782470703125,-232.572860717773,-2.82719540596008,14.3102779388428,34.4051818847656,148.873245239258,6.9792103767395,-178.279815673828,-82.9407272338867,-9.4081859588623,50.1196899414062,-233.700592041016,-73.3286437988281,-299.114990234375,-108.354209899902,-240.651580810547,-132.630279541016
-304.884765625,-91.5419082641602,-274.592987060547,-137.624481201172,-236.463684082031,-72.5321731567383,-180.076797485352,-161.843643188477,-70.5499725341797,14.5979404449463,-133.215072631836,-26.1857471466064,14.8963689804077,71.1483917236328,-169.095275878906,-48.6230010986328,110.262321472168,5.07196426391602,102.060775756836,-22.178918838501,-91.3071517944336,-46.1735076904297,-43.4174461364746,40.0721778869629,-181.016372680664,-63.1087837219238,-241.480331420898,-110.157737731934,-233.587646484375,-153.810287475586
-48.3889427185059,-43.9934158325195,3.33362627029419,-192.716033935547,-128.7705078125,-81.9641723632812,-47.4439277648926,-111.166152954102,-129.567886352539,-8.71835041046143,-63.0216064453125,-33.788013458252,-52.1241836547852,32.2837791442871,-109.735366821289,-58.5556373596191,45.3736953735352,16.5100879669189,45.144474029541,-48.7653465270996,-31.9132766723633,-12.7666320800781,-83.0207748413086,-5.56530141830444,-165.083297729492,-47.8395347595215,-160.268798828125,-95.9453125,-186.7099609375,-171.557464599609
86.3925094604492,-64.3043212890625,204.897308349609,-289.957183837891,-107.303527832031,-52.4945259094238,-50.7266426086426,-4.05753040313721,-150.122055053711,-26.0462913513184,-39.6932029724121,-37.5168190002441,-121.340148925781,-22.8397598266602,-46.7656936645508,-25.3915309906006,-13.8929071426392,-43.1073608398438,71.4568710327148,-59.4880332946777,-29.3092136383057,-35.7120590209961,-107.429664611816,-56.7112998962402,-164.799377441406,-46.8357429504395,-95.5092391967773,-59.1090507507324,-153.269546508789,-147.776412963867
31.4902305603027,-210.739151000977,129.899337768555,-403.365783691406,-125.321449279785,-41.1011428833008,-71.4078369140625,16.8180675506592,-156.24543762207,-14.9685440063477,-65.8621978759766,-57.3176383972168,-153.807022094727,-39.7548675537109,0.947902321815491,-74.9125289916992,67.6604843139648,-82.4974594116211,63.9123687744141,-26.1656703948975,-44.5008850097656,-101.315467834473,-117.72639465332,-43.9189605712891,-113.363510131836,-114.319923400879,-77.4489974975586,-62.3971328735352,-139.530410766602,-95.3776168823242
50.5030364990234,-304.997253417969,14.727728843689,-382.045989990234,-45.1070938110352,-68.8961563110352,-34.6888236999512,-124.725471496582,-175.555557250977,-21.9596881866455,-105.82795715332,-103.236701965332,-164.888275146484,-66.9205780029297,-17.4267463684082,-150.119842529297,66.3417739868164,-31.0971813201904,4.06614589691162,41.228199005127,-8.3988151550293,-79.4495315551758,-120.152587890625,-16.6747436523438,-60.1846122741699,-132.182662963867,-64.2576904296875,-102.955619812012,-133.492553710938,-90.7808303833008
68.8594512939453,-176.999465942383,-5.20160961151123,-220.680969238281,26.2339210510254,-27.7500076293945,-32.8735084533691,-257.223937988281,-154.516540527344,-73.2609558105469,-142.883651733398,-110.848930358887,-157.591644287109,-146.823257446289,-79.2509613037109,-119.938858032227,-43.7253036499023,-22.3661365509033,41.664909362793,58.6592636108398,50.2320518493652,24.5998249053955,-116.202903747559,-43.0315780639648,-66.7506637573242,-46.5119590759277,-36.9660682678223,-118.816696166992,-131.795364379883,-96.3685455322266
-69.1999816894531,-22.1027393341064,-105.313583374023,-114.887306213379,-0.80182558298111,31.1700592041016,-81.9462585449219,-236.467636108398,-95.396858215332,-98.997932434082,-151.813903808594,-75.8506393432617,-109.563117980957,-181.512634277344,-116.414398193359,-38.234733581543,-8.40324211120605,-100.248260498047,138.706558227539,38.5466613769531,20.943826675415,58.4240303039551,-79.7514266967773,-60.4256973266602,-128.20524597168,12.4335842132568,-48.357837677002,-121.811950683594,-106.755081176758,-56.8041458129883
-179.874008178711,-46.7342338562012,-208.751510620117,-180.647079467773,-51.6005210876465,12.7382116317749,-109.870162963867,-157.761734008789,-41.4130783081055,-55.3314628601074,-118.554908752441,-50.8840293884277,-25.5530872344971,-101.540496826172,-96.2155303955078,3.48850870132446,136.41438293457,-118.499320983887,130.475784301758,52.3784027099609,-72.8447341918945,-4.226731300354,-7.2814621925354,-15.3488426208496,-175.388946533203,1.25394153594971,-96.0498199462891,-136.720703125,-77.2216949462891,-29.2782516479492
-157.798446655273,-106.856185913086,-156.994354248047,-284.935638427734,-74.6524353027344,-15.13219165802,-121.086708068848,-118.440048217773,-3.26956391334534,9.10694026947021,-74.0115966796875,-28.4800262451172,41.9242324829102,17.5599346160889,-30.7966079711914,-5.60470581054688,141.059829711914,-39.5325012207031,53.757438659668,34.9337921142578,-108.786743164062,-50.5327453613281,42.1798477172852,37.8324394226074,-135.473342895508,-18.9752635955811,-115.738265991211,-148.634429931641,-96.3025283813477,-44.2236595153809
-119.976539611816,-112.422576904297,-101.696853637695,-319.514282226562,-70.4262542724609,-81.7707138061523,-146.803115844727,-102.520042419434,16.7515335083008,30.5611763000488,-39.3983917236328,-19.4826488494873,69.5782470703125,78.2051086425781,-2.82719540596008,-41.7887878417969,34.4051818847656,34.7378540039062,6.9792103767395,-23.1288833618164,-82.9407272338867,-35.514778137207,50.1196899414062,43.8934860229492,-73.3286437988281,-40.6149101257324,-108.354209899902,-173.064361572266,-132.630279541016,-70.7515716552734
-91.5419082641602,-156.590240478516,-137.624481201172,-371.377044677734,-72.5321731567383,-199.52033996582,-161.843643188477,-118.196517944336,14.5979404449463,-9.71551036834717,-26.1857471466064,-60.7383193969727,71.1483917236328,77.7414321899414,-48.6230010986328,-51.1269950866699,5.07196426391602,86.7359848022461,-22.178918838501,8.02267837524414,-46.1735076904297,-28.9818954467773,40.0721778869629,2.93473291397095,-63.1087837219238,-69.3678741455078,-110.157737731934,-211.458557128906,-153.810287475586,-107.912536621094
-43.9934158325195,-207.698791503906,-192.716033935547,-390.138702392578,-81.9641723632812,-196.319061279297,-111.166152954102,-167.043197631836,-8.71835041046143,-76.9174957275391,-33.788013458252,-100.870620727539,32.2837791442871,75.4547500610352,-58.5556373596191,-7.87195062637329,16.5100879669189,149.105010986328,-48.7653465270996,110.829277038574,-12.7666320800781,-64.1572036743164,-5.56530141830444,-59.107780456543,-47.8395347595215,-76.4087371826172,-95.9453125,-220.954986572266,-171.557464599609,-139.38134765625
-64.3043212890625,-241.726272583008,-289.957183837891,-245.436065673828,-52.4945259094238,-114.09391784668,-4.05753040313721,-189.173843383789,-26.0462913513184,-116.508583068848,-37.5168190002441,-83.3481903076172,-22.8397598266602,63.823802947998,-25.3915309906006,60.3114051818848,-43.1073608398438,180.81510925293,-59.4880332946777,152.933197021484,-35.7120590209961,-72.63232421875,-56.7112998962402,-99.9927673339844,-46.8357429504395,-56.046745300293,-59.1090507507324,-200.095825195312,-147.776412963867,-124.585899353027
-210.739151000977,-289.8037109375,-403.365783691406,-132.429626464844,-41.1011428833008,-109.823905944824,16.8180675506592,-170.428833007812,-14.9685440063477,-98.4400634765625,-57.3176383972168,-58.6968879699707,-39.7548675537109,-5.91799020767212,-74.9125289916992,103.859230041504,-82.4974594116211,146.185195922852,-26.1656703948975,126.090972900391,-101.315467834473,-23.224271774292,-43.9189605712891,-92.3889312744141,-114.319923400879,-43.8970832824707,-62.3971328735352,-177.048919677734,-95.3776168823242,-95.7674865722656
-304.997253417969,-256.690979003906,-382.045989990234,-222.272232055664,-68.8961563110352,-100.650482177734,-124.725471496582,-154.554550170898,-21.9596881866455,-62.6335411071777,-103.236701965332,-93.0236358642578,-66.9205780029297,-87.530143737793,-150.119842529297,70.5368881225586,-31.0971813201904,91.0115737915039,41.228199005127,116.793296813965,-79.4495315551758,13.0199604034424,-16.6747436523438,-81.0568771362305,-132.182662963867,-46.1688652038574,-102.955619812012,-139.563385009766,-90.7808303833008,-101.865562438965
-176.999465942383,-155.310623168945,-220.680969238281,-308.796203613281,-27.7500076293945,-76.6322631835938,-257.223937988281,-157.112258911133,-73.2609558105469,-104.726066589355,-110.848930358887,-152.440307617188,-146.823257446289,-125.218643188477,-119.938858032227,6.25982141494751,-22.3661365509033,77.3864135742188,58.6592636108398,152.910568237305,24.5998249053955,-31.4847736358643,-43.0315780639648,-136.475692749023,-46.5119590759277,-35.2902297973633,-118.816696166992,-75.679801940918,-96.3685455322266,-116.460258483887
-22.1027393341064,-132.178268432617,-114.887306213379,-283.614166259766,31.1700592041016,-135.661529541016,-236.467636108398,-163.063735961914,-98.997932434082,-228.021575927734,-75.8506393432617,-169.776473999023,-181.512634277344,-165.182754516602,-38.234733581543,0.0308411475270987,-100.248260498047,94.4308242797852,38.5466613769531,127.498710632324,58.4240303039551,-126.545288085938,-60.4256973266602,-237.282333374023,12.4335842132568,-34.0926322937012,-121.811950683594,-34.1037139892578,-56.8041458129883,-135.55485534668
-46.7342338562012,-157.928314208984,-180.647079467773,-267.210571289062,12.7382116317749,-185.993423461914,-157.761734008789,-151.649337768555,-55.3314628601074,-323.171295166016,-50.8840293884277,-177.74592590332,-101.540496826172,-255.665954589844,3.48850870132446,-6.27315473556519,-118.499320983887,58.6174125671387,52.3784027099609,-9.96752643585205,-4.226731300354,-153.828201293945,-15.3488426208496,-293.552520751953,1.25394153594971,-62.8367347717285,-136.720703125,-53.7247085571289,-29.2782516479492,-190.456085205078
-106.856185913086,-168.805648803711,-284.935638427734,-238.285278320312,-15.13219165802,-161.959945678711,-118.440048217773,-123.16960144043,9.10694026947021,-333.624877929688,-28.4800262451172,-216.08837890625,17.5599346160889,-357.972534179688,-5.60470581054688,-72.8476943969727,-39.5325012207031,-53.8807830810547,34.9337921142578,-78.7917861938477,-50.5327453613281,-76.860466003418,37.8324394226074,-266.059661865234,-18.9752635955811,-79.238655090332,-148.634429931641,-88.671760559082,-44.2236595153809,-238.428787231445
-112.422576904297,-197.347198486328,-319.514282226562,-173.772003173828,-81.7707138061523,-124.140808105469,-102.520042419434,-120.79923248291,30.5611763000488,-271.45654296875,-19.4826488494873,-215.919738769531,78.2051086425781,-360.602111816406,-41.7887878417969,-110.950103759766,34.7378540039062,-134.970932006836,-23.1288833618164,0.539879679679871,-35.514778137207,-22.7525291442871,43.8934860229492,-188.953903198242,-40.6149101257324,-80.226432800293,-173.064361572266,-99.3562469482422,-70.7515716552734,-236.997695922852
-156.590240478516,-185.548721313477,-371.377044677734,-164.847396850586,-199.52033996582,-87.5293655395508,-118.196517944336,-143.757690429688,-9.71551036834717,-162.555435180664,-60.7383193969727,-158.448440551758,77.7414321899414,-214.730178833008,-51.1269950866699,-88.3089065551758,86.7359848022461,-116.064651489258,8.02267837524414,49.8342361450195,-28.9818954467773,-30.6383647918701,2.93473291397095,-116.020355224609,-69.3678741455078,-83.0929107666016,-211.458557128906,-102.311416625977,-107.912536621094,-205.823577880859
-207.698791503906,-65.9006652832031,-390.138702392578,-117.333068847656,-196.319061279297,-65.2080001831055,-167.043197631836,-109.609016418457,-76.9174957275391,-53.6334457397461,-100.870620727539,-103.674018859863,75.4547500610352,-48.8602294921875,-7.87195062637329,-57.8978309631348,149.105010986328,-74.7888870239258,110.829277038574,13.8129014968872,-64.1572036743164,25.1139945983887,-59.107780456543,-60.5216789245605,-76.4087371826172,-56.8179054260254,-220.954986572266,-86.0976409912109,-139.38134765625,-142.778701782227
-241.726272583008,88.3310089111328,-245.436065673828,46.8715553283691,-114.09391784668,-34.7403945922852,-189.173843383789,-14.5980091094971,-116.508583068848,36.4969940185547,-83.3481903076172,-34.9350318908691,63.823802947998,29.7442512512207,60.3114051818848,-1.24104166030884,180.81510925293,-61.9540557861328,152.933197021484,-37.4714736938477,-72.63232421875,153.813980102539,-99.9927673339844,1.05454957485199,-56.046745300293,-6.29948854446411,-200.095825195312,-54.764705657959,-124.585899353027,-65.5439605712891
-289.8037109375,161.377700805664,-132.429626464844,78.507568359375,-109.823905944824,32.2036514282227,-170.428833007812,24.7353935241699,-98.4400634765625,104.471572875977,-58.6968879699707,44.7208061218262,-5.91799020767212,75.9607772827148,103.859230041504,76.6708755493164,146.185195922852,-30.7015151977539,126.090972900391,-120.772521972656,-23.224271774292,239.48274230957,-92.3889312744141,58.6508941650391,-43.8970832824707,46.0519180297852,-177.048919677734,-57.3987159729004,-95.7674865722656,-34.4404296875
-256.690979003906,114.67635345459,-222.272232055664,-114.873550415039,-100.650482177734,45.4495620727539,-154.554550170898,-38.7256622314453,-62.6335411071777,137.264572143555,-93.0236358642578,54.0660438537598,-87.530143737793,116.879432678223,70.5368881225586,89.3398284912109,91.0115737915039,27.3164138793945,116.793296813965,-174.655807495117,13.0199604034424,243.493103027344,-81.0568771362305,90.0528106689453,-46.1688652038574,92.7819366455078,-139.563385009766,-51.7263526916504,-101.865562438965,-38.1998329162598
