Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-120.635696411133,-12.6112966537476,-35.6611557006836,-33.0254211425781,-149.41552734375,-16.0444488525391,-109.461654663086,-65.6102142333984,-40.7138748168945,112.633255004883,-76.9725036621094,165.183395385742,13.3055906295776,112.706268310547,93.2959899902344,24.3406295776367,-5.27730226516724,6.02223682403564,4.75405550003052,-7.26425981521606,-64.2629776000977,-95.8440856933594,60.9731140136719,55.8944091796875,-86.7429733276367,30.3935718536377,-130.275314331055,71.5878219604492
-86.8868942260742,28.3555030822754,31.8867988586426,-112.500984191895,-96.9895629882812,4.87440967559814,-78.3432159423828,-120.942665100098,-0.722382187843323,146.150543212891,-105.885147094727,125.430442810059,57.879825592041,139.123184204102,125.181228637695,36.8281784057617,-19.3575000762939,1.41445255279541,16.1481132507324,-80.1000595092773,-25.3543605804443,-106.098411560059,81.7757263183594,91.7660827636719,-64.7228012084961,23.7366218566895,-163.030349731445,66.6609115600586
-93.3108291625977,4.45920181274414,51.786449432373,8.10115432739258,-67.9016418457031,-25.1798801422119,-33.3357467651367,-91.6186141967773,-3.55564332008362,67.6031875610352,-66.3414001464844,65.062255859375,68.6705856323242,71.5771255493164,89.4498748779297,-30.8716411590576,-14.4309501647949,-60.7542762756348,-58.0543899536133,35.8978996276855,-2.75242590904236,-40.4972648620605,49.8657760620117,76.5692520141602,-45.7295989990234,-2.9285204410553,-141.24739074707,105.376091003418
-131.244247436523,24.8823642730713,-10.9885940551758,171.102233886719,-77.1102447509766,-16.3655261993408,-22.6976947784424,20.3320083618164,-13.1652193069458,-8.9733829498291,-59.8142700195312,88.5999908447266,72.0931167602539,-15.8227577209473,56.7289581298828,-74.0943298339844,-34.8616065979004,-88.8298187255859,-97.8692474365234,179.725372314453,-9.30962753295898,69.2920608520508,-3.02865505218506,18.4856472015381,-55.4574661254883,3.02380681037903,-102.388374328613,181.653244018555
-149.647918701172,71.0355758666992,-41.7126274108887,182.216293334961,-88.3601303100586,48.0370635986328,-45.0967750549316,108.474601745605,-16.7249374389648,9.79310417175293,-82.3983459472656,151.964599609375,68.0316696166992,12.5777397155762,62.7377014160156,-50.7913131713867,-65.9291610717773,-61.660343170166,-126.617477416992,188.852447509766,-23.0812397003174,117.161956787109,27.128963470459,2.23586797714233,-94.1110000610352,33.3951759338379,-98.4714889526367,245.627105712891
-115.80891418457,76.1119232177734,22.1387691497803,115.209365844727,-152.617111206055,90.7824478149414,-47.2012100219727,102.150009155273,-15.898886680603,60.1431617736816,-80.1245803833008,145.9384765625,62.4663848876953,70.5976867675781,69.5125045776367,-47.0200729370117,-55.1083908081055,-64.9001007080078,-97.8388824462891,177.322296142578,-8.88064861297607,55.3800048828125,133.55793762207,-15.2375173568726,-140.537948608398,46.9826202392578,-62.0746269226074,232.644515991211
-72.8101501464844,42.7985534667969,41.8566017150879,62.7412567138672,-214.466384887695,65.8735885620117,-5.226646900177,47.7933235168457,-9.69490623474121,42.922191619873,-51.7939567565918,132.318054199219,58.3559455871582,24.913459777832,73.5031585693359,-90.7171401977539,-50.9306488037109,-53.2661552429199,-31.8623428344727,194.224243164062,8.55124664306641,-10.7546844482422,153.554672241211,-45.6077880859375,-153.348648071289,-1.93641674518585,0.628082692623138,179.835266113281
-139.681625366211,30.7112274169922,-34.1114540100098,3.15008234977722,-158.367172241211,-19.3078136444092,42.4509887695312,-22.904125213623,-31.1572551727295,-10.5358180999756,24.9619464874268,132.155166625977,38.593864440918,-27.6447505950928,70.3741302490234,-143.889389038086,-81.3683929443359,-21.7805023193359,-60.6785087585449,199.662887573242,14.3305397033691,-57.6629638671875,73.4940338134766,-28.4327697753906,-124.036697387695,-89.8440628051758,19.9062519073486,175.965728759766
-235.082305908203,33.4778480529785,-29.7019329071045,-48.2625122070312,-75.7066497802734,-59.5461921691895,52.2168579101562,-79.6835403442383,-56.603572845459,-10.8234481811523,120.145301818848,98.2236862182617,25.8760261535645,-3.64544081687927,25.3515357971191,-165.241851806641,-76.2113037109375,-42.9608840942383,-62.7212066650391,208.273162841797,13.3887147903442,-95.8604278564453,34.8085250854492,0.57332319021225,-78.1691589355469,-140.841262817383,37.9528388977051,194.82600402832
-163.545974731445,9.16030979156494,36.3050079345703,-44.7286148071289,-50.9428787231445,-3.04261565208435,9.99277782440186,-62.5981216430664,0.852059245109558,41.2579803466797,163.215576171875,73.7386093139648,55.031494140625,34.6346969604492,-9.51496410369873,-136.531921386719,-32.2071647644043,-31.2823181152344,25.8647384643555,206.134078979492,-30.9225215911865,-57.6164016723633,40.3175659179688,4.95195579528809,-17.9395751953125,-174.738143920898,71.7319641113281,169.543258666992
-12.6112966537476,-7.29334259033203,-33.0254211425781,-49.4887237548828,-16.0444488525391,12.8478193283081,-65.6102142333984,-37.8712997436523,112.633255004883,50.6310958862305,165.183395385742,38.4803276062012,112.706268310547,31.1147899627686,24.3406295776367,-142.487731933594,6.02223682403564,3.70869469642639,-7.26425981521606,158.970703125,-95.8440856933594,-36.6079635620117,55.8944091796875,-18.314884185791,30.3935718536377,-237.292572021484,71.5878219604492,108.487937927246
28.3555030822754,15.7425413131714,-112.500984191895,-106.921501159668,4.87440967559814,-56.8289489746094,-120.942665100098,-70.4099960327148,146.150543212891,-23.3012409210205,125.430442810059,-24.7551002502441,139.123184204102,-52.2691841125488,36.8281784057617,-232.076248168945,1.41445255279541,-46.0579566955566,-80.1000595092773,96.6037750244141,-106.098411560059,-95.5857467651367,91.7660827636719,-65.1974411010742,23.7366218566895,-261.978576660156,66.6609115600586,55.9284706115723
4.45920181274414,40.3030548095703,8.10115432739258,-110.647499084473,-25.1798801422119,-87.3690643310547,-91.6186141967773,-77.1886901855469,67.6031875610352,-89.5483856201172,65.062255859375,-35.4286193847656,71.5771255493164,-162.873794555664,-30.8716411590576,-283.283935546875,-60.7542762756348,-86.5337753295898,35.8978996276855,70.5473480224609,-40.4972648620605,-86.2588195800781,76.5692520141602,-69.3089218139648,-2.9285204410553,-210.23616027832,105.376091003418,31.4311962127686
24.8823642730713,11.5546274185181,171.102233886719,-36.3186225891113,-16.3655261993408,-66.217643737793,20.3320083618164,-47.8168029785156,-8.9733829498291,-94.9968032836914,88.5999908447266,-36.8235054016113,-15.8227577209473,-184.047210693359,-74.0943298339844,-256.540100097656,-88.8298187255859,-83.6475296020508,179.725372314453,79.9125137329102,69.2920608520508,-35.4796752929688,18.4856472015381,-47.3662796020508,3.02380681037903,-153.518035888672,181.653244018555,26.7762260437012
71.0355758666992,-82.1396942138672,182.216293334961,13.6688394546509,48.0370635986328,-50.6262130737305,108.474601745605,-22.309700012207,9.79310417175293,-88.2445831298828,151.964599609375,-65.9965744018555,12.5777397155762,-145.800689697266,-50.7913131713867,-234.120086669922,-61.660343170166,-112.621131896973,188.852447509766,70.5696105957031,117.161956787109,-36.2823905944824,2.23586797714233,-66.825813293457,33.3951759338379,-126.65161895752,245.627105712891,42.3057670593262
76.1119232177734,-127.407432556152,115.209365844727,15.6673030853271,90.7824478149414,-31.0662269592285,102.150009155273,20.4556846618652,60.1431617736816,-70.3442001342773,145.9384765625,-47.2553405761719,70.5976867675781,-102.783172607422,-47.0200729370117,-183.926284790039,-64.9001007080078,-128.912673950195,177.322296142578,13.4868011474609,55.3800048828125,-12.2920532226562,-15.2375173568726,-63.1540603637695,46.9826202392578,-102.924179077148,232.644515991211,60.5215721130371
42.7985534667969,-19.656270980835,62.7412567138672,-21.3876171112061,65.8735885620117,-27.8411026000977,47.7933235168457,26.2873573303223,42.922191619873,-39.2764320373535,132.318054199219,-29.5220584869385,24.913459777832,-37.0173530578613,-90.7171401977539,-94.6170959472656,-53.2661552429199,-124.635406494141,194.224243164062,-42.4293937683105,-10.7546844482422,3.50545263290405,-45.6077880859375,-34.5340194702148,-1.93641674518585,-73.2548294067383,179.835266113281,68.0262756347656
30.7112274169922,107.152885437012,3.15008234977722,-70.9159851074219,-19.3078136444092,-49.0383911132812,-22.904125213623,-5.60018825531006,-10.5358180999756,-37.8360748291016,132.155166625977,-41.3506660461426,-27.6447505950928,-13.5384321212769,-143.889389038086,-46.7463684082031,-21.7805023193359,-93.2704162597656,199.662887573242,-52.8682289123535,-57.6629638671875,-31.5934066772461,-28.4327697753906,-53.4300231933594,-89.8440628051758,-33.0182838439941,175.965728759766,110.056884765625
33.4778480529785,97.9458236694336,-48.2625122070312,-64.4487609863281,-59.5461921691895,-34.6689643859863,-79.6835403442383,5.85022735595703,-10.8234481811523,-20.752311706543,98.2236862182617,-19.9977035522461,-3.64544081687927,-37.9704475402832,-165.241851806641,-19.2355041503906,-42.9608840942383,-25.0325260162354,208.273162841797,-34.0552024841309,-95.8604278564453,-43.8684272766113,0.57332319021225,-45.5029182434082,-140.841262817383,24.7976112365723,194.82600402832,145.969985961914
9.16030979156494,34.4539756774902,-44.7286148071289,-16.0860538482666,-3.04261565208435,11.0262680053711,-62.5981216430664,9.81882381439209,41.2579803466797,40.3711166381836,73.7386093139648,-18.3177833557129,34.6346969604492,-17.5272464752197,-136.531921386719,-3.30787634849548,-31.2823181152344,-46.1641006469727,206.134078979492,13.0587368011475,-57.6164016723633,-37.5688171386719,4.95195579528809,5.68277645111084,-174.738143920898,78.6901245117188,169.543258666992,101.638374328613
-7.29334259033203,8.08648681640625,-49.4887237548828,67.6033554077148,12.8478193283081,31.8911113739014,-37.8712997436523,20.3851051330566,50.6310958862305,57.1264915466309,38.4803276062012,-21.2872428894043,31.1147899627686,-1.31479132175446,-142.487731933594,-38.0063705444336,3.70869469642639,-89.4354858398438,158.970703125,71.2184219360352,-36.6079635620117,25.1068077087402,-18.314884185791,-8.76559638977051,-237.292572021484,94.2822189331055,108.487937927246,66.3647003173828
15.7425413131714,-6.67303657531738,-106.921501159668,161.533081054688,-56.8289489746094,37.4927825927734,-70.4099960327148,91.8030395507812,-23.3012409210205,27.0529136657715,-24.7551002502441,24.6352977752686,-52.2691841125488,-33.1445960998535,-232.076248168945,-34.4794921875,-46.0579566955566,-13.5302982330322,96.6037750244141,56.2125930786133,-95.5857467651367,115.741836547852,-65.1974411010742,-57.6865997314453,-261.978576660156,78.3955307006836,55.9284706115723,51.9729118347168
40.3030548095703,29.278507232666,-110.647499084473,109.911643981934,-87.3690643310547,68.9540252685547,-77.1886901855469,81.7239227294922,-89.5483856201172,18.6804447174072,-35.4286193847656,22.4452381134033,-162.873794555664,-30.9212551116943,-283.283935546875,44.2734832763672,-86.5337753295898,28.9399299621582,70.5473480224609,0.19478514790535,-86.2588195800781,69.6434173583984,-69.3089218139648,-58.5852890014648,-210.23616027832,84.5168609619141,31.4311962127686,-7.34487676620483
11.5546274185181,150.407409667969,-36.3186225891113,-1.28753972053528,-66.217643737793,128.155578613281,-47.8168029785156,32.9047775268555,-94.9968032836914,28.9543209075928,-36.8235054016113,29.1573028564453,-184.047210693359,13.0576686859131,-256.540100097656,108.938850402832,-83.6475296020508,26.341480255127,79.9125137329102,29.1618347167969,-35.4796752929688,24.4299411773682,-47.3662796020508,-29.2834091186523,-153.518035888672,118.493942260742,26.7762260437012,21.2606506347656
-82.1396942138672,219.904022216797,13.6688394546509,34.8577919006348,-50.6262130737305,167.872207641602,-22.309700012207,95.0731430053711,-88.2445831298828,63.5573501586914,-65.9965744018555,104.11686706543,-145.800689697266,66.7434921264648,-234.120086669922,155.509796142578,-112.621131896973,41.2990760803223,70.5696105957031,82.3481903076172,-36.2823905944824,81.5988464355469,-66.825813293457,-2.09755349159241,-126.65161895752,117.582984924316,42.3057670593262,92.8037109375
-127.407432556152,149.293609619141,15.6673030853271,23.0257606506348,-31.0662269592285,147.820877075195,20.4556846618652,55.7014465332031,-70.3442001342773,98.6461334228516,-47.2553405761719,19.0123729705811,-102.783172607422,104.499961853027,-183.926284790039,178.697235107422,-128.912673950195,-105.844024658203,13.4868011474609,74.4869003295898,-12.2920532226562,-15.4390516281128,-63.1540603637695,9.04148578643799,-102.924179077148,76.9964218139648,60.5215721130371,-22.3298931121826
-19.656270980835,102.084045410156,-21.3876171112061,-109.824104309082,-27.8411026000977,114.253890991211,26.2873573303223,-116.237724304199,-39.2764320373535,58.1326026916504,-29.5220584869385,-173.85807800293,-37.0173530578613,70.0137481689453,-94.6170959472656,143.870498657227,-124.635406494141,-231.503067016602,-42.4293937683105,91.4534225463867,3.50545263290405,-154.429916381836,-34.5340194702148,27.0708713531494,-73.2548294067383,50.5386543273926,68.0262756347656,-138.210754394531
107.152885437012,175.495468139648,-70.9159851074219,-52.8470153808594,-49.0383911132812,114.264236450195,-5.60018825531006,-106.017944335938,-37.8360748291016,-18.5621604919434,-41.3506660461426,-164.608016967773,-13.5384321212769,5.84795570373535,-46.7463684082031,127.13875579834,-93.2704162597656,-52.7679290771484,-52.8682289123535,90.2056732177734,-31.5934066772461,-56.4131507873535,-53.4300231933594,57.8471717834473,-33.0182838439941,32.3059501647949,110.056884765625,-69.7009353637695
97.9458236694336,187.003143310547,-64.4487609863281,126.480834960938,-34.6689643859863,95.2906341552734,5.85022735595703,17.6076354980469,-20.752311706543,-62.5624694824219,-19.9977035522461,-72.6078033447266,-37.9704475402832,-31.8049755096436,-19.2355041503906,135.484390258789,-25.0325260162354,90.9356536865234,-34.0552024841309,-26.3720054626465,-43.8684272766113,54.4866676330566,-45.5029182434082,38.5103797912598,24.7976112365723,-0.312172383069992,145.969985961914,-60.2112350463867
34.4539756774902,68.598014831543,-16.0860538482666,144.612106323242,11.0262680053711,47.1640930175781,9.81882381439209,38.9108657836914,40.3711166381836,-95.6025695800781,-18.3177833557129,-108.795684814453,-17.5272464752197,-78.9397964477539,-3.30787634849548,86.4790115356445,-46.1641006469727,1.5395131111145,13.0587368011475,-90.7873992919922,-37.5688171386719,48.1997375488281,5.68277645111084,-15.1410360336304,78.6901245117188,-20.8592300415039,101.638374328613,-143.467697143555
8.08648681640625,-3.55523800849915,67.6033554077148,80.6169586181641,31.8911113739014,32.0163879394531,20.3851051330566,33.0647506713867,57.1264915466309,-110.360794067383,-21.2872428894043,-143.203262329102,-1.31479132175446,-106.72322845459,-38.0063705444336,35.6136741638184,-89.4354858398438,-56.3749847412109,71.2184219360352,-12.6126651763916,25.1068077087402,71.1742248535156,-8.76559638977051,-38.7238883972168,94.2822189331055,-33.4764137268066,66.3647003173828,-144.340637207031
-6.67303657531738,7.32450485229492,161.533081054688,33.2504730224609,37.4927825927734,9.9971399307251,91.8030395507812,13.825156211853,27.0529136657715,-113.688774108887,24.6352977752686,-97.448616027832,-33.1445960998535,-102.405052185059,-34.4794921875,19.8178424835205,-13.5302982330322,-47.883373260498,56.2125930786133,28.1721343994141,115.741836547852,60.6754760742188,-57.6865997314453,-50.6961669921875,78.3955307006836,-68.1467590332031,51.9729118347168,-136.163360595703
29.278507232666,3.91557550430298,109.911643981934,-29.0212478637695,68.9540252685547,-53.4886322021484,81.7239227294922,-36.2814865112305,18.6804447174072,-169.311981201172,22.4452381134033,-41.1233215332031,-30.9212551116943,-150.765197753906,44.2734832763672,-38.6488227844238,28.9399299621582,-16.7852668762207,0.19478514790535,-46.3796997070312,69.6434173583984,-0.294365167617798,-58.5852890014648,-53.3832054138184,84.5168609619141,-96.4604797363281,-7.34487676620483,-142.146667480469
150.407409667969,-25.8568992614746,-1.28753972053528,-66.0087585449219,128.155578613281,-57.3004684448242,32.9047775268555,-35.5980377197266,28.9543209075928,-232.790832519531,29.1573028564453,2.06372880935669,13.0576686859131,-223.692611694336,108.938850402832,-100.758476257324,26.341480255127,76.9035873413086,29.1618347167969,-159.090377807617,24.4299411773682,-17.0705604553223,-29.2834091186523,-44.7495574951172,118.493942260742,-80.7994079589844,21.2606506347656,-89.2437133789062
219.904022216797,-77.6095428466797,34.8577919006348,-60.3297462463379,167.872207641602,6.37320470809937,95.0731430053711,-20.5159072875977,63.5573501586914,-216.730270385742,104.11686706543,9.94510650634766,66.7434921264648,-225.29963684082,155.509796142578,-90.6274185180664,41.2990760803223,108.724662780762,82.3481903076172,-219.467086791992,81.5988464355469,-39.469654083252,-2.09755349159241,-55.5437965393066,117.582984924316,-30.3718948364258,92.8037109375,-61.4666481018066
149.293609619141,-120.987525939941,23.0257606506348,-41.8575553894043,147.820877075195,30.9020385742188,55.7014465332031,-23.916130065918,98.6461334228516,-160.852676391602,19.0123729705811,-10.1506052017212,104.499961853027,-167.115249633789,178.697235107422,-67.6441955566406,-105.844024658203,68.6956024169922,74.4869003295898,-145.391464233398,-15.4390516281128,-71.8596115112305,9.04148578643799,-56.1171913146973,76.9964218139648,18.3534107208252,-22.3298931121826,-79.3943176269531
102.084045410156,-91.8868865966797,-109.824104309082,-57.5442962646484,114.253890991211,39.4877166748047,-116.237724304199,-26.6471652984619,58.1326026916504,-124.458755493164,-173.85807800293,-20.8890228271484,70.0137481689453,-103.118217468262,143.870498657227,-70.108512878418,-231.503067016602,64.5899429321289,91.4534225463867,7.78015470504761,-154.429916381836,-80.8876571655273,27.0708713531494,-55.896053314209,50.5386543273926,27.295503616333,-138.210754394531,-82.2698287963867
175.495468139648,-14.7211360931396,-52.8470153808594,-97.8810958862305,114.264236450195,88.4374389648438,-106.017944335938,-52.9992561340332,-18.5621604919434,-101.162315368652,-164.608016967773,-36.7196235656738,5.84795570373535,-61.9292793273926,127.13875579834,-57.0957069396973,-52.7679290771484,43.0744705200195,90.2056732177734,80.7261199951172,-56.4131507873535,-71.4581527709961,57.8471717834473,-84.4932022094727,32.3059501647949,23.8296375274658,-69.7009353637695,-95.9944458007812
187.003143310547,65.6246566772461,126.480834960938,-53.4438667297363,95.2906341552734,110.336380004883,17.6076354980469,-32.134090423584,-62.5624694824219,-106.174247741699,-72.6078033447266,-53.6811027526855,-31.8049755096436,-40.2777824401855,135.484390258789,-38.0319938659668,90.9356536865234,12.4481620788574,-26.3720054626465,21.2331008911133,54.4866676330566,5.87471103668213,38.5103797912598,-61.5523414611816,-0.312172383069992,52.1407432556152,-60.2112350463867,-116.831726074219
68.598014831543,133.03825378418,144.612106323242,18.8668918609619,47.1640930175781,71.1227569580078,38.9108657836914,35.107967376709,-95.6025695800781,-158.120590209961,-108.795684814453,-37.280891418457,-78.9397964477539,-44.6175994873047,86.4790115356445,-55.4417114257812,1.5395131111145,43.889720916748,-90.7873992919922,-65.2238159179688,48.1997375488281,69.1578598022461,-15.1410360336304,-18.4478607177734,-20.8592300415039,57.1066856384277,-143.467697143555,-129.681045532227
-3.55523800849915,156.576690673828,80.6169586181641,7.36807012557983,32.0163879394531,44.3491821289062,33.0647506713867,18.6474514007568,-110.360794067383,-202.881927490234,-143.203262329102,-5.90031290054321,-106.72322845459,-105.926681518555,35.6136741638184,-90.0358581542969,-56.3749847412109,67.4808120727539,-12.6126651763916,-44.5165710449219,71.1742248535156,23.653959274292,-38.7238883972168,-74.8190078735352,-33.4764137268066,21.0911197662354,-144.340637207031,-140.747573852539
7.32450485229492,138.607986450195,33.2504730224609,32.392162322998,9.9971399307251,83.8351974487305,13.825156211853,3.65547871589661,-113.688774108887,-184.627899169922,-97.448616027832,2.44748282432556,-102.405052185059,-158.823806762695,19.8178424835205,-90.9443054199219,-47.883373260498,52.1898345947266,28.1721343994141,33.9547004699707,60.6754760742188,18.5147666931152,-50.6961669921875,-136.280746459961,-68.1467590332031,27.8120269775391,-136.163360595703,-103.496704101562
3.91557550430298,66.71826171875,-29.0212478637695,108.129837036133,-53.4886322021484,140.903076171875,-36.2814865112305,79.6624145507812,-169.311981201172,-133.153305053711,-41.1233215332031,-11.2441816329956,-150.765197753906,-132.169677734375,-38.6488227844238,-73.2581481933594,-16.7852668762207,43.9216346740723,-46.3796997070312,29.7317905426025,-0.294365167617798,92.5129241943359,-53.3832054138184,-110.865982055664,-96.4604797363281,58.1577301025391,-142.146667480469,-56.9874458312988
-25.8568992614746,-45.0525779724121,-66.0087585449219,103.451362609863,-57.3004684448242,118.561630249023,-35.5980377197266,93.1738433837891,-232.790832519531,-100.106002807617,2.06372880935669,-28.6245765686035,-223.692611694336,-108.020988464355,-100.758476257324,-83.6174468994141,76.9035873413086,33.8182334899902,-159.090377807617,-2.88848352432251,-17.0705604553223,86.5627593994141,-44.7495574951172,-84.9258117675781,-80.7994079589844,35.6941299438477,-89.2437133789062,-92.7095108032227
