F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
554.700134277344,47.0530548095703,93.4211349487305,-84.7119750976562,170.728530883789,-55.8862571716309,55.0962104797363,51.4125099182129,123.100852966309,19.9020957946777,-201.938781738281,-25.2404861450195,71.0548934936523,65.3870391845703,155.137161254883,-64.3753356933594,218.282669067383,-43.7429885864258,-100.410545349121,183.35969543457,172.047256469727,-82.838623046875,-42.0768356323242,110.980819702148,202.117553710938,-77.2309265136719,87.3211135864258,-32.4871253967285,-98.5819778442383,113.111595153809
524.211669921875,2.86719155311584,29.3799285888672,-120.419845581055,160.480041503906,-80.6347427368164,0.333008795976639,-39.1256904602051,171.093383789062,57.6067352294922,-270.285888671875,88.6754150390625,78.7299652099609,145.330078125,203.263320922852,-94.5958633422852,235.822250366211,-96.7684173583984,-161.109024047852,229.262496948242,236.315780639648,-37.0505714416504,-127.350692749023,194.194366455078,154.826629638672,-99.0225524902344,26.1152000427246,-88.2710571289062,-108.624122619629,190.703674316406
447.613708496094,-51.4481544494629,-25.2341136932373,-193.835296630859,128.028274536133,-107.129852294922,-67.3691711425781,-100.87239074707,202.765838623047,139.681167602539,-328.927490234375,187.808547973633,75.9074554443359,236.892211914062,232.000732421875,-137.543487548828,237.079467773438,-109.999847412109,-197.010345458984,228.337280273438,107.252708435059,72.5855484008789,-153.380401611328,236.663864135742,150.103668212891,-158.013717651367,-38.8603858947754,-159.011291503906,-118.630317687988,209.296829223633
421.582489013672,-157.870697021484,-5.00564098358154,-288.941925048828,122.415145874023,-182.052276611328,-50.5491180419922,-181.014587402344,2.81794834136963,179.34684753418,-321.563995361328,224.711898803711,88.9809799194336,251.042144775391,223.189514160156,-193.052368164062,216.709350585938,-87.0363845825195,-131.284027099609,164.986801147461,-19.6100025177002,150.246765136719,-88.3583374023438,212.12287902832,184.439224243164,-249.643173217773,-11.1682758331299,-226.480041503906,-79.9326171875,226.295272827148
427.222106933594,-223.122924804688,24.0200977325439,-336.239196777344,147.954483032227,-223.389556884766,4.48905801773071,-242.421646118164,-112.815132141113,181.227752685547,-260.290100097656,254.783645629883,82.7948608398438,232.183837890625,168.979843139648,-208.25325012207,167.667892456055,-57.4786262512207,-59.5875968933105,116.574325561523,43.5954208374023,173.488357543945,-46.3336181640625,179.523620605469,191.167129516602,-261.084716796875,51.4694595336914,-259.558776855469,-5.01123094558716,275.794250488281
378.787994384766,-177.402389526367,-1.49075174331665,-360.331207275391,155.966751098633,-171.850036621094,31.9800415039062,-274.625366210938,36.6951370239258,121.738166809082,-211.131622314453,232.143112182617,95.7391967773438,252.316070556641,109.121429443359,-187.510894775391,130.862747192383,-43.8966598510742,-39.2924461364746,75.5109405517578,139.504745483398,185.503723144531,-36.3008499145508,123.431884765625,169.14289855957,-209.726287841797,47.2490997314453,-282.071441650391,30.507173538208,288.244781494141
299.217010498047,-148.243759155273,-37.9686241149902,-340.570068359375,140.541091918945,-138.513519287109,35.794792175293,-286.858215332031,20.8448371887207,87.1949996948242,-210.256698608398,207.279388427734,144.702072143555,282.107208251953,89.2692260742188,-198.540344238281,123.915863037109,-64.8840942382812,-13.8510694503784,21.8384876251221,100.174087524414,174.489395141602,-39.8730354309082,82.4506454467773,155.008224487305,-191.882431030273,19.6904392242432,-242.602844238281,20.2338905334473,264.459564208984
217.38459777832,-178.764663696289,-28.46213722229,-254.603042602539,98.5696334838867,-153.94499206543,64.7339553833008,-243.785049438477,-154.077438354492,173.328735351562,-171.564926147461,248.016693115234,150.564514160156,281.415344238281,61.9051666259766,-189.52685546875,97.6900329589844,-89.197380065918,45.841251373291,-12.448655128479,13.3995532989502,146.408386230469,-32.4540824890137,77.6786346435547,126.909027099609,-180.442794799805,60.9824981689453,-155.820571899414,-5.21308088302612,269.417877197266
144.080215454102,-186.031326293945,-3.0504355430603,-216.977111816406,40.568286895752,-112.776092529297,136.303329467773,-185.868148803711,-105.391609191895,218.553176879883,-77.1272888183594,211.733474731445,99.995735168457,223.669235229492,2.36252593994141,-126.220245361328,47.5603523254395,-76.6786117553711,114.085441589355,-63.5872611999512,-25.3240070343018,174.108322143555,23.3349723815918,23.7349815368652,62.1697540283203,-146.250518798828,108.202857971191,-149.710754394531,-19.1329097747803,247.972625732422
94.8844375610352,-205.583831787109,-31.415922164917,-239.219833374023,-10.2138357162476,-34.3204612731934,146.823577880859,-181.671112060547,17.6198234558105,106.494804382324,-45.3610229492188,82.2667236328125,57.1647186279297,121.194786071777,-39.6371421813965,-102.940544128418,5.79223918914795,-54.5650482177734,154.111022949219,-121.419303894043,-55.5671501159668,248.852355957031,70.6142578125,-38.634449005127,-20.6245021820068,-123.229095458984,55.5179710388184,-188.526000976562,19.9689483642578,178.541946411133
47.0530548095703,-286.489288330078,-84.7119750976562,-216.606094360352,-55.8862571716309,-29.666353225708,51.4125099182129,-203.044387817383,19.9020957946777,-12.232458114624,-25.2404861450195,18.9577751159668,65.3870391845703,80.6550750732422,-64.3753356933594,-126.256080627441,-43.7429885864258,-61.688175201416,183.35969543457,-116.310729980469,-82.838623046875,284.341491699219,110.980819702148,-47.4031219482422,-77.2309265136719,-106.744613647461,-32.4871253967285,-169.374465942383,113.111595153809,158.179550170898
2.86719155311584,-378.916229248047,-120.419845581055,-177.902770996094,-80.6347427368164,-81.0709533691406,-39.1256904602051,-201.488967895508,57.6067352294922,-45.990234375,88.6754150390625,13.0838260650635,145.330078125,133.033599853516,-94.5958633422852,-133.524826049805,-96.7684173583984,-94.6374130249023,229.262496948242,-109.522750854492,-37.0505714416504,262.551483154297,194.194366455078,-66.5762557983398,-99.0225524902344,-104.849128723145,-88.2710571289062,-136.997085571289,190.703674316406,149.323043823242
-51.4481544494629,-455.226959228516,-193.835296630859,-172.55224609375,-107.129852294922,-108.326957702637,-100.87239074707,-172.539627075195,139.681167602539,-82.0794906616211,187.808547973633,-3.50563406944275,236.892211914062,165.153793334961,-137.543487548828,-113.840293884277,-109.999847412109,-121.048004150391,228.337280273438,-142.065277099609,72.5855484008789,224.371963500977,236.663864135742,-83.9748611450195,-158.013717651367,-138.271957397461,-159.011291503906,-128.575134277344,209.296829223633,57.1653747558594
-157.870697021484,-526.276550292969,-288.941925048828,-173.004165649414,-182.052276611328,-129.115905761719,-181.014587402344,-144.778671264648,179.34684753418,-138.153289794922,224.711898803711,-37.597053527832,251.042144775391,129.077606201172,-193.052368164062,-67.6012802124023,-87.0363845825195,-113.850982666016,164.986801147461,-142.03515625,150.246765136719,203.383987426758,212.12287902832,-80.9219436645508,-249.643173217773,-165.55354309082,-226.480041503906,-126.319244384766,226.295272827148,-44.324520111084
-223.122924804688,-594.457580566406,-336.239196777344,-161.8017578125,-223.389556884766,-166.277618408203,-242.421646118164,-134.223342895508,181.227752685547,-135.877746582031,254.783645629883,-82.4095764160156,232.183837890625,63.3169250488281,-208.25325012207,-44.4607772827148,-57.4786262512207,-94.5858612060547,116.574325561523,-113.497871398926,173.488357543945,200.162307739258,179.523620605469,-92.4546508789062,-261.084716796875,-152.323516845703,-259.558776855469,-110.162284851074,275.794250488281,-72.5602645874023
-177.402389526367,-637.70849609375,-360.331207275391,-83.7063064575195,-171.850036621094,-161.86100769043,-274.625366210938,-84.234748840332,121.738166809082,-89.6748504638672,232.143112182617,-49.5277366638184,252.316070556641,14.2572660446167,-187.510894775391,-77.457145690918,-43.8966598510742,-96.2820739746094,75.5109405517578,-71.6888656616211,185.503723144531,177.211776733398,123.431884765625,-45.9475479125977,-209.726287841797,-104.516090393066,-282.071441650391,-18.9680862426758,288.244781494141,-57.942512512207
-148.243759155273,-626.9091796875,-340.570068359375,68.2837982177734,-138.513519287109,-103.662757873535,-286.858215332031,29.3606605529785,87.1949996948242,-83.6720504760742,207.279388427734,41.2375068664551,282.107208251953,50.7290802001953,-198.540344238281,-96.9192962646484,-64.8840942382812,-115.354049682617,21.8384876251221,-1.38497626781464,174.489395141602,124.998168945312,82.4506454467773,52.1187438964844,-191.882431030273,-28.2475872039795,-242.602844238281,101.682846069336,264.459564208984,-58.2391471862793
-178.764663696289,-578.260620117188,-254.603042602539,163.984817504883,-153.94499206543,-29.5038909912109,-243.785049438477,108.810180664062,173.328735351562,-151.744705200195,248.016693115234,27.5641193389893,281.415344238281,117.266792297363,-189.52685546875,-57.9671516418457,-89.197380065918,-126.865097045898,-12.448655128479,33.1801643371582,146.408386230469,75.9965972900391,77.6786346435547,66.3879241943359,-180.442794799805,54.7588348388672,-155.820571899414,109.195007324219,269.417877197266,-106.243179321289
-186.031326293945,-527.958374023438,-216.977111816406,159.131973266602,-112.776092529297,47.0552864074707,-185.868148803711,98.8356094360352,218.553176879883,-264.349945068359,211.733474731445,-42.1478004455566,223.669235229492,70.8676300048828,-126.220245361328,29.6621398925781,-76.6786117553711,-92.2394332885742,-63.5872611999512,38.2741203308105,174.108322143555,29.9409847259521,23.7349815368652,25.4052200317383,-146.250518798828,90.59326171875,-149.710754394531,47.289722442627,247.972625732422,-166.595230102539
-205.583831787109,-524.169372558594,-239.219833374023,143.454620361328,-34.3204612731934,62.5937614440918,-181.671112060547,75.400505065918,106.494804382324,-284.153076171875,82.2667236328125,-24.0115451812744,121.194786071777,-13.5855178833008,-102.940544128418,99.0446243286133,-54.5650482177734,-26.6772556304932,-121.419303894043,95.3948974609375,248.852355957031,-17.8990898132324,-38.634449005127,37.9931907653809,-123.229095458984,23.6097965240479,-188.526000976562,50.1469345092773,178.541946411133,-186.23274230957
-286.489288330078,-602.519775390625,-216.606094360352,135.660293579102,-29.666353225708,-5.13279581069946,-203.044387817383,89.3309783935547,-12.232458114624,-115.52269744873,18.9577751159668,66.8239288330078,80.6550750732422,18.0207233428955,-126.256080627441,47.4883422851562,-61.688175201416,-6.72508430480957,-116.310729980469,151.532440185547,284.341491699219,-18.8401947021484,-47.4031219482422,104.605697631836,-106.744613647461,-91.6502685546875,-169.374465942383,89.7652740478516,158.179550170898,-159.332092285156
-378.916229248047,-663.283752441406,-177.902770996094,99.1380386352539,-81.0709533691406,-33.2597618103027,-201.488967895508,100.72998046875,-45.990234375,22.9817314147949,13.0838260650635,182.802001953125,133.033599853516,95.0676651000977,-133.524826049805,-28.4959354400635,-94.6374130249023,-5.48197555541992,-109.522750854492,144.818328857422,262.551483154297,42.7483940124512,-66.5762557983398,171.796585083008,-104.849128723145,-104.025016784668,-136.997085571289,104.554122924805,149.323043823242,-95.1093444824219
-455.226959228516,-599.661560058594,-172.55224609375,68.7035446166992,-108.326957702637,20.6113204956055,-172.539627075195,100.368576049805,-82.0794906616211,-87.7941055297852,-3.50563406944275,231.924789428711,165.153793334961,93.7579116821289,-113.840293884277,31.0324211120605,-121.048004150391,59.0900421142578,-142.065277099609,127.614570617676,224.371963500977,89.1233215332031,-83.9748611450195,176.379684448242,-138.271957397461,-22.7848739624023,-128.575134277344,120.560737609863,57.1653747558594,-58.568473815918
-526.276550292969,-505.492919921875,-173.004165649414,89.3862228393555,-129.115905761719,69.9663696289062,-144.778671264648,123.200134277344,-138.153289794922,-254.991302490234,-37.597053527832,157.546676635742,129.077606201172,41.3759384155273,-67.6012802124023,112.466896057129,-113.850982666016,121.188575744629,-142.03515625,126.424263000488,203.383987426758,66.9294738769531,-80.9219436645508,142.406219482422,-165.55354309082,-4.20541715621948,-126.319244384766,139.582534790039,-44.324520111084,-103.436645507812
-594.457580566406,-487.058288574219,-161.8017578125,108.268943786621,-166.277618408203,84.0788879394531,-134.223342895508,134.13835144043,-135.877746582031,-237.957534790039,-82.4095764160156,113.502319335938,63.3169250488281,19.9644527435303,-44.4607772827148,93.9326248168945,-94.5858612060547,96.5839004516602,-113.497871398926,132.400451660156,200.162307739258,30.3670463562012,-92.4546508789062,158.218139648438,-152.323516845703,-56.2574768066406,-110.162284851074,114.761756896973,-72.5602645874023,-137.677276611328
-637.70849609375,-506.105987548828,-83.7063064575195,61.3317832946777,-161.86100769043,56.1366500854492,-84.234748840332,83.5548934936523,-89.6748504638672,-124.5498046875,-49.5277366638184,145.308303833008,14.2572660446167,35.1587028503418,-77.457145690918,38.69677734375,-96.2820739746094,33.3065032958984,-71.6888656616211,146.632583618164,177.211776733398,32.2179298400879,-45.9475479125977,191.648361206055,-104.516090393066,-92.0366668701172,-18.9680862426758,48.525146484375,-57.942512512207,-108.992172241211
-626.9091796875,-522.904113769531,68.2837982177734,4.8517861366272,-103.662757873535,-7.48052549362183,29.3606605529785,23.8593864440918,-83.6720504760742,-93.1554565429688,41.2375068664551,104.477890014648,50.7290802001953,21.0575103759766,-96.9192962646484,-47.2637939453125,-115.354049682617,-21.9450263977051,-1.38497626781464,156.325042724609,124.998168945312,46.8284912109375,52.1187438964844,175.166351318359,-28.2475872039795,-97.0117416381836,101.682846069336,13.305477142334,-58.2391471862793,-101.538787841797
-578.260620117188,-524.066650390625,163.984817504883,20.5712471008301,-29.5038909912109,-37.9908256530762,108.810180664062,17.2146224975586,-151.744705200195,-146.279418945312,27.5641193389893,28.5489196777344,117.266792297363,-19.2098369598389,-57.9671516418457,-134.970367431641,-126.865097045898,-48.1039619445801,33.1801643371582,166.081558227539,75.9965972900391,50.6408424377441,66.3879241943359,137.919769287109,54.7588348388672,-50.8900108337402,109.195007324219,44.4119300842285,-106.243179321289,-119.201309204102
-527.958374023438,-494.306701660156,159.131973266602,82.7804183959961,47.0552864074707,-23.0438823699951,98.8356094360352,40.1458930969238,-264.349945068359,-152.132415771484,-42.1478004455566,35.4389038085938,70.8676300048828,0.407856076955795,29.6621398925781,-123.960006713867,-92.2394332885742,-18.0381507873535,38.2741203308105,168.896896362305,29.9409847259521,45.3602981567383,25.4052200317383,118.644035339355,90.59326171875,7.50084018707275,47.289722442627,74.8066177368164,-166.595230102539,-97.8423080444336
-524.169372558594,-473.949432373047,143.454620361328,114.14363861084,62.5937614440918,-29.8275814056396,75.400505065918,40.3747825622559,-284.153076171875,-64.4210968017578,-24.0115451812744,93.0823974609375,-13.5855178833008,59.5655937194824,99.0446243286133,-82.63037109375,-26.6772556304932,8.94387531280518,95.3948974609375,136.003433227539,-17.8990898132324,26.0662727355957,37.9931907653809,119.304244995117,23.6097965240479,-43.8554306030273,50.1469345092773,53.5360221862793,-186.23274230957,-38.8704528808594
-602.519775390625,-471.507751464844,135.660293579102,85.2224426269531,-5.13279581069946,-88.1618118286133,89.3309783935547,8.13448238372803,-115.52269744873,21.0963287353516,66.8239288330078,161.771759033203,18.0207233428955,64.5655746459961,47.4883422851562,-90.68701171875,-6.72508430480957,-12.7525606155396,151.532440185547,101.657218933105,-18.8401947021484,25.4651069641113,104.605697631836,106.909980773926,-91.6502685546875,-142.498199462891,89.7652740478516,24.8627452850342,-159.332092285156,32.6149826049805
-663.283752441406,-414.7412109375,99.1380386352539,30.3085784912109,-33.2597618103027,-134.69140625,100.72998046875,-17.3500080108643,22.9817314147949,57.4813003540039,182.802001953125,203.132598876953,95.0676651000977,47.215633392334,-28.4959354400635,-84.8081588745117,-5.48197555541992,-12.6860723495483,144.818328857422,104.02661895752,42.7483940124512,74.8696441650391,171.796585083008,60.6836967468262,-104.025016784668,-139.49934387207,104.554122924805,12.3128118515015,-95.1093444824219,84.109733581543
-599.661560058594,-322.298156738281,68.7035446166992,-10.3250417709351,20.6113204956055,-92.549430847168,100.368576049805,-30.6501808166504,-87.7941055297852,66.4829940795898,231.924789428711,188.821426391602,93.7579116821289,77.8684539794922,31.0324211120605,-78.2504959106445,59.0900421142578,20.6657218933105,127.614570617676,112.10758972168,89.1233215332031,127.667572021484,176.379684448242,28.9326839447021,-22.7848739624023,-114.566360473633,120.560737609863,-19.2306728363037,-58.568473815918,110.152374267578
-505.492919921875,-310.606689453125,89.3862228393555,-40.3531684875488,69.9663696289062,-48.5019416809082,123.200134277344,-73.9203720092773,-254.991302490234,88.9086608886719,157.546676635742,185.173980712891,41.3759384155273,128.92138671875,112.466896057129,-122.298294067383,121.188575744629,13.8932247161865,126.424263000488,92.8415603637695,66.9294738769531,138.442367553711,142.406219482422,22.5348567962646,-4.20541715621948,-172.708221435547,139.582534790039,-69.8422775268555,-103.436645507812,147.333129882812
-487.058288574219,-374.983489990234,108.268943786621,-79.8130569458008,84.0788879394531,-128.252090454102,134.13835144043,-128.540222167969,-237.957534790039,197.39128112793,113.502319335938,196.76904296875,19.9644527435303,170.109710693359,93.9326248168945,-180.02131652832,96.5839004516602,-33.0387153625488,132.400451660156,34.3072700500488,30.3670463562012,120.622634887695,158.218139648438,4.09097862243652,-56.2574768066406,-242.295669555664,114.761756896973,-107.773193359375,-137.677276611328,173.94921875
-506.105987548828,-387.418975830078,61.3317832946777,-117.03150177002,56.1366500854492,-219.917556762695,83.5548934936523,-144.590469360352,-124.5498046875,322.649261474609,145.308303833008,166.038436889648,35.1587028503418,199.499557495117,38.69677734375,-223.165252685547,33.3065032958984,-72.4439239501953,146.632583618164,-23.5962467193604,32.2179298400879,103.89282989502,191.648361206055,-14.3100166320801,-92.0366668701172,-259.821166992188,48.525146484375,-105.871162414551,-108.992172241211,159.023315429688
-522.904113769531,-307.790466308594,4.8517861366272,-95.9060974121094,-7.48052549362183,-195.733657836914,23.8593864440918,-119.46314239502,-93.1554565429688,321.703247070312,104.477890014648,100.365203857422,21.0575103759766,178.325714111328,-47.2637939453125,-220.140487670898,-21.9450263977051,-89.6882781982422,156.325042724609,-13.2817764282227,46.8284912109375,99.9144668579102,175.166351318359,-50.1725006103516,-97.0117416381836,-213.736679077148,13.305477142334,-57.4788284301758,-101.538787841797,119.852378845215
-524.066650390625,-202.34260559082,20.5712471008301,-9.38297080993652,-37.9908256530762,-142.345031738281,17.2146224975586,-64.3859329223633,-146.279418945312,266.262664794922,28.5489196777344,-13.7017774581909,-19.2098369598389,93.5596313476562,-134.970367431641,-158.517639160156,-48.1039619445801,-93.2636871337891,166.081558227539,6.51395130157471,50.6408424377441,86.5903778076172,137.919769287109,-126.479530334473,-50.8900108337402,-124.187377929688,44.4119300842285,-18.4466819763184,-119.201309204102,60.5754508972168
-494.306701660156,-115.95295715332,82.7804183959961,27.1155910491943,-23.0438823699951,-117.105651855469,40.1458930969238,-20.3696155548096,-152.132415771484,266.962615966797,35.4389038085938,-136.270706176758,0.407856076955795,20.8511486053467,-123.960006713867,-116.198028564453,-18.0381507873535,-95.141731262207,168.896896362305,-43.1968307495117,45.3602981567383,64.5974807739258,118.644035339355,-170.624908447266,7.50084018707275,-76.5893859863281,74.8066177368164,-24.4090709686279,-97.8423080444336,42.034351348877
-473.949432373047,-61.3725242614746,114.14363861084,-14.0122909545898,-29.8275814056396,-71.749153137207,40.3747825622559,-20.7781887054443,-64.4210968017578,274.591094970703,93.0823974609375,-152.876754760742,59.5655937194824,19.3212718963623,-82.63037109375,-104.27205657959,8.94387531280518,-84.2512512207031,136.003433227539,-78.2626266479492,26.0662727355957,51.4626426696777,119.304244995117,-158.539474487305,-43.8554306030273,-52.5124168395996,53.5360221862793,-8.70197677612305,-38.8704528808594,107.507118225098
-471.507751464844,-14.6687927246094,85.2224426269531,14.8033037185669,-88.1618118286133,3.78866648674011,8.13448238372803,-2.57315373420715,21.0963287353516,243.926025390625,161.771759033203,-116.845542907715,64.5655746459961,41.1236839294434,-90.68701171875,-58.0121803283691,-12.7525606155396,-55.659008026123,101.657218933105,-36.1334266662598,25.4651069641113,6.2271523475647,106.909980773926,-134.185333251953,-142.498199462891,38.1198997497559,24.8627452850342,66.0163955688477,32.6149826049805,132.680297851562
-414.7412109375,69.9851684570312,30.3085784912109,121.570297241211,-134.69140625,86.801155090332,-17.3500080108643,82.9716720581055,57.4813003540039,205.519439697266,203.132598876953,-106.390480041504,47.215633392334,40.1353988647461,-84.8081588745117,-15.3616647720337,-12.6860723495483,-51.1663360595703,104.02661895752,30.772928237915,74.8696441650391,-51.4475250244141,60.6836967468262,-78.1165924072266,-139.49934387207,117.073341369629,12.3128118515015,141.394714355469,84.109733581543,78.9293746948242
-322.298156738281,152.392623901367,-10.3250417709351,164.98844909668,-92.549430847168,128.691314697266,-30.6501808166504,178.562484741211,66.4829940795898,219.795715332031,188.821426391602,-50.7270927429199,77.8684539794922,32.154727935791,-78.2504959106445,-12.7789573669434,20.6657218933105,-74.2968673706055,112.10758972168,95.5081787109375,127.667572021484,-48.2235908508301,28.9326839447021,-8.74955368041992,-114.566360473633,117.909843444824,-19.2306728363037,158.753524780273,110.152374267578,72.4161071777344
-310.606689453125,174.451705932617,-40.3531684875488,136.193603515625,-48.5019416809082,108.346351623535,-73.9203720092773,198.069046020508,88.9086608886719,242.28547668457,185.173980712891,8.96430397033691,128.92138671875,6.47226095199585,-122.298294067383,6.59204006195068,13.8932247161865,-76.4318618774414,92.8415603637695,116.156158447266,138.442367553711,-55.7313461303711,22.5348567962646,-6.18961095809937,-172.708221435547,122.761589050293,-69.8422775268555,103.673400878906,147.333129882812,98.688102722168
-374.983489990234,163.190536499023,-79.8130569458008,82.7902984619141,-128.252090454102,70.1108245849609,-128.540222167969,114.249443054199,197.39128112793,130.706481933594,196.76904296875,-6.86637115478516,170.109710693359,-29.082592010498,-180.02131652832,35.0176544189453,-33.0387153625488,-76.8568878173828,34.3072700500488,61.7084999084473,120.622634887695,-114.275115966797,4.09097862243652,-54.4860992431641,-242.295669555664,107.949844360352,-107.773193359375,35.921817779541,173.94921875,86.2949295043945
-387.418975830078,138.987121582031,-117.03150177002,36.4279975891113,-219.917556762695,23.3550643920898,-144.590469360352,33.514476776123,322.649261474609,1.13140654563904,166.038436889648,7.41299867630005,199.499557495117,-34.6712341308594,-223.165252685547,36.3730087280273,-72.4439239501953,-102.728233337402,-23.5962467193604,24.0982208251953,103.89282989502,-113.561653137207,-14.3100166320801,-83.8221893310547,-259.821166992188,35.5055809020996,-105.871162414551,40.0485954284668,159.023315429688,94.1135787963867
-307.790466308594,131.959884643555,-95.9060974121094,71.6463394165039,-195.733657836914,-11.1082229614258,-119.46314239502,64.8409729003906,321.703247070312,46.9926567077637,100.365203857422,70.1206359863281,178.325714111328,-47.8346862792969,-220.140487670898,57.2149276733398,-89.6882781982422,-84.9124755859375,-13.2817764282227,44.888599395752,99.9144668579102,-59.5361595153809,-50.1725006103516,-83.6161804199219,-213.736679077148,23.8768081665039,-57.4788284301758,89.1964950561523,119.852378845215,122.773536682129
