Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Pz_Col1,Pz_Col2
-18.3213577270508,45.4681701660156,18.717191696167,-15.2175941467285,-144.448791503906,49.1348686218262,-67.1343841552734,31.3413181304932,112.02360534668,190.763793945312,-167.502426147461,95.3973999023438,111.466873168945,246.926300048828,-87.8031311035156,181.709808349609,92.3555755615234,99.6834182739258,-78.0432434082031,173.050521850586,-50.0833702087402,-12.5162944793701,75.2441329956055,11.3306369781494,73.1366882324219,-16.3652858734131,98.068473815918,57.7379913330078,-41.1523361206055,29.2634048461914,-156.106048583984,137.815368652344,4.92443418502808,206.978378295898
-16.6323909759521,78.7506866455078,21.1693172454834,-5.98298740386963,-127.970016479492,41.4980201721191,-16.621265411377,68.0552749633789,92.1429061889648,218.942520141602,-75.9616165161133,109.103370666504,112.041580200195,230.70329284668,-106.274681091309,212.298080444336,61.4224510192871,140.614685058594,-89.5457534790039,226.453475952148,-1.65141749382019,29.3561515808105,97.8570785522461,61.1185455322266,37.2364768981934,29.6967792510986,81.9358291625977,45.0838279724121,-12.0518922805786,33.9629096984863,-96.957275390625,191.570327758789,-8.43701934814453,250.49153137207
-13.6653680801392,74.6034469604492,40.6177635192871,39.0989875793457,-141.747406005859,20.2380332946777,47.6817283630371,84.7635803222656,66.1587295532227,248.51091003418,8.2018928527832,72.6919555664062,40.1771087646484,203.635192871094,-107.930503845215,194.61701965332,0.53107613325119,185.854110717773,-134.514007568359,255.123840332031,13.6173248291016,23.9496746063232,106.067977905273,91.756706237793,0.154529422521591,63.3270378112793,-13.8503675460815,40.3373222351074,-49.157054901123,76.5809707641602,-49.0269889831543,235.317153930664,-22.2412509918213,239.079986572266
4.3607234954834,79.5402679443359,101.598724365234,136.372482299805,-130.634201049805,18.0897789001465,121.951553344727,113.250549316406,31.2765102386475,239.658081054688,40.4598197937012,67.6090850830078,-6.21289253234863,224.865142822266,-91.1351165771484,176.601104736328,-8.96786785125732,123.115715026855,-131.693222045898,251.462921142578,-28.8375682830811,4.65060520172119,154.068649291992,139.398345947266,25.9338779449463,95.6737060546875,-107.888824462891,61.5633506774902,-66.4535980224609,95.9282073974609,13.9605512619019,281.666259765625,-27.5472450256348,186.318466186523
26.9536762237549,103.402000427246,143.958740234375,194.904495239258,-96.1838684082031,60.092658996582,149.308380126953,179.095474243164,-36.5398597717285,195.55827331543,47.7840957641602,89.5288619995117,42.1300277709961,213.16731262207,-70.2783737182617,92.6771774291992,19.3042297363281,44.0873146057129,-67.5641479492188,119.067428588867,-94.5029220581055,-0.434942036867142,175.219329833984,189.840347290039,75.0256042480469,71.2363052368164,-87.0652008056641,63.2865371704102,-29.9605331420898,48.3891258239746,64.7990875244141,324.430908203125,-19.9111881256104,117.689163208008
16.4814624786377,135.906448364258,88.9437484741211,162.091171264648,-75.2773818969727,102.429512023926,104.996124267578,202.885437011719,-106.53101348877,148.251312255859,40.9403610229492,96.4307556152344,77.9013748168945,134.298858642578,-61.1202354431152,-7.99586057662964,40.9714317321777,29.4031620025635,-10.2413129806519,5.36101055145264,-143.103057861328,18.7059268951416,133.32568359375,166.071197509766,66.5925445556641,15.0651149749756,-18.296703338623,52.3630294799805,-9.14295673370361,19.5121040344238,21.2308025360107,344.406372070312,-6.23980379104614,67.9950866699219
-44.6131896972656,180.541473388672,9.47498226165771,86.2514572143555,-91.4828948974609,113.684715270996,45.3406066894531,161.092193603516,-120.177093505859,96.4700698852539,31.5365886688232,126.822135925293,30.0299987792969,97.3935928344727,-36.7771224975586,12.2821912765503,9.0368070602417,72.1502914428711,51.3834075927734,51.6254348754883,-131.496826171875,67.7408828735352,105.059158325195,107.04418182373,33.3778076171875,18.7522048950195,13.6645412445068,85.4374084472656,18.486026763916,26.1845531463623,-48.8284912109375,296.652038574219,7.51830720901489,69.9833526611328
-84.0353469848633,180.585754394531,-14.3874607086182,18.2433490753174,-117.179237365723,128.333160400391,28.5892200469971,105.09782409668,-58.7685966491699,50.4683647155762,61.6119194030762,140.384948730469,29.8458042144775,74.4271087646484,21.0875797271729,74.6109771728516,2.39813017845154,119.317588806152,96.873420715332,61.3218727111816,-70.2167434692383,83.8532257080078,106.566177368164,60.6483497619629,12.6807374954224,46.610969543457,30.3869819641113,102.893814086914,41.2696418762207,20.1973838806152,-58.2425193786621,207.856948852539,28.6347198486328,95.9715728759766
-58.702938079834,129.989852905273,-20.6130218505859,-16.7983283996582,-78.5650024414062,119.965576171875,32.6384315490723,58.0906181335449,51.5709762573242,24.7723426818848,86.3436431884766,112.564971923828,122.29328918457,-23.5696506500244,62.7420921325684,74.9933700561523,89.703857421875,86.3534545898438,75.3796234130859,-25.7464847564697,-42.0582542419434,21.9619941711426,67.3383712768555,13.4795093536377,-30.2272109985352,39.8771476745605,45.3772659301758,39.2181396484375,23.7111339569092,8.74538040161133,-20.7698574066162,144.452133178711,68.6621398925781,104.021553039551
-8.93741989135742,95.5577392578125,-24.9948806762695,-15.3512210845947,6.501793384552,68.6706771850586,21.7617111206055,44.2317199707031,147.377899169922,13.5593700408936,75.7978134155273,102.116493225098,208.494766235352,-94.4373016357422,105.453498840332,68.3305969238281,130.572402954102,15.9934663772583,86.7592849731445,-25.4514656066895,-46.7396774291992,-45.8548927307129,5.64993953704834,15.3838224411011,-55.6806106567383,40.4955520629883,54.3124618530273,-8.04417514801025,20.8838024139404,13.2438907623291,54.1849975585938,104.276290893555,133.263656616211,115.989852905273
45.4681701660156,59.6961898803711,-15.2175941467285,-7.34924173355103,49.1348686218262,49.2882270812988,31.3413181304932,39.9764976501465,190.763793945312,44.496467590332,95.3973999023438,70.3170623779297,246.926300048828,-40.5114707946777,181.709808349609,71.8441772460938,99.6834182739258,19.20774269104,173.050521850586,13.7042083740234,-12.5162944793701,-39.5669784545898,11.3306369781494,59.0881996154785,-16.3652858734131,61.3834609985352,57.7379913330078,23.1921672821045,29.2634048461914,31.9636898040771,137.815368652344,71.1233901977539,206.978378295898,133.037796020508
78.7506866455078,1.45474994182587,-5.98298740386963,-32.9251403808594,41.4980201721191,48.007007598877,68.0552749633789,-8.25284576416016,218.942520141602,113.497940063477,109.103370666504,20.3043937683105,230.70329284668,39.0230827331543,212.298080444336,63.9919357299805,140.614685058594,55.6164512634277,226.453475952148,-38.3061332702637,29.3561515808105,15.5022249221802,61.1185455322266,48.9735679626465,29.6967792510986,70.0867462158203,45.0838279724121,44.838508605957,33.9629096984863,40.5541648864746,191.570327758789,32.2774543762207,250.49153137207,111.291976928711
74.6034469604492,-37.9762992858887,39.0989875793457,-74.8361358642578,20.2380332946777,-4.81007957458496,84.7635803222656,-37.5251426696777,248.51091003418,144.936599731445,72.6919555664062,34.1102867126465,203.635192871094,41.5275115966797,194.61701965332,64.0587463378906,185.854110717773,29.2842845916748,255.123840332031,-77.2503433227539,23.9496746063232,45.4096069335938,91.756706237793,17.3948173522949,63.3270378112793,70.9274749755859,40.3373222351074,18.9916820526123,76.5809707641602,42.7085227966309,235.317153930664,-15.3836145401001,239.079986572266,73.2116165161133
79.5402679443359,-50.4344291687012,136.372482299805,-59.2825126647949,18.0897789001465,-43.687686920166,113.250549316406,-1.64752221107483,239.658081054688,149.976486206055,67.6090850830078,41.7407608032227,224.865142822266,9.21335315704346,176.601104736328,57.0941848754883,123.115715026855,-25.3082122802734,251.462921142578,-22.4646892547607,4.65060520172119,35.9955596923828,139.398345947266,19.7615642547607,95.6737060546875,60.8265266418457,61.5633506774902,-11.6094789505005,95.9282073974609,67.8244705200195,281.666259765625,-31.932071685791,186.318466186523,55.5072593688965
103.402000427246,-34.2624168395996,194.904495239258,-18.7567310333252,60.092658996582,-24.6030406951904,179.095474243164,13.8140716552734,195.55827331543,186.618515014648,89.5288619995117,4.43203830718994,213.16731262207,-22.9162788391113,92.6771774291992,31.1212158203125,44.0873146057129,-17.7014675140381,119.067428588867,28.7579460144043,-0.434942036867142,20.1594429016113,189.840347290039,-5.18525648117065,71.2363052368164,40.577075958252,63.2865371704102,-21.5189228057861,48.3891258239746,86.8637237548828,324.430908203125,-14.7542524337769,117.689163208008,31.9899768829346
135.906448364258,-4.2833776473999,162.091171264648,-65.777961730957,102.429512023926,-11.0763053894043,202.885437011719,-16.1465511322021,148.251312255859,203.617141723633,96.4307556152344,5.10186290740967,134.298858642578,-81.5651550292969,-7.99586057662964,14.7866363525391,29.4031620025635,12.6945934295654,5.36101055145264,1.56801474094391,18.7059268951416,10.2928447723389,166.071197509766,-51.4509658813477,15.0651149749756,37.3875770568848,52.3630294799805,6.84063148498535,19.5121040344238,81.2756500244141,344.406372070312,19.773645401001,67.9950866699219,3.97701001167297
180.541473388672,-6.93236494064331,86.2514572143555,-119.750923156738,113.684715270996,-7.03411912918091,161.092193603516,-34.276439666748,96.4700698852539,172.862060546875,126.822135925293,-4.03455066680908,97.3935928344727,-107.889099121094,12.2821912765503,-1.96342325210571,72.1502914428711,-29.8450603485107,51.6254348754883,-61.1809463500977,67.7408828735352,11.5719900131226,107.04418182373,-39.2395248413086,18.7522048950195,13.9403343200684,85.4374084472656,33.5156097412109,26.1845531463623,58.5597953796387,296.652038574219,76.016731262207,69.9833526611328,-4.70690011978149
180.585754394531,-13.2798862457275,18.2433490753174,-28.2592372894287,128.333160400391,-2.4874222278595,105.09782409668,-12.5359992980957,50.4683647155762,151.845855712891,140.384948730469,-52.5661659240723,74.4271087646484,-53.8736343383789,74.6109771728516,-56.1701126098633,119.317588806152,-74.2860794067383,61.3218727111816,-106.219230651855,83.8532257080078,19.4014873504639,60.6483497619629,35.1788711547852,46.610969543457,-63.287223815918,102.893814086914,5.70944023132324,20.1973838806152,-14.631555557251,207.856948852539,110.42017364502,95.9715728759766,-11.7164373397827
129.989852905273,25.7313270568848,-16.7983283996582,114.120468139648,119.965576171875,-11.38916015625,58.0906181335449,56.013427734375,24.7723426818848,144.482879638672,112.564971923828,-42.8665084838867,-23.5696506500244,-1.87875080108643,74.9933700561523,-145.239013671875,86.3534545898438,-44.3441619873047,-25.7464847564697,-163.82585144043,21.9619941711426,11.1495914459229,13.4795093536377,118.61506652832,39.8771476745605,-126.046127319336,39.2181396484375,-13.2909421920776,8.74538040161133,-88.8677444458008,144.452133178711,124.132118225098,104.021553039551,-24.4950523376465
95.5577392578125,72.5421981811523,-15.3512210845947,148.363967895508,68.6706771850586,18.9299011230469,44.2317199707031,116.74324798584,13.5593700408936,128.31494140625,102.116493225098,-4.84003686904907,-94.4373016357422,20.2053718566895,68.3305969238281,-224.114547729492,15.9934663772583,-29.8642997741699,-25.4514656066895,-247.870300292969,-45.8548927307129,7.57038974761963,15.3838224411011,139.214080810547,40.4955520629883,-152.319274902344,-8.04417514801025,20.0026149749756,13.2438907623291,-96.158935546875,104.276290893555,156.196960449219,115.989852905273,-28.2289047241211
59.6961898803711,79.5654754638672,-7.34924173355103,89.7217178344727,49.2882270812988,73.9548187255859,39.9764976501465,105.025367736816,44.496467590332,102.16227722168,70.3170623779297,-4.81945037841797,-40.5114707946777,42.5195922851562,71.8441772460938,-227.693435668945,19.20774269104,-25.4755458831787,13.7042083740234,-275.189727783203,-39.5669784545898,26.1064853668213,59.0881996154785,75.6049957275391,61.3834609985352,-166.279251098633,23.1921672821045,46.3235206604004,31.9636898040771,-97.4765090942383,71.1233901977539,137.374008178711,133.037796020508,-5.2021050453186
1.45474994182587,56.1186637878418,-32.9251403808594,6.40096616744995,48.007007598877,58.5670394897461,-8.25284576416016,53.1344337463379,113.497940063477,63.7812042236328,20.3043937683105,-0.213238343596458,39.0230827331543,31.1275730133057,63.9919357299805,-135.668609619141,55.6164512634277,38.6096725463867,-38.3061332702637,-217.359588623047,15.5022249221802,14.177622795105,48.9735679626465,7.80722570419312,70.0867462158203,-113.602981567383,44.838508605957,46.5961380004883,40.5541648864746,-95.2048873901367,32.2774543762207,63.0554161071777,111.291976928711,47.2600021362305
-37.9762992858887,41.3169898986816,-74.8361358642578,-57.6384544372559,-4.81007957458496,19.2957592010498,-37.5251426696777,-2.9252245426178,144.936599731445,56.3344879150391,34.1102867126465,9.72356986999512,41.5275115966797,-2.05219602584839,64.0587463378906,-35.1380195617676,29.2842845916748,63.1788597106934,-77.2503433227539,-149.86262512207,45.4096069335938,-25.339693069458,17.3948173522949,-12.255389213562,70.9274749755859,-16.8600597381592,18.9916820526123,30.2427940368652,42.7085227966309,-53.2717628479004,-15.3836145401001,37.4892463684082,73.2116165161133,78.5742645263672
-50.4344291687012,36.0650444030762,-59.2825126647949,-88.7705078125,-43.687686920166,38.7247161865234,-1.64752221107483,-45.1863632202148,149.976486206055,102.026382446289,41.7407608032227,21.2948188781738,9.21335315704346,-13.8067045211792,57.0941848754883,-10.6813631057739,-25.3082122802734,26.3108062744141,-22.4646892547607,-111.102409362793,35.9955596923828,-16.9099044799805,19.7615642547607,-9.4632396697998,60.8265266418457,19.6993503570557,-11.6094789505005,-4.07174825668335,67.8244705200195,-40.4376983642578,-31.932071685791,33.2854537963867,55.5072593688965,79.8503952026367
-34.2624168395996,5.5367488861084,-18.7567310333252,-117.68489074707,-24.6030406951904,52.7741775512695,13.8140716552734,-42.2597808837891,186.618515014648,145.667694091797,4.43203830718994,57.8470802307129,-22.9162788391113,0.52999347448349,31.1212158203125,-9.30204200744629,-17.7014675140381,54.1012573242188,28.7579460144043,-87.9912033081055,20.1594429016113,28.0515441894531,-5.18525648117065,-6.02716016769409,40.577075958252,23.6947212219238,-21.5189228057861,-31.2807502746582,86.8637237548828,-47.1142501831055,-14.7542524337769,3.24091005325317,31.9899768829346,110.847618103027
-4.2833776473999,-25.2247905731201,-65.777961730957,-130.868576049805,-11.0763053894043,11.8341865539551,-16.1465511322021,-46.3405151367188,203.617141723633,175.209777832031,5.10186290740967,54.540168762207,-81.5651550292969,69.9042892456055,14.7866363525391,8.07954788208008,12.6945934295654,128.587799072266,1.56801474094391,-75.1480102539062,10.2928447723389,44.1350708007812,-51.4509658813477,-20.9940032958984,37.3875770568848,27.9365119934082,6.84063148498535,-42.9390068054199,81.2756500244141,-32.0592002868652,19.773645401001,-15.0152397155762,3.97701001167297,132.894332885742
-6.93236494064331,-34.8443450927734,-119.750923156738,-120.322723388672,-7.03411912918091,-44.328254699707,-34.276439666748,-108.552543640137,172.862060546875,194.967788696289,-4.03455066680908,-25.5640850067139,-107.889099121094,134.520034790039,-1.96342325210571,-48.692440032959,-29.8450603485107,138.950485229492,-61.1809463500977,-82.6496353149414,11.5719900131226,21.7910747528076,-39.2395248413086,-51.5356636047363,13.9403343200684,-13.0315370559692,33.5156097412109,-24.632152557373,58.5597953796387,-49.9994812011719,76.016731262207,-62.748462677002,-4.70690011978149,64.7966995239258
-13.2798862457275,-70.7799911499023,-28.2592372894287,-153.037353515625,-2.4874222278595,-98.5471038818359,-12.5359992980957,-169.156509399414,151.845855712891,151.596710205078,-52.5661659240723,-122.390846252441,-53.8736343383789,74.7690505981445,-56.1701126098633,-164.273132324219,-74.2860794067383,59.4816780090332,-106.219230651855,-113.811485290527,19.4014873504639,-14.0134086608887,35.1788711547852,-63.8907165527344,-63.287223815918,-48.4428405761719,5.70944023132324,17.6121387481689,-14.631555557251,-69.1544342041016,110.42017364502,-141.920700073242,-11.7164373397827,-52.5938720703125
25.7313270568848,-105.909400939941,114.120468139648,-190.406555175781,-11.38916015625,-136.235626220703,56.013427734375,-178.493835449219,144.482879638672,48.6116409301758,-42.8665084838867,-196.878082275391,-1.87875080108643,-49.8247337341309,-145.239013671875,-199.509826660156,-44.3441619873047,-18.3782291412354,-163.82585144043,-105.976005554199,11.1495914459229,-24.3245544433594,118.61506652832,-58.1997337341309,-126.046127319336,-51.7349395751953,-13.2909421920776,-20.4775123596191,-88.8677444458008,-49.3301963806152,124.132118225098,-149.52717590332,-24.4950523376465,-148.227310180664
72.5421981811523,-76.1288146972656,148.363967895508,-130.326309204102,18.9299011230469,-124.87174987793,116.74324798584,-131.70832824707,128.31494140625,-42.602424621582,-4.84003686904907,-218.962448120117,20.2053718566895,-133.138809204102,-224.114547729492,-167.867080688477,-29.8642997741699,35.2537422180176,-247.870300292969,-24.2602958679199,7.57038974761963,-5.02383613586426,139.214080810547,-43.887378692627,-152.319274902344,-97.344856262207,20.0026149749756,-131.215972900391,-96.158935546875,-51.2345809936523,156.196960449219,-101.235359191895,-28.2289047241211,-189.861190795898
79.5654754638672,-20.7162322998047,89.7217178344727,-46.5483169555664,73.9548187255859,-69.9277191162109,105.025367736816,-55.9982261657715,102.16227722168,-71.0459899902344,-4.81945037841797,-174.236587524414,42.5195922851562,-168.702545166016,-227.693435668945,-153.652862548828,-25.4755458831787,125.202674865723,-275.189727783203,4.29661750793457,26.1064853668213,-7.14513778686523,75.6049957275391,-6.73717069625854,-166.279251098633,-137.716705322266,46.3235206604004,-130.516616821289,-97.4765090942383,-58.7130966186523,137.374008178711,-72.6944122314453,-5.2021050453186,-171.84114074707
56.1186637878418,21.0228576660156,6.40096616744995,-20.5180492401123,58.5670394897461,-3.98172569274902,53.1344337463379,-23.118579864502,63.7812042236328,-43.1891937255859,-0.213238343596458,-123.563171386719,31.1275730133057,-144.86279296875,-135.668609619141,-146.556488037109,38.6096725463867,36.4759979248047,-217.359588623047,-85.0927505493164,14.177622795105,-30.8716793060303,7.80722570419312,39.5516891479492,-113.602981567383,-109.458854675293,46.5961380004883,-9.30245208740234,-95.2048873901367,-60.9363059997559,63.0554161071777,-66.0036239624023,47.2600021362305,-165.857131958008
