Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
110.451950073242,19.6976280212402,64.3766098022461,-43.6940574645996,173.185745239258,101.278945922852,274.330078125,15.5648708343506,233.013137817383,17.1133403778076,206.628936767578,-144.44026184082,-30.7621555328369,-41.6083793640137,161.085388183594,-3.72724604606628,-113.917961120605,-108.552917480469,167.375595092773,87.338249206543,101.182640075684,-415.397308349609,-23.0749969482422,-73.0009078979492,-85.4586791992188,-58.0692520141602,249.483963012695,105.741195678711,102.722236633301,21.4860763549805
196.080078125,35.5480995178223,107.463737487793,-19.0423793792725,241.909729003906,29.2935180664062,209.762969970703,22.7877788543701,220.7734375,10.9945554733276,238.542999267578,-135.055526733398,53.9596633911133,-57.9659233093262,127.755462646484,-77.8703460693359,-153.000427246094,-186.274826049805,183.187118530273,57.2828140258789,181.835693359375,-462.771179199219,-32.7382698059082,-120.644485473633,-67.3750305175781,-88.4514770507812,213.614349365234,61.7595252990723,56.3781127929688,-55.3132133483887
247.768844604492,-9.57837581634521,93.526985168457,-82.4386444091797,239.734985351562,-60.3004760742188,76.5874328613281,-92.5427780151367,157.671493530273,19.9460964202881,186.590438842773,-108.770408630371,124.223205566406,10.1981372833252,77.1347274780273,-135.075942993164,-122.252632141113,-136.030456542969,202.320465087891,-45.4173316955566,182.802154541016,-412.381317138672,-61.9531517028809,-90.2106552124023,5.41901206970215,-70.0279235839844,134.702026367188,-25.606782913208,-6.87173318862915,-101.803512573242
233.653396606445,-64.6391830444336,-42.805965423584,-119.377433776855,187.604858398438,-104.618721008301,-56.2470436096191,-161.911026000977,81.1761169433594,32.2010803222656,58.9179916381836,-15.6205358505249,155.03271484375,112.246154785156,9.8261890411377,-146.158767700195,-79.169303894043,-84.0670394897461,231.648681640625,-123.911354064941,87.0070877075195,-383.292663574219,-66.7639999389648,-50.4124794006348,30.7461452484131,28.3016319274902,44.8931846618652,-64.3823928833008,-85.3569641113281,-111.503051757812
144.466217041016,-87.1779937744141,-164.156524658203,-68.9908752441406,90.848518371582,-81.3069458007812,-126.50447845459,-67.5296096801758,19.1686573028564,7.36578989028931,-81.8960800170898,126.856109619141,108.626663208008,218.488647460938,-2.77928709983826,-130.682678222656,-8.73172378540039,-105.1240234375,178.8154296875,-128.209213256836,5.13262367248535,-376.258422851562,37.393669128418,-62.409595489502,-15.281174659729,164.244873046875,-33.033203125,-16.3444347381592,-140.655181884766,-58.1900863647461
44.5417671203613,-124.465553283691,-157.637176513672,-77.2455215454102,-8.41146659851074,-29.1447162628174,-130.205947875977,80.1998291015625,-23.9478740692139,-7.10445308685303,-180.797103881836,250.935165405273,68.9433364868164,292.683349609375,28.362756729126,-46.054141998291,66.4908752441406,-59.2527618408203,61.5263671875,-81.6652374267578,-43.2878074645996,-363.41552734375,157.681243896484,-38.0367584228516,-52.8677711486816,281.777191162109,-75.947265625,53.5885047912598,-200.101837158203,58.6481285095215
15.382908821106,-183.75129699707,-120.705497741699,-123.393005371094,-63.6088333129883,-9.67086124420166,-134.196533203125,155.211761474609,-85.3634796142578,21.2839183807373,-230.943634033203,296.062133789062,94.2127075195312,328.677886962891,18.9684009552002,94.3491516113281,93.6415176391602,42.5640449523926,2.4953293800354,-24.0288047790527,-52.2039108276367,-343.318267822266,157.68180847168,30.5349102020264,-44.1749267578125,330.071899414062,-104.116500854492,77.5929183959961,-266.134216308594,102.960021972656
19.9248428344727,-175.678298950195,-112.781593322754,-88.410270690918,-103.657402038574,11.9159288406372,-164.314834594727,114.810821533203,-153.681091308594,32.9198760986328,-250.316558837891,258.816772460938,132.122756958008,318.166748046875,-25.8629093170166,189.676895141602,45.4292411804199,99.5142593383789,3.74442577362061,15.2834024429321,-19.9448871612549,-303.319274902344,70.7921905517578,69.8509063720703,-13.7793226242065,295.080902099609,-93.528938293457,23.9269065856934,-242.468811035156,55.6599731445312
-1.27109611034393,-71.9648818969727,-99.6064224243164,-36.7817497253418,-74.7470169067383,13.8868646621704,-159.709777832031,-23.7405490875244,-135.27604675293,-10.3573942184448,-234.342926025391,191.193054199219,128.800643920898,246.81787109375,-32.8223991394043,218.533233642578,-13.9851875305176,81.1742782592773,9.60845947265625,28.3802719116211,-54.3773155212402,-302.995880126953,2.74897122383118,74.8268890380859,-4.22860765457153,255.320877075195,-13.023458480835,-80.3717193603516,-102.733245849609,30.2152576446533
-11.7679452896118,31.368595123291,-83.2729034423828,-14.8525161743164,47.1745147705078,-60.637580871582,-83.4729614257812,-153.309204101562,-37.4097900390625,-64.2202606201172,-184.666442871094,123.449630737305,54.6192321777344,197.321899414062,3.03436923027039,215.863662719727,-35.5082321166992,4.03676748275757,42.5397033691406,10.7035684585571,-227.801910400391,-377.960632324219,-24.9854984283447,66.8912811279297,-24.8414096832275,240.684692382812,75.2452392578125,-162.282760620117,24.3923358917236,2.14374756813049
19.6976280212402,35.1980438232422,-43.6940574645996,-8.33408164978027,101.278945922852,-121.654479980469,15.5648708343506,-208.590377807617,17.1133403778076,-91.820671081543,-144.44026184082,41.5247344970703,-41.6083793640137,197.15315246582,-3.72724604606628,167.584045410156,-108.552917480469,-10.6528749465942,87.338249206543,-43.8097496032715,-415.397308349609,-428.479858398438,-73.0009078979492,82.6438522338867,-58.0692520141602,178.339141845703,105.741195678711,-197.929046630859,21.4860763549805,-55.9421806335449
35.5480995178223,-53.8617668151855,-19.0423793792725,-53.2807540893555,29.2935180664062,-130.769866943359,22.7877788543701,-204.094253540039,10.9945554733276,-103.201866149902,-135.055526733398,-31.984504699707,-57.9659233093262,135.823593139648,-77.8703460693359,77.794189453125,-186.274826049805,49.1047821044922,57.2828140258789,-96.7940444946289,-462.771179199219,-436.549530029297,-120.644485473633,90.7824172973633,-88.4514770507812,91.1511688232422,61.7595252990723,-197.251770019531,-55.3132133483887,-73.1267852783203
-9.57837581634521,-150.518463134766,-82.4386444091797,-119.926712036133,-60.3004760742188,-152.005081176758,-92.5427780151367,-128.010894775391,19.9460964202881,-99.36279296875,-108.770408630371,-43.9135627746582,10.1981372833252,47.2891731262207,-135.075942993164,12.695987701416,-136.030456542969,48.416088104248,-45.4173316955566,-110.514579772949,-412.381317138672,-459.442321777344,-90.2106552124023,0.153863146901131,-70.0279235839844,74.1406478881836,-25.606782913208,-153.245986938477,-101.803512573242,-46.2755470275879
-64.6391830444336,-206.896133422852,-119.377433776855,-183.085784912109,-104.618721008301,-154.493881225586,-161.911026000977,-39.0018653869629,32.2010803222656,-65.4104614257812,-15.6205358505249,0.351636379957199,112.246154785156,64.8188705444336,-146.158767700195,13.0509357452393,-84.0670394897461,11.7713184356689,-123.911354064941,-112.623901367188,-383.292663574219,-439.241882324219,-50.4124794006348,-92.6852569580078,28.3016319274902,106.438499450684,-64.3823928833008,-83.5376434326172,-111.503051757812,3.93439984321594
-87.1779937744141,-218.65055847168,-68.9908752441406,-256.281829833984,-81.3069458007812,-114.122406005859,-67.5296096801758,-43.393669128418,7.36578989028931,-14.8877372741699,126.856109619141,40.5386276245117,218.488647460938,127.03303527832,-130.682678222656,32.3554725646973,-105.1240234375,-14.6657686233521,-128.209213256836,-109.342163085938,-376.258422851562,-382.700042724609,-62.409595489502,-55.625545501709,164.244873046875,109.313354492188,-16.3444347381592,-30.908763885498,-58.1900863647461,30.1961421966553
-124.465553283691,-164.829559326172,-77.2455215454102,-242.234985351562,-29.1447162628174,-64.2681274414062,80.1998291015625,-99.9804916381836,-7.10445308685303,7.34970283508301,250.935165405273,23.9812927246094,292.683349609375,125.070404052734,-46.054141998291,-1.65920209884644,-59.2527618408203,-54.433422088623,-81.6652374267578,-68.1048126220703,-363.41552734375,-384.512756347656,-38.0367584228516,16.8472099304199,281.777191162109,63.4870452880859,53.5885047912598,-24.4944019317627,58.6481285095215,-42.1350784301758
-183.75129699707,-68.0200958251953,-123.393005371094,-111.399261474609,-9.67086124420166,-10.2517175674438,155.211761474609,-124.207717895508,21.2839183807373,-24.1851387023926,296.062133789062,-41.6869964599609,328.677886962891,90.4549255371094,94.3491516113281,-77.6927642822266,42.5640449523926,-33.5712432861328,-24.0288047790527,-10.7981004714966,-343.318267822266,-382.557281494141,30.5349102020264,38.3963394165039,330.071899414062,2.48517298698425,77.5929183959961,-58.4261245727539,102.960021972656,-129.888626098633
-175.678298950195,-5.62826156616211,-88.410270690918,-16.3384952545166,11.9159288406372,6.80812215805054,114.810821533203,-136.782669067383,32.9198760986328,-88.0892715454102,258.816772460938,-108.380699157715,318.166748046875,49.2172317504883,189.676895141602,-123.149383544922,99.5142593383789,17.719705581665,15.2834024429321,23.9440422058105,-303.319274902344,-318.659942626953,69.8509063720703,14.9523267745972,295.080902099609,-31.4776802062988,23.9269065856934,-105.810234069824,55.6599731445312,-158.771194458008
-71.9648818969727,-9.00092792510986,-36.7817497253418,-50.0856094360352,13.8868646621704,-27.0667133331299,-23.7405490875244,-157.043548583984,-10.3573942184448,-157.770584106445,191.193054199219,-174.911743164062,246.81787109375,-24.9667263031006,218.533233642578,-126.486663818359,81.1742782592773,-6.0613055229187,28.3802719116211,25.3428916931152,-302.995880126953,-292.89501953125,74.8268890380859,-55.9015083312988,255.320877075195,-54.9467658996582,-80.3717193603516,-148.337493896484,30.2152576446533,-197.748794555664
31.368595123291,-66.1141815185547,-14.8525161743164,-178.557846069336,-60.637580871582,-63.7539901733398,-153.309204101562,-143.078140258789,-64.2202606201172,-225.433212280273,123.449630737305,-242.336517333984,197.321899414062,-111.841888427734,215.863662719727,-139.073471069336,4.03676748275757,-48.826416015625,10.7035684585571,-23.0775127410889,-377.960632324219,-332.490356445312,66.8912811279297,-87.5582427978516,240.684692382812,-116.179023742676,-162.282760620117,-151.758773803711,2.14374756813049,-215.654418945312
35.1980438232422,-158.284271240234,-8.33408164978027,-297.938690185547,-121.654479980469,-129.207489013672,-208.590377807617,-94.0338363647461,-91.820671081543,-281.618835449219,41.5247344970703,-261.282623291016,197.15315246582,-170.344451904297,167.584045410156,-177.538772583008,-10.6528749465942,-76.7025680541992,-43.8097496032715,-114.791923522949,-428.479858398438,-360.613128662109,82.6438522338867,-59.7874183654785,178.339141845703,-175.390884399414,-197.929046630859,-123.371360778809,-55.9421806335449,-178.393936157227
-53.8617668151855,-230.713027954102,-53.2807540893555,-286.050933837891,-130.769866943359,-223.760650634766,-204.094253540039,-86.392333984375,-103.201866149902,-303.935882568359,-31.984504699707,-235.619888305664,135.823593139648,-183.771362304688,77.794189453125,-193.477905273438,49.1047821044922,-75.8005828857422,-96.7940444946289,-199.666717529297,-436.549530029297,-351.973388671875,90.7824172973633,-83.8403549194336,91.1511688232422,-148.477691650391,-197.251770019531,-147.834259033203,-73.1267852783203,-143.606552124023
-150.518463134766,-232.779937744141,-119.926712036133,-170.137481689453,-152.005081176758,-255.858062744141,-128.010894775391,-127.228408813477,-99.36279296875,-256.397521972656,-43.9135627746582,-194.015396118164,47.2891731262207,-152.8876953125,12.695987701416,-142.231216430664,48.416088104248,-7.54149961471558,-110.514579772949,-214.601684570312,-459.442321777344,-327.810333251953,0.153863146901131,-109.937774658203,74.1406478881836,-67.0000915527344,-153.245986938477,-200.884613037109,-46.2755470275879,-61.6087226867676
-206.896133422852,-180.604507446289,-183.085784912109,-91.5027923583984,-154.493881225586,-216.050201416016,-39.0018653869629,-122.206550598145,-65.4104614257812,-148.74609375,0.351636379957199,-120.794860839844,64.8188705444336,-129.311065673828,13.0509357452393,-58.5790634155273,11.7713184356689,1.80849933624268,-112.623901367188,-135.176376342773,-439.241882324219,-305.700531005859,-92.6852569580078,-71.7134094238281,106.438499450684,-33.972297668457,-83.5376434326172,-184.864181518555,3.93439984321594,51.2163467407227
-218.65055847168,-113.129821777344,-256.281829833984,-98.8600692749023,-114.122406005859,-144.413772583008,-43.393669128418,-80.2129287719727,-14.8877372741699,-61.3463439941406,40.5386276245117,-53.74755859375,127.03303527832,-163.920150756836,32.3554725646973,-1.60611021518707,-14.6657686233521,-70.6657104492188,-109.342163085938,-33.7779159545898,-382.700042724609,-262.7568359375,-55.625545501709,-64.8876113891602,109.313354492188,-41.4039268493652,-30.908763885498,-151.342010498047,30.1961421966553,79.2355194091797
-164.829559326172,-50.8870964050293,-242.234985351562,-138.687210083008,-64.2681274414062,-48.9542388916016,-99.9804916381836,-68.9813385009766,7.34970283508301,-17.3249378204346,23.9812927246094,-24.3075904846191,125.070404052734,-195.808380126953,-1.65920209884644,36.8635368347168,-54.433422088623,-69.0488586425781,-68.1048126220703,8.97092437744141,-384.512756347656,-175.301803588867,16.8472099304199,-74.9531707763672,63.4870452880859,-19.4505271911621,-24.4944019317627,-129.745346069336,-42.1350784301758,90.8017501831055
-68.0200958251953,-11.7173662185669,-111.399261474609,-125.994888305664,-10.2517175674438,31.2678604125977,-124.207717895508,-12.0398817062378,-24.1851387023926,29.8860912322998,-41.6869964599609,29.8492317199707,90.4549255371094,-150.937683105469,-77.6927642822266,67.214973449707,-33.5712432861328,-44.8722686767578,-10.7981004714966,19.3299598693848,-382.557281494141,-89.5437698364258,38.3963394165039,-60.5768394470215,2.48517298698425,4.38161945343018,-58.4261245727539,-20.1603603363037,-129.888626098633,136.105728149414
-5.62826156616211,7.69366693496704,-16.3384952545166,-16.7533550262451,6.80812215805054,79.1858673095703,-136.782669067383,137.301025390625,-88.0892715454102,66.9134063720703,-108.380699157715,113.875358581543,49.2172317504883,-68.2401733398438,-123.149383544922,54.7894859313965,17.719705581665,-60.8164100646973,23.9440422058105,30.6863861083984,-318.659942626953,-44.2636947631836,14.9523267745972,-106.858459472656,-31.4776802062988,0.931880116462708,-105.810234069824,133.180099487305,-158.771194458008,136.367584228516
-9.00092792510986,29.9327449798584,-50.0856094360352,114.42366027832,-27.0667133331299,108.885078430176,-157.043548583984,248.876098632812,-157.770584106445,71.9553298950195,-174.911743164062,164.795532226562,-24.9667263031006,0.76504784822464,-126.486663818359,11.6412992477417,-6.0613055229187,-37.8318290710449,25.3428916931152,22.1063747406006,-292.89501953125,-36.9235382080078,-55.9015083312988,-150.292098999023,-54.9467658996582,26.536584854126,-148.337493896484,185.400451660156,-197.748794555664,123.483535766602
-66.1141815185547,46.8786163330078,-178.557846069336,153.665481567383,-63.7539901733398,96.6036758422852,-143.078140258789,240.101547241211,-225.433212280273,67.3669891357422,-242.336517333984,158.646820068359,-111.841888427734,53.9653739929199,-139.073471069336,-9.94680976867676,-48.826416015625,-43.6408195495605,-23.0775127410889,3.66810870170593,-332.490356445312,-64.3758544921875,-87.5582427978516,-86.2216796875,-116.179023742676,72.0629119873047,-151.758773803711,147.493011474609,-215.654418945312,98.7510375976562
-158.284271240234,38.8522338867188,-297.938690185547,60.2357864379883,-129.207489013672,49.8752708435059,-94.0338363647461,167.189559936523,-281.618835449219,35.4805450439453,-261.282623291016,84.9239807128906,-170.344451904297,75.4729919433594,-177.538772583008,-6.49427461624146,-76.7025680541992,-108.446853637695,-114.791923522949,-11.4052839279175,-360.613128662109,-79.5363388061523,-59.7874183654785,-36.9425392150879,-175.390884399414,61.5280380249023,-123.371360778809,101.206893920898,-178.393936157227,1.58412194252014
-230.713027954102,7.35897731781006,-286.050933837891,-115.094657897949,-223.760650634766,15.7878732681274,-86.392333984375,90.2322692871094,-303.935882568359,-13.2737874984741,-235.619888305664,-18.649564743042,-183.771362304688,54.0508346557617,-193.477905273438,-1.18001532554626,-75.8005828857422,-114.484558105469,-199.666717529297,-36.8989715576172,-351.973388671875,-40.9685935974121,-83.8403549194336,-63.0383491516113,-148.477691650391,12.7268686294556,-147.834259033203,69.7945404052734,-143.606552124023,-69.7856140136719
-232.779937744141,-46.0740356445312,-170.137481689453,-240.518005371094,-255.858062744141,18.641206741333,-127.228408813477,30.6485710144043,-256.397521972656,-1.51883828639984,-194.015396118164,-75.0985717773438,-152.8876953125,28.215799331665,-142.231216430664,-7.47784471511841,-7.54149961471558,-82.9710464477539,-214.601684570312,-54.3678092956543,-327.810333251953,22.8556613922119,-109.937774658203,-63.0682373046875,-67.0000915527344,-4.93643712997437,-200.884613037109,59.6437911987305,-61.6087226867676,-53.3235549926758
-180.604507446289,-90.1461563110352,-91.5027923583984,-212.740020751953,-216.050201416016,72.253288269043,-122.206550598145,9.41298675537109,-148.74609375,69.9068984985352,-120.794860839844,-74.5694046020508,-129.311065673828,54.7356948852539,-58.5790634155273,-22.355110168457,1.80849933624268,-75.0382690429688,-135.176376342773,-47.5268669128418,-305.700531005859,73.6359634399414,-71.7134094238281,-53.6791076660156,-33.972297668457,14.6304330825806,-184.864181518555,79.1761169433594,51.2163467407227,-20.8849143981934
-113.129821777344,-73.8330993652344,-98.8600692749023,-86.8280868530273,-144.413772583008,137.654525756836,-80.2129287719727,42.0374984741211,-61.3463439941406,150.757827758789,-53.74755859375,-32.8661918640137,-163.920150756836,117.799591064453,-1.60611021518707,7.875732421875,-70.6657104492188,-54.7298240661621,-33.7779159545898,-31.4136085510254,-262.7568359375,66.5350799560547,-64.8876113891602,-67.6247024536133,-41.4039268493652,36.9468765258789,-151.342010498047,112.870574951172,79.2355194091797,25.1579532623291
-50.8870964050293,-34.3855628967285,-138.687210083008,-14.9220542907715,-48.9542388916016,135.976516723633,-68.9813385009766,85.1951217651367,-17.3249378204346,222.531692504883,-24.3075904846191,19.3999462127686,-195.808380126953,109.449554443359,36.8635368347168,118.561851501465,-69.0488586425781,3.42899799346924,8.97092437744141,-18.4460163116455,-175.301803588867,14.6650924682617,-74.9531707763672,-23.7438297271729,-19.4505271911621,40.8262252807617,-129.745346069336,110.459190368652,90.8017501831055,77.8208847045898
-11.7173662185669,-30.4010925292969,-125.994888305664,-46.9203720092773,31.2678604125977,81.5604095458984,-12.0398817062378,83.3447570800781,29.8860912322998,238.687286376953,29.8492317199707,26.3051662445068,-150.937683105469,16.2674579620361,67.214973449707,232.0888671875,-44.8722686767578,100.280662536621,19.3299598693848,-12.9538564682007,-89.5437698364258,37.3358001708984,-60.5768394470215,50.2580451965332,4.38161945343018,35.6060943603516,-20.1603603363037,55.198429107666,136.105728149414,79.0655288696289
7.69366693496704,-8.75595664978027,-16.7533550262451,-65.1636962890625,79.1858673095703,58.7324409484863,137.301025390625,64.1049957275391,66.9134063720703,185.731292724609,113.875358581543,10.773473739624,-68.2401733398438,-36.9152946472168,54.7894859313965,263.620971679688,-60.8164100646973,164.761337280273,30.6863861083984,11.7429656982422,-44.2636947631836,136.041809082031,-106.858459472656,53.1840553283691,0.931880116462708,27.1504306793213,133.180099487305,-4.39791488647461,136.367584228516,46.4537391662598
29.9327449798584,60.8586158752441,114.42366027832,13.7755794525146,108.885078430176,86.1114196777344,248.876098632812,58.6630592346191,71.9553298950195,111.399368286133,164.795532226562,-1.83264815807343,0.76504784822464,-49.0867805480957,11.6412992477417,236.546920776367,-37.8318290710449,128.305740356445,22.1063747406006,61.1236915588379,-36.9235382080078,179.527282714844,-150.292098999023,10.7393846511841,26.536584854126,-9.38139533996582,185.400451660156,-38.8225631713867,123.483535766602,25.0556240081787
46.8786163330078,115.828002929688,153.665481567383,129.052551269531,96.6036758422852,121.622093200684,240.101547241211,74.5346069335938,67.3669891357422,33.4303703308105,158.646820068359,-26.6621856689453,53.9653739929199,-114.228546142578,-9.94680976867676,208.010543823242,-43.6408195495605,56.8033866882324,3.66810870170593,76.5417785644531,-64.3758544921875,158.220764160156,-86.2216796875,-34.7809562683105,72.0629119873047,-59.0391273498535,147.493011474609,-16.7474632263184,98.7510375976562,47.0686378479004
38.8522338867188,156.616073608398,60.2357864379883,236.459930419922,49.8752708435059,142.513717651367,167.189559936523,165.257629394531,35.4805450439453,-5.65193271636963,84.9239807128906,17.965877532959,75.4729919433594,-174.014877319336,-6.49427461624146,183.396789550781,-108.446853637695,-1.49185729026794,-11.4052839279175,68.2177734375,-79.5363388061523,123.117980957031,-36.9425392150879,-78.5635223388672,61.5280380249023,-56.2950744628906,101.206893920898,85.7723999023438,1.58412194252014,128.255355834961
7.35897731781006,191.790924072266,-115.094657897949,318.035064697266,15.7878732681274,148.937911987305,90.2322692871094,301.193298339844,-13.2737874984741,22.5297794342041,-18.649564743042,153.514770507812,54.0508346557617,-149.924713134766,-1.18001532554626,147.498046875,-114.484558105469,-19.4698085784912,-36.8989715576172,91.7745742797852,-40.9685935974121,92.0254974365234,-63.0383491516113,-73.5999755859375,12.7268686294556,9.28994369506836,69.7945404052734,170.018936157227,-69.7856140136719,212.475860595703
-46.0740356445312,151.257064819336,-240.518005371094,306.89501953125,18.641206741333,137.336166381836,30.6485710144043,363.274993896484,-1.51883828639984,30.8084754943848,-75.0985717773438,238.64094543457,28.215799331665,-87.9078216552734,-7.47784471511841,123.231437683105,-82.9710464477539,54.8190422058105,-54.3678092956543,105.386535644531,22.8556613922119,130.606781005859,-63.0682373046875,-28.9701671600342,-4.93643712997437,85.0385055541992,59.6437911987305,163.131591796875,-53.3235549926758,241.964370727539
-90.1461563110352,64.5587921142578,-212.740020751953,222.848449707031,72.253288269043,104.316345214844,9.41298675537109,341.649932861328,69.9068984985352,-6.739830493927,-74.5694046020508,228.333221435547,54.7356948852539,-45.0243225097656,-22.355110168457,133.003890991211,-75.0382690429688,106.867858886719,-47.5268669128418,83.3276596069336,73.6359634399414,218.054214477539,-53.6791076660156,-7.72955513000488,14.6304330825806,119.872230529785,79.1761169433594,136.726623535156,-20.8849143981934,216.790924072266
-73.8330993652344,54.6833992004395,-86.8280868530273,175.9921875,137.654525756836,55.3918838500977,42.0374984741211,285.041564941406,150.757827758789,-9.14681816101074,-32.8661918640137,186.615417480469,117.799591064453,-60.313663482666,7.875732421875,137.168762207031,-54.7298240661621,50.4960746765137,-31.4136085510254,72.1054992675781,66.5350799560547,236.840408325195,-67.6247024536133,-7.38882446289062,36.9468765258789,91.6892395019531,112.870574951172,119.12215423584,25.1579532623291,168.857315063477
-34.3855628967285,111.363830566406,-14.9220542907715,210.285064697266,135.976516723633,23.5877914428711,85.1951217651367,217.66162109375,222.531692504883,31.6234073638916,19.3999462127686,147.599197387695,109.449554443359,-110.440238952637,118.561851501465,121.685134887695,3.42899799346924,20.7480697631836,-18.4460163116455,61.5626983642578,14.6650924682617,212.365753173828,-23.7438297271729,-38.8896598815918,40.8262252807617,50.2431755065918,110.459190368652,87.6250762939453,77.8208847045898,158.625564575195
