Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Pz_Col1,Pz_Col2
-211.815490722656,-328.133422851562,-199.559204101562,-350.083251953125,14.2926912307739,34.4942855834961,-218.684509277344,-405.620697021484,16.9433746337891,56.473030090332,-191.038131713867,-457.150970458984,19.479564666748,62.5267181396484,-295.847229003906,-486.887786865234,-77.8813095092773,-117.147529602051,-293.970916748047,-382.7802734375,-19.9049892425537,-23.4980869293213,-220.485214233398,-408.837066650391,-64.3131484985352,40.9167747497559,-225.030609130859,-493.090942382812,5.05936861038208,47.2767639160156,-217.213836669922,-299.865081787109,-277.123748779297,-325.650756835938
-208.865371704102,-399.421508789062,-227.637466430664,-348.473449707031,-0.659802794456482,15.5662784576416,-266.189453125,-399.892852783203,27.7650451660156,25.9130096435547,-242.935287475586,-409.171997070312,-4.18201017379761,57.557201385498,-387.86474609375,-433.413238525391,-92.0337982177734,-80.765869140625,-331.056457519531,-379.493896484375,-25.2364711761475,-49.8350601196289,-226.668899536133,-414.124877929688,-93.3823928833008,34.6637229919434,-302.4404296875,-490.1533203125,-66.7553329467773,56.674617767334,-242.710266113281,-347.464019775391,-346.545074462891,-278.001068115234
-233.637817382812,-374.332885742188,-271.095947265625,-360.586395263672,-37.056568145752,-26.6722793579102,-336.084747314453,-360.112426757812,6.23713970184326,-1.62147390842438,-298.426574707031,-358.877655029297,-45.1258125305176,67.5526733398438,-447.128570556641,-379.316589355469,-121.9677734375,-48.5677261352539,-289.490509033203,-355.055725097656,-26.414644241333,-65.0928955078125,-283.119049072266,-426.007446289062,-84.6718139648438,-21.0697345733643,-331.537994384766,-476.674377441406,-101.353416442871,32.6116485595703,-306.526275634766,-398.268859863281,-395.191314697266,-269.652160644531
-263.051055908203,-334.287750244141,-362.182037353516,-370.998748779297,-43.2775039672852,-74.5117568969727,-420.834045410156,-314.322357177734,-18.9281558990479,-35.925350189209,-356.052429199219,-331.345825195312,-43.6841850280762,74.3011474609375,-432.700164794922,-335.316131591797,-115.667724609375,-46.6709823608398,-286.025115966797,-337.835601806641,-44.5433883666992,-96.2142944335938,-362.869415283203,-405.194946289062,-75.0463638305664,-41.3880882263184,-301.293121337891,-491.611083984375,-90.4505233764648,2.63914322853088,-350.246856689453,-371.771423339844,-395.146148681641,-260.036651611328
-262.835662841797,-348.233734130859,-415.304962158203,-349.109375,-17.3804054260254,-83.948127746582,-457.562652587891,-319.768310546875,-14.3132658004761,-59.387035369873,-397.798400878906,-323.948211669922,0.507178723812103,30.4204540252686,-422.467071533203,-224.763366699219,-26.7449283599854,-25.2975635528564,-297.9541015625,-322.920593261719,-71.51708984375,-126.207138061523,-392.234313964844,-372.586517333984,-82.3917388916016,-35.6701812744141,-324.975830078125,-459.923950195312,-54.37744140625,-6.44836759567261,-346.960510253906,-330.84765625,-341.189544677734,-262.111175537109
-257.230499267578,-321.056762695312,-390.182586669922,-335.006408691406,4.92296266555786,-95.0876388549805,-435.664489746094,-375.875427246094,4.09873914718628,-93.8315887451172,-412.896545410156,-322.759948730469,33.8729209899902,-18.4124450683594,-464.032684326172,-62.2539024353027,-20.8022880554199,79.0425415039062,-281.825988769531,-304.324768066406,-50.3530502319336,-142.962005615234,-396.099456787109,-371.322448730469,-61.4064178466797,-75.669563293457,-392.501922607422,-359.196502685547,-14.5951242446899,-2.16498303413391,-334.713439941406,-358.258239746094,-314.345825195312,-308.009552001953
-256.412628173828,-247.003677368164,-363.153076171875,-369.151214599609,10.0692625045776,-140.097610473633,-424.955657958984,-413.799438476562,1.93673920631409,-153.308197021484,-432.806854248047,-316.712860107422,53.837589263916,-18.7176876068115,-495.089752197266,11.184889793396,-85.087646484375,181.76725769043,-263.748291015625,-277.162719726562,-24.9167594909668,-146.991683959961,-383.206268310547,-386.285949707031,-17.9604778289795,-101.031982421875,-436.085174560547,-272.408966064453,19.4913864135742,18.0244770050049,-339.438201904297,-373.634063720703,-352.823760986328,-341.505798339844
-252.075759887695,-220.292037963867,-362.774505615234,-372.724395751953,16.3097133636475,-150.355270385742,-424.097473144531,-404.992095947266,-8.88611507415771,-157.748321533203,-465.237762451172,-318.167022705078,75.8830490112305,-6.90823364257812,-464.603088378906,-77.5696182250977,-52.6205444335938,170.854446411133,-251.446624755859,-230.019378662109,-42.473991394043,-124.788558959961,-347.887817382812,-378.182373046875,8.55479907989502,-79.6796493530273,-456.377593994141,-248.267059326172,68.7494812011719,32.4405250549316,-348.126708984375,-314.896453857422,-380.568145751953,-327.244750976562
-242.767105102539,-216.783798217773,-359.294860839844,-289.257232666016,36.9055786132812,-107.131195068359,-399.930633544922,-334.323547363281,20.4365329742432,-108.508712768555,-481.429351806641,-333.636688232422,77.5551071166992,-7.29411554336548,-438.102691650391,-202.360473632812,-21.6786041259766,126.310623168945,-270.080169677734,-194.305435180664,-34.6359519958496,-81.8773956298828,-352.832183837891,-326.308258056641,11.8233413696289,-67.4004898071289,-454.110992431641,-262.525238037109,90.7087783813477,29.9036178588867,-340.687744140625,-268.511077880859,-381.567260742188,-298.342712402344
-254.109817504883,-194.99104309082,-353.106872558594,-219.492462158203,46.0977897644043,-79.3785934448242,-391.117614746094,-224.7626953125,62.8716354370117,-95.7641830444336,-478.727600097656,-319.983184814453,66.8473358154297,-5.69080591201782,-471.52734375,-229.026351928711,-84.8288192749023,121.448150634766,-333.719604492188,-196.642822265625,-6.92041349411011,-29.0367641448975,-394.836486816406,-264.825897216797,16.3685894012451,-42.0755920410156,-461.942749023438,-252.312408447266,59.2289428710938,31.0389041900635,-311.832489013672,-265.605804443359,-372.904846191406,-264.48388671875
-328.133422851562,-204.558395385742,-350.083251953125,-232.4443359375,34.4942855834961,-75.6406173706055,-405.620697021484,-181.315673828125,56.473030090332,-102.385047912598,-457.150970458984,-250.273712158203,62.5267181396484,12.7882251739502,-486.887786865234,-189.111663818359,-117.147529602051,118.90096282959,-382.7802734375,-184.883224487305,-23.4980869293213,-0.222461462020874,-408.837066650391,-234.442947387695,40.9167747497559,-9.46625328063965,-493.090942382812,-201.704559326172,47.2767639160156,30.1552734375,-299.865081787109,-256.897186279297,-325.650756835938,-209.837127685547
-399.421508789062,-247.778198242188,-348.473449707031,-252.851287841797,15.5662784576416,-61.7143898010254,-399.892852783203,-193.385223388672,25.9130096435547,-80.342887878418,-409.171997070312,-166.893737792969,57.557201385498,51.1679000854492,-433.413238525391,-137.635787963867,-80.765869140625,123.34252166748,-379.493896484375,-155.43278503418,-49.8350601196289,-31.4101142883301,-414.124877929688,-203.818496704102,34.6637229919434,-26.6409492492676,-490.1533203125,-160.175140380859,56.674617767334,12.6829671859741,-347.464019775391,-248.144149780273,-278.001068115234,-145.767456054688
-374.332885742188,-258.729553222656,-360.586395263672,-234.569885253906,-26.6722793579102,-51.1287689208984,-360.112426757812,-171.28239440918,-1.62147390842438,-46.802921295166,-358.877655029297,-113.717514038086,67.5526733398438,67.2162017822266,-379.316589355469,-96.9446334838867,-48.5677261352539,117.338623046875,-355.055725097656,-157.008346557617,-65.0928955078125,-69.6497802734375,-426.007446289062,-154.708923339844,-21.0697345733643,-40.0767364501953,-476.674377441406,-135.869750976562,32.6116485595703,-7.70370531082153,-398.268859863281,-234.934158325195,-269.652160644531,-100.747512817383
-334.287750244141,-221.979965209961,-370.998748779297,-211.867080688477,-74.5117568969727,-46.7748336791992,-314.322357177734,-154.1806640625,-35.925350189209,-15.0695676803589,-331.345825195312,-93.2466888427734,74.3011474609375,55.3591499328613,-335.316131591797,-114.381134033203,-46.6709823608398,62.3261451721191,-337.835601806641,-150.809829711914,-96.2142944335938,-71.4470596313477,-405.194946289062,-130.06852722168,-41.3880882263184,-16.6603736877441,-491.611083984375,-101.683143615723,2.63914322853088,-7.18118572235107,-371.771423339844,-204.697143554688,-260.036651611328,-73.0442199707031
-348.233734130859,-176.217956542969,-349.109375,-190.275619506836,-83.948127746582,-30.2689762115479,-319.768310546875,-150.521194458008,-59.387035369873,-3.47537159919739,-323.948211669922,-87.236686706543,30.4204540252686,75.2570343017578,-224.763366699219,-159.519470214844,-25.2975635528564,23.5310440063477,-322.920593261719,-124.675437927246,-126.207138061523,-77.43359375,-372.586517333984,-130.642639160156,-35.6701812744141,-12.9436502456665,-459.923950195312,-59.1829414367676,-6.44836759567261,16.9546089172363,-330.84765625,-195.915451049805,-262.111175537109,-34.9199714660645
-321.056762695312,-155.869155883789,-335.006408691406,-151.223052978516,-95.0876388549805,-27.6056041717529,-375.875427246094,-107.485694885254,-93.8315887451172,-18.6188468933105,-322.759948730469,-73.3812484741211,-18.4124450683594,106.277473449707,-62.2539024353027,-166.265365600586,79.0425415039062,36.1153755187988,-304.324768066406,-119.460754394531,-142.962005615234,-76.9454803466797,-371.322448730469,-118.154731750488,-75.669563293457,-13.4388046264648,-359.196502685547,-27.7203197479248,-2.16498303413391,43.7263412475586,-358.258239746094,-188.090545654297,-308.009552001953,13.4604215621948
-247.003677368164,-159.669418334961,-369.151214599609,-102.774063110352,-140.097610473633,-44.0602149963379,-413.799438476562,-75.7239608764648,-153.308197021484,-26.3090305328369,-316.712860107422,-49.8409881591797,-18.7176876068115,97.8826599121094,11.184889793396,-148.624053955078,181.76725769043,42.4756469726562,-277.162719726562,-95.0749969482422,-146.991683959961,-28.715892791748,-386.285949707031,-84.2009506225586,-101.031982421875,5.78130054473877,-272.408966064453,-30.6951808929443,18.0244770050049,59.629581451416,-373.634063720703,-138.837646484375,-341.505798339844,48.2035789489746
-220.292037963867,-135.441787719727,-372.724395751953,-61.1105079650879,-150.355270385742,-33.8834762573242,-404.992095947266,-56.2055549621582,-157.748321533203,-21.682430267334,-318.167022705078,-30.4555149078369,-6.90823364257812,88.5683441162109,-77.5696182250977,-109.296081542969,170.854446411133,49.9044799804688,-230.019378662109,-57.1819305419922,-124.788558959961,32.4550590515137,-378.182373046875,-41.5247383117676,-79.6796493530273,6.09242248535156,-248.267059326172,-43.8538780212402,32.4405250549316,53.1212348937988,-314.896453857422,-92.643928527832,-327.244750976562,69.06982421875
-216.783798217773,-69.0129547119141,-289.257232666016,-26.0147228240967,-107.131195068359,-5.08068513870239,-334.323547363281,4.48639440536499,-108.508712768555,-21.3262004852295,-333.636688232422,-15.222972869873,-7.29411554336548,97.9415054321289,-202.360473632812,-65.0979766845703,126.310623168945,86.9565658569336,-194.305435180664,-55.7475318908691,-81.8773956298828,69.1828765869141,-326.308258056641,-11.6946296691895,-67.4004898071289,-7.92852163314819,-262.525238037109,-23.8427753448486,29.9036178588867,33.3566284179688,-268.511077880859,-70.3445739746094,-298.342712402344,98.8107452392578
-194.99104309082,-41.8149375915527,-219.492462158203,0.492760270833969,-79.3785934448242,-2.1913013458252,-224.7626953125,44.0628509521484,-95.7641830444336,-27.6748428344727,-319.983184814453,2.21909189224243,-5.69080591201782,103.061492919922,-229.026351928711,-57.636890411377,121.448150634766,98.1200332641602,-196.642822265625,-34.9163589477539,-29.0367641448975,82.1214599609375,-264.825897216797,6.12504148483276,-42.0755920410156,-15.1700105667114,-252.312408447266,-6.34195995330811,31.0389041900635,43.0151405334473,-265.605804443359,-58.4652099609375,-264.48388671875,134.616302490234
-204.558395385742,-70.9963989257812,-232.4443359375,8.0247745513916,-75.6406173706055,-26.0029449462891,-181.315673828125,36.8463325500488,-102.385047912598,-42.1541786193848,-250.273712158203,29.9228076934814,12.7882251739502,106.712913513184,-189.111663818359,-21.8101024627686,118.90096282959,71.5593872070312,-184.883224487305,5.79221296310425,-0.222461462020874,76.2500305175781,-234.442947387695,36.5183868408203,-9.46625328063965,-23.9936408996582,-201.704559326172,-4.93124437332153,30.1552734375,48.9461097717285,-256.897186279297,-71.3241882324219,-209.837127685547,137.273681640625
-247.778198242188,-74.8282012939453,-252.851287841797,19.3187694549561,-61.7143898010254,-54.1686210632324,-193.385223388672,39.4585380554199,-80.342887878418,-46.4207305908203,-166.893737792969,66.8010864257812,51.1679000854492,92.5856475830078,-137.635787963867,46.1326713562012,123.34252166748,69.1233596801758,-155.43278503418,17.0833625793457,-31.4101142883301,72.7332458496094,-203.818496704102,65.4378433227539,-26.6409492492676,-24.24387550354,-160.175140380859,33.225154876709,12.6829671859741,4.49548530578613,-248.144149780273,-57.7836723327637,-145.767456054688,117.40803527832
-258.729553222656,-48.0841941833496,-234.569885253906,59.8026123046875,-51.1287689208984,-57.2583198547363,-171.28239440918,58.0380783081055,-46.802921295166,-35.4500198364258,-113.717514038086,82.4229507446289,67.2162017822266,51.8337173461914,-96.9446334838867,38.2094955444336,117.338623046875,54.385498046875,-157.008346557617,56.6030120849609,-69.6497802734375,79.1449127197266,-154.708923339844,77.5148773193359,-40.0767364501953,-3.87766146659851,-135.869750976562,75.4956512451172,-7.70370531082153,-3.95390582084656,-234.934158325195,21.3174991607666,-100.747512817383,125.892517089844
-221.979965209961,-13.1236114501953,-211.867080688477,97.8713150024414,-46.7748336791992,-26.505880355835,-154.1806640625,95.8770751953125,-15.0695676803589,-22.6199550628662,-93.2466888427734,76.8410415649414,55.3591499328613,17.089506149292,-114.381134033203,10.4772300720215,62.3261451721191,-31.3011798858643,-150.809829711914,104.722816467285,-71.4470596313477,72.3737564086914,-130.06852722168,101.643333435059,-16.6603736877441,29.956148147583,-101.683143615723,63.0340347290039,-7.18118572235107,41.668285369873,-204.697143554688,86.7696380615234,-73.0442199707031,138.466690063477
-176.217956542969,67.083625793457,-190.275619506836,118.35710144043,-30.2689762115479,15.1084098815918,-150.521194458008,152.028594970703,-3.47537159919739,13.1440916061401,-87.236686706543,109.454780578613,75.2570343017578,-3.12908720970154,-159.519470214844,46.8504409790039,23.5310440063477,-91.2485275268555,-124.675437927246,94.2530746459961,-77.43359375,53.9795989990234,-130.642639160156,145.851455688477,-12.9436502456665,54.3475570678711,-59.1829414367676,38.8028869628906,16.9546089172363,29.8361587524414,-195.915451049805,122.527145385742,-34.9199714660645,149.299362182617
-155.869155883789,155.740844726562,-151.223052978516,154.887680053711,-27.6056041717529,62.8129959106445,-107.485694885254,203.143112182617,-18.6188468933105,58.3439254760742,-73.3812484741211,194.191619873047,106.277473449707,-12.8310194015503,-166.265365600586,89.2872619628906,36.1153755187988,-69.6644897460938,-119.460754394531,96.4052581787109,-76.9454803466797,48.7003631591797,-118.154731750488,190.231002807617,-13.4388046264648,48.898078918457,-27.7203197479248,58.6029281616211,43.7263412475586,-16.1579933166504,-188.090545654297,184.845626831055,13.4604215621948,212.871063232422
-159.669418334961,181.976440429688,-102.774063110352,196.315063476562,-44.0602149963379,87.5441131591797,-75.7239608764648,241.139297485352,-26.3090305328369,63.1818733215332,-49.8409881591797,273.724914550781,97.8826599121094,-15.1180200576782,-148.624053955078,162.02995300293,42.4756469726562,-59.2478103637695,-95.0749969482422,125.228950500488,-28.715892791748,58.0779228210449,-84.2009506225586,218.827987670898,5.78130054473877,41.5383567810059,-30.6951808929443,131.539596557617,59.629581451416,-13.6086006164551,-138.837646484375,228.774368286133,48.2035789489746,264.032928466797
-135.441787719727,174.770217895508,-61.1105079650879,203.433639526367,-33.8834762573242,54.301155090332,-56.2055549621582,234.646697998047,-21.682430267334,44.0901718139648,-30.4555149078369,320.865905761719,88.5683441162109,-25.512321472168,-109.296081542969,301.021209716797,49.9044799804688,-46.6199684143066,-57.1819305419922,139.948303222656,32.4550590515137,59.9884757995605,-41.5247383117676,224.401092529297,6.09242248535156,42.386116027832,-43.8538780212402,231.325149536133,53.1212348937988,10.3260478973389,-92.643928527832,209.579711914062,69.06982421875,246.694381713867
-69.0129547119141,171.500686645508,-26.0147228240967,186.953155517578,-5.08068513870239,25.0579872131348,4.48639440536499,202.927841186523,-21.3262004852295,31.5246524810791,-15.222972869873,348.504791259766,97.9415054321289,-24.6375541687012,-65.0979766845703,421.226379394531,86.9565658569336,31.3544788360596,-55.7475318908691,187.610198974609,69.1828765869141,33.8828964233398,-11.6946296691895,234.479110717773,-7.92852163314819,7.30725193023682,-23.8427753448486,302.367828369141,33.3566284179688,21.5859603881836,-70.3445739746094,174.789505004883,98.8107452392578,257.077301025391
