Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
65.2965393066406,1.87648546695709,-4.76081657409668,-29.2850093841553,-55.7701797485352,22.7374439239502,55.3905334472656,-66.4388122558594,-4.88881826400757,-35.4990081787109,14.3650245666504,-44.5813255310059,-64.3897705078125,-46.7730331420898,-123.062622070312,-146.954559326172,-3.34244799613953,-116.435073852539,-4.91846513748169,-118.953231811523,-31.0126285552979,-105.386787414551,-86.414909362793,-113.809867858887,-17.2890720367432,-7.91008186340332,-114.314994812012,-63.221004486084,-301.062896728516,0.178168892860413,-61.6195640563965,-115.794898986816,-25.8521537780762,-17.2175750732422
100.581451416016,-8.62463760375977,2.19183421134949,40.0846748352051,-106.977485656738,56.3795013427734,48.3605995178223,-67.0484390258789,-34.3825645446777,-5.08236789703369,-52.7520294189453,-88.1669998168945,-77.3998260498047,-71.2665634155273,-103.622444152832,-252.16162109375,-18.2287006378174,-116.214393615723,57.6748085021973,24.4636192321777,-31.1162509918213,-120.964309692383,-127.385643005371,-122.133422851562,-39.1159286499023,-60.354076385498,-132.497985839844,-112.241752624512,-249.529602050781,-10.3017826080322,-80.0444488525391,-99.9412384033203,9.28994846343994,-98.5869522094727
79.6790237426758,13.8432636260986,6.91438341140747,52.9051895141602,-69.4599685668945,-26.2465991973877,7.31561660766602,-130.795532226562,-40.9602661132812,-6.34437227249146,-46.1541557312012,-120.841285705566,-91.592414855957,-73.6590118408203,-104.096321105957,-274.0009765625,-28.4804573059082,-103.865684509277,75.6045532226562,54.2519798278809,1.76299488544464,-109.111068725586,-127.585411071777,-151.762634277344,-120.753578186035,-59.6999282836914,-99.725944519043,-136.361541748047,-107.925048828125,-31.0546360015869,-101.959320068359,-91.5422592163086,14.4099721908569,-140.821975708008
54.5366554260254,-5.08619022369385,-6.96331024169922,5.97341871261597,-16.0836944580078,-105.026161193848,-8.18110942840576,-175.553176879883,-20.6975231170654,-65.3961334228516,13.9631662368774,-122.625518798828,-89.2094879150391,-75.298942565918,-122.542098999023,-154.261276245117,-50.6320457458496,-55.5751876831055,4.53036689758301,-71.8268508911133,-22.286657333374,-115.691055297852,-79.3640289306641,-146.478302001953,-125.378768920898,-80.1461334228516,-84.6068801879883,-68.169792175293,-60.5007629394531,-11.3560667037964,-80.8571929931641,-131.625473022461,29.0692367553711,-113.399154663086
45.5929718017578,-70.8695983886719,-24.2079296112061,-64.8074951171875,-57.5847244262695,-177.582336425781,19.0525646209717,-171.06494140625,-53.6851577758789,-154.795684814453,29.5616931915283,-45.269157409668,-76.0750732421875,-66.81689453125,-124.542945861816,-15.0153255462646,-93.4743499755859,18.1481304168701,-13.6796722412109,-117.401321411133,-74.2820053100586,-107.729698181152,-64.2748641967773,-124.557922363281,-24.0565090179443,-38.7639770507812,-109.053466796875,62.6518707275391,-119.88362121582,-63.6231575012207,-51.2930068969727,-177.906936645508,37.4665870666504,-95.3501129150391
-1.56740522384644,-92.3222122192383,-0.848950266838074,-128.866134643555,-80.5488510131836,-213.878524780273,33.1064376831055,-163.60319519043,-78.8746719360352,-177.688903808594,18.2344398498535,25.8585205078125,-55.5571823120117,-71.2836303710938,-160.616470336914,43.7147598266602,-203.729690551758,30.3194198608398,-5.95436859130859,-63.9830322265625,-95.4380798339844,-114.614738464355,-68.6094284057617,-104.78540802002,12.0066518783569,30.0384674072266,-134.080017089844,89.778205871582,-188.057556152344,-80.6418838500977,-22.8169765472412,-185.32746887207,14.4128274917603,-109.259239196777
-11.0025758743286,-83.3212585449219,2.44659042358398,-143.345001220703,-31.8405418395996,-149.549942016602,-28.9856262207031,-144.555114746094,-18.4929351806641,-138.463638305664,-10.5976686477661,-10.0570020675659,-76.7216491699219,-106.108032226562,-205.940902709961,3.3972065448761,-342.484252929688,11.7432060241699,-16.1108989715576,-26.3077545166016,-104.613578796387,-139.405792236328,-66.3675537109375,-81.270751953125,-56.7629051208496,-45.7711906433105,-149.923385620117,0.191559821367264,-164.544906616211,40.3585510253906,-33.5219039916992,-155.992950439453,-28.1309871673584,-139.860961914062
19.0863437652588,-53.0533866882324,-60.657642364502,-91.4420700073242,-60.3401374816895,-118.113883972168,-98.7078704833984,-118.995803833008,-6.7858362197876,-116.133201599121,-53.7235069274902,-76.3742828369141,-117.30842590332,-134.904357910156,-177.232360839844,-85.9239196777344,-326.762298583984,3.79997277259827,50.7436141967773,-3.31593585014343,-61.4985313415527,-118.555679321289,-106.42748260498,-80.9480056762695,-82.2478713989258,-93.790641784668,-109.638404846191,-61.3706741333008,-112.327125549316,83.7696075439453,-100.52367401123,-116.613304138184,-78.5440902709961,-163.319473266602
16.6057548522949,-5.68246793746948,-114.168975830078,-23.8392162322998,-152.232650756836,-173.109741210938,-111.327117919922,-106.631065368652,-78.8087158203125,-124.331504821777,-45.3016548156738,-92.9797058105469,-84.9801254272461,-145.066741943359,-114.575225830078,-111.434463500977,-174.441665649414,-39.9961624145508,69.4352340698242,-0.602940261363983,10.0798034667969,-90.3311767578125,-163.425491333008,-100.587532043457,-1.54574990272522,9.10536861419678,-29.9273662567139,-56.5895004272461,-120.344009399414,-9.49813842773438,-135.85124206543,-99.9868545532227,-82.4357528686523,-146.51579284668
11.4742336273193,-27.6244277954102,-98.2097778320312,8.40797996520996,-115.625785827637,-133.173675537109,-96.0694274902344,-90.8843612670898,-87.6903457641602,-115.40926361084,-17.7095413208008,-68.599967956543,-33.0709915161133,-132.843811035156,-93.2604446411133,-57.1157836914062,-101.568656921387,-87.2264709472656,-75.3067779541016,-80.5416564941406,-19.510913848877,-128.734664916992,-154.532775878906,-88.3486099243164,52.8983879089355,-0.384328424930573,-15.8812313079834,-20.1564807891846,-81.7962417602539,-15.9536972045898,-123.028038024902,-84.8683395385742,-22.9693012237549,-92.975456237793
1.87648546695709,-98.6502304077148,-29.2850093841553,-9.38352203369141,22.7374439239502,-60.8456001281738,-66.4388122558594,-88.4777374267578,-35.4990081787109,-88.8833084106445,-44.5813255310059,-15.6609716415405,-46.7730331420898,-95.5269012451172,-146.954559326172,20.8142623901367,-116.435073852539,-112.285446166992,-118.953231811523,-199.025802612305,-105.386787414551,-185.623077392578,-113.809867858887,-65.0408782958984,-7.91008186340332,-138.455505371094,-63.221004486084,70.5903930664062,0.178168892860413,70.5712280273438,-115.794898986816,-52.3616409301758,-17.2175750732422,-30.6199512481689
-8.62463760375977,-142.342910766602,40.0846748352051,-72.3248443603516,56.3795013427734,-151.990615844727,-67.0484390258789,-108.505546569824,-5.08236789703369,-102.776733398438,-88.1669998168945,31.0583782196045,-71.2665634155273,-71.5680313110352,-252.16162109375,107.304550170898,-116.214393615723,-154.754302978516,24.4636192321777,-215.308441162109,-120.964309692383,-204.356018066406,-122.133422851562,-75.3700332641602,-60.354076385498,-188.118682861328,-112.241752624512,177.058731079102,-10.3017826080322,80.2063751220703,-99.9412384033203,-37.4308738708496,-98.5869522094727,2.5298638343811
13.8432636260986,-161.364593505859,52.9051895141602,-116.613616943359,-26.2465991973877,-237.704208374023,-130.795532226562,-108.289558410645,-6.34437227249146,-130.407623291016,-120.841285705566,40.5908432006836,-73.6590118408203,-75.1103363037109,-274.0009765625,144.279541015625,-103.865684509277,-149.577713012695,54.2519798278809,-102.76685333252,-109.111068725586,-223.415267944336,-151.762634277344,-78.4917755126953,-59.6999282836914,-155.158996582031,-136.361541748047,168.926300048828,-31.0546360015869,20.5932197570801,-91.5422592163086,-35.321907043457,-140.821975708008,-17.4804725646973
-5.08619022369385,-107.438385009766,5.97341871261597,-64.5958557128906,-105.026161193848,-137.443267822266,-175.553176879883,-74.0030746459961,-65.3961334228516,-96.3168182373047,-122.625518798828,17.3471851348877,-75.298942565918,-79.1889190673828,-154.261276245117,110.742851257324,-55.5751876831055,-54.0104446411133,-71.8268508911133,-1.88310611248016,-115.691055297852,-265.042114257812,-146.478302001953,-63.2806129455566,-80.1461334228516,-91.8127288818359,-68.169792175293,58.0868606567383,-11.3560667037964,-5.55716419219971,-131.625473022461,-29.1661472320557,-113.399154663086,-37.702262878418
-70.8695983886719,11.1639375686646,-64.8074951171875,21.2959976196289,-177.582336425781,-18.9841899871826,-171.06494140625,-43.3253631591797,-154.795684814453,-49.2395515441895,-45.269157409668,-28.4223937988281,-66.81689453125,-72.7738723754883,-15.0153255462646,93.635871887207,18.1481304168701,19.8429851531982,-117.401321411133,-0.749444544315338,-107.729698181152,-272.300933837891,-124.557922363281,-78.9596786499023,-38.7639770507812,-70.7192993164062,62.6518707275391,15.5393447875977,-63.6231575012207,25.7379131317139,-177.906936645508,-36.7824440002441,-95.3501129150391,-14.7729291915894
-92.3222122192383,41.1778678894043,-128.866134643555,21.6710758209229,-213.878524780273,-45.2106666564941,-163.60319519043,-52.4244422912598,-177.688903808594,-63.8069190979004,25.8585205078125,-45.7077674865723,-71.2836303710938,-61.6138343811035,43.7147598266602,96.1587905883789,30.3194198608398,8.41308975219727,-63.9830322265625,-15.2870655059814,-114.614738464355,-216.197982788086,-104.78540802002,-104.104202270508,30.0384674072266,-158.388763427734,89.778205871582,82.4458847045898,-80.6418838500977,43.915397644043,-185.32746887207,-41.1977958679199,-109.259239196777,4.33661508560181
-83.3212585449219,-30.9743385314941,-143.345001220703,-20.296257019043,-149.549942016602,-153.708953857422,-144.555114746094,-64.5876312255859,-138.463638305664,-111.507270812988,-10.0570020675659,-8.24014186859131,-106.108032226562,-54.9809761047363,3.3972065448761,77.5075378417969,11.7432060241699,-28.7655582427979,-26.3077545166016,10.9462556838989,-139.405792236328,-159.399368286133,-81.270751953125,-104.685325622559,-45.7711906433105,-188.49658203125,0.191559821367264,135.800369262695,40.3585510253906,-25.2312240600586,-155.992950439453,-43.6187705993652,-139.860961914062,11.7093906402588
-53.0533866882324,-57.6815757751465,-91.4420700073242,-14.7965440750122,-118.113883972168,-186.788040161133,-118.995803833008,-35.4922218322754,-116.133201599121,-137.993682861328,-76.3742828369141,9.36657428741455,-134.904357910156,-36.3215789794922,-85.9239196777344,68.2203750610352,3.79997277259827,-44.5101280212402,-3.31593585014343,7.34422302246094,-118.555679321289,-153.058044433594,-80.9480056762695,-107.992645263672,-93.790641784668,-102.728637695312,-61.3706741333008,106.841445922852,83.7696075439453,-88.0734100341797,-116.613304138184,-79.2673721313477,-163.319473266602,54.1599769592285
-5.68246793746948,3.56118440628052,-23.8392162322998,-10.9206295013428,-173.109741210938,-96.0813293457031,-106.631065368652,-27.3246765136719,-124.331504821777,-111.330055236816,-92.9797058105469,-13.6832084655762,-145.066741943359,10.4127826690674,-111.434463500977,50.0699234008789,-39.9961624145508,-69.7678070068359,-0.602940261363983,-34.2000274658203,-90.3311767578125,-175.250793457031,-100.587532043457,-105.373802185059,9.10536861419678,-51.3169326782227,-56.5895004272461,20.0372276306152,-9.49813842773438,-26.7266235351562,-99.9868545532227,-110.15699005127,-146.51579284668,106.511566162109
-27.6244277954102,45.0514945983887,8.40797996520996,-60.6395721435547,-133.173675537109,-14.0327320098877,-90.8843612670898,-47.261775970459,-115.40926361084,-49.9895515441895,-68.599967956543,4.81212711334229,-132.843811035156,38.2059707641602,-57.1157836914062,15.133171081543,-87.2264709472656,-124.268226623535,-80.5416564941406,-32.589599609375,-128.734664916992,-201.713714599609,-88.3486099243164,-62.4489517211914,-0.384328424930573,-25.5787143707275,-20.1564807891846,-49.912899017334,-15.9536972045898,55.8851356506348,-84.8683395385742,-89.6720123291016,-92.975456237793,132.267791748047
-98.6502304077148,-23.1439342498779,-9.38352203369141,-111.801208496094,-60.8456001281738,3.76120328903198,-88.4777374267578,-5.39319944381714,-88.8833084106445,-11.0883569717407,-15.6609716415405,74.4202041625977,-95.5269012451172,29.5841407775879,20.8142623901367,34.9251327514648,-112.285446166992,-135.145126342773,-199.025802612305,18.5708541870117,-185.623077392578,-206.671035766602,-65.0408782958984,-4.07059764862061,-138.455505371094,-35.886791229248,70.5903930664062,-25.5414161682129,70.5712280273438,60.8004264831543,-52.3616409301758,-34.8262138366699,-30.6199512481689,147.205291748047
-142.342910766602,-100.135162353516,-72.3248443603516,-95.9357986450195,-151.990615844727,26.264591217041,-108.505546569824,48.684627532959,-102.776733398438,4.34620428085327,31.0583782196045,103.585952758789,-71.5680313110352,20.9052467346191,107.304550170898,75.5515365600586,-154.754302978516,-115.440101623535,-215.308441162109,61.9068717956543,-204.356018066406,-152.670837402344,-75.3700332641602,19.4572525024414,-188.118682861328,-152.134750366211,177.058731079102,31.3187847137451,80.2063751220703,13.727575302124,-37.4308738708496,31.8936748504639,2.5298638343811,121.869201660156
-161.364593505859,-23.8352088928223,-116.613616943359,-8.87622356414795,-237.704208374023,33.2798843383789,-108.289558410645,35.9087028503418,-130.407623291016,20.4584560394287,40.5908432006836,43.3835830688477,-75.1103363037109,-25.4281387329102,144.279541015625,37.2921752929688,-149.577713012695,-200.835800170898,-102.76685333252,70.0540924072266,-223.415267944336,-79.5187225341797,-78.4917755126953,-3.58787989616394,-155.158996582031,-232.681198120117,168.926300048828,-0.872128963470459,20.5932197570801,-122.765197753906,-35.321907043457,68.6894836425781,-17.4804725646973,24.869161605835
-107.438385009766,121.568748474121,-64.5958557128906,67.4538269042969,-137.443267822266,55.609447479248,-74.0030746459961,26.5871677398682,-96.3168182373047,47.1140403747559,17.3471851348877,-34.5806579589844,-79.1889190673828,-126.891983032227,110.742851257324,-55.8720817565918,-54.0104446411133,-341.698516845703,-1.88310611248016,60.1198883056641,-265.042114257812,-55.8942375183105,-63.2806129455566,-20.7994632720947,-91.8127288818359,-195.291473388672,58.0868606567383,-81.7407379150391,-5.55716419219971,-301.906341552734,-29.1661472320557,46.2833442687988,-37.702262878418,-65.3971786499023
11.1639375686646,139.722534179688,21.2959976196289,90.0586318969727,-18.9841899871826,165.920867919922,-43.3253631591797,50.4340209960938,-49.2395515441895,101.148483276367,-28.4223937988281,-42.7997894287109,-72.7738723754883,-177.865585327148,93.635871887207,-132.384384155273,19.8429851531982,-370.920867919922,-0.749444544315338,63.5970764160156,-272.300933837891,-53.1737670898438,-78.9596786499023,4.58174800872803,-70.7192993164062,-125.641616821289,15.5393447875977,-127.179443359375,25.7379131317139,-356.826568603516,-36.7824440002441,7.54752683639526,-14.7729291915894,-77.9640808105469
41.1778678894043,62.2503623962402,21.6710758209229,110.88916015625,-45.2106666564941,191.628890991211,-52.4244422912598,50.7725219726562,-63.8069190979004,115.712242126465,-45.7077674865723,-21.6512813568115,-61.6138343811035,-142.389862060547,96.1587905883789,-175.692657470703,8.41308975219727,-288.697784423828,-15.2870655059814,75.5715866088867,-216.197982788086,-18.1961307525635,-104.104202270508,10.4072275161743,-158.388763427734,-61.5213012695312,82.4458847045898,-156.193893432617,43.915397644043,-286.866577148438,-41.1977958679199,-44.950496673584,4.33661508560181,-50.1482810974121
-30.9743385314941,35.9583358764648,-20.296257019043,94.9873962402344,-153.708953857422,-2.8249568939209,-64.5876312255859,4.70300769805908,-111.507270812988,3.17567777633667,-8.24014186859131,-43.8835220336914,-54.9809761047363,-117.43994140625,77.5075378417969,-180.80989074707,-28.7655582427979,-155.028030395508,10.9462556838989,87.9057083129883,-159.399368286133,36.7905235290527,-104.685325622559,-25.2541542053223,-188.49658203125,-79.1380081176758,135.800369262695,-158.31037902832,-25.2312240600586,-172.814117431641,-43.6187705993652,-151.055267333984,11.7093906402588,-28.7286224365234
-57.6815757751465,49.8603477478027,-14.7965440750122,-7.39105606079102,-186.788040161133,-204.662048339844,-35.4922218322754,-66.6676483154297,-137.993682861328,-144.064590454102,9.36657428741455,-65.2107849121094,-36.3215789794922,-134.295852661133,68.2203750610352,-141.095077514648,-44.5101280212402,-32.0852851867676,7.34422302246094,117.160095214844,-153.058044433594,74.4566192626953,-107.992645263672,-30.8610019683838,-102.728637695312,-180.449554443359,106.841445922852,-100.860687255859,-88.0734100341797,-75.6883087158203,-79.2673721313477,-233.278762817383,54.1599769592285,-25.8066806793213
3.56118440628052,22.5854187011719,-10.9206295013428,-76.8041076660156,-96.0813293457031,-215.391357421875,-27.3246765136719,-82.3743896484375,-111.330055236816,-173.535400390625,-13.6832084655762,-27.7260131835938,10.4127826690674,-105.74787902832,50.0699234008789,-85.5159683227539,-69.7678070068359,9.42530250549316,-34.2000274658203,133.559066772461,-175.250793457031,55.1545333862305,-105.373802185059,-19.3116207122803,-51.3169326782227,-196.311737060547,20.0372276306152,-39.7935371398926,-26.7266235351562,-80.0138320922852,-110.15699005127,-191.661636352539,106.511566162109,-36.3008613586426
45.0514945983887,-1.88627445697784,-60.6395721435547,-48.3729705810547,-14.0327320098877,-111.90406036377,-47.261775970459,-18.3225975036621,-49.9895515441895,-103.717399597168,4.81212711334229,32.7594146728516,38.2059707641602,-1.65839803218842,15.133171081543,-61.1762809753418,-124.268226623535,41.956916809082,-32.589599609375,102.293350219727,-201.713714599609,-40.8747940063477,-62.4489517211914,-32.6854362487793,-25.5787143707275,-108.604064941406,-49.912899017334,-17.5267314910889,55.8851356506348,-92.7567443847656,-89.6720123291016,-97.3463745117188,132.267791748047,-34.4567909240723
-23.1439342498779,30.0208892822266,-111.801208496094,-3.54187560081482,3.76120328903198,-42.876708984375,-5.39319944381714,12.6939649581909,-11.0883569717407,-64.7961959838867,74.4202041625977,56.4812774658203,29.5841407775879,64.2866592407227,34.9251327514648,-58.154972076416,-135.145126342773,110.385971069336,18.5708541870117,41.610954284668,-206.671035766602,-164.811676025391,-4.07059764862061,-19.8590240478516,-35.886791229248,-30.0912342071533,-25.5414161682129,-0.825971841812134,60.8004264831543,-28.6314182281494,-34.8262138366699,-67.6792297363281,147.205291748047,-43.4905204772949
-100.135162353516,42.1820869445801,-95.9357986450195,35.7813262939453,26.264591217041,-34.1685180664062,48.684627532959,-21.7713375091553,4.34620428085327,-95.2230377197266,103.585952758789,33.2698020935059,20.9052467346191,27.6999359130859,75.5515365600586,-30.8728618621826,-115.440101623535,123.945198059082,61.9068717956543,-15.1043930053711,-152.670837402344,-214.111312866211,19.4572525024414,13.0073165893555,-152.134750366211,-19.2010154724121,31.3187847137451,29.5198554992676,13.727575302124,-53.7433700561523,31.8936748504639,-77.8403549194336,121.869201660156,-99.3593597412109
-23.8352088928223,13.6344003677368,-8.87622356414795,61.5787925720215,33.2798843383789,-20.3129844665527,35.9087028503418,-33.3762512207031,20.4584560394287,-102.764739990234,43.3835830688477,16.1872386932373,-25.4281387329102,-8.50810241699219,37.2921752929688,3.1945972442627,-200.835800170898,116.386993408203,70.0540924072266,0.852974951267242,-79.5187225341797,-134.845260620117,-3.58787989616394,5.56717109680176,-232.681198120117,-117.45637512207,-0.872128963470459,45.4968299865723,-122.765197753906,-146.718200683594,68.6894836425781,-52.8635368347168,24.869161605835,-124.531745910645
121.568748474121,25.9207229614258,67.4538269042969,44.5338745117188,55.609447479248,5.49129104614258,26.5871677398682,-1.54850578308105,47.1140403747559,-53.1918067932129,-34.5806579589844,41.592212677002,-126.891983032227,8.70450019836426,-55.8720817565918,1.44703257083893,-341.698516845703,121.593383789062,60.1198883056641,76.9324264526367,-55.8942375183105,-24.5644378662109,-20.7994632720947,-10.5717811584473,-195.291473388672,-209.676330566406,-81.7407379150391,9.69802093505859,-301.906341552734,-143.122573852539,46.2833442687988,-6.41481018066406,-65.3971786499023,-63.196102142334
139.722534179688,40.6938285827637,90.0586318969727,24.8227844238281,165.920867919922,-4.19311332702637,50.4340209960938,23.931022644043,101.148483276367,-22.37624168396,-42.7997894287109,49.0269355773926,-177.865585327148,10.1019496917725,-132.384384155273,-28.2382755279541,-370.920867919922,35.171745300293,63.5970764160156,54.8324241638184,-53.1737670898438,-23.1295146942139,4.58174800872803,0.303056329488754,-125.641616821289,-151.99577331543,-127.179443359375,-55.5037536621094,-356.826568603516,-160.348724365234,7.54752683639526,12.3572206497192,-77.9640808105469,-3.15585923194885
62.2503623962402,-10.7957258224487,110.88916015625,4.23588562011719,191.628890991211,-27.8462886810303,50.7725219726562,8.98300075531006,115.712242126465,-20.6095066070557,-21.6512813568115,9.40110778808594,-142.389862060547,-4.76724576950073,-175.692657470703,-52.0197906494141,-288.697784423828,-93.4931869506836,75.5715866088867,-54.6659202575684,-18.1961307525635,-98.7678680419922,10.4072275161743,22.8091907501221,-61.5213012695312,-89.144287109375,-156.193893432617,-73.0259704589844,-286.866577148438,-207.838485717773,-44.950496673584,11.3224124908447,-50.1482810974121,5.53570413589478
35.9583358764648,-53.5228118896484,94.9873962402344,-39.3040466308594,-2.8249568939209,2.8346095085144,4.70300769805908,-10.1547985076904,3.17567777633667,-8.52351093292236,-43.8835220336914,12.2605934143066,-117.43994140625,1.71266770362854,-180.80989074707,-21.834264755249,-155.028030395508,-135.422134399414,87.9057083129883,-94.214729309082,36.7905235290527,-128.810974121094,-25.2541542053223,52.431812286377,-79.1380081176758,-123.971183776855,-158.31037902832,-27.8248710632324,-172.814117431641,-117.70100402832,-151.055267333984,32.6497001647949,-28.7286224365234,6.91313505172729
