Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
41.9883117675781,18.0838794708252,-111.278289794922,-100.190719604492,-36.0319747924805,-166.3447265625,-149.516662597656,17.7996044158936,63.825382232666,32.4743919372559,104.115615844727,155.407669067383,102.69075012207,60.7272682189941,155.875366210938,37.2822799682617,87.586784362793,58.9045639038086,40.9599800109863,33.7286262512207,-110.421409606934,-169.066619873047,143.602951049805,-54.310791015625,205.370681762695,92.4127960205078,65.5153961181641,78.4290313720703,-141.974319458008,-80.979621887207,9.50415802001953,-1.68948030471802
101.838813781738,-63.2200965881348,-122.074806213379,-99.0049057006836,-59.1936988830566,-235.818664550781,-109.706321716309,13.4709129333496,58.559741973877,-38.1678619384766,96.5577850341797,12.9013576507568,89.239875793457,-92.1868667602539,215.62451171875,-74.6886672973633,156.78483581543,-43.3865432739258,4.50216341018677,142.039825439453,-105.333992004395,-247.693923950195,103.867401123047,-114.699508666992,208.91828918457,-31.0450954437256,129.661483764648,-40.0583000183105,-137.306671142578,-219.159484863281,8.36208057403564,-15.3598461151123
144.483489990234,-94.7385711669922,-158.825149536133,-181.418426513672,-79.9826812744141,-305.631988525391,-49.0739364624023,-42.7545776367188,20.5361213684082,-119.79808807373,126.71021270752,-7.54190587997437,24.264533996582,-207.097244262695,253.371932983398,-38.6132278442383,218.608200073242,15.6362590789795,-53.9200096130371,180.423980712891,-166.422149658203,-412.810333251953,42.1869125366211,-172.592468261719,127.404586791992,-73.3049850463867,125.976402282715,0.505153954029083,-162.952072143555,-348.270446777344,15.0938959121704,17.1886920928955
80.7867279052734,-160.234237670898,-127.544967651367,-335.560424804688,-93.1434097290039,-342.204284667969,-49.5435638427734,-156.231384277344,-35.8051490783691,-182.805923461914,148.394790649414,-48.9611778259277,-9.76412963867188,-297.232055664062,266.31982421875,4.57530689239502,272.031127929688,23.8734607696533,-84.3206558227539,135.815948486328,-154.208038330078,-557.917724609375,17.6587257385254,-209.054885864258,56.0989723205566,-102.620094299316,131.887847900391,-4.19310998916626,-163.948516845703,-439.177032470703,44.174991607666,-28.839973449707
-10.1979188919067,-268.704467773438,-51.5178413391113,-398.314239501953,-57.0446968078613,-338.106964111328,-73.6584396362305,-228.604141235352,-18.3813343048096,-232.311767578125,116.75325012207,-115.824600219727,68.5446929931641,-385.987579345703,276.605041503906,-67.0671768188477,285.158111572266,-62.764835357666,-21.9931030273438,103.667701721191,-65.0216217041016,-597.446472167969,62.4007453918457,-215.778350830078,129.331665039062,-219.90803527832,179.782318115234,-67.2874450683594,-125.437873840332,-451.342895507812,73.3196411132812,-106.188163757324
-17.9826946258545,-255.568222045898,-17.6955947875977,-397.082153320312,-53.6728744506836,-292.212860107422,-63.9377250671387,-250.912353515625,30.0667953491211,-251.288345336914,108.430648803711,-124.655364990234,132.187057495117,-422.081268310547,259.264617919922,-136.440780639648,260.000213623047,-143.197143554688,24.9849605560303,104.965034484863,-27.2633304595947,-593.012145996094,113.543098449707,-228.93913269043,218.343643188477,-334.678894042969,193.882049560547,-84.1533126831055,-91.177734375,-408.283599853516,94.2646484375,-132.939712524414
15.3349494934082,-177.298446655273,-54.0260772705078,-402.975067138672,-145.933944702148,-275.697387695312,-66.3073883056641,-267.380981445312,28.109561920166,-258.487762451172,114.69165802002,-125.477691650391,80.2784118652344,-419.787994384766,207.569427490234,-155.081069946289,201.13916015625,-183.389205932617,-8.26336002349854,74.9069213867188,-84.5010375976562,-617.554870605469,90.1581192016602,-270.241668701172,165.914016723633,-374.455902099609,143.778869628906,-112.850288391113,-90.5801391601562,-395.367706298828,101.420738220215,-104.404991149902
-5.11074018478394,-221.358413696289,-76.317985534668,-361.330963134766,-229.159637451172,-321.962066650391,-64.846076965332,-282.506774902344,7.13740968704224,-274.371063232422,129.190612792969,-151.486373901367,4.3548378944397,-391.058227539062,185.064956665039,-198.956344604492,184.105133056641,-166.967010498047,-41.2572898864746,11.4294805526733,-165.186584472656,-592.102844238281,9.83914566040039,-306.098052978516,56.3999099731445,-373.321990966797,156.591354370117,-176.361526489258,-89.9844055175781,-403.637542724609,137.735916137695,-88.6960525512695
-9.51462650299072,-338.242218017578,-54.2466621398926,-308.984069824219,-216.565887451172,-349.064819335938,-12.1816663742065,-293.470184326172,16.6308689117432,-249.14665222168,235.073623657227,-167.122817993164,34.1550254821777,-336.319396972656,208.550598144531,-221.006973266602,260.189666748047,-138.531845092773,-47.8849487304688,-37.6903495788574,-198.368270874023,-477.996612548828,-29.7535381317139,-313.616241455078,63.198917388916,-371.377014160156,276.216613769531,-171.5185546875,-41.0709457397461,-382.555053710938,187.054946899414,-116.32698059082
41.2086296081543,-376.975219726562,-70.4788360595703,-291.650939941406,-163.577743530273,-331.861968994141,23.1226177215576,-271.486022949219,43.3050804138184,-196.314605712891,295.141143798828,-150.09587097168,110.95987701416,-329.363189697266,178.095962524414,-192.902236938477,245.020492553711,-177.88346862793,-37.5340805053711,-51.5574951171875,-178.647399902344,-388.899963378906,-26.1463890075684,-298.677185058594,137.721954345703,-390.662841796875,275.111938476562,-107.455932617188,-7.61582517623901,-353.098175048828,122.247245788574,-117.056800842285
18.0838794708252,-310.543792724609,-100.190719604492,-238.746139526367,-166.3447265625,-308.812103271484,17.7996044158936,-229.051712036133,32.4743919372559,-189.85400390625,155.407669067383,-114.533111572266,60.7272682189941,-377.711853027344,37.2822799682617,-197.261962890625,58.9045639038086,-243.244094848633,33.7286262512207,-39.8270568847656,-169.066619873047,-351.425231933594,-54.310791015625,-291.668487548828,92.4127960205078,-396.625549316406,78.4290313720703,-106.82933807373,-80.979621887207,-317.973419189453,-1.68948030471802,-83.8508377075195
-63.2200965881348,-226.681701660156,-99.0049057006836,-161.390014648438,-235.818664550781,-278.533660888672,13.4709129333496,-216.421630859375,-38.1678619384766,-201.213928222656,12.9013576507568,-114.576278686523,-92.1868667602539,-380.330322265625,-74.6886672973633,-213.242324829102,-43.3865432739258,-253.8955078125,142.039825439453,-42.7953605651855,-247.693923950195,-302.859588623047,-114.699508666992,-303.257690429688,-31.0450954437256,-355.603240966797,-40.0583000183105,-188.808517456055,-219.159484863281,-247.063934326172,-15.3598461151123,-64.7346878051758
-94.7385711669922,-241.628967285156,-181.418426513672,-118.328491210938,-305.631988525391,-260.058471679688,-42.7545776367188,-174.972244262695,-119.79808807373,-190.275573730469,-7.54190587997437,-151.523391723633,-207.097244262695,-296.543273925781,-38.6132278442383,-198.262390136719,15.6362590789795,-220.20198059082,180.423980712891,-57.8789672851562,-412.810333251953,-268.072814941406,-172.592468261719,-283.781555175781,-73.3049850463867,-324.68359375,0.505153954029083,-261.600494384766,-348.270446777344,-164.491180419922,17.1886920928955,-40.4912528991699
-160.234237670898,-304.113403320312,-335.560424804688,-86.7191925048828,-342.204284667969,-258.198913574219,-156.231384277344,-84.581916809082,-182.805923461914,-193.677932739258,-48.9611778259277,-167.99446105957,-297.232055664062,-195.015335083008,4.57530689239502,-201.002487182617,23.8734607696533,-190.92919921875,135.815948486328,-29.2600612640381,-557.917724609375,-247.18180847168,-209.054885864258,-234.439422607422,-102.620094299316,-301.765533447266,-4.19310998916626,-258.793975830078,-439.177032470703,-111.917007446289,-28.839973449707,-39.0475616455078
-268.704467773438,-243.18798828125,-398.314239501953,-64.1952896118164,-338.106964111328,-232.781234741211,-228.604141235352,-63.0850486755371,-232.311767578125,-205.81477355957,-115.824600219727,-158.432556152344,-385.987579345703,-154.075759887695,-67.0671768188477,-199.833770751953,-62.764835357666,-175.188140869141,103.667701721191,19.6650333404541,-597.446472167969,-187.791152954102,-215.778350830078,-204.833099365234,-219.90803527832,-199.652709960938,-67.2874450683594,-188.181762695312,-451.342895507812,-93.1953964233398,-106.188163757324,-89.8823165893555
-255.568222045898,-115.408912658691,-397.082153320312,-85.0266647338867,-292.212860107422,-203.88737487793,-250.912353515625,-104.531745910645,-251.288345336914,-195.867874145508,-124.655364990234,-128.778305053711,-422.081268310547,-152.103790283203,-136.440780639648,-154.944961547852,-143.197143554688,-125.716636657715,104.965034484863,33.003173828125,-593.012145996094,-133.703414916992,-228.93913269043,-172.593017578125,-334.678894042969,-79.5327224731445,-84.1533126831055,-120.088829040527,-408.283599853516,-74.4999923706055,-132.939712524414,-102.578247070312
-177.298446655273,-104.591278076172,-402.975067138672,-141.940536499023,-275.697387695312,-179.968383789062,-267.380981445312,-105.990310668945,-258.487762451172,-188.121734619141,-125.477691650391,-79.7124862670898,-419.787994384766,-128.726303100586,-155.081069946289,-113.989768981934,-183.389205932617,-40.9950103759766,74.9069213867188,16.6971321105957,-617.554870605469,-120.919616699219,-270.241668701172,-144.5078125,-374.455902099609,-70.2333526611328,-112.850288391113,-103.114105224609,-395.367706298828,-28.5184440612793,-104.404991149902,-63.8000946044922
-221.358413696289,-155.903839111328,-361.330963134766,-166.932830810547,-321.962066650391,-115.229789733887,-282.506774902344,-80.491813659668,-274.371063232422,-205.325668334961,-151.486373901367,-66.4731826782227,-391.058227539062,-141.644409179688,-198.956344604492,-98.3164978027344,-166.967010498047,-22.9628772735596,11.4294805526733,-36.2633399963379,-592.102844238281,-101.886848449707,-306.098052978516,-167.762893676758,-373.321990966797,-124.494903564453,-176.361526489258,-87.6945266723633,-403.637542724609,17.9453907012939,-88.6960525512695,-63.5494270324707
-338.242218017578,-129.633438110352,-308.984069824219,-103.759063720703,-349.064819335938,-34.9303741455078,-293.470184326172,-42.5445327758789,-249.14665222168,-225.768707275391,-167.122817993164,-110.336151123047,-336.319396972656,-230.37548828125,-221.006973266602,-99.5483932495117,-138.531845092773,-70.2130661010742,-37.6903495788574,-82.6012496948242,-477.996612548828,-81.3997192382812,-313.616241455078,-171.148284912109,-371.377014160156,-138.110107421875,-171.5185546875,-32.6164093017578,-382.555053710938,58.724681854248,-116.32698059082,-94.6608047485352
-376.975219726562,-74.3332824707031,-291.650939941406,-30.0270462036133,-331.861968994141,31.453857421875,-271.486022949219,27.0018920898438,-196.314605712891,-198.008728027344,-150.09587097168,-152.263778686523,-329.363189697266,-247.882431030273,-192.902236938477,-102.140396118164,-177.88346862793,-44.0136871337891,-51.5574951171875,-29.2446346282959,-388.899963378906,-73.4952163696289,-298.677185058594,-87.3496551513672,-390.662841796875,-100.155494689941,-107.455932617188,16.3812732696533,-353.098175048828,118.396003723145,-117.056800842285,-107.311988830566
-310.543792724609,-65.5603561401367,-238.746139526367,-39.0376663208008,-308.812103271484,98.0062942504883,-229.051712036133,43.6332359313965,-189.85400390625,-106.218879699707,-114.533111572266,-159.725616455078,-377.711853027344,-125.634635925293,-197.261962890625,-79.2556610107422,-243.244094848633,15.0030355453491,-39.8270568847656,46.8475646972656,-351.425231933594,-40.7374610900879,-291.668487548828,24.1649627685547,-396.625549316406,-32.1088409423828,-106.82933807373,22.7730808258057,-317.973419189453,139.522659301758,-83.8508377075195,-111.705009460449
-226.681701660156,-41.5605163574219,-161.390014648438,-72.7856674194336,-278.533660888672,123.162590026855,-216.421630859375,-63.3772468566895,-201.213928222656,-20.1208553314209,-114.576278686523,-172.842330932617,-380.330322265625,-27.8159942626953,-213.242324829102,-85.3355407714844,-253.8955078125,-50.1378440856934,-42.7953605651855,50.0370292663574,-302.859588623047,-12.2324495315552,-303.257690429688,99.260009765625,-355.603240966797,32.3973350524902,-188.808517456055,2.20372819900513,-247.063934326172,65.8828506469727,-64.7346878051758,-138.265686035156
-241.628967285156,21.2248592376709,-118.328491210938,-76.3561401367188,-260.058471679688,85.7763366699219,-174.972244262695,-196.769927978516,-190.275573730469,-1.84175109863281,-151.523391723633,-225.299850463867,-296.543273925781,-44.9709320068359,-198.262390136719,-146.06755065918,-220.20198059082,-169.806518554688,-57.8789672851562,62.1768646240234,-268.072814941406,-37.3243942260742,-283.781555175781,109.224990844727,-324.68359375,52.9449729919434,-261.600494384766,-29.1449356079102,-164.491180419922,-56.7195854187012,-40.4912528991699,-194.203857421875
-304.113403320312,-11.708348274231,-86.7191925048828,-86.2249603271484,-258.198913574219,16.5314483642578,-84.581916809082,-243.441741943359,-193.677932739258,-44.3533821105957,-167.99446105957,-276.573822021484,-195.015335083008,-100.16227722168,-201.002487182617,-185.144454956055,-190.92919921875,-209.491958618164,-29.2600612640381,73.0093002319336,-247.18180847168,-75.5138626098633,-234.439422607422,64.38623046875,-301.765533447266,5.28358459472656,-258.793975830078,-71.7154312133789,-111.917007446289,-194.53498840332,-39.0475616455078,-246.895629882812
-243.18798828125,-159.010620117188,-64.1952896118164,-111.377372741699,-232.781234741211,-78.897705078125,-63.0850486755371,-247.836486816406,-205.81477355957,-109.877914428711,-158.432556152344,-293.791107177734,-154.075759887695,-148.774917602539,-199.833770751953,-218.132080078125,-175.188140869141,-198.876068115234,19.6650333404541,8.42234039306641,-187.791152954102,-97.9110717773438,-204.833099365234,5.96942901611328,-199.652709960938,-90.666015625,-188.181762695312,-97.7474136352539,-93.1953964233398,-313.407897949219,-89.8823165893555,-278.154724121094
-115.408912658691,-188.722869873047,-85.0266647338867,-141.552444458008,-203.88737487793,-140.914611816406,-104.531745910645,-276.189605712891,-195.867874145508,-136.083984375,-128.778305053711,-293.171539306641,-152.103790283203,-162.183837890625,-154.944961547852,-258.744079589844,-125.716636657715,-170.448043823242,33.003173828125,-18.1544933319092,-133.703414916992,-133.723251342773,-172.593017578125,-55.8554039001465,-79.5327224731445,-105.381622314453,-120.088829040527,-60.2072601318359,-74.4999923706055,-314.349517822266,-102.578247070312,-284.301971435547
-104.591278076172,-46.8966293334961,-141.940536499023,-150.693496704102,-179.968383789062,-103.00511932373,-105.990310668945,-259.596588134766,-188.121734619141,-101.097465515137,-79.7124862670898,-239.048324584961,-128.726303100586,-104.75309753418,-113.989768981934,-210.920989990234,-40.9950103759766,-123.961967468262,16.6971321105957,40.4357070922852,-120.919616699219,-166.88835144043,-144.5078125,-73.715576171875,-70.2333526611328,24.9080791473389,-103.114105224609,-13.7624359130859,-28.5184440612793,-205.929214477539,-63.8000946044922,-222.235580444336
-155.903839111328,19.5506286621094,-166.932830810547,-81.4447174072266,-115.229789733887,-23.6228199005127,-80.491813659668,-149.484436035156,-205.325668334961,-60.3484230041504,-66.4731826782227,-116.518135070801,-141.644409179688,-53.8628730773926,-98.3164978027344,-107.830955505371,-22.9628772735596,-80.2836074829102,-36.2633399963379,66.5048370361328,-101.886848449707,-146.366729736328,-167.762893676758,-8.04671096801758,-124.494903564453,90.3342056274414,-87.6945266723633,-49.4637260437012,17.9453907012939,-107.186744689941,-63.5494270324707,-107.499137878418
-129.633438110352,-34.0956230163574,-103.759063720703,34.1870231628418,-34.9303741455078,41.8604469299316,-42.5445327758789,-30.6626510620117,-225.768707275391,-40.8818435668945,-110.336151123047,-12.5294170379639,-230.37548828125,-83.0686721801758,-99.5483932495117,-23.577808380127,-70.2130661010742,-6.33438587188721,-82.6012496948242,58.5328025817871,-81.3997192382812,-78.7703247070312,-171.148284912109,36.2703285217285,-138.110107421875,-44.0916366577148,-32.6164093017578,-78.6507339477539,58.724681854248,-34.3314590454102,-94.6608047485352,-20.0294075012207
-74.3332824707031,-28.9187469482422,-30.0270462036133,110.016044616699,31.453857421875,95.209342956543,27.0018920898438,31.5842933654785,-198.008728027344,-28.5527400970459,-152.263778686523,49.5018768310547,-247.882431030273,-99.3879776000977,-102.140396118164,103.706405639648,-44.0136871337891,105.737373352051,-29.2446346282959,65.8466491699219,-73.4952163696289,-8.56768226623535,-87.3496551513672,-4.10163831710815,-100.155494689941,-155.050842285156,16.3812732696533,8.99851703643799,118.396003723145,38.2428817749023,-107.311988830566,46.575626373291
-65.5603561401367,28.7588024139404,-39.0376663208008,140.887817382812,98.0062942504883,108.413612365723,43.6332359313965,55.7887954711914,-106.218879699707,-7.99558258056641,-159.725616455078,114.887313842773,-125.634635925293,-17.9351463317871,-79.2556610107422,239.386444091797,15.0030355453491,195.447570800781,46.8475646972656,55.2720947265625,-40.7374610900879,35.6238479614258,24.1649627685547,-37.2704887390137,-32.1088409423828,-94.439079284668,22.7730808258057,95.3017578125,139.522659301758,85.308235168457,-111.705009460449,139.708892822266
-41.5605163574219,31.244571685791,-72.7856674194336,146.864501953125,123.162590026855,96.731330871582,-63.3772468566895,82.6998062133789,-20.1208553314209,57.5372314453125,-172.842330932617,183.663864135742,-27.8159942626953,102.268280029297,-85.3355407714844,293.731506347656,-50.1378440856934,257.860290527344,50.0370292663574,28.287525177002,-12.2324495315552,35.5868911743164,99.260009765625,-6.92286348342896,32.3973350524902,-6.61955547332764,2.20372819900513,71.1089477539062,65.8828506469727,131.977569580078,-138.265686035156,251.319580078125
21.2248592376709,-31.7262058258057,-76.3561401367188,136.801361083984,85.7763366699219,107.823036193848,-196.769927978516,127.87907409668,-1.84175109863281,153.575897216797,-225.299850463867,269.689697265625,-44.9709320068359,202.136322021484,-146.06755065918,331.778472900391,-169.806518554688,295.980529785156,62.1768646240234,11.4891014099121,-37.3243942260742,11.8105249404907,109.224990844727,70.4275817871094,52.9449729919434,48.476505279541,-29.1449356079102,30.9093685150146,-56.7195854187012,198.939788818359,-194.203857421875,340.379089355469
-11.708348274231,-113.846176147461,-86.2249603271484,118.152519226074,16.5314483642578,118.826446533203,-243.441741943359,133.060317993164,-44.3533821105957,208.20947265625,-276.573822021484,344.536224365234,-100.16227722168,270.388641357422,-185.144454956055,371.190948486328,-209.491958618164,282.196014404297,73.0093002319336,-4.34367704391479,-75.5138626098633,21.8873062133789,64.38623046875,140.283264160156,5.28358459472656,134.331497192383,-71.7154312133789,29.9633712768555,-194.53498840332,230.434783935547,-246.895629882812,339.375
-159.010620117188,-122.354621887207,-111.377372741699,65.8794784545898,-78.897705078125,106.767852783203,-247.836486816406,72.2265090942383,-109.877914428711,204.759552001953,-293.791107177734,301.765625,-148.774917602539,285.525787353516,-218.132080078125,327.524993896484,-198.876068115234,265.930633544922,8.42234039306641,-23.1015510559082,-97.9110717773438,75.1660614013672,5.96942901611328,120.729591369629,-90.666015625,206.294540405273,-97.7474136352539,22.3940124511719,-313.407897949219,189.099853515625,-278.154724121094,238.107162475586
-188.722869873047,-57.3859443664551,-141.552444458008,3.73783040046692,-140.914611816406,81.1618804931641,-276.189605712891,32.0982131958008,-136.083984375,159.282516479492,-293.171539306641,169.988632202148,-162.183837890625,250.753402709961,-258.744079589844,223.011474609375,-170.448043823242,292.634521484375,-18.1544933319092,-39.9506645202637,-133.723251342773,145.273574829102,-55.8554039001465,51.8601684570312,-105.381622314453,204.989562988281,-60.2072601318359,38.2425842285156,-314.349517822266,97.5358276367188,-284.301971435547,137.017242431641
-46.8966293334961,-45.520637512207,-150.693496704102,6.37304353713989,-103.00511932373,55.8907318115234,-259.596588134766,41.0027618408203,-101.097465515137,100.450798034668,-239.048324584961,86.6920013427734,-104.75309753418,176.033462524414,-210.920989990234,133.932144165039,-123.961967468262,302.416198730469,40.4357070922852,-48.9661598205566,-166.88835144043,217.774108886719,-73.715576171875,39.332088470459,24.9080791473389,139.280197143555,-13.7624359130859,90.0533294677734,-205.929214477539,39.3400001525879,-222.235580444336,96.1436004638672
19.5506286621094,-68.1653823852539,-81.4447174072266,56.9417152404785,-23.6228199005127,77.4929809570312,-149.484436035156,50.5755195617676,-60.3484230041504,81.9438934326172,-116.518135070801,61.7838134765625,-53.8628730773926,71.4044723510742,-107.830955505371,70.4724960327148,-80.2836074829102,242.535278320312,66.5048370361328,-53.0421905517578,-146.366729736328,259.700744628906,-8.04671096801758,52.1028251647949,90.3342056274414,52.8561210632324,-49.4637260437012,77.2558746337891,-107.186744689941,75.0825119018555,-107.499137878418,76.626106262207
-34.0956230163574,-32.2342720031738,34.1870231628418,85.7622909545898,41.8604469299316,135.099182128906,-30.6626510620117,54.4571800231934,-40.8818435668945,80.2637634277344,-12.5294170379639,16.8766307830811,-83.0686721801758,-1.27571523189545,-23.577808380127,1.40458965301514,-6.33438587188721,132.43049621582,58.5328025817871,-49.7608909606934,-78.7703247070312,264.841644287109,36.2703285217285,43.911018371582,-44.0916366577148,51.1813278198242,-78.6507339477539,-4.02715015411377,-34.3314590454102,113.589828491211,-20.0294075012207,41.786994934082
-28.9187469482422,7.17278242111206,110.016044616699,88.6680374145508,95.209342956543,141.388626098633,31.5842933654785,36.5546684265137,-28.5527400970459,41.4727363586426,49.5018768310547,-54.866527557373,-99.3879776000977,-44.9166488647461,103.706405639648,-86.699951171875,105.737373352051,34.0277328491211,65.8466491699219,0.570274174213409,-8.56768226623535,263.057037353516,-4.10163831710815,54.9419593811035,-155.050842285156,118.245132446289,8.99851703643799,-22.7115821838379,38.2428817749023,72.1384735107422,46.575626373291,-10.3230152130127
28.7588024139404,23.3647289276123,140.887817382812,94.8296813964844,108.413612365723,105.88045501709,55.7887954711914,15.0793628692627,-7.99558258056641,-10.7871952056885,114.887313842773,-87.0295791625977,-17.9351463317871,-149.343643188477,239.386444091797,-150.882827758789,195.447570800781,-8.07885837554932,55.2720947265625,63.4967575073242,35.6238479614258,233.664993286133,-37.2704887390137,59.9705047607422,-94.439079284668,47.4230079650879,95.3017578125,24.5171318054199,85.308235168457,37.328311920166,139.708892822266,-57.2576675415039
31.244571685791,57.9830856323242,146.864501953125,126.078437805176,96.731330871582,107.387908935547,82.6998062133789,62.6440467834473,57.5372314453125,-71.8447113037109,183.663864135742,-62.4891395568848,102.268280029297,-262.107482910156,293.731506347656,-174.669662475586,257.860290527344,-37.4518623352051,28.287525177002,30.5337905883789,35.5868911743164,199.438064575195,-6.92286348342896,-5.2864351272583,-6.61955547332764,-148.217620849609,71.1089477539062,16.636360168457,131.977569580078,74.7802429199219,251.319580078125,-75.8776321411133
