Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
87.7109298706055,-16.2979373931885,94.3493041992188,23.845064163208,131.39714050293,101.108222961426,200.911514282227,218.606994628906,11.561975479126,63.48974609375,77.2544631958008,141.315170288086,-269.214202880859,-21.3027839660645,-186.787338256836,139.873046875,6.58521699905396,-102.070983886719,118.986587524414,-5.81774234771729,-80.0538711547852,19.3307247161865,-44.0024871826172,23.8471488952637,75.1678237915039,140.074462890625,147.129257202148,155.591827392578,67.1442108154297,57.6339836120605,-223.043579101562,139.646041870117
85.4937286376953,13.1711750030518,114.582527160645,28.9090213775635,94.7104415893555,114.804763793945,178.18293762207,187.47673034668,60.2758865356445,2.81127262115479,79.8834533691406,68.6614761352539,-152.239807128906,12.6543569564819,-100.479942321777,121.49942779541,30.7278232574463,-54.8450164794922,101.737510681152,-19.8060836791992,76.5904693603516,-17.6905937194824,76.1357727050781,-10.9251155853271,66.7267074584961,75.43017578125,67.493522644043,119.966148376465,60.4668731689453,-42.3595886230469,-139.464447021484,173.853149414062
35.4837532043457,29.3649291992188,65.6637573242188,51.519100189209,5.33776044845581,81.4599685668945,127.374954223633,96.9441452026367,26.7176303863525,-42.5229949951172,58.9891891479492,-14.8930606842041,-61.7306137084961,13.3750486373901,-7.94328355789185,99.5049057006836,-20.3528728485107,-68.3455505371094,53.9441833496094,-35.7943000793457,88.4458312988281,-57.6948547363281,141.164657592773,-57.4568328857422,86.7429733276367,16.9825916290283,-12.7068786621094,83.0876541137695,43.1632461547852,-101.151969909668,-59.955078125,214.247039794922
-48.9960784912109,15.0065441131592,-11.7302227020264,21.9704780578613,-84.494384765625,50.2272338867188,62.3561782836914,94.8674850463867,25.8712196350098,-17.5158462524414,64.7755584716797,-13.7130088806152,-14.4645528793335,21.5284404754639,37.6947975158691,116.124099731445,-80.5722732543945,-97.2368850708008,-1.20969772338867,41.054443359375,9.7628698348999,-39.3389549255371,120.523254394531,-11.8805742263794,104.705757141113,-17.7425212860107,-25.0938415527344,70.4872589111328,100.227783203125,-68.7135925292969,-2.77007818222046,251.165954589844
-71.9093246459961,-27.2580547332764,-48.4569206237793,-29.4514751434326,-83.3945465087891,97.7909545898438,62.183765411377,167.062194824219,127.255577087402,16.1162166595459,107.852684020996,71.4092788696289,67.9240493774414,34.9709625244141,87.2853469848633,135.507110595703,-63.8928680419922,-47.588752746582,-24.2381153106689,104.93238067627,25.8331203460693,7.24934196472168,125.545219421387,104.885612487793,85.6733703613281,-30.0488548278809,19.9395561218262,108.183532714844,218.589492797852,-3.74340081214905,58.123722076416,265.737152099609
-52.170726776123,-38.058162689209,-75.0608215332031,-16.7330741882324,-7.10621023178101,157.502105712891,91.1977386474609,199.37629699707,244.215576171875,33.7091865539551,183.027969360352,100.785003662109,138.929748535156,31.0320415496826,139.849334716797,139.174499511719,-29.3797225952148,9.63314342498779,-39.7304000854492,53.850170135498,124.694282531738,22.0743370056152,176.040969848633,131.560974121094,67.3395004272461,-27.8788528442383,80.4960784912109,141.662704467773,287.621002197266,19.8176746368408,128.503982543945,247.794723510742
-38.013599395752,-13.383960723877,-58.4155960083008,9.49928569793701,48.4709510803223,124.828918457031,93.4007186889648,174.696029663086,299.558959960938,32.9281921386719,221.057113647461,55.129337310791,99.5536804199219,55.2192687988281,141.839157104492,180.234085083008,-10.3065271377563,-34.5929679870605,-47.6837997436523,9.36107635498047,171.102783203125,-25.1129531860352,178.152862548828,86.2028656005859,91.3742065429688,-29.6961307525635,118.317695617676,93.9153518676758,262.138641357422,17.1295623779297,144.973083496094,243.942657470703
-16.2374534606934,-5.2191948890686,15.7534627914429,-20.3042011260986,48.5939598083496,49.843822479248,94.8805770874023,135.816268920898,259.869537353516,-18.646879196167,186.461151123047,51.7628059387207,-2.13189387321472,71.1642303466797,136.649078369141,199.677230834961,-7.40162897109985,-83.4035415649414,-27.612678527832,31.8191547393799,75.3764953613281,-44.893726348877,118.201866149902,66.3239212036133,126.901802062988,-3.48689079284668,113.311569213867,11.3036136627197,206.328109741211,3.86927652359009,110.34008026123,236.990921020508
-12.6869554519653,-5.05852317810059,61.5480918884277,-80.672233581543,43.2744255065918,-7.61595249176025,110.093795776367,82.9914779663086,155.185073852539,-67.7429351806641,156.543563842773,68.6555252075195,-63.2581214904785,0.664233386516571,149.97932434082,132.558792114258,-56.5360946655273,-30.2486877441406,-20.8754024505615,28.6994514465332,-41.1799926757812,11.1354637145996,64.3321151733398,25.3948974609375,150.012969970703,60.1494064331055,117.684677124023,-62.9526710510254,169.028717041016,-50.2599639892578,101.669654846191,169.805404663086
-28.6556377410889,-20.0816764831543,49.450267791748,-118.252014160156,66.3189926147461,-75.8610763549805,158.296997070312,-9.28169250488281,89.1529541015625,-74.4795532226562,160.732299804688,11.1581497192383,-62.3584060668945,-61.7066841125488,148.198333740234,73.3120880126953,-116.565223693848,17.3337078094482,-24.2584571838379,-27.9623832702637,-26.0446147918701,19.3532676696777,37.869384765625,-22.6279582977295,164.136459350586,81.4611968994141,152.247970581055,-144.924819946289,130.520584106445,-118.430404663086,119.650108337402,111.258758544922
-16.2979373931885,-36.528377532959,23.845064163208,-78.9804229736328,101.108222961426,-131.968414306641,218.606994628906,-89.5204696655273,63.48974609375,-91.7935256958008,141.315170288086,-68.7121810913086,-21.3027839660645,-20.5491123199463,139.873046875,71.6959533691406,-102.070983886719,-17.8224411010742,-5.81774234771729,-91.8794097900391,19.3307247161865,-58.6640205383301,23.8471488952637,-1.91220819950104,140.074462890625,53.8989791870117,155.591827392578,-176.726943969727,57.6339836120605,-136.706176757812,139.646041870117,126.604766845703
13.1711750030518,24.0834064483643,28.9090213775635,-20.9373569488525,114.804763793945,-131.897171020508,187.47673034668,-92.9310760498047,2.81127262115479,-90.9794616699219,68.6614761352539,-91.0489807128906,12.6543569564819,60.6527786254883,121.49942779541,55.5347938537598,-54.8450164794922,-57.9456405639648,-19.8060836791992,-131.075958251953,-17.6905937194824,-96.3745346069336,-10.9251155853271,23.4383602142334,75.43017578125,48.7628059387207,119.966148376465,-121.423637390137,-42.3595886230469,-122.154251098633,173.853149414062,167.219482421875
29.3649291992188,93.2297744750977,51.519100189209,-50.4289627075195,81.4599685668945,-99.4481582641602,96.9441452026367,-71.3551635742188,-42.5229949951172,-31.9697418212891,-14.8930606842041,-84.5816879272461,13.3750486373901,122.950401306152,99.5049057006836,-1.0117312669754,-68.3455505371094,-64.4865951538086,-35.7943000793457,-130.229598999023,-57.6948547363281,-52.833065032959,-57.4568328857422,9.42025184631348,16.9825916290283,51.9542922973633,83.0876541137695,-53.1900978088379,-101.151969909668,-119.364387512207,214.247039794922,182.887542724609
15.0065441131592,66.2410430908203,21.9704780578613,-81.0257873535156,50.2272338867188,-46.3007698059082,94.8674850463867,-59.6285171508789,-17.5158462524414,5.77382946014404,-13.7130088806152,-76.8755035400391,21.5284404754639,132.631164550781,116.124099731445,-60.3246192932129,-97.2368850708008,-57.015625,41.054443359375,-84.9379119873047,-39.3389549255371,-16.8673439025879,-11.8805742263794,0.849031031131744,-17.7425212860107,22.6079521179199,70.4872589111328,-16.2126369476318,-68.7135925292969,-108.15177154541,251.165954589844,142.337417602539
-27.2580547332764,33.9238204956055,-29.4514751434326,-32.5614128112793,97.7909545898438,25.6546249389648,167.062194824219,-24.8832187652588,16.1162166595459,-2.32869148254395,71.4092788696289,-48.3316955566406,34.9709625244141,63.4075584411621,135.507110595703,-75.644645690918,-47.588752746582,-58.4472007751465,104.93238067627,-27.7916584014893,7.24934196472168,-52.9619789123535,104.885612487793,-28.9350509643555,-30.0488548278809,-24.6560535430908,108.183532714844,6.98919820785522,-3.74340081214905,-66.5601119995117,265.737152099609,74.0294494628906
-38.058162689209,51.278678894043,-16.7330741882324,2.29029655456543,157.502105712891,59.5610084533691,199.37629699707,-8.89274311065674,33.7091865539551,-12.8649396896362,100.785003662109,-15.7767372131348,31.0320415496826,-12.7973432540894,139.174499511719,-16.045482635498,9.63314342498779,-82.5487518310547,53.850170135498,-35.3293228149414,22.0743370056152,-125.211959838867,131.560974121094,-64.3247299194336,-27.8788528442383,-47.4655075073242,141.662704467773,20.1823654174805,19.8176746368408,-28.9951629638672,247.794723510742,64.1464614868164
-13.383960723877,57.3701286315918,9.49928569793701,17.798547744751,124.828918457031,31.5101737976074,174.696029663086,-22.5489311218262,32.9281921386719,-44.8758926391602,55.129337310791,-10.4188709259033,55.2192687988281,-53.6887855529785,180.234085083008,64.2552642822266,-34.5929679870605,-76.0080032348633,9.36107635498047,-107.098594665527,-25.1129531860352,-139.987365722656,86.2028656005859,2.36332964897156,-29.6961307525635,14.0552129745483,93.9153518676758,25.5329494476318,17.1295623779297,-38.4499053955078,243.942657470703,75.7199554443359
-5.2191948890686,76.2936706542969,-20.3042011260986,58.7005500793457,49.843822479248,11.6731481552124,135.816268920898,9.32554721832275,-18.646879196167,-84.3654556274414,51.7628059387207,-21.5251235961914,71.1642303466797,-114.91064453125,199.677230834961,65.9020690917969,-83.4035415649414,-31.0560722351074,31.8191547393799,-132.35676574707,-44.893726348877,-65.2952423095703,66.3239212036133,119.719535827637,-3.48689079284668,112.752586364746,11.3036136627197,42.290397644043,3.86927652359009,-81.5022506713867,236.990921020508,28.6016426086426
-5.05852317810059,119.804344177246,-80.672233581543,69.1122894287109,-7.61595249176025,27.5105285644531,82.9914779663086,46.445442199707,-67.7429351806641,-92.649787902832,68.6555252075195,-45.8573722839355,0.664233386516571,-179.326248168945,132.558792114258,-1.59268188476562,-30.2486877441406,-40.4544296264648,28.6994514465332,-90.1185989379883,11.1354637145996,12.7037839889526,25.3948974609375,120.38671875,60.1494064331055,95.3661270141602,-62.9526710510254,53.4399795532227,-50.2599639892578,-112.089553833008,169.805404663086,-21.6961822509766
-20.0816764831543,108.724258422852,-118.252014160156,38.6981391906738,-75.8610763549805,-13.9099216461182,-9.28169250488281,-12.4291162490845,-74.4795532226562,-129.938552856445,11.1581497192383,-101.726341247559,-61.7066841125488,-203.748123168945,73.3120880126953,-40.4134483337402,17.3337078094482,-87.1063003540039,-27.9623832702637,-72.1039123535156,19.3532676696777,-7.63240337371826,-22.6279582977295,28.2087802886963,81.4611968994141,5.07297039031982,-144.924819946289,-11.4418878555298,-118.430404663086,-141.547714233398,111.258758544922,-39.8295631408691
-36.528377532959,41.6116218566895,-78.9804229736328,-8.10064792633057,-131.968414306641,-137.236663818359,-89.5204696655273,-133.619125366211,-91.7935256958008,-217.260375976562,-68.7121810913086,-166.51171875,-20.5491123199463,-209.039306640625,71.6959533691406,-33.3992195129395,-17.8224411010742,-77.0743713378906,-91.8794097900391,-112.36515045166,-58.6640205383301,-87.5753860473633,-1.91220819950104,-0.590641498565674,53.8989791870117,19.552547454834,-176.726943969727,-135.109039306641,-136.706176757812,-179.708374023438,126.604766845703,-65.7941055297852
24.0834064483643,-9.60609817504883,-20.9373569488525,-56.002555847168,-131.897171020508,-210.56787109375,-92.9310760498047,-194.592422485352,-90.9794616699219,-250.844421386719,-91.0489807128906,-186.728439331055,60.6527786254883,-174.318313598633,55.5347938537598,-32.6794853210449,-57.9456405639648,-48.2100677490234,-131.075958251953,-166.808639526367,-96.3745346069336,-93.8273010253906,23.4383602142334,44.0015983581543,48.7628059387207,64.9511032104492,-121.423637390137,-177.730361938477,-122.154251098633,-150.937072753906,167.219482421875,-83.9959487915039
93.2297744750977,-22.9308185577393,-50.4289627075195,-46.0846748352051,-99.4481582641602,-179.506958007812,-71.3551635742188,-131.809204101562,-31.9697418212891,-191.952102661133,-84.5816879272461,-152.010284423828,122.950401306152,-98.9287261962891,-1.0117312669754,-25.2959957122803,-64.4865951538086,-57.5129776000977,-130.229598999023,-167.504730224609,-52.833065032959,-33.511360168457,9.42025184631348,82.5770645141602,51.9542922973633,4.25194597244263,-53.1900978088379,-114.495536804199,-119.364387512207,-60.7639808654785,182.887542724609,-65.0900192260742
66.2410430908203,-17.81130027771,-81.0257873535156,-16.1398162841797,-46.3007698059082,-147.210403442383,-59.6285171508789,-42.0646667480469,5.77382946014404,-125.700584411621,-76.8755035400391,-110.354988098145,132.631164550781,-47.3198623657227,-60.3246192932129,34.9103698730469,-57.015625,-56.1401519775391,-84.9379119873047,-124.608863830566,-16.8673439025879,-25.7617721557617,0.849031031131744,106.882369995117,22.6079521179199,-12.7515754699707,-16.2126369476318,-71.8193817138672,-108.15177154541,-25.5803833007812,142.337417602539,3.89093589782715
33.9238204956055,-8.48453140258789,-32.5614128112793,-41.6401023864746,25.6546249389648,-168.662185668945,-24.8832187652588,-55.1878814697266,-2.32869148254395,-103.60897064209,-48.3316955566406,-91.3761215209961,63.4075584411621,5.74970674514771,-75.644645690918,128.127700805664,-58.4472007751465,-18.1086902618408,-27.7916584014893,-131.273803710938,-52.9619789123535,-47.829719543457,-28.9350509643555,100.980369567871,-24.6560535430908,123.655883789062,6.98919820785522,-86.6607513427734,-66.5601119995117,-25.2256851196289,74.0294494628906,111.479606628418
51.278678894043,8.08291530609131,2.29029655456543,-43.8285026550293,59.5610084533691,-186.502868652344,-8.89274311065674,-101.100952148438,-12.8649396896362,-71.9118499755859,-15.7767372131348,-57.9270858764648,-12.7973432540894,98.5662689208984,-16.045482635498,182.781799316406,-82.5487518310547,11.6171169281006,-35.3293228149414,-138.675796508789,-125.211959838867,-5.47416400909424,-64.3247299194336,80.5653457641602,-47.4655075073242,230.028305053711,20.1823654174805,-89.6450805664062,-28.9951629638672,36.5205917358398,64.1464614868164,167.020523071289
57.3701286315918,31.7015590667725,17.798547744751,12.9086360931396,31.5101737976074,-150.851470947266,-22.5489311218262,-62.244930267334,-44.8758926391602,14.0041723251343,-10.4188709259033,5.41189384460449,-53.6887855529785,166.221328735352,64.2552642822266,157.434555053711,-76.0080032348633,18.4705238342285,-107.098594665527,-53.1191596984863,-139.987365722656,63.3105163574219,2.36332964897156,153.797988891602,14.0552129745483,192.270294189453,25.5329494476318,-48.4425468444824,-38.4499053955078,113.103874206543,75.7199554443359,139.514694213867
76.2936706542969,40.4916305541992,58.7005500793457,47.2989807128906,11.6731481552124,-88.3670120239258,9.32554721832275,11.1016254425049,-84.3654556274414,95.542350769043,-21.5251235961914,46.0931968688965,-114.91064453125,184.944885253906,65.9020690917969,109.246696472168,-31.0560722351074,45.296875,-132.35676574707,18.901891708374,-65.2952423095703,94.9063720703125,119.719535827637,257.006774902344,112.752586364746,106.326362609863,42.290397644043,17.9314823150635,-81.5022506713867,139.473526000977,28.6016426086426,121.42448425293
119.804344177246,34.8663177490234,69.1122894287109,60.8004684448242,27.5105285644531,-51.0078582763672,46.445442199707,48.4726867675781,-92.649787902832,115.054321289062,-45.8573722839355,39.2317123413086,-179.326248168945,184.799118041992,-1.59268188476562,107.391494750977,-40.4544296264648,97.2009811401367,-90.1185989379883,26.7678871154785,12.7037839889526,99.9594116210938,120.38671875,187.178359985352,95.3661270141602,45.8147048950195,53.4399795532227,56.9763488769531,-112.089553833008,131.697219848633,-21.6961822509766,135.882888793945
108.724258422852,39.4424362182617,38.6981391906738,64.4323272705078,-13.9099216461182,-43.0724296569824,-12.4291162490845,40.2660903930664,-129.938552856445,92.8012619018555,-101.726341247559,4.98381662368774,-203.748123168945,159.252532958984,-40.4134483337402,113.900360107422,-87.1063003540039,106.13272857666,-72.1039123535156,61.8152542114258,-7.63240337371826,80.9914779663086,28.2087802886963,5.18463659286499,5.07297039031982,33.8835945129395,-11.4418878555298,28.3249664306641,-141.547714233398,88.2628860473633,-39.8295631408691,128.846572875977
41.6116218566895,36.5793304443359,-8.10064792633057,42.1715049743652,-137.236663818359,-46.3276557922363,-133.619125366211,-1.36634385585785,-217.260375976562,41.758171081543,-166.51171875,-40.125560760498,-209.039306640625,124.451469421387,-33.3992195129395,101.016822814941,-77.0743713378906,67.3288726806641,-112.36515045166,94.8702697753906,-87.5753860473633,44.7891693115234,-0.590641498565674,-78.4119415283203,19.552547454834,55.2104225158691,-135.109039306641,-21.2940788269043,-179.708374023438,10.7163753509521,-65.7941055297852,102.041511535645
-9.60609817504883,24.5638408660889,-56.002555847168,70.0661468505859,-210.56787109375,-55.9339256286621,-194.592422485352,-22.5271301269531,-250.844421386719,-44.3412475585938,-186.728439331055,-80.9841766357422,-174.318313598633,99.0882568359375,-32.6794853210449,94.4283065795898,-48.2100677490234,61.7825202941895,-166.808639526367,101.436569213867,-93.8273010253906,7.49008178710938,44.0015983581543,-68.8260345458984,64.9511032104492,18.9111137390137,-177.730361938477,-39.2342491149902,-150.937072753906,-83.0730209350586,-83.9959487915039,75.3401489257812
-22.9308185577393,70.1171646118164,-46.0846748352051,147.67121887207,-179.506958007812,-73.7323150634766,-131.809204101562,-40.9621696472168,-191.952102661133,-144.887222290039,-152.010284423828,-133.438827514648,-98.9287261962891,63.3987998962402,-25.2959957122803,53.7464828491211,-57.5129776000977,82.6099700927734,-167.504730224609,120.150482177734,-33.511360168457,-51.1164703369141,82.5770645141602,-56.4299278259277,4.25194597244263,-57.5021324157715,-114.495536804199,-63.8624687194824,-60.7639808654785,-187.214752197266,-65.0900192260742,57.9715270996094
-17.81130027771,121.849784851074,-16.1398162841797,127.384155273438,-147.210403442383,-100.327133178711,-42.0646667480469,-116.652153015137,-125.700584411621,-220.900482177734,-110.354988098145,-207.509643554688,-47.3198623657227,50.5318946838379,34.9103698730469,-2.63124299049377,-56.1401519775391,64.6506500244141,-124.608863830566,89.3044128417969,-25.7617721557617,-81.6424179077148,106.882369995117,-9.25099658966064,-12.7515754699707,-27.5694179534912,-71.8193817138672,-112.015144348145,-25.5803833007812,-235.15837097168,3.89093589782715,66.7233505249023
-8.48453140258789,27.3460597991943,-41.6401023864746,9.60577964782715,-168.662185668945,-91.8918075561523,-55.1878814697266,-170.033981323242,-103.60897064209,-227.338836669922,-91.3761215209961,-234.519882202148,5.74970674514771,97.9626007080078,128.127700805664,28.4524459838867,-18.1086902618408,52.2062034606934,-131.273803710938,44.6086158752441,-47.829719543457,3.82729315757751,100.980369567871,79.7322387695312,123.655883789062,78.1157531738281,-86.6607513427734,-128.966079711914,-25.2256851196289,-191.037887573242,111.479606628418,68.7198257446289
8.08291530609131,-97.8919143676758,-43.8285026550293,-38.9167594909668,-186.502868652344,-38.565071105957,-101.100952148438,-162.439315795898,-71.9118499755859,-186.199569702148,-57.9270858764648,-198.822601318359,98.5662689208984,134.414886474609,182.781799316406,84.5033416748047,11.6171169281006,104.337203979492,-138.675796508789,98.4725570678711,-5.47416400909424,110.820419311523,80.5653457641602,90.7764205932617,230.028305053711,64.7281494140625,-89.6450805664062,-140.430053710938,36.5205917358398,-185.255905151367,167.020523071289,30.1978645324707
31.7015590667725,-20.4795742034912,12.9086360931396,-16.8365631103516,-150.851470947266,-70.0049514770508,-62.244930267334,-204.217254638672,14.0041723251343,-189.560287475586,5.41189384460449,-208.185806274414,166.221328735352,91.8754119873047,157.434555053711,48.294017791748,18.4705238342285,138.476608276367,-53.1191596984863,157.68733215332,63.3105163574219,91.9011917114258,153.797988891602,-14.5631265640259,192.270294189453,-67.9522171020508,-48.4425468444824,-216.704116821289,113.103874206543,-281.387512207031,139.514694213867,0.100230358541012
