Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-108.685325622559,-18.9860916137695,26.3227291107178,-91.2100219726562,51.9961929321289,-58.9800567626953,-105.240051269531,-137.697036743164,80.4160537719727,-62.7912940979004,34.2178993225098,-24.0240249633789,140.439056396484,43.2845344543457,88.0127334594727,205.00341796875,150.700897216797,46.5809173583984,-9.98993873596191,-9.16231346130371,94.3084716796875,131.516555786133,63.01708984375,-102.702835083008,114.278175354004,97.683464050293,109.410522460938,164.44987487793,111.6923828125,-39.9741592407227,-169.732849121094,-106.804573059082,90.8363418579102,-82.9653701782227,39.3775520324707,-25.3114414215088
-79.3852920532227,13.567195892334,57.4065475463867,-127.488983154297,102.454811096191,-67.4187316894531,-90.4445266723633,-129.648773193359,120.096900939941,-72.1113586425781,39.427921295166,-48.7384986877441,160.21907043457,31.2723712921143,123.554275512695,154.649398803711,161.583099365234,18.9959850311279,-37.6435165405273,44.8580780029297,124.335861206055,158.697204589844,17.1533489227295,-62.9877395629883,121.972305297852,116.636558532715,94.9212799072266,151.652679443359,105.08145904541,-69.6179428100586,-115.120819091797,-116.114356994629,120.361251831055,-74.6054153442383,99.8072357177734,-20.9589691162109
-68.3622131347656,15.6367969512939,93.0500717163086,-144.496795654297,130.462600708008,-64.6443939208984,-70.6928863525391,-122.813194274902,149.716522216797,-72.3921585083008,-4.97112083435059,-37.3965263366699,158.327758789062,12.5687303543091,94.2799682617188,141.319137573242,138.37646484375,2.60710430145264,-43.94775390625,89.3035430908203,101.151901245117,110.035606384277,-54.2779426574707,-56.0263481140137,180.18815612793,5.59472799301147,28.3385486602783,122.136993408203,60.5381050109863,-27.0436744689941,-28.9775829315186,-113.97802734375,145.580337524414,-68.1758270263672,87.3590698242188,-18.6183109283447
-51.3424263000488,12.3606100082397,83.7588348388672,-124.102523803711,145.066421508789,-65.4045257568359,-67.482421875,-124.49666595459,160.92546081543,-73.2127838134766,-45.3422050476074,-19.8315391540527,138.31706237793,-6.90818643569946,14.025279045105,119.676979064941,111.780075073242,-31.7404937744141,-3.06027126312256,108.007476806641,58.6575889587402,38.1948585510254,-43.3761138916016,-45.1006546020508,197.911209106445,-88.6946029663086,-45.0843925476074,121.313972473145,71.4231109619141,16.8944644927979,20.1341114044189,-73.2779083251953,149.946762084961,-76.6566696166992,43.2002830505371,-19.4261951446533
-48.3993797302246,2.94202661514282,40.5980491638184,-91.2182922363281,128.608947753906,-93.8548736572266,-71.1794815063477,-128.768173217773,129.266204833984,-96.3183517456055,-70.9550933837891,-41.1194076538086,113.772590637207,-13.4975805282593,9.31494331359863,105.480323791504,135.210342407227,-25.4271583557129,27.8169612884521,74.4353103637695,22.6187057495117,-18.7215518951416,-12.4123163223267,-45.0017700195312,144.812103271484,-55.3941230773926,-53.2754135131836,166.432342529297,107.989250183105,11.9008407592773,-13.8865852355957,-29.8858299255371,113.284271240234,-114.447090148926,33.8505210876465,4.4081711769104
-91.4975204467773,44.855339050293,25.6623802185059,-105.595565795898,73.0203399658203,-132.545852661133,-64.343879699707,-116.519889831543,61.3893623352051,-112.687889099121,-88.9262542724609,-54.8927764892578,86.9822082519531,3.21038627624512,91.5874710083008,138.545639038086,153.576553344727,32.2696266174316,10.7827672958374,73.1859588623047,22.7463607788086,-57.0942268371582,-55.5611686706543,-53.8794631958008,92.1245574951172,-4.13290548324585,18.1240425109863,199.874847412109,75.8878402709961,9.45900249481201,-71.4600448608398,-29.4085788726807,51.4558372497559,-125.521919250488,7.55049228668213,51.3726844787598
-111.600639343262,81.6925888061523,11.3113775253296,-131.315292358398,46.7859954833984,-132.501708984375,-74.7003555297852,-61.3271789550781,28.3335819244385,-97.4036712646484,-91.2995376586914,-24.0431041717529,84.3137664794922,15.6549777984619,136.70751953125,202.817794799805,104.59886932373,63.5137405395508,-2.11782026290894,101.549514770508,51.5565452575684,-66.38427734375,-135.192184448242,-11.6868124008179,55.6435127258301,-12.162938117981,94.914192199707,201.887649536133,12.9865589141846,13.7410154342651,-83.9982757568359,-31.2759571075439,30.2531909942627,-96.1087112426758,-34.4866676330566,86.505744934082
-121.790420532227,64.4204559326172,-19.0730934143066,-117.225692749023,57.01513671875,-98.457145690918,-97.2615127563477,-7.45901966094971,34.398380279541,-72.4971618652344,-86.950553894043,37.9005432128906,75.7971878051758,21.4274234771729,140.002990722656,264.895233154297,56.4654846191406,43.9815330505371,-26.1767711639404,50.0150146484375,45.1335334777832,-43.1860885620117,-181.820114135742,52.1804809570312,8.15252113342285,-22.6824569702148,119.707077026367,211.628723144531,-17.5128021240234,-18.8933887481689,-72.2990036010742,13.5616903305054,29.0185699462891,-71.6765594482422,-31.7392559051514,84.5682678222656
-155.701324462891,61.9967041015625,-30.2767887115479,-94.0682067871094,31.6241798400879,-70.1164779663086,-109.203994750977,5.38140392303467,8.79033756256104,-41.4605369567871,-66.6353454589844,103.55101776123,42.1606636047363,21.934497833252,193.292343139648,289.238098144531,75.3925552368164,13.9336719512939,-80.9228439331055,-33.7077789306641,17.8164520263672,-15.0807161331177,-189.374313354492,75.0430755615234,-24.3458137512207,-22.088903427124,126.866424560547,208.122344970703,-9.11693859100342,-52.4285278320312,-81.0272827148438,55.0595397949219,-24.5480041503906,-48.3912773132324,-9.35292625427246,45.147762298584
-114.192810058594,25.7496376037598,-48.7006492614746,-84.8043823242188,-24.8537311553955,-49.3049774169922,-125.658905029297,17.2357387542725,-38.8685188293457,-10.4327707290649,-27.7937564849854,125.389976501465,34.5346183776855,6.43404150009155,242.511962890625,275.554351806641,86.8346176147461,10.285439491272,-77.2744598388672,-61.2882537841797,52.5962600708008,15.2611598968506,-161.144866943359,64.8250503540039,10.3268117904663,-32.7758140563965,149.225082397461,162.927124023438,-1.13119435310364,-23.5865345001221,-99.0611038208008,43.7710914611816,-79.6398162841797,-22.2897510528564,-14.0495834350586,-13.2691488265991
-18.9860916137695,-77.2167510986328,-91.2100219726562,-93.2790679931641,-58.9800567626953,-31.0794658660889,-137.697036743164,13.5948505401611,-62.7912940979004,-9.98040294647217,-24.0240249633789,70.1055068969727,43.2845344543457,4.29803895950317,205.00341796875,245.351776123047,46.5809173583984,49.6904258728027,-9.16231346130371,-74.7355499267578,131.516555786133,61.9648590087891,-102.702835083008,-2.31098365783691,97.683464050293,-40.6537246704102,164.44987487793,113.342140197754,-39.9741592407227,31.0387706756592,-106.804573059082,24.573356628418,-82.9653701782227,-10.083815574646,-25.3114414215088,-78.4754028320312
13.567195892334,-124.527252197266,-127.488983154297,-95.557991027832,-67.4187316894531,-26.853307723999,-129.648773193359,-36.184871673584,-72.1113586425781,-19.5736980438232,-48.7384986877441,-21.9198303222656,31.2723712921143,31.7314262390137,154.649398803711,179.349884033203,18.9959850311279,113.557395935059,44.8580780029297,-90.7390975952148,158.697204589844,90.2888717651367,-62.9877395629883,-111.399314880371,116.636558532715,-30.0763111114502,151.652679443359,74.2342758178711,-69.6179428100586,56.3264350891113,-116.114356994629,27.1888275146484,-74.6054153442383,-0.255277335643768,-20.9589691162109,-136.619430541992
15.6367969512939,-102.579627990723,-144.496795654297,-22.7379837036133,-64.6443939208984,-17.109977722168,-122.813194274902,-65.7474212646484,-72.3921585083008,8.36115837097168,-37.3965263366699,-71.5097579956055,12.5687303543091,73.7657318115234,141.319137573242,97.6450347900391,2.60710430145264,157.305221557617,89.3035430908203,-103.110015869141,110.035606384277,86.9623641967773,-56.0263481140137,-157.938659667969,5.59472799301147,-7.64509534835815,122.136993408203,4.24423980712891,-27.0436744689941,67.7834854125977,-113.97802734375,28.711238861084,-68.1758270263672,21.2088031768799,-18.6183109283447,-138.279510498047
12.3606100082397,-63.9252166748047,-124.102523803711,86.6775894165039,-65.4045257568359,22.784122467041,-124.49666595459,-56.5957489013672,-73.2127838134766,57.3544387817383,-19.8315391540527,-72.7428207397461,-6.90818643569946,113.113998413086,119.676979064941,78.7550506591797,-31.7404937744141,168.058853149414,108.007476806641,-143.340972900391,38.1948585510254,93.6869049072266,-45.1006546020508,-154.936416625977,-88.6946029663086,-1.25863695144653,121.313972473145,-109.836906433105,16.8944644927979,58.8506202697754,-73.2779083251953,19.3947925567627,-76.6566696166992,58.9407615661621,-19.4261951446533,-61.9604721069336
2.94202661514282,-24.3339881896973,-91.2182922363281,114.805786132812,-93.8548736572266,72.7129058837891,-128.768173217773,-51.2285346984863,-96.3183517456055,83.1452789306641,-41.1194076538086,-67.2417526245117,-13.4975805282593,117.689826965332,105.480323791504,129.883346557617,-25.4271583557129,162.884582519531,74.4353103637695,-186.943878173828,-18.7215518951416,99.445686340332,-45.0017700195312,-167.91828918457,-55.3941230773926,-1.53948879241943,166.432342529297,-169.845413208008,11.9008407592773,22.118106842041,-29.8858299255371,-19.3921871185303,-114.447090148926,97.5198974609375,4.4081711769104,32.7026405334473
44.855339050293,-54.6541557312012,-105.595565795898,82.4026641845703,-132.545852661133,103.263961791992,-116.519889831543,-35.9920654296875,-112.687889099121,88.3474960327148,-54.8927764892578,-26.5156593322754,3.21038627624512,99.8912811279297,138.545639038086,189.894287109375,32.2696266174316,133.006881713867,73.1859588623047,-235.086807250977,-57.0942268371582,67.5397720336914,-53.8794631958008,-162.366149902344,-4.13290548324585,24.7772064208984,199.874847412109,-84.571159362793,9.45900249481201,4.80973339080811,-29.4085788726807,-83.2051315307617,-125.521919250488,113.580230712891,51.3726844787598,83.6325454711914
81.6925888061523,-95.0829925537109,-131.315292358398,59.2409324645996,-132.501708984375,110.723022460938,-61.3271789550781,-23.5834064483643,-97.4036712646484,95.444953918457,-24.0431041717529,45.1686553955078,15.6549777984619,95.5258331298828,202.817794799805,204.093994140625,63.5137405395508,98.5554656982422,101.549514770508,-314.070983886719,-66.38427734375,25.245548248291,-11.6868124008179,-152.008010864258,-12.162938117981,27.422887802124,201.887649536133,19.2776107788086,13.7410154342651,1.51415956020355,-31.2759571075439,-114.505577087402,-96.1087112426758,121.723335266113,86.505744934082,82.6310195922852
64.4204559326172,-44.6998100280762,-117.225692749023,15.6078262329102,-98.457145690918,107.371253967285,-7.45901966094971,-31.1930522918701,-72.4971618652344,94.9026565551758,37.9005432128906,59.6593933105469,21.4274234771729,88.6392364501953,264.895233154297,145.876083374023,43.9815330505371,117.410430908203,50.0150146484375,-324.925750732422,-43.1860885620117,-0.18158383667469,52.1804809570312,-162.546920776367,-22.6824569702148,-25.5086002349854,211.628723144531,-12.7407913208008,-18.8933887481689,-2.98190760612488,13.5616903305054,-108.764915466309,-71.6765594482422,126.567962646484,84.5682678222656,71.8334426879883
61.9967041015625,-61.3111572265625,-94.0682067871094,-50.4252510070801,-70.1164779663086,103.532661437988,5.38140392303467,4.48717832565308,-41.4605369567871,75.3820190429688,103.55101776123,53.4417381286621,21.934497833252,84.0476531982422,289.238098144531,52.5313835144043,13.9336719512939,140.683395385742,-33.7077789306641,-228.300918579102,-15.0807161331177,-20.0973720550537,75.0430755615234,-124.698150634766,-22.088903427124,-61.8091278076172,208.122344970703,-109.286140441895,-52.4285278320312,23.2590312957764,55.0595397949219,-97.146842956543,-48.3912773132324,119.848342895508,45.147762298584,105.520240783691
25.7496376037598,-173.142700195312,-84.8043823242188,-81.1309356689453,-49.3049774169922,99.8093566894531,17.2357387542725,82.3193283081055,-10.4327707290649,68.1348266601562,125.389976501465,101.136840820312,6.43404150009155,97.4385147094727,275.554351806641,-13.5990934371948,10.285439491272,99.4923553466797,-61.2882537841797,-152.046432495117,15.2611598968506,-40.0579605102539,64.8250503540039,-64.0322494506836,-32.7758140563965,-64.8919982910156,162.927124023438,-192.489837646484,-23.5865345001221,40.854606628418,43.7710914611816,-54.901496887207,-22.2897510528564,119.329360961914,-13.2691488265991,153.090805053711
-77.2167510986328,-135.76301574707,-93.2790679931641,-78.79833984375,-31.0794658660889,88.1118087768555,13.5948505401611,119.939102172852,-9.98040294647217,81.4385681152344,70.1055068969727,109.97966003418,4.29803895950317,104.232315063477,245.351776123047,-52.2854614257812,49.6904258728027,61.4921989440918,-74.7355499267578,-146.996505737305,61.9648590087891,-68.9745635986328,-2.31098365783691,-73.8592834472656,-40.6537246704102,-72.2800674438477,113.342140197754,-262.557495117188,31.0387706756592,34.8905334472656,24.573356628418,9.71659755706787,-10.083815574646,95.4163055419922,-78.4754028320312,135.977203369141
-124.527252197266,-5.0783166885376,-95.557991027832,-79.9984130859375,-26.853307723999,45.5975646972656,-36.184871673584,111.700981140137,-19.5736980438232,51.9838447570801,-21.9198303222656,53.0430221557617,31.7314262390137,99.3904266357422,179.349884033203,-101.750152587891,113.557395935059,50.07080078125,-90.7390975952148,-171.328887939453,90.2888717651367,-116.74698638916,-111.399314880371,-113.804191589355,-30.0763111114502,-80.6728134155273,74.2342758178711,-242.174362182617,56.3264350891113,71.6782760620117,27.1888275146484,30.0729236602783,-0.255277335643768,28.3050136566162,-136.619430541992,63.905818939209
-102.579627990723,-13.6428165435791,-22.7379837036133,-83.6832122802734,-17.109977722168,-22.1813373565674,-65.7474212646484,103.67667388916,8.36115837097168,-27.6216583251953,-71.5097579956055,36.2085800170898,73.7657318115234,60.3772659301758,97.6450347900391,-170.699295043945,157.305221557617,9.80525970458984,-103.110015869141,-204.584518432617,86.9623641967773,-164.499862670898,-157.938659667969,-130.449234008789,-7.64509534835815,-98.2615280151367,4.24423980712891,-153.463394165039,67.7834854125977,104.562805175781,28.711238861084,18.8682880401611,21.2088031768799,-9.01510334014893,-138.279510498047,-11.5302267074585
-63.9252166748047,-62.2244644165039,86.6775894165039,-78.4460678100586,22.784122467041,-50.7474021911621,-56.5957489013672,113.52806854248,57.3544387817383,-60.8326721191406,-72.7428207397461,36.949951171875,113.113998413086,-15.249436378479,78.7550506591797,-237.28694152832,168.058853149414,-15.9285593032837,-143.340972900391,-223.977264404297,93.6869049072266,-193.163543701172,-154.936416625977,-141.291152954102,-1.25863695144653,-112.189315795898,-109.836906433105,-135.154815673828,58.8506202697754,91.7220153808594,19.3947925567627,40.4588241577148,58.9407615661621,-1.11798989772797,-61.9604721069336,-63.0231857299805
-24.3339881896973,-10.5852642059326,114.805786132812,-71.3882369995117,72.7129058837891,-27.2371807098389,-51.2285346984863,133.381439208984,83.1452789306641,-22.1588706970215,-67.2417526245117,0.618309080600739,117.689826965332,-38.8399047851562,129.883346557617,-294.675750732422,162.884582519531,-10.6806316375732,-186.943878173828,-241.17578125,99.445686340332,-200.277679443359,-167.91828918457,-131.671081542969,-1.53948879241943,-99.0674743652344,-169.845413208008,-154.436660766602,22.118106842041,111.215682983398,-19.3921871185303,85.5607604980469,97.5198974609375,3.83747911453247,32.7026405334473,-60.7990989685059
-54.6541557312012,38.2830467224121,82.4026641845703,-66.9178695678711,103.263961791992,-19.0484714508057,-35.9920654296875,139.179351806641,88.3474960327148,8.12135601043701,-26.5156593322754,-29.0361003875732,99.8912811279297,-26.279634475708,189.894287109375,-339.732757568359,133.006881713867,-39.5373725891113,-235.086807250977,-262.504608154297,67.5397720336914,-179.652191162109,-162.366149902344,-107.314018249512,24.7772064208984,-95.3536605834961,-84.571159362793,-132.268768310547,4.80973339080811,125.589805603027,-83.2051315307617,117.278472900391,113.580230712891,8.26343250274658,83.6325454711914,-43.2531967163086
-95.0829925537109,7.86400175094604,59.2409324645996,-61.5429039001465,110.723022460938,-30.2033100128174,-23.5834064483643,125.463890075684,95.444953918457,1.58334875106812,45.1686553955078,-40.6255836486816,95.5258331298828,-65.4867782592773,204.093994140625,-328.642852783203,98.5554656982422,-82.8186721801758,-314.070983886719,-235.616241455078,25.245548248291,-140.5146484375,-152.008010864258,-106.915534973145,27.422887802124,-78.1484222412109,19.2776107788086,-118.303909301758,1.51415956020355,72.3865966796875,-114.505577087402,127.583824157715,121.723335266113,2.34617924690247,82.6310195922852,-72.9289474487305
-44.6998100280762,-53.9576606750488,15.6078262329102,-72.1557922363281,107.371253967285,-7.85512971878052,-31.1930522918701,101.68376159668,94.9026565551758,-0.47982132434845,59.6593933105469,-25.2982292175293,88.6392364501953,-90.5797348022461,145.876083374023,-267.010589599609,117.410430908203,-111.944061279297,-324.925750732422,-168.11003112793,-0.18158383667469,-118.212875366211,-162.546920776367,-91.6580963134766,-25.5086002349854,-20.4920024871826,-12.7407913208008,-121.713890075684,-2.98190760612488,37.5672950744629,-108.764915466309,101.108474731445,126.567962646484,0.114705793559551,71.8334426879883,-83.7803421020508
-61.3111572265625,-89.3737258911133,-50.4252510070801,-103.638427734375,103.532661437988,44.5793991088867,4.48717832565308,66.5345840454102,75.3820190429688,27.7714252471924,53.4417381286621,22.4196281433105,84.0476531982422,-61.8094596862793,52.5313835144043,-235.561782836914,140.683395385742,-134.370193481445,-228.300918579102,-102.179237365723,-20.0973720550537,-133.243743896484,-124.698150634766,-22.1982917785645,-61.8091278076172,-18.1370239257812,-109.286140441895,-113.936264038086,23.2590312957764,29.031831741333,-97.146842956543,37.7084617614746,119.848342895508,53.6587257385254,105.520240783691,-33.7365341186523
-173.142700195312,-73.8530426025391,-81.1309356689453,-98.0206756591797,99.8093566894531,86.5790863037109,82.3193283081055,42.3936576843262,68.1348266601562,68.3853225708008,101.136840820312,39.0780143737793,97.4385147094727,-50.7880592346191,-13.5990934371948,-206.877456665039,99.4923553466797,-113.565788269043,-152.046432495117,-45.1644515991211,-40.0579605102539,-160.637359619141,-64.0322494506836,36.6354064941406,-64.8919982910156,-58.6285057067871,-192.489837646484,-90.1911315917969,40.854606628418,-17.0243434906006,-54.901496887207,-9.66622447967529,119.329360961914,96.6553039550781,153.090805053711,-12.9893941879272
-135.76301574707,-53.9012565612793,-78.79833984375,-25.4223518371582,88.1118087768555,89.9858322143555,119.939102172852,48.256519317627,81.4385681152344,80.6322174072266,109.97966003418,35.3126678466797,104.232315063477,-51.0619735717773,-52.2854614257812,-110.55623626709,61.4921989440918,-73.1917114257812,-146.996505737305,-36.636905670166,-68.9745635986328,-154.932479858398,-73.8592834472656,29.8991985321045,-72.2800674438477,-38.5807189941406,-262.557495117188,-22.5502223968506,34.8905334472656,-58.7095756530762,9.71659755706787,9.46340656280518,95.4163055419922,65.8798675537109,135.977203369141,-21.3046607971191
-5.0783166885376,-55.9049415588379,-79.9984130859375,42.3171539306641,45.5975646972656,69.5659408569336,111.700981140137,60.7372283935547,51.9838447570801,72.5773086547852,53.0430221557617,57.4393692016602,99.3904266357422,-46.9527740478516,-101.750152587891,-48.5661392211914,50.07080078125,-69.9539642333984,-171.328887939453,-58.3575782775879,-116.74698638916,-115.471290588379,-113.804191589355,15.5739555358887,-80.6728134155273,-23.6260643005371,-242.174362182617,15.8290786743164,71.6782760620117,-66.4775924682617,30.0729236602783,62.7827758789062,28.3050136566162,41.0958061218262,63.905818939209,6.11088895797729
-13.6428165435791,6.77420282363892,-83.6832122802734,60.7056198120117,-22.1813373565674,71.9196472167969,103.67667388916,71.6923446655273,-27.6216583251953,80.0482711791992,36.2085800170898,53.4257011413574,60.3772659301758,-53.3673782348633,-170.699295043945,-97.3057632446289,9.80525970458984,-77.4332427978516,-204.584518432617,-39.626106262207,-164.499862670898,-86.757926940918,-130.449234008789,55.0080947875977,-98.2615280151367,-58.7411613464355,-153.463394165039,-58.2218399047852,104.562805175781,-64.2951965332031,18.8682880401611,76.6091461181641,-9.01510334014893,48.6417350769043,-11.5302267074585,23.5148067474365
-62.2244644165039,143.270050048828,-78.4460678100586,68.1748352050781,-50.7474021911621,79.5036239624023,113.52806854248,82.2546310424805,-60.8326721191406,68.930549621582,36.949951171875,20.6274757385254,-15.249436378479,-40.9203300476074,-237.28694152832,-133.110275268555,-15.9285593032837,-78.0197448730469,-223.977264404297,-32.7182922363281,-193.163543701172,-87.1319122314453,-141.291152954102,96.725341796875,-112.189315795898,-73.7331695556641,-135.154815673828,-90.986946105957,91.7220153808594,-71.3097991943359,40.4588241577148,61.3173522949219,-1.11798989772797,36.222713470459,-63.0231857299805,24.6968250274658
-10.5852642059326,196.962921142578,-71.3882369995117,67.125862121582,-27.2371807098389,45.8640213012695,133.381439208984,73.4616546630859,-22.1588706970215,20.5181102752686,0.618309080600739,16.8374881744385,-38.8399047851562,-20.5421104431152,-294.675750732422,-78.926513671875,-10.6806316375732,-65.7657165527344,-241.17578125,-59.5087203979492,-200.277679443359,-113.595993041992,-131.671081542969,87.8601531982422,-99.0674743652344,-91.7990188598633,-154.436660766602,9.93203258514404,111.215682983398,-108.834114074707,85.5607604980469,70.7847061157227,3.83747911453247,11.2754487991333,-60.7990989685059,75.9793548583984
