Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2
-317.951904296875,-114.498260498047,-7.61684703826904,-13.6096420288086,-63.8173561096191,-82.693115234375,28.3507633209229,29.4953918457031,95.6310424804688,110.119049072266,-58.0520553588867,241.700332641602,143.898208618164,241.588241577148,-107.777687072754,261.129730224609,-11.9783153533936,235.743850708008,124.319610595703,17.8152446746826,-81.0381011962891,55.7312355041504,151.661636352539,144.372009277344,121.674987792969,342.044281005859,56.3862228393555,230.142669677734,-52.1169471740723,-35.6911811828613
-242.824996948242,-98.4547348022461,21.154483795166,14.2400970458984,-48.8861999511719,-58.5037612915039,71.8733367919922,51.7650566101074,59.5807304382324,108.32315826416,8.58557319641113,245.309326171875,97.6874313354492,232.814300537109,-179.166168212891,322.375671386719,13.4679574966431,281.995086669922,37.0169868469238,0.135349541902542,-34.8127670288086,92.2154083251953,147.797332763672,110.662658691406,132.097671508789,243.492370605469,42.0464096069336,240.612365722656,21.8257026672363,7.78941917419434
-163.614379882812,-20.4686622619629,52.1427116394043,97.3438034057617,-41.8360862731934,67.2178802490234,78.8097915649414,118.352676391602,34.8377838134766,160.327575683594,75.152946472168,231.144989013672,57.2401733398438,253.899795532227,-94.2443237304688,293.633331298828,45.280143737793,345.983093261719,-25.3984489440918,-11.9618768692017,-32.9261283874512,91.3605346679688,146.051788330078,134.413864135742,126.707344055176,182.78532409668,40.5618743896484,220.873153686523,37.7274322509766,49.4041023254395
-146.329528808594,36.5961952209473,30.4480495452881,133.325973510742,-38.1491432189941,99.0352630615234,15.7052116394043,179.200698852539,67.1447677612305,175.447509765625,59.4591674804688,239.545715332031,66.9179229736328,275.293304443359,39.359317779541,232.838775634766,37.4654731750488,373.161895751953,-26.7423915863037,48.3884086608887,-66.613395690918,85.9100799560547,143.41340637207,187.006011962891,122.113014221191,266.577667236328,56.2371711730957,200.111892700195,-10.5501375198364,65.2348022460938
-144.738464355469,-6.32032060623169,-35.085563659668,133.584732055664,-52.2612037658691,70.3265380859375,-19.7600841522217,190.071701049805,83.0243835449219,171.169036865234,64.5357131958008,269.066040039062,97.1169815063477,298.887786865234,148.291213989258,276.545257568359,101.611465454102,355.183135986328,-11.002760887146,95.888916015625,-90.0177612304688,46.1091270446777,103.459098815918,211.202423095703,178.235412597656,253.606964111328,90.7991180419922,242.584197998047,-55.8894996643066,108.217002868652
-143.279159545898,-73.5344314575195,-63.3530960083008,158.977645874023,-53.8599548339844,101.594223022461,-20.9522609710693,211.613296508789,56.0765571594238,205.779754638672,137.673461914062,280.529266357422,127.182815551758,336.886871337891,265.133850097656,283.339111328125,252.724304199219,307.639251708984,-32.2308197021484,97.5082550048828,-92.3813323974609,8.22821235656738,73.1687316894531,235.605850219727,250.366821289062,156.706512451172,158.02799987793,294.039764404297,-48.0602836608887,159.509643554688
-179.256103515625,-63.1322746276855,-45.8103141784668,188.342895507812,-62.9334716796875,134.330703735352,-26.5088043212891,273.109741210938,26.6648178100586,212.670059204102,200.279800415039,297.291473388672,166.081756591797,336.263671875,311.006164550781,185.655838012695,334.111236572266,272.5947265625,-36.498592376709,106.177749633789,-79.2576370239258,73.2665405273438,103.995529174805,270.481475830078,284.871856689453,247.291061401367,210.140670776367,301.908447265625,-39.1000442504883,169.43000793457
-242.164932250977,7.85805225372314,-44.3908157348633,229.64860534668,-97.3721237182617,140.902984619141,-9.97887802124023,313.087158203125,19.2302169799805,188.842712402344,229.575073242188,330.026550292969,201.359085083008,294.187438964844,274.436828613281,153.102951049805,291.306488037109,299.136199951172,-24.7344284057617,131.5625,-76.6849899291992,170.436569213867,117.903244018555,304.455993652344,309.796813964844,318.93505859375,198.449920654297,335.220306396484,-51.726879119873,162.827499389648
-233.642166137695,28.4528980255127,-34.3223991394043,267.780700683594,-70.7664184570312,143.312469482422,19.9040832519531,308.687866210938,66.3056640625,218.453323364258,238.876129150391,322.414001464844,229.475219726562,263.255096435547,250.788452148438,187.015167236328,232.649215698242,300.447937011719,-45.7435836791992,136.385437011719,-76.1918487548828,169.506469726562,108.244026184082,310.555816650391,324.865600585938,179.037857055664,182.108703613281,366.983032226562,-44.8242301940918,172.543395996094
-151.899154663086,7.94441318511963,-8.42471122741699,252.234237670898,-35.1981010437012,139.574737548828,30.1334800720215,283.506164550781,121.644035339355,262.087921142578,234.952331542969,274.416809082031,249.493743896484,231.878677368164,238.329895019531,178.165435791016,221.002548217773,225.533843994141,-28.9516544342041,121.480155944824,-24.9743213653564,153.81022644043,139.490692138672,280.002960205078,342.583587646484,128.269668579102,204.213272094727,310.707611083984,-39.017879486084,189.410552978516
-114.498260498047,56.0541648864746,-13.6096420288086,228.227844238281,-82.693115234375,166.975128173828,29.4953918457031,259.382476806641,110.119049072266,242.759567260742,241.700332641602,257.811584472656,241.588241577148,202.343780517578,261.129730224609,163.049728393555,235.743850708008,224.959838867188,17.8152446746826,145.114944458008,55.7312355041504,206.261383056641,144.372009277344,274.868133544922,342.044281005859,210.036895751953,230.142669677734,248.644912719727,-35.6911811828613,194.99609375
-98.4547348022461,131.314407348633,14.2400970458984,220.028442382812,-58.5037612915039,213.071517944336,51.7650566101074,240.491485595703,108.32315826416,210.227584838867,245.309326171875,279.617279052734,232.814300537109,207.213745117188,322.375671386719,175.225021362305,281.995086669922,296.003173828125,0.135349541902542,194.805603027344,92.2154083251953,236.00016784668,110.662658691406,289.422515869141,243.492370605469,224.468002319336,240.612365722656,270.134185791016,7.78941917419434,192.21159362793
-20.4686622619629,163.273849487305,97.3438034057617,176.964126586914,67.2178802490234,222.68977355957,118.352676391602,206.038284301758,160.327575683594,208.946075439453,231.144989013672,277.109405517578,253.899795532227,191.826644897461,293.633331298828,177.738723754883,345.983093261719,272.84814453125,-11.9618768692017,200.738723754883,91.3605346679688,230.494293212891,134.413864135742,264.416107177734,182.78532409668,279.743499755859,220.873153686523,305.001251220703,49.4041023254395,187.552383422852
36.5961952209473,205.089050292969,133.325973510742,134.198806762695,99.0352630615234,210.940704345703,179.200698852539,178.773345947266,175.447509765625,189.869995117188,239.545715332031,249.591583251953,275.293304443359,131.648468017578,232.838775634766,187.293899536133,373.161895751953,218.501922607422,48.3884086608887,192.194137573242,85.9100799560547,249.446868896484,187.006011962891,246.04069519043,266.577667236328,381.256439208984,200.111892700195,286.065460205078,65.2348022460938,166.152587890625
-6.32032060623169,230.968231201172,133.584732055664,140.734771728516,70.3265380859375,198.804718017578,190.071701049805,179.029113769531,171.169036865234,147.289901733398,269.066040039062,237.691040039062,298.887786865234,117.133972167969,276.545257568359,238.115097045898,355.183135986328,224.612503051758,95.888916015625,193.619903564453,46.1091270446777,234.42414855957,211.202423095703,255.533950805664,253.606964111328,313.256195068359,242.584197998047,257.948089599609,108.217002868652,143.657562255859
-73.5344314575195,185.283447265625,158.977645874023,149.466903686523,101.594223022461,192.617904663086,211.613296508789,153.347579956055,205.779754638672,135.13200378418,280.529266357422,215.848190307617,336.886871337891,170.584747314453,283.339111328125,307.782745361328,307.639251708984,214.571380615234,97.5082550048828,163.403778076172,8.22821235656738,160.386901855469,235.605850219727,241.121124267578,156.706512451172,155.920867919922,294.039764404297,276.180206298828,159.509643554688,170.305191040039
-63.1322746276855,150.166275024414,188.342895507812,140.476455688477,134.330703735352,200.674514770508,273.109741210938,116.405052185059,212.670059204102,145.974853515625,297.291473388672,183.301742553711,336.263671875,214.021179199219,185.655838012695,349.9658203125,272.5947265625,194.96842956543,106.177749633789,151.800628662109,73.2665405273438,113.115760803223,270.481475830078,218.388732910156,247.291061401367,142.039245605469,301.908447265625,291.636444091797,169.43000793457,223.074478149414
7.85805225372314,149.581893920898,229.64860534668,141.868621826172,140.902984619141,184.999954223633,313.087158203125,121.337821960449,188.842712402344,140.42268371582,330.026550292969,198.358993530273,294.187438964844,207.849273681641,153.102951049805,314.777069091797,299.136199951172,177.305297851562,131.5625,208.813064575195,170.436569213867,119.865913391113,304.455993652344,196.713272094727,318.93505859375,258.469451904297,335.220306396484,243.544235229492,162.827499389648,225.87190246582
28.4528980255127,117.985984802246,267.780700683594,142.414093017578,143.312469482422,141.8076171875,308.687866210938,119.787696838379,218.453323364258,135.427154541016,322.414001464844,220.745635986328,263.255096435547,171.499984741211,187.015167236328,212.17951965332,300.447937011719,125.73673248291,136.385437011719,266.137664794922,169.506469726562,135.323364257812,310.555816650391,165.222442626953,179.037857055664,335.248168945312,366.983032226562,203.919174194336,172.543395996094,188.823699951172
7.94441318511963,96.3042221069336,252.234237670898,133.401062011719,139.574737548828,130.202987670898,283.506164550781,102.507019042969,262.087921142578,149.484313964844,274.416809082031,183.624298095703,231.878677368164,141.044982910156,178.165435791016,178.058975219727,225.533843994141,143.50993347168,121.480155944824,268.551513671875,153.81022644043,114.716293334961,280.002960205078,156.748504638672,128.269668579102,289.685974121094,310.707611083984,216.770095825195,189.410552978516,178.770095825195
56.0541648864746,137.824768066406,228.227844238281,137.028305053711,166.975128173828,156.854995727539,259.382476806641,113.041389465332,242.759567260742,151.830307006836,257.811584472656,140.209411621094,202.343780517578,132.664520263672,163.049728393555,267.108276367188,224.959838867188,226.0078125,145.114944458008,228.40625,206.261383056641,73.409553527832,274.868133544922,147.753707885742,210.036895751953,210.793395996094,248.644912719727,199.416275024414,194.99609375,194.835510253906
131.314407348633,203.53923034668,220.028442382812,142.854736328125,213.071517944336,185.030242919922,240.491485595703,118.555381774902,210.227584838867,118.983390808105,279.617279052734,124.142509460449,207.213745117188,125.526817321777,175.225021362305,313.249176025391,296.003173828125,199.381820678711,194.805603027344,190.439651489258,236.00016784668,87.662353515625,289.422515869141,113.126930236816,224.468002319336,189.334808349609,270.134185791016,145.821578979492,192.21159362793,187.130310058594
163.273849487305,252.034194946289,176.964126586914,112.151962280273,222.68977355957,188.992645263672,206.038284301758,105.906944274902,208.946075439453,68.1284332275391,277.109405517578,97.736083984375,191.826644897461,98.7376708984375,177.738723754883,261.181121826172,272.84814453125,120.64826965332,200.738723754883,169.797302246094,230.494293212891,123.476753234863,264.416107177734,87.9835739135742,279.743499755859,181.722763061523,305.001251220703,117.435401916504,187.552383422852,140.873901367188
205.089050292969,252.901382446289,134.198806762695,54.3472061157227,210.940704345703,160.98014831543,178.773345947266,83.4144287109375,189.869995117188,41.8477249145508,249.591583251953,78.3881378173828,131.648468017578,68.5868759155273,187.293899536133,270.788208007812,218.501922607422,136.831359863281,192.194137573242,117.594802856445,249.446868896484,87.8139877319336,246.04069519043,42.6360092163086,381.256439208984,148.93115234375,286.065460205078,114.800361633301,166.152587890625,93.7379837036133
230.968231201172,209.062454223633,140.734771728516,16.0002193450928,198.804718017578,130.031036376953,179.029113769531,24.7557048797607,147.289901733398,57.898998260498,237.691040039062,81.8366317749023,117.133972167969,66.3051910400391,238.115097045898,320.521942138672,224.612503051758,155.592269897461,193.619903564453,37.2770767211914,234.42414855957,54.1151962280273,255.533950805664,-26.2723789215088,313.256195068359,101.549705505371,257.948089599609,125.177017211914,143.657562255859,91.5579223632812
185.283447265625,190.347717285156,149.466903686523,10.2809648513794,192.617904663086,116.356895446777,153.347579956055,-13.0882215499878,135.13200378418,64.9064865112305,215.848190307617,63.9283218383789,170.584747314453,71.178825378418,307.782745361328,232.073364257812,214.571380615234,96.8509902954102,163.403778076172,-9.42898654937744,160.386901855469,97.1268081665039,241.121124267578,-24.8020095825195,155.920867919922,43.7319068908691,276.180206298828,115.000663757324,170.305191040039,115.984191894531
150.166275024414,223.614440917969,140.476455688477,32.8824882507324,200.674514770508,106.225341796875,116.405052185059,23.2551612854004,145.974853515625,21.6138038635254,183.301742553711,21.7042961120605,214.021179199219,31.9156227111816,349.9658203125,54.3290863037109,194.96842956543,56.8778266906738,151.800628662109,-4.5676326751709,113.115760803223,143.46257019043,218.388732910156,23.7726001739502,142.039245605469,-9.41737461090088,291.636444091797,66.4729385375977,223.074478149414,95.2095947265625
149.581893920898,262.569122314453,141.868621826172,61.5310363769531,184.999954223633,93.9687042236328,121.337821960449,51.1194190979004,140.42268371582,-38.5028686523438,198.358993530273,-12.751033782959,207.849273681641,-31.6964569091797,314.777069091797,-37.8001327514648,177.305297851562,67.6137084960938,208.813064575195,33.7866592407227,119.865913391113,158.211517333984,196.713272094727,5.4756007194519,258.469451904297,-83.3342437744141,243.544235229492,26.976734161377,225.87190246582,34.4287567138672
117.985984802246,289.757415771484,142.414093017578,51.6920585632324,141.8076171875,87.17236328125,119.787696838379,35.7442092895508,135.427154541016,-73.0357131958008,220.745635986328,-37.1450347900391,171.499984741211,-64.6329727172852,212.17951965332,-31.7298030853271,125.73673248291,61.1522560119629,266.137664794922,52.7214508056641,135.323364257812,141.483779907227,165.222442626953,-47.5293655395508,335.248168945312,-163.228958129883,203.919174194336,-18.5309619903564,188.823699951172,19.1913795471191
96.3042221069336,289.849334716797,133.401062011719,41.6359825134277,130.202987670898,97.0226440429688,102.507019042969,41.4874038696289,149.484313964844,-62.028636932373,183.624298095703,-67.4141540527344,141.044982910156,-68.5056915283203,178.058975219727,-36.5237045288086,143.50993347168,48.2235870361328,268.551513671875,36.9314002990723,114.716293334961,58.9106750488281,156.748504638672,-39.8311653137207,289.685974121094,-157.942047119141,216.770095825195,-86.8676605224609,178.770095825195,32.9544982910156
137.824768066406,208.255508422852,137.028305053711,78.4660339355469,156.854995727539,101.532791137695,113.041389465332,61.1296043395996,151.830307006836,-12.9683303833008,140.209411621094,-109.781364440918,132.664520263672,-57.0118713378906,267.108276367188,-90.8926391601562,226.0078125,77.1689147949219,228.40625,55.9533805847168,73.409553527832,-36.4333076477051,147.753707885742,-10.0827369689941,210.793395996094,-144.315017700195,199.416275024414,-88.5013046264648,194.835510253906,-8.32276058197021
203.53923034668,87.3257064819336,142.854736328125,79.1358947753906,185.030242919922,66.5373229980469,118.555381774902,46.2171249389648,118.983390808105,30.1498718261719,124.142509460449,-107.073448181152,125.526817321777,-28.4616680145264,313.249176025391,-96.9341278076172,199.381820678711,104.110633850098,190.439651489258,88.8764343261719,87.662353515625,-72.4013290405273,113.126930236816,-29.6623363494873,189.334808349609,-219.645141601562,145.821578979492,-27.4563388824463,187.130310058594,-44.7598457336426
252.034194946289,57.7370796203613,112.151962280273,23.1021060943604,188.992645263672,44.7607688903809,105.906944274902,8.50850486755371,68.1284332275391,53.3677406311035,97.736083984375,-39.2001419067383,98.7376708984375,-5.99022102355957,261.181121826172,-28.0691413879395,120.64826965332,86.6020736694336,169.797302246094,61.8442306518555,123.476753234863,-83.3768844604492,87.9835739135742,-67.1747436523438,181.722763061523,-254.994491577148,117.435401916504,-10.4356269836426,140.873901367188,11.7172861099243
252.901382446289,107.365608215332,54.3472061157227,17.5529155731201,160.98014831543,89.0425033569336,83.4144287109375,-5.80890464782715,41.8477249145508,71.0653457641602,78.3881378173828,-35.4074859619141,68.5868759155273,-3.80440068244934,270.788208007812,-0.627321600914001,136.831359863281,78.2743682861328,117.594802856445,22.8586692810059,87.8139877319336,-91.8164825439453,42.6360092163086,-92.5258560180664,148.93115234375,-219.041198730469,114.800361633301,-36.8268280029297,93.7379837036133,91.9444732666016
209.062454223633,133.966796875,16.0002193450928,68.2596969604492,130.031036376953,144.39924621582,24.7557048797607,31.8497467041016,57.898998260498,59.6347007751465,81.8366317749023,-104.935928344727,66.3051910400391,-14.6392965316772,320.521942138672,-6.75665712356567,155.592269897461,89.6471176147461,37.2770767211914,-9.42355155944824,54.1151962280273,-68.7670822143555,-26.2723789215088,-114.987716674805,101.549705505371,-211.367141723633,125.177017211914,-60.066234588623,91.5579223632812,133.554397583008
190.347717285156,155.273727416992,10.2809648513794,113.887130737305,116.356895446777,177.950576782227,-13.0882215499878,87.5128402709961,64.9064865112305,25.4955654144287,63.9283218383789,-95.7815933227539,71.178825378418,-48.2600593566895,232.073364257812,4.14603328704834,96.8509902954102,36.5977745056152,-9.42898654937744,-69.1833419799805,97.1268081665039,-21.8831920623779,-24.8020095825195,-98.2627944946289,43.7319068908691,-183.674499511719,115.000663757324,-75.2719879150391,115.984191894531,178.260681152344
223.614440917969,186.124481201172,32.8824882507324,143.789840698242,106.225341796875,212.840942382812,23.2551612854004,108.112800598145,21.6138038635254,25.7213573455811,21.7042961120605,-70.9280242919922,31.9156227111816,-85.5859832763672,54.3290863037109,-53.6243171691895,56.8778266906738,-77.7579116821289,-4.5676326751709,-68.5428161621094,143.46257019043,18.5147151947021,23.7726001739502,-49.8983840942383,-9.41737461090088,-132.105743408203,66.4729385375977,-72.2943725585938,95.2095947265625,219.9228515625
262.569122314453,160.587844848633,61.5310363769531,132.190963745117,93.9687042236328,213.638122558594,51.1194190979004,95.6529769897461,-38.5028686523438,32.0024375915527,-12.751033782959,-133.523864746094,-31.6964569091797,-77.9432525634766,-37.8001327514648,-115.872123718262,67.6137084960938,-133.431045532227,33.7866592407227,26.0197868347168,158.211517333984,27.8151092529297,5.4756007194519,-54.3943290710449,-83.3342437744141,-127.629722595215,26.976734161377,-55.4601287841797,34.4287567138672,188.365982055664
289.757415771484,105.80549621582,51.6920585632324,81.168815612793,87.17236328125,141.973724365234,35.7442092895508,59.3069190979004,-73.0357131958008,-22.1340599060059,-37.1450347900391,-131.173858642578,-64.6329727172852,-43.0280952453613,-31.7298030853271,-42.3577117919922,61.1522560119629,-81.5542068481445,52.7214508056641,68.0671005249023,141.483779907227,10.7469186782837,-47.5293655395508,-90.5767517089844,-163.228958129883,-106.896774291992,-18.5309619903564,-23.871072769165,19.1913795471191,88.5504455566406
289.849334716797,74.8537445068359,41.6359825134277,36.8604888916016,97.0226440429688,44.7864303588867,41.4874038696289,-0.0840510800480843,-62.028636932373,-81.6801223754883,-67.4141540527344,-38.7320518493652,-68.5056915283203,-32.1725158691406,-36.5237045288086,30.0218353271484,48.2235870361328,-3.69961214065552,36.9314002990723,2.83832430839539,58.9106750488281,-2.24718999862671,-39.8311653137207,-69.5903625488281,-157.942047119141,-55.1240539550781,-86.8676605224609,27.59743309021,32.9544982910156,15.5677099227905
208.255508422852,15.8748531341553,78.4660339355469,-3.04367661476135,101.532791137695,-15.0396089553833,61.1296043395996,-46.8833656311035,-12.9683303833008,-75.7267074584961,-109.781364440918,-31.1668758392334,-57.0118713378906,-40.2777252197266,-90.8926391601562,-10.9365787506104,77.1689147949219,8.94402599334717,55.9533805847168,-42.1285667419434,-36.4333076477051,-25.6547527313232,-10.0827369689941,-21.1776638031006,-144.315017700195,-29.2329120635986,-88.5013046264648,49.6865615844727,-8.32276058197021,6.61466550827026
87.3257064819336,-60.8475494384766,79.1358947753906,-22.6130180358887,66.5373229980469,-17.718713760376,46.2171249389648,-51.6032524108887,30.1498718261719,-35.5120506286621,-107.073448181152,-68.2381820678711,-28.4616680145264,-45.0436668395996,-96.9341278076172,-28.2019538879395,104.110633850098,-51.4310073852539,88.8764343261719,-12.5133218765259,-72.4013290405273,-53.317756652832,-29.6623363494873,-15.9990100860596,-219.645141601562,9.5139274597168,-27.4563388824463,30.3807010650635,-44.7598457336426,4.40111494064331
57.7370796203613,-51.9176712036133,23.1021060943604,10.3447608947754,44.7607688903809,34.8367004394531,8.50850486755371,-20.5175304412842,53.3677406311035,15.7298765182495,-39.2001419067383,-26.5174236297607,-5.99022102355957,-43.2073097229004,-28.0691413879395,20.9121322631836,86.6020736694336,-113.04475402832,61.8442306518555,-19.1840076446533,-83.3768844604492,-19.1157894134521,-67.1747436523438,-39.9922370910645,-254.994491577148,34.6854858398438,-10.4356269836426,17.5164947509766,11.7172861099243,6.40411520004272
107.365608215332,32.8893089294434,17.5529155731201,38.6466026306152,89.0425033569336,110.418304443359,-5.80890464782715,20.2879753112793,71.0653457641602,80.3551177978516,-35.4074859619141,35.8854370117188,-3.80440068244934,-23.1176872253418,-0.627321600914001,47.1811637878418,78.2743682861328,-92.9734115600586,22.8586692810059,-79.4961242675781,-91.8164825439453,35.1487274169922,-92.5258560180664,-40.5776252746582,-219.041198730469,-13.0258769989014,-36.8268280029297,3.08162784576416,91.9444732666016,45.5701141357422
133.966796875,85.4110641479492,68.2596969604492,31.3737716674805,144.39924621582,134.152969360352,31.8497467041016,36.9825019836426,59.6347007751465,104.390281677246,-104.935928344727,64.3345260620117,-14.6392965316772,8.80399417877197,-6.75665712356567,45.8686714172363,89.6471176147461,-13.9667892456055,-9.42355155944824,-70.4476470947266,-68.7670822143555,8.5686674118042,-114.987716674805,-17.4985504150391,-211.367141723633,-49.2668800354004,-60.066234588623,-36.141487121582,133.554397583008,55.113883972168
155.273727416992,60.5361671447754,113.887130737305,21.5665721893311,177.950576782227,71.0455017089844,87.5128402709961,18.438756942749,25.4955654144287,53.4270858764648,-95.7815933227539,80.036491394043,-48.2600593566895,23.932373046875,4.14603328704834,44.551456451416,36.5977745056152,8.67929840087891,-69.1833419799805,-40.1780433654785,-21.8831920623779,-54.5892639160156,-98.2627944946289,-28.1834774017334,-183.674499511719,-22.0050277709961,-75.2719879150391,-79.2928314208984,178.260681152344,-7.95844984054565
186.124481201172,-7.88941621780396,143.789840698242,-18.4335613250732,212.840942382812,-18.6931076049805,108.112800598145,-25.8600673675537,25.7213573455811,-10.1358308792114,-70.9280242919922,90.6301727294922,-85.5859832763672,40.2079086303711,-53.6243171691895,53.7244262695312,-77.7579116821289,-26.5199031829834,-68.5428161621094,-94.6454925537109,18.5147151947021,-71.5652847290039,-49.8983840942383,-57.2169151306152,-132.105743408203,32.8984909057617,-72.2943725585938,-100.581817626953,219.9228515625,-60.097339630127
160.587844848633,-67.9478912353516,132.190963745117,-83.3576507568359,213.638122558594,-75.7852172851562,95.6529769897461,-82.1104965209961,32.0024375915527,-32.4130439758301,-133.523864746094,90.0618057250977,-77.9432525634766,70.8637161254883,-115.872123718262,79.8028945922852,-133.431045532227,-35.6577949523926,26.0197868347168,-124.005706787109,27.8151092529297,-65.5713806152344,-54.3943290710449,-41.124324798584,-127.629722595215,80.3512115478516,-55.4601287841797,-96.2193222045898,188.365982055664,-60.9107666015625
