Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-115.076644897461,53.5638732910156,-70.0855178833008,43.9435195922852,-60.5598106384277,46.4140243530273,-181.805877685547,27.5660438537598,-124.930320739746,23.7216053009033,-144.129409790039,-14.0375480651855,-52.7018852233887,61.854923248291,-126.526702880859,-48.6694984436035,19.9840908050537,63.3775901794434,-44.1506500244141,17.9724807739258,-171.022171020508,-28.2877407073975,-55.9437446594238,55.3218994140625,-69.8419036865234,-96.5675506591797,-40.7456893920898,-2.26177167892456,-55.6658821105957,20.3678703308105,-41.5952186584473,52.7330780029297,-205.457443237305,111.599647521973
-52.0609664916992,91.6380996704102,-112.316993713379,1.8504467010498,-48.7281837463379,-5.45110321044922,-209.929794311523,-15.7276754379272,-119.198570251465,-0.632204174995422,-205.814559936523,-49.2562217712402,-62.333610534668,53.7981796264648,-170.683517456055,-37.9734382629395,-16.8529777526855,35.426342010498,-73.2947616577148,45.3047409057617,-123.661735534668,-18.3893432617188,-35.8559341430664,14.1493530273438,-124.345756530762,-97.9594116210938,17.5934810638428,2.51496887207031,-116.816390991211,22.094367980957,-8.82851791381836,18.5349063873291,-219.329650878906,77.537712097168
18.3335609436035,57.4481582641602,-50.7765998840332,-34.7362823486328,-68.7673492431641,-35.1068534851074,-133.915878295898,-51.5976982116699,-129.06803894043,-29.6339492797852,-240.582565307617,-47.2718162536621,-113.27367401123,53.5789833068848,-206.462417602539,11.0967855453491,-66.0102157592773,72.7723770141602,-92.9072265625,-1.20550525188446,-85.0191955566406,-31.2364044189453,-60.5119171142578,-4.22216939926147,-128.915481567383,-70.1128692626953,32.4969902038574,17.4457759857178,-178.402481079102,-2.04733896255493,19.6677646636963,-24.7235546112061,-211.429641723633,67.8899688720703
48.6708106994629,-44.6216011047363,30.0099678039551,-71.1004028320312,-29.2474746704102,-41.9641036987305,-58.1336135864258,-120.92830657959,-106.208541870117,-46.4318199157715,-213.616333007812,-44.051342010498,-132.160461425781,48.4728164672852,-195.55924987793,44.8888206481934,-28.4374027252197,59.9462738037109,-85.5490264892578,-58.4232978820801,-37.5380554199219,-73.5248336791992,-76.8006057739258,-8.50777816772461,-120.463485717773,-84.6367568969727,-44.0488128662109,5.71831369400024,-165.243301391602,1.04972994327545,37.8806266784668,-67.8621673583984,-183.874816894531,100.051895141602
17.608715057373,-109.199424743652,32.2344779968262,-107.043586730957,25.5004940032959,-75.8277740478516,-23.0789852142334,-162.570007324219,-84.3468475341797,-34.8470649719238,-130.190704345703,-74.1232986450195,-111.183776855469,38.326774597168,-109.116226196289,35.1566352844238,22.0503940582275,-45.640983581543,-25.7842674255371,-28.622106552124,-39.2272682189941,-84.8736419677734,-83.7099838256836,-0.0475334823131561,-95.1285858154297,-80.9497604370117,-77.7287292480469,-96.9297103881836,-76.9391632080078,-4.50328731536865,29.7355136871338,-113.608619689941,-131.349258422852,167.643981933594
-0.426594883203506,-83.2219772338867,-9.76615238189697,-104.007247924805,27.3961315155029,-129.334182739258,-22.6908416748047,-150.006591796875,-101.061370849609,-13.5034456253052,-40.9091148376465,-82.9072570800781,-69.2421798706055,16.444637298584,-25.6984558105469,14.1652679443359,14.6892547607422,-84.5179748535156,50.3183631896973,11.9487257003784,-79.806396484375,-82.6743774414062,-76.4878540039062,5.79651880264282,-46.0919189453125,-26.950231552124,-4.52281141281128,-158.312759399414,-29.2667064666748,-30.8666172027588,-6.83053255081177,-130.90559387207,-63.3650321960449,224.550735473633
25.20139503479,-72.7719497680664,-5.44179344177246,-102.465797424316,-5.0653600692749,-137.342269897461,-60.4707221984863,-163.644546508789,-114.089302062988,-21.2131958007812,-19.4158744812012,-58.9612159729004,-22.5171356201172,-24.7267112731934,-19.8253688812256,-30.0393600463867,18.6978511810303,-40.8071327209473,90.0291976928711,-67.0884780883789,-106.254188537598,-85.0991973876953,-59.5570640563965,-23.1628913879395,-38.0651054382324,10.0705871582031,49.1537857055664,-67.9443740844727,-33.8002853393555,-43.2346534729004,-17.5631008148193,-88.8759155273438,-18.9565105438232,233.437606811523
-0.448623031377792,-114.916435241699,29.8109264373779,-130.594573974609,-16.9789009094238,-79.9614334106445,-55.7529640197754,-209.446319580078,-81.066780090332,-31.7445049285889,-49.562126159668,-65.7654037475586,6.76961517333984,-43.4425964355469,-55.0520210266113,-99.8219299316406,50.4061088562012,-37.999698638916,50.8589096069336,-167.841506958008,-116.342742919922,-52.7120590209961,-57.1914978027344,-29.9015674591064,-62.8928489685059,16.5310878753662,3.65108942985535,16.9269371032715,-31.7671146392822,-72.8378143310547,35.9810218811035,-51.5224914550781,16.1718635559082,198.078002929688
-52.4953422546387,-119.051315307617,46.2956237792969,-118.263854980469,16.4123802185059,-21.539457321167,29.1222229003906,-212.558929443359,-22.2537212371826,-6.88815689086914,-41.7068977355957,-98.15576171875,30.8348655700684,-38.3087120056152,-64.1080017089844,-142.025924682617,77.460319519043,-80.218132019043,-25.3705463409424,-197.112640380859,-88.6808090209961,-18.1029720306396,-20.1768836975098,15.4528350830078,-48.7595977783203,41.1835327148438,-52.5738525390625,-31.5037937164307,-31.4682540893555,-123.148132324219,87.8633575439453,-43.8929443359375,80.3699645996094,153.257354736328
-21.8753795623779,-44.8483772277832,55.0216178894043,-60.993537902832,57.5380668640137,-5.6219654083252,72.6598129272461,-178.615966796875,20.1265087127686,21.0290565490723,-3.92002320289612,-93.639404296875,57.6198272705078,-68.8814086914062,-49.4753532409668,-143.708984375,93.0214233398438,-131.340698242188,-35.8055152893066,-250.71174621582,-44.4781761169434,4.38369512557983,49.3014221191406,44.3433113098145,-49.2735443115234,90.6327972412109,-37.0242881774902,-100.537254333496,-17.7040710449219,-127.415740966797,82.3763046264648,-0.747447431087494,126.486602783203,135.744491577148
53.5638732910156,46.3508796691895,43.9435195922852,-34.1441230773926,46.4140243530273,5.0875883102417,27.5660438537598,-160.244491577148,23.7216053009033,26.4921607971191,-14.0375480651855,-52.6809196472168,61.854923248291,-118.73828125,-48.6694984436035,-129.487731933594,63.3775901794434,-175.226272583008,17.9724807739258,-312.315856933594,-28.2877407073975,31.2743797302246,55.3218994140625,44.6063003540039,-96.5675506591797,101.04239654541,-2.26177167892456,-75.9770355224609,20.3678703308105,-91.7384490966797,52.7330780029297,43.4118194580078,111.599647521973,131.469802856445
91.6380996704102,60.6087989807129,1.8504467010498,-76.256217956543,-5.45110321044922,14.4751224517822,-15.7276754379272,-162.352661132812,-0.632204174995422,28.5185680389404,-49.2562217712402,-19.8226413726807,53.7981796264648,-121.121459960938,-37.9734382629395,-116.514175415039,35.426342010498,-166.687149047852,45.3047409057617,-266.102416992188,-18.3893432617188,7.94819355010986,14.1493530273438,40.7933731079102,-97.9594116210938,54.291748046875,2.51496887207031,-9.82522964477539,22.094367980957,-63.6870193481445,18.5349063873291,11.3386869430542,77.537712097168,107.310935974121
57.4481582641602,6.52789974212646,-34.7362823486328,-147.902786254883,-35.1068534851074,-13.7902917861938,-51.5976982116699,-165.496627807617,-29.6339492797852,37.6525077819824,-47.2718162536621,-23.652645111084,53.5789833068848,-88.9755096435547,11.0967855453491,-111.662719726562,72.7723770141602,-135.299713134766,-1.20550525188446,-176.199844360352,-31.2364044189453,-21.128002166748,-4.22216939926147,18.7357597351074,-70.1128692626953,24.506103515625,17.4457759857178,-1.30191397666931,-2.04733896255493,-36.3524436950684,-24.7235546112061,-42.4617195129395,67.8899688720703,72.6321792602539
-44.6216011047363,8.17259883880615,-71.1004028320312,-136.502853393555,-41.9641036987305,-34.5231285095215,-120.92830657959,-152.853073120117,-46.4318199157715,38.836353302002,-44.051342010498,-63.5875511169434,48.4728164672852,-97.5952529907227,44.8888206481934,-97.5280303955078,59.9462738037109,-156.269348144531,-58.4232978820801,-158.804153442383,-73.5248336791992,65.8695983886719,-8.50777816772461,9.58302211761475,-84.6367568969727,21.425760269165,5.71831369400024,-48.4960708618164,1.04972994327545,-27.4889850616455,-67.8621673583984,-50.7234039306641,100.051895141602,46.5865440368652
-109.199424743652,96.9263534545898,-107.043586730957,-46.5127258300781,-75.8277740478516,-7.15987062454224,-162.570007324219,-133.727630615234,-34.8470649719238,-4.39139556884766,-74.1232986450195,-93.1822280883789,38.326774597168,-170.470596313477,35.1566352844238,-84.4407043457031,-45.640983581543,-209.921508789062,-28.622106552124,-176.715240478516,-84.8736419677734,208.022476196289,-0.0475334823131561,41.4778861999512,-80.9497604370117,6.37521362304688,-96.9297103881836,-91.4937362670898,-4.50328731536865,-70.4158630371094,-113.608619689941,-35.852352142334,167.643981933594,46.939037322998
-83.2219772338867,165.287902832031,-104.007247924805,-35.6728019714355,-129.334182739258,19.3538074493408,-150.006591796875,-126.920799255371,-13.5034456253052,-78.6754379272461,-82.9072570800781,-80.5547714233398,16.444637298584,-220.981430053711,14.1652679443359,-103.036026000977,-84.5179748535156,-238.722366333008,11.9487257003784,-158.004287719727,-82.6743774414062,251.802780151367,5.79651880264282,55.7000427246094,-26.950231552124,4.95316123962402,-158.312759399414,-111.903709411621,-30.8666172027588,-109.222831726074,-130.90559387207,-19.3936233520508,224.550735473633,92.8842239379883
-72.7719497680664,140.648056030273,-102.465797424316,-85.8299560546875,-137.342269897461,38.1793098449707,-163.644546508789,-99.7476272583008,-21.2131958007812,-97.8033676147461,-58.9612159729004,-69.2872543334961,-24.7267112731934,-175.051498413086,-30.0393600463867,-118.377166748047,-40.8071327209473,-215.797134399414,-67.0884780883789,-136.762908935547,-85.0991973876953,181.200561523438,-23.1628913879395,26.4862499237061,10.0705871582031,-3.67271733283997,-67.9443740844727,-94.5800018310547,-43.2346534729004,-93.5481109619141,-88.8759155273438,0.571594536304474,233.437606811523,143.291198730469
-114.916435241699,66.5371780395508,-130.594573974609,-57.9225234985352,-79.9614334106445,67.2219924926758,-209.446319580078,-43.7720603942871,-31.7445049285889,-56.4022979736328,-65.7654037475586,-80.6456909179688,-43.4425964355469,-106.917526245117,-99.8219299316406,-99.8650588989258,-37.999698638916,-161.831512451172,-167.841506958008,-147.820709228516,-52.7120590209961,108.682556152344,-29.9015674591064,-6.18798017501831,16.5310878753662,-56.154541015625,16.9269371032715,-60.7209167480469,-72.8378143310547,-65.2252807617188,-51.5224914550781,1.07060468196869,198.078002929688,131.687606811523
-119.051315307617,28.7022876739502,-118.263854980469,-14.8737134933472,-21.539457321167,46.0255470275879,-212.558929443359,-33.7399826049805,-6.88815689086914,-44.4238319396973,-98.15576171875,-74.3201065063477,-38.3087120056152,-107.744590759277,-142.025924682617,-72.4539031982422,-80.218132019043,-161.565017700195,-197.112640380859,-118.627914428711,-18.1029720306396,91.9446029663086,15.4528350830078,-32.2171669006348,41.1835327148438,-87.9760360717773,-31.5037937164307,-98.1146545410156,-123.148132324219,-43.309627532959,-43.8929443359375,-50.1429710388184,153.257354736328,74.5405883789062
-44.8483772277832,19.154260635376,-60.993537902832,-33.1160507202148,-5.6219654083252,-24.792106628418,-178.615966796875,-80.7683792114258,21.0290565490723,-77.7831268310547,-93.639404296875,-52.3696212768555,-68.8814086914062,-136.348373413086,-143.708984375,-42.6980133056641,-131.340698242188,-210.424331665039,-250.71174621582,-37.5613670349121,4.38369512557983,60.9096717834473,44.3433113098145,-36.8935317993164,90.6327972412109,-68.6520690917969,-100.537254333496,-159.115859985352,-127.415740966797,-19.8311367034912,-0.747447431087494,-115.882148742676,135.744491577148,37.1072616577148
46.3508796691895,-19.705249786377,-34.1441230773926,-34.9112739562988,5.0875883102417,-28.3281936645508,-160.244491577148,-99.5331802368164,26.4921607971191,-106.168640136719,-52.6809196472168,-35.6163215637207,-118.73828125,-133.112945556641,-129.487731933594,-22.5491313934326,-175.226272583008,-196.036483764648,-312.315856933594,-30.3939952850342,31.2743797302246,11.4486455917358,44.6063003540039,-3.9191312789917,101.04239654541,-25.0186748504639,-75.9770355224609,-110.639350891113,-91.7384490966797,-35.8963966369629,43.4118194580078,-107.783477783203,131.469802856445,39.644214630127
60.6087989807129,-38.9803199768066,-76.256217956543,-27.0807762145996,14.4751224517822,50.8063125610352,-162.352661132812,-67.6583709716797,28.5185680389404,-110.232536315918,-19.8226413726807,-9.02819538116455,-121.121459960938,-125.208854675293,-116.514175415039,-25.2789688110352,-166.687149047852,-149.800476074219,-266.102416992188,-94.4486236572266,7.94819355010986,12.2717256546021,40.7933731079102,7.32043695449829,54.291748046875,19.066442489624,-9.82522964477539,-24.6362953186035,-63.6870193481445,-72.4971160888672,11.3386869430542,-53.7444190979004,107.310935974121,58.4076690673828
6.52789974212646,-5.51145505905151,-147.902786254883,-74.4328765869141,-13.7902917861938,86.4278793334961,-165.496627807617,-38.638973236084,37.6525077819824,-86.3326950073242,-23.652645111084,12.3180322647095,-88.9755096435547,-120.245529174805,-111.662719726562,-4.81329345703125,-135.299713134766,-157.395141601562,-176.199844360352,-66.7747650146484,-21.128002166748,20.5375709533691,18.7357597351074,-22.5144081115723,24.506103515625,1.67817711830139,-1.30191397666931,-24.3338603973389,-36.3524436950684,-38.8727531433105,-42.4617195129395,-58.8139457702637,72.6321792602539,63.4049186706543
8.17259883880615,10.2227354049683,-136.502853393555,-99.5111923217773,-34.5231285095215,40.4358558654785,-152.853073120117,-33.194766998291,38.836353302002,-39.6231498718262,-63.5875511169434,23.119815826416,-97.5952529907227,-47.9463233947754,-97.5280303955078,57.7552490234375,-156.269348144531,-123.647521972656,-158.804153442383,50.3615760803223,65.8695983886719,8.82350730895996,9.58302211761475,-11.6234321594238,21.425760269165,-34.9098587036133,-48.4960708618164,-51.3438377380371,-27.4889850616455,41.8827629089355,-50.7234039306641,-86.4720764160156,46.5865440368652,50.0013427734375
96.9263534545898,13.4042282104492,-46.5127258300781,-28.739896774292,-7.15987062454224,6.41985082626343,-133.727630615234,-26.5409336090088,-4.39139556884766,12.4988164901733,-93.1822280883789,66.8203582763672,-170.470596313477,86.0221862792969,-84.4407043457031,113.109794616699,-209.921508789062,1.43451821804047,-176.715240478516,87.4328918457031,208.022476196289,21.2346630096436,41.4778861999512,44.8075828552246,6.37521362304688,20.7930393218994,-91.4937362670898,-33.0751190185547,-70.4158630371094,68.6981048583984,-35.852352142334,-58.0270500183105,46.939037322998,53.2864646911621
165.287902832031,37.1750640869141,-35.6728019714355,45.2606315612793,19.3538074493408,26.7292232513428,-126.920799255371,1.30955803394318,-78.6754379272461,68.457389831543,-80.5547714233398,113.059432983398,-220.981430053711,170.400436401367,-103.036026000977,129.054275512695,-238.722366333008,108.39022064209,-158.004287719727,36.8645172119141,251.802780151367,29.2099151611328,55.7000427246094,72.6616287231445,4.95316123962402,80.9957656860352,-111.903709411621,25.3511867523193,-109.222831726074,40.7663078308105,-19.3936233520508,-19.325080871582,92.8842239379883,91.9503936767578
140.648056030273,39.3123931884766,-85.8299560546875,26.4541854858398,38.1793098449707,67.0495376586914,-99.7476272583008,33.4740028381348,-97.8033676147461,116.240196228027,-69.2872543334961,97.1777496337891,-175.051498413086,193.45361328125,-118.377166748047,109.294967651367,-215.797134399414,172.713714599609,-136.762908935547,46.7734489440918,181.200561523438,27.3618202209473,26.4862499237061,68.6243286132812,-3.67271733283997,48.8904838562012,-94.5800018310547,99.5928649902344,-93.5481109619141,18.421895980835,0.571594536304474,-1.04518628120422,143.291198730469,119.639389038086
66.5371780395508,44.2973289489746,-57.9225234985352,-20.3117904663086,67.2219924926758,102.823211669922,-43.7720603942871,34.7088203430176,-56.4022979736328,120.378311157227,-80.6456909179688,53.2321891784668,-106.917526245117,217.716812133789,-99.8650588989258,84.0386352539062,-161.831512451172,210.603057861328,-147.820709228516,129.46223449707,108.682556152344,40.4427452087402,-6.18798017501831,67.622688293457,-56.154541015625,17.1549453735352,-60.7209167480469,136.378479003906,-65.2252807617188,24.7511882781982,1.07060468196869,24.7882518768311,131.687606811523,95.9468307495117
28.7022876739502,85.2503280639648,-14.8737134933472,-2.26072287559509,46.0255470275879,112.403091430664,-33.7399826049805,11.8800029754639,-44.4238319396973,97.6683197021484,-74.3201065063477,27.8991641998291,-107.744590759277,213.869445800781,-72.4539031982422,86.3462677001953,-161.565017700195,179.749359130859,-118.627914428711,185.214309692383,91.9446029663086,38.6046981811523,-32.2171669006348,86.8942642211914,-87.9760360717773,23.5523509979248,-98.1146545410156,130.145553588867,-43.309627532959,55.0298080444336,-50.1429710388184,49.4210357666016,74.5405883789062,61.1440086364746
19.154260635376,93.7378997802734,-33.1160507202148,38.8368110656738,-24.792106628418,106.594261169434,-80.7683792114258,13.9994602203369,-77.7831268310547,116.437316894531,-52.3696212768555,18.72873878479,-136.348373413086,176.742874145508,-42.6980133056641,111.465301513672,-210.424331665039,135.046783447266,-37.5613670349121,201.233383178711,60.9096717834473,52.6068725585938,-36.8935317993164,119.726806640625,-68.6520690917969,30.5486278533936,-159.115859985352,144.842163085938,-19.8311367034912,81.1603469848633,-115.882148742676,80.349723815918,37.1072616577148,72.5668563842773
-19.705249786377,69.6919326782227,-34.9112739562988,27.0337390899658,-28.3281936645508,121.942451477051,-99.5331802368164,45.938663482666,-106.168640136719,159.940933227539,-35.6163215637207,20.7026081085205,-133.112945556641,164.302261352539,-22.5491313934326,142.222030639648,-196.036483764648,157.206893920898,-30.3939952850342,194.193862915039,11.4486455917358,83.5298461914062,-3.9191312789917,120.055168151855,-25.0186748504639,44.5659599304199,-110.639350891113,180.764770507812,-35.8963966369629,77.9097671508789,-107.783477783203,126.202682495117,39.644214630127,103.549545288086
-38.9803199768066,80.5741424560547,-27.0807762145996,-28.2202529907227,50.8063125610352,120.887916564941,-67.6583709716797,50.6673469543457,-110.232536315918,132.202606201172,-9.02819538116455,9.60457229614258,-125.208854675293,161.399215698242,-25.2789688110352,164.441040039062,-149.800476074219,207.188903808594,-94.4486236572266,172.193008422852,12.2717256546021,44.8297424316406,7.32043695449829,88.4516754150391,19.066442489624,40.6150512695312,-24.6362953186035,168.65168762207,-72.4971160888672,84.5851516723633,-53.7444190979004,134.808639526367,58.4076690673828,79.5856246948242
-5.51145505905151,89.178108215332,-74.4328765869141,-74.5637664794922,86.4278793334961,76.8003234863281,-38.638973236084,12.1856079101562,-86.3326950073242,58.984489440918,12.3180322647095,-12.4899005889893,-120.245529174805,167.410659790039,-4.81329345703125,175.107528686523,-157.395141601562,238.638397216797,-66.7747650146484,193.144943237305,20.5375709533691,-18.0914249420166,-22.5144081115723,80.0341110229492,1.67817711830139,28.0283241271973,-24.3338603973389,98.8294830322266,-38.8727531433105,144.20231628418,-58.8139457702637,94.6315536499023,63.4049186706543,17.6979179382324
10.2227354049683,23.5688629150391,-99.5111923217773,-74.0383148193359,40.4358558654785,44.8469429016113,-33.194766998291,-28.0226955413818,-39.6231498718262,60.3562126159668,23.119815826416,-5.21221351623535,-47.9463233947754,207.121627807617,57.7552490234375,188.219985961914,-123.647521972656,234.508911132812,50.3615760803223,235.730743408203,8.82350730895996,-38.2148017883301,-11.6234321594238,86.1524429321289,-34.9098587036133,54.2053909301758,-51.3438377380371,62.7087898254395,41.8827629089355,198.754943847656,-86.4720764160156,54.6823806762695,50.0013427734375,5.8035945892334
13.4042282104492,-73.1969604492188,-28.739896774292,-42.8481979370117,6.41985082626343,15.6842994689941,-26.5409336090088,-62.1272087097168,12.4988164901733,102.678344726562,66.8203582763672,7.32594680786133,86.0221862792969,204.451553344727,113.109794616699,182.521957397461,1.43451821804047,190.94091796875,87.4328918457031,211.46794128418,21.2346630096436,-64.9701995849609,44.8075828552246,69.3271484375,20.7930393218994,63.5808219909668,-33.0751190185547,100.674850463867,68.6981048583984,188.037139892578,-58.0270500183105,35.2170448303223,53.2864646911621,19.0172958374023
37.1750640869141,-80.789421081543,45.2606315612793,-22.0696868896484,26.7292232513428,-42.524112701416,1.30955803394318,-85.7209396362305,68.457389831543,68.4603271484375,113.059432983398,-0.70259028673172,170.400436401367,147.157196044922,129.054275512695,154.082092285156,108.39022064209,167.75910949707,36.8645172119141,161.186828613281,29.2099151611328,-85.4115371704102,72.6616287231445,31.434154510498,80.9957656860352,22.2667751312256,25.3511867523193,109.318855285645,40.7663078308105,162.565292358398,-19.325080871582,31.3289947509766,91.9503936767578,-23.141752243042
39.3123931884766,-7.83435440063477,26.4541854858398,-12.4169597625732,67.0495376586914,-69.0526123046875,33.4740028381348,-62.9597206115723,116.240196228027,6.51090574264526,97.1777496337891,-0.324508428573608,193.45361328125,143.157745361328,109.294967651367,150.756958007812,172.713714599609,172.522323608398,46.7734489440918,158.201538085938,27.3618202209473,-80.2079391479492,68.6243286132812,-3.60112500190735,48.8904838562012,-13.4531908035278,99.5928649902344,62.8971824645996,18.421895980835,143.586791992188,-1.04518628120422,21.788028717041,119.639389038086,-66.6744842529297
