Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
163.856246948242,138.645889282227,5.97495317459106,21.7396106719971,35.6217956542969,-135.334594726562,-7.42290639877319,-118.418098449707,194.34602355957,26.8134536743164,179.054718017578,-233.584686279297,86.1472396850586,-209.117889404297,120.824478149414,-121.456954956055,-42.7307815551758,-202.668151855469,-4.72887849807739,-45.5884246826172,157.939804077148,-111.720161437988,47.389705657959,-176.985488891602,96.7822036743164,27.5956325531006,122.87890625,-217.601303100586,62.6311187744141,-1.01124382019043,62.3393173217773,-247.700592041016,118.399467468262,-209.977325439453
167.462493896484,57.142406463623,-24.7806739807129,-98.094856262207,-8.37560367584229,-192.298858642578,-23.9660682678223,-203.796356201172,175.519012451172,-101.860427856445,195.927062988281,-344.359039306641,96.8269271850586,-267.178283691406,203.930969238281,-220.054214477539,56.9751815795898,-238.759704589844,16.2131290435791,-132.227188110352,152.861022949219,-149.857757568359,40.142936706543,-225.878936767578,118.662895202637,-52.0494003295898,174.305603027344,-252.282699584961,15.9396495819092,-108.08935546875,25.2943058013916,-335.797821044922,125.234237670898,-339.099731445312
162.466217041016,-48.2920799255371,-18.7083396911621,-168.931045532227,-79.4154434204102,-208.963562011719,-27.084098815918,-274.805633544922,157.298095703125,-222.839538574219,200.1044921875,-412.631042480469,61.9816703796387,-314.848510742188,267.954925537109,-283.841033935547,105.221176147461,-217.718353271484,33.5957107543945,-209.811981201172,118.000480651855,-181.547653198242,64.8197402954102,-243.417495727539,93.0212860107422,-133.565612792969,189.373825073242,-249.238143920898,9.5708703994751,-158.646926879883,-28.5820941925049,-347.313293457031,127.164291381836,-383.017517089844
138.730606079102,-70.3105850219727,-2.2921257019043,-163.831100463867,-137.40544128418,-136.520645141602,-37.97021484375,-272.384979248047,141.887237548828,-212.10237121582,191.414810180664,-418.848999023438,-2.85387802124023,-298.460388183594,254.770751953125,-324.776428222656,77.5337448120117,-232.508453369141,10.1088418960571,-218.018417358398,65.4188079833984,-143.491256713867,34.001106262207,-219.383636474609,73.9531860351562,-138.430435180664,153.795043945312,-217.904724121094,-19.834644317627,-117.302169799805,-47.7523651123047,-238.101745605469,92.5307388305664,-342.650848388672
125.745826721191,-34.3966026306152,-60.6218452453613,-84.7731094360352,-108.977691650391,-45.4211502075195,-62.2653045654297,-178.62646484375,139.975311279297,-116.619247436523,167.011947631836,-302.787811279297,-5.84371137619019,-230.060089111328,223.320571899414,-299.316223144531,73.01806640625,-267.748779296875,-22.8817291259766,-145.235290527344,17.0001201629639,-91.3822326660156,-9.78141498565674,-163.041458129883,87.7540893554688,-88.8581237792969,116.233352661133,-201.406951904297,-61.4529418945312,-32.494815826416,-47.5238990783691,-77.8265533447266,55.0999031066895,-254.085906982422
147.575088500977,-16.5934829711914,-91.484245300293,5.57293891906738,-42.4985427856445,13.6095018386841,-95.9836807250977,-48.1032333374023,161.592102050781,-54.469654083252,117.66584777832,-120.703346252441,5.67120790481567,-165.058883666992,197.938980102539,-197.610275268555,65.1928176879883,-231.326324462891,-31.5566272735596,-68.2314529418945,-15.1916809082031,-56.8891563415527,-33.0104522705078,-83.8599548339844,78.4009094238281,-58.523983001709,37.3644866943359,-140.877105712891,-58.199462890625,25.6553897857666,-81.1732177734375,33.9798126220703,11.4915590286255,-153.566360473633
167.509429931641,-3.74445629119873,-53.2555389404297,67.15625,-31.212963104248,71.7105865478516,-139.01220703125,74.8301696777344,137.532043457031,-26.3362598419189,3.44033408164978,3.43085932731628,-60.2918548583984,-121.714447021484,117.395606994629,-103.066650390625,9.10332775115967,-156.807327270508,-27.160831451416,4.40663909912109,-37.5939407348633,-16.4648723602295,-97.1603927612305,14.3462343215942,40.7196998596191,-47.9481964111328,-85.6959228515625,-27.780689239502,-43.8898773193359,65.2653884887695,-152.699356079102,95.9551773071289,-56.0469284057617,-65.245735168457
155.498260498047,17.31130027771,-15.6592416763306,115.651832580566,-62.1052513122559,123.891578674316,-161.588760375977,163.561340332031,54.5324440002441,1.81522452831268,-121.917274475098,68.1512908935547,-139.926391601562,-74.0725250244141,6.05667066574097,-63.268798828125,-47.1643943786621,-130.109832763672,0.76956969499588,67.5898971557617,-59.5384712219238,3.43583083152771,-155.130645751953,83.638053894043,22.0345077514648,-10.8701868057251,-172.110366821289,35.0753936767578,-22.8900680541992,104.424346923828,-206.001007080078,124.623138427734,-83.1797256469727,-4.78694152832031
135.532302856445,18.9367046356201,44.8011817932129,110.545593261719,-88.0420989990234,145.304336547852,-127.900489807129,161.198928833008,19.1904678344727,11.6769857406616,-149.463760375977,69.5873794555664,-167.912750244141,-29.8121070861816,-35.040454864502,-92.7843246459961,-74.2796325683594,-152.11637878418,38.7249336242676,52.8999862670898,-91.2645645141602,9.80352592468262,-143.756362915039,80.680419921875,28.8856563568115,15.0107278823853,-200.67431640625,25.8625564575195,37.8947944641113,100.975959777832,-196.354721069336,117.555923461914,-56.2356796264648,-7.67391204833984
142.484146118164,17.2862873077393,89.9613571166992,52.6751747131348,-104.073707580566,147.828582763672,-87.5853042602539,111.138763427734,49.8337173461914,22.3135509490967,-148.153823852539,7.22437906265259,-178.402328491211,-43.2655944824219,-44.4799880981445,-187.231918334961,-121.132102966309,-192.767654418945,24.4169864654541,32.1487998962402,-108.578590393066,31.7133083343506,-134.992401123047,61.6145820617676,44.318531036377,-4.51103830337524,-202.228271484375,7.10737133026123,67.7691040039062,53.6555595397949,-185.639938354492,135.711578369141,-83.5523147583008,-83.7654571533203
138.645889282227,37.9132804870605,21.7396106719971,27.5537967681885,-135.334594726562,146.912673950195,-118.418098449707,101.682624816895,26.8134536743164,60.9234809875488,-233.584686279297,-24.2367382049561,-209.117889404297,-95.0274047851562,-121.456954956055,-293.401641845703,-202.668151855469,-250.484588623047,-45.5884246826172,91.0949020385742,-111.720161437988,45.5424690246582,-176.985488891602,88.6671829223633,27.5956325531006,11.0349617004395,-217.601303100586,16.3925666809082,-1.01124382019043,14.5213565826416,-247.700592041016,173.499771118164,-209.977325439453,-158.442947387695
57.142406463623,49.2918319702148,-98.094856262207,25.3864192962646,-192.298858642578,142.894989013672,-203.796356201172,81.0248336791992,-101.860427856445,83.9236679077148,-344.359039306641,-20.4310150146484,-267.178283691406,-106.336372375488,-220.054214477539,-351.890838623047,-238.759704589844,-283.1845703125,-132.227188110352,112.08268737793,-149.857757568359,54.0680503845215,-225.878936767578,118.383628845215,-52.0494003295898,57.0350799560547,-252.282699584961,44.80615234375,-108.08935546875,-8.61711120605469,-335.797821044922,132.890731811523,-339.099731445312,-151.207962036133
-48.2920799255371,9.03202819824219,-168.931045532227,-11.3579263687134,-208.963562011719,101.775077819824,-274.805633544922,23.5929355621338,-222.839538574219,55.1872940063477,-412.631042480469,-28.4041690826416,-314.848510742188,-61.0557098388672,-283.841033935547,-291.165405273438,-217.718353271484,-176.792434692383,-209.811981201172,51.9558563232422,-181.547653198242,48.3948783874512,-243.417495727539,96.4540176391602,-133.565612792969,33.4011993408203,-249.238143920898,51.0850372314453,-158.646926879883,-48.6469650268555,-347.313293457031,40.9630012512207,-383.017517089844,-66.1442947387695
-70.3105850219727,-67.4956741333008,-163.831100463867,-49.2288856506348,-136.520645141602,14.9653453826904,-272.384979248047,-4.05803346633911,-212.10237121582,12.3631925582886,-418.848999023438,1.90156579017639,-298.460388183594,29.9368991851807,-324.776428222656,-116.55396270752,-232.508453369141,61.4324073791504,-218.018417358398,20.6838665008545,-143.491256713867,2.28442168235779,-219.383636474609,50.2820587158203,-138.430435180664,-8.30709743499756,-217.904724121094,38.0944900512695,-117.302169799805,-113.29460144043,-238.101745605469,-7.11693382263184,-342.650848388672,36.9952354431152
-34.3966026306152,-114.752250671387,-84.7731094360352,-59.6229438781738,-45.4211502075195,-35.6055488586426,-178.62646484375,-25.6726455688477,-116.619247436523,10.337363243103,-302.787811279297,57.7545051574707,-230.060089111328,134.096450805664,-299.316223144531,22.5672969818115,-267.748779296875,226.742950439453,-145.235290527344,17.4185848236084,-91.3822326660156,-16.0135726928711,-163.041458129883,26.4752445220947,-88.8581237792969,0.0848470479249954,-201.406951904297,39.1429634094238,-32.494815826416,-164.577407836914,-77.8265533447266,-10.0700874328613,-254.085906982422,104.924896240234
-16.5934829711914,-117.387680053711,5.57293891906738,-80.2182312011719,13.6095018386841,-25.5301551818848,-48.1032333374023,-65.5159606933594,-54.469654083252,37.0940437316895,-120.703346252441,83.6875305175781,-165.058883666992,182.049087524414,-197.610275268555,82.5817108154297,-231.326324462891,230.003875732422,-68.2314529418945,-6.19528150558472,-56.8891563415527,7.69937658309937,-83.8599548339844,26.8144283294678,-58.523983001709,-4.18915319442749,-140.877105712891,34.9797325134277,25.6553897857666,-180.826446533203,33.9798126220703,9.50398635864258,-153.566360473633,134.970321655273
-3.74445629119873,-126.71231842041,67.15625,-122.651000976562,71.7105865478516,-40.367317199707,74.8301696777344,-89.387580871582,-26.3362598419189,28.810754776001,3.43085932731628,112.232604980469,-121.714447021484,184.863342285156,-103.066650390625,163.373245239258,-156.807327270508,194.35466003418,4.40663909912109,-44.8763389587402,-16.4648723602295,-14.512152671814,14.3462343215942,13.0026292800903,-47.9481964111328,-13.9894247055054,-27.780689239502,18.385082244873,65.2653884887695,-187.842819213867,95.9551773071289,26.7169933319092,-65.245735168457,171.408416748047
17.31130027771,-136.985610961914,115.651832580566,-147.525390625,123.891578674316,-95.2197952270508,163.561340332031,-117.680648803711,1.81522452831268,-19.5590038299561,68.1512908935547,138.218460083008,-74.0725250244141,181.071594238281,-63.268798828125,249.536437988281,-130.109832763672,177.191360473633,67.5898971557617,-110.299201965332,3.43583083152771,-50.3772239685059,83.638053894043,-57.6478385925293,-10.8701868057251,5.25600481033325,35.0753936767578,-5.68230772018433,104.424346923828,-178.751663208008,124.623138427734,6.46093130111694,-4.78694152832031,228.139373779297
18.9367046356201,-111.709907531738,110.545593261719,-144.614898681641,145.304336547852,-131.20768737793,161.198928833008,-141.970275878906,11.6769857406616,-55.5645942687988,69.5873794555664,127.735282897949,-29.8121070861816,151.039566040039,-92.7843246459961,286.195495605469,-152.11637878418,156.204849243164,52.8999862670898,-176.121170043945,9.80352592468262,-42.219123840332,80.680419921875,-165.228240966797,15.0107278823853,-4.8811502456665,25.8625564575195,-66.0506973266602,100.975959777832,-143.083572387695,117.555923461914,-21.4246273040771,-7.67391204833984,247.659118652344
17.2862873077393,-90.330207824707,52.6751747131348,-144.292495727539,147.828582763672,-131.305969238281,111.138763427734,-135.722732543945,22.3135509490967,-67.6502380371094,7.22437906265259,95.4784088134766,-43.2655944824219,126.048133850098,-187.231918334961,299.648284912109,-192.767654418945,143.98014831543,32.1487998962402,-197.202362060547,31.7133083343506,-41.5080909729004,61.6145820617676,-220.009216308594,-4.51103830337524,-38.2579612731934,7.10737133026123,-114.105453491211,53.6555595397949,-139.624954223633,135.711578369141,-18.0352668762207,-83.7654571533203,178.011199951172
37.9132804870605,-93.4558792114258,27.5537967681885,-140.091339111328,146.912673950195,-105.211540222168,101.682624816895,-138.382888793945,60.9234809875488,-68.2383117675781,-24.2367382049561,31.1224384307861,-95.0274047851562,124.819267272949,-293.401641845703,276.879974365234,-250.484588623047,131.314422607422,91.0949020385742,-178.784530639648,45.5424690246582,-46.9108810424805,88.6671829223633,-179.279281616211,11.0349617004395,-54.4685592651367,16.3925666809082,-89.742805480957,14.5213565826416,-160.863464355469,173.499771118164,-7.66258239746094,-158.442947387695,71.1556167602539
49.2918319702148,-80.7294311523438,25.3864192962646,-111.174827575684,142.894989013672,-77.00439453125,81.0248336791992,-117.88712310791,83.9236679077148,-58.6661491394043,-20.4310150146484,-31.7558326721191,-106.336372375488,98.1318206787109,-351.890838623047,223.796463012695,-283.1845703125,151.19287109375,112.08268737793,-123.86686706543,54.0680503845215,-38.6408882141113,118.383628845215,-109.500160217285,57.0350799560547,-79.7314300537109,44.80615234375,-55.0270614624023,-8.61711120605469,-118.79419708252,132.890731811523,-10.4065017700195,-151.207962036133,26.9333667755127
9.03202819824219,-64.2294311523438,-11.3579263687134,-81.7664947509766,101.775077819824,-73.5005264282227,23.5929355621338,-34.477294921875,55.1872940063477,-63.2731018066406,-28.4041690826416,-15.8264760971069,-61.0557098388672,75.2151718139648,-291.165405273438,215.602294921875,-176.792434692383,264.507843017578,51.9558563232422,-72.7353897094727,48.3948783874512,-60.5216522216797,96.4540176391602,-81.7920150756836,33.4011993408203,-98.9936065673828,51.0850372314453,-31.782886505127,-48.6469650268555,-43.5325088500977,40.9630012512207,-13.9896383285522,-66.1442947387695,32.612247467041
-67.4956741333008,-68.150749206543,-49.2288856506348,-67.9357223510742,14.9653453826904,-77.684211730957,-4.05803346633911,18.2727279663086,12.3631925582886,-83.1722717285156,1.90156579017639,29.3935985565186,29.9368991851807,75.1046142578125,-116.55396270752,246.829345703125,61.4324073791504,378.796417236328,20.6838665008545,-77.7528076171875,2.28442168235779,-88.4239120483398,50.2820587158203,-82.3310317993164,-8.30709743499756,-94.4442291259766,38.0944900512695,22.8279247283936,-113.29460144043,-16.1678428649902,-7.11693382263184,-6.73002958297729,36.9952354431152,9.44877052307129
-114.752250671387,-58.9802207946777,-59.6229438781738,-63.5210876464844,-35.6055488586426,-58.9710006713867,-25.6726455688477,8.18294715881348,10.337363243103,-61.926197052002,57.7545051574707,21.8224010467529,134.096450805664,54.1633377075195,22.5672969818115,259.596832275391,226.742950439453,396.658508300781,17.4185848236084,-86.0805130004883,-16.0135726928711,-76.5120849609375,26.4752445220947,-64.9387741088867,0.0848470479249954,-95.1592254638672,39.1429634094238,68.0518417358398,-164.577407836914,-4.42635250091553,-10.0700874328613,18.8304958343506,104.924896240234,-21.4624843597412
-117.387680053711,-20.2491397857666,-80.2182312011719,-56.9340057373047,-25.5301551818848,-4.04323387145996,-65.5159606933594,7.43637847900391,37.0940437316895,10.8018083572388,83.6875305175781,-12.1315927505493,182.049087524414,69.6340560913086,82.5817108154297,231.943801879883,230.003875732422,382.040832519531,-6.19528150558472,-49.0077705383301,7.69937658309937,-35.810604095459,26.8144283294678,-24.0403022766113,-4.18915319442749,-75.3801498413086,34.9797325134277,82.2115478515625,-180.826446533203,38.9622192382812,9.50398635864258,56.2096214294434,134.970321655273,-16.8465061187744
-126.71231842041,35.646915435791,-122.651000976562,-0.151822820305824,-40.367317199707,77.8902587890625,-89.387580871582,27.8157997131348,28.810754776001,64.9147338867188,112.232604980469,-40.4814414978027,184.863342285156,121.00390625,163.373245239258,140.82470703125,194.35466003418,333.556793212891,-44.8763389587402,12.7332391738892,-14.512152671814,35.3505706787109,13.0026292800903,28.5578098297119,-13.9894247055054,-18.6638736724854,18.385082244873,105.321548461914,-187.842819213867,112.50804901123,26.7169933319092,68.712043762207,171.408416748047,-11.2353973388672
-136.985610961914,82.8215484619141,-147.525390625,104.843551635742,-95.2197952270508,121.163108825684,-117.680648803711,63.7555084228516,-19.5590038299561,48.353099822998,138.218460083008,-65.1380996704102,181.071594238281,64.1004257202148,249.536437988281,13.4082403182983,177.191360473633,164.323806762695,-110.299201965332,79.4628677368164,-50.3772239685059,86.7669372558594,-57.6478385925293,90.246452331543,5.25600481033325,20.1100769042969,-5.68230772018433,123.095001220703,-178.751663208008,193.412261962891,6.46093130111694,28.9594173431396,228.139373779297,-20.9468116760254
-111.709907531738,75.6128311157227,-144.614898681641,167.647491455078,-131.20768737793,82.6772079467773,-141.970275878906,115.587280273438,-55.5645942687988,-24.6129779815674,127.735282897949,-66.6046371459961,151.039566040039,-67.5963592529297,286.195495605469,-61.5157127380371,156.204849243164,-29.6593132019043,-176.121170043945,96.1015319824219,-42.219123840332,58.65771484375,-165.228240966797,119.342498779297,-4.8811502456665,9.78267765045166,-66.0506973266602,113.190185546875,-143.083572387695,223.272354125977,-21.4246273040771,-11.915979385376,247.659118652344,-29.4523754119873
-90.330207824707,47.1337509155273,-144.292495727539,178.284927368164,-131.305969238281,50.618953704834,-135.722732543945,149.991119384766,-67.6502380371094,-83.6749877929688,95.4784088134766,-27.7109909057617,126.048133850098,-102.734970092773,299.648284912109,-61.1311340332031,143.98014831543,-84.5849761962891,-197.202362060547,58.5729293823242,-41.5080909729004,38.5460090637207,-220.009216308594,78.5238342285156,-38.2579612731934,-23.1088829040527,-114.105453491211,80.1271667480469,-139.624954223633,219.059906005859,-18.0352668762207,22.1085987091064,178.011199951172,-15.7389945983887
-93.4558792114258,63.359489440918,-140.091339111328,204.313018798828,-105.211540222168,92.7789001464844,-138.382888793945,175.456924438477,-68.2383117675781,-64.6089172363281,31.1224384307861,36.9285507202148,124.819267272949,-48.3705596923828,276.879974365234,-37.5427932739258,131.314422607422,-60.3829116821289,-178.784530639648,65.188850402832,-46.9108810424805,77.2442626953125,-179.279281616211,44.2917213439941,-54.4685592651367,-17.3206348419189,-89.742805480957,35.640682220459,-160.863464355469,257.860015869141,-7.66258239746094,90.220085144043,71.1556167602539,61.9052963256836
-80.7294311523438,67.3152465820312,-111.174827575684,223.8076171875,-77.00439453125,104.786880493164,-117.88712310791,209.736892700195,-58.6661491394043,-25.6542453765869,-31.7558326721191,105.549095153809,98.1318206787109,-2.99301624298096,223.796463012695,-12.8900003433228,151.19287109375,-89.3802032470703,-123.86686706543,118.001091003418,-38.6408882141113,88.7438049316406,-109.500160217285,94.5369186401367,-79.7314300537109,38.0969696044922,-55.0270614624023,30.020580291748,-118.79419708252,264.338348388672,-10.4065017700195,81.6373519897461,26.9333667755127,164.991638183594
-64.2294311523438,27.3912220001221,-81.7664947509766,183.79475402832,-73.5005264282227,34.0018692016602,-34.477294921875,203.699432373047,-63.2731018066406,-62.6508102416992,-15.8264760971069,167.807388305664,75.2151718139648,24.2580337524414,215.602294921875,29.7248954772949,264.507843017578,-136.822357177734,-72.7353897094727,156.771865844727,-60.5216522216797,90.7236251831055,-81.7920150756836,160.370025634766,-98.9936065673828,73.839729309082,-31.782886505127,64.1728363037109,-43.5325088500977,168.193069458008,-13.9896383285522,6.50663948059082,32.612247467041,201.868896484375
-68.150749206543,29.1155605316162,-67.9357223510742,122.003067016602,-77.684211730957,16.9483222961426,18.2727279663086,142.204818725586,-83.1722717285156,-103.157127380371,29.3935985565186,193.430740356445,75.1046142578125,46.6496887207031,246.829345703125,61.9004592895508,378.796417236328,-156.766952514648,-77.7528076171875,183.37272644043,-88.4239120483398,141.025421142578,-82.3310317993164,164.225189208984,-94.4442291259766,78.8614196777344,22.8279247283936,63.6190719604492,-16.1678428649902,108.731018066406,-6.73002958297729,-14.3523817062378,9.44877052307129,187.477035522461
-58.9802207946777,67.536506652832,-63.5210876464844,100.187492370605,-58.9710006713867,92.1683807373047,8.18294715881348,102.518295288086,-61.926197052002,-41.1828460693359,21.8224010467529,165.186492919922,54.1633377075195,52.8108215332031,259.596832275391,43.0623741149902,396.658508300781,-181.437316894531,-86.0805130004883,163.858764648438,-76.5120849609375,169.428146362305,-64.9387741088867,138.08283996582,-95.1592254638672,90.6478958129883,68.0518417358398,21.2591114044189,-4.42635250091553,147.663162231445,18.8304958343506,55.1821365356445,-21.4624843597412,158.5078125
-20.2491397857666,84.5663757324219,-56.9340057373047,117.054084777832,-4.04323387145996,136.887420654297,7.43637847900391,135.707046508789,10.8018083572388,49.1031875610352,-12.1315927505493,143.334930419922,69.6340560913086,62.0832633972168,231.943801879883,25.048698425293,382.040832519531,-162.158767700195,-49.0077705383301,106.38809967041,-35.810604095459,165.483261108398,-24.0403022766113,117.655662536621,-75.3801498413086,100.795593261719,82.2115478515625,-13.4164752960205,38.9622192382812,174.222290039062,56.2096214294434,124.75146484375,-16.8465061187744,112.846343994141
35.646915435791,96.35205078125,-0.151822820305824,139.09342956543,77.8902587890625,138.837478637695,27.8157997131348,190.287521362305,64.9147338867188,85.302131652832,-40.4814414978027,143.593185424805,121.00390625,96.7771377563477,140.82470703125,28.249397277832,333.556793212891,-89.9742431640625,12.7332391738892,108.628448486328,35.3505706787109,185.87663269043,28.5578098297119,115.209083557129,-18.6638736724854,120.096939086914,105.321548461914,-14.5760459899902,112.50804901123,163.706970214844,68.712043762207,144.201416015625,-11.2353973388672,88.8399429321289
82.8215484619141,84.7288589477539,104.843551635742,153.510864257812,121.163108825684,150.489761352539,63.7555084228516,212.508865356445,48.353099822998,116.136940002441,-65.1380996704102,94.5135726928711,64.1004257202148,129.183532714844,13.4082403182983,-28.3477306365967,164.323806762695,-77.1879119873047,79.4628677368164,150.687164306641,86.7669372558594,190.920303344727,90.246452331543,157.160583496094,20.1100769042969,162.876312255859,123.095001220703,26.9750232696533,193.412261962891,134.993850708008,28.9594173431396,184.410736083984,-20.9468116760254,70.9397354125977
