Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-167.155776977539,151.480270385742,-174.222274780273,52.6489715576172,-89.1495819091797,302.746856689453,-47.0457992553711,168.79768371582,-44.3075408935547,159.465774536133,-39.9880638122559,153.189331054688,2.68077683448792,95.8907852172852,-42.0524368286133,144.047668457031,94.0704727172852,35.1680946350098,106.660545349121,163.379730224609,-72.9200668334961,273.047332763672,130.539581298828,239.968200683594,34.2536087036133,126.818016052246,-163.942031860352,181.861679077148,-63.9504280090332,115.895637512207
-171.281860351562,132.586395263672,-186.69660949707,45.8504638671875,-11.4971675872803,283.869140625,39.4618492126465,220.464981079102,-8.62562656402588,120.534393310547,66.0970687866211,246.660507202148,39.1833267211914,96.4257431030273,25.3604946136475,208.716720581055,-11.5806560516357,10.8011360168457,35.3256492614746,149.755676269531,-82.8282699584961,234.26823425293,120.157089233398,202.246826171875,49.4897346496582,119.739906311035,-93.1219329833984,163.755401611328,-9.42528438568115,227.22233581543
-100.074203491211,118.139251708984,-136.125854492188,74.347770690918,58.2639770507812,229.343109130859,48.4845085144043,187.23649597168,-22.3295574188232,135.052215576172,78.2344131469727,262.032989501953,5.25701713562012,119.400749206543,36.7164726257324,255.177032470703,-126.497779846191,61.3250122070312,-26.2595252990723,162.878341674805,-27.9087734222412,210.574783325195,144.627670288086,155.179046630859,25.7322425842285,58.7346076965332,-80.0570678710938,144.525131225586,7.14313840866089,283.010833740234
-65.0817413330078,106.139938354492,-78.9732894897461,178.366821289062,136.244506835938,196.949569702148,67.2209243774414,146.053070068359,-10.1822290420532,223.352722167969,58.988410949707,250.779403686523,-51.6046600341797,169.26171875,14.0843305587769,271.724487304688,-104.009796142578,151.481307983398,9.13566589355469,170.980728149414,12.2771129608154,234.213775634766,165.805435180664,149.882400512695,12.0800104141235,33.1373748779297,-50.4977149963379,165.205993652344,36.2204856872559,311.791473388672
-9.56534099578857,84.6116409301758,-7.63607835769653,222.5078125,186.033798217773,211.490570068359,157.957626342773,119.111404418945,46.3251876831055,258.711364746094,119.384231567383,255.861404418945,-29.4338264465332,223.24348449707,50.2890205383301,269.898559570312,-10.6499805450439,133.808471679688,87.4776153564453,76.9291076660156,48.8675765991211,223.630325317383,196.753311157227,154.253311157227,29.0516395568848,34.752368927002,-14.1747827529907,179.271209716797,126.979598999023,268.962677001953
48.591667175293,45.8581657409668,148.474395751953,122.969024658203,149.367874145508,186.07763671875,232.691390991211,98.1935119628906,92.3826065063477,192.324935913086,242.721343994141,222.946701049805,18.3741989135742,199.744506835938,149.15934753418,258.823089599609,36.0479049682617,67.8634185791016,175.440872192383,1.04727876186371,85.6754837036133,164.52604675293,207.838668823242,151.613403320312,76.5027923583984,58.6373710632324,-15.7540187835693,148.188385009766,229.899368286133,176.706115722656
47.2174797058105,-1.74377512931824,227.810317993164,50.2440032958984,94.1018371582031,115.572929382324,258.098327636719,81.3643341064453,113.54638671875,159.720687866211,338.620544433594,176.6962890625,26.9882507324219,146.527572631836,240.360061645508,239.086959838867,46.5779991149902,92.6613082885742,255.278839111328,50.1378593444824,107.488418579102,135.954605102539,199.00146484375,135.721572875977,179.692810058594,109.888214111328,7.71275854110718,97.383186340332,257.764282226562,164.253051757812
63.7771415710449,-25.310791015625,110.271018981934,67.0539779663086,127.540191650391,101.831970214844,218.155914306641,82.2042617797852,145.466018676758,166.246826171875,319.451110839844,188.142837524414,84.4424438476562,134.223892211914,260.589141845703,227.735656738281,65.5972137451172,120.859451293945,233.312454223633,83.8799743652344,150.056076049805,129.393768310547,218.614318847656,87.9805755615234,223.608474731445,133.624450683594,60.9582443237305,94.148567199707,186.711761474609,205.295028686523
126.319999694824,3.23985266685486,-2.26166129112244,43.0142593383789,223.009963989258,137.209457397461,112.183883666992,111.131256103516,182.643402099609,114.435264587402,189.928161621094,218.855819702148,167.88786315918,118.321586608887,194.345199584961,227.156951904297,74.4325561523438,53.5230598449707,145.781768798828,25.2217750549316,214.048385620117,100.145156860352,239.708129882812,68.6126480102539,135.037414550781,104.70539855957,98.6045150756836,154.595962524414,65.1031341552734,204.912307739258
160.367111206055,53.1952705383301,16.4273586273193,45.9481239318848,286.733215332031,133.984848022461,80.991813659668,121.577255249023,188.419967651367,69.5474548339844,99.3654937744141,215.1171875,150.667022705078,92.1157531738281,126.983528137207,203.406585693359,62.0776901245117,-58.2945747375488,135.809722900391,3.28649759292603,263.947052001953,73.8319091796875,242.365509033203,90.2545471191406,83.4088668823242,61.4284706115723,145.389251708984,188.153854370117,21.5532627105713,200.677825927734
151.480270385742,78.6253051757812,52.6489715576172,154.173400878906,302.746856689453,71.6292877197266,168.79768371582,97.0514907836914,159.465774536133,83.2067413330078,153.189331054688,193.932464599609,95.8907852172852,98.3393020629883,144.047668457031,184.096084594727,35.1680946350098,-115.033958435059,163.379730224609,77.893669128418,273.047332763672,61.5307464599609,239.968200683594,80.4514694213867,126.818016052246,31.4578628540039,181.861679077148,132.361145019531,115.895637512207,205.202941894531
132.586395263672,71.7254028320312,45.8504638671875,199.672485351562,283.869140625,-18.4944324493408,220.464981079102,84.9600601196289,120.534393310547,83.4994506835938,246.660507202148,171.718521118164,96.4257431030273,110.445922851562,208.716720581055,199.712768554688,10.8011360168457,-50.5720252990723,149.755676269531,153.474914550781,234.26823425293,26.6213855743408,202.246826171875,54.7603034973145,119.739906311035,20.7264442443848,163.755401611328,56.6710205078125,227.22233581543,166.437103271484
118.139251708984,10.1451168060303,74.347770690918,130.720199584961,229.343109130859,-94.5257110595703,187.23649597168,80.0572128295898,135.052215576172,51.8033256530762,262.032989501953,154.769454956055,119.400749206543,87.4685897827148,255.177032470703,196.142074584961,61.3250122070312,5.08400821685791,162.878341674805,167.000686645508,210.574783325195,-46.8807945251465,155.179046630859,29.8861694335938,58.7346076965332,35.1100044250488,144.525131225586,16.2007579803467,283.010833740234,131.977294921875
106.139938354492,-101.650238037109,178.366821289062,82.1872100830078,196.949569702148,-146.221893310547,146.053070068359,44.7765502929688,223.352722167969,8.79511833190918,250.779403686523,147.730499267578,169.26171875,53.754508972168,271.724487304688,186.174057006836,151.481307983398,-91.6380310058594,170.980728149414,165.982986450195,234.213775634766,-121.141799926758,149.882400512695,-14.1476716995239,33.1373748779297,53.7280082702637,165.205993652344,-41.1335334777832,311.791473388672,169.964935302734
84.6116409301758,-157.047912597656,222.5078125,82.1788177490234,211.490570068359,-196.298400878906,119.111404418945,-19.2775554656982,258.711364746094,-12.6999759674072,255.861404418945,137.673873901367,223.24348449707,51.4208946228027,269.898559570312,204.564361572266,133.808471679688,-165.259826660156,76.9291076660156,189.904327392578,223.630325317383,-138.376739501953,154.253311157227,-15.8462553024292,34.752368927002,31.8894729614258,179.271209716797,-110.16618347168,268.962677001953,231.112030029297
45.8581657409668,-129.822296142578,122.969024658203,79.4870300292969,186.07763671875,-228.697860717773,98.1935119628906,-78.7688751220703,192.324935913086,14.1424207687378,222.946701049805,126.384780883789,199.744506835938,54.5571098327637,258.823089599609,187.999389648438,67.8634185791016,-88.29443359375,1.04727876186371,193.678344726562,164.52604675293,-120.653091430664,151.613403320312,11.9575967788696,58.6373710632324,-12.6208305358887,148.188385009766,-103.580154418945,176.706115722656,245.687362670898
-1.74377512931824,-137.634155273438,50.2440032958984,63.7026672363281,115.572929382324,-225.895172119141,81.3643341064453,-87.7753601074219,159.720687866211,5.41031742095947,176.6962890625,132.379013061523,146.527572631836,12.7403354644775,239.086959838867,157.264190673828,92.6613082885742,-36.7132797241211,50.1378593444824,146.258911132812,135.954605102539,-152.492065429688,135.721572875977,-22.3560562133789,109.888214111328,-16.3692378997803,97.383186340332,-47.9089584350586,164.253051757812,226.510681152344
-25.310791015625,-166.413345336914,67.0539779663086,57.9169731140137,101.831970214844,-215.187911987305,82.2042617797852,-63.6018218994141,166.246826171875,-59.8848609924316,188.142837524414,158.684768676758,134.223892211914,-37.3626251220703,227.735656738281,165.050476074219,120.859451293945,-45.2396545410156,83.8799743652344,103.019302368164,129.393768310547,-225.393417358398,87.9805755615234,-78.9772491455078,133.624450683594,-2.67180824279785,94.148567199707,-27.9293670654297,205.295028686523,210.070999145508
3.23985266685486,-130.760620117188,43.0142593383789,81.6337890625,137.209457397461,-212.110656738281,111.131256103516,-59.4306488037109,114.435264587402,-67.7619857788086,218.855819702148,182.786544799805,118.321586608887,-48.3452377319336,227.156951904297,147.805267333984,53.5230598449707,29.323299407959,25.2217750549316,124.273017883301,100.145156860352,-267.781951904297,68.6126480102539,-116.433288574219,104.70539855957,-24.1596870422363,154.595962524414,-30.9374542236328,204.912307739258,198.06623840332
53.1952705383301,-123.373825073242,45.9481239318848,123.64037322998,133.984848022461,-232.530303955078,121.577255249023,-50.8524475097656,69.5474548339844,-46.6842384338379,215.1171875,183.34375,92.1157531738281,-61.515266418457,203.406585693359,128.869735717773,-58.2945747375488,126.648963928223,3.28649759292603,191.576126098633,73.8319091796875,-277.244232177734,90.2545471191406,-173.143890380859,61.4284706115723,-38.920768737793,188.153854370117,-46.9271926879883,200.677825927734,198.327346801758
78.6253051757812,-166.369552612305,154.173400878906,179.175994873047,71.6292877197266,-272.126007080078,97.0514907836914,-18.3835906982422,83.2067413330078,-71.2251129150391,193.932464599609,190.122665405273,98.3393020629883,-96.3714828491211,184.096084594727,157.160278320312,-115.033958435059,91.652717590332,77.893669128418,236.72297668457,61.5307464599609,-272.220642089844,80.4514694213867,-228.128494262695,31.4578628540039,-19.6545352935791,132.361145019531,-66.6500778198242,205.202941894531,244.855773925781
71.7254028320312,-130.782821655273,199.672485351562,213.872299194336,-18.4944324493408,-249.963165283203,84.9600601196289,-1.07875978946686,83.4994506835938,-57.3036155700684,171.718521118164,222.791488647461,110.445922851562,-95.4238662719727,199.712768554688,151.831939697266,-50.5720252990723,10.1181573867798,153.474914550781,247.391738891602,26.6213855743408,-250.866226196289,54.7603034973145,-256.122619628906,20.7264442443848,-11.9114980697632,56.6710205078125,-12.3806982040405,166.437103271484,332.182678222656
10.1451168060303,-67.570915222168,130.720199584961,156.659118652344,-94.5257110595703,-153.215728759766,80.0572128295898,-8.2560920715332,51.8033256530762,2.06411218643188,154.769454956055,220.680648803711,87.4685897827148,-36.414436340332,196.142074584961,133.329345703125,5.08400821685791,93.0174560546875,167.000686645508,264.218505859375,-46.8807945251465,-231.702667236328,29.8861694335938,-248.138641357422,35.1100044250488,-9.78342437744141,16.2007579803467,77.1618041992188,131.977294921875,384.863525390625
-101.650238037109,-60.2688331604004,82.1872100830078,55.0973320007324,-146.221893310547,-95.2317352294922,44.7765502929688,-46.9448051452637,8.79511833190918,6.86191272735596,147.730499267578,155.798309326172,53.754508972168,15.5920448303223,186.174057006836,146.432556152344,-91.6380310058594,256.822479248047,165.982986450195,260.430725097656,-121.141799926758,-224.067169189453,-14.1476716995239,-198.630676269531,53.7280082702637,17.6443691253662,-41.1335334777832,72.6109237670898,169.964935302734,339.620269775391
-157.047912597656,-41.1375312805176,82.1788177490234,12.4941740036011,-196.298400878906,-120.338989257812,-19.2775554656982,-124.476364135742,-12.6999759674072,-38.7472648620605,137.673873901367,73.229621887207,51.4208946228027,-9.87435054779053,204.564361572266,93.1034164428711,-165.259826660156,237.415924072266,189.904327392578,204.107620239258,-138.376739501953,-235.231964111328,-15.8462553024292,-199.99104309082,31.8894729614258,27.646656036377,-110.16618347168,-4.6501259803772,231.112030029297,235.059707641602
-129.822296142578,-46.7906265258789,79.4870300292969,9.48888206481934,-228.697860717773,-171.220916748047,-78.7688751220703,-197.727142333984,14.1424207687378,-91.3102798461914,126.384780883789,2.71032381057739,54.5571098327637,-76.6380233764648,187.999389648438,10.4566211700439,-88.29443359375,125.611824035645,193.678344726562,157.370697021484,-120.653091430664,-279.503356933594,11.9575967788696,-271.967498779297,-12.6208305358887,-13.9710874557495,-103.580154418945,-79.4153900146484,245.687362670898,167.956695556641
-137.634155273438,-103.28150177002,63.7026672363281,-0.730756819248199,-225.895172119141,-202.296112060547,-87.7753601074219,-236.174713134766,5.41031742095947,-110.233177185059,132.379013061523,-25.2998943328857,12.7403354644775,-86.335693359375,157.264190673828,8.19845485687256,-36.7132797241211,162.384262084961,146.258911132812,145.588287353516,-152.492065429688,-307.507568359375,-22.3560562133789,-285.008361816406,-16.3692378997803,-56.1315269470215,-47.9089584350586,-137.964981079102,226.510681152344,168.760025024414
-166.413345336914,-89.3825302124023,57.9169731140137,-12.7755794525146,-215.187911987305,-194.314239501953,-63.6018218994141,-230.81201171875,-59.8848609924316,-52.2271156311035,158.684768676758,-5.34474420547485,-37.3626251220703,-36.358325958252,165.050476074219,18.9165287017822,-45.2396545410156,241.103378295898,103.019302368164,151.579513549805,-225.393417358398,-278.475860595703,-78.9772491455078,-250.710968017578,-2.67180824279785,-42.5321884155273,-27.9293670654297,-149.078033447266,210.070999145508,193.331634521484
-130.760620117188,-49.0004272460938,81.6337890625,-20.3136081695557,-212.110656738281,-173.301376342773,-59.4306488037109,-178.362258911133,-67.7619857788086,10.8955907821655,182.786544799805,15.2970485687256,-48.3452377319336,3.85568833351135,147.805267333984,8.52329254150391,29.323299407959,214.797668457031,124.273017883301,193.837051391602,-267.781951904297,-252.549728393555,-116.433288574219,-270.246398925781,-24.1596870422363,14.4294376373291,-30.9374542236328,-124.681777954102,198.06623840332,214.94514465332
-123.373825073242,-72.0191345214844,123.64037322998,-13.2078609466553,-232.530303955078,-179.022415161133,-50.8524475097656,-127.59757232666,-46.6842384338379,2.21999478340149,183.34375,36.8373031616211,-61.515266418457,7.99827480316162,128.869735717773,11.430061340332,126.648963928223,176.625534057617,191.576126098633,202.985198974609,-277.244232177734,-266.639434814453,-173.143890380859,-310.699401855469,-38.920768737793,62.9409370422363,-46.9271926879883,-118.083755493164,198.327346801758,222.629867553711
-166.369552612305,-60.4493980407715,179.175994873047,2.97933316230774,-272.126007080078,-188.606018066406,-18.3835906982422,-127.124076843262,-71.2251129150391,-29.5175361633301,190.122665405273,44.276496887207,-96.3714828491211,-23.6544189453125,157.160278320312,-16.0334777832031,91.652717590332,190.018569946289,236.72297668457,124.667381286621,-272.220642089844,-286.677764892578,-228.128494262695,-340.1123046875,-19.6545352935791,60.9915924072266,-66.6500778198242,-113.76042175293,244.855773925781,178.622894287109
-130.782821655273,-16.3466930389404,213.872299194336,6.72016191482544,-249.963165283203,-187.517852783203,-1.07875978946686,-165.485778808594,-57.3036155700684,-65.9903945922852,222.791488647461,-26.7675113677979,-95.4238662719727,-69.0963134765625,151.831939697266,-72.3378372192383,10.1181573867798,243.287139892578,247.391738891602,75.5566711425781,-250.866226196289,-295.831939697266,-256.122619628906,-365.960601806641,-11.9114980697632,14.2175130844116,-12.3806982040405,-96.1453552246094,332.182678222656,90.0842819213867
-67.570915222168,-27.253137588501,156.659118652344,-13.0224733352661,-153.215728759766,-200.853408813477,-8.2560920715332,-192.535537719727,2.06411218643188,-131.130233764648,220.680648803711,-109.883178710938,-36.414436340332,-86.6004867553711,133.329345703125,-122.604873657227,93.0174560546875,319.549346923828,264.218505859375,74.3212127685547,-231.702667236328,-281.562713623047,-248.138641357422,-350.498718261719,-9.78342437744141,-2.42576575279236,77.1618041992188,-91.6022720336914,384.863525390625,28.4615077972412
-60.2688331604004,-47.3981781005859,55.0973320007324,-57.3720626831055,-95.2317352294922,-213.041610717773,-46.9448051452637,-187.324493408203,6.86191272735596,-176.126174926758,155.798309326172,-132.501983642578,15.5920448303223,-99.2661743164062,146.432556152344,-174.452819824219,256.822479248047,315.538116455078,260.430725097656,23.0456409454346,-224.067169189453,-251.990417480469,-198.630676269531,-313.569580078125,17.6443691253662,47.2576065063477,72.6109237670898,-113.519790649414,339.620269775391,-8.39517593383789
-41.1375312805176,-66.9010543823242,12.4941740036011,-76.4733123779297,-120.338989257812,-207.87760925293,-124.476364135742,-218.472946166992,-38.7472648620605,-177.161651611328,73.229621887207,-181.024719238281,-9.87435054779053,-143.418395996094,93.1034164428711,-208.92399597168,237.415924072266,192.418609619141,204.107620239258,-28.2392673492432,-235.231964111328,-260.257629394531,-199.99104309082,-307.153503417969,27.646656036377,66.9105224609375,-4.6501259803772,-160.82096862793,235.059707641602,-76.9502716064453
-46.7906265258789,-96.6047897338867,9.48888206481934,-36.3647232055664,-171.220916748047,-195.555847167969,-197.727142333984,-284.583221435547,-91.3102798461914,-178.424560546875,2.71032381057739,-244.342300415039,-76.6380233764648,-167.944625854492,10.4566211700439,-232.929443359375,125.611824035645,105.004516601562,157.370697021484,-44.4133682250977,-279.503356933594,-288.088226318359,-271.967498779297,-300.567810058594,-13.9710874557495,18.7658958435059,-79.4153900146484,-183.368957519531,167.956695556641,-119.179237365723
-103.28150177002,-57.6744499206543,-0.730756819248199,11.7234506607056,-202.296112060547,-151.667724609375,-236.174713134766,-255.092926025391,-110.233177185059,-181.373489379883,-25.2998943328857,-211.537796020508,-86.335693359375,-143.836715698242,8.19845485687256,-254.875183105469,162.384262084961,141.608856201172,145.588287353516,-75.4979858398438,-307.507568359375,-260.637298583984,-285.008361816406,-259.357482910156,-56.1315269470215,24.4597301483154,-137.964981079102,-128.776947021484,168.760025024414,-69.2158126831055
-89.3825302124023,26.2081260681152,-12.7755794525146,60.4892959594727,-194.314239501953,-80.1486511230469,-230.81201171875,-168.933486938477,-52.2271156311035,-156.573745727539,-5.34474420547485,-141.338348388672,-36.358325958252,-120.981872558594,18.9165287017822,-233.225479125977,241.103378295898,171.471054077148,151.579513549805,-70.2345809936523,-278.475860595703,-195.819671630859,-250.710968017578,-203.009552001953,-42.5321884155273,94.7436752319336,-149.078033447266,-59.4929046630859,193.331634521484,-17.7621593475342
-49.0004272460938,69.570068359375,-20.3136081695557,115.092041015625,-173.301376342773,-51.5591087341309,-178.362258911133,-178.689956665039,10.8955907821655,-118.415298461914,15.2970485687256,-128.38069152832,3.85568833351135,-103.932136535645,8.52329254150391,-206.548156738281,214.797668457031,133.831878662109,193.837051391602,-39.7389297485352,-252.549728393555,-155.218460083008,-270.246398925781,-158.594985961914,14.4294376373291,99.2059478759766,-124.681777954102,-47.9403266906738,214.94514465332,-31.8360900878906
-72.0191345214844,99.3402328491211,-13.2078609466553,107.626197814941,-179.022415161133,-74.1585388183594,-127.59757232666,-225.689163208008,2.21999478340149,-94.8434219360352,36.8373031616211,-147.693115234375,7.99827480316162,-65.7628021240234,11.430061340332,-211.311706542969,176.625534057617,155.921157836914,202.985198974609,-74.4348373413086,-266.639434814453,-135.199768066406,-310.699401855469,-138.551513671875,62.9409370422363,54.9308013916016,-118.083755493164,-43.3467445373535,222.629867553711,-47.8422966003418
-60.4493980407715,132.446960449219,2.97933316230774,67.746696472168,-188.606018066406,-72.1511840820312,-127.124076843262,-207.344085693359,-29.5175361633301,-75.0800323486328,44.276496887207,-161.368621826172,-23.6544189453125,-27.3181095123291,-16.0334777832031,-193.335510253906,190.018569946289,221.632827758789,124.667381286621,-103.208679199219,-286.677764892578,-110.845230102539,-340.1123046875,-133.750579833984,60.9915924072266,63.5768051147461,-113.76042175293,6.88856077194214,178.622894287109,-39.3056221008301
-16.3466930389404,128.494125366211,6.72016191482544,80.7014312744141,-187.517852783203,-29.1748085021973,-165.485778808594,-161.028442382812,-65.9903945922852,-39.4628753662109,-26.7675113677979,-141.116088867188,-69.0963134765625,4.64867401123047,-72.3378372192383,-177.466278076172,243.287139892578,175.264205932617,75.5566711425781,-79.0014877319336,-295.831939697266,-78.1910400390625,-365.960601806641,-129.821060180664,14.2175130844116,95.8406829833984,-96.1453552246094,35.697940826416,90.0842819213867,-36.7246856689453
-27.253137588501,94.6403579711914,-13.0224733352661,106.584823608398,-200.853408813477,-10.2696580886841,-192.535537719727,-120.570289611816,-131.130233764648,-2.28940439224243,-109.883178710938,-100.199172973633,-86.6004867553711,27.6718158721924,-122.604873657227,-199.37809753418,319.549346923828,67.6372222900391,74.3212127685547,-104.43620300293,-281.562713623047,-41.4718551635742,-350.498718261719,-117.897117614746,-2.42576575279236,93.3540802001953,-91.6022720336914,-10.0261287689209,28.4615077972412,-48.4333763122559
-47.3981781005859,68.0106353759766,-57.3720626831055,104.75804901123,-213.041610717773,-20.0680274963379,-187.324493408203,-92.7260665893555,-176.126174926758,17.5530033111572,-132.501983642578,-90.3895034790039,-99.2661743164062,-1.3000500202179,-174.452819824219,-201.362442016602,315.538116455078,22.5969829559326,23.0456409454346,-174.491943359375,-251.990417480469,-18.5515308380127,-313.569580078125,-90.6003112792969,47.2576065063477,68.0197219848633,-113.519790649414,-35.440990447998,-8.39517593383789,-65.1875762939453
-66.9010543823242,67.8164367675781,-76.4733123779297,87.3807601928711,-207.87760925293,8.6896390914917,-218.472946166992,-65.9220504760742,-177.161651611328,22.9274196624756,-181.024719238281,-71.6990051269531,-143.418395996094,-53.8291015625,-208.92399597168,-172.93115234375,192.418609619141,13.1227178573608,-28.2392673492432,-192.431121826172,-260.257629394531,-17.5730838775635,-307.153503417969,-66.3735733032227,66.9105224609375,51.3077659606934,-160.82096862793,22.9815292358398,-76.9502716064453,-47.7995338439941
-96.6047897338867,94.6918182373047,-36.3647232055664,59.9999313354492,-195.555847167969,65.6694107055664,-284.583221435547,-14.9873123168945,-178.424560546875,31.396671295166,-244.342300415039,-13.811824798584,-167.944625854492,-43.0002059936523,-232.929443359375,-124.408256530762,105.004516601562,1.04191637039185,-44.4133682250977,-157.115493774414,-288.088226318359,-4.73258352279663,-300.567810058594,-63.0166931152344,18.7658958435059,68.4105758666992,-183.368957519531,73.0130615234375,-119.179237365723,-0.707339644432068
-57.6744499206543,130.094680786133,11.7234506607056,90.7251892089844,-151.667724609375,85.1021270751953,-255.092926025391,26.8331451416016,-181.373489379883,69.6631469726562,-211.537796020508,9.85235404968262,-143.836715698242,18.1812343597412,-254.875183105469,-57.5474739074707,141.608856201172,-40.5155372619629,-75.4979858398438,-126.920181274414,-260.637298583984,32.530574798584,-259.357482910156,-51.7580490112305,24.4597301483154,94.3892059326172,-128.776947021484,75.0520095825195,-69.2158126831055,2.12777423858643
