Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-56.7009963989258,5.60490608215332,-79.6975860595703,-7.61764335632324,-86.796989440918,-34.8289108276367,-99.5626678466797,-62.3249588012695,-218.487854003906,-125.949157714844,-141.897506713867,-215.479080200195,-184.565414428711,-87.8580474853516,-151.231430053711,-61.5897216796875,-83.3342437744141,-22.1819019317627,-166.980407714844,-85.9907531738281,-100.039184570312,17.9077968597412,-28.4581890106201,37.7488403320312,-184.852798461914,2.42675828933716,-123.300727844238,-138.631683349609,-128.662384033203,-93.0343933105469,-60.2383232116699,17.9363574981689,-93.0668106079102,-96.3027496337891,-192.259384155273,-55.1094360351562
-70.2059020996094,58.971794128418,-93.2781219482422,-13.2666835784912,-133.644897460938,11.20387840271,-78.00341796875,-15.6146183013916,-317.433349609375,-31.0295352935791,-188.353851318359,-161.969970703125,-216.056076049805,-25.526912689209,-168.90998840332,-18.6365222930908,-94.8248977661133,30.1590404510498,-211.671585083008,-83.6738128662109,-134.344543457031,17.8194465637207,-31.1108226776123,87.1013641357422,-156.720932006836,6.23227214813232,-96.1665191650391,-81.431022644043,-128.131057739258,-69.7315444946289,-54.3581962585449,86.9596099853516,-167.944290161133,-1.29481363296509,-199.065017700195,26.6364040374756
-79.743896484375,109.000434875488,-66.066291809082,22.5611801147461,-136.973281860352,115.455543518066,-60.3312759399414,55.1713790893555,-383.312957763672,97.9145660400391,-238.192520141602,-77.2927703857422,-255.37956237793,53.7941055297852,-159.7353515625,11.536600112915,-89.7557525634766,37.7863731384277,-154.625915527344,-109.339096069336,-148.559844970703,3.77246499061584,16.3474578857422,117.06689453125,-194.050628662109,75.1694259643555,-150.411514282227,-19.8526268005371,-122.466972351074,-34.1645393371582,-18.4699440002441,138.736709594727,-220.240615844727,78.960075378418,-193.817230224609,43.3663597106934
-68.9255752563477,90.4834213256836,-23.2806930541992,66.3439331054688,-112.33415222168,115.289756774902,-54.8956260681152,44.1606330871582,-355.882446289062,109.130905151367,-247.875015258789,-37.6360931396484,-255.285430908203,37.6625785827637,-134.293762207031,-9.21639442443848,-85.1829376220703,-1.8885725736618,-47.3171730041504,-89.0127944946289,-127.908065795898,-47.186710357666,72.2946014404297,83.109504699707,-199.666320800781,81.7818298339844,-178.273056030273,-5.26379632949829,-100.749961853027,-5.52501964569092,-9.22075748443604,78.9657516479492,-239.712173461914,96.1653900146484,-168.408905029297,-29.9645290374756
-39.8363418579102,64.2600250244141,63.8217315673828,12.8691205978394,-118.638725280762,28.5965442657471,-82.0012817382812,-10.1118850708008,-273.190155029297,49.9503974914551,-255.312637329102,-36.5993766784668,-250.7666015625,-16.3357105255127,-129.986480712891,-22.2516822814941,-136.246932983398,6.00852060317993,7.0247802734375,-9.28605079650879,-106.825317382812,-64.9326248168945,89.6449203491211,9.85934162139893,-122.411666870117,20.1464672088623,-144.460388183594,7.47864532470703,-45.209415435791,32.6006622314453,-40.4192085266113,43.5366859436035,-245.344833374023,75.0549087524414,-204.048797607422,-41.1953773498535
-56.0978775024414,38.8467788696289,63.6834945678711,-34.0880165100098,-143.819000244141,-2.83356237411499,-98.0031967163086,10.8607807159424,-259.742950439453,58.539379119873,-290.873443603516,-22.0446453094482,-281.858489990234,4.92325210571289,-144.282775878906,-25.8091773986816,-227.282653808594,57.350456237793,-18.0234107971191,4.62014293670654,-102.625152587891,-23.7540836334229,44.0600662231445,-28.5700950622559,-98.9598922729492,-0.315577626228333,-139.879837036133,43.7863502502441,-23.1372394561768,48.4859886169434,-59.3638114929199,89.1383514404297,-271.683044433594,55.8851318359375,-261.555297851562,7.69606494903564
-98.4099578857422,-39.0319786071777,-56.6525764465332,48.1303291320801,-140.574234008789,16.9973850250244,-83.5394058227539,53.3810043334961,-272.755035400391,84.9098358154297,-303.4580078125,10.7377605438232,-270.684967041016,26.3347358703613,-145.964767456055,-60.6077117919922,-243.012329101562,58.4889373779297,-35.2248344421387,-68.3832855224609,-90.9154052734375,-7.84843254089355,3.65818500518799,-25.9515151977539,-160.669128417969,14.0850143432617,-152.618011474609,37.7295417785645,-58.9669799804688,14.9224424362183,-51.4112129211426,85.4742431640625,-276.045440673828,53.2519378662109,-210.271606445312,-16.2110557556152
-86.3322296142578,-107.774871826172,-106.706901550293,101.563484191895,-100.229751586914,5.77567672729492,-88.1308288574219,53.9229354858398,-208.267990112305,55.0993576049805,-265.287750244141,39.4323959350586,-207.502593994141,-4.10854816436768,-113.266403198242,-62.2699012756348,-163.435852050781,45.9158897399902,-4.76955127716064,-59.6861801147461,-77.0234909057617,-35.5065574645996,20.0506286621094,-27.2785663604736,-196.289016723633,38.0450820922852,-131.212326049805,6.87356281280518,-79.9731292724609,18.7086448669434,-31.2212028503418,31.0679168701172,-210.598526000977,59.4331970214844,-111.56640625,-52.0919609069824
-28.7484798431396,-117.214317321777,-52.5040893554688,56.3959922790527,-35.4067535400391,-39.3270301818848,-96.4969482421875,46.9666404724121,-130.304611206055,38.9213562011719,-220.327590942383,73.5667190551758,-149.180435180664,-6.45011520385742,-69.5575332641602,25.8308448791504,-88.2614059448242,96.7538833618164,-14.2211360931396,85.3685073852539,-46.4253807067871,-81.0677795410156,32.8409843444824,-29.5613079071045,-120.129119873047,37.818042755127,-118.19580078125,43.9751091003418,-71.7509918212891,92.2902603149414,3.7442843914032,7.58578300476074,-145.306716918945,86.7927551269531,-80.7507095336914,-9.64408111572266
-1.52000284194946,-104.62971496582,-10.5405158996582,22.5916500091553,-10.3808403015137,-66.1606140136719,-79.1477279663086,21.5088310241699,-124.305770874023,89.7024688720703,-213.472259521484,140.766983032227,-111.580718994141,52.8338584899902,-62.2307472229004,121.674850463867,-57.3494567871094,158.957565307617,-70.8247375488281,174.163711547852,0.516846418380737,-129.102249145508,20.963472366333,-21.5032062530518,-11.3662719726562,0.963933765888214,-139.092971801758,110.295501708984,-81.3535461425781,116.111030578613,15.8535718917847,8.82822895050049,-132.225799560547,147.458953857422,-89.0917587280273,69.7003402709961
5.60490608215332,-78.9102630615234,-7.61764335632324,-41.3230667114258,-34.8289108276367,-58.5072250366211,-62.3249588012695,-20.4964408874512,-125.949157714844,163.840728759766,-215.479080200195,207.826843261719,-87.8580474853516,126.824264526367,-61.5897216796875,155.205627441406,-22.1819019317627,164.931167602539,-85.9907531738281,112.991592407227,17.9077968597412,-138.640670776367,37.7488403320312,-33.0943374633789,2.42675828933716,17.7863521575928,-138.631683349609,121.321914672852,-93.0343933105469,66.0996017456055,17.9363574981689,14.5115566253662,-96.3027496337891,201.826065063477,-55.1094360351562,149.571914672852
58.971794128418,-58.4098739624023,-13.2666835784912,-124.736068725586,11.20387840271,-39.3286285400391,-15.6146183013916,-20.5470294952393,-31.0295352935791,200.403701782227,-161.969970703125,225.072067260742,-25.526912689209,157.331130981445,-18.6365222930908,164.290328979492,30.1590404510498,124.194465637207,-83.6738128662109,43.2414245605469,17.8194465637207,-109.248527526855,87.1013641357422,-59.8585777282715,6.23227214813232,67.6503601074219,-81.431022644043,110.895202636719,-69.7315444946289,42.1720542907715,86.9596099853516,16.4832134246826,-1.29481363296509,222.379058837891,26.6364040374756,183.483062744141
109.000434875488,-47.5680961608887,22.5611801147461,-72.9023666381836,115.455543518066,-4.89333343505859,55.1713790893555,24.3250598907471,97.9145660400391,203.673751831055,-77.2927703857422,225.96760559082,53.7941055297852,152.969436645508,11.536600112915,180.949462890625,37.7863731384277,91.7579498291016,-109.339096069336,42.033332824707,3.77246499061584,-67.7707061767578,117.06689453125,-24.1269664764404,75.1694259643555,67.6621551513672,-19.8526268005371,118.857284545898,-34.1645393371582,54.792179107666,138.736709594727,30.0112895965576,78.960075378418,241.221115112305,43.3663597106934,170.310028076172
90.4834213256836,-7.66998767852783,66.3439331054688,51.7221221923828,115.289756774902,39.8940086364746,44.1606330871582,75.5887145996094,109.130905151367,217.900543212891,-37.6360931396484,223.170623779297,37.6625785827637,174.09977722168,-9.21639442443848,189.291107177734,-1.8885725736618,119.923240661621,-89.0127944946289,56.9132347106934,-47.186710357666,-50.5841102600098,83.109504699707,74.0270843505859,81.7818298339844,75.9378890991211,-5.26379632949829,114.233993530273,-5.52501964569092,59.4549255371094,78.9657516479492,71.3790969848633,96.1653900146484,262.977447509766,-29.9645290374756,192.215118408203
64.2600250244141,4.47191429138184,12.8691205978394,98.5097579956055,28.5965442657471,44.2437133789062,-10.1118850708008,98.1297073364258,49.9503974914551,210.583251953125,-36.5993766784668,174.855667114258,-16.3357105255127,194.616607666016,-22.2516822814941,172.472427368164,6.00852060317993,168.907150268555,-9.28605079650879,55.403678894043,-64.9326248168945,-110.455284118652,9.85934162139893,98.3473205566406,20.1464672088623,76.7503204345703,7.47864532470703,80.344123840332,32.6006622314453,37.5210914611816,43.5366859436035,86.0951766967773,75.0549087524414,248.668853759766,-41.1953773498535,207.302093505859
38.8467788696289,-49.3254814147949,-34.0880165100098,94.3591003417969,-2.83356237411499,17.4943408966064,10.8607807159424,79.7830963134766,58.539379119873,154.091293334961,-22.0446453094482,135.164978027344,4.92325210571289,168.857162475586,-25.8091773986816,135.410202026367,57.350456237793,154.829284667969,4.62014293670654,38.0375633239746,-23.7540836334229,-152.24479675293,-28.5700950622559,33.7189636230469,-0.315577626228333,20.4327297210693,43.7863502502441,43.0417823791504,48.4859886169434,-5.27186965942383,89.1383514404297,71.7843170166016,55.8851318359375,210.152725219727,7.69606494903564,156.957504272461
-39.0319786071777,-52.7818794250488,48.1303291320801,55.1169815063477,16.9973850250244,29.8301372528076,53.3810043334961,51.5109252929688,84.9098358154297,134.388565063477,10.7377605438232,153.799163818359,26.3347358703613,156.568115234375,-60.6077117919922,112.517822265625,58.4889373779297,93.9210205078125,-68.3832855224609,49.0292053222656,-7.84843254089355,-55.735912322998,-25.9515151977539,19.5144824981689,14.0850143432617,23.3901252746582,37.7295417785645,42.4338989257812,14.9224424362183,-0.494654595851898,85.4742431640625,95.9665069580078,53.2519378662109,181.908386230469,-16.2110557556152,134.484237670898
-107.774871826172,23.43239402771,101.563484191895,-40.0820693969727,5.77567672729492,77.9599533081055,53.9229354858398,24.4873046875,55.0993576049805,164.755325317383,39.4323959350586,145.221527099609,-4.10854816436768,178.46923828125,-62.2699012756348,108.497856140137,45.9158897399902,46.5422744750977,-59.6861801147461,100.756156921387,-35.5065574645996,35.6578063964844,-27.2785663604736,48.5670471191406,38.0450820922852,82.0881195068359,6.87356281280518,82.632942199707,18.7086448669434,61.9288673400879,31.0679168701172,124.80233001709,59.4331970214844,135.228851318359,-52.0919609069824,138.513778686523
-117.214317321777,57.6611938476562,56.3959922790527,-89.1528244018555,-39.3270301818848,101.701766967773,46.9666404724121,5.74842596054077,38.9213562011719,141.207702636719,73.5667190551758,84.5961685180664,-6.45011520385742,157.326690673828,25.8308448791504,82.3268127441406,96.7538833618164,16.6044063568115,85.3685073852539,102.763694763184,-81.0677795410156,-1.82544159889221,-29.5613079071045,41.0411987304688,37.818042755127,61.5657386779785,43.9751091003418,113.746978759766,92.2902603149414,81.1609802246094,7.58578300476074,109.539024353027,86.7927551269531,61.2681922912598,-9.64408111572266,88.1370239257812
-104.62971496582,14.3309574127197,22.5916500091553,-3.53619837760925,-66.1606140136719,91.0123291015625,21.5088310241699,25.8808727264404,89.7024688720703,69.9045028686523,140.766983032227,55.8059120178223,52.8338584899902,94.1163330078125,121.674850463867,47.3284873962402,158.957565307617,15.8097858428955,174.163711547852,45.9611930847168,-129.102249145508,-43.8434104919434,-21.5032062530518,58.1131172180176,0.963933765888214,17.9206466674805,110.295501708984,118.069801330566,116.111030578613,53.124698638916,8.82822895050049,84.3228454589844,147.458953857422,22.47096824646,69.7003402709961,51.1497116088867
-78.9102630615234,-18.9857406616211,-41.3230667114258,122.309257507324,-58.5072250366211,84.8936767578125,-20.4964408874512,49.8586463928223,163.840728759766,37.9057922363281,207.826843261719,68.6376876831055,126.824264526367,80.3226165771484,155.205627441406,39.6179656982422,164.931167602539,78.7561340332031,112.991592407227,1.2076655626297,-138.640670776367,-26.7614250183105,-33.0943374633789,116.368980407715,17.7863521575928,49.0086250305176,121.321914672852,121.443450927734,66.0996017456055,50.3957748413086,14.5115566253662,66.4856262207031,201.826065063477,17.9225635528564,149.571914672852,67.2495651245117
-58.4098739624023,17.222469329834,-124.736068725586,136.936828613281,-39.3286285400391,103.76717376709,-20.5470294952393,46.6615409851074,200.403701782227,27.7244205474854,225.072067260742,77.8051528930664,157.331130981445,107.235137939453,164.290328979492,22.6239833831787,124.194465637207,137.783020019531,43.2414245605469,-63.5721626281738,-109.248527526855,6.32541465759277,-59.8585777282715,120.293930053711,67.6503601074219,102.962707519531,110.895202636719,108.205642700195,42.1720542907715,50.5442733764648,16.4832134246826,66.7711029052734,222.379058837891,-8.93035697937012,183.483062744141,46.6648254394531
-47.5680961608887,71.3266296386719,-72.9023666381836,50.9974098205566,-4.89333343505859,120.09105682373,24.3250598907471,60.7702102661133,203.673751831055,-14.7503843307495,225.96760559082,70.3538970947266,152.969436645508,66.1189193725586,180.949462890625,-29.6812572479248,91.7579498291016,68.4375534057617,42.033332824707,-156.50715637207,-67.7707061767578,54.0905838012695,-24.1269664764404,57.1221694946289,67.6621551513672,116.948486328125,118.857284545898,56.6245498657227,54.792179107666,11.0172939300537,30.0112895965576,78.9221878051758,241.221115112305,-31.4374885559082,170.310028076172,-30.858549118042
-7.66998767852783,72.8435592651367,51.7221221923828,-2.23000288009644,39.8940086364746,94.4916687011719,75.5887145996094,82.1089782714844,217.900543212891,-52.1771697998047,223.170623779297,53.2149848937988,174.09977722168,-15.0596103668213,189.291107177734,-72.7299728393555,119.923240661621,-45.4267349243164,56.9132347106934,-196.950942993164,-50.5841102600098,62.8479423522949,74.0270843505859,4.04101896286011,75.9378890991211,99.7766723632812,114.233993530273,-0.636621177196503,59.4549255371094,-54.461254119873,71.3790969848633,48.9632377624512,262.977447509766,-9.66792011260986,192.215118408203,-88.4615249633789
