Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
30.9609527587891,-67.4615707397461,43.0533981323242,179.405242919922,222.221725463867,160.785049438477,-39.3261337280273,22.3944892883301,47.800479888916,194.84196472168,-7.11414432525635,-86.3652267456055,65.5314407348633,40.3825912475586,-146.020935058594,-64.9891357421875,150.302810668945,-66.4523391723633,114.213485717773,230.976684570312,111.493171691895,78.1182403564453,50.0663032531738,126.873840332031,6.56171274185181,81.3291702270508,53.3893013000488,-85.9392013549805,41.3196868896484,32.8918724060059,95.37353515625,23.1188945770264,152.359848022461,189.77978515625,-0.0879909545183182,-67.1948776245117
54.6261711120605,-92.9519958496094,57.5923233032227,163.574737548828,314.247039794922,116.519264221191,-48.9612579345703,64.0065155029297,107.384086608887,206.076904296875,20.1890563964844,-84.1431045532227,71.6497039794922,40.591136932373,-112.335372924805,-112.08137512207,45.9323272705078,-60.3143844604492,-65.1552047729492,149.624481201172,237.50813293457,97.1101379394531,37.1695823669434,59.5348854064941,77.0439834594727,149.554931640625,105.963287353516,-119.144760131836,-22.7289962768555,56.0441589355469,190.954711914062,41.4531593322754,123.488800048828,144.880065917969,29.2180862426758,-24.2069301605225
-24.7833213806152,-3.55547642707825,121.121742248535,150.353424072266,255.672470092773,73.9031219482422,-22.2444667816162,108.706962585449,44.0923080444336,135.950073242188,59.1733283996582,4.37637710571289,-0.138207912445068,13.5535793304443,-47.3217582702637,-101.458473205566,-124.353454589844,-9.07637691497803,-115.817253112793,26.5860939025879,187.860321044922,110.737648010254,42.5480804443359,46.6603126525879,89.2243728637695,167.359603881836,105.252098083496,-127.287994384766,-51.4360733032227,-34.7642288208008,282.512115478516,110.414093017578,-20.6791763305664,102.508148193359,46.0192909240723,20.6142711639404
-105.024238586426,96.9778442382812,119.609161376953,148.996612548828,129.265182495117,72.3404846191406,-34.5734214782715,139.413848876953,-92.8711013793945,81.0502471923828,41.6726913452148,90.1187362670898,-73.7886276245117,-1.99108445644379,-45.499683380127,38.2189712524414,-197.782623291016,-21.3486747741699,9.59469127655029,68.1064529418945,9.90715408325195,121.268203735352,8.69092082977295,77.2662734985352,-18.7258796691895,168.198806762695,67.9145202636719,-56.8334617614746,-3.85813450813293,-30.2977504730225,239.180191040039,133.654083251953,-118.742523193359,106.573593139648,-24.7877426147461,68.1473541259766
-93.7451782226562,96.2235336303711,98.4266967773438,148.657958984375,44.6176261901855,89.6700744628906,-59.8892440795898,151.070877075195,-164.810409545898,127.042167663574,-42.3253059387207,53.6802787780762,-151.818389892578,18.1971588134766,-120.91104888916,91.9584274291992,-213.264663696289,-84.443962097168,134.749374389648,158.452880859375,-58.7583961486816,101.364288330078,-17.9769954681396,78.5031585693359,-105.958679199219,149.555419921875,14.1123867034912,-50.7751579284668,30.2088756561279,85.8627700805664,127.918670654297,111.213775634766,-150.099334716797,107.324913024902,-79.0385971069336,89.3119812011719
-35.0303153991699,41.6865310668945,126.659866333008,164.364715576172,-18.7758045196533,58.0771751403809,-70.9813003540039,163.020980834961,-148.50749206543,164.447616577148,-86.8945083618164,23.0508785247803,-177.72541809082,16.1096248626709,-96.7282867431641,39.9033470153809,-210.988388061523,-96.347526550293,68.5260925292969,183.798355102539,-39.9296340942383,94.7241516113281,13.0955619812012,102.270439147949,-70.7899856567383,120.084114074707,24.9084777832031,-106.552703857422,33.8216972351074,74.2699127197266,50.7145767211914,108.477363586426,-160.12971496582,118.909652709961,-69.483154296875,78.4891128540039
-20.4386539459229,44.2709197998047,108.549591064453,179.996398925781,-50.5782318115234,42.608528137207,-97.2462387084961,182.163284301758,-108.228393554688,195.305877685547,-84.9002304077148,67.8036193847656,-170.938034057617,23.9988288879395,-7.1363525390625,40.8694343566895,-193.834182739258,-50.6326065063477,-58.1102333068848,183.679290771484,-45.8408966064453,150.196228027344,68.4419326782227,151.363861083984,4.83718919754028,186.436477661133,95.1405639648438,-90.0709762573242,18.9121761322021,45.5945205688477,-17.0499649047852,93.7857055664062,-96.5429534912109,173.411087036133,-119.918891906738,73.8762969970703
-13.5568685531616,42.5664443969727,30.9035263061523,161.918716430664,26.7238235473633,76.1800308227539,-127.243492126465,205.442443847656,-27.2065372467041,256.255676269531,-171.22004699707,101.834770202637,-187.331451416016,104.685668945312,-126.556205749512,110.451072692871,-173.557922363281,-15.6910810470581,-65.3926773071289,236.154876708984,-9.4564847946167,109.221992492676,79.2338104248047,171.204299926758,54.6448707580566,279.736785888672,37.6106224060059,-18.1048851013184,-26.6243591308594,153.792892456055,-71.2829971313477,51.3843040466309,24.7824745178223,184.984878540039,-230.063339233398,85.5369415283203
30.765775680542,-9.88257598876953,34.7919082641602,109.696563720703,151.310836791992,43.906005859375,-106.703201293945,192.128890991211,90.916618347168,226.642425537109,-245.570999145508,63.8800659179688,-138.319351196289,142.705902099609,-295.981140136719,115.960266113281,-112.287490844727,-12.8859310150146,-4.69024229049683,288.983612060547,62.6313896179199,-31.6414909362793,78.9300842285156,175.220260620117,57.3527336120605,205.267242431641,-116.487892150879,18.0930233001709,-71.0178070068359,110.373649597168,-42.6186141967773,20.6465091705322,116.306274414062,129.706390380859,-243.540832519531,77.0231399536133
19.0089588165283,-11.0676422119141,128.575576782227,70.0921020507812,192.069869995117,-30.2502346038818,-37.6686744689941,132.537658691406,161.068130493164,155.470993041992,-159.696090698242,9.46064376831055,-22.6791973114014,116.786911010742,-198.559310913086,46.2801704406738,-54.0438804626465,-3.06237268447876,119.514488220215,165.066009521484,78.330810546875,-32.9839210510254,124.689041137695,156.68083190918,39.0319175720215,38.7553405761719,-137.093032836914,23.4713325500488,-53.0185508728027,-104.577339172363,17.854513168335,7.54686784744263,172.462799072266,113.449981689453,-149.386932373047,70.1582641601562
-67.4615707397461,22.2179279327393,179.405242919922,98.0450057983398,160.785049438477,-24.4946041107178,22.3944892883301,102.726181030273,194.84196472168,179.614364624023,-86.3652267456055,21.2534809112549,40.3825912475586,155.327545166016,-64.9891357421875,9.26857662200928,-66.4523391723633,21.4897804260254,230.976684570312,5.10611867904663,78.1182403564453,52.6664237976074,126.873840332031,98.4921340942383,81.3291702270508,17.2807579040527,-85.9392013549805,-4.07166624069214,32.8918724060059,-99.4853439331055,23.1188945770264,0.250459581613541,189.77978515625,156.664260864258,-67.1948776245117,92.7319717407227
-92.9519958496094,68.5597305297852,163.574737548828,137.80680847168,116.519264221191,19.9100818634033,64.0065155029297,97.8417739868164,206.076904296875,214.70361328125,-84.1431045532227,36.8568267822266,40.591136932373,213.944854736328,-112.08137512207,-8.45756053924561,-60.3143844604492,75.0983428955078,149.624481201172,35.7212944030762,97.1101379394531,76.2066345214844,59.5348854064941,41.559928894043,149.554931640625,139.33366394043,-119.144760131836,-79.5933990478516,56.0441589355469,58.9511184692383,41.4531593322754,-6.893394947052,144.880065917969,194.442123413086,-24.2069301605225,95.2136535644531
-3.55547642707825,193.65055847168,150.353424072266,87.3953247070312,73.9031219482422,27.489673614502,108.706962585449,60.3170013427734,135.950073242188,193.500991821289,4.37637710571289,19.4301910400391,13.5535793304443,202.733703613281,-101.458473205566,-25.6016082763672,-9.07637691497803,146.815002441406,26.5860939025879,65.5952758789062,110.737648010254,121.102561950684,46.6603126525879,16.9421768188477,167.359603881836,183.90168762207,-127.287994384766,-106.80143737793,-34.7642288208008,28.2914352416992,110.414093017578,7.35252380371094,102.508148193359,169.01301574707,20.6142711639404,87.3125534057617
96.9778442382812,246.699295043945,148.996612548828,8.32457256317139,72.3404846191406,-39.1406555175781,139.413848876953,47.0739059448242,81.0502471923828,115.354972839355,90.1187362670898,67.2278366088867,-1.99108445644379,137.327911376953,38.2189712524414,26.472770690918,-21.3486747741699,95.8412399291992,68.1064529418945,43.9951515197754,121.268203735352,105.817375183105,77.2662734985352,35.1799774169922,168.198806762695,48.4827003479004,-56.8334617614746,-43.2036590576172,-30.2977504730225,-98.1015243530273,133.654083251953,29.2790145874023,106.573593139648,39.4018058776855,68.1473541259766,111.105827331543
96.2235336303711,146.595352172852,148.657958984375,-20.3100337982178,89.6700744628906,-196.248641967773,151.070877075195,49.1309852600098,127.042167663574,-41.7506790161133,53.6802787780762,120.083885192871,18.1971588134766,32.2897148132324,91.9584274291992,97.4565124511719,-84.443962097168,-29.1422138214111,158.452880859375,95.4665756225586,101.364288330078,-63.6838111877441,78.5031585693359,71.8804397583008,149.555419921875,-103.391967773438,-50.7751579284668,10.046404838562,85.8627700805664,-91.887321472168,111.213775634766,-36.9129867553711,107.324913024902,-85.81201171875,89.3119812011719,99.4851531982422
41.6865310668945,124.319625854492,164.364715576172,-66.6389923095703,58.0771751403809,-275.437683105469,163.020980834961,-31.8963584899902,164.447616577148,-130.396499633789,23.0508785247803,85.1242065429688,16.1096248626709,-5.86618518829346,39.9033470153809,137.099014282227,-96.347526550293,21.4453525543213,183.798355102539,6.15817928314209,94.7241516113281,-124.784576416016,102.270439147949,64.9216156005859,120.084114074707,-88.8039169311523,-106.552703857422,42.9603538513184,74.2699127197266,-0.820499956607819,108.477363586426,-134.20344543457,118.909652709961,-58.6664428710938,78.4891128540039,57.648853302002
44.2709197998047,222.648803710938,179.996398925781,-98.7289276123047,42.608528137207,-146.841644287109,182.163284301758,-100.690544128418,195.305877685547,-64.3450393676758,67.8036193847656,81.4598159790039,23.9988288879395,83.9425659179688,40.8694343566895,191.224380493164,-50.6326065063477,106.703224182129,183.679290771484,-140.369918823242,150.196228027344,29.1362648010254,151.363861083984,44.3740348815918,186.436477661133,20.6739444732666,-90.0709762573242,92.9149627685547,45.5945205688477,60.7530288696289,93.7857055664062,-85.3260955810547,173.411087036133,16.091703414917,73.8762969970703,92.3693771362305
42.5664443969727,313.991882324219,161.918716430664,-17.0486354827881,76.1800308227539,14.1414356231689,205.442443847656,-41.1974563598633,256.255676269531,-15.7322435379028,101.834770202637,120.906997680664,104.685668945312,101.553916931152,110.451072692871,177.137649536133,-15.6910810470581,-18.0407485961914,236.154876708984,0.80808013677597,109.221992492676,170.382110595703,171.204299926758,74.9417037963867,279.736785888672,46.9667854309082,-18.1048851013184,85.8448715209961,153.792892456055,58.543815612793,51.3843040466309,14.1619873046875,184.984878540039,-6.05702066421509,85.5369415283203,120.133995056152
-9.88257598876953,393.988128662109,109.696563720703,52.2314033508301,43.906005859375,86.4878616333008,192.128890991211,6.88482666015625,226.642425537109,-34.4074058532715,63.8800659179688,67.4164962768555,142.705902099609,-39.399787902832,115.960266113281,36.5959854125977,-12.8859310150146,-124.261001586914,288.983612060547,128.879043579102,-31.6414909362793,214.998504638672,175.220260620117,91.3782501220703,205.267242431641,7.52589893341064,18.0930233001709,20.4247589111328,110.373649597168,-21.6811828613281,20.6465091705322,-14.8686532974243,129.706390380859,-62.4102363586426,77.0231399536133,2.05455589294434
-11.0676422119141,383.628356933594,70.0921020507812,-0.959041953086853,-30.2502346038818,133.343673706055,132.537658691406,-67.5473709106445,155.470993041992,-49.0298118591309,9.46064376831055,-61.0329895019531,116.786911010742,-165.12141418457,46.2801704406738,-94.2758941650391,-3.06237268447876,-92.7056427001953,165.066009521484,-46.4610862731934,-32.9839210510254,226.331344604492,156.68083190918,49.2589225769043,38.7553405761719,5.96079015731812,23.4713325500488,-19.6970119476318,-104.577339172363,-135.492279052734,7.54686784744263,-65.0571441650391,113.449981689453,-97.1161499023438,70.1582641601562,-144.876571655273
22.2179279327393,281.729522705078,98.0450057983398,-43.2942810058594,-24.4946041107178,130.88623046875,102.726181030273,-131.603729248047,179.614364624023,-87.7380218505859,21.2534809112549,-143.208633422852,155.327545166016,-212.22038269043,9.26857662200928,-123.072174072266,21.4897804260254,-132.56510925293,5.10611867904663,-174.688613891602,52.6664237976074,220.525741577148,98.4921340942383,44.6633033752441,17.2807579040527,-9.99282455444336,-4.07166624069214,-40.2650566101074,-99.4853439331055,-185.636093139648,0.250459581613541,-35.8577041625977,156.664260864258,-116.151168823242,92.7319717407227,-159.534912109375
68.5597305297852,256.028259277344,137.80680847168,-7.31034374237061,19.9100818634033,86.9703598022461,97.8417739868164,-76.8063735961914,214.70361328125,-105.213874816895,36.8568267822266,-96.9890823364258,213.944854736328,-209.622985839844,-8.45756053924561,-63.5713882446289,75.0983428955078,-176.294891357422,35.7212944030762,-65.6163787841797,76.2066345214844,204.83203125,41.559928894043,108.586875915527,139.33366394043,-54.4032974243164,-79.5933990478516,-47.2376480102539,58.9511184692383,-155.204650878906,-6.893394947052,-9.68002033233643,194.442123413086,-102.419189453125,95.2136535644531,-82.0230865478516
193.65055847168,240.537612915039,87.3953247070312,28.2041110992432,27.489673614502,90.270622253418,60.3170013427734,2.40526533126831,193.500991821289,-58.1516418457031,19.4301910400391,5.2150092124939,202.733703613281,-168.550842285156,-25.6016082763672,-13.3408145904541,146.815002441406,-126.688438415527,65.5952758789062,94.6938095092773,121.102561950684,173.058258056641,16.9421768188477,148.047866821289,183.90168762207,5.85291910171509,-106.80143737793,-33.5181503295898,28.2914352416992,-106.391357421875,7.35252380371094,8.45625972747803,169.01301574707,-108.667213439941,87.3125534057617,-23.9634304046631
246.699295043945,130.588928222656,8.32457256317139,57.1909980773926,-39.1406555175781,87.4875869750977,47.0739059448242,7.16549587249756,115.354972839355,-62.0882530212402,67.2278366088867,-5.64837837219238,137.327911376953,-198.114852905273,26.472770690918,-77.9183044433594,95.8412399291992,-186.812728881836,43.9951515197754,168.405776977539,105.817375183105,114.254570007324,35.1799774169922,133.476150512695,48.4827003479004,92.3760299682617,-43.2036590576172,-47.4914588928223,-98.1015243530273,-76.9156112670898,29.2790145874023,62.1052169799805,39.4018058776855,-164.029678344727,111.105827331543,-34.8634262084961
146.595352172852,54.9205474853516,-20.3100337982178,98.5217208862305,-196.248641967773,27.8672409057617,49.1309852600098,-3.31563305854797,-41.7506790161133,-133.114547729492,120.083885192871,-63.573543548584,32.2897148132324,-299.150909423828,97.4565124511719,-123.819725036621,-29.1422138214111,-339.016326904297,95.4665756225586,112.238388061523,-63.6838111877441,29.3121299743652,71.8804397583008,113.24885559082,-103.391967773438,-7.70834255218506,10.046404838562,-63.1399879455566,-91.887321472168,-89.4039154052734,-36.9129867553711,98.9313201904297,-85.81201171875,-179.7841796875,99.4851531982422,-78.2889251708984
124.319625854492,47.119327545166,-66.6389923095703,111.175628662109,-275.437683105469,-10.5699615478516,-31.8963584899902,26.0854377746582,-130.396499633789,-157.500183105469,85.1242065429688,-32.3041229248047,-5.86618518829346,-306.164703369141,137.099014282227,-67.6815719604492,21.4453525543213,-338.5732421875,6.15817928314209,-29.2465114593506,-124.784576416016,-60.1499404907227,64.9216156005859,88.9460601806641,-88.8039169311523,-180.621520996094,42.9603538513184,-39.1395683288574,-0.820499956607819,-130.229461669922,-134.20344543457,83.0146102905273,-58.6664428710938,-138.889450073242,57.648853302002,-88.9947814941406
222.648803710938,49.1911163330078,-98.7289276123047,74.0106430053711,-146.841644287109,-8.48495101928711,-100.690544128418,25.4140796661377,-64.3450393676758,-139.825424194336,81.4598159790039,-28.2142944335938,83.9425659179688,-249.563568115234,191.224380493164,-122.616508483887,106.703224182129,-221.201141357422,-140.369918823242,-172.499465942383,29.1362648010254,-94.0374450683594,44.3740348815918,25.7754077911377,20.6739444732666,-206.610824584961,92.9149627685547,-49.4462509155273,60.7530288696289,-139.192398071289,-85.3260955810547,46.089469909668,16.091703414917,-112.707328796387,92.3693771362305,-91.4945449829102
313.991882324219,58.415210723877,-17.0486354827881,4.72433376312256,14.1414356231689,5.15357446670532,-41.1974563598633,-37.8957672119141,-15.7322435379028,-141.971313476562,120.906997680664,-100.767112731934,101.553916931152,-248.589950561523,177.137649536133,-246.018524169922,-18.0407485961914,-176.124557495117,0.80808013677597,-221.890548706055,170.382110595703,-87.9934310913086,74.9417037963867,-67.1119918823242,46.9667854309082,-137.676147460938,85.8448715209961,-106.157302856445,58.543815612793,-130.118392944336,14.1619873046875,17.4002666473389,-6.05702066421509,-106.664039611816,120.133995056152,-122.635314941406
393.988128662109,40.592586517334,52.2314033508301,-52.4821739196777,86.4878616333008,38.8845748901367,6.88482666015625,-92.4750061035156,-34.4074058532715,-127.104843139648,67.4164962768555,-125.035568237305,-39.399787902832,-224.718200683594,36.5959854125977,-186.521545410156,-124.261001586914,-207.762390136719,128.879043579102,-114.512351989746,214.998504638672,-93.8330001831055,91.3782501220703,-131.313568115234,7.52589893341064,-92.7952270507812,20.4247589111328,-130.196334838867,-21.6811828613281,-130.789840698242,-14.8686532974243,23.787576675415,-62.4102363586426,-92.0567932128906,2.05455589294434,-118.079467773438
383.628356933594,45.2437477111816,-0.959041953086853,-47.9950981140137,133.343673706055,76.8527603149414,-67.5473709106445,-93.8635635375977,-49.0298118591309,-68.8061218261719,-61.0329895019531,-91.2157821655273,-165.12141418457,-158.276123046875,-94.2758941650391,-84.6802291870117,-92.7056427001953,-215.750473022461,-46.4610862731934,-26.713846206665,226.331344604492,-57.8642578125,49.2589225769043,-138.88591003418,5.96079015731812,-112.458526611328,-19.6970119476318,-121.996459960938,-135.492279052734,-110.437393188477,-65.0571441650391,62.0176963806152,-97.1161499023438,-81.9126510620117,-144.876571655273,-70.7164535522461
281.729522705078,94.701171875,-43.2942810058594,-9.4213399887085,130.88623046875,78.251220703125,-131.603729248047,-73.7819290161133,-87.7380218505859,-51.6296920776367,-143.208633422852,-45.5604553222656,-212.22038269043,-162.413024902344,-123.072174072266,-112.088790893555,-132.56510925293,-181.277420043945,-174.688613891602,-109.547050476074,220.525741577148,-8.6691780090332,44.6633033752441,-139.484115600586,-9.99282455444336,-190.786285400391,-40.2650566101074,-101.12825012207,-185.636093139648,-117.130340576172,-35.8577041625977,50.3142318725586,-116.151168823242,-98.4851455688477,-159.534912109375,-66.0664367675781
256.028259277344,47.1526908874512,-7.31034374237061,-4.78470420837402,86.9703598022461,16.3404808044434,-76.8063735961914,-86.164794921875,-105.213874816895,-98.6643142700195,-96.9890823364258,-15.9436473846436,-209.622985839844,-199.850540161133,-63.5713882446289,-123.097854614258,-176.294891357422,-156.458023071289,-65.6163787841797,-181.349853515625,204.83203125,-66.5071258544922,108.586875915527,-148.951065063477,-54.4032974243164,-229.207092285156,-47.2376480102539,-61.0139999389648,-155.204650878906,-156.730133056641,-9.68002033233643,-23.6269378662109,-102.419189453125,-117.905235290527,-82.0230865478516,-81.404296875
240.537612915039,-44.4409141540527,28.2041110992432,-6.67996501922607,90.270622253418,-63.3970336914062,2.40526533126831,-121.710861206055,-58.1516418457031,-117.771919250488,5.2150092124939,-39.7877464294434,-168.550842285156,-195.810501098633,-13.3408145904541,-96.65771484375,-126.688438415527,-150.219329833984,94.6938095092773,-96.8818206787109,173.058258056641,-150.751220703125,148.047866821289,-115.729843139648,5.85291910171509,-189.495330810547,-33.5181503295898,-57.5315208435059,-106.391357421875,-116.199813842773,8.45625972747803,-21.2418975830078,-108.667213439941,-106.627853393555,-23.9634304046631,-69.8424911499023
130.588928222656,-22.0216255187988,57.1909980773926,44.2629508972168,87.4875869750977,-60.0955619812012,7.16549587249756,-112.862396240234,-62.0882530212402,-118.872764587402,-5.64837837219238,-80.4160232543945,-198.114852905273,-202.287460327148,-77.9183044433594,-124.81616973877,-186.812728881836,-124.614906311035,168.405776977539,44.784797668457,114.254570007324,-135.200790405273,133.476150512695,-82.9118728637695,92.3760299682617,-151.727386474609,-47.4914588928223,-114.042678833008,-76.9156112670898,-44.4743309020996,62.1052169799805,62.5767288208008,-164.029678344727,-90.4017639160156,-34.8634262084961,-102.180389404297
54.9205474853516,6.05857753753662,98.5217208862305,82.6247329711914,27.8672409057617,-3.41992139816284,-3.31563305854797,-72.3683547973633,-133.114547729492,-150.905517578125,-63.573543548584,-97.6432647705078,-299.150909423828,-216.858474731445,-123.819725036621,-114.503135681152,-339.016326904297,-90.3057022094727,112.238388061523,62.8572311401367,29.3121299743652,-89.2418670654297,113.24885559082,-111.671936035156,-7.70834255218506,-123.272064208984,-63.1399879455566,-132.622360229492,-89.4039154052734,-14.3222103118896,98.9313201904297,63.528881072998,-179.7841796875,-88.7176513671875,-78.2889251708984,-159.665756225586
47.119327545166,-37.0181427001953,111.175628662109,32.8124122619629,-10.5699615478516,-16.3433837890625,26.0854377746582,-67.3370056152344,-157.500183105469,-159.358200073242,-32.3041229248047,-79.1927032470703,-306.164703369141,-183.613479614258,-67.6815719604492,-5.07540607452393,-338.5732421875,-99.681640625,-29.2465114593506,-103.304183959961,-60.1499404907227,-83.5210418701172,88.9460601806641,-97.9195938110352,-180.621520996094,-107.255523681641,-39.1395683288574,-60.5989456176758,-130.229461669922,71.1335525512695,83.0146102905273,5.52602577209473,-138.889450073242,-91.4697418212891,-88.9947814941406,-124.663459777832
