Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-77.8949661254883,-178.291473388672,-67.2983093261719,-247.28369140625,-20.2884178161621,-175.463729858398,-48.5711402893066,-131.760330200195,-8.5846118927002,-107.092864990234,-113.74698638916,-52.5009536743164,78.9987411499023,113.768829345703,9.1722936630249,58.4523162841797,105.483917236328,215.562713623047,-78.7694625854492,-93.8347473144531,-6.70315408706665,-152.991333007812,60.0973205566406,-26.5878410339355,-95.9001922607422,0.786089479923248,103.919677734375,-11.4027824401855,39.057315826416,51.7649879455566,-25.9001922607422,-97.4364318847656,-63.9673080444336,83.556770324707
-52.1948738098145,-193.540802001953,-73.0218048095703,-232.100448608398,27.0606708526611,-175.574722290039,-33.6753616333008,-71.200080871582,43.9556541442871,-104.278717041016,-86.6306228637695,8.97169780731201,119.189208984375,94.9662322998047,63.9944038391113,72.966438293457,133.464462280273,174.044692993164,-33.7902908325195,-58.2058601379395,1.92918276786804,-78.7514495849609,109.349647521973,-24.9590148925781,-28.178279876709,19.9879493713379,90.9281234741211,1.50441718101501,69.8998794555664,76.8675003051758,-18.7678527832031,-71.3124313354492,-30.3148040771484,90.2645111083984
-39.1325302124023,-168.495346069336,-52.1190528869629,-171.406188964844,30.4057884216309,-131.543075561523,25.6386241912842,-1.45229840278625,93.2454147338867,-65.1578674316406,-8.15739822387695,23.1595191955566,223.465805053711,53.129035949707,104.483360290527,61.9282112121582,170.043884277344,111.487518310547,-51.0248146057129,-62.101634979248,0.00667645689100027,-71.6940841674805,135.467224121094,-17.1428852081299,49.6955184936523,9.46046257019043,107.928802490234,-39.123420715332,98.7564544677734,65.1472854614258,-15.1375713348389,-69.5829315185547,2.24031400680542,69.8764419555664
-77.5141906738281,-165.262847900391,-68.1382904052734,-140.188125610352,-31.394775390625,-137.141738891602,18.4705867767334,-5.09382343292236,78.4775085449219,-57.5902214050293,35.6879234313965,-49.2121505737305,261.168487548828,15.1206941604614,119.018783569336,24.3436679840088,182.988479614258,94.9256896972656,-74.3504333496094,-116.524620056152,-40.5915641784668,-108.588905334473,137.247940063477,-50.2572631835938,67.0276947021484,-24.4662590026855,118.004272460938,-93.744270324707,114.617134094238,13.5205535888672,-40.6350784301758,-91.5047912597656,18.7342681884766,64.1696243286133
-96.3966369628906,-165.892623901367,-108.052604675293,-131.557113647461,-42.0959358215332,-171.843566894531,-83.1081619262695,4.64312171936035,83.9255828857422,-72.9393615722656,16.6914920806885,-72.5760650634766,198.050521850586,-11.0083494186401,88.9429092407227,-10.1246843338013,156.167739868164,72.4794158935547,-59.2996864318848,-164.140228271484,-91.00830078125,-55.6237297058105,86.2738189697266,-47.6035957336426,8.39847755432129,-16.7716464996338,60.9927711486816,-61.6750221252441,99.9890518188477,-2.81377577781677,-66.0856781005859,-54.9628257751465,19.1847362518311,85.1354293823242
-97.129997253418,-145.74626159668,-121.64680480957,-134.860366821289,-23.0321407318115,-151.520462036133,-123.496810913086,65.278564453125,96.3539810180664,-75.6554260253906,9.05911636352539,-41.8775253295898,149.793594360352,-62.757625579834,61.482967376709,-29.8921909332275,141.94026184082,6.02676582336426,-38.709846496582,-146.172866821289,-74.1167602539062,-57.2883949279785,30.8624496459961,3.21744704246521,-19.7145366668701,14.2446088790894,8.95547580718994,18.0040493011475,57.514820098877,7.43144130706787,-99.0535507202148,-2.79348087310791,19.5012454986572,71.3919372558594
-169.366607666016,-125.883903503418,-147.003433227539,-140.410827636719,-79.6447982788086,-94.6604232788086,-96.4338760375977,78.5609436035156,15.2233180999756,-57.8515129089355,-7.42708683013916,-46.5685119628906,129.962280273438,-90.4872894287109,50.628002166748,-20.8877029418945,114.104072570801,-13.2087020874023,-63.6125755310059,-80.9210662841797,-77.0375213623047,-132.260391235352,0.852647662162781,51.5928077697754,-9.15051651000977,14.3739814758301,15.8767414093018,50.785888671875,24.7215728759766,8.17967224121094,-155.866607666016,-17.7978515625,-13.1893014907837,26.2229881286621
-225.898834228516,-120.591354370117,-187.74560546875,-136.658264160156,-128.29670715332,-90.2662582397461,-146.570373535156,56.3209190368652,-53.9921913146973,-63.1906814575195,-69.6452865600586,-73.9784164428711,116.268714904785,-48.4567375183105,20.4967861175537,1.59924590587616,63.1270065307617,6.92659568786621,-83.0172805786133,-73.3953552246094,-104.508796691895,-132.418518066406,-5.19119071960449,58.3478317260742,-42.8326530456543,16.6114978790283,47.7073059082031,34.2505798339844,22.9351196289062,14.3552112579346,-174.100112915039,-44.8415260314941,-51.2448654174805,-14.3515796661377
-169.287734985352,-116.559555053711,-187.680709838867,-140.34928894043,-100.319465637207,-118.121192932129,-196.53254699707,48.4543762207031,-30.5049076080322,-102.805473327637,-91.3291015625,-89.9714660644531,125.739547729492,-25.1070823669434,7.40139770507812,-6.9921498298645,84.0952072143555,-1.16113114356995,-76.3619766235352,-106.450080871582,-92.0891418457031,-101.766693115234,25.90016746521,18.1430950164795,-67.9453582763672,17.6984157562256,45.978458404541,10.1883640289307,38.4089393615723,22.3670883178711,-131.016403198242,-59.7339286804199,-18.5487937927246,-48.0874137878418
-132.676071166992,-108.638877868652,-200.945693969727,-141.543914794922,-112.094055175781,-112.59358215332,-166.27278137207,52.4801597595215,-45.4667510986328,-128.358016967773,-74.1782455444336,-79.6435546875,127.726737976074,-78.7544860839844,32.456298828125,-19.9279365539551,172.091934204102,24.5694351196289,-93.5306625366211,-94.2155914306641,-128.301971435547,-82.2676162719727,21.4348468780518,-4.7890772819519,-35.2279243469238,-20.7616729736328,3.30628299713135,-8.02980327606201,44.0668411254883,47.0775680541992,-103.182792663574,-109.488296508789,46.8860321044922,-64.2961349487305
-178.291473388672,-91.1279525756836,-247.28369140625,-124.81763458252,-175.463729858398,-94.1154632568359,-131.760330200195,58.2214508056641,-107.092864990234,-114.762825012207,-52.5009536743164,-72.2246322631836,113.768829345703,-124.498023986816,58.4523162841797,-17.1295299530029,215.562713623047,66.5555114746094,-93.8347473144531,-77.3301010131836,-152.991333007812,-50.9970741271973,-26.5878410339355,-2.04364800453186,0.786089479923248,-39.7877616882324,-11.4027824401855,-28.2793560028076,51.7649879455566,71.6422576904297,-97.4364318847656,-122.422859191895,83.556770324707,-74.7770233154297
-193.540802001953,-20.2372817993164,-232.100448608398,-85.8832626342773,-175.574722290039,-49.7459030151367,-71.200080871582,45.6026573181152,-104.278717041016,-57.1240005493164,8.97169780731201,-97.64990234375,94.9662322998047,-94.3656616210938,72.966438293457,-35.3368873596191,174.044692993164,40.1745338439941,-58.2058601379395,-45.9724349975586,-78.7514495849609,-26.1018314361572,-24.9590148925781,-21.144983291626,19.9879493713379,4.45558404922485,1.50441718101501,-51.4786834716797,76.8675003051758,13.2202682495117,-71.3124313354492,-29.7382354736328,90.2645111083984,-69.1321868896484
-168.495346069336,100.761016845703,-171.406188964844,-4.2836709022522,-131.543075561523,61.6612930297852,-1.45229840278625,67.0607604980469,-65.1578674316406,27.054235458374,23.1595191955566,-87.623779296875,53.129035949707,-36.6525764465332,61.9282112121582,-48.3030128479004,111.487518310547,1.72121238708496,-62.101634979248,40.9953842163086,-71.6940841674805,6.19390153884888,-17.1428852081299,-17.4494819641113,9.46046257019043,34.7411880493164,-39.123420715332,-36.9753532409668,65.1472854614258,-62.4444198608398,-69.5829315185547,82.4714508056641,69.8764419555664,-19.0521545410156
-165.262847900391,181.019821166992,-140.188125610352,68.6949920654297,-137.141738891602,165.633331298828,-5.09382343292236,133.000213623047,-57.5902214050293,95.7177810668945,-49.2121505737305,-37.0443344116211,15.1206941604614,2.41227674484253,24.3436679840088,-33.6530494689941,94.9256896972656,-32.9805107116699,-116.524620056152,71.5959854125977,-108.588905334473,5.24264669418335,-50.2572631835938,57.6035575866699,-24.4662590026855,20.5610103607178,-93.744270324707,37.6479263305664,13.5205535888672,-39.2683753967285,-91.5047912597656,151.738021850586,64.1696243286133,23.8328094482422
-165.892623901367,186.129928588867,-131.557113647461,54.3763122558594,-171.843566894531,185.343841552734,4.64312171936035,127.829597473145,-72.9393615722656,134.800338745117,-72.5760650634766,-25.0651416778564,-11.0083494186401,29.6037158966064,-10.1246843338013,-39.5085754394531,72.4794158935547,-109.202575683594,-164.140228271484,39.7673110961914,-55.6237297058105,-39.2852745056152,-47.6035957336426,138.350067138672,-16.7716464996338,45.0460777282715,-61.6750221252441,67.6957931518555,-2.81377577781677,0.0767789483070374,-54.9628257751465,197.830810546875,85.1354293823242,35.0126800537109
-145.74626159668,181.666625976562,-134.860366821289,11.7531385421753,-151.520462036133,162.023345947266,65.278564453125,101.022857666016,-75.6554260253906,135.586196899414,-41.8775253295898,-22.0149383544922,-62.757625579834,51.6623115539551,-29.8921909332275,-51.0681571960449,6.02676582336426,-147.942749023438,-146.172866821289,64.2785415649414,-57.2883949279785,-36.4022254943848,3.21744704246521,111.383605957031,14.2446088790894,100.927467346191,18.0040493011475,4.21943378448486,7.43144130706787,5.69422578811646,-2.79348087310791,215.850784301758,71.3919372558594,31.1928234100342
-125.883903503418,222.734573364258,-140.410827636719,21.0533866882324,-94.6604232788086,161.209548950195,78.5609436035156,140.964950561523,-57.8515129089355,106.376220703125,-46.5685119628906,-10.5895147323608,-90.4872894287109,84.7359161376953,-20.8877029418945,-26.2647514343262,-13.2087020874023,-106.73567199707,-80.9210662841797,83.8666458129883,-132.260391235352,-2.8728039264679,51.5928077697754,14.3161764144897,14.3739814758301,93.6178817749023,50.785888671875,8.10726451873779,8.17967224121094,42.0084533691406,-17.7978515625,206.167251586914,26.2229881286621,-13.8953971862793
-120.591354370117,276.23876953125,-136.658264160156,39.8022308349609,-90.2662582397461,173.791397094727,56.3209190368652,119.018898010254,-63.1906814575195,70.6860961914062,-73.9784164428711,-36.9412155151367,-48.4567375183105,92.4392471313477,1.59924590587616,0.15861901640892,6.92659568786621,-66.3893127441406,-73.3953552246094,53.5237922668457,-132.418518066406,51.1838531494141,58.3478317260742,20.8904724121094,16.6114978790283,65.7164001464844,34.2505798339844,80.2724533081055,14.3552112579346,55.5718688964844,-44.8415260314941,172.138656616211,-14.3515796661377,-65.8371963500977
-116.559555053711,250.469665527344,-140.34928894043,41.0053977966309,-118.121192932129,129.093475341797,48.4543762207031,60.6264610290527,-102.805473327637,2.02417206764221,-89.9714660644531,-44.6940498352051,-25.1070823669434,12.95423412323,-6.9921498298645,16.225227355957,-1.16113114356995,-53.2273559570312,-106.450080871582,70.3680038452148,-101.766693115234,113.469985961914,18.1430950164795,55.2162132263184,17.6984157562256,88.4833297729492,10.1883640289307,20.5782508850098,22.3670883178711,29.4708576202393,-59.7339286804199,111.631286621094,-48.0874137878418,-106.101196289062
-108.638877868652,169.394897460938,-141.543914794922,46.9008636474609,-112.59358215332,54.0946578979492,52.4801597595215,92.5471420288086,-128.358016967773,-55.1051406860352,-79.6435546875,-22.0904273986816,-78.7544860839844,-37.9971122741699,-19.9279365539551,42.9270362854004,24.5694351196289,-45.539249420166,-94.2155914306641,104.44709777832,-82.2676162719727,53.2506141662598,-4.7890772819519,-1.96323883533478,-20.7616729736328,99.2416076660156,-8.02980327606201,-43.8635177612305,47.0775680541992,53.9754409790039,-109.488296508789,97.3842544555664,-64.2961349487305,-167.021072387695
-91.1279525756836,191.622985839844,-124.81763458252,40.5482139587402,-94.1154632568359,101.437065124512,58.2214508056641,88.1610488891602,-114.762825012207,11.1104249954224,-72.2246322631836,-42.5122299194336,-124.498023986816,55.4654121398926,-17.1295299530029,53.5645179748535,66.5555114746094,-45.4790420532227,-77.3301010131836,141.620681762695,-50.9970741271973,-10.7163515090942,-2.04364800453186,102.285736083984,-39.7877616882324,98.2636642456055,-28.2793560028076,105.496124267578,71.6422576904297,79.2137069702148,-122.422859191895,176.695083618164,-74.7770233154297,-135.195419311523
-20.2372817993164,340.946502685547,-85.8832626342773,55.3526268005371,-49.7459030151367,278.369323730469,45.6026573181152,73.6869201660156,-57.1240005493164,166.277114868164,-97.64990234375,-22.2437839508057,-94.3656616210938,178.215209960938,-35.3368873596191,69.1758117675781,40.1745338439941,-15.8955364227295,-45.9724349975586,287.658782958984,-26.1018314361572,25.4410057067871,-21.144983291626,319.84033203125,4.45558404922485,133.812438964844,-51.4786834716797,254.384735107422,13.2202682495117,56.3234214782715,-29.7382354736328,268.003692626953,-69.1321868896484,-5.28651666641235
100.761016845703,444.793304443359,-4.2836709022522,143.103240966797,61.6612930297852,391.198303222656,67.0607604980469,224.271347045898,27.054235458374,301.236724853516,-87.623779296875,106.453506469727,-36.6525764465332,250.5625,-48.3030128479004,161.007293701172,1.72121238708496,76.4220733642578,40.9953842163086,369.162811279297,6.19390153884888,-62.7411270141602,-17.4494819641113,233.518188476562,34.7411880493164,128.482376098633,-36.9753532409668,219.020812988281,-62.4444198608398,72.4655609130859,82.4714508056641,295.301666259766,-19.0521545410156,0.696715950965881
181.019821166992,356.879425048828,68.6949920654297,200.845825195312,165.633331298828,308.734588623047,133.000213623047,317.731201171875,95.7177810668945,304.582275390625,-37.0443344116211,161.778778076172,2.41227674484253,249.43180847168,-33.6530494689941,249.569274902344,-32.9805107116699,118.990257263184,71.5959854125977,145.273025512695,5.24264669418335,-113.185218811035,57.6035575866699,57.6993827819824,20.5610103607178,85.4899978637695,37.6479263305664,128.970504760742,-39.2683753967285,94.0428161621094,151.738021850586,237.78157043457,23.8328094482422,-68.2749862670898
186.129928588867,131.82194519043,54.3763122558594,108.499229431152,185.343841552734,108.017631530762,127.829597473145,157.038467407227,134.800338745117,112.608558654785,-25.0651416778564,20.3108558654785,29.6037158966064,83.1017303466797,-39.5085754394531,170.451126098633,-109.202575683594,-21.7640686035156,39.7673110961914,-110.67601776123,-39.2852745056152,29.4149036407471,138.350067138672,103.895217895508,45.0460777282715,91.6851425170898,67.6957931518555,5.4956259727478,0.0767789483070374,2.25383257865906,197.830810546875,114.308403015137,35.0126800537109,-25.3973026275635
181.666625976562,-2.95184397697449,11.7531385421753,-69.7168502807617,162.023345947266,5.85057687759399,101.022857666016,-5.28158140182495,135.586196899414,-40.2178421020508,-22.0149383544922,-155.978469848633,51.6623115539551,-103.10432434082,-51.0681571960449,-24.6681747436523,-147.942749023438,-226.771667480469,64.2785415649414,-115.620323181152,-36.4022254943848,-154.185791015625,111.383605957031,28.2532062530518,100.927467346191,66.5278015136719,4.21943378448486,-141.237167358398,5.69422578811646,-156.486206054688,215.850784301758,24.8824253082275,31.1928234100342,-0.367830753326416
222.734573364258,18.6071491241455,21.0533866882324,-168.716293334961,161.209548950195,67.8998718261719,140.964950561523,-2.30325794219971,106.376220703125,34.3908615112305,-10.5895147323608,-178.815185546875,84.7359161376953,-105.019691467285,-26.2647514343262,-121.665740966797,-106.73567199707,-266.931182861328,83.8666458129883,-113.585594177246,-2.8728039264679,-516.861877441406,14.3161764144897,-166.353454589844,93.6178817749023,-23.6743125915527,8.10726451873779,-143.115875244141,42.0084533691406,-222.445831298828,206.167251586914,9.40138244628906,-13.8953971862793,-66.3749923706055
276.23876953125,23.9960250854492,39.8022308349609,-69.6405868530273,173.791397094727,101.972999572754,119.018898010254,67.2251510620117,70.6860961914062,95.1111679077148,-36.9412155151367,-66.5522918701172,92.4392471313477,-65.7651138305664,0.15861901640892,-52.0470161437988,-66.3893127441406,-133.796783447266,53.5237922668457,-178.765686035156,51.1838531494141,-239.324005126953,20.8904724121094,-87.739143371582,65.7164001464844,-44.4633903503418,80.2724533081055,-33.3037796020508,55.5718688964844,-113.794555664062,172.138656616211,1.89046239852905,-65.8371963500977,-33.4778900146484
250.469665527344,23.3923931121826,41.0053977966309,160.919219970703,129.093475341797,73.8756790161133,60.6264610290527,136.04541015625,2.02417206764221,67.2986679077148,-44.6940498352051,50.7328491210938,12.95423412323,-66.1892242431641,16.225227355957,82.4127578735352,-53.2273559570312,27.6447238922119,70.3680038452148,-60.7669944763184,113.469985961914,342.713745117188,55.2162132263184,42.4309883117676,88.4833297729492,-3.06394863128662,20.5782508850098,-5.32900810241699,29.4708576202393,51.332103729248,111.631286621094,27.0512619018555,-106.101196289062,132.695999145508
