Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-153.879531860352,-101.853736877441,-102.200630187988,-47.3656616210938,-131.356536865234,-155.226181030273,11.7544364929199,-48.8253707885742,-12.7257642745972,0.188445657491684,-239.727813720703,-176.764434814453,-32.805477142334,-4.73514080047607,-125.500335693359,-101.392417907715,-108.943168640137,-192.704345703125,-84.7369689941406,-39.6130065917969,23.0190658569336,-26.7691192626953,-97.3740997314453,-138.426132202148,39.4669418334961,-142.740264892578,-67.8412399291992,3.44706273078918
-269.625244140625,-365.807769775391,-108.64022064209,18.8140163421631,-154.844985961914,2.4593186378479,-32.9014472961426,-74.1811141967773,-74.605712890625,-46.3332595825195,-212.766906738281,-150.614593505859,-93.8855361938477,-45.0407295227051,-144.430541992188,-193.380142211914,-141.733474731445,-157.109954833984,-1.88006591796875,-173.166748046875,-14.3840942382812,-90.3724746704102,-59.1620941162109,-103.912895202637,-13.0783185958862,-118.557968139648,-94.8238983154297,-91.0502700805664
-323.376159667969,-367.124114990234,-154.239929199219,-60.935245513916,-196.374725341797,146.213363647461,-94.2166137695312,-120.677635192871,-145.518768310547,-99.8806915283203,-253.044357299805,-122.252861022949,-137.745712280273,-71.6875,-79.0250473022461,-132.29670715332,-194.824996948242,-75.3870468139648,-52.1436958312988,-134.657958984375,-92.0009155273438,-97.2381591796875,-131.13525390625,-49.3169212341309,-95.5066757202148,-143.302017211914,-118.122253417969,-109.820434570312
-353.476531982422,-49.6163215637207,-251.069625854492,-125.66389465332,-219.932678222656,-7.056884765625,-83.1483612060547,-116.726829528809,-136.142150878906,-61.7018547058105,-273.875366210938,-146.464645385742,-140.564743041992,-58.8071479797363,-58.4729995727539,-85.5395889282227,-230.734756469727,8.34101390838623,-107.827117919922,-45.9406356811523,-143.098297119141,-66.2277145385742,-234.745727539062,-136.469207763672,-123.715950012207,-170.192825317383,-133.168823242188,-71.2677459716797
-399.340606689453,-3.5130078792572,-293.030578613281,-85.7520217895508,-188.231170654297,-192.370056152344,-76.7690505981445,-106.613235473633,-115.530242919922,-48.5045433044434,-217.811965942383,-142.053192138672,-158.940979003906,-54.756462097168,-104.678451538086,-98.2946472167969,-287.240051269531,-3.73770809173584,-158.161361694336,-64.3990631103516,-182.743469238281,-99.9928359985352,-268.0283203125,-245.121658325195,-109.198249816895,-188.394088745117,-164.003295898438,-10.1133298873901
-477.809600830078,-279.557891845703,-192.176116943359,-149.412872314453,-181.127716064453,-258.780029296875,-94.0455627441406,-130.750427246094,-156.313812255859,-32.2855682373047,-170.27897644043,-101.658020019531,-189.203521728516,1.37171363830566,-94.3891906738281,-83.2039031982422,-335.555114746094,-82.8492126464844,-260.946044921875,-57.1873245239258,-171.502059936523,-50.7693710327148,-238.608367919922,-302.066680908203,-112.853759765625,-223.466705322266,-167.954498291016,75.000129699707
-506.916870117188,-341.329559326172,-59.5224609375,-314.888977050781,-161.985733032227,-278.405670166016,-71.8328704833984,-169.323257446289,-184.315307617188,60.1548652648926,-165.590698242188,-75.713996887207,-192.789321899414,102.012924194336,-40.4750595092773,-44.6208419799805,-239.727600097656,-121.413665771484,-330.049713134766,-39.4416198730469,-103.572616577148,47.8961715698242,-121.056785583496,-321.154205322266,-129.944305419922,-235.789321899414,-130.440292358398,113.950126647949
-404.715606689453,-178.578979492188,-15.7944736480713,-353.627563476562,-9.8867883682251,-193.060516357422,-90.0641555786133,-164.929153442383,-180.873733520508,91.4769821166992,-110.968421936035,-45.6977996826172,-179.375930786133,110.01432800293,6.59335422515869,12.2899389266968,-100.980400085449,-114.269744873047,-307.184600830078,-81.5324783325195,-114.809051513672,-14.8785772323608,74.7137985229492,-252.859069824219,-121.680389404297,-173.671524047852,-113.664573669434,111.541236877441
-213.376815795898,-138.370361328125,-63.8983345031738,-273.989105224609,117.162261962891,-90.4274978637695,-150.44189453125,-107.630737304688,-168.836303710938,43.0477485656738,-49.0769653320312,33.3246459960938,-136.574783325195,60.9206886291504,70.8198394775391,105.206214904785,-109.607444763184,-100.283813476562,-174.820343017578,-96.0483551025391,-159.771484375,-109.924613952637,158.08056640625,-173.600738525391,-130.317962646484,-63.8162727355957,-67.3702850341797,131.808624267578
-43.4942512512207,-204.522109985352,-111.219360351562,-229.804473876953,-14.741268157959,-103.870590209961,-116.137657165527,-38.3854179382324,-84.809944152832,69.1553344726562,-103.442100524902,120.07593536377,-49.7165985107422,82.0306625366211,53.8904113769531,167.472274780273,-181.245895385742,-44.966724395752,-11.7713356018066,-115.358016967773,-83.5466156005859,-55.1663246154785,14.9823093414307,-172.797256469727,-159.792236328125,-12.7718753814697,20.7445869445801,170.513397216797
-101.853736877441,-219.929321289062,-47.3656616210938,-227.156448364258,-155.226181030273,-93.3422012329102,-48.8253707885742,27.9906368255615,0.188445657491684,149.185073852539,-176.764434814453,119.198715209961,-4.73514080047607,126.616546630859,-101.392417907715,144.80940246582,-192.704345703125,32.8657302856445,-39.6130065917969,-146.601272583008,-26.7691192626953,19.5377731323242,-138.426132202148,-156.853149414062,-142.740264892578,-49.2780532836914,3.44706273078918,220.264038085938
-365.807769775391,-164.819381713867,18.8140163421631,-205.908721923828,2.4593186378479,-28.0170593261719,-74.1811141967773,72.359992980957,-46.3332595825195,169.192276000977,-150.614593505859,65.7343826293945,-45.0407295227051,121.849479675293,-193.380142211914,77.2178573608398,-157.109954833984,17.6540470123291,-173.166748046875,-58.9993019104004,-90.3724746704102,8.55592441558838,-103.912895202637,-117.795059204102,-118.557968139648,-56.8057823181152,-91.0502700805664,244.896911621094
-367.124114990234,-77.891227722168,-60.935245513916,-162.83283996582,146.213363647461,-10.4153022766113,-120.677635192871,80.2157440185547,-99.8806915283203,133.909881591797,-122.252861022949,80.4795303344727,-71.6875,92.819580078125,-132.29670715332,41.1944923400879,-75.3870468139648,-69.5403442382812,-134.657958984375,64.5989456176758,-97.2381591796875,-3.1937460899353,-49.3169212341309,-97.7501754760742,-143.302017211914,2.97800850868225,-109.820434570312,198.281616210938
-49.6163215637207,-37.7031707763672,-125.66389465332,-108.55924987793,-7.056884765625,42.9129486083984,-116.726829528809,87.9696884155273,-61.7018547058105,108.000839233398,-146.464645385742,126.809524536133,-58.8071479797363,79.4802703857422,-85.5395889282227,77.7462463378906,8.34101390838623,-74.6826934814453,-45.9406356811523,81.1206588745117,-66.2277145385742,54.5826187133789,-136.469207763672,-11.6366567611694,-170.192825317383,36.1706199645996,-71.2677459716797,151.218460083008
-3.5130078792572,-61.4968185424805,-85.7520217895508,-62.4754524230957,-192.370056152344,120.024131774902,-106.613235473633,95.7213668823242,-48.5045433044434,113.434432983398,-142.053192138672,100.970161437988,-54.756462097168,99.5929794311523,-98.2946472167969,106.396347045898,-3.73770809173584,39.3070411682129,-64.3990631103516,54.026180267334,-99.9928359985352,114.127708435059,-245.121658325195,82.9663009643555,-188.394088745117,3.57318258285522,-10.1133298873901,149.335037231445
-279.557891845703,-92.8990783691406,-149.412872314453,-67.6852569580078,-258.780029296875,110.675003051758,-130.750427246094,53.7435836791992,-32.2855682373047,73.9555358886719,-101.658020019531,37.1152992248535,1.37171363830566,78.0354461669922,-83.2039031982422,33.5858039855957,-82.8492126464844,166.311614990234,-57.1873245239258,15.4015798568726,-50.7693710327148,37.6366539001465,-302.066680908203,54.6020660400391,-223.466705322266,-70.2656173706055,75.000129699707,106.198188781738
-341.329559326172,-121.990036010742,-314.888977050781,-80.8608932495117,-278.405670166016,123.15119934082,-169.323257446289,-34.3112602233887,60.1548652648926,-54.7084541320801,-75.713996887207,-5.0403938293457,102.012924194336,-55.2698822021484,-44.6208419799805,-45.9994506835938,-121.413665771484,176.969696044922,-39.4416198730469,-39.8427886962891,47.8961715698242,-126.067733764648,-321.154205322266,-22.1983642578125,-235.789321899414,-138.784484863281,113.950126647949,0.041118711233139
-178.578979492188,-91.9515762329102,-353.627563476562,-26.7608947753906,-193.060516357422,160.652160644531,-164.929153442383,-99.7424621582031,91.4769821166992,-153.021606445312,-45.6977996826172,-26.124418258667,110.01432800293,-164.880462646484,12.2899389266968,-20.2704734802246,-114.269744873047,65.4886016845703,-81.5324783325195,-10.8049783706665,-14.8785772323608,-149.633285522461,-252.859069824219,-80.3079452514648,-173.671524047852,-149.834655761719,111.541236877441,-78.6327056884766
-138.370361328125,71.2740173339844,-273.989105224609,-33.6234016418457,-90.4274978637695,16.0760688781738,-107.630737304688,-97.8309555053711,43.0477485656738,-152.61572265625,33.3246459960938,-26.7746105194092,60.9206886291504,-142.304748535156,105.206214904785,27.6931133270264,-100.283813476562,3.6510808467865,-96.0483551025391,108.451301574707,-109.924613952637,-27.7124786376953,-173.600738525391,-137.322677612305,-63.8162727355957,-139.101028442383,131.808624267578,-105.766410827637
-204.522109985352,212.566314697266,-229.804473876953,-176.960372924805,-103.870590209961,-196.293228149414,-38.3854179382324,-87.6788024902344,69.1553344726562,-144.583419799805,120.07593536377,-38.2035217285156,82.0306625366211,-119.884284973145,167.472274780273,-0.246952742338181,-44.966724395752,77.405632019043,-115.358016967773,149.131973266602,-55.1663246154785,17.948860168457,-172.797256469727,-136.313934326172,-12.7718753814697,-157.065048217773,170.513397216797,-151.003005981445
-219.929321289062,85.8309555053711,-227.156448364258,-169.787002563477,-93.3422012329102,-135.306396484375,27.9906368255615,-125.35765838623,149.185073852539,-175.582046508789,119.198715209961,-81.7856063842773,126.616546630859,-174.735214233398,144.80940246582,-80.2137985229492,32.8657302856445,154.552459716797,-146.601272583008,33.158016204834,19.5377731323242,-50.1829490661621,-156.853149414062,-45.7977561950684,-49.2780532836914,-163.219482421875,220.264038085938,-227.468460083008
-164.819381713867,-208.321670532227,-205.908721923828,51.6193923950195,-28.0170593261719,96.7690124511719,72.359992980957,-146.147933959961,169.192276000977,-213.014434814453,65.7343826293945,-105.506240844727,121.849479675293,-210.683868408203,77.2178573608398,-155.810897827148,17.6540470123291,116.52237701416,-58.9993019104004,-58.2154655456543,8.55592441558838,-79.1136016845703,-117.795059204102,47.3470649719238,-56.8057823181152,-149.037521362305,244.896911621094,-262.858734130859
-77.891227722168,-248.554473876953,-162.83283996582,58.0876121520996,-10.4153022766113,50.2109375,80.2157440185547,-134.636276245117,133.909881591797,-215.283081054688,80.4795303344727,-106.931022644043,92.819580078125,-189.678253173828,41.1944923400879,-172.260009765625,-69.5403442382812,-20.4411640167236,64.5989456176758,19.5853977203369,-3.1937460899353,-47.0571556091309,-97.7501754760742,-8.58455085754395,2.97800850868225,-168.467620849609,198.281616210938,-233.970855712891
-37.7031707763672,41.4795265197754,-108.55924987793,-188.04248046875,42.9129486083984,-260.472442626953,87.9696884155273,-164.6630859375,108.000839233398,-161.391830444336,126.809524536133,-128.382659912109,79.4802703857422,-154.596328735352,77.7462463378906,-109.425346374512,-74.6826934814453,-102.566993713379,81.1206588745117,79.0438919067383,54.5826187133789,-61.9222412109375,-11.6366567611694,-210.958267211914,36.1706199645996,-201.705841064453,151.218460083008,-197.686584472656
-61.4968185424805,196.661285400391,-62.4754524230957,-217.80290222168,120.024131774902,-328.855316162109,95.7213668823242,-202.66259765625,113.434432983398,-141.027618408203,100.970161437988,-115.729103088379,99.5929794311523,-146.783493041992,106.396347045898,-19.0329456329346,39.3070411682129,7.437744140625,54.026180267334,-2.81997013092041,114.127708435059,-128.086044311523,82.9663009643555,-265.656524658203,3.57318258285522,-186.033386230469,149.335037231445,-199.359848022461
-92.8990783691406,37.7000045776367,-67.6852569580078,-16.9625453948975,110.675003051758,-73.7771148681641,53.7435836791992,-195.304489135742,73.9555358886719,-215.919677734375,37.1152992248535,-41.5641632080078,78.0354461669922,-184.904678344727,33.5858039855957,48.7230758666992,166.311614990234,107.577011108398,15.4015798568726,-26.454906463623,37.6366539001465,-161.295288085938,54.6020660400391,-66.5895614624023,-70.2656173706055,-144.69677734375,106.198188781738,-213.239227294922
-121.990036010742,-76.94482421875,-80.8608932495117,39.7689781188965,123.15119934082,74.7163238525391,-34.3112602233887,-177.052017211914,-54.7084541320801,-244.279525756836,-5.0403938293457,2.14238905906677,-55.2698822021484,-198.50146484375,-45.9994506835938,84.3146057128906,176.969696044922,-22.409273147583,-39.8427886962891,36.3218040466309,-126.067733764648,-147.688766479492,-22.1983642578125,78.8985214233398,-138.784484863281,-125.041915893555,0.041118711233139,-174.911544799805
-91.9515762329102,44.3024864196777,-26.7608947753906,-48.6257438659668,160.652160644531,13.0587882995605,-99.7424621582031,-147.683929443359,-153.021606445312,-156.041641235352,-26.124418258667,2.466872215271,-164.880462646484,-134.083679199219,-20.2704734802246,86.1027908325195,65.4886016845703,-99.5639419555664,-10.8049783706665,37.1569938659668,-149.633285522461,-127.105117797852,-80.3079452514648,58.8995246887207,-149.834655761719,-87.6725158691406,-78.6327056884766,-111.613128662109
71.2740173339844,306.4287109375,-33.6234016418457,-45.6580047607422,16.0760688781738,-52.1342124938965,-97.8309555053711,-108.971153259277,-152.61572265625,-103.840461730957,-26.7746105194092,18.9986362457275,-142.304748535156,-96.0420837402344,27.6931133270264,49.3738861083984,3.6510808467865,80.2668380737305,108.451301574707,73.606330871582,-27.7124786376953,-125.200393676758,-137.322677612305,73.4532089233398,-139.101028442383,-7.84518337249756,-105.766410827637,-106.709426879883
212.566314697266,406.959167480469,-176.960372924805,110.556884765625,-196.293228149414,-73.378547668457,-87.6788024902344,-75.9543609619141,-144.583419799805,-132.120193481445,-38.2035217285156,25.824161529541,-119.884284973145,-134.255813598633,-0.246952742338181,-11.8654747009277,77.405632019043,154.117034912109,149.131973266602,176.624496459961,17.948860168457,-136.73210144043,-136.313934326172,191.227798461914,-157.065048217773,83.6518936157227,-151.003005981445,-123.216873168945
85.8309555053711,-24.2184467315674,-169.787002563477,307.485321044922,-135.306396484375,65.3318862915039,-125.35765838623,5.19875812530518,-175.582046508789,-116.355163574219,-81.7856063842773,39.5685653686523,-174.735214233398,-129.452529907227,-80.2137985229492,-26.2611408233643,154.552459716797,2.44641780853271,33.158016204834,139.828903198242,-50.1829490661621,-119.347496032715,-45.7977561950684,352.729553222656,-163.219482421875,211.752304077148,-227.468460083008,-107.660331726074
-208.321670532227,-414.221160888672,51.6193923950195,342.351470947266,96.7690124511719,455.878173828125,-146.147933959961,103.314765930176,-213.014434814453,-44.8084564208984,-105.506240844727,136.772109985352,-210.683868408203,-62.139404296875,-155.810897827148,47.1775207519531,116.52237701416,34.8143882751465,-58.2154655456543,15.1856412887573,-79.1136016845703,-76.1335525512695,47.3470649719238,434.955017089844,-149.037521362305,330.527770996094,-262.858734130859,-77.2197418212891
-248.554473876953,160.071929931641,58.0876121520996,192.26252746582,50.2109375,706.264831542969,-134.636276245117,118.999877929688,-215.283081054688,-1.47323668003082,-106.931022644043,237.044052124023,-189.678253173828,-27.3473739624023,-172.260009765625,108.298179626465,-20.4411640167236,293.417144775391,19.5853977203369,56.6316184997559,-47.0571556091309,-57.9309539794922,-8.58455085754395,303.254119873047,-168.467620849609,301.526397705078,-233.970855712891,-1.31422472000122
41.4795265197754,903.866821289062,-188.04248046875,112.218101501465,-260.472442626953,482.46142578125,-164.6630859375,102.765159606934,-161.391830444336,5.94907569885254,-128.382659912109,226.406860351562,-154.596328735352,-14.3936862945557,-109.425346374512,80.9961929321289,-102.566993713379,381.069793701172,79.0438919067383,251.87646484375,-61.9222412109375,-44.6296653747559,-210.958267211914,105.851203918457,-201.705841064453,201.46044921875,-197.686584472656,66.8838272094727
196.661285400391,629.945068359375,-217.80290222168,175.650375366211,-328.855316162109,132.130569458008,-202.66259765625,115.572853088379,-141.027618408203,4.77915477752686,-115.729103088379,179.165939331055,-146.783493041992,-0.419337511062622,-19.0329456329346,45.929141998291,7.437744140625,252.675796508789,-2.81997013092041,393.370910644531,-128.086044311523,-3.56357789039612,-265.656524658203,87.7068099975586,-186.033386230469,191.766342163086,-199.359848022461,9.2534818649292
37.7000045776367,143.514617919922,-16.9625453948975,195.021392822266,-73.7771148681641,88.9116592407227,-195.304489135742,111.526275634766,-215.919677734375,2.80997586250305,-41.5641632080078,186.559707641602,-184.904678344727,-11.7989063262939,48.7230758666992,73.5334167480469,107.577011108398,171.509490966797,-26.454906463623,375.721740722656,-161.295288085938,44.257625579834,-66.5895614624023,179.102630615234,-144.69677734375,213.328826904297,-213.239227294922,-59.0674705505371
-76.94482421875,329.465515136719,39.7689781188965,158.056945800781,74.7163238525391,277.553649902344,-177.052017211914,103.315742492676,-244.279525756836,17.4304580688477,2.14238905906677,202.604064941406,-198.50146484375,5.26232576370239,84.3146057128906,129.441696166992,-22.409273147583,183.353073120117,36.3218040466309,259.271240234375,-147.688766479492,86.8431549072266,78.8985214233398,210.888122558594,-125.041915893555,217.723022460938,-174.911544799805,-25.3935508728027
44.3024864196777,453.286590576172,-48.6257438659668,155.777816772461,13.0587882995605,408.975006103516,-147.683929443359,124.081039428711,-156.041641235352,42.2921409606934,2.466872215271,170.857238769531,-134.083679199219,49.5087089538574,86.1027908325195,125.697830200195,-99.5639419555664,189.293197631836,37.1569938659668,178.064712524414,-127.105117797852,77.7106399536133,58.8995246887207,185.303527832031,-87.6725158691406,247.798522949219,-111.613128662109,-22.7778701782227
306.4287109375,195.883712768555,-45.6580047607422,136.120513916016,-52.1342124938965,325.441253662109,-108.971153259277,133.706069946289,-103.840461730957,36.6704254150391,18.9986362457275,110.15763092041,-96.0420837402344,18.4545116424561,49.3738861083984,1.46566891670227,80.2668380737305,189.009124755859,73.606330871582,212.515090942383,-125.200393676758,2.59184384346008,73.4532089233398,149.521270751953,-7.84518337249756,248.375473022461,-106.709426879883,-81.686279296875
406.959167480469,164.416107177734,110.556884765625,114.56713104248,-73.378547668457,107.937965393066,-75.9543609619141,120.554695129395,-132.120193481445,7.05809783935547,25.824161529541,64.4715881347656,-134.255813598633,-35.1893501281738,-11.8654747009277,-141.138275146484,154.117034912109,217.855773925781,176.624496459961,282.335479736328,-136.73210144043,-16.1679630279541,191.227798461914,141.831481933594,83.6518936157227,219.073333740234,-123.216873168945,-97.7197418212891
-24.2184467315674,284.069519042969,307.485321044922,181.281768798828,65.3318862915039,63.9399070739746,5.19875812530518,111.516014099121,-116.355163574219,-2.35755562782288,39.5685653686523,49.4794387817383,-129.452529907227,-13.1135511398315,-26.2611408233643,-145.160049438477,2.44641780853271,250.189376831055,139.828903198242,196.434143066406,-119.347496032715,26.4573440551758,352.729553222656,208.097290039062,211.752304077148,225.786865234375,-107.660331726074,-86.2407531738281
-414.221160888672,227.344665527344,342.351470947266,229.408096313477,455.878173828125,257.312683105469,103.314765930176,99.8867492675781,-44.8084564208984,-15.1409158706665,136.772109985352,40.6921730041504,-62.139404296875,-1.32493567466736,47.1775207519531,-46.6219291687012,34.8143882751465,243.562149047852,15.1856412887573,-0.380958884954453,-76.1335525512695,-16.8384628295898,434.955017089844,269.638214111328,330.527770996094,194.848937988281,-77.2197418212891,-72.6688079833984
160.071929931641,189.792633056641,192.26252746582,129.501358032227,706.264831542969,262.731506347656,118.999877929688,56.3280601501465,-1.47323668003082,-77.0639114379883,237.044052124023,-3.13365769386292,-27.3473739624023,-48.7450180053711,108.298179626465,27.1251087188721,293.417144775391,206.789535522461,56.6316184997559,-4.61998844146729,-57.9309539794922,-103.482788085938,303.254119873047,170.125030517578,301.526397705078,71.5459213256836,-1.31422472000122,-48.4689483642578
903.866821289062,140.199462890625,112.218101501465,4.73334121704102,482.46142578125,-46.9160537719727,102.765159606934,-16.2177448272705,5.94907569885254,-138.589401245117,226.406860351562,-80.2937774658203,-14.3936862945557,-76.8564834594727,80.9961929321289,35.4463691711426,381.069793701172,134.082763671875,251.87646484375,139.224044799805,-44.6296653747559,-117.541389465332,105.851203918457,-13.5762672424316,201.46044921875,-42.9793319702148,66.8838272094727,-55.9358596801758
629.945068359375,-23.1555652618408,175.650375366211,-21.5615367889404,132.130569458008,-160.350982666016,115.572853088379,-63.4947853088379,4.77915477752686,-148.775650024414,179.165939331055,-120.425575256348,-0.419337511062622,-86.6748733520508,45.929141998291,6.62566614151001,252.675796508789,12.3776187896729,393.370910644531,101.200698852539,-3.56357789039612,-113.053131103516,87.7068099975586,-54.9456405639648,191.766342163086,-48.8600883483887,9.2534818649292,-91.5850296020508
143.514617919922,33.0588684082031,195.021392822266,-41.2537117004395,88.9116592407227,66.8464202880859,111.526275634766,-70.5671310424805,2.80997586250305,-144.520706176758,186.559707641602,-95.7149047851562,-11.7989063262939,-107.103981018066,73.5334167480469,21.8937835693359,171.509490966797,-20.0699844360352,375.721740722656,-29.781774520874,44.257625579834,-95.5401229858398,179.102630615234,-7.88133573532104,213.328826904297,38.6832389831543,-59.0674705505371,-96.9869384765625
329.465515136719,203.444610595703,158.056945800781,-83.3676605224609,277.553649902344,183.157699584961,103.315742492676,-84.0725402832031,17.4304580688477,-128.072525024414,202.604064941406,-74.2184295654297,5.26232576370239,-98.0113220214844,129.441696166992,98.2351150512695,183.353073120117,107.552436828613,259.271240234375,-27.245491027832,86.8431549072266,-8.21337699890137,210.888122558594,-15.8963937759399,217.723022460938,93.756706237793,-25.3935508728027,-59.7180480957031
