Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-201.438064575195,-343.128326416016,71.2975921630859,-37.3743095397949,-126.203430175781,-111.668464660645,36.3130989074707,-151.889923095703,59.6167182922363,-161.065521240234,147.937561035156,-116.248435974121,-132.301986694336,9.37754058837891,20.0117511749268,151.435012817383,11.8610811233521,-38.4040298461914,-103.12866973877,-186.719787597656,48.8752708435059,-78.7416076660156,-112.899452209473,-128.759399414062,94.9067993164062,47.0336990356445,-106.998603820801,-62.5375480651855,-84.4071960449219,-192.678085327148,-20.3004531860352,-121.01921081543,141.046417236328,-47.1318588256836
-272.109252929688,-301.679016113281,7.54307126998901,-79.0645980834961,-96.6662826538086,-66.7498474121094,-33.095157623291,-256.3095703125,51.1432571411133,-109.772346496582,157.692916870117,-220.098526000977,-92.9112014770508,66.8574752807617,25.8022613525391,225.173477172852,-47.3075828552246,-56.9866371154785,-107.247146606445,-188.06689453125,19.1532783508301,-87.7740097045898,-126.136611938477,-82.5067367553711,33.4214248657227,-43.454345703125,-133.881423950195,-25.4294528961182,-138.879776000977,-206.931335449219,1.75665354728699,-126.804084777832,153.906646728516,-67.0082168579102
-252.482238769531,-371.749816894531,-76.2407302856445,-66.2146148681641,-17.6464042663574,-37.1227836608887,-107.261444091797,-319.299682617188,42.6623840332031,-111.182952880859,180.064514160156,-277.412414550781,29.9393501281738,67.9997482299805,93.0597839355469,95.3421859741211,-110.457855224609,-115.904258728027,-94.9481201171875,-225.68115234375,-22.1590805053711,-134.195159912109,-105.915153503418,-88.1915435791016,46.5265045166016,-99.6371231079102,-106.018165588379,-66.4278945922852,-130.229873657227,-188.181335449219,50.5348358154297,-184.268325805664,209.113922119141,-59.489574432373
-238.993072509766,-453.376190185547,-87.4687042236328,-69.1862716674805,28.5319919586182,-94.4628295898438,-109.104179382324,-275.592956542969,51.2897148132324,-161.153335571289,156.789703369141,-244.67204284668,129.316665649414,-30.3988265991211,144.429733276367,-87.4080657958984,-129.501419067383,-193.61003112793,-102.905578613281,-194.751159667969,-59.7862358093262,-172.260238647461,-76.5274047851562,-125.472099304199,70.1515579223633,-92.4438781738281,-61.1978416442871,-139.145477294922,-89.1167755126953,-196.798934936523,29.0526161193848,-236.291595458984,206.417541503906,-19.5683536529541
-328.614959716797,-317.114288330078,-49.0747108459473,-165.258087158203,-0.706227600574493,-209.692108154297,-78.0361022949219,-215.935546875,33.1550445556641,-218.990097045898,65.7842636108398,-165.040237426758,101.409721374512,-60.2016563415527,167.694274902344,-72.3134765625,-57.323657989502,-226.901321411133,-137.634628295898,-112.912910461426,-51.6310005187988,-192.967895507812,-80.9623336791992,-131.606338500977,23.2615623474121,-51.6721954345703,-64.5257186889648,-111.228187561035,-54.9668655395508,-277.119415283203,-19.7085666656494,-221.190002441406,114.532447814941,11.0754718780518
-326.983703613281,-47.9506568908691,-14.1047401428223,-271.166748046875,-12.5119142532349,-241.625473022461,-59.7402648925781,-201.906387329102,13.9188899993896,-257.146789550781,14.5961408615112,-125.617469787598,80.9947738647461,-17.3992080688477,183.859878540039,13.8373718261719,32.0269432067871,-180.805068969727,-111.032211303711,-81.5285034179688,-23.5032272338867,-182.606170654297,-70.4773941040039,-92.253662109375,-21.6436061859131,-11.12331199646,-58.2451210021973,-3.86979103088379,-24.7487354278564,-369.181945800781,1.16018509864807,-217.967956542969,46.8075370788574,-71.0718688964844
-209.628402709961,39.4569854736328,-21.1775951385498,-279.616729736328,14.4229221343994,-152.62092590332,-84.6731185913086,-240.559600830078,29.9720115661621,-255.408477783203,5.29442882537842,-203.777145385742,108.214500427246,-74.9741287231445,181.517868041992,-20.3537044525146,-0.741077065467834,-114.251091003418,-53.1848335266113,-80.20068359375,-42.6238594055176,-142.55924987793,-38.5351257324219,-78.0257110595703,-33.9678916931152,-10.2434644699097,-22.0838947296143,27.3531017303467,-28.307933807373,-395.618774414062,14.8355445861816,-241.580993652344,-14.2137145996094,-247.863784790039
-199.225616455078,-60.9278259277344,-62.0447273254395,-213.833450317383,-14.1488695144653,-35.2798042297363,-156.673446655273,-310.816955566406,13.3419170379639,-209.171310424805,-65.1754989624023,-307.623474121094,76.1145401000977,-158.523010253906,166.160049438477,-84.396110534668,-124.353073120117,-105.606781005859,-94.533332824707,-60.3508148193359,-106.763618469238,-130.19140625,-57.0543556213379,-77.1747360229492,-43.8026466369629,-59.9353141784668,-26.9436378479004,-29.023021697998,-88.8822250366211,-346.464813232422,-36.6415824890137,-204.778396606445,-97.594108581543,-337.596740722656
-311.822570800781,-86.4863204956055,-58.051097869873,-141.252655029297,-92.5712280273438,36.7557106018066,-187.767868041992,-317.200805664062,-86.3518447875977,-133.872451782227,-121.525177001953,-285.052368164062,17.3794212341309,-135.32666015625,120.95645904541,-68.3165893554688,-159.164886474609,-144.883605957031,-196.95686340332,-27.0992012023926,-145.594802856445,-152.124969482422,-134.784103393555,-30.3806571960449,-1.81557941436768,-86.9385986328125,-76.6135864257812,-51.7480583190918,-145.440811157227,-252.750457763672,-90.5380172729492,-134.253768920898,-100.911674499512,-261.30712890625
-379.222290039062,28.6668872833252,-18.8027420043945,-71.6910629272461,-130.046783447266,56.8300590515137,-144.484558105469,-217.778671264648,-174.311157226562,-53.2687835693359,-94.0119476318359,-176.422760009766,-5.31203031539917,-99.1122665405273,80.7629165649414,-16.9338359832764,-86.1242218017578,-114.806861877441,-225.248641967773,41.9570045471191,-120.068397521973,-125.484802246094,-171.934661865234,5.15397214889526,66.7263107299805,-30.4151039123535,-99.0483703613281,-17.0882396697998,-167.697998046875,-151.707809448242,-117.849868774414,-72.4697189331055,-49.2652549743652,-135.62239074707
-343.128326416016,117.905799865723,-37.3743095397949,5.59693431854248,-111.668464660645,74.7792053222656,-151.889923095703,-95.442253112793,-161.065521240234,25.4540195465088,-116.248435974121,-116.734115600586,9.37754058837891,-81.0754318237305,151.435012817383,5.27120923995972,-38.4040298461914,32.2001190185547,-186.719787597656,114.206466674805,-78.7416076660156,-8.06192493438721,-128.759399414062,23.5846157073975,47.0336990356445,33.2095069885254,-62.5375480651855,12.9809741973877,-192.678085327148,-71.4643936157227,-121.01921081543,29.2529182434082,-47.1318588256836,-71.7497863769531
-301.679016113281,83.7549743652344,-79.0645980834961,92.2122650146484,-66.7498474121094,110.59147644043,-256.3095703125,-0.791422128677368,-109.772346496582,97.0264358520508,-220.098526000977,-94.5890884399414,66.8574752807617,-9.72358894348145,225.173477172852,-21.6850643157959,-56.9866371154785,172.412536621094,-188.06689453125,104.708793640137,-87.7740097045898,131.690902709961,-82.5067367553711,77.2399139404297,-43.454345703125,29.5777950286865,-25.4294528961182,13.1788682937622,-206.931335449219,-13.5193433761597,-126.804084777832,130.183349609375,-67.0082168579102,-53.7054405212402
-371.749816894531,1.281325340271,-66.2146148681641,174.224456787109,-37.1227836608887,112.096549987793,-319.299682617188,66.8658752441406,-111.182952880859,129.984329223633,-277.412414550781,-32.3935050964355,67.9997482299805,36.1455345153809,95.3421859741211,-66.2254257202148,-115.904258728027,211.10578918457,-225.68115234375,33.7723541259766,-134.195159912109,189.382186889648,-88.1915435791016,101.187789916992,-99.6371231079102,10.8276920318604,-66.4278945922852,-8.7565860748291,-188.181335449219,33.7656936645508,-184.268325805664,141.223297119141,-59.489574432373,-55.965747833252
-453.376190185547,-44.3504981994629,-69.1862716674805,225.301528930664,-94.4628295898438,100.791297912598,-275.592956542969,91.1255874633789,-161.153335571289,121.674713134766,-244.67204284668,5.90388774871826,-30.3988265991211,-7.63449954986572,-87.4080657958984,-58.6565399169922,-193.61003112793,180.449127197266,-194.751159667969,-21.8051700592041,-172.260238647461,158.969680786133,-125.472099304199,76.2336959838867,-92.4438781738281,20.478910446167,-139.145477294922,-27.0123748779297,-196.798934936523,78.6687164306641,-236.291595458984,103.631416320801,-19.5683536529541,-91.9031524658203
-317.114288330078,-65.4531021118164,-165.258087158203,243.900772094727,-209.692108154297,133.944000244141,-215.935546875,87.0708923339844,-218.990097045898,111.234680175781,-165.040237426758,-48.4844398498535,-60.2016563415527,-39.6791305541992,-72.3134765625,6.01559829711914,-226.901321411133,133.698471069336,-112.912910461426,-28.1554164886475,-192.967895507812,133.445556640625,-131.606338500977,49.4258270263672,-51.6721954345703,39.6841697692871,-111.228187561035,-15.0664157867432,-277.119415283203,104.001152038574,-221.190002441406,81.1890640258789,11.0754718780518,-102.848823547363
-47.9506568908691,-68.1469116210938,-271.166748046875,210.312271118164,-241.625473022461,132.097381591797,-201.906387329102,85.3012390136719,-257.146789550781,102.825477600098,-125.617469787598,-88.2767105102539,-17.3992080688477,-17.4370975494385,13.8373718261719,30.3055000305176,-180.805068969727,119.110328674316,-81.5285034179688,-5.979905128479,-182.606170654297,132.695190429688,-92.253662109375,24.3419055938721,-11.12331199646,63.8386268615723,-3.86979103088379,7.52250671386719,-369.181945800781,67.0886840820312,-217.967956542969,62.3304443359375,-71.0718688964844,-39.5072479248047
39.4569854736328,-33.6233787536621,-279.616729736328,96.2128372192383,-152.62092590332,44.8978080749512,-240.559600830078,88.5300140380859,-255.408477783203,84.9755020141602,-203.777145385742,-43.160026550293,-74.9741287231445,1.56569087505341,-20.3537044525146,-25.0779876708984,-114.251091003418,133.956512451172,-80.20068359375,-2.93797206878662,-142.55924987793,103.035202026367,-78.0257110595703,56.4683456420898,-10.2434644699097,96.0390243530273,27.3531017303467,7.95854568481445,-395.618774414062,-3.68912291526794,-241.580993652344,46.6109352111816,-247.863784790039,41.1929016113281
-60.9278259277344,-15.5749588012695,-213.833450317383,0.618655443191528,-35.2798042297363,-9.54581260681152,-310.816955566406,99.5943603515625,-209.171310424805,78.4628601074219,-307.623474121094,34.3672370910645,-158.523010253906,16.7833843231201,-84.396110534668,-40.9167900085449,-105.606781005859,114.187835693359,-60.3508148193359,21.7503108978271,-130.19140625,69.8214874267578,-77.1747360229492,84.3620529174805,-59.9353141784668,108.260391235352,-29.023021697998,-2.43848705291748,-346.464813232422,-20.4106330871582,-204.778396606445,50.4836921691895,-337.596740722656,117.597480773926
-86.4863204956055,-18.3427066802979,-141.252655029297,20.8274459838867,36.7557106018066,31.46510887146,-317.200805664062,108.358642578125,-133.872451782227,89.9471282958984,-285.052368164062,146.422958374023,-135.32666015625,41.0810241699219,-68.3165893554688,17.2627563476562,-144.883605957031,72.3476104736328,-27.0992012023926,107.147193908691,-152.124969482422,66.2284393310547,-30.3806571960449,-16.0975189208984,-86.9385986328125,39.3171005249023,-51.7480583190918,-2.80061435699463,-252.750457763672,19.6202754974365,-134.253768920898,59.5478401184082,-261.30712890625,189.968292236328
28.6668872833252,67.2185363769531,-71.6910629272461,55.4309844970703,56.8300590515137,80.6539001464844,-217.778671264648,99.644401550293,-53.2687835693359,102.444534301758,-176.422760009766,254.136749267578,-99.1122665405273,49.7876586914062,-16.9338359832764,2.83376026153564,-114.806861877441,68.7700119018555,41.9570045471191,126.972900390625,-125.484802246094,50.1816368103027,5.15397214889526,-54.4766540527344,-30.4151039123535,-85.9189605712891,-17.0882396697998,-0.787006974220276,-151.707809448242,77.839958190918,-72.4697189331055,54.241382598877,-135.62239074707,203.206085205078
117.905799865723,198.633697509766,5.59693431854248,31.6749744415283,74.7792053222656,72.1911468505859,-95.442253112793,91.8739471435547,25.4540195465088,104.608978271484,-116.734115600586,272.015441894531,-81.0754318237305,46.0339393615723,5.27120923995972,-56.3695487976074,32.2001190185547,77.4656066894531,114.206466674805,47.646671295166,-8.06192493438721,21.8553943634033,23.5846157073975,62.1493644714355,33.2095069885254,-98.5856399536133,12.9809741973877,-1.72176396846771,-71.4643936157227,147.225112915039,29.2529182434082,37.0634613037109,-71.7497863769531,177.750534057617
83.7549743652344,184.439590454102,92.2122650146484,40.0494384765625,110.59147644043,46.9225044250488,-0.791422128677368,106.763137817383,97.0264358520508,89.9374008178711,-94.5890884399414,272.556579589844,-9.72358894348145,37.8833541870117,-21.6850643157959,6.43450975418091,172.412536621094,50.3376731872559,104.708793640137,46.8817825317383,131.690902709961,17.8141632080078,77.2399139404297,83.1439743041992,29.5777950286865,29.2319030761719,13.1788682937622,-1.54374933242798,-13.5193433761597,190.016067504883,130.183349609375,27.234561920166,-53.7054405212402,173.519622802734
1.281325340271,59.5600738525391,174.224456787109,91.6932067871094,112.096549987793,69.5187835693359,66.8658752441406,154.301696777344,129.984329223633,80.6187744140625,-32.3935050964355,292.070587158203,36.1455345153809,37.7790946960449,-66.2254257202148,105.165481567383,211.10578918457,12.8658723831177,33.7723541259766,141.062515258789,189.382186889648,26.8807373046875,101.187789916992,41.6644172668457,10.8276920318604,104.936027526855,-8.7565860748291,-2.69932222366333,33.7656936645508,212.843292236328,141.223297119141,46.8286285400391,-55.965747833252,176.932525634766
-44.3504981994629,37.1634674072266,225.301528930664,106.708137512207,100.791297912598,116.667709350586,91.1255874633789,215.539428710938,121.674713134766,100.311721801758,5.90388774871826,214.157119750977,-7.63449954986572,81.1685409545898,-58.6565399169922,114.918846130371,180.449127197266,22.1496849060059,-21.8051700592041,154.952896118164,158.969680786133,42.7163925170898,76.2336959838867,93.2643508911133,20.478910446167,83.1469802856445,-27.0123748779297,9.55541515350342,78.6687164306641,271.951965332031,103.631416320801,87.3583602905273,-91.9031524658203,167.311080932617
-65.4531021118164,75.2783508300781,243.900772094727,84.7538452148438,133.944000244141,111.902381896973,87.0708923339844,222.506057739258,111.234680175781,95.4564514160156,-48.4844398498535,70.3428268432617,-39.6791305541992,108.3505859375,6.01559829711914,114.328628540039,133.698471069336,62.6207504272461,-28.1554164886475,61.5295333862305,133.445556640625,65.1044845581055,49.4258270263672,64.6673202514648,39.6841697692871,69.2486190795898,-15.0664157867432,34.2905120849609,104.001152038574,307.550109863281,81.1890640258789,80.2127685546875,-102.848823547363,107.038925170898
-68.1469116210938,-36.7852058410645,210.312271118164,67.5468444824219,132.097381591797,50.490665435791,85.3012390136719,167.706146240234,102.825477600098,6.05589723587036,-88.2767105102539,8.58810997009277,-17.4370975494385,25.4990386962891,30.3055000305176,101.781120300293,119.110328674316,59.1627502441406,-5.979905128479,-33.3396606445312,132.695190429688,64.5370483398438,24.3419055938721,-56.6169395446777,63.8386268615723,53.2348136901855,7.52250671386719,14.6353511810303,67.0886840820312,270.393188476562,62.3304443359375,-17.0568828582764,-39.5072479248047,-9.13858222961426
-33.6233787536621,-189.846939086914,96.2128372192383,73.3140411376953,44.8978080749512,-9.29150676727295,88.5300140380859,125.458297729492,84.9755020141602,-112.112915039062,-43.160026550293,37.0542869567871,1.56569087505341,-95.5802612304688,-25.0779876708984,26.0107192993164,133.956512451172,32.7280006408691,-2.93797206878662,-74.7668228149414,103.035202026367,40.1963996887207,56.4683456420898,-82.4304428100586,96.0390243530273,30.8424797058105,7.95854568481445,-49.3472442626953,-3.68912291526794,245.422500610352,46.6109352111816,-107.024871826172,41.1929016113281,-75.7324676513672
-15.5749588012695,-97.8596496582031,0.618655443191528,82.4586639404297,-9.54581260681152,-12.2300653457642,99.5943603515625,103.190299987793,78.4628601074219,-151.549835205078,34.3672370910645,74.5506210327148,16.7833843231201,-147.742538452148,-40.9167900085449,-18.2949409484863,114.187835693359,39.8469581604004,21.7503108978271,-49.8484954833984,69.8214874267578,17.8537292480469,84.3620529174805,-73.215446472168,108.260391235352,68.3960723876953,-2.43848705291748,-64.1644439697266,-20.4106330871582,233.150772094727,50.4836921691895,-91.4794311523438,117.597480773926,-69.5725402832031
-18.3427066802979,132.022689819336,20.8274459838867,38.2009162902832,31.46510887146,47.0190696716309,108.358642578125,70.1959075927734,89.9471282958984,-88.0750198364258,146.422958374023,85.2854690551758,41.0810241699219,-146.609710693359,17.2627563476562,8.47854804992676,72.3476104736328,5.31396770477295,107.147193908691,9.82326221466064,66.2284393310547,-6.28150796890259,-16.0975189208984,-90.0696563720703,39.3171005249023,131.821151733398,-2.80061435699463,-16.7234172821045,19.6202754974365,175.457778930664,59.5478401184082,-38.847038269043,189.968292236328,-54.038459777832
67.2185363769531,162.583053588867,55.4309844970703,-55.3265838623047,80.6539001464844,87.0223770141602,99.644401550293,56.4679260253906,102.444534301758,-2.33358192443848,254.136749267578,110.586135864258,49.7876586914062,-124.766616821289,2.83376026153564,41.9472846984863,68.7700119018555,-92.8969345092773,126.972900390625,16.23756980896,50.1816368103027,-40.5480079650879,-54.4766540527344,-59.9518814086914,-85.9189605712891,156.687469482422,-0.787006974220276,7.25891542434692,77.839958190918,135.416534423828,54.241382598877,-29.1258010864258,203.206085205078,-8.19775390625
198.633697509766,2.79916596412659,31.6749744415283,-106.507919311523,72.1911468505859,60.2236862182617,91.8739471435547,67.0846862792969,104.608978271484,13.9495124816895,272.015441894531,171.793594360352,46.0339393615723,-112.617263793945,-56.3695487976074,49.3280754089355,77.4656066894531,-125.138328552246,47.646671295166,-52.3187599182129,21.8553943634033,-64.8342208862305,62.1493644714355,-31.9109535217285,-98.5856399536133,145.097137451172,-1.72176396846771,-11.5685348510742,147.225112915039,136.955139160156,37.0634613037109,-43.7993812561035,177.750534057617,34.2042045593262
184.439590454102,-93.0835952758789,40.0494384765625,-79.4874877929688,46.9225044250488,28.4511489868164,106.763137817383,56.2807159423828,89.9374008178711,-27.5569095611572,272.556579589844,193.731674194336,37.8833541870117,-146.168197631836,6.43450975418091,9.66112041473389,50.3376731872559,-79.2222518920898,46.8817825317383,-107.27555847168,17.8141632080078,-66.1728286743164,83.1439743041992,-63.2568588256836,29.2319030761719,104.771224975586,-1.54374933242798,-29.5962028503418,190.016067504883,119.202583312988,27.234561920166,-75.9220733642578,173.519622802734,9.57389450073242
59.5600738525391,-49.8327484130859,91.6932067871094,-48.159122467041,69.5187835693359,21.2732830047607,154.301696777344,20.7733669281006,80.6187744140625,-40.7280426025391,292.070587158203,173.841323852539,37.7790946960449,-179.281402587891,105.165481567383,-39.6864891052246,12.8658723831177,-53.3315696716309,141.062515258789,-85.830924987793,26.8807373046875,-65.7206115722656,41.6644172668457,-73.1429061889648,104.936027526855,66.5013732910156,-2.69932222366333,-37.7062225341797,212.843292236328,102.928535461426,46.8286285400391,-101.610145568848,176.932525634766,9.56964874267578
37.1634674072266,11.7005863189697,106.708137512207,-62.545524597168,116.667709350586,22.6270637512207,215.539428710938,-4.53159523010254,100.311721801758,-6.04062032699585,214.157119750977,200.874328613281,81.1685409545898,-158.038833618164,114.918846130371,-28.9591255187988,22.1496849060059,-50.1402702331543,154.952896118164,-26.4496803283691,42.7163925170898,-67.6668472290039,93.2643508911133,5.57628488540649,83.1469802856445,54.8588333129883,9.55541515350342,-43.2018508911133,271.951965332031,117.163024902344,87.3583602905273,-69.7025299072266,167.311080932617,77.9062805175781
75.2783508300781,4.81621789932251,84.7538452148438,-90.2546234130859,111.902381896973,24.8326530456543,222.506057739258,-3.90274262428284,95.4564514160156,23.6441116333008,70.3428268432617,240.392791748047,108.3505859375,-103.915649414062,114.328628540039,5.05335664749146,62.6207504272461,-47.2095108032227,61.5295333862305,-6.63621711730957,65.1044845581055,-37.4525375366211,64.6673202514648,72.1915588378906,69.2486190795898,38.3850364685059,34.2905120849609,-39.6813011169434,307.550109863281,113.93123626709,80.2127685546875,-34.7936401367188,107.038925170898,125.013832092285
-36.7852058410645,20.5909442901611,67.5468444824219,-103.712089538574,50.490665435791,-17.4614200592041,167.706146240234,17.0943412780762,6.05589723587036,36.4011917114258,8.58810997009277,219.827301025391,25.4990386962891,-35.718391418457,101.781120300293,4.71174049377441,59.1627502441406,-36.6760101318359,-33.3396606445312,-47.8443336486816,64.5370483398438,24.6322689056396,-56.6169395446777,12.3489933013916,53.2348136901855,31.5223789215088,14.6353511810303,-28.7315902709961,270.393188476562,68.4961242675781,-17.0568828582764,-44.1782760620117,-9.13858222961426,129.331787109375
-189.846939086914,137.975006103516,73.3140411376953,-69.4888305664062,-9.29150676727295,-70.7463150024414,125.458297729492,59.6951484680176,-112.112915039062,77.2828598022461,37.0542869567871,182.357955932617,-95.5802612304688,38.4711875915527,26.0107192993164,-7.23839902877808,32.7280006408691,20.0741119384766,-74.7668228149414,-70.2655639648438,40.1963996887207,85.5581665039062,-82.4304428100586,-17.626974105835,30.8424797058105,63.8923759460449,-49.3472442626953,-20.3091659545898,245.422500610352,40.8575668334961,-107.024871826172,-0.348088622093201,-75.7324676513672,119.895896911621
-97.8596496582031,190.14958190918,82.4586639404297,58.3746948242188,-12.2300653457642,-10.8872394561768,103.190299987793,142.490783691406,-151.549835205078,173.856399536133,74.5506210327148,172.607360839844,-147.742538452148,92.5128707885742,-18.2949409484863,21.6241455078125,39.8469581604004,104.488586425781,-49.8484954833984,-2.67140960693359,17.8537292480469,149.044509887695,-73.215446472168,115.761520385742,68.3960723876953,61.0433654785156,-64.1644439697266,-8.59341430664062,233.150772094727,105.92423248291,-91.4794311523438,128.734786987305,-69.5725402832031,125.27604675293
