Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-153.58528137207,-223.186325073242,-135.229202270508,-92.8147811889648,-77.4729919433594,-268.026489257812,-54.7245025634766,-128.113021850586,-9.10691928863525,-132.518157958984,-122.515075683594,-4.21066331863403,68.7679061889648,-126.132331848145,-92.7058868408203,-70.7235641479492,80.0046997070312,-0.0885334834456444,-63.6333999633789,17.4321975708008,-1.4060126543045,-103.990829467773,-148.16535949707,-209.379165649414,-119.431007385254,-70.9900360107422,-106.678680419922,-177.169174194336,-53.0157012939453,106.461845397949,-116.101997375488,-79.2418518066406,305.753814697266,-327.19189453125,119.395484924316,-93.0331039428711,20.8050670623779,-123.398216247559
-64.9893569946289,-352.272308349609,32.6805000305176,-213.553588867188,-31.1950702667236,-439.619293212891,57.2560577392578,-224.466110229492,92.9883270263672,-87.8810424804688,-72.3690643310547,-165.643463134766,192.957412719727,-48.7333602905273,-73.0975494384766,-222.969528198242,139.815444946289,-62.8811378479004,-12.6868352890015,64.7681045532227,42.0766181945801,-172.772415161133,-48.3262138366699,-132.795272827148,27.1325340270996,-109.170127868652,-144.458831787109,-152.025527954102,-0.298628985881805,114.243682861328,-139.293029785156,-10.7186689376831,266.526580810547,-459.781646728516,37.200569152832,-214.962387084961,-22.6024341583252,-185.360626220703
-67.8445663452148,-418.372589111328,125.601791381836,-302.894714355469,-76.505485534668,-512.898986816406,103.919815063477,-241.325302124023,103.572639465332,-10.5556478500366,-0.190315499901772,-267.317169189453,124.700965881348,26.8948554992676,-17.4820709228516,-299.004272460938,88.3386764526367,-71.8115463256836,38.470100402832,-58.0807304382324,-34.6698265075684,-309.971221923828,21.1011962890625,-43.7806396484375,103.912109375,-148.478149414062,-70.3607559204102,-87.0204467773438,40.2609519958496,41.5411529541016,-86.2154769897461,13.7807960510254,99.593505859375,-454.047576904297,-123.675819396973,-253.50569152832,-113.180618286133,-183.498077392578
-148.973678588867,-325.408660888672,27.0727767944336,-310.828369140625,-181.087295532227,-382.866058349609,-6.12844610214233,-218.787612915039,-66.2973098754883,71.5392913818359,13.1435165405273,-193.769058227539,-105.168907165527,90.7910537719727,-10.1004800796509,-219.688446044922,-41.3436622619629,-29.7930240631104,40.848316192627,-175.819961547852,-63.7418823242188,-327.989440917969,39.849308013916,4.01113033294678,36.8138999938965,-139.818969726562,22.3904190063477,-65.7549896240234,93.8517074584961,-37.8709945678711,23.852518081665,0.184404671192169,-149.709671020508,-326.662628173828,-322.665283203125,-162.146133422852,-211.510498046875,-71.1983871459961
-268.104553222656,-154.893951416016,-196.937606811523,-277.984039306641,-325.449035644531,-182.167510986328,-220.295257568359,-221.796035766602,-207.568740844727,77.0698165893555,-46.7278175354004,1.1946382522583,-235.539688110352,70.4712677001953,-77.8867263793945,-20.7054748535156,-142.039031982422,-28.8108386993408,-33.7331924438477,-78.7590255737305,-75.480827331543,-234.46174621582,-41.8133850097656,-43.0084266662598,-89.2796783447266,-189.38427734375,67.7724609375,-104.804100036621,123.617614746094,-99.7583618164062,97.2729110717773,-40.4898109436035,-401.2392578125,-170.708023071289,-430.306030273438,6.09358167648315,-290.819580078125,75.1003570556641
-376.215301513672,-79.7898025512695,-379.351898193359,-233.647033691406,-427.524139404297,-72.4573822021484,-405.793121337891,-218.922058105469,-211.20036315918,38.9616737365723,-114.50154876709,183.325149536133,-219.080993652344,36.7175369262695,-167.254669189453,182.264205932617,-251.232925415039,15.9082069396973,-109.770057678223,92.3706207275391,-135.943542480469,-157.140838623047,-171.702056884766,-171.434310913086,-108.164909362793,-156.389617919922,72.6831893920898,-69.3290710449219,55.5151519775391,-98.6316528320312,98.4679260253906,-78.9455261230469,-479.511840820312,-43.1274452209473,-399.427764892578,150.869812011719,-336.501647949219,231.821044921875
-375.440277099609,-67.3260269165039,-424.291595458984,-171.471908569336,-385.493988037109,-7.21552562713623,-472.908142089844,-133.501007080078,-152.427612304688,76.5462036132812,-122.295471191406,305.388275146484,-143.869155883789,126.352401733398,-187.632080078125,251.541397094727,-276.602416992188,134.924758911133,-89.198112487793,162.708251953125,-90.5087814331055,-87.7769470214844,-173.305236816406,-237.520263671875,10.6222639083862,42.7719955444336,77.1250381469727,31.021354675293,-48.3819923400879,-13.6048402786255,78.3077087402344,-50.9147682189941,-332.755645751953,55.4932250976562,-290.111938476562,206.300506591797,-239.530838012695,329.869750976562
-212.315322875977,-48.0203056335449,-334.216888427734,-101.383018493652,-234.257614135742,37.3483963012695,-381.226348876953,52.252498626709,-88.5069274902344,150.271591186523,-57.5235862731934,360.269134521484,-55.2674179077148,212.982727050781,-118.993499755859,217.819610595703,-149.361831665039,165.499252319336,-22.1669387817383,175.97802734375,37.6199760437012,2.03299188613892,-73.8549575805664,-157.146270751953,54.930778503418,139.969589233398,46.7020874023438,100.711318969727,-89.8004531860352,54.7555770874023,33.3939819335938,51.779182434082,-132.908157348633,91.9533004760742,-145.90283203125,170.792663574219,-63.2297554016113,285.399047851562
-59.4008979797363,-45.9136962890625,-175.211410522461,-54.7287139892578,-122.697425842285,0.00289089698344469,-187.818588256836,235.420028686523,-83.029182434082,145.360977172852,34.3127174377441,323.471771240234,-61.4908218383789,173.799285888672,-26.490291595459,217.237182617188,-26.2290439605713,73.6866455078125,-21.5415325164795,179.19255065918,13.9894247055054,39.4757804870605,-79.557014465332,6.00872755050659,-58.3858451843262,63.2308654785156,-55.5487823486328,191.39306640625,-66.1552352905273,33.1052932739258,-59.9175720214844,149.667175292969,-58.6938896179199,45.4377861022949,-19.2794876098633,114.677703857422,-17.94411277771,201.511917114258
-89.9751892089844,-55.489818572998,-65.0997543334961,-41.909309387207,-139.827346801758,-61.0931243896484,-73.5846252441406,265.191375732422,-127.267509460449,70.1131362915039,73.3521118164062,250.255828857422,-137.867538452148,95.4467849731445,9.78396034240723,232.749328613281,16.949047088623,-40.3128929138184,-46.1693649291992,142.661392211914,-85.6892623901367,4.61336278915405,-183.652770996094,146.5458984375,-109.883171081543,-1.65217745304108,-149.232955932617,265.035430908203,13.713020324707,-35.1309928894043,-119.471351623535,175.24169921875,-149.377334594727,-21.5762615203857,2.60569787025452,110.780570983887,-72.2976531982422,147.090484619141
-223.186325073242,-72.1707382202148,-92.8147811889648,-49.1318664550781,-268.026489257812,-81.1566619873047,-128.113021850586,112.15421295166,-132.518157958984,-21.5179138183594,-4.21066331863403,193.49609375,-126.132331848145,11.0370473861694,-70.7235641479492,189.366790771484,-0.0885334834456444,-110.438591003418,17.4321975708008,60.5569686889648,-103.990829467773,-18.3045024871826,-209.379165649414,150.243713378906,-70.9900360107422,-37.846981048584,-177.169174194336,190.582366943359,106.461845397949,-84.0028686523438,-79.2418518066406,146.580841064453,-327.19189453125,-75.6236038208008,-93.0331039428711,117.873741149902,-123.398216247559,57.7324104309082
-352.272308349609,-99.3230209350586,-213.553588867188,-72.6471252441406,-439.619293212891,-99.9166641235352,-224.466110229492,-114.364654541016,-87.8810424804688,-115.312477111816,-165.643463134766,78.4385528564453,-48.7333602905273,-95.9886856079102,-222.969528198242,91.2328109741211,-62.8811378479004,-76.3741989135742,64.7681045532227,-33.4117584228516,-172.772415161133,-36.9274482727051,-132.795272827148,-7.04346942901611,-109.170127868652,-75.7690277099609,-152.025527954102,30.9535713195801,114.243682861328,-64.3865127563477,-10.7186689376831,93.8867492675781,-459.781646728516,-125.374099731445,-214.962387084961,59.7116661071777,-185.360626220703,-27.1589393615723
-418.372589111328,-131.811935424805,-302.894714355469,-99.3547592163086,-512.898986816406,-140.224060058594,-241.325302124023,-283.488159179688,-10.5556478500366,-178.597564697266,-267.317169189453,-83.8251647949219,26.8948554992676,-160.025039672852,-299.004272460938,-34.3729782104492,-71.8115463256836,36.6737060546875,-58.0807304382324,-73.7815551757812,-309.971221923828,-96.3096618652344,-43.7806396484375,-163.47575378418,-148.478149414062,-76.8288269042969,-87.0204467773438,-81.7978668212891,41.5411529541016,26.9000968933105,13.7807960510254,14.1148080825806,-454.047576904297,-143.387634277344,-253.50569152832,-2.6338427066803,-183.498077392578,-29.9798736572266
-325.408660888672,-195.083389282227,-310.828369140625,-85.1447601318359,-382.866058349609,-208.39192199707,-218.787612915039,-297.431396484375,71.5392913818359,-172.598831176758,-193.769058227539,-144.396499633789,90.7910537719727,-140.580993652344,-219.688446044922,-115.427322387695,-29.7930240631104,105.573020935059,-175.819961547852,-8.11706161499023,-327.989440917969,-135.823638916016,4.01113033294678,-171.484436035156,-139.818969726562,-75.2451324462891,-65.7549896240234,-100.031074523926,-37.8709945678711,108.521659851074,0.184404671192169,-33.404239654541,-326.662628173828,-166.71940612793,-162.146133422852,11.5303602218628,-71.1983871459961,-7.09693717956543
-154.893951416016,-255.993194580078,-277.984039306641,-49.047721862793,-182.167510986328,-299.803039550781,-221.796035766602,-190.743240356445,77.0698165893555,-132.206909179688,1.1946382522583,-132.308029174805,70.4712677001953,-105.79557800293,-20.7054748535156,-146.06379699707,-28.8108386993408,94.0301513671875,-78.7590255737305,98.8534164428711,-234.46174621582,-159.476898193359,-43.0084266662598,-78.1039886474609,-189.38427734375,-85.3429107666016,-104.804100036621,-35.555736541748,-99.7583618164062,101.969619750977,-40.4898109436035,28.4100532531738,-170.708023071289,-272.819396972656,6.09358167648315,-3.0055775642395,75.1003570556641,-74.6412506103516
-79.7898025512695,-259.5361328125,-233.647033691406,-108.772117614746,-72.4573822021484,-352.687225341797,-218.922058105469,-162.066284179688,38.9616737365723,-144.053497314453,183.325149536133,-196.739837646484,36.7175369262695,-154.93196105957,182.264205932617,-235.875885009766,15.9082069396973,61.0261726379395,92.3706207275391,109.516380310059,-157.140838623047,-181.100433349609,-171.434310913086,-25.6226501464844,-156.389617919922,-65.0903015136719,-69.3290710449219,19.4932804107666,-98.6316528320312,46.7873382568359,-78.9455261230469,144.399566650391,-43.1274452209473,-406.656494140625,150.869812011719,-151.195846557617,231.821044921875,-242.466156005859
-67.3260269165039,-248.444137573242,-171.471908569336,-289.751647949219,-7.21552562713623,-330.782073974609,-133.501007080078,-291.971313476562,76.5462036132812,-237.939651489258,305.388275146484,-297.060028076172,126.352401733398,-249.567626953125,251.541397094727,-331.473297119141,134.924758911133,42.7210464477539,162.708251953125,25.4356174468994,-87.7769470214844,-119.244239807129,-237.520263671875,-90.6682205200195,42.7719955444336,-35.8580932617188,31.021354675293,16.3377437591553,-13.6048402786255,25.2468395233154,-50.9147682189941,206.443862915039,55.4932250976562,-468.947418212891,206.300506591797,-301.204620361328,329.869750976562,-363.880187988281
-48.0203056335449,-236.735214233398,-101.383018493652,-410.174743652344,37.3483963012695,-251.32160949707,52.252498626709,-423.516693115234,150.271591186523,-324.061004638672,360.269134521484,-337.556060791016,212.982727050781,-267.980377197266,217.819610595703,-314.256011962891,165.499252319336,18.9214992523193,175.97802734375,-27.6054859161377,2.03299188613892,-64.563117980957,-157.146270751953,-188.679321289062,139.969589233398,-53.0186882019043,100.711318969727,-26.6627006530762,54.7555770874023,7.96843576431274,51.779182434082,161.866561889648,91.9533004760742,-429.119812011719,170.792663574219,-315.540893554688,285.399047851562,-362.344757080078
-45.9136962890625,-183.382843017578,-54.7287139892578,-295.142944335938,0.00289089698344469,-157.349075317383,235.420028686523,-431.146820068359,145.360977172852,-302.172149658203,323.471771240234,-361.401458740234,173.799285888672,-245.281402587891,217.237182617188,-307.430969238281,73.6866455078125,-50.7414131164551,179.19255065918,-49.4910545349121,39.4757804870605,-118.046501159668,6.00872755050659,-178.116622924805,63.2308654785156,-126.750144958496,191.39306640625,-149.815521240234,33.1052932739258,-45.7449531555176,149.667175292969,-1.3107442855835,45.4377861022949,-293.801574707031,114.677703857422,-266.752471923828,201.511917114258,-337.547119140625
-55.489818572998,-128.745529174805,-41.909309387207,-13.5604248046875,-61.0931243896484,-136.056655883789,265.191375732422,-303.966827392578,70.1131362915039,-233.30842590332,250.255828857422,-394.277221679688,95.4467849731445,-254.163558959961,232.749328613281,-402.995452880859,-40.3128929138184,-128.810455322266,142.661392211914,-124.695449829102,4.61336278915405,-143.119613647461,146.5458984375,-75.5876312255859,-1.65217745304108,-179.430694580078,265.035430908203,-317.485809326172,-35.1309928894043,-49.1673736572266,175.24169921875,-184.840454101562,-21.5762615203857,-155.041564941406,110.780570983887,-221.36279296875,147.090484619141,-315.953704833984
-72.1707382202148,-104.999626159668,-49.1318664550781,208.339309692383,-81.1566619873047,-187.440811157227,112.15421295166,-81.0932693481445,-21.5179138183594,-222.691024780273,193.49609375,-375.238586425781,11.0370473861694,-230.481063842773,189.366790771484,-458.811126708984,-110.438591003418,-117.55290222168,60.5569686889648,-215.410018920898,-18.3045024871826,-125.259674072266,150.243713378906,14.7054109573364,-37.846981048584,-119.11865234375,190.582366943359,-388.052764892578,-84.0028686523438,21.7536067962646,146.580841064453,-228.401428222656,-75.6236038208008,-87.5868988037109,117.873741149902,-145.924560546875,57.7324104309082,-240.213241577148
-99.3230209350586,-42.0438842773438,-72.6471252441406,241.210021972656,-99.9166641235352,-155.248123168945,-114.364654541016,86.9813919067383,-115.312477111816,-223.256683349609,78.4385528564453,-302.204071044922,-95.9886856079102,-163.068267822266,91.2328109741211,-403.506469726562,-76.3741989135742,-33.3263511657715,-33.4117584228516,-238.026962280273,-36.9274482727051,-128.214202880859,-7.04346942901611,57.0690307617188,-75.7690277099609,-8.13320732116699,30.9535713195801,-311.503448486328,-64.3865127563477,50.5387535095215,93.8867492675781,-123.308250427246,-125.374099731445,-20.2502765655518,59.7116661071777,-92.499885559082,-27.1589393615723,-160.061416625977
-131.811935424805,78.318244934082,-99.3547592163086,114.540023803711,-140.224060058594,2.37865948677063,-283.488159179688,76.0942153930664,-178.597564697266,-203.716186523438,-83.8251647949219,-258.059661865234,-160.025039672852,-140.867553710938,-34.3729782104492,-323.371368408203,36.6737060546875,11.411847114563,-73.7815551757812,-172.125259399414,-96.3096618652344,-63.4825439453125,-163.47575378418,26.3114280700684,-76.8288269042969,26.3934001922607,-81.7978668212891,-135.891937255859,26.9000968933105,11.1203556060791,14.1148080825806,17.6980857849121,-143.387634277344,38.2822570800781,-2.6338427066803,-144.480728149414,-29.9798736572266,-145.980529785156
-195.083389282227,143.026550292969,-85.1447601318359,-83.6575393676758,-208.39192199707,111.801475524902,-297.431396484375,-46.9789848327637,-172.598831176758,-221.448760986328,-144.396499633789,-260.114990234375,-140.580993652344,-182.185455322266,-115.427322387695,-260.320617675781,105.573020935059,1.51003634929657,-8.11706161499023,-48.1015472412109,-135.823638916016,-0.110617414116859,-171.484436035156,-52.3607749938965,-75.2451324462891,-14.4680194854736,-100.031074523926,1.9071124792099,108.521659851074,-34.5150947570801,-33.404239654541,103.947631835938,-166.71940612793,-10.688157081604,11.5303602218628,-225.119873046875,-7.09693717956543,-162.727584838867
-255.993194580078,106.459350585938,-49.047721862793,-218.068923950195,-299.803039550781,108.469383239746,-190.743240356445,-156.451812744141,-132.206909179688,-209.059478759766,-132.308029174805,-198.340469360352,-105.79557800293,-201.068572998047,-146.06379699707,-157.729614257812,94.0301513671875,-2.69826769828796,98.8534164428711,50.6415519714355,-159.476898193359,-42.6594161987305,-78.1039886474609,-61.1874809265137,-85.3429107666016,-71.608642578125,-35.555736541748,-31.1792602539062,101.969619750977,-70.3427581787109,28.4100532531738,73.1811904907227,-272.819396972656,-63.3737030029297,-3.0055775642395,-192.090240478516,-74.6412506103516,-113.568046569824
-259.5361328125,81.2406158447266,-108.772117614746,-151.800506591797,-352.687225341797,115.708419799805,-162.066284179688,-154.805358886719,-144.053497314453,-97.692497253418,-196.739837646484,-22.0776672363281,-154.93196105957,-104.490837097168,-235.875885009766,25.6013240814209,61.0261726379395,6.1201434135437,109.516380310059,86.8115768432617,-181.100433349609,-80.7920074462891,-25.6226501464844,3.89549231529236,-65.0903015136719,-114.226127624512,19.4932804107666,-121.31071472168,46.7873382568359,-64.3977966308594,144.399566650391,-40.6666030883789,-406.656494140625,11.8768796920776,-151.195846557617,-41.2234230041504,-242.466156005859,19.8388004302979
-248.444137573242,96.3207092285156,-289.751647949219,77.959587097168,-330.782073974609,140.827041625977,-291.971313476562,-8.20094299316406,-237.939651489258,30.2867336273193,-297.060028076172,153.6494140625,-249.567626953125,54.2121086120605,-331.473297119141,218.536117553711,42.7210464477539,37.0960540771484,25.4356174468994,116.734558105469,-119.244239807129,-95.1188125610352,-90.6682205200195,37.2081413269043,-35.8580932617188,-121.528968811035,16.3377437591553,-99.3605575561523,25.2468395233154,-1.00404369831085,206.443862915039,-98.4513168334961,-468.947418212891,125.812049865723,-301.204620361328,120.699104309082,-363.880187988281,140.513229370117
-236.735214233398,76.3545989990234,-410.174743652344,284.864776611328,-251.32160949707,105.537368774414,-423.516693115234,175.074920654297,-324.061004638672,155.788665771484,-337.556060791016,242.49658203125,-267.980377197266,150.078857421875,-314.256011962891,332.357757568359,18.9214992523193,109.789184570312,-27.6054859161377,167.005798339844,-64.563117980957,-99.2047271728516,-188.679321289062,40.4378395080566,-53.0186882019043,-81.0754547119141,-26.6627006530762,-23.1153564453125,7.96843576431274,49.1703720092773,161.866561889648,-44.2150802612305,-429.119812011719,204.94108581543,-315.540893554688,237.572326660156,-362.344757080078,249.214813232422
-183.382843017578,80.0676116943359,-295.142944335938,338.382385253906,-157.349075317383,86.8572769165039,-431.146820068359,278.314392089844,-302.172149658203,273.262176513672,-361.401458740234,268.198852539062,-245.281402587891,189.986251831055,-307.430969238281,370.682678222656,-50.7414131164551,133.096603393555,-49.4910545349121,202.898651123047,-118.046501159668,-33.0297431945801,-178.116622924805,52.3701553344727,-126.750144958496,27.1101131439209,-149.815521240234,41.3970336914062,-45.7449531555176,53.9244155883789,-1.3107442855835,58.5574073791504,-293.801574707031,260.664489746094,-266.752471923828,302.188385009766,-337.547119140625,398.769348144531
-128.745529174805,138.732208251953,-13.5604248046875,216.634399414062,-136.056655883789,138.64697265625,-303.966827392578,260.653900146484,-233.30842590332,252.191711425781,-394.277221679688,228.636535644531,-254.163558959961,167.823364257812,-402.995452880859,347.718444824219,-128.810455322266,10.6356067657471,-124.695449829102,160.327590942383,-143.119613647461,-10.550347328186,-75.5876312255859,56.1977806091309,-179.430694580078,141.097366333008,-317.485809326172,110.917594909668,-49.1673736572266,55.2191543579102,-184.840454101562,145.609252929688,-155.041564941406,216.963302612305,-221.36279296875,267.280456542969,-315.953704833984,442.312652587891
-104.999626159668,113.65340423584,208.339309692383,7.21735525131226,-187.440811157227,149.045516967773,-81.0932693481445,94.7734603881836,-222.691024780273,94.4469451904297,-375.238586425781,101.601837158203,-230.481063842773,33.3873596191406,-458.811126708984,250.170059204102,-117.55290222168,-162.864318847656,-215.410018920898,17.100025177002,-125.259674072266,-77.8067474365234,14.7054109573364,71.0005111694336,-119.11865234375,119.295417785645,-388.052764892578,105.04914855957,21.7536067962646,66.4107055664062,-228.401428222656,151.138168334961,-87.5868988037109,59.8601150512695,-145.924560546875,128.730133056641,-240.213241577148,305.3896484375
-42.0438842773438,5.75846862792969,241.210021972656,-114.789611816406,-155.248123168945,82.9473342895508,86.9813919067383,-112.952644348145,-223.256683349609,-37.2451667785645,-302.204071044922,-78.4682006835938,-163.068267822266,-75.8527603149414,-403.506469726562,105.44164276123,-33.3263511657715,-218.689376831055,-238.026962280273,-111.160552978516,-128.214202880859,-92.6952972412109,57.0690307617188,84.9336318969727,-8.13320732116699,17.4409008026123,-311.503448486328,-28.5044994354248,50.5387535095215,65.6320037841797,-123.308250427246,37.4312438964844,-20.2502765655518,-59.4495735168457,-92.499885559082,-14.0334568023682,-160.061416625977,175.947372436523
78.318244934082,-51.1647033691406,114.540023803711,-77.6395950317383,2.37865948677063,6.9450364112854,76.0942153930664,-176.239669799805,-203.716186523438,-77.8291854858398,-258.059661865234,-228.137252807617,-140.867553710938,-50.3858451843262,-323.371368408203,-2.02872633934021,11.411847114563,-126.710609436035,-172.125259399414,-123.010330200195,-63.4825439453125,-72.5037231445312,26.3114280700684,29.6776142120361,26.3934001922607,-6.17640590667725,-135.891937255859,-168.333587646484,11.1203556060791,41.2001457214355,17.6980857849121,-108.174011230469,38.2822570800781,-73.4651565551758,-144.480728149414,-83.983039855957,-145.980529785156,131.792709350586
