Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
132.264099121094,138.529586791992,411.1142578125,18.0006504058838,168.193740844727,91.7526168823242,220.051528930664,73.1591796875,173.683639526367,99.4331512451172,1.29275333881378,1.9415397644043,142.546524047852,-31.7423095703125,94.1631774902344,-4.42313432693481,295.257751464844,118.250328063965,109.198425292969,55.9789962768555,84.0306243896484,66.382926940918,145.494232177734,26.1496829986572,69.4388809204102,-21.9057121276855,131.325576782227,96.9139938354492,201.298553466797,8.95399475097656,108.363792419434,-8.301833152771,165.782196044922,80.1345825195312,20.9530353546143,33.1735763549805
18.3412590026855,99.3353958129883,326.66943359375,-36.1991233825684,99.7769470214844,61.9330596923828,170.685440063477,5.90599775314331,100.163932800293,54.9953269958496,-12.3607845306396,-57.2643051147461,60.6128616333008,-62.0346069335938,55.8712539672852,-71.2423629760742,252.108444213867,82.8700103759766,43.4136047363281,4.75397300720215,23.0313358306885,29.8574104309082,133.534515380859,-32.404109954834,10.1468963623047,-31.8941307067871,129.831985473633,60.1547088623047,138.83235168457,-51.8007965087891,28.7729511260986,-39.4223785400391,150.197555541992,15.8116474151611,-54.3816680908203,7.42218732833862
12.1797714233398,59.2920761108398,253.201293945312,-35.4500846862793,43.4137725830078,41.6361274719238,155.913955688477,-45.7805519104004,18.0181655883789,8.17926216125488,-11.4752769470215,-85.0439147949219,-56.9642028808594,-80.6935195922852,58.5005912780762,-101.674293518066,171.927490234375,104.906799316406,44.8192596435547,-19.6190223693848,-33.0882682800293,29.7650985717773,82.1515731811523,-113.382377624512,-81.7750778198242,-30.5370941162109,127.836906433105,4.43059921264648,68.4120025634766,-57.3248710632324,55.534049987793,-40.9652671813965,125.118469238281,-1.10817766189575,-101.647026062012,9.11341953277588
64.7222213745117,45.4740028381348,211.847732543945,-46.1749572753906,11.0913486480713,12.3479862213135,115.017837524414,-67.2934875488281,-25.1020889282227,5.3523006439209,-29.6648559570312,-81.7005233764648,-138.913208007812,-55.3885536193848,51.0681838989258,-91.3268432617188,107.521827697754,157.972091674805,77.0628433227539,-19.8141632080078,-42.7591133117676,33.517692565918,21.783655166626,-137.842132568359,-120.70630645752,-1.69508385658264,67.9861373901367,-7.93893575668335,-11.325439453125,23.4505958557129,45.0229873657227,2.63952612876892,86.3287200927734,-11.1415033340454,-94.3261260986328,44.3780517578125
12.4957323074341,54.2923812866211,147.962539672852,-91.6197814941406,20.1688251495361,20.5560970306396,76.8545227050781,-58.777042388916,-15.0726079940796,22.7436428070068,-10.2825183868408,-68.3183059692383,-106.451515197754,18.338565826416,24.5012397766113,-73.4611129760742,122.073524475098,175.717407226562,90.8099060058594,18.069709777832,-7.17001104354858,26.3588790893555,26.426586151123,-99.6482315063477,-113.544479370117,27.5326251983643,44.8297729492188,8.75871467590332,-59.9667739868164,112.308746337891,13.3862934112549,7.45043039321899,70.4749069213867,-56.0298194885254,-39.8299980163574,98.5064010620117
-43.6465339660645,80.6826477050781,125.761207580566,-108.22566986084,60.3544387817383,59.9668235778809,115.415832519531,-70.4051666259766,34.7984657287598,13.0930461883545,63.6995468139648,-78.3762130737305,-3.49388647079468,20.0502338409424,28.6147937774658,-83.2619934082031,178.828125,143.161392211914,103.652069091797,76.06494140625,37.5192184448242,33.6613235473633,79.1308212280273,-80.2216796875,-104.47388458252,32.8588905334473,133.350158691406,-11.1072053909302,-23.838695526123,112.368858337402,95.1470718383789,-52.971508026123,92.8857955932617,-107.583602905273,27.4123420715332,67.4232559204102
22.7568912506104,110.277244567871,179.995162963867,-85.8308181762695,93.1874008178711,28.6299076080322,154.530349731445,-107.411964416504,86.3243026733398,-44.2738304138184,122.248031616211,-143.169097900391,36.5928993225098,-97.4457015991211,47.003002166748,-140.772644042969,192.162719726562,78.4484558105469,130.481582641602,73.2464828491211,60.7627944946289,34.3151016235352,111.669502258301,-116.870056152344,-66.4913177490234,-2.79875659942627,219.342483520508,-54.8752593994141,24.264986038208,60.9696655273438,204.756881713867,-79.9897155761719,133.353164672852,-172.454193115234,49.7195167541504,-63.6636695861816
90.7098922729492,128.432022094727,173.314514160156,-50.4873504638672,84.2109298706055,-34.2844390869141,144.426162719727,-127.818260192871,92.4161834716797,-115.988754272461,126.234512329102,-205.764251708984,5.62169408798218,-187.159759521484,51.1456489562988,-198.931457519531,167.081787109375,13.4764165878296,145.354232788086,27.9852027893066,73.4083557128906,-16.5399074554443,87.4282913208008,-119.93196105957,-36.8006820678711,-61.5747261047363,200.726425170898,-49.7966384887695,22.4957313537598,42.3293418884277,184.300827026367,-62.6745529174805,150.39453125,-221.769058227539,37.4044799804688,-133.21467590332
100.861068725586,104.357025146484,106.476570129395,-35.8053398132324,77.3016052246094,-51.1898803710938,144.529541015625,-103.066177368164,79.1353988647461,-133.931243896484,100.575927734375,-169.048355102539,-5.95531892776489,-157.980667114258,55.3485374450684,-177.116592407227,158.883987426758,7.96554470062256,137.404586791992,51.7275543212891,99.2258682250977,-60.1877136230469,40.1953620910645,-61.8676834106445,-45.8760261535645,-97.349479675293,133.867813110352,2.38559150695801,25.7661380767822,27.1637439727783,85.0636215209961,-63.8299674987793,143.264984130859,-198.880310058594,49.9250411987305,-92.227783203125
126.329559326172,50.5049018859863,69.741325378418,-55.1552276611328,99.2873764038086,-54.0266876220703,133.093627929688,-37.2221336364746,94.1786422729492,-93.6252822875977,60.9736099243164,-73.6806106567383,-5.59308958053589,-86.0393447875977,46.6753425598145,-109.117065429688,155.222305297852,51.4892997741699,108.610321044922,107.657287597656,105.745704650879,-25.2712516784668,29.3201313018799,-40.8547172546387,-37.9726066589355,-95.1499176025391,102.542198181152,25.2103080749512,41.2198219299316,-7.25985383987427,21.601146697998,-90.0594711303711,129.770248413086,-173.763793945312,61.1061096191406,-48.9616317749023
138.529586791992,28.6148452758789,18.0006504058838,-74.195182800293,91.7526168823242,-45.7849388122559,73.1591796875,-1.73485207557678,99.4331512451172,-60.3039093017578,1.9415397644043,-22.1213130950928,-31.7423095703125,-58.0907287597656,-4.42313432693481,-97.1763000488281,118.250328063965,26.8111228942871,55.9789962768555,65.9210815429688,66.382926940918,12.6968069076538,26.1496829986572,-38.3037109375,-21.9057121276855,-92.3514404296875,96.9139938354492,29.4720897674561,8.95399475097656,2.90965104103088,-8.301833152771,-163.151718139648,80.1345825195312,-187.726806640625,33.1735763549805,-34.163200378418
99.3353958129883,11.2541589736938,-36.1991233825684,-75.1788101196289,61.9330596923828,-35.7410278320312,5.90599775314331,-7.17847299575806,54.9953269958496,-44.2940406799316,-57.2643051147461,0.206802219152451,-62.0346069335938,-78.340217590332,-71.2423629760742,-125.801147460938,82.8700103759766,-82.604118347168,4.75397300720215,-49.6405220031738,29.8574104309082,-8.36192417144775,-32.404109954834,23.5937194824219,-31.8941307067871,-116.486404418945,60.1547088623047,85.5217590332031,-51.8007965087891,55.9043388366699,-39.4223785400391,-238.701293945312,15.8116474151611,-148.105926513672,7.42218732833862,-28.5182456970215
59.2920761108398,-31.7549953460693,-35.4500846862793,-51.4867172241211,41.6361274719238,-35.3762321472168,-45.7805519104004,38.3386878967285,8.17926216125488,-6.8529839515686,-85.0439147949219,37.2171592712402,-80.6935195922852,-91.5213241577148,-101.674293518066,-124.998588562012,104.906799316406,-135.519622802734,-19.6190223693848,-136.552795410156,29.7650985717773,-9.58100605010986,-113.382377624512,57.5881690979004,-30.5370941162109,-133.96745300293,4.43059921264648,125.898345947266,-57.3248710632324,77.6436309814453,-40.9652671813965,-225.518341064453,-1.10817766189575,-57.7867393493652,9.11341953277588,-34.4539947509766
45.4740028381348,-2.23565769195557,-46.1749572753906,5.63617134094238,12.3479862213135,30.9423313140869,-67.2934875488281,108.150703430176,5.3523006439209,51.6327590942383,-81.7005233764648,81.7341232299805,-55.3885536193848,-64.5657577514648,-91.3268432617188,-107.015838623047,157.972091674805,-83.9652099609375,-19.8141632080078,-175.550704956055,33.517692565918,52.7731323242188,-137.842132568359,15.5620994567871,-1.69508385658264,-115.931579589844,-7.93893575668335,75.7869415283203,23.4505958557129,62.715202331543,2.63952612876892,-208.322250366211,-11.1415033340454,5.63485717773438,44.3780517578125,-12.4587879180908
54.2923812866211,117.561584472656,-91.6197814941406,57.482723236084,20.5560970306396,137.598510742188,-58.777042388916,134.217468261719,22.7436428070068,126.001411437988,-68.3183059692383,137.472061157227,18.338565826416,-19.2347984313965,-73.4611129760742,-82.6066436767578,175.717407226562,-20.6507701873779,18.069709777832,-169.906494140625,26.3588790893555,126.885681152344,-99.6482315063477,24.0874843597412,27.5326251983643,-68.7748184204102,8.75871467590332,53.9576034545898,112.308746337891,63.315616607666,7.45043039321899,-223.376205444336,-56.0298194885254,57.7592353820801,98.5064010620117,46.1932411193848
80.6826477050781,189.829803466797,-108.22566986084,68.3149566650391,59.9668235778809,174.183319091797,-70.4051666259766,163.04460144043,13.0930461883545,200.403656005859,-78.3762130737305,184.668930053711,20.0502338409424,24.2302494049072,-83.2619934082031,-26.7690677642822,143.161392211914,11.9354400634766,76.06494140625,-124.430358886719,33.6613235473633,162.574798583984,-80.2216796875,106.735900878906,32.8588905334473,-1.96746695041656,-11.1072053909302,135.453964233398,112.368858337402,75.6619262695312,-52.971508026123,-158.259841918945,-107.583602905273,87.2424926757812,67.4232559204102,80.4433517456055
110.277244567871,150.900375366211,-85.8308181762695,39.2926597595215,28.6299076080322,162.032302856445,-107.411964416504,177.302230834961,-44.2738304138184,214.368011474609,-143.169097900391,184.006896972656,-97.4457015991211,41.7428207397461,-140.772644042969,20.6921939849854,78.4484558105469,23.3292636871338,73.2464828491211,-101.613464355469,34.3151016235352,142.498611450195,-116.870056152344,136.722396850586,-2.79875659942627,34.2279396057129,-54.8752593994141,195.672698974609,60.9696655273438,55.209098815918,-79.9897155761719,-108.794776916504,-172.454193115234,53.4771614074707,-63.6636695861816,70.1434097290039
128.432022094727,72.2097244262695,-50.4873504638672,-9.36042881011963,-34.2844390869141,150.893646240234,-127.818260192871,161.637603759766,-115.988754272461,175.980819702148,-205.764251708984,162.032089233398,-187.159759521484,13.2691259384155,-198.931457519531,6.93667697906494,13.4764165878296,6.54843664169312,27.9852027893066,-147.683074951172,-16.5399074554443,110.491806030273,-119.93196105957,81.0259552001953,-61.5747261047363,13.4486875534058,-49.7966384887695,154.759658813477,42.3293418884277,36.3802337646484,-62.6745529174805,-188.060165405273,-221.769058227539,32.5523414611816,-133.21467590332,39.1386413574219
104.357025146484,44.9937057495117,-35.8053398132324,-23.9908580780029,-51.1898803710938,145.683319091797,-103.066177368164,219.519409179688,-133.931243896484,168.315307617188,-169.048355102539,161.176910400391,-157.980667114258,-10.2360935211182,-177.116592407227,-26.6091957092285,7.96554470062256,-20.29345703125,51.7275543212891,-223.084213256836,-60.1877136230469,119.966613769531,-61.8676834106445,23.4654197692871,-97.349479675293,9.65917778015137,2.38559150695801,78.262077331543,27.1637439727783,64.6785583496094,-63.8299674987793,-260.22119140625,-198.880310058594,74.6208419799805,-92.227783203125,20.5634708404541
50.5049018859863,68.8098373413086,-55.1552276611328,-0.0827653259038925,-54.0266876220703,152.182205200195,-37.2221336364746,305.234832763672,-93.6252822875977,196.430755615234,-73.6806106567383,186.82942199707,-86.0393447875977,11.4000263214111,-109.117065429688,-21.2595176696777,51.4892997741699,-25.4252586364746,107.657287597656,-256.981201171875,-25.2712516784668,147.556610107422,-40.8547172546387,16.226188659668,-95.1499176025391,41.2392501831055,25.2103080749512,44.8636436462402,-7.25985383987427,60.2558174133301,-90.0594711303711,-256.175140380859,-173.763793945312,110.250816345215,-48.9616317749023,46.8428916931152
28.6148452758789,51.2837753295898,-74.195182800293,2.94396448135376,-45.7849388122559,134.816879272461,-1.73485207557678,294.281402587891,-60.3039093017578,204.390548706055,-22.1213130950928,227.030395507812,-58.0907287597656,35.0845069885254,-97.1763000488281,5.84458160400391,26.8111228942871,8.73850536346436,65.9210815429688,-210.350555419922,12.6968069076538,153.071411132812,-38.3037109375,32.2648620605469,-92.3514404296875,40.7178955078125,29.4720897674561,65.3842086791992,2.90965104103088,-0.632623672485352,-163.151718139648,-180.896301269531,-187.726806640625,116.373443603516,-34.163200378418,78.3934555053711
11.2541589736938,-7.79455184936523,-75.1788101196289,-17.4476947784424,-35.7410278320312,103.874977111816,-7.17847299575806,257.877227783203,-44.2940406799316,183.928466796875,0.206802219152451,237.509353637695,-78.340217590332,43.5798759460449,-125.801147460938,20.879467010498,-82.604118347168,83.8700714111328,-49.6405220031738,-109.521644592285,-8.36192417144775,122.533241271973,23.5937194824219,28.4205379486084,-116.486404418945,7.68178415298462,85.5217590332031,78.3271713256836,55.9043388366699,22.4662055969238,-238.701293945312,-24.1068134307861,-148.105926513672,112.861183166504,-28.5182456970215,71.0667266845703
-31.7549953460693,-16.1122283935547,-51.4867172241211,-38.2265319824219,-35.3762321472168,117.552726745605,38.3386878967285,253.172805786133,-6.8529839515686,168.014984130859,37.2171592712402,201.393341064453,-91.5213241577148,56.956241607666,-124.998588562012,31.697078704834,-135.519622802734,156.585556030273,-136.552795410156,-15.7285852432251,-9.58100605010986,76.2179183959961,57.5881690979004,4.32884168624878,-133.96745300293,-21.331075668335,125.898345947266,43.4680824279785,77.6436309814453,139.077178955078,-225.518341064453,45.6743011474609,-57.7867393493652,92.9595489501953,-34.4539947509766,72.6519470214844
-2.23565769195557,14.1718082427979,5.63617134094238,-43.6874084472656,30.9423313140869,154.849822998047,108.150703430176,224.389984130859,51.6327590942383,184.994491577148,81.7341232299805,178.241088867188,-64.5657577514648,61.9899444580078,-107.015838623047,45.7075309753418,-83.9652099609375,188.947143554688,-175.550704956055,62.0666580200195,52.7731323242188,86.7347564697266,15.5620994567871,-16.5365467071533,-115.931579589844,-22.8501205444336,75.7869415283203,5.59227180480957,62.715202331543,181.948959350586,-208.322250366211,-33.4697570800781,5.63485717773438,95.9970092773438,-12.4587879180908,89.7863082885742
117.561584472656,56.1882400512695,57.482723236084,3.67394256591797,137.598510742188,198.190399169922,134.217468261719,198.537673950195,126.001411437988,223.343154907227,137.472061157227,192.636856079102,-19.2347984313965,64.9860610961914,-82.6066436767578,50.8123550415039,-20.6507701873779,194.561752319336,-169.906494140625,144.051147460938,126.885681152344,161.167999267578,24.0874843597412,-14.2950859069824,-68.7748184204102,19.8910713195801,53.9576034545898,3.2789146900177,63.315616607666,128.624465942383,-223.376205444336,-47.5980377197266,57.7592353820801,146.628753662109,46.1932411193848,83.0757369995117
189.829803466797,166.276580810547,68.3149566650391,59.5632476806641,174.183319091797,254.448379516602,163.04460144043,213.498748779297,200.403656005859,254.654449462891,184.668930053711,203.933166503906,24.2302494049072,94.3728866577148,-26.7690677642822,62.3911590576172,11.9354400634766,187.672302246094,-124.430358886719,206.11865234375,162.574798583984,228.54362487793,106.735900878906,21.6874179840088,-1.96746695041656,67.9980545043945,135.453964233398,30.1719570159912,75.6619262695312,111.314834594727,-158.259841918945,35.4165458679199,87.2424926757812,195.555267333984,80.4433517456055,109.116996765137
150.900375366211,288.067779541016,39.2926597595215,51.4529724121094,162.032302856445,293.729766845703,177.302230834961,233.162292480469,214.368011474609,289.858825683594,184.006896972656,206.254547119141,41.7428207397461,141.965270996094,20.6921939849854,107.468376159668,23.3292636871338,190.756576538086,-101.613464355469,233.013275146484,142.498611450195,279.507904052734,136.722396850586,72.4675369262695,34.2279396057129,104.212677001953,195.672698974609,76.4152755737305,55.209098815918,172.692840576172,-108.794776916504,81.4534530639648,53.4771614074707,229.654602050781,70.1434097290039,182.790115356445
72.2097244262695,280.240539550781,-9.36042881011963,24.6000099182129,150.893646240234,317.110015869141,161.637603759766,240.334442138672,175.980819702148,328.216217041016,162.032089233398,223.459716796875,13.2691259384155,192.288940429688,6.93667697906494,155.798690795898,6.54843664169312,226.190292358398,-147.683074951172,247.902297973633,110.491806030273,307.216888427734,81.0259552001953,111.12410736084,13.4486875534058,157.344116210938,154.759658813477,114.544006347656,36.3802337646484,242.653656005859,-188.060165405273,116.804176330566,32.5523414611816,243.359497070312,39.1386413574219,204.41178894043
44.9937057495117,170.336761474609,-23.9908580780029,22.6125411987305,145.683319091797,302.970367431641,219.519409179688,231.532684326172,168.315307617188,320.424896240234,161.176910400391,243.493408203125,-10.2360935211182,219.686233520508,-26.6091957092285,163.876892089844,-20.29345703125,260.813751220703,-223.084213256836,252.560241699219,119.966613769531,273.901977539062,23.4654197692871,127.041526794434,9.65917778015137,172.356185913086,78.262077331543,113.966918945312,64.6785583496094,264.479614257812,-260.22119140625,173.348159790039,74.6208419799805,201.556869506836,20.5634708404541,170.468536376953
68.8098373413086,97.7660751342773,-0.0827653259038925,34.1426773071289,152.182205200195,219.220718383789,305.234832763672,196.995223999023,196.430755615234,251.453582763672,186.82942199707,232.622924804688,11.4000263214111,185.76579284668,-21.2595176696777,150.923049926758,-25.4252586364746,261.98681640625,-256.981201171875,238.547668457031,147.556610107422,212.872100830078,16.226188659668,104.078491210938,41.2392501831055,103.52668762207,44.8636436462402,83.0825958251953,60.2558174133301,230.726547241211,-256.175140380859,181.71940612793,110.250816345215,138.38525390625,46.8428916931152,144.498947143555
51.2837753295898,88.2678756713867,2.94396448135376,57.0594291687012,134.816879272461,141.074691772461,294.281402587891,138.513870239258,204.390548706055,155.782775878906,227.030395507812,181.744247436523,35.0845069885254,121.261451721191,5.84458160400391,129.335357666016,8.73850536346436,223.390579223633,-210.350555419922,198.287872314453,153.071411132812,157.50553894043,32.2648620605469,49.6414108276367,40.7178955078125,30.8427181243896,65.3842086791992,50.1075592041016,-0.632623672485352,156.536911010742,-180.896301269531,128.717163085938,116.373443603516,75.0267791748047,78.3934555053711,113.327796936035
-7.79455184936523,75.6536254882812,-17.4476947784424,45.289608001709,103.874977111816,99.1520767211914,257.877227783203,66.2403030395508,183.928466796875,66.7871704101562,237.509353637695,104.485977172852,43.5798759460449,88.7127685546875,20.879467010498,70.0474395751953,83.8700714111328,152.033706665039,-109.521644592285,112.695838928223,122.533241271973,109.824073791504,28.4205379486084,7.67971658706665,7.68178415298462,10.7474431991577,78.3271713256836,28.1013469696045,22.4662055969238,94.0321502685547,-24.1068134307861,82.6254806518555,112.861183166504,-20.1663360595703,71.0667266845703,78.3530654907227
-16.1122283935547,64.8932876586914,-38.2265319824219,-7.21776485443115,117.552726745605,52.9804458618164,253.172805786133,19.6181221008301,168.014984130859,16.6597709655762,201.393341064453,22.7228965759277,56.956241607666,75.8081893920898,31.697078704834,0.202547147870064,156.585556030273,111.127136230469,-15.7285852432251,24.7152481079102,76.2179183959961,90.7226181030273,4.32884168624878,-2.44753360748291,-21.331075668335,9.28853225708008,43.4680824279785,14.5603504180908,139.077178955078,102.021278381348,45.6743011474609,80.9789810180664,92.9595489501953,-82.1365737915039,72.6519470214844,53.9882965087891
14.1718082427979,101.540084838867,-43.6874084472656,-24.910327911377,154.849822998047,35.5052337646484,224.389984130859,27.2818737030029,184.994491577148,7.3095383644104,178.241088867188,-17.1143550872803,61.9899444580078,40.1553192138672,45.7075309753418,-26.8194065093994,188.947143554688,114.140830993652,62.0666580200195,9.38528347015381,86.7347564697266,67.9786529541016,-16.5365467071533,19.7777557373047,-22.8501205444336,-0.24793866276741,5.59227180480957,26.0146827697754,181.948959350586,151.06217956543,-33.4697570800781,83.8899383544922,95.9970092773438,-60.0287742614746,89.7863082885742,6.58190727233887
56.1882400512695,124.113945007324,3.67394256591797,-23.2041664123535,198.190399169922,33.9131927490234,198.537673950195,56.8321914672852,223.343154907227,-5.13056421279907,192.636856079102,6.31420755386353,64.9860610961914,-20.9542903900146,50.8123550415039,-29.2752590179443,194.561752319336,75.6767654418945,144.051147460938,28.5004062652588,161.167999267578,35.1234931945801,-14.2950859069824,67.4797134399414,19.8910713195801,0.978592336177826,3.2789146900177,73.071907043457,128.624465942383,162.060638427734,-47.5980377197266,84.5720367431641,146.628753662109,-35.3405876159668,83.0757369995117,-43.8962783813477
166.276580810547,59.1688957214355,59.5632476806641,-33.8115882873535,254.448379516602,14.4452648162842,213.498748779297,65.1513748168945,254.654449462891,-23.0139656066895,203.933166503906,26.7733612060547,94.3728866577148,-74.4384078979492,62.3911590576172,-38.0489387512207,187.672302246094,1.58570766448975,206.11865234375,-11.0862102508545,228.54362487793,59.4121475219727,21.6874179840088,88.1825332641602,67.9980545043945,33.0906028747559,30.1719570159912,85.0643768310547,111.314834594727,116.839744567871,35.4165458679199,74.8501739501953,195.555267333984,-48.1429061889648,109.116996765137,-56.5200576782227
288.067779541016,-8.46502113342285,51.4529724121094,-3.29498839378357,293.729766845703,30.1557884216309,233.162292480469,37.447509765625,289.858825683594,-1.7045636177063,206.254547119141,-12.9561977386475,141.965270996094,-74.9391479492188,107.468376159668,-64.118896484375,190.756576538086,-33.9951629638672,233.013275146484,-104.05982208252,279.507904052734,84.0380249023438,72.4675369262695,43.6312599182129,104.212677001953,62.1610908508301,76.4152755737305,1.50892674922943,172.692840576172,63.0067863464355,81.4534530639648,-59.1291847229004,229.654602050781,-94.0647964477539,182.790115356445,-64.3515472412109
