Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-23.9998149871826,-52.9417152404785,-98.6443252563477,-83.9618606567383,-120.43350982666,-52.8458442687988,-38.1704635620117,-55.6208381652832,-216.341705322266,-220.492645263672,18.3101177215576,323.522674560547,-249.377990722656,-32.0976448059082,-65.2505874633789,85.5130767822266,-28.7994327545166,3.15110206604004,77.8787078857422,68.4924621582031,-8.96902656555176,57.2790260314941,-35.6662750244141,5.34765338897705,-115.190223693848,-122.278663635254,-105.400451660156,-93.4716720581055,-138.64680480957,-50.1931266784668
-41.1233863830566,-100.361930847168,-76.8938446044922,-98.8661117553711,-189.10173034668,-96.4501113891602,54.0910873413086,-28.2862091064453,-297.521728515625,-212.517486572266,77.8735122680664,339.360260009766,-293.901763916016,9.57100963592529,-79.9729919433594,91.7799758911133,41.2110061645508,7.47073316574097,0.963860511779785,30.8227882385254,-107.394912719727,9.47217178344727,-48.323371887207,-20.8747158050537,-75.4509658813477,-122.192436218262,-129.133880615234,-59.1505355834961,-184.418075561523,-23.4489917755127
-43.1097793579102,-165.024978637695,-56.1626129150391,-35.8243675231934,-268.418701171875,-163.202499389648,53.5379295349121,-59.3202476501465,-344.441436767578,-252.237777709961,128.321823120117,357.911804199219,-233.649078369141,13.2562980651855,-41.6660232543945,58.1505241394043,76.9355850219727,30.9033603668213,-42.2657661437988,-102.665916442871,-194.543472290039,31.2146472930908,-27.5294990539551,-64.6733703613281,-91.3618469238281,-156.450958251953,-134.852813720703,-59.7422828674316,-206.879760742188,-62.2034072875977
-46.2041473388672,-127.347099304199,-84.6167221069336,30.5317840576172,-242.828399658203,-151.073822021484,-71.5586166381836,-45.9592514038086,-327.147399902344,-291.818420410156,109.653999328613,409.937133789062,-180.184326171875,-14.6091403961182,-10.0648632049561,47.7601356506348,77.3043670654297,19.9084987640381,20.7106399536133,-216.082870483398,-172.168151855469,36.8890075683594,-3.47816228866577,-137.356552124023,-149.496078491211,-156.85986328125,-148.616394042969,-61.0890350341797,-195.184524536133,-105.834243774414
-83.0095748901367,-65.750732421875,-152.070373535156,25.0023670196533,-155.959762573242,-112.467826843262,-169.628921508789,19.9190559387207,-270.637756347656,-321.685974121094,44.2736778259277,451.471374511719,-172.904724121094,-103.431625366211,-33.764949798584,61.7774772644043,75.7611083984375,-87.2651214599609,-57.948657989502,-159.589157104492,-84.2038726806641,9.71516036987305,2.49272060394287,-119.897743225098,-203.757614135742,-163.886856079102,-184.94660949707,-39.3967704772949,-180.048812866211,-145.466278076172
-103.431221008301,-38.9016265869141,-176.006927490234,11.7304906845093,-141.788803100586,-102.666694641113,-107.049743652344,19.4810428619385,-231.156814575195,-305.493896484375,65.8767166137695,437.566040039062,-134.039886474609,-144.039886474609,-47.375,78.4769897460938,67.3635559082031,-231.434936523438,-198.413421630859,13.8986396789551,-29.6105728149414,87.8784103393555,-40.4715766906738,-28.2188148498535,-186.8095703125,-174.067626953125,-174.673492431641,-1.59961640834808,-156.546997070312,-168.851638793945
-117.558303833008,-10.4156513214111,-105.794525146484,4.22395324707031,-193.888656616211,-88.5253601074219,32.5055999755859,-35.5090255737305,-206.280609130859,-204.929077148438,158.309005737305,314.965484619141,-47.2828788757324,-46.8917007446289,-3.51682925224304,66.4568557739258,32.177677154541,-213.86962890625,-110.397003173828,164.787582397461,4.63277959823608,133.260284423828,-106.141082763672,46.1293754577637,-122.103141784668,-146.363052368164,-112.111145019531,-11.7248935699463,-111.795852661133,-119.917282104492
-167.512145996094,-30.4764575958252,-15.1827392578125,-69.7132415771484,-213.160034179688,-96.9465713500977,85.8895721435547,-61.7269515991211,-190.098907470703,-141.242904663086,187.757904052734,199.860336303711,7.60879945755005,27.126932144165,32.6932525634766,34.9613418579102,27.2118549346924,-40.1125106811523,30.7209300994873,207.318359375,8.18700885772705,50.7352523803711,-99.6872634887695,70.8866500854492,-135.003814697266,-94.2915878295898,-134.137680053711,-50.1266098022461,-86.9264831542969,-36.8303871154785
-188.215881347656,-77.2257690429688,6.45589828491211,-124.861709594727,-171.907196044922,-94.9260482788086,10.4658718109131,-65.5541000366211,-217.001403808594,-164.029724121094,181.783493041992,209.694869995117,-29.8286819458008,-12.2576265335083,21.6484718322754,51.6085166931152,54.1552619934082,44.0664672851562,35.3286476135254,65.5387802124023,2.65528225898743,16.0171813964844,-5.21231603622437,-4.97762775421143,-210.464477539062,-48.4670562744141,-213.389343261719,-69.6271667480469,-110.313781738281,-15.5260305404663
-118.281631469727,-14.1244354248047,-31.2658557891846,-38.8096733093262,-98.5100631713867,47.9033470153809,-71.9268341064453,-71.2411804199219,-243.905532836914,-32.1300659179688,245.934341430664,40.7625732421875,-70.7741241455078,-36.5577278137207,34.6514625549316,72.6224517822266,38.0713806152344,-15.371639251709,36.4423561096191,-108.07795715332,51.3234367370605,19.6359672546387,42.2702560424805,-71.7863998413086,-196.597366333008,-19.1375770568848,-184.228668212891,-62.9577560424805,-109.715454101562,-25.1038875579834
-52.9417152404785,108.523284912109,-83.9618606567383,89.8385696411133,-52.8458442687988,246.266326904297,-55.6208381652832,-46.9293098449707,-220.492645263672,329.135223388672,323.522674560547,-436.690521240234,-32.0976448059082,35.5477981567383,85.5130767822266,13.9808292388916,3.15110206604004,-36.3037185668945,68.4924621582031,-95.0786666870117,57.2790260314941,-3.08944201469421,5.34765338897705,26.7334728240967,-122.278663635254,47.2180404663086,-93.4716720581055,24.109827041626,-50.1931266784668,36.5425643920898
-100.361930847168,155.818618774414,-98.8661117553711,145.045288085938,-96.4501113891602,307.573059082031,-28.2862091064453,46.0354156494141,-212.517486572266,568.4716796875,339.360260009766,-704.276306152344,9.57100963592529,140.780471801758,91.7799758911133,-62.3757286071777,7.47073316574097,13.6882667541504,30.8227882385254,4.74742126464844,9.47217178344727,-3.67520213127136,-20.8747158050537,122.836463928223,-122.192436218262,201.052505493164,-59.1505355834961,130.382995605469,-23.4489917755127,134.827484130859
-165.024978637695,157.45524597168,-35.8243675231934,197.202865600586,-163.202499389648,280.406158447266,-59.3202476501465,161.210296630859,-252.237777709961,506.792419433594,357.911804199219,-567.928771972656,13.2562980651855,150.544723510742,58.1505241394043,-106.840217590332,30.9033603668213,-8.80159187316895,-102.665916442871,107.894584655762,31.2146472930908,-68.3532943725586,-64.6733703613281,98.1252899169922,-156.450958251953,337.217376708984,-59.7422828674316,134.579696655273,-62.2034072875977,148.545867919922
-127.347099304199,166.434020996094,30.5317840576172,282.438934326172,-151.073822021484,283.93994140625,-45.9592514038086,198.750961303711,-291.818420410156,398.480163574219,409.937133789062,-422.927612304688,-14.6091403961182,70.3441314697266,47.7601356506348,-124.651145935059,19.9084987640381,-85.3249359130859,-216.082870483398,218.229217529297,36.8890075683594,-142.34521484375,-137.356552124023,108.178161621094,-156.85986328125,340.645935058594,-61.0890350341797,161.293151855469,-105.834243774414,94.2781066894531
-65.750732421875,165.992416381836,25.0023670196533,281.242401123047,-112.467826843262,300.228973388672,19.9190559387207,171.301239013672,-321.685974121094,396.97119140625,451.471374511719,-345.842529296875,-103.431625366211,81.7968902587891,61.7774772644043,-65.6997909545898,-87.2651214599609,-56.820930480957,-159.589157104492,140.082366943359,9.71516036987305,-46.5573043823242,-119.897743225098,93.6694564819336,-163.886856079102,285.102905273438,-39.3967704772949,283.110687255859,-145.466278076172,99.4330291748047
-38.9016265869141,149.833801269531,11.7304906845093,147.109268188477,-102.666694641113,298.290496826172,19.4810428619385,170.481872558594,-305.493896484375,399.553619384766,437.566040039062,-204.489456176758,-144.039886474609,193.594009399414,78.4769897460938,29.5609035491943,-231.434936523438,56.2073936462402,13.8986396789551,-79.0625839233398,87.8784103393555,45.7703552246094,-28.2188148498535,-55.2143249511719,-174.067626953125,272.418640136719,-1.59961640834808,312.67138671875,-168.851638793945,200.063385009766
-10.4156513214111,128.796798706055,4.22395324707031,10.6628503799438,-88.5253601074219,275.780700683594,-35.5090255737305,186.531188964844,-204.929077148438,362.233489990234,314.965484619141,-108.088287353516,-46.8917007446289,236.436645507812,66.4568557739258,63.6854820251465,-213.86962890625,120.076538085938,164.787582397461,-87.4858703613281,133.260284423828,0.355365037918091,46.1293754577637,-94.0127334594727,-146.363052368164,285.151550292969,-11.7248935699463,234.330551147461,-119.917282104492,302.085571289062
-30.4764575958252,113.990242004395,-69.7132415771484,-10.8242883682251,-96.9465713500977,228.124954223633,-61.7269515991211,158.042938232422,-141.242904663086,306.191436767578,199.860336303711,-81.7188110351562,27.126932144165,211.695617675781,34.9613418579102,58.3398017883301,-40.1125106811523,119.156677246094,207.318359375,87.6892929077148,50.7352523803711,7.5570068359375,70.8866500854492,77.5697479248047,-94.2915878295898,264.950805664062,-50.1266098022461,176.346862792969,-36.8303871154785,286.504058837891
-77.2257690429688,91.7792053222656,-124.861709594727,46.4089508056641,-94.9260482788086,159.231597900391,-65.5541000366211,93.6204452514648,-164.029724121094,225.995269775391,209.694869995117,-70.9398193359375,-12.2576265335083,182.205459594727,51.6085166931152,31.2495384216309,44.0664672851562,75.8278961181641,65.5387802124023,130.891143798828,16.0171813964844,51.8244590759277,-4.97762775421143,160.941024780273,-48.4670562744141,185.066055297852,-69.6271667480469,105.208084106445,-15.5260305404663,158.824188232422
-14.1244354248047,58.785213470459,-38.8096733093262,69.1688079833984,47.9033470153809,70.5742721557617,-71.2411804199219,32.103199005127,-32.1300659179688,144.223052978516,40.7625732421875,-94.8764724731445,-36.5577278137207,111.381744384766,72.6224517822266,-8.82984733581543,-15.371639251709,-2.08124399185181,-108.07795715332,4.32441568374634,19.6359672546387,-2.09488248825073,-71.7863998413086,32.5491905212402,-19.1375770568848,96.2553176879883,-62.9577560424805,38.8834762573242,-25.1038875579834,91.1224670410156
108.523284912109,56.6510124206543,89.8385696411133,7.99937343597412,246.266326904297,-1.57798755168915,-46.9293098449707,-12.4721593856812,329.135223388672,85.4281234741211,-436.690521240234,-73.2851791381836,35.5477981567383,38.2931632995605,13.9808292388916,10.6016502380371,-36.3037185668945,-47.7989463806152,-95.0786666870117,-34.8048210144043,-3.08944201469421,-25.5502700805664,26.7334728240967,-67.9222412109375,47.2180404663086,73.17578125,24.109827041626,66.1994094848633,36.5425643920898,167.699478149414
155.818618774414,50.5873832702637,145.045288085938,-78.8861312866211,307.573059082031,-32.4057540893555,46.0354156494141,-48.3313598632812,568.4716796875,44.100528717041,-704.276306152344,-6.98813247680664,140.780471801758,25.4010524749756,-62.3757286071777,48.0213813781738,13.6882667541504,-3.59714126586914,4.74742126464844,123.777214050293,-3.67520213127136,50.4269027709961,122.836463928223,0.188822656869888,201.052505493164,88.9930038452148,130.382995605469,97.4542770385742,134.827484130859,229.033126831055
157.45524597168,-22.7838535308838,197.202865600586,-99.6380310058594,280.406158447266,-73.4679565429688,161.210296630859,-55.7005767822266,506.792419433594,5.11974668502808,-567.928771972656,-2.64202737808228,150.544723510742,14.8040380477905,-106.840217590332,28.0468254089355,-8.80159187316895,91.8403778076172,107.894584655762,154.983108520508,-68.3532943725586,86.4147567749023,98.1252899169922,50.3879585266113,337.217376708984,96.4599304199219,134.579696655273,63.9798927307129,148.545867919922,171.095413208008
166.434020996094,-72.2753753662109,282.438934326172,-31.4802398681641,283.93994140625,-101.401969909668,198.750961303711,21.3649578094482,398.480163574219,-28.2549018859863,-422.927612304688,32.1806831359863,70.3441314697266,-17.7730007171631,-124.651145935059,39.1210060119629,-85.3249359130859,133.760345458984,218.229217529297,-95.6886215209961,-142.34521484375,53.3488883972168,108.178161621094,-45.5201530456543,340.645935058594,128.880844116211,161.293151855469,72.7213745117188,94.2781066894531,115.134765625
165.992416381836,-21.772590637207,281.242401123047,36.2845458984375,300.228973388672,-28.4815578460693,171.301239013672,132.981307983398,396.97119140625,-9.9981164932251,-345.842529296875,133.115249633789,81.7968902587891,-4.35609531402588,-65.6997909545898,109.798957824707,-56.820930480957,97.7078857421875,140.082366943359,-162.239959716797,-46.5573043823242,24.4433116912842,93.6694564819336,-70.8291854858398,285.102905273438,179.734451293945,283.110687255859,134.789703369141,99.4330291748047,128.408996582031
149.833801269531,39.8398017883301,147.109268188477,-8.76301288604736,298.290496826172,73.0771484375,170.481872558594,131.034408569336,399.553619384766,56.5988006591797,-204.489456176758,117.818740844727,193.594009399414,51.9467391967773,29.5609035491943,114.548797607422,56.2073936462402,95.5330657958984,-79.0625839233398,92.1759719848633,45.7703552246094,3.01765966415405,-55.2143249511719,74.7652053833008,272.418640136719,176.479888916016,312.67138671875,130.608428955078,200.063385009766,131.064849853516
128.796798706055,64.6640777587891,10.6628503799438,-126.461898803711,275.780700683594,91.9815292358398,186.531188964844,32.5165748596191,362.233489990234,101.02921295166,-108.088287353516,4.89557266235352,236.436645507812,89.1376800537109,63.6854820251465,43.9281425476074,120.076538085938,138.771179199219,-87.4858703613281,150.017913818359,0.355365037918091,19.0725135803223,-94.0127334594727,111.424522399902,285.151550292969,127.101600646973,234.330551147461,74.6323547363281,302.085571289062,119.844955444336
113.990242004395,79.9186325073242,-10.8242883682251,-150.392349243164,228.124954223633,84.7245635986328,158.042938232422,10.2724170684814,306.191436767578,124.779029846191,-81.7188110351562,-8.38661479949951,211.695617675781,121.099578857422,58.3398017883301,21.131555557251,119.156677246094,102.814018249512,87.6892929077148,-20.9403228759766,7.5570068359375,122.574600219727,77.5697479248047,-18.8955936431885,264.950805664062,112.73184967041,176.346862792969,74.689208984375,286.504058837891,151.466415405273
91.7792053222656,69.6371154785156,46.4089508056641,-56.5982437133789,159.231597900391,115.63037109375,93.6204452514648,82.2505722045898,225.995269775391,148.788421630859,-70.9398193359375,74.0274353027344,182.205459594727,172.229248046875,31.2495384216309,64.7928924560547,75.8278961181641,31.8576736450195,130.891143798828,-10.3419561386108,51.8244590759277,187.994476318359,160.941024780273,-35.7121429443359,185.066055297852,130.592086791992,105.208084106445,90.4042816162109,158.824188232422,177.801940917969
58.785213470459,51.7642593383789,69.1688079833984,-9.42778205871582,70.5742721557617,140.165817260742,32.103199005127,97.9990158081055,144.223052978516,140.627868652344,-94.8764724731445,90.415885925293,111.381744384766,194.619171142578,-8.82984733581543,63.353832244873,-2.08124399185181,72.5743865966797,4.32441568374634,31.3053760528564,-2.09488248825073,85.6338119506836,32.5491905212402,39.2999534606934,96.2553176879883,93.1017379760742,38.8834762573242,36.0557823181152,91.1224670410156,148.517211914062
56.6510124206543,68.5447769165039,7.99937343597412,-80.4037322998047,-1.57798755168915,122.34659576416,-12.4721593856812,6.8131422996521,85.4281234741211,129.544540405273,-73.2851791381836,-9.33325099945068,38.2931632995605,186.467742919922,10.6016502380371,-11.6973905563354,-47.7989463806152,187.292098999023,-34.8048210144043,-111.041290283203,-25.5502700805664,-24.0307655334473,-67.9222412109375,-9.24245929718018,73.17578125,13.907377243042,66.1994094848633,-8.57088279724121,167.699478149414,132.973724365234
50.5873832702637,90.5228576660156,-78.8861312866211,-144.630187988281,-32.4057540893555,81.3463363647461,-48.3313598632812,-92.4861602783203,44.100528717041,144.397842407227,-6.98813247680664,-79.3461608886719,25.4010524749756,208.496841430664,48.0213813781738,-37.883544921875,-3.59714126586914,252.202194213867,123.777214050293,-85.1017227172852,50.4269027709961,34.613697052002,0.188822656869888,-79.0540542602539,88.9930038452148,23.1527271270752,97.4542770385742,34.2675895690918,229.033126831055,193.516937255859
-22.7838535308838,99.8286514282227,-99.6380310058594,-94.2356872558594,-73.4679565429688,64.3401260375977,-55.7005767822266,-128.498992919922,5.11974668502808,134.505798339844,-2.64202737808228,-11.65318775177,14.8040380477905,243.537155151367,28.0468254089355,20.0321521759033,91.8403778076172,234.908111572266,154.983108520508,142.968978881836,86.4147567749023,135.271514892578,50.3879585266113,-26.8307971954346,96.4599304199219,139.604202270508,63.9798927307129,81.5038681030273,171.095413208008,274.551116943359
-72.2753753662109,116.728187561035,-31.4802398681641,12.7024755477905,-101.401969909668,107.510398864746,21.3649578094482,-116.064804077148,-28.2549018859863,108.384155273438,32.1806831359863,63.1184387207031,-17.7730007171631,230.570083618164,39.1210060119629,27.2006683349609,133.760345458984,176.334747314453,-95.6886215209961,114.355316162109,53.3488883972168,106.365859985352,-45.5201530456543,48.6939659118652,128.880844116211,222.816864013672,72.7213745117188,59.5789260864258,115.134765625,271.677673339844
-21.772590637207,123.401138305664,36.2845458984375,50.6415481567383,-28.4815578460693,160.019989013672,132.981307983398,-80.1525344848633,-9.9981164932251,93.5055160522461,133.115249633789,29.1735420227051,-4.35609531402588,158.725952148438,109.798957824707,-55.8762588500977,97.7078857421875,108.590278625488,-162.239959716797,-45.2808647155762,24.4433116912842,-8.27189826965332,-70.8291854858398,62.0570678710938,179.734451293945,175.521484375,134.789703369141,-5.95818376541138,128.408996582031,158.829193115234
39.8398017883301,111.83780670166,-8.76301288604736,-1.04275524616241,73.0771484375,130.907302856445,131.034408569336,-64.817253112793,56.5988006591797,43.9918365478516,117.818740844727,-40.4463424682617,51.9467391967773,39.850212097168,114.548797607422,-107.041046142578,95.5330657958984,12.2000303268433,92.1759719848633,56.0339546203613,3.01765966415405,-57.7474670410156,74.7652053833008,15.4080142974854,176.479888916016,49.5088081359863,130.608428955078,-64.5660018920898,131.064849853516,27.2460231781006
64.6640777587891,103.936660766602,-126.461898803711,-48.8288955688477,91.9815292358398,34.4016189575195,32.5165748596191,-126.976272583008,101.02921295166,-21.1734161376953,4.89557266235352,-96.6489410400391,89.1376800537109,-65.2817459106445,43.9281425476074,-85.6322860717773,138.771179199219,-66.4326400756836,150.017913818359,103.092803955078,19.0725135803223,10.8204898834229,111.424522399902,-59.9270553588867,127.101600646973,-29.9550762176514,74.6323547363281,-82.7472610473633,119.844955444336,-30.7204570770264
79.9186325073242,94.5279235839844,-150.392349243164,-29.1418533325195,84.7245635986328,-33.5287399291992,10.2724170684814,-197.886474609375,124.779029846191,-30.4180774688721,-8.38661479949951,-136.577301025391,121.099578857422,-61.1398735046387,21.131555557251,-73.7754592895508,102.814018249512,-27.7583408355713,-20.9403228759766,-142.127395629883,122.574600219727,79.2303619384766,-18.8955936431885,-79.7935333251953,112.73184967041,-10.4351491928101,74.689208984375,-86.6897659301758,151.466415405273,-23.4777011871338
69.6371154785156,86.1510925292969,-56.5982437133789,25.2363166809082,115.63037109375,-34.00537109375,82.2505722045898,-148.487731933594,148.788421630859,-13.2386808395386,74.0274353027344,-112.426193237305,172.229248046875,10.4471025466919,64.7928924560547,-96.1750183105469,31.8576736450195,48.4604072570801,-10.3419561386108,-227.770355224609,187.994476318359,49.8824424743652,-35.7121429443359,-44.4941024780273,130.592086791992,27.9002475738525,90.4042816162109,-116.463134765625,177.801940917969,-23.3865375518799
51.7642593383789,88.761116027832,-9.42778205871582,33.6194534301758,140.165817260742,-4.1466326713562,97.9990158081055,-40.1840515136719,140.627868652344,-40.9881973266602,90.415885925293,-43.6692924499512,194.619171142578,-10.7739152908325,63.353832244873,-103.492378234863,72.5743865966797,11.2193841934204,31.3053760528564,-34.8869171142578,85.6338119506836,-7.1735782623291,39.2999534606934,-32.1672782897949,93.1017379760742,9.50014591217041,36.0557823181152,-151.081634521484,148.517211914062,-81.0051651000977
68.5447769165039,67.7737808227539,-80.4037322998047,-54.6756286621094,122.34659576416,0.441202580928802,6.8131422996521,-26.6013298034668,129.544540405273,-102.532852172852,-9.33325099945068,-2.04139971733093,186.467742919922,-133.936614990234,-11.6973905563354,-84.3577117919922,187.292098999023,-100.83674621582,-111.041290283203,41.8191299438477,-24.0307655334473,-38.3001289367676,-9.24245929718018,-37.2645072937012,13.907377243042,-40.5841827392578,-8.57088279724121,-161.993301391602,132.973724365234,-135.449356079102
90.5228576660156,8.4789514541626,-144.630187988281,-165.871170043945,81.3463363647461,-54.5700836181641,-92.4861602783203,-90.7896957397461,144.397842407227,-125.4296875,-79.3461608886719,3.64813637733459,208.496841430664,-183.932174682617,-37.883544921875,-59.2144241333008,252.202194213867,-164.722290039062,-85.1017227172852,-44.4670066833496,34.613697052002,-66.3192596435547,-79.0540542602539,-52.7853317260742,23.1527271270752,-89.1348342895508,34.2675895690918,-122.158477783203,193.516937255859,-89.1830902099609
99.8286514282227,-51.2296752929688,-94.2356872558594,-167.427124023438,64.3401260375977,-128.501892089844,-128.498992919922,-124.279861450195,134.505798339844,-73.5205993652344,-11.65318775177,10.5983180999756,243.537155151367,-74.8263168334961,20.0321521759033,-19.7238483428955,234.908111572266,-135.677688598633,142.968978881836,-91.447135925293,135.271514892578,-28.251615524292,-26.8307971954346,-80.5777359008789,139.604202270508,-121.214866638184,81.5038681030273,-17.3355388641357,274.551116943359,4.82262229919434
116.728187561035,-78.630973815918,12.7024755477905,-82.6977005004883,107.510398864746,-135.532363891602,-116.064804077148,-83.1203384399414,108.384155273438,13.4152431488037,63.1184387207031,56.679630279541,230.570083618164,87.1069412231445,27.2006683349609,49.2016563415527,176.334747314453,-54.5741310119629,114.355316162109,-56.2298927307129,106.365859985352,110.205673217773,48.6939659118652,-44.4397430419922,222.816864013672,-101.529167175293,59.5789260864258,65.5879287719727,271.677673339844,55.0354957580566
123.401138305664,-46.1565399169922,50.6415481567383,-42.7445983886719,160.019989013672,-77.8417892456055,-80.1525344848633,-2.28488183021545,93.5055160522461,70.4716033935547,29.1735420227051,107.47412109375,158.725952148438,158.223403930664,-55.8762588500977,117.355903625488,108.590278625488,1.44480323791504,-45.2808647155762,62.446720123291,-8.27189826965332,173.376693725586,62.0570678710938,45.5442886352539,175.521484375,-54.3927383422852,-5.95818376541138,49.9151382446289,158.829193115234,72.8174362182617
111.83780670166,24.3398723602295,-1.04275524616241,-54.3921928405762,130.907302856445,-29.9696311950684,-64.817253112793,8.34755706787109,43.9918365478516,63.0016708374023,-40.4463424682617,92.0173187255859,39.850212097168,92.9372482299805,-107.041046142578,121.650375366211,12.2000303268433,-1.82795488834381,56.0339546203613,176.042114257812,-57.7474670410156,58.817699432373,15.4080142974854,73.969108581543,49.5088081359863,-67.15283203125,-64.5660018920898,-10.9231023788452,27.2460231781006,36.3202590942383
