Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,Fz_Col1,Fz_Col2
8.93992614746094,74.1558990478516,-21.6465511322021,-92.1325531005859,64.5816497802734,-52.2275733947754,9.75278472900391,-36.9809379577637,-94.0713043212891,118.491661071777,-2.20533227920532,89.5663223266602,52.1735954284668,83.6505813598633,9.85346603393555,211.901977539062,-43.3440246582031,-116.862640380859,-198.8955078125,-115.511199951172,-22.5441646575928,-112.196075439453
108.426681518555,49.5440940856934,-26.1192169189453,-130.101943969727,52.2216873168945,-74.2122192382812,-85.9247817993164,-67.7237167358398,-46.0925483703613,173.333953857422,27.6985454559326,135.039428710938,166.668106079102,227.386138916016,117.19734954834,344.279205322266,-39.5098342895508,-110.078903198242,-184.243057250977,-162.582580566406,-47.3764762878418,-145.378784179688
130.24885559082,12.8802614212036,-15.4796504974365,-187.497268676758,-2.75993156433105,-116.484130859375,-160.90022277832,-99.2226409912109,-4.67405033111572,164.708023071289,59.6669616699219,149.566452026367,274.541198730469,295.876739501953,174.984313964844,386.703033447266,-69.0546112060547,-115.351348876953,-171.542694091797,-251.202301025391,-58.1500244140625,-176.851196289062
70.0901565551758,34.3913040161133,-17.8426914215088,-167.579162597656,-51.3290824890137,-123.655006408691,-189.827209472656,-67.9660873413086,15.5037279129028,106.763565063477,88.2294845581055,174.696578979492,300.111877441406,226.108520507812,222.04216003418,297.452056884766,-87.5769195556641,-80.4668655395508,-222.677047729492,-276.878143310547,-33.3048057556152,-173.435302734375
21.6040630340576,39.9240913391113,21.4706840515137,-140.57243347168,-36.3302879333496,-159.37646484375,-155.688659667969,9.79118824005127,23.4674968719482,27.8612651824951,136.694793701172,170.657348632812,243.732315063477,185.254089355469,260.356689453125,199.78141784668,-25.3949699401855,-78.7654571533203,-287.877899169922,-266.090057373047,9.60155391693115,-187.842636108398
-25.478609085083,-17.2316398620605,54.4753913879395,-211.74250793457,-48.1073188781738,-214.361450195312,-103.576713562012,20.1969528198242,18.9696464538574,-27.0322875976562,154.931442260742,128.580902099609,166.00830078125,202.856033325195,272.60986328125,172.647216796875,34.6815567016602,-119.44359588623,-293.287628173828,-225.257751464844,-14.7339677810669,-240.852111816406
-48.147891998291,-44.513614654541,43.3970184326172,-252.385803222656,-99.2943496704102,-201.162445068359,-115.372955322266,-9.75192165374756,-4.9135217666626,-18.6336040496826,119.861801147461,116.195205688477,97.3966827392578,186.966171264648,259.498748779297,216.12646484375,30.0092449188232,-66.4253387451172,-198.819747924805,-171.887878417969,-42.5758895874023,-261.656097412109
11.5389089584351,-45.8773612976074,74.6127700805664,-216.275772094727,-85.8696365356445,-178.455993652344,-144.032501220703,-0.16467921435833,-28.6186676025391,17.9236183166504,88.9723281860352,88.3081130981445,75.415901184082,132.153747558594,232.137451171875,234.00422668457,7.83088397979736,10.7483186721802,-111.655067443848,-166.383941650391,6.03439664840698,-240.248168945312
68.5083312988281,-34.899829864502,75.6977386474609,-162.825561523438,-52.6901779174805,-154.153823852539,-101.108779907227,-7.39153289794922,-20.369213104248,25.8387870788574,63.692138671875,21.4375743865967,80.973747253418,63.7566528320312,192.52165222168,137.805603027344,-42.0612030029297,13.5486869812012,-133.757141113281,-158.234329223633,14.1360635757446,-188.003799438477
72.3142471313477,70.7715072631836,-23.9458065032959,-63.7085151672363,-55.6814498901367,-58.4974403381348,-42.5103874206543,-47.7780799865723,35.338981628418,7.78021144866943,48.9278030395508,-12.6587133407593,52.9349250793457,-8.89137554168701,157.906387329102,8.82572269439697,-108.096176147461,60.4178848266602,-148.582138061523,-106.662246704102,-59.5867309570312,-112.900047302246
74.1558990478516,178.461318969727,-92.1325531005859,28.5221996307373,-52.2275733947754,13.2785615921021,-36.9809379577637,-69.3393936157227,118.491661071777,-20.5985088348389,89.5663223266602,-35.0987319946289,83.6505813598633,-81.5688552856445,211.901977539062,-64.6645278930664,-116.862640380859,142.782440185547,-115.511199951172,-90.1899185180664,-112.196075439453,-75.183952331543
49.5440940856934,145.142700195312,-130.101943969727,42.4801139831543,-74.2122192382812,-6.02065134048462,-67.7237167358398,-56.8143005371094,173.333953857422,-60.7056350708008,135.039428710938,-60.1108551025391,227.386138916016,-145.32682800293,344.279205322266,-78.2178344726562,-110.078903198242,151.812545776367,-162.582580566406,-131.833557128906,-145.378784179688,-70.6205291748047
12.8802614212036,90.2162933349609,-187.497268676758,31.9539051055908,-116.484130859375,-49.071605682373,-99.2226409912109,11.7610549926758,164.708023071289,-100.287895202637,149.566452026367,-51.7797393798828,295.876739501953,-149.506378173828,386.703033447266,-26.5190563201904,-115.351348876953,137.23762512207,-251.202301025391,-174.958755493164,-176.851196289062,-59.5957260131836
34.3913040161133,101.563446044922,-167.579162597656,11.7059926986694,-123.655006408691,-121.43244934082,-67.9660873413086,75.2710494995117,106.763565063477,-117.314262390137,174.696578979492,-36.1066474914551,226.108520507812,-80.2938003540039,297.452056884766,33.7199249267578,-80.4668655395508,117.307136535645,-276.878143310547,-190.310317993164,-173.435302734375,-86.6084747314453
39.9240913391113,66.9068374633789,-140.57243347168,-14.9340562820435,-159.37646484375,-201.820327758789,9.79118824005127,54.1875114440918,27.8612651824951,-94.409309387207,170.657348632812,31.5205593109131,185.254089355469,-6.62133455276489,199.78141784668,77.2295989990234,-78.7654571533203,74.1457748413086,-266.090057373047,-177.136672973633,-187.842636108398,-128.763763427734
-17.2316398620605,-16.1952095031738,-211.74250793457,2.09564828872681,-214.361450195312,-187.077667236328,20.1969528198242,42.7855567932129,-27.0322875976562,-47.0811958312988,128.580902099609,155.786911010742,202.856033325195,21.0819225311279,172.647216796875,138.994354248047,-119.44359588623,54.9471740722656,-225.257751464844,-157.921600341797,-240.852111816406,-97.859260559082
-44.513614654541,-69.9862213134766,-252.385803222656,20.5437488555908,-201.162445068359,-108.988319396973,-9.75192165374756,73.2572555541992,-18.6336040496826,-28.4317531585693,116.195205688477,158.907562255859,186.966171264648,-9.77348136901855,216.12646484375,118.438461303711,-66.4253387451172,29.4008178710938,-171.887878417969,-145.14616394043,-261.656097412109,-38.0683288574219
-45.8773612976074,-87.042854309082,-216.275772094727,-0.128299206495285,-178.455993652344,-56.660888671875,-0.16467921435833,52.5566635131836,17.9236183166504,-40.5933303833008,88.3081130981445,52.4378509521484,132.153747558594,-72.5119018554688,234.00422668457,9.2339448928833,10.7483186721802,4.6615777015686,-166.383941650391,-106.479675292969,-240.248168945312,-10.2117605209351
-34.899829864502,-33.7033424377441,-162.825561523438,-1.64920544624329,-154.153823852539,-5.96901178359985,-7.39153289794922,27.8635864257812,25.8387870788574,-34.5227584838867,21.4375743865967,8.15511989593506,63.7566528320312,-93.0744018554688,137.805603027344,-16.6501693725586,13.5486869812012,48.6909713745117,-158.234329223633,-63.983959197998,-188.003799438477,14.3663263320923
70.7715072631836,48.7577934265137,-63.7085151672363,35.1159210205078,-58.4974403381348,57.675724029541,-47.7780799865723,26.5973415374756,7.78021144866943,-19.7907619476318,-12.6587133407593,-28.7620506286621,-8.89137554168701,-67.2446670532227,8.82572269439697,-29.2334632873535,60.4178848266602,70.6837310791016,-106.662246704102,-85.3671112060547,-112.900047302246,27.0230541229248
178.461318969727,44.6717987060547,28.5221996307373,78.1532669067383,13.2785615921021,88.7719268798828,-69.3393936157227,-17.3991756439209,-20.5985088348389,-0.129166603088379,-35.0987319946289,-109.684059143066,-81.5688552856445,-39.6172561645508,-64.6645278930664,-146.594711303711,142.782440185547,17.3140087127686,-90.1899185180664,-93.8292007446289,-75.183952331543,22.5527667999268
145.142700195312,1.56301593780518,42.4801139831543,91.5061416625977,-6.02065134048462,95.6334533691406,-56.8143005371094,-50.2631568908691,-60.7056350708008,83.6972885131836,-60.1108551025391,-142.92985534668,-145.32682800293,9.69779777526855,-78.2178344726562,-214.882446289062,151.812545776367,-25.1823501586914,-131.833557128906,12.0259523391724,-70.6205291748047,34.0336303710938
90.2162933349609,-1.99541890621185,31.9539051055908,48.5641212463379,-49.071605682373,106.957206726074,11.7610549926758,-70.2485961914062,-100.287895202637,188.121078491211,-51.7797393798828,-142.50862121582,-149.506378173828,70.9337615966797,-26.5190563201904,-171.793792724609,137.23762512207,-55.2442817687988,-174.958755493164,105.494026184082,-59.5957260131836,28.4008941650391
101.563446044922,0.842123568058014,11.7059926986694,16.1019172668457,-121.43244934082,87.7908477783203,75.2710494995117,-141.973861694336,-117.314262390137,212.072937011719,-36.1066474914551,-120.840721130371,-80.2938003540039,90.0633316040039,33.7199249267578,-96.3829803466797,117.307136535645,-50.6141548156738,-190.310317993164,82.0582504272461,-86.6084747314453,-7.66697883605957
66.9068374633789,3.99837684631348,-14.9340562820435,63.6706314086914,-201.820327758789,22.2924671173096,54.1875114440918,-170.907409667969,-94.409309387207,190.985855102539,31.5205593109131,-60.1190071105957,-6.62133455276489,82.3462982177734,77.2295989990234,-0.69153106212616,74.1457748413086,27.3461055755615,-177.136672973633,50.1430320739746,-128.763763427734,-11.4877138137817
-16.1952095031738,-19.7347450256348,2.09564828872681,123.905235290527,-187.077667236328,-20.5406551361084,42.7855567932129,-137.536758422852,-47.0811958312988,161.21076965332,155.786911010742,-46.4309539794922,21.0819225311279,84.5987548828125,138.994354248047,58.2392349243164,54.9471740722656,48.9956130981445,-157.921600341797,36.2577819824219,-97.859260559082,20.3772487640381
-69.9862213134766,-100.67578125,20.5437488555908,136.639266967773,-108.988319396973,-2.03508925437927,73.2572555541992,-139.322570800781,-28.4317531585693,92.4765243530273,158.907562255859,-61.6828918457031,-9.77348136901855,108.562461853027,118.438461303711,68.9627838134766,29.4008178710938,-27.3642978668213,-145.14616394043,4.32157707214355,-38.0683288574219,55.3111305236816
-87.042854309082,-144.159423828125,-0.128299206495285,149.877075195312,-56.660888671875,29.2647514343262,52.5566635131836,-127.147956848145,-40.5933303833008,36.198917388916,52.4378509521484,-30.5160579681396,-72.5119018554688,132.955825805664,9.2339448928833,86.2162551879883,4.6615777015686,-68.1010284423828,-106.479675292969,30.3593006134033,-10.2117605209351,109.744262695312
-33.7033424377441,-117.985992431641,-1.64920544624329,202.067901611328,-5.96901178359985,42.3560409545898,27.8635864257812,-83.3808822631836,-34.5227584838867,-7.20965671539307,8.15511989593506,-41.6492462158203,-93.0744018554688,94.3849563598633,-16.6501693725586,52.8755569458008,48.6909713745117,-46.5048484802246,-63.983959197998,81.2566223144531,14.3663263320923,180.958969116211
48.7577934265137,-92.8551330566406,35.1159210205078,264.670440673828,57.675724029541,58.6567497253418,26.5973415374756,-75.494010925293,-19.7907619476318,-117.29044342041,-28.7620506286621,-107.929161071777,-67.2446670532227,17.016185760498,-29.2334632873535,-18.7571277618408,70.6837310791016,-7.87432622909546,-85.3671112060547,75.2051620483398,27.0230541229248,227.307830810547
44.6717987060547,-46.4395294189453,78.1532669067383,278.892242431641,88.7719268798828,98.6192016601562,-17.3991756439209,-48.7205009460449,-0.129166603088379,-202.79426574707,-109.684059143066,-125.083068847656,-39.6172561645508,-27.977746963501,-146.594711303711,-63.4595680236816,17.3140087127686,28.5570507049561,-93.8292007446289,82.0862197875977,22.5527667999268,228.831466674805
1.56301593780518,21.0400581359863,91.5061416625977,228.823013305664,95.6334533691406,146.857345581055,-50.2631568908691,11.6109962463379,83.6972885131836,-173.923675537109,-142.92985534668,-120.84935760498,9.69779777526855,-98.1530227661133,-214.882446289062,-152.978744506836,-25.1823501586914,32.638557434082,12.0259523391724,92.911491394043,34.0336303710938,192.466079711914
-1.99541890621185,10.4998712539673,48.5641212463379,170.917022705078,106.957206726074,153.026031494141,-70.2485961914062,49.1015357971191,188.121078491211,-137.168228149414,-142.50862121582,-117.484687805176,70.9337615966797,-200.378173828125,-171.793792724609,-228.64030456543,-55.2442817687988,30.5311489105225,105.494026184082,67.259895324707,28.4008941650391,135.348434448242
0.842123568058014,-78.9457778930664,16.1019172668457,128.074371337891,87.7908477783203,110.24193572998,-141.973861694336,103.657646179199,212.072937011719,-106.035804748535,-120.840721130371,-55.6517562866211,90.0633316040039,-208.041778564453,-96.3829803466797,-169.674285888672,-50.6141548156738,35.5434913635254,82.0582504272461,82.4516220092773,-7.66697883605957,81.0237045288086
3.99837684631348,-155.225936889648,63.6706314086914,76.2112274169922,22.2924671173096,65.6748962402344,-170.907409667969,157.382873535156,190.985855102539,-16.8268795013428,-60.1190071105957,17.2453174591064,82.3462982177734,-138.87321472168,-0.69153106212616,-107.362457275391,27.3461055755615,-10.1103067398071,50.1430320739746,66.3424835205078,-11.4877138137817,49.2325706481934
-19.7347450256348,-194.417358398438,123.905235290527,44.5114059448242,-20.5406551361084,22.758321762085,-137.536758422852,149.832733154297,161.21076965332,39.7540702819824,-46.4309539794922,51.0935745239258,84.5987548828125,-92.5791320800781,58.2392349243164,-91.5068359375,48.9956130981445,-70.5569229125977,36.2577819824219,-35.369987487793,20.3772487640381,40.2857818603516
-100.67578125,-245.208282470703,136.639266967773,45.6213455200195,-2.03508925437927,-25.7216339111328,-139.322570800781,132.417266845703,92.4765243530273,23.1094608306885,-61.6828918457031,94.6746520996094,108.562461853027,-50.9564933776855,68.9627838134766,-8.59718227386475,-27.3642978668213,-76.7792892456055,4.32157707214355,-43.5042037963867,55.3111305236816,34.1246147155762
-144.159423828125,-296.387451171875,149.877075195312,31.8393115997314,29.2647514343262,-38.398983001709,-127.147956848145,109.023063659668,36.198917388916,3.1314594745636,-30.5160579681396,135.085876464844,132.955825805664,-21.7740802764893,86.2162551879883,63.9465255737305,-68.1010284423828,-75.7500076293945,30.3593006134033,20.8279571533203,109.744262695312,22.7725963592529
-117.985992431641,-250.449081420898,202.067901611328,20.5667304992676,42.3560409545898,-3.87581396102905,-83.3808822631836,67.5576858520508,-7.20965671539307,-18.5168151855469,-41.6492462158203,142.636016845703,94.3849563598633,-28.0996570587158,52.8755569458008,73.9414901733398,-46.5048484802246,-78.8816604614258,81.2566223144531,-8.78251266479492,180.958969116211,19.2633934020996
-92.8551330566406,-134.46076965332,264.670440673828,38.2051811218262,58.6567497253418,21.6505107879639,-75.494010925293,73.1277160644531,-117.29044342041,-15.1249227523804,-107.929161071777,160.381805419922,17.016185760498,-2.50956392288208,-18.7571277618408,117.677436828613,-7.87432622909546,-31.3265132904053,75.2051620483398,-65.7198104858398,227.307830810547,12.7488145828247
-46.4395294189453,-88.0939483642578,278.892242431641,24.9535751342773,98.6192016601562,-17.4333763122559,-48.7205009460449,65.6196212768555,-202.79426574707,39.6246223449707,-125.083068847656,160.548812866211,-27.977746963501,53.9523468017578,-63.4595680236816,137.615219116211,28.5570507049561,24.9290981292725,82.0862197875977,-73.5139617919922,228.831466674805,-17.4239635467529
21.0400581359863,-90.2354278564453,228.823013305664,-21.6769008636475,146.857345581055,-80.7558059692383,11.6109962463379,-11.0140371322632,-173.923675537109,57.4441299438477,-120.84935760498,96.3574905395508,-98.1530227661133,84.5313568115234,-152.978744506836,83.5245590209961,32.638557434082,34.5020637512207,92.911491394043,-24.4782047271729,192.466079711914,-35.694652557373
10.4998712539673,-73.0526428222656,170.917022705078,-36.4218711853027,153.026031494141,-68.7910308837891,49.1015357971191,-40.0576400756836,-137.168228149414,21.9525089263916,-117.484687805176,47.4162979125977,-200.378173828125,101.164215087891,-228.64030456543,65.7666931152344,30.5311489105225,31.6724853515625,67.259895324707,68.3496856689453,135.348434448242,-3.45005083084106
-78.9457778930664,-81.9362945556641,128.074371337891,-13.8861684799194,110.24193572998,-4.67711639404297,103.657646179199,-24.3862361907959,-106.035804748535,-5.15823841094971,-55.6517562866211,53.9445571899414,-208.041778564453,93.0543746948242,-169.674285888672,88.0494232177734,35.5434913635254,29.9669055938721,82.4516220092773,62.7455635070801,81.0237045288086,42.9657325744629
-155.225936889648,-87.1900787353516,76.2112274169922,41.7556190490723,65.6748962402344,18.3643131256104,157.382873535156,-51.7714538574219,-16.8268795013428,-41.3633270263672,17.2453174591064,51.5273475646973,-138.87321472168,51.3935890197754,-107.362457275391,74.8927688598633,-10.1103067398071,28.419153213501,66.3424835205078,15.4303483963013,49.2325706481934,78.230598449707
-194.417358398438,-50.9164352416992,44.5114059448242,107.785461425781,22.758321762085,28.3242454528809,149.832733154297,-60.0453300476074,39.7540702819824,-80.4445877075195,51.0935745239258,27.6803321838379,-92.5791320800781,18.2040615081787,-91.5068359375,23.3837127685547,-70.5569229125977,64.068489074707,-35.369987487793,132.879760742188,40.2857818603516,127.812881469727
-245.208282470703,-39.7270545959473,45.6213455200195,108.39038848877,-25.7216339111328,66.2372589111328,132.417266845703,-33.3230628967285,23.1094608306885,-88.9055633544922,94.6746520996094,-15.9132518768311,-50.9564933776855,-31.6359310150146,-8.59718227386475,-53.529296875,-76.7792892456055,99.6464996337891,-43.5042037963867,243.640472412109,34.1246147155762,158.333770751953
-296.387451171875,-17.6491870880127,31.8393115997314,68.2675399780273,-38.398983001709,85.2658309936523,109.023063659668,-17.3311195373535,3.1314594745636,-101.978538513184,135.085876464844,-76.3663787841797,-21.7740802764893,-112.023277282715,63.9465255737305,-110.167007446289,-75.7500076293945,74.7222595214844,20.8279571533203,187.84033203125,22.7725963592529,124.624359130859
-250.449081420898,64.5021438598633,20.5667304992676,70.4353408813477,-3.87581396102905,79.6500091552734,67.5576858520508,31.9481735229492,-18.5168151855469,-114.051734924316,142.636016845703,-84.8963470458984,-28.0996570587158,-153.291976928711,73.9414901733398,-134.312759399414,-78.8816604614258,46.9213409423828,-8.78251266479492,166.205459594727,19.2633934020996,80.7357406616211
-134.46076965332,103.179679870605,38.2051811218262,82.8941955566406,21.6505107879639,85.558235168457,73.1277160644531,87.3203506469727,-15.1249227523804,-89.0731353759766,160.381805419922,-65.4239349365234,-2.50956392288208,-173.284225463867,117.677436828613,-191.599960327148,-31.3265132904053,46.4372901916504,-65.7198104858398,190.344421386719,12.7488145828247,67.6338806152344
-88.0939483642578,77.0203018188477,24.9535751342773,71.3927001953125,-17.4333763122559,98.907341003418,65.6196212768555,94.1924896240234,39.6246223449707,-63.4125938415527,160.548812866211,-75.0648956298828,53.9523468017578,-228.377166748047,137.615219116211,-213.622787475586,24.9290981292725,21.3092250823975,-73.5139617919922,119.006011962891,-17.4239635467529,56.9711799621582
-90.2354278564453,65.6535797119141,-21.6769008636475,65.0494918823242,-80.7558059692383,86.5366897583008,-11.0140371322632,102.089790344238,57.4441299438477,-51.538890838623,96.3574905395508,-7.86381196975708,84.5313568115234,-263.831634521484,83.5245590209961,-98.4789581298828,34.5020637512207,-3.65069913864136,-24.4782047271729,45.566535949707,-35.694652557373,45.3173751831055
-73.0526428222656,56.694278717041,-36.4218711853027,53.137939453125,-68.7910308837891,25.3362655639648,-40.0576400756836,80.443603515625,21.9525089263916,-29.9659328460693,47.4162979125977,128.300140380859,101.164215087891,-237.823745727539,65.7666931152344,31.9675807952881,31.6724853515625,-3.31565642356873,68.3496856689453,38.5450172424316,-3.45005083084106,32.3308944702148
-81.9362945556641,38.6707229614258,-13.8861684799194,43.4946975708008,-4.67711639404297,-25.2005367279053,-24.3862361907959,2.79524183273315,-5.15823841094971,-22.4289798736572,53.9445571899414,166.489059448242,93.0543746948242,-174.325546264648,88.0494232177734,82.1530380249023,29.9669055938721,-7.93279027938843,62.7455635070801,53.080867767334,42.9657325744629,17.490650177002
-87.1900787353516,21.3645172119141,41.7556190490723,57.4806632995605,18.3643131256104,6.7002158164978,-51.7714538574219,-9.2051420211792,-41.3633270263672,-42.8135528564453,51.5273475646973,146.45246887207,51.3935890197754,-94.5340423583984,74.8927688598633,113.883735656738,28.419153213501,1.24087977409363,15.4303483963013,81.2552795410156,78.230598449707,22.9988460540771
-50.9164352416992,-24.3311634063721,107.785461425781,28.0503597259521,28.3242454528809,59.6962051391602,-60.0453300476074,39.5550346374512,-80.4445877075195,-65.499137878418,27.6803321838379,142.020812988281,18.2040615081787,-48.3213195800781,23.3837127685547,104.409065246582,64.068489074707,-0.623050570487976,132.879760742188,84.5534286499023,127.812881469727,15.1615333557129
-39.7270545959473,-22.9193172454834,108.39038848877,-54.7570991516113,66.2372589111328,68.4364929199219,-33.3230628967285,39.5394515991211,-88.9055633544922,-76.9939270019531,-15.9132518768311,82.0805435180664,-31.6359310150146,-46.5350685119629,-53.529296875,39.884578704834,99.6464996337891,-56.2952079772949,243.640472412109,90.9739837646484,158.333770751953,-24.0983104705811
-17.6491870880127,87.2342376708984,68.2675399780273,-86.4835891723633,85.2658309936523,57.7919769287109,-17.3311195373535,15.4230175018311,-101.978538513184,-70.9010391235352,-76.3663787841797,5.96546220779419,-112.023277282715,-26.5892639160156,-110.167007446289,-3.02844333648682,74.7222595214844,-86.3770599365234,187.84033203125,170.571685791016,124.624359130859,-32.5281867980957
64.5021438598633,149.789169311523,70.4353408813477,-57.7279739379883,79.6500091552734,36.4258804321289,31.9481735229492,-19.2897758483887,-114.051734924316,-47.8817672729492,-84.8963470458984,-45.5152015686035,-153.291976928711,3.60074353218079,-134.312759399414,-54.546745300293,46.9213409423828,-68.5536041259766,166.205459594727,231.783752441406,80.7357406616211,-6.97423315048218
103.179679870605,97.3056411743164,82.8941955566406,-29.1637210845947,85.558235168457,24.9646263122559,87.3203506469727,-68.3107376098633,-89.0731353759766,-22.9267654418945,-65.4239349365234,-116.418098449707,-173.284225463867,12.2284984588623,-191.599960327148,-131.32861328125,46.4372901916504,-65.5762939453125,190.344421386719,210.825408935547,67.6338806152344,18.2099761962891
77.0203018188477,64.5024795532227,71.3927001953125,10.2418832778931,98.907341003418,23.3473033905029,94.1924896240234,-49.3961601257324,-63.4125938415527,-4.2856297492981,-75.0648956298828,-128.340667724609,-228.377166748047,31.1464462280273,-213.622787475586,-141.018707275391,21.3092250823975,-41.8356056213379,119.006011962891,171.987091064453,56.9711799621582,30.8559551239014
65.6535797119141,45.913890838623,65.0494918823242,47.6502418518066,86.5366897583008,-30.011890411377,102.089790344238,0.709499418735504,-51.538890838623,11.7728910446167,-7.86381196975708,-74.9331512451172,-263.831634521484,36.7855949401855,-98.4789581298828,-100.380355834961,-3.65069913864136,15.6008214950562,45.566535949707,120.144424438477,45.3173751831055,-6.83743047714233
56.694278717041,9.71994113922119,53.137939453125,43.044059753418,25.3362655639648,-61.2565422058105,80.443603515625,-19.366096496582,-29.9659328460693,37.2471504211426,128.300140380859,-76.7434234619141,-237.823745727539,1.48580014705658,31.9675807952881,-83.362922668457,-3.31565642356873,47.7202644348145,38.5450172424316,72.8393402099609,32.3308944702148,-41.1580581665039
38.6707229614258,73.4945449829102,43.4946975708008,38.2629661560059,-25.2005367279053,23.9124374389648,2.79524183273315,-51.4702110290527,-22.4289798736572,66.9460067749023,166.489059448242,-90.7538146972656,-174.325546264648,-8.84741592407227,82.1530380249023,-81.0651245117188,-7.93279027938843,44.9585571289062,53.080867767334,73.6642379760742,17.490650177002,9.0062141418457
21.3645172119141,157.774475097656,57.4806632995605,54.295108795166,6.7002158164978,89.9416961669922,-9.2051420211792,-37.7557716369629,-42.8135528564453,74.0263900756836,146.45246887207,-64.2303009033203,-94.5340423583984,17.8135223388672,113.883735656738,-71.2888641357422,1.24087977409363,-4.26521730422974,81.2552795410156,61.4293365478516,22.9988460540771,51.4371299743652
-24.3311634063721,99.0232849121094,28.0503597259521,50.5250587463379,59.6962051391602,50.505313873291,39.5550346374512,-7.80158233642578,-65.499137878418,62.7571029663086,142.020812988281,-46.7999496459961,-48.3213195800781,36.2390747070312,104.409065246582,-33.7697105407715,-0.623050570487976,-64.4851379394531,84.5534286499023,21.6176147460938,15.1615333557129,39.209831237793
