F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
127.677513122559,-131.475433349609,-28.2875499725342,-219.454650878906,191.03385925293,-79.0033187866211,88.6751251220703,-150.553894042969,290.703887939453,-192.022842407227,106.874397277832,-170.320175170898,80.5586929321289,-117.182029724121,99.949462890625,-96.7376098632812,17.4244155883789,97.6902008056641,-108.097938537598,-187.298049926758,144.705383300781,-2.95198774337769,72.1419372558594,-70.2402954101562,120.411926269531,-103.09016418457,15.7136917114258,-19.1454563140869,14.0503721237183,-209.051879882812,151.945709228516,-170.126815795898,199.679733276367,-207.591766357422
106.803802490234,-58.344554901123,-13.5188217163086,-147.861434936523,165.899597167969,41.7991371154785,28.8010883331299,-35.6646423339844,225.050354003906,-74.4639663696289,67.7577438354492,-118.265892028809,59.4571533203125,-99.7431335449219,38.8940010070801,-14.9635400772095,-8.9081916809082,153.825942993164,-92.0165557861328,-112.853149414062,113.430213928223,63.8063735961914,59.8011245727539,4.57864046096802,59.3936424255371,-64.2104339599609,-24.7009735107422,7.75350713729858,17.6361770629883,-75.7349700927734,98.4646072387695,-21.2373924255371,118.846817016602,-101.160095214844
80.0439376831055,-26.1351413726807,-32.745189666748,-34.5230445861816,100.987800598145,115.209480285645,-73.5340042114258,97.022087097168,84.526252746582,4.16447496414185,2.09554290771484,-91.8032760620117,24.9920845031738,-114.081443786621,34.2008438110352,16.703821182251,-6.29690408706665,109.069183349609,-104.727340698242,-5.10664749145508,69.6894454956055,47.1420021057129,-29.2613735198975,112.141059875488,16.5971393585205,-65.8816833496094,-68.6798858642578,-12.9251880645752,-29.1568241119385,55.956859588623,-32.6589698791504,93.7694854736328,38.2395553588867,-50.864803314209
33.282543182373,-36.0411949157715,-85.2332229614258,84.962028503418,0.728956282138824,128.522308349609,-158.489349365234,207.773544311523,-17.7356948852539,-4.48147344589233,-53.4741668701172,-101.09635925293,10.3381452560425,-183.582336425781,56.4119110107422,-105.066299438477,9.43229007720947,37.8792877197266,-182.583724975586,95.769660949707,7.69128847122192,11.760326385498,-61.8535118103027,132.114547729492,-29.3925037384033,-85.6150741577148,-83.1162414550781,-69.0654907226562,-75.4314117431641,120.634155273438,-148.101455688477,170.616958618164,-16.1787700653076,-32.0893173217773
-17.2096004486084,8.52191638946533,-74.990837097168,161.291793823242,-90.6470108032227,148.816360473633,-160.165252685547,263.791046142578,-129.998718261719,3.60937404632568,-81.302116394043,-79.8040008544922,-40.9571685791016,-187.572937011719,-51.4534950256348,-180.201324462891,29.0797805786133,40.5175895690918,-190.261764526367,130.463363647461,-46.9208297729492,44.7564888000488,-61.6239891052246,76.0664901733398,-95.4594039916992,-50.9287567138672,-44.8949317932129,-84.9060821533203,-88.1465301513672,190.055252075195,-202.392913818359,247.383316040039,-126.589515686035,44.0885581970215
-67.7619781494141,138.335693359375,-64.8514251708984,236.754638671875,-181.48828125,224.774703979492,-177.936416625977,314.59521484375,-267.696533203125,122.344947814941,-142.871353149414,39.2775344848633,-85.8836212158203,-81.9890823364258,-152.981018066406,-34.5353660583496,-14.0590314865112,118.960289001465,-170.239990234375,119.854766845703,-105.246688842773,97.8659133911133,-114.969024658203,67.8184432983398,-167.610290527344,17.2826137542725,-27.0432777404785,-38.0991249084473,-162.702560424805,299.740936279297,-350.923767089844,357.411895751953,-289.270782470703,190.889572143555
-170.732727050781,249.851806640625,-174.178115844727,290.031494140625,-300.950012207031,304.386627197266,-315.818450927734,361.26513671875,-382.031829833984,259.297821044922,-227.109115600586,164.414978027344,-43.7156257629395,-7.09702920913696,-86.3258743286133,116.47241973877,-111.223808288574,177.775802612305,-225.384826660156,115.402183532715,-177.13264465332,125.468627929688,-148.044128417969,72.6964645385742,-226.427474975586,40.898021697998,-73.2868423461914,41.9888114929199,-316.480438232422,353.683410644531,-531.115234375,420.330474853516,-423.861602783203,324.916137695312
-286.378356933594,285.346984863281,-309.269165039062,246.764984130859,-403.335266113281,337.539978027344,-446.88134765625,339.208068847656,-468.476806640625,334.698913574219,-261.168029785156,193.18376159668,-38.6661376953125,28.4933414459229,-41.254264831543,128.096221923828,-170.17610168457,181.331161499023,-281.366912841797,120.013092041016,-207.303512573242,149.380569458008,-122.277870178223,59.3879890441895,-261.048889160156,70.4393768310547,-101.920768737793,82.2668762207031,-417.890777587891,337.430633544922,-542.295715332031,380.655853271484,-488.442413330078,389.453948974609
-298.325653076172,260.526336669922,-338.833038330078,159.107864379883,-382.550750732422,285.327728271484,-417.023132324219,254.607650756836,-457.931640625,340.243316650391,-249.22477722168,161.382186889648,-113.413391113281,47.123664855957,-106.269378662109,68.018669128418,-143.547210693359,146.48681640625,-274.783752441406,111.348846435547,-168.810348510742,127.245994567871,-101.58423614502,104.534965515137,-245.210968017578,102.548583984375,-73.7916412353516,9.97673797607422,-392.165252685547,271.700653076172,-437.813446044922,285.618530273438,-457.214508056641,361.294586181641
-218.673522949219,166.57341003418,-285.055633544922,70.9690246582031,-237.314682006836,153.177947998047,-279.640686035156,132.760055541992,-330.294708251953,264.334747314453,-219.028015136719,88.7207794189453,-139.024154663086,9.6848611831665,-136.548980712891,-31.7133884429932,-33.8281059265137,66.079475402832,-237.676483154297,77.7036361694336,-95.0543441772461,29.6318073272705,-93.4456176757812,139.472320556641,-175.118911743164,44.0561599731445,-44.2460670471191,-94.1141891479492,-305.116607666016,130.450424194336,-317.204132080078,141.328475952148,-342.326293945312,248.528396606445
-131.475433349609,35.3415412902832,-219.454650878906,-31.5076751708984,-79.0033187866211,24.1904182434082,-150.553894042969,-16.6464881896973,-192.022842407227,141.726638793945,-170.320175170898,-2.01426529884338,-117.182029724121,0.241986885666847,-96.7376098632812,-54.0612335205078,97.6902008056641,-22.3352012634277,-187.298049926758,45.275203704834,-2.95198774337769,-53.4847297668457,-70.2402954101562,53.5553321838379,-103.09016418457,-20.1443386077881,-19.1454563140869,-85.2691955566406,-209.051879882812,-8.53469657897949,-170.126815795898,-20.3628406524658,-207.591766357422,109.648834228516
-58.344554901123,-56.1790809631348,-147.861434936523,-97.8198776245117,41.7991371154785,-98.7731781005859,-35.6646423339844,-135.876403808594,-74.4639663696289,6.39995002746582,-118.265892028809,-37.360034942627,-99.7431335449219,8.81976222991943,-14.9635400772095,39.8285140991211,153.825942993164,-73.8601913452148,-112.853149414062,23.7828350067139,63.8063735961914,-73.0165023803711,4.57864046096802,-75.0558547973633,-64.2104339599609,-16.5323810577393,7.75350713729858,-7.36657524108887,-75.7349700927734,-86.0306091308594,-21.2373924255371,-139.289016723633,-101.160095214844,-37.7007904052734
-26.1351413726807,-118.494415283203,-34.5230445861816,-124.963333129883,115.209480285645,-251.514984130859,97.022087097168,-221.305877685547,4.16447496414185,-145.744857788086,-91.8032760620117,-71.0176467895508,-114.081443786621,-56.3593482971191,16.703821182251,33.3753089904785,109.069183349609,-100.986335754395,-5.10664749145508,-28.728515625,47.1420021057129,-84.1498565673828,112.141059875488,-140.156311035156,-65.8816833496094,-45.3188819885254,-12.9251880645752,6.61673212051392,55.956859588623,-173.740112304688,93.7694854736328,-261.777923583984,-50.864803314209,-211.362731933594
-36.0411949157715,-193.359893798828,84.962028503418,-161.850250244141,128.522308349609,-360.576110839844,207.773544311523,-319.612945556641,-4.48147344589233,-268.884185791016,-101.09635925293,-165.241424560547,-183.582336425781,-110.301383972168,-105.066299438477,-94.3380584716797,37.8792877197266,-113.799560546875,95.769660949707,-105.332618713379,11.760326385498,-113.110794067383,132.114547729492,-145.152450561523,-85.6150741577148,-107.203628540039,-69.0654907226562,-35.5529022216797,120.634155273438,-257.181640625,170.616958618164,-392.207458496094,-32.0893173217773,-343.620086669922
8.52191638946533,-250.688186645508,161.291793823242,-192.999969482422,148.816360473633,-397.528717041016,263.791046142578,-377.902099609375,3.60937404632568,-319.562530517578,-79.8040008544922,-225.530349731445,-187.572937011719,-143.659912109375,-180.201324462891,-140.437088012695,40.5175895690918,-134.675811767578,130.463363647461,-158.807037353516,44.7564888000488,-150.604843139648,76.0664901733398,-126.519912719727,-50.9287567138672,-131.228118896484,-84.9060821533203,-52.4868392944336,190.055252075195,-268.973785400391,247.383316040039,-444.207946777344,44.0885581970215,-354.908111572266
138.335693359375,-259.976684570312,236.754638671875,-193.178359985352,224.774703979492,-396.268585205078,314.59521484375,-329.204681396484,122.344947814941,-321.639068603516,39.2775344848633,-215.187408447266,-81.9890823364258,-190.186706542969,-34.5353660583496,-111.031745910645,118.960289001465,-155.88752746582,119.854766845703,-168.770645141602,97.8659133911133,-178.975830078125,67.8184432983398,-99.1063690185547,17.2826137542725,-113.233192443848,-38.0991249084473,-37.3784828186035,299.740936279297,-224.293838500977,357.411895751953,-400.045806884766,190.889572143555,-284.151184082031
249.851806640625,-205.638961791992,290.031494140625,-130.427444458008,304.386627197266,-309.918975830078,361.26513671875,-206.249099731445,259.297821044922,-272.889282226562,164.414978027344,-178.79328918457,-7.09702920913696,-135.565612792969,116.47241973877,-101.92896270752,177.775802612305,-104.311630249023,115.402183532715,-111.719497680664,125.468627929688,-148.479385375977,72.6964645385742,-55.4445877075195,40.898021697998,-51.726016998291,41.9888114929199,-40.6661491394043,353.683410644531,-115.899917602539,420.330474853516,-279.442840576172,324.916137695312,-190.970245361328
285.346984863281,-87.1786193847656,246.764984130859,-20.1086196899414,337.539978027344,-152.936050415039,339.208068847656,-80.6527862548828,334.698913574219,-161.669998168945,193.18376159668,-101.932205200195,28.4933414459229,-61.5504722595215,128.096221923828,-78.8987426757812,181.331161499023,-25.5757503509521,120.013092041016,-25.3123874664307,149.380569458008,-74.1033554077148,59.3879890441895,10.8848638534546,70.4393768310547,-3.38544011116028,82.2668762207031,-52.8379974365234,337.430633544922,25.2307796478271,380.655853271484,-132.73796081543,389.453948974609,-77.9618072509766
260.526336669922,17.3533668518066,159.107864379883,32.2422409057617,285.327728271484,-35.6767044067383,254.607650756836,-3.78528356552124,340.243316650391,-54.4352951049805,161.382186889648,-17.9240169525146,47.123664855957,-83.0350799560547,68.018669128418,-9.68469715118408,146.48681640625,-22.7455253601074,111.348846435547,9.98170948028564,127.245994567871,-38.6005973815918,104.534965515137,72.1875762939453,102.548583984375,9.0640344619751,9.97673797607422,-16.6846084594727,271.700653076172,91.0942993164062,285.618530273438,-39.5907821655273,361.294586181641,14.7067565917969
166.57341003418,70.2236633300781,70.9690246582031,45.3915977478027,153.177947998047,27.2357177734375,132.760055541992,49.1034202575684,264.334747314453,-0.396797358989716,88.7207794189453,10.9208545684814,9.6848611831665,-41.231632232666,-31.7133884429932,48.4769706726074,66.079475402832,-27.4612140655518,77.7036361694336,40.4820098876953,29.6318073272705,-25.7461109161377,139.472320556641,86.4444885253906,44.0561599731445,61.3365707397461,-94.1141891479492,24.6193561553955,130.450424194336,104.016571044922,141.328475952148,36.8368835449219,248.528396606445,46.6231727600098
35.3415412902832,131.026321411133,-31.5076751708984,119.698211669922,24.1904182434082,79.8607864379883,-16.6464881896973,145.596099853516,141.726638793945,35.0853462219238,-2.01426529884338,12.5345106124878,0.241986885666847,17.9535465240479,-54.0612335205078,13.6324272155762,-22.3352012634277,26.0064716339111,45.275203704834,136.225234985352,-53.4847297668457,16.979076385498,53.5553321838379,86.2979125976562,-20.1443386077881,87.6128463745117,-85.2691955566406,18.2236919403076,-8.53469657897949,153.723403930664,-20.3628406524658,162.95002746582,109.648834228516,73.8743896484375
-56.1790809631348,176.622497558594,-97.8198776245117,217.749496459961,-98.7731781005859,131.13850402832,-135.876403808594,265.847869873047,6.39995002746582,67.7530975341797,-37.360034942627,19.4246597290039,8.81976222991943,-84.6882705688477,39.8285140991211,-59.2076034545898,-73.8601913452148,69.7529220581055,23.7828350067139,232.04719543457,-73.0165023803711,44.6732902526855,-75.0558547973633,142.416366577148,-16.5323810577393,25.566219329834,-7.36657524108887,26.1578178405762,-86.0306091308594,212.225921630859,-139.289016723633,291.027221679688,-37.7007904052734,137.988479614258
-118.494415283203,179.441146850586,-124.963333129883,291.851013183594,-251.514984130859,204.835678100586,-221.305877685547,353.541259765625,-145.744857788086,110.848106384277,-71.0176467895508,64.6431655883789,-56.3593482971191,-157.296401977539,33.3753089904785,-12.0887508392334,-100.986335754395,99.5977935791016,-28.728515625,263.3095703125,-84.1498565673828,66.6885223388672,-140.156311035156,195.239364624023,-45.3188819885254,34.9281883239746,6.61673212051392,37.0439529418945,-173.740112304688,251.892242431641,-261.777923583984,405.269500732422,-211.362731933594,232.817535400391
-193.359893798828,249.478851318359,-161.850250244141,342.554870605469,-360.576110839844,331.354431152344,-319.612945556641,430.592864990234,-268.884185791016,250.488983154297,-165.241424560547,201.35009765625,-110.301383972168,-40.7122077941895,-94.3380584716797,118.337661743164,-113.799560546875,169.231552124023,-105.332618713379,250.715927124023,-113.110794067383,168.872131347656,-145.152450561523,160.816207885742,-107.203628540039,168.142883300781,-35.5529022216797,11.0947961807251,-257.181640625,306.007293701172,-392.207458496094,551.9580078125,-343.620086669922,384.911285400391
-250.688186645508,375.960998535156,-192.999969482422,344.279235839844,-397.528717041016,483.806427001953,-377.902099609375,509.897796630859,-319.562530517578,484.41845703125,-225.530349731445,355.559173583984,-143.659912109375,89.3941650390625,-140.437088012695,159.634078979492,-134.675811767578,239.04084777832,-158.807037353516,227.565399169922,-150.604843139648,298.330871582031,-126.519912719727,123.207504272461,-131.228118896484,286.654876708984,-52.4868392944336,45.7913017272949,-268.973785400391,334.105865478516,-444.207946777344,658.409851074219,-354.908111572266,537.471252441406
-259.976684570312,384.597778320312,-193.178359985352,297.002197265625,-396.268585205078,564.319030761719,-329.204681396484,509.254089355469,-321.639068603516,632.815856933594,-215.187408447266,385.27490234375,-190.186706542969,114.963233947754,-111.031745910645,103.2861328125,-155.88752746582,230.724060058594,-168.770645141602,189.899795532227,-178.975830078125,340.278076171875,-99.1063690185547,157.169326782227,-113.233192443848,327.2841796875,-37.3784828186035,99.2548751831055,-224.293838500977,249.900085449219,-400.045806884766,591.896911621094,-284.151184082031,557.165100097656
-205.638961791992,267.325927734375,-130.427444458008,181.843002319336,-309.918975830078,497.213043212891,-206.249099731445,380.142730712891,-272.889282226562,582.248901367188,-178.79328918457,306.118041992188,-135.565612792969,85.331916809082,-101.92896270752,65.9421768188477,-104.311630249023,153.907257080078,-111.719497680664,98.0518188476562,-148.479385375977,306.520935058594,-55.4445877075195,207.096267700195,-51.726016998291,291.629150390625,-40.6661491394043,36.0881423950195,-115.899917602539,87.2732849121094,-279.442840576172,404.522003173828,-190.970245361328,451.295288085938
-87.1786193847656,145.953948974609,-20.1086196899414,33.1772117614746,-152.936050415039,340.154205322266,-80.6527862548828,225.845260620117,-161.669998168945,421.945892333984,-101.932205200195,239.808883666992,-61.5504722595215,64.0393218994141,-78.8987426757812,115.102348327637,-25.5757503509521,91.9191513061523,-25.3123874664307,-7.59961271286011,-74.1033554077148,237.923065185547,10.8848638534546,207.428436279297,-3.38544011116028,206.584716796875,-52.8379974365234,-8.74768161773682,25.2307796478271,-17.9766445159912,-132.73796081543,266.106353759766,-77.9618072509766,308.474090576172
17.3533668518066,51.7145118713379,32.2422409057617,-8.46439838409424,-35.6767044067383,191.251571655273,-3.78528356552124,136.327499389648,-54.4352951049805,266.226623535156,-17.9240169525146,200.610794067383,-83.0350799560547,51.6175880432129,-9.68469715118408,154.544326782227,-22.7455253601074,56.4809494018555,9.98170948028564,-15.0904207229614,-38.6005973815918,132.507568359375,72.1875762939453,101.982688903809,9.0640344619751,126.918525695801,-16.6846084594727,36.4212036132812,91.0942993164062,-40.4532928466797,-39.5907821655273,172.682357788086,14.7067565917969,148.880142211914
70.2236633300781,-26.7819957733154,45.3915977478027,7.12349891662598,27.2357177734375,51.466007232666,49.1034202575684,50.351375579834,-0.396797358989716,115.583000183105,10.9208545684814,108.126365661621,-41.231632232666,-13.4333715438843,48.4769706726074,30.6923027038574,-27.4612140655518,1.77767848968506,40.4820098876953,38.4477043151855,-25.7461109161377,18.3159141540527,86.4444885253906,-58.348461151123,61.3365707397461,48.3200569152832,24.6193561553955,-5.87416934967041,104.016571044922,-100.445320129395,36.8368835449219,33.4211921691895,46.6231727600098,-19.5835418701172
131.026321411133,-91.8438720703125,119.698211669922,-59.6104698181152,79.8607864379883,-94.8447647094727,145.596099853516,-55.1708526611328,35.0853462219238,-56.8649559020996,12.5345106124878,-13.0524663925171,17.9535465240479,-107.836883544922,13.6324272155762,-125.660400390625,26.0064716339111,-18.709774017334,136.225234985352,28.4592113494873,16.979076385498,-62.1498718261719,86.2979125976562,-110.002052307129,87.6128463745117,-41.6864929199219,18.2236919403076,-82.5420989990234,153.723403930664,-223.506408691406,162.95002746582,-98.2734298706055,73.8743896484375,-166.146942138672
176.622497558594,-121.690780639648,217.749496459961,-123.500450134277,131.13850402832,-192.333129882812,265.847869873047,-120.12077331543,67.7530975341797,-183.171020507812,19.4246597290039,-66.9856567382812,-84.6882705688477,-158.979019165039,-59.2076034545898,-110.789909362793,69.7529220581055,37.9931526184082,232.04719543457,-35.6728248596191,44.6732902526855,-97.3182678222656,142.416366577148,-79.622673034668,25.566219329834,-112.217880249023,26.1578178405762,-50.8251876831055,212.225921630859,-272.262939453125,291.027221679688,-184.766204833984,137.988479614258,-239.98371887207
179.441146850586,-71.205810546875,291.851013183594,-137.064926147461,204.835678100586,-204.596145629883,353.541259765625,-170.370941162109,110.848106384277,-196.722869873047,64.6431655883789,-99.057014465332,-157.296401977539,-181.603256225586,-12.0887508392334,-89.857063293457,99.5977935791016,90.2594375610352,263.3095703125,-94.8377380371094,66.6885223388672,-105.916305541992,195.239364624023,-93.9436187744141,34.9281883239746,-137.512939453125,37.0439529418945,-39.0320129394531,251.892242431641,-195.797775268555,405.269500732422,-266.362213134766,232.817535400391,-231.101837158203
249.478851318359,-1.48387181758881,342.554870605469,-161.225830078125,331.354431152344,-188.102096557617,430.592864990234,-223.20915222168,250.488983154297,-187.122512817383,201.35009765625,-173.91340637207,-40.7122077941895,-162.777191162109,118.337661743164,-172.184631347656,169.231552124023,93.168830871582,250.715927124023,-128.601608276367,168.872131347656,-121.803039550781,160.816207885742,-87.6556167602539,168.142883300781,-125.724784851074,11.0947961807251,-97.15087890625,306.007293701172,-124.247940063477,551.9580078125,-301.523590087891,384.911285400391,-244.237457275391
375.960998535156,-15.4553642272949,344.279235839844,-140.403686523438,483.806427001953,-206.3291015625,509.897796630859,-229.532516479492,484.41845703125,-251.606826782227,355.559173583984,-197.233093261719,89.3941650390625,-63.2311134338379,159.634078979492,-102.30842590332,239.04084777832,54.5896911621094,227.565399169922,-116.72354888916,298.330871582031,-146.674255371094,123.207504272461,-27.1749401092529,286.654876708984,-123.832969665527,45.7913017272949,-114.63045501709,334.105865478516,-128.630020141602,658.409851074219,-280.794128417969,537.471252441406,-309.074462890625
384.597778320312,-67.6949615478516,297.002197265625,-78.2273635864258,564.319030761719,-237.175384521484,509.254089355469,-208.632705688477,632.815856933594,-313.09521484375,385.27490234375,-137.997802734375,114.963233947754,53.4131774902344,103.2861328125,128.848892211914,230.724060058594,-10.5409841537476,189.899795532227,-92.9259338378906,340.278076171875,-142.378753662109,157.169326782227,-12.4412479400635,327.2841796875,-112.743774414062,99.2548751831055,-105.664459228516,249.900085449219,-119.888633728027,591.896911621094,-255.619720458984,557.165100097656,-317.909301757812
267.325927734375,-87.2363128662109,181.843002319336,-55.8039627075195,497.213043212891,-245.583267211914,380.142730712891,-183.601486206055,582.248901367188,-305.670837402344,306.118041992188,-123.461471557617,85.331916809082,61.7821464538574,65.9421768188477,154.173858642578,153.907257080078,-29.8580150604248,98.0518188476562,-95.9173202514648,306.520935058594,-116.695365905762,207.096267700195,-60.2432556152344,291.629150390625,-69.3008270263672,36.0881423950195,-104.185173034668,87.2732849121094,-79.4640808105469,404.522003173828,-210.328323364258,451.295288085938,-296.132873535156
145.953948974609,-84.656623840332,33.1772117614746,-51.5179023742676,340.154205322266,-248.325180053711,225.845260620117,-155.555572509766,421.945892333984,-315.219818115234,239.808883666992,-199.257034301758,64.0393218994141,-122.282150268555,115.102348327637,-110.258460998535,91.9191513061523,-4.47813081741333,-7.59961271286011,-77.1486206054688,237.923065185547,-138.403457641602,207.428436279297,-152.028121948242,206.584716796875,-126.545768737793,-8.74768161773682,-105.558792114258,-17.9766445159912,-84.052490234375,266.106353759766,-169.543594360352,308.474090576172,-325.042053222656
51.7145118713379,-42.4127502441406,-8.46439838409424,-40.6380043029785,191.251571655273,-226.010925292969,136.327499389648,-148.842803955078,266.226623535156,-341.823211669922,200.610794067383,-275.928161621094,51.6175880432129,-311.596313476562,154.544326782227,-316.486877441406,56.4809494018555,8.19111156463623,-15.0904207229614,-13.9057950973511,132.507568359375,-175.694183349609,101.982688903809,-226.648422241211,126.918525695801,-252.422225952148,36.4212036132812,-123.230140686035,-40.4532928466797,-73.3042526245117,172.682357788086,-137.102600097656,148.880142211914,-303.890014648438
-26.7819957733154,29.5324077606201,7.12349891662598,4.1433424949646,51.466007232666,-135.373748779297,50.351375579834,-97.0771942138672,115.583000183105,-240.692962646484,108.126365661621,-252.767684936523,-13.4333715438843,-176.801513671875,30.6923027038574,-228.745620727539,1.77767848968506,53.4055099487305,38.4477043151855,47.4232902526855,18.3159141540527,-105.247848510742,-58.348461151123,-158.087173461914,48.3200569152832,-202.024124145508,-5.87416934967041,-105.586303710938,-100.445320129395,27.3658142089844,33.4211921691895,-6.49298620223999,-19.5835418701172,-160.02653503418
