Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-172.896850585938,88.375846862793,40.7420501708984,87.6126708984375,-11.6381320953369,80.4787063598633,140.447189331055,126.65225982666,-16.9022884368896,128.041625976562,22.5642585754395,162.377075195312,-204.723190307617,205.864608764648,-73.8176116943359,90.0925369262695,-44.2135772705078,13.0692453384399,9.58019065856934,67.5330505371094,63.1263618469238,110.517990112305,35.811595916748,74.6321792602539,25.9101448059082,73.6225357055664,-13.8903865814209,66.3409271240234,-66.7193603515625,105.612968444824,-15.6138591766357,117.847190856934,-257.337097167969,115.01106262207
-244.666549682617,42.1698226928711,-3.17652058601379,45.8017311096191,-132.801132202148,99.4028015136719,56.4885864257812,101.071571350098,-130.631210327148,123.181793212891,-74.899528503418,139.293914794922,-260.26513671875,101.043853759766,-122.911926269531,60.4219665527344,-53.6310920715332,-7.27433013916016,-66.5807113647461,99.243537902832,55.711742401123,73.1570816040039,-53.6983795166016,87.7441482543945,-13.0324783325195,47.5830497741699,-81.1810913085938,51.9493522644043,-102.117973327637,147.113021850586,-128.052124023438,88.3800735473633,-250.776809692383,78.5962142944336
-190.297012329102,57.7204818725586,-69.2607345581055,-0.364026218652725,-162.204315185547,130.129257202148,-20.2222213745117,77.3050994873047,-198.332733154297,135.500900268555,-162.720413208008,103.331817626953,-255.051879882812,35.903392791748,-144.41081237793,13.414363861084,-17.2703704833984,-56.268424987793,-101.090103149414,105.737564086914,-11.2841329574585,54.4963836669922,-95.788688659668,94.5432739257812,-92.7968292236328,38.0032920837402,-118.984016418457,42.6995086669922,-95.883430480957,152.465744018555,-193.128143310547,46.5292816162109,-186.743072509766,-16.4803218841553
-128.776473999023,70.1989898681641,-98.3109970092773,63.1570701599121,-146.983535766602,142.561279296875,-85.6468811035156,124.251693725586,-254.24543762207,68.0554428100586,-165.53564453125,37.6255187988281,-243.864852905273,-89.8160629272461,-113.768173217773,-74.6760101318359,14.0160846710205,-105.131080627441,-118.266906738281,70.2174606323242,-66.6316223144531,105.275634765625,-124.71134185791,48.5284805297852,-97.391227722168,47.0069046020508,-107.005332946777,-6.22398090362549,-153.343612670898,117.988616943359,-168.681747436523,-5.61501502990723,-128.920013427734,-134.339172363281
-136.272338867188,116.385238647461,-84.0699691772461,152.129760742188,-135.810211181641,165.957870483398,-106.02978515625,108.996200561523,-252.507263183594,8.39595985412598,-98.4046401977539,-52.6274185180664,-172.982635498047,-153.562942504883,-18.0874919891357,-168.941513061523,39.253833770752,-97.5911560058594,-96.9590759277344,55.9171104431152,-52.2733421325684,152.469879150391,-115.116271972656,5.62050580978394,-50.0703964233398,36.8582954406738,-85.2452774047852,-47.9957275390625,-164.587951660156,93.5687637329102,-98.5580520629883,-75.5816268920898,-37.3557739257812,-128.868911743164
-120.960830688477,196.057922363281,-36.3876495361328,149.910720825195,-100.718849182129,156.070449829102,-46.5509948730469,-18.5137233734131,-163.698623657227,19.3052654266357,-9.82602691650391,-126.194900512695,-18.281774520874,-108.952690124512,70.0801391601562,-217.649810791016,62.2767295837402,-95.1222915649414,-74.6541595458984,28.5336246490479,24.2476711273193,108.909309387207,-83.7337112426758,-17.3261680603027,12.3415937423706,-6.40302753448486,-60.836311340332,-54.6706352233887,-70.6649551391602,25.4456596374512,-47.3782997131348,-117.320747375488,85.4231185913086,-139.6630859375
-60.010856628418,171.89030456543,33.9278144836426,118.276275634766,-85.2139358520508,57.9450569152832,-5.58620882034302,-75.7048645019531,-59.504955291748,-28.50465965271,61.6956062316895,-129.971862792969,140.095001220703,-142.124282836914,92.3644866943359,-195.411804199219,56.8562965393066,-125.286109924316,-90.9784164428711,-52.1842460632324,90.5569152832031,31.6604480743408,-81.6022033691406,-82.8092498779297,75.5608215332031,-64.0012054443359,-1.34452486038208,-86.9963455200195,-26.1026668548584,-62.2207374572754,-23.8023300170898,-104.105102539062,144.871704101562,-200.102722167969
-18.4765281677246,144.938049316406,74.0082092285156,77.3665313720703,-94.8265762329102,-7.23284482955933,-27.110559463501,-55.7161254882812,23.0177745819092,-79.8001251220703,106.545303344727,-105.413619995117,258.019927978516,-159.057998657227,119.352951049805,-164.864227294922,59.9498023986816,-80.7175979614258,-75.6894226074219,-61.8687438964844,103.710624694824,-8.3822660446167,-69.565544128418,-96.2942276000977,78.9732666015625,-101.642349243164,59.1321830749512,-77.436897277832,-30.5138645172119,-49.9148254394531,13.7194604873657,-105.320281982422,193.398986816406,-115.038818359375
43.3557739257812,228.387145996094,67.2540664672852,13.6041145324707,-36.5069885253906,26.7886962890625,-12.2785186767578,-99.2404174804688,108.934074401855,-8.86249351501465,147.762741088867,-121.400520324707,346.211303710938,-3.05163717269897,163.853103637695,-160.34309387207,76.9862976074219,28.4068470001221,-1.43806350231171,9.91177272796631,102.683822631836,-20.9110698699951,-4.9038667678833,-24.6827182769775,51.7733345031738,-112.581634521484,84.2605438232422,3.51933741569519,24.607608795166,-3.74943447113037,75.4464721679688,-111.599052429199,259.222930908203,-4.87221908569336
113.177848815918,201.24137878418,71.5706481933594,27.7348785400391,51.5982360839844,20.3550148010254,69.3485107421875,-123.010772705078,153.902816772461,8.58552169799805,172.367218017578,-122.392677307129,336.066864013672,51.9759750366211,144.217575073242,-126.02507019043,51.3992919921875,24.0645732879639,49.8426132202148,-28.836498260498,114.615432739258,-14.4038705825806,57.8527641296387,-66.0050659179688,65.2695388793945,-101.103118896484,85.6739196777344,-22.9007797241211,79.9715576171875,-60.9935264587402,117.672508239746,-71.9990615844727,212.436538696289,-80.4078369140625
88.375846862793,13.2857847213745,87.6126708984375,69.700080871582,80.4787063598633,-93.9843673706055,126.65225982666,-64.2577438354492,128.041625976562,-124.077697753906,162.377075195312,-85.9215393066406,205.864608764648,-125.70093536377,90.0925369262695,-73.5598678588867,13.0692453384399,-60.7006759643555,67.5330505371094,-171.542877197266,110.517990112305,-17.1644229888916,74.6321792602539,-201.776626586914,73.6225357055664,-83.5468139648438,66.3409271240234,-149.845443725586,105.612968444824,-167.917785644531,117.847190856934,-86.2017440795898,115.01106262207,-180.417556762695
42.1698226928711,-110.870658874512,45.8017311096191,-24.0265369415283,99.4028015136719,-209.867294311523,101.071571350098,-71.6501922607422,123.181793212891,-218.865844726562,139.293914794922,-104.697082519531,101.043853759766,-236.100616455078,60.4219665527344,-56.9554862976074,-7.27433013916016,-22.2504711151123,99.243537902832,-230.810638427734,73.1570816040039,-67.9277572631836,87.7441482543945,-231.140960693359,47.5830497741699,-107.846054077148,51.9493522644043,-177.477111816406,147.113021850586,-226.992919921875,88.3800735473633,-176.687881469727,78.5962142944336,-164.893096923828
57.7204818725586,-166.315017700195,-0.364026218652725,-155.045150756836,130.129257202148,-251.276214599609,77.3050994873047,-158.797470092773,135.500900268555,-216.801605224609,103.331817626953,-165.48616027832,35.903392791748,-210.018905639648,13.414363861084,-84.3954086303711,-56.268424987793,43.7825813293457,105.737564086914,-197.997436523438,54.4963836669922,-127.168098449707,94.5432739257812,-197.777099609375,38.0032920837402,-159.170532226562,42.6995086669922,-129.258255004883,152.465744018555,-260.144012451172,46.5292816162109,-202.367492675781,-16.4803218841553,-174.332458496094
70.1989898681641,-197.785629272461,63.1570701599121,-145.462600708008,142.561279296875,-236.488861083984,124.251693725586,-174.80158996582,68.0554428100586,-199.113464355469,37.6255187988281,-168.631103515625,-89.8160629272461,-242.679794311523,-74.6760101318359,-166.163619995117,-105.131080627441,-59.3820190429688,70.2174606323242,-152.269241333008,105.275634765625,-126.709892272949,48.5284805297852,-180.609252929688,47.0069046020508,-167.371353149414,-6.22398090362549,-128.479156494141,117.988616943359,-255.972015380859,-5.61501502990723,-155.85432434082,-134.339172363281,-261.646118164062
116.385238647461,-80.2449035644531,152.129760742188,-26.2051525115967,165.957870483398,-160.328384399414,108.996200561523,-81.8629150390625,8.39595985412598,-168.235488891602,-52.6274185180664,-115.784599304199,-153.562942504883,-296.550476074219,-168.941513061523,-239.37190246582,-97.5911560058594,-187.239166259766,55.9171104431152,-86.8244247436523,152.469879150391,-55.2321243286133,5.62050580978394,-130.062789916992,36.8582954406738,-123.023429870605,-47.9957275390625,-151.623321533203,93.5687637329102,-121.757606506348,-75.5816268920898,-99.4840927124023,-128.868911743164,-280.017059326172
196.057922363281,126.956001281738,149.910720825195,98.6632461547852,156.070449829102,-15.5738792419434,-18.5137233734131,39.8193244934082,19.3052654266357,-127.590881347656,-126.194900512695,-52.9646873474121,-108.952690124512,-254.339752197266,-217.649810791016,-210.981246948242,-95.1222915649414,-171.336471557617,28.5336246490479,-32.1601676940918,108.909309387207,24.5454387664795,-17.3261680603027,-95.3305130004883,-6.40302753448486,-51.8032379150391,-54.6706352233887,-160.054428100586,25.4456596374512,74.1707000732422,-117.320747375488,-18.778018951416,-139.6630859375,-180.917221069336
171.89030456543,192.536285400391,118.276275634766,149.960098266602,57.9450569152832,80.6679840087891,-75.7048645019531,99.6882705688477,-28.50465965271,-106.218696594238,-129.971862792969,8.81017398834229,-142.124282836914,-208.405258178711,-195.411804199219,-143.497955322266,-125.286109924316,-100.777450561523,-52.1842460632324,-46.0780982971191,31.6604480743408,34.8217239379883,-82.8092498779297,-126.274024963379,-64.0012054443359,-4.13826417922974,-86.9963455200195,-174.321472167969,-62.2207374572754,123.656799316406,-104.105102539062,32.0286674499512,-200.102722167969,-98.8966674804688
144.938049316406,96.1708679199219,77.3665313720703,100.975471496582,-7.23284482955933,44.1817359924316,-55.7161254882812,61.9407196044922,-79.8001251220703,-109.952789306641,-105.413619995117,49.8649978637695,-159.057998657227,-245.192764282227,-164.864227294922,-109.829315185547,-80.7175979614258,-61.7054405212402,-61.8687438964844,-84.4633560180664,-8.3822660446167,-5.05931282043457,-96.2942276000977,-148.611343383789,-101.642349243164,-34.4057083129883,-77.436897277832,-200.482086181641,-49.9148254394531,27.8580646514893,-105.320281982422,12.8224639892578,-115.038818359375,-94.8408432006836
228.387145996094,-0.203019544482231,13.6041145324707,21.7278251647949,26.7886962890625,-10.6643733978271,-99.2404174804688,-10.0543842315674,-8.86249351501465,-123.720993041992,-121.400520324707,57.8553657531738,-3.05163717269897,-270.900512695312,-160.34309387207,-65.9138565063477,28.4068470001221,-60.3987464904785,9.91177272796631,-80.718879699707,-20.9110698699951,-30.0913848876953,-24.6827182769775,-124.217193603516,-112.581634521484,-77.9582595825195,3.51933741569519,-202.238632202148,-3.74943447113037,-51.2833366394043,-111.599052429199,11.6745958328247,-4.87221908569336,-90.4834213256836
201.24137878418,-39.1914901733398,27.7348785400391,-22.3361568450928,20.3550148010254,-20.8433361053467,-123.010772705078,-38.3492164611816,8.58552169799805,-97.6762237548828,-122.392677307129,60.3030586242676,51.9759750366211,-195.753860473633,-126.02507019043,-13.7147665023804,24.0645732879639,-81.2705383300781,-28.836498260498,-51.2085037231445,-14.4038705825806,-43.6723899841309,-66.0050659179688,-79.6005477905273,-101.103118896484,-68.3135986328125,-22.9007797241211,-152.270446777344,-60.9935264587402,-80.2803344726562,-71.9990615844727,48.7330436706543,-80.4078369140625,-67.2766265869141
13.2857847213745,-80.5802459716797,69.700080871582,-35.7334823608398,-93.9843673706055,-43.2162551879883,-64.2577438354492,-33.774055480957,-124.077697753906,-13.9900283813477,-85.9215393066406,62.9614715576172,-125.70093536377,-61.7439308166504,-73.5598678588867,4.15510892868042,-60.7006759643555,-56.5496215820312,-171.542877197266,-22.6100196838379,-17.1644229888916,-55.9707908630371,-201.776626586914,-28.5128364562988,-83.5468139648438,-66.9870223999023,-149.845443725586,-83.0043334960938,-167.917785644531,-67.1930618286133,-86.2017440795898,44.0095024108887,-180.417556762695,-33.6893005371094
-110.870658874512,-97.7301635742188,-24.0265369415283,-38.5521583557129,-209.867294311523,-33.2254791259766,-71.6501922607422,-40.849479675293,-218.865844726562,77.3398284912109,-104.697082519531,43.5870742797852,-236.100616455078,48.1822242736816,-56.9554862976074,7.17663288116455,-22.2504711151123,10.7963390350342,-230.810638427734,16.7527694702148,-67.9277572631836,-41.0110130310059,-231.140960693359,21.4240970611572,-107.846054077148,-67.7583160400391,-177.477111816406,-31.4840354919434,-226.992919921875,-13.7268943786621,-176.687881469727,2.774738073349,-164.893096923828,38.7539558410645
-166.315017700195,-31.9945507049561,-155.045150756836,-22.1885242462158,-251.276214599609,10.0692262649536,-158.797470092773,-40.7843933105469,-216.801605224609,113.348022460938,-165.48616027832,47.4562454223633,-210.018905639648,78.6239242553711,-84.3954086303711,34.2243728637695,43.7825813293457,40.7973403930664,-197.997436523438,41.1573295593262,-127.168098449707,4.76829957962036,-197.777099609375,41.3353652954102,-159.170532226562,-4.98751735687256,-129.258255004883,-18.4555816650391,-260.144012451172,-9.56831359863281,-202.367492675781,8.92465782165527,-174.332458496094,86.076416015625
-197.785629272461,26.2459049224854,-145.462600708008,9.16801929473877,-236.488861083984,-7.6091685295105,-174.80158996582,-10.7295560836792,-199.113464355469,59.6477851867676,-168.631103515625,100.502952575684,-242.679794311523,35.7704010009766,-166.163619995117,84.1128540039062,-59.3820190429688,31.4973659515381,-152.269241333008,18.8446521759033,-126.709892272949,29.0194568634033,-180.609252929688,17.1367816925049,-167.371353149414,40.3670692443848,-128.479156494141,-47.6094207763672,-255.972015380859,-42.2393074035645,-155.85432434082,47.6951942443848,-261.646118164062,55.7192192077637
-80.2449035644531,3.02356505393982,-26.2051525115967,-13.7645664215088,-160.328384399414,-22.9309883117676,-81.8629150390625,-3.48251295089722,-168.235488891602,-21.0182456970215,-115.784599304199,89.7816772460938,-296.550476074219,-20.2072124481201,-239.37190246582,93.5497894287109,-187.239166259766,8.68038463592529,-86.8244247436523,-1.11173582077026,-55.2321243286133,-29.0531845092773,-130.062789916992,0.866476953029633,-123.023429870605,-4.37271308898926,-151.623321533203,-56.2494354248047,-121.757606506348,-19.8128032684326,-99.4840927124023,14.6313762664795,-280.017059326172,-2.0009286403656
126.956001281738,-46.3946762084961,98.6632461547852,-72.0419769287109,-15.5738792419434,-0.0766267776489258,39.8193244934082,-28.5041942596436,-127.590881347656,-51.0131034851074,-52.9646873474121,-4.61972427368164,-254.339752197266,-95.2384872436523,-210.981246948242,43.2464599609375,-171.336471557617,-36.3643226623535,-32.1601676940918,4.09651374816895,24.5454387664795,-103.04541015625,-95.3305130004883,5.88051462173462,-51.8032379150391,-53.0302734375,-160.054428100586,-32.5987892150879,74.1707000732422,-18.5339527130127,-18.778018951416,-61.3735771179199,-180.917221069336,-91.6373748779297
192.536285400391,-97.1374359130859,149.960098266602,-38.0489463806152,80.6679840087891,-37.9043235778809,99.6882705688477,-11.3304100036621,-106.218696594238,-68.0158157348633,8.81017398834229,-32.9574851989746,-208.405258178711,-200.89567565918,-143.497955322266,2.76822996139526,-100.777450561523,-76.2150268554688,-46.0780982971191,-6.95911502838135,34.8217239379883,-73.5903701782227,-126.274024963379,-12.3255300521851,-4.13826417922974,-48.1695861816406,-174.321472167969,-37.2824783325195,123.656799316406,-57.6488761901855,32.0286674499512,-71.6793365478516,-98.8966674804688,-178.168487548828
96.1708679199219,-102.185188293457,100.975471496582,47.6794013977051,44.1817359924316,-54.1303253173828,61.9407196044922,36.6167068481445,-109.952789306641,-69.6869812011719,49.8649978637695,10.3856449127197,-245.192764282227,-220.894958496094,-109.829315185547,-33.6400413513184,-61.7054405212402,-62.335033416748,-84.4633560180664,-5.50000524520874,-5.05931282043457,3.4223198890686,-148.611343383789,0.720182299613953,-34.4057083129883,-23.0209541320801,-200.482086181641,-21.4180583953857,27.8580646514893,-4.67014789581299,12.8224639892578,-51.2706451416016,-94.8408432006836,-150.566146850586
-0.203019544482231,-4.87359094619751,21.7278251647949,85.6076049804688,-10.6643733978271,21.1413040161133,-10.0543842315674,55.5828018188477,-123.720993041992,-10.2834072113037,57.8553657531738,30.7465839385986,-270.900512695312,-140.927932739258,-65.9138565063477,-68.3457794189453,-60.3987464904785,-8.42702102661133,-80.718879699707,29.4618797302246,-30.0913848876953,32.7417526245117,-124.217193603516,63.1175346374512,-77.9582595825195,22.7768421173096,-202.238632202148,38.4951324462891,-51.2833366394043,65.957878112793,11.6745958328247,-37.248420715332,-90.4834213256836,-86.6373519897461
-39.1914901733398,67.244514465332,-22.3361568450928,117.265777587891,-20.8433361053467,25.0744171142578,-38.3492164611816,66.8133010864258,-97.6762237548828,12.457501411438,60.3030586242676,48.8286819458008,-195.753860473633,-128.369216918945,-13.7147665023804,-13.4457273483276,-81.2705383300781,12.0991048812866,-51.2085037231445,30.9969749450684,-43.6723899841309,34.9438018798828,-79.6005477905273,61.559268951416,-68.3135986328125,83.8545837402344,-152.270446777344,41.497371673584,-80.2803344726562,12.413800239563,48.7330436706543,-3.86437177658081,-67.2766265869141,-101.704444885254
-80.5802459716797,35.9147109985352,-35.7334823608398,83.7674102783203,-43.2162551879883,-41.4648017883301,-33.774055480957,47.1243934631348,-13.9900283813477,-40.5852088928223,62.9614715576172,39.3095207214355,-61.7439308166504,-172.793838500977,4.15510892868042,45.8820419311523,-56.5496215820312,-1.46521735191345,-22.6100196838379,10.6908845901489,-55.9707908630371,-11.4099903106689,-28.5128364562988,24.6426277160645,-66.9870223999023,84.7864303588867,-83.0043334960938,14.6904706954956,-67.1930618286133,-48.5123481750488,44.0095024108887,-38.0564842224121,-33.6893005371094,-92.8717880249023
-97.7301635742188,30.8722229003906,-38.5521583557129,-52.6536026000977,-33.2254791259766,-35.5724182128906,-40.849479675293,-54.815013885498,77.3398284912109,-41.6202278137207,43.5870742797852,-39.1006736755371,48.1822242736816,-117.240646362305,7.17663288116455,-3.21492075920105,10.7963390350342,36.2779273986816,16.7527694702148,25.7101516723633,-41.0110130310059,-95.1199645996094,21.4240970611572,44.2765808105469,-67.7583160400391,30.5258445739746,-31.4840354919434,35.2651557922363,-13.7268943786621,-20.9028434753418,2.774738073349,-136.775939941406,38.7539558410645,4.65371227264404
-31.9945507049561,54.421329498291,-22.1885242462158,-79.6658477783203,10.0692262649536,-11.3102588653564,-40.7843933105469,-130.859481811523,113.348022460938,17.923189163208,47.4562454223633,-58.6002464294434,78.6239242553711,-6.72168874740601,34.2243728637695,10.9716749191284,40.7973403930664,88.8386535644531,41.1573295593262,41.5954551696777,4.76829957962036,-86.9992523193359,41.3353652954102,54.5258674621582,-4.98751735687256,50.0431365966797,-18.4555816650391,48.3460426330566,-9.56831359863281,-4.48661708831787,8.92465782165527,-117.373306274414,86.076416015625,94.4898376464844
26.2459049224854,20.5768547058105,9.16801929473877,10.0996875762939,-7.6091685295105,-20.174129486084,-10.7295560836792,-88.8880081176758,59.6477851867676,56.0766448974609,100.502952575684,30.2639331817627,35.7704010009766,48.1170768737793,84.1128540039062,150.539306640625,31.4973659515381,57.3077545166016,18.8446521759033,56.8445587158203,29.0194568634033,-18.8903141021729,17.1367816925049,52.9891471862793,40.3670692443848,132.445159912109,-47.6094207763672,46.9274597167969,-42.2393074035645,-35.5192413330078,47.6951942443848,-10.3279256820679,55.7192192077637,130.561935424805
3.02356505393982,2.19687008857727,-13.7645664215088,-24.1413593292236,-22.9309883117676,-6.82146644592285,-3.48251295089722,-40.8018493652344,-21.0182456970215,87.8609313964844,89.7816772460938,82.1676940917969,-20.2072124481201,94.6391448974609,93.5497894287109,203.513763427734,8.68038463592529,22.0838375091553,-1.11173582077026,114.011390686035,-29.0531845092773,-30.6980285644531,0.866476953029633,104.042251586914,-4.37271308898926,120.10717010498,-56.2494354248047,71.3399200439453,-19.8128032684326,-58.1594161987305,14.6313762664795,2.55104827880859,-2.0009286403656,147.805969238281
-46.3946762084961,7.03396654129028,-72.0419769287109,-117.409393310547,-0.0766267776489258,-1.21702551841736,-28.5041942596436,-48.6615600585938,-51.0131034851074,115.46703338623,-4.61972427368164,45.5475578308105,-95.2384872436523,159.796722412109,43.2464599609375,169.256729125977,-36.3643226623535,67.5666885375977,4.09651374816895,157.414276123047,-103.04541015625,-52.4374542236328,5.88051462173462,136.007064819336,-53.0302734375,49.7183952331543,-32.5987892150879,92.6637802124023,-18.5339527130127,-81.6394577026367,-61.3735771179199,-36.9948768615723,-91.6373748779297,159.865432739258
-97.1374359130859,-48.8219871520996,-38.0489463806152,-65.3040084838867,-37.9043235778809,-40.0683631896973,-11.3304100036621,-30.5801525115967,-68.0158157348633,93.094352722168,-32.9574851989746,-6.86379623413086,-200.89567565918,175.428939819336,2.76822996139526,204.845367431641,-76.2150268554688,106.153861999512,-6.95911502838135,130.344802856445,-73.5903701782227,20.7147846221924,-12.3255300521851,112.848022460938,-48.1695861816406,63.8729438781738,-37.2824783325195,105.835235595703,-57.6488761901855,-128.80583190918,-71.6793365478516,-40.1042556762695,-178.168487548828,140.959823608398
-102.185188293457,-73.5175094604492,47.6794013977051,41.1317939758301,-54.1303253173828,-77.3349761962891,36.6167068481445,-12.3109302520752,-69.6869812011719,35.8529243469238,10.3856449127197,-56.401985168457,-220.894958496094,150.99137878418,-33.6400413513184,242.826858520508,-62.335033416748,102.700660705566,-5.50000524520874,93.5308380126953,3.4223198890686,89.1849517822266,0.720182299613953,100.919021606445,-23.0209541320801,91.4939956665039,-21.4180583953857,126.5107421875,-4.67014789581299,-135.864181518555,-51.2706451416016,-71.0585403442383,-150.566146850586,113.7666015625
