Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-44.6878318786621,-104.000114440918,44.6844100952148,-109.583740234375,-85.6328506469727,-21.340576171875,-85.3286437988281,81.2091598510742,-64.5751113891602,74.388786315918,-76.7723617553711,-96.3840942382812,-71.22412109375,73.0453491210938,-37.1338958740234,-104.319595336914,-35.8520088195801,26.440055847168,218.881820678711,-85.3741989135742,51.9846000671387,261.889068603516,-139.822616577148,-38.1296081542969,-34.3557090759277,109.179588317871,-206.883972167969,-10.3086967468262,-59.3810539245605,70.2878952026367,-36.3382682800293,-137.685577392578
-54.9134902954102,-125.702262878418,96.8155746459961,-51.4932594299316,-49.5241737365723,-29.9154949188232,-56.8608016967773,53.4496803283691,-45.4967231750488,25.4264602661133,-61.1455688476562,-70.1738586425781,-82.8359909057617,63.6921806335449,-39.2059860229492,-43.9001235961914,-79.477180480957,30.3766784667969,221.588439941406,-161.621612548828,45.5833702087402,199.480987548828,-118.934349060059,-33.0280227661133,-33.2900772094727,-2.93801808357239,-96.327751159668,30.609676361084,-4.51922607421875,80.6439971923828,44.0505523681641,-120.912948608398
-58.6524620056152,-128.284133911133,104.629341125488,-3.83251190185547,34.6231575012207,-28.9435119628906,48.9211654663086,-14.0546779632568,42.7238883972168,-8.9602632522583,10.2550630569458,-22.4523048400879,5.03449296951294,19.9600925445557,-18.1415958404541,-3.15222835540771,-38.2102890014648,-15.5543441772461,200.036102294922,-199.695541381836,64.7805786132812,149.521469116211,26.1873340606689,-61.3138465881348,5.44415330886841,-77.1654739379883,3.28672671318054,-0.724873125553131,84.3112411499023,74.8947143554688,170.002777099609,-39.1101036071777
-29.912878036499,-82.0258407592773,91.9416046142578,-31.1827049255371,103.259452819824,-24.6284618377686,64.4863204956055,8.65837478637695,71.6677474975586,35.0006332397461,69.4973983764648,-14.9263725280762,42.6682052612305,19.1794261932373,-8.54754638671875,-7.03701114654541,-43.3025054931641,-42.6493148803711,204.180435180664,-144.18586730957,159.816680908203,137.08366394043,64.0966339111328,-117.100967407227,18.4990692138672,-21.4015064239502,-53.0938682556152,-135.050323486328,104.584915161133,1.09771072864532,147.115280151367,32.087158203125
2.53366327285767,-66.5586624145508,116.191383361816,-91.1724395751953,66.2439498901367,-47.6970863342285,-8.79751205444336,35.633846282959,-7.21645879745483,56.0779914855957,40.2995910644531,-49.3545188903809,-26.0430698394775,61.9793548583984,-9.71764755249023,-29.5537052154541,-112.636993408203,19.5450248718262,168.986968994141,-134.743209838867,262.5078125,91.5229187011719,-49.0909729003906,-151.757904052734,-26.1481609344482,39.1452903747559,-89.105224609375,-224.018417358398,21.6094264984131,-75.3340911865234,30.1022396087646,14.6561393737793
-22.9686584472656,-110.800819396973,108.221603393555,-120.996376037598,14.5505313873291,-113.021873474121,-64.8186492919922,-23.6231880187988,-68.1859512329102,31.868745803833,22.7020492553711,-51.4294204711914,-75.4129638671875,106.088600158691,19.8735084533691,-43.2692337036133,-121.856658935547,101.204566955566,67.1361923217773,-204.68440246582,295.490386962891,46.76318359375,-96.5000839233398,-116.028594970703,-62.2315979003906,42.0435943603516,-30.5140438079834,-147.948913574219,-31.8290863037109,-114.613632202148,2.20540165901184,-31.4993553161621
-105.882339477539,-153.277313232422,23.4396381378174,-119.217475891113,1.12717819213867,-151.367477416992,-80.5062103271484,-57.9801940917969,-48.1009368896484,29.3564758300781,25.4609432220459,-0.90381783246994,-46.4085998535156,141.642105102539,16.4945411682129,-39.4798316955566,-74.0957412719727,133.799591064453,-60.3982124328613,-259.914123535156,313.745452880859,39.3597450256348,-48.3795318603516,-100.965698242188,-47.5680809020996,24.5477066040039,-15.5551061630249,-88.6622467041016,-28.6370964050293,-120.746215820312,-5.92324256896973,17.7858657836914
-183.489837646484,-164.580535888672,-74.9997100830078,-81.9523468017578,-19.8556308746338,-125.566139221191,-80.71826171875,-14.1580257415771,-37.8159523010254,52.1647262573242,-39.3525886535645,55.261661529541,-4.68172597885132,153.745407104492,-69.9202041625977,6.25867605209351,-50.3616676330566,164.980102539062,-186.867446899414,-252.778060913086,301.872192382812,47.9459457397461,-84.6114196777344,-105.102996826172,-25.9984378814697,-1.49937891960144,-107.376197814941,-72.6147842407227,-29.6201133728027,-71.7046585083008,-71.8295135498047,127.75122833252
-193.289276123047,-158.711868286133,-125.567657470703,-62.431941986084,-28.1245727539062,-85.4256210327148,-61.6633987426758,37.3612442016602,-39.5148887634277,75.8943634033203,-106.582420349121,88.2496948242188,11.3739891052246,134.880264282227,-149.43244934082,81.8167343139648,-40.6637115478516,180.495635986328,-223.566177368164,-207.545059204102,245.610366821289,50.322696685791,-159.656234741211,-39.0060005187988,7.14072322845459,-27.008358001709,-174.258865356445,13.6019716262817,4.11484575271606,-33.4654731750488,-109.160942077637,176.563262939453
-138.896270751953,-124.090217590332,-132.031646728516,-103.216171264648,-17.3509864807129,-47.4279823303223,7.64812707901001,71.1931610107422,24.4484672546387,84.8190307617188,-109.101829528809,107.644592285156,36.318733215332,92.4337310791016,-151.365173339844,143.653335571289,-10.2022190093994,117.982620239258,-133.606231689453,-178.021438598633,246.963088989258,24.505838394165,-114.888092041016,27.153564453125,89.0647811889648,-31.2909317016602,-108.775192260742,28.1077098846436,57.9550628662109,-33.2358856201172,-116.406135559082,148.238372802734
-104.000114440918,-56.2714576721191,-109.583740234375,-74.7633056640625,-21.340576171875,-12.8090724945068,81.2091598510742,74.6796340942383,74.388786315918,68.2059555053711,-96.3840942382812,123.790565490723,73.0453491210938,29.2470512390137,-104.319595336914,195.395324707031,26.440055847168,35.420524597168,-85.3741989135742,-170.775497436523,261.889068603516,1.49644327163696,-38.1296081542969,34.7885437011719,109.179588317871,-4.95170259475708,-10.3086967468262,-39.5682220458984,70.2878952026367,15.9692163467407,-137.685577392578,105.82926940918
-125.702262878418,-1.81052303314209,-51.4932594299316,40.9462471008301,-29.9154949188232,5.50446939468384,53.4496803283691,47.6740226745605,25.4264602661133,59.7478523254395,-70.1738586425781,148.846069335938,63.6921806335449,-5.83496618270874,-43.9001235961914,222.840270996094,30.3766784667969,12.3191537857056,-161.621612548828,-143.233108520508,199.480987548828,7.21229219436646,-33.0280227661133,43.0483932495117,-2.93801808357239,34.4086494445801,30.609676361084,-8.20468521118164,80.6439971923828,69.2206573486328,-120.912948608398,122.106025695801
-128.284133911133,9.60714530944824,-3.83251190185547,32.5042457580566,-28.9435119628906,17.7081966400146,-14.0546779632568,50.6556816101074,-8.9602632522583,91.6064605712891,-22.4523048400879,172.134338378906,19.9600925445557,42.1587142944336,-3.15222835540771,164.629180908203,-15.5543441772461,57.9457740783691,-199.695541381836,-118.414421081543,149.521469116211,0.186362251639366,-61.3138465881348,45.7535705566406,-77.1654739379883,55.1173324584961,-0.724873125553131,64.9958648681641,74.8947143554688,58.8542556762695,-39.1101036071777,195.64485168457
-82.0258407592773,8.43347358703613,-31.1827049255371,-71.234130859375,-24.6284618377686,18.9765586853027,8.65837478637695,105.711502075195,35.0006332397461,139.005096435547,-14.9263725280762,148.038543701172,19.1794261932373,124.511337280273,-7.03701114654541,61.809196472168,-42.6493148803711,136.982604980469,-144.18586730957,-127.778984069824,137.08366394043,-10.8466176986694,-117.100967407227,31.4382648468018,-21.4015064239502,59.019115447998,-135.050323486328,89.4203720092773,1.09771072864532,78.1411743164062,32.087158203125,238.030166625977
-66.5586624145508,34.6338043212891,-91.1724395751953,-31.9273071289062,-47.6970863342285,40.1904220581055,35.633846282959,175.012649536133,56.0779914855957,167.520858764648,-49.3545188903809,123.506477355957,61.9793548583984,141.275039672852,-29.5537052154541,51.8305206298828,19.5450248718262,154.911163330078,-134.743209838867,-105.809326171875,91.5229187011719,4.94598531723022,-151.757904052734,67.4820861816406,39.1452903747559,65.019645690918,-224.018417358398,75.599609375,-75.3340911865234,146.324859619141,14.6561393737793,226.297393798828
-110.800819396973,100.256759643555,-120.996376037598,101.421783447266,-113.021873474121,118.401931762695,-23.6231880187988,213.094329833984,31.868745803833,165.417129516602,-51.4294204711914,185.635391235352,106.088600158691,81.2808456420898,-43.2692337036133,151.003295898438,101.204566955566,105.700950622559,-204.68440246582,-35.3213005065918,46.76318359375,18.4046459197998,-116.028594970703,137.587905883789,42.0435943603516,74.4196701049805,-147.948913574219,8.72291564941406,-114.613632202148,184.184356689453,-31.4993553161621,196.552352905273
-153.277313232422,154.147201538086,-119.217475891113,142.093826293945,-151.367477416992,163.505950927734,-57.9801940917969,184.323043823242,29.3564758300781,141.133926391602,-0.90381783246994,227.115661621094,141.642105102539,47.0040397644043,-39.4798316955566,217.397964477539,133.799591064453,118.331733703613,-259.914123535156,-19.8147201538086,39.3597450256348,26.8205013275146,-100.965698242188,125.259170532227,24.5477066040039,66.3684997558594,-88.6622467041016,-15.8829250335693,-120.746215820312,185.8837890625,17.7858657836914,165.687347412109
-164.580535888672,108.76000213623,-81.9523468017578,106.817810058594,-125.566139221191,125.410354614258,-14.1580257415771,125.974967956543,52.1647262573242,120.404273986816,55.261661529541,139.973495483398,153.745407104492,98.0943069458008,6.25867605209351,178.434860229492,164.980102539062,172.458923339844,-252.778060913086,-96.4235229492188,47.9459457397461,44.4644241333008,-105.102996826172,35.4937019348145,-1.49937891960144,19.7745399475098,-72.6147842407227,43.7141571044922,-71.7046585083008,159.144958496094,127.75122833252,151.304306030273
-158.711868286133,7.67458534240723,-62.431941986084,61.9613952636719,-85.4256210327148,86.7302017211914,37.3612442016602,91.864990234375,75.8943634033203,103.10758972168,88.2496948242188,64.0621337890625,134.880264282227,131.322708129883,81.8167343139648,121.639930725098,180.495635986328,125.431716918945,-207.545059204102,-159.854995727539,50.322696685791,57.4130516052246,-39.0060005187988,2.02478408813477,-27.008358001709,-17.3906402587891,13.6019716262817,55.8012275695801,-33.4654731750488,114.88158416748,176.563262939453,98.4255294799805
-124.090217590332,6.06336641311646,-103.216171264648,10.4166040420532,-47.4279823303223,51.3871841430664,71.1931610107422,48.1224784851074,84.8190307617188,53.339168548584,107.644592285156,63.534107208252,92.4337310791016,61.0682563781738,143.653335571289,93.46435546875,117.982620239258,19.553092956543,-178.021438598633,-139.103454589844,24.505838394165,79.1691055297852,27.153564453125,28.5321979522705,-31.2909317016602,-4.02101516723633,28.1077098846436,14.1105060577393,-33.2358856201172,79.7516632080078,148.238372802734,-24.2548484802246
-56.2714576721191,95.211555480957,-74.7633056640625,-15.8608312606812,-12.8090724945068,-2.77699017524719,74.6796340942383,-17.2382736206055,68.2059555053711,-18.9947109222412,123.790565490723,28.1179676055908,29.2470512390137,-30.9084873199463,195.395324707031,47.6183128356934,35.420524597168,-21.1260585784912,-170.775497436523,-123.773567199707,1.49644327163696,121.123809814453,34.7885437011719,24.6617965698242,-4.95170259475708,-6.51748132705688,-39.5682220458984,-7.96161317825317,15.9692163467407,39.8334693908691,105.82926940918,-83.8126678466797
-1.81052303314209,121.04679107666,40.9462471008301,12.3461713790894,5.50446939468384,-12.756739616394,47.6740226745605,-47.8711776733398,59.7478523254395,-46.7986068725586,148.846069335938,11.9649877548218,-5.83496618270874,-64.5634994506836,222.840270996094,15.4715995788574,12.3191537857056,-15.305004119873,-143.233108520508,-186.492385864258,7.21229219436646,149.248748779297,43.0483932495117,20.9495086669922,34.4086494445801,-36.7879333496094,-8.20468521118164,-9.09122562408447,69.2206573486328,11.5858011245728,122.106025695801,-52.3437423706055
9.60714530944824,77.2601699829102,32.5042457580566,60.0569915771484,17.7081966400146,12.9136199951172,50.6556816101074,-27.8809413909912,91.6064605712891,-24.6743144989014,172.134338378906,65.7576370239258,42.1587142944336,-52.4659080505371,164.629180908203,17.2813262939453,57.9457740783691,-25.9682426452637,-118.414421081543,-219.138305664062,0.186362251639366,136.810821533203,45.7535705566406,31.1250476837158,55.1173324584961,-22.6307945251465,64.9958648681641,16.7946758270264,58.8542556762695,23.6875152587891,195.64485168457,-56.1350059509277
8.43347358703613,71.5131530761719,-71.234130859375,69.3596649169922,18.9765586853027,11.3557252883911,105.711502075195,27.0555801391602,139.005096435547,-12.5656995773315,148.038543701172,23.049015045166,124.511337280273,-18.292911529541,61.809196472168,-46.7204093933105,136.982604980469,-49.1111602783203,-127.778984069824,-159.14128112793,-10.8466176986694,109.805709838867,31.4382648468018,-0.103162720799446,59.019115447998,18.7018928527832,89.4203720092773,32.9400672912598,78.1411743164062,36.759090423584,238.030166625977,-82.7344207763672
34.6338043212891,82.9534378051758,-31.9273071289062,40.8233757019043,40.1904220581055,-19.1211414337158,175.012649536133,77.4663772583008,167.520858764648,-16.0613784790039,123.506477355957,-113.475967407227,141.275039672852,-10.611310005188,51.8305206298828,-147.97737121582,154.911163330078,-64.796028137207,-105.809326171875,-129.880233764648,4.94598531723022,105.723205566406,67.4820861816406,-35.0852470397949,65.019645690918,38.6977500915527,75.599609375,0.308456748723984,146.324859619141,20.7668647766113,226.297393798828,-95.5352249145508
100.256759643555,23.6954689025879,101.421783447266,23.2638492584229,118.401931762695,-79.1180648803711,213.094329833984,56.1645622253418,165.417129516602,-25.8813877105713,185.635391235352,-163.147811889648,81.2808456420898,-75.8837280273438,151.003295898438,-144.164321899414,105.700950622559,-87.9466400146484,-35.3213005065918,-179.345840454102,18.4046459197998,85.0425491333008,137.587905883789,-66.6786804199219,74.4196701049805,17.6210269927979,8.72291564941406,-56.9012718200684,184.184356689453,-36.9431381225586,196.552352905273,-155.309188842773
154.147201538086,-57.1701240539551,142.093826293945,7.59920215606689,163.505950927734,-159.11100769043,184.323043823242,-21.6494407653809,141.133926391602,-77.9127349853516,227.115661621094,-164.643371582031,47.0040397644043,-168.294555664062,217.397964477539,-93.5060348510742,118.331733703613,-135.179534912109,-19.8147201538086,-204.523254394531,26.8205013275146,6.65602874755859,125.259170532227,-106.885139465332,66.3684997558594,-58.2077217102051,-15.8829250335693,-88.5365753173828,185.8837890625,-124.097541809082,165.687347412109,-228.184371948242
108.76000213623,-54.2116279602051,106.817810058594,-37.2618560791016,125.410354614258,-202.358993530273,125.974967956543,-88.71435546875,120.404273986816,-144.913757324219,139.973495483398,-193.591812133789,98.0943069458008,-206.13623046875,178.434860229492,-89.9314498901367,172.458923339844,-166.410827636719,-96.4235229492188,-162.955871582031,44.4644241333008,-51.6831245422363,35.4937019348145,-58.1859283447266,19.7745399475098,-111.035949707031,43.7141571044922,-0.897821426391602,159.144958496094,-150.713455200195,151.304306030273,-236.893905639648
7.67458534240723,-8.02625370025635,61.9613952636719,-76.4172668457031,86.7302017211914,-178.981033325195,91.864990234375,-128.383605957031,103.10758972168,-150.525314331055,64.0621337890625,-158.587707519531,131.322708129883,-163.598358154297,121.639930725098,-52.0213394165039,125.431716918945,-130.817642211914,-159.854995727539,-116.415885925293,57.4130516052246,-39.8484725952148,2.02478408813477,7.28134250640869,-17.3906402587891,-82.4191818237305,55.8012275695801,120.204948425293,114.88158416748,-105.85627746582,98.4255294799805,-182.359252929688
6.06336641311646,-10.4422836303711,10.4166040420532,-96.6991500854492,51.3871841430664,-120.980293273926,48.1224784851074,-120.054176330566,53.339168548584,-101.514526367188,63.534107208252,-77.3361129760742,61.0682563781738,-84.2330856323242,93.46435546875,2.24091124534607,19.553092956543,-58.5953063964844,-139.103454589844,-130.472564697266,79.1691055297852,-28.1815490722656,28.5321979522705,-71.1535797119141,-4.02101516723633,-35.9677200317383,14.1105060577393,52.732738494873,79.7516632080078,-81.7112426757812,-24.2548484802246,-100.30687713623
95.211555480957,-18.9952983856201,-15.8608312606812,-112.483238220215,-2.77699017524719,-82.5734176635742,-17.2382736206055,-62.6332588195801,-18.9947109222412,-51.3914794921875,28.1179676055908,-50.833797454834,-30.9084873199463,-45.6302833557129,47.6183128356934,-33.7605667114258,-21.1260585784912,-22.2069683074951,-123.773567199707,-182.374465942383,121.123809814453,-46.0893096923828,24.6617965698242,-145.307373046875,-6.51748132705688,12.582727432251,-7.96161317825317,-63.4600524902344,39.8334693908691,-72.4740829467773,-83.8126678466797,-49.4137535095215
121.04679107666,19.4894733428955,12.3461713790894,-70.6562347412109,-12.756739616394,-53.9347610473633,-47.8711776733398,-9.9770336151123,-46.7986068725586,-17.1526737213135,11.9649877548218,-24.2552947998047,-64.5634994506836,-54.9456405639648,15.4715995788574,-60.3257942199707,-15.305004119873,-15.2529439926147,-186.492385864258,-169.718109130859,149.248748779297,-43.3828201293945,20.9495086669922,-65.4599227905273,-36.7879333496094,63.4282417297363,-9.09122562408447,-13.5833177566528,11.5858011245728,-20.906982421875,-52.3437423706055,-14.2900037765503
77.2601699829102,52.1533813476562,60.0569915771484,44.6095199584961,12.9136199951172,31.8065967559814,-27.8809413909912,40.501880645752,-24.6743144989014,16.7284259796143,65.7576370239258,72.7927780151367,-52.4659080505371,-28.3727512359619,17.2813262939453,25.5052299499512,-25.9682426452637,42.1392478942871,-219.138305664062,-80.9610595703125,136.810821533203,4.08571004867554,31.1250476837158,51.4992790222168,-22.6307945251465,61.4924812316895,16.7946758270264,29.5280170440674,23.6875152587891,65.8241195678711,-56.1350059509277,74.0472259521484
71.5131530761719,58.1041412353516,69.3596649169922,131.086807250977,11.3557252883911,130.120391845703,27.0555801391602,93.6303329467773,-12.5656995773315,55.2568969726562,23.049015045166,160.771743774414,-18.292911529541,55.9099502563477,-46.7204093933105,94.1406555175781,-49.1111602783203,138.68717956543,-159.14128112793,-23.5605068206787,109.805709838867,44.1133995056152,-0.103162720799446,111.605026245117,18.7018928527832,38.8369750976562,32.9400672912598,-11.3988800048828,36.759090423584,134.690063476562,-82.7344207763672,135.832061767578
82.9534378051758,67.7349014282227,40.8233757019043,113.462371826172,-19.1211414337158,122.514266967773,77.4663772583008,80.3010330200195,-16.0613784790039,58.6284141540527,-113.475967407227,114.214874267578,-10.611310005188,99.0509567260742,-147.97737121582,32.3114166259766,-64.796028137207,151.483856201172,-129.880233764648,-39.2784652709961,105.723205566406,9.17976665496826,-35.0852470397949,85.5006103515625,38.6977500915527,34.055290222168,0.308456748723984,28.8766784667969,20.7668647766113,102.699745178223,-95.5352249145508,77.6684036254883
23.6954689025879,81.78564453125,23.2638492584229,42.0728454589844,-79.1180648803711,46.634635925293,56.1645622253418,15.9540252685547,-25.8813877105713,11.8532819747925,-163.147811889648,-49.1635856628418,-75.8837280273438,28.1049861907959,-144.164321899414,-90.1306686401367,-87.9466400146484,59.4209899902344,-179.345840454102,-50.7607421875,85.0425491333008,-49.5633850097656,-66.6786804199219,-6.17307281494141,17.6210269927979,12.6996726989746,-56.9012718200684,108.608993530273,-36.9431381225586,-6.42532968521118,-155.309188842773,-20.0424861907959
-57.1701240539551,125.396896362305,7.59920215606689,22.3721828460693,-159.11100769043,29.0006618499756,-21.6494407653809,-15.4936017990112,-77.9127349853516,-45.9890098571777,-164.643371582031,-143.601547241211,-168.294555664062,-98.5017852783203,-93.5060348510742,-157.431488037109,-135.179534912109,-21.9327774047852,-204.523254394531,17.0070991516113,6.65602874755859,-39.2022552490234,-106.885139465332,-27.1620502471924,-58.2077217102051,-5.14212083816528,-88.5365753173828,76.7441558837891,-124.097541809082,-52.8410110473633,-228.184371948242,-79.9204940795898
-54.2116279602051,201.404022216797,-37.2618560791016,92.4728240966797,-202.358993530273,69.6370468139648,-88.71435546875,-26.5511875152588,-144.913757324219,-99.7893981933594,-193.591812133789,-93.0764007568359,-206.13623046875,-166.030471801758,-89.9314498901367,-131.242889404297,-166.410827636719,-24.3664608001709,-162.955871582031,109.468574523926,-51.6831245422363,7.03731298446655,-58.1859283447266,24.2262134552002,-111.035949707031,-11.6376390457153,-0.897821426391602,-31.7356262207031,-150.713455200195,-34.0937423706055,-236.893905639648,-102.005485534668
-8.02625370025635,224.420471191406,-76.4172668457031,200.125625610352,-178.981033325195,86.6974105834961,-128.383605957031,-47.4972457885742,-150.525314331055,-122.723731994629,-158.587707519531,-41.3608436584473,-163.598358154297,-142.586547851562,-52.0213394165039,-70.7522277832031,-130.817642211914,21.5355472564697,-116.415885925293,107.698249816895,-39.8484725952148,37.5837326049805,7.28134250640869,21.840576171875,-82.4191818237305,-36.4529037475586,120.204948425293,-56.1636734008789,-105.85627746582,-49.9915161132812,-182.359252929688,-82.5345916748047
-10.4422836303711,183.275802612305,-96.6991500854492,289.741119384766,-120.980293273926,55.670482635498,-120.054176330566,-57.1436767578125,-101.514526367188,-95.2118606567383,-77.3361129760742,-55.0778312683105,-84.2330856323242,-110.179168701172,2.24091124534607,-37.4591751098633,-58.5953063964844,49.7899131774902,-130.472564697266,51.347240447998,-28.1815490722656,57.4380531311035,-71.1535797119141,-3.66099786758423,-35.9677200317383,-30.3108615875244,52.732738494873,34.7013664245605,-81.7112426757812,-94.9051971435547,-100.30687713623,-49.7175483703613
-18.9952983856201,156.094696044922,-112.483238220215,330.046447753906,-82.5734176635742,11.884331703186,-62.6332588195801,-57.2833709716797,-51.3914794921875,-88.4208908081055,-50.833797454834,-55.9925727844238,-45.6302833557129,-129.281326293945,-33.7605667114258,-5.95480537414551,-22.2069683074951,51.0950508117676,-182.374465942383,47.1983451843262,-46.0893096923828,51.2446098327637,-145.307373046875,13.0626926422119,12.582727432251,41.6190071105957,-63.4600524902344,65.1190490722656,-72.4740829467773,-121.14567565918,-49.4137535095215,-32.0271148681641
19.4894733428955,145.519607543945,-70.6562347412109,343.078918457031,-53.9347610473633,-15.492506980896,-9.9770336151123,-45.4546813964844,-17.1526737213135,-93.9585266113281,-24.2552947998047,-31.2591285705566,-54.9456405639648,-132.476226806641,-60.3257942199707,45.3804626464844,-15.2529439926147,94.5373153686523,-169.718109130859,55.2433891296387,-43.3828201293945,43.4494743347168,-65.4599227905273,20.9778137207031,63.4282417297363,150.683181762695,-13.5833177566528,7.12142944335938,-20.906982421875,-117.555389404297,-14.2900037765503,0.419394284486771
