Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-75.1126174926758,44.3512954711914,-220.641387939453,71.6935195922852,-82.6638259887695,100.83715057373,-124.400810241699,161.57453918457,-9.90760803222656,163.531097412109,-79.1277923583984,63.8913612365723,-108.20768737793,59.2906951904297,-137.440093994141,35.5234756469727,-122.83154296875,-2.79355573654175,-22.2721862792969,55.8511276245117,-125.483833312988,52.4940757751465,1.43300247192383,150.826034545898,-151.727386474609,38.6433067321777,-2.87175941467285,65.4104690551758,-166.525344848633,74.0728378295898,-57.7179145812988,41.3125648498535,21.1952819824219,28.0679836273193,-110.471351623535,-65.1379776000977
-67.1285247802734,-13.8220176696777,-189.235641479492,-7.5050687789917,-23.2068176269531,51.7900810241699,-39.8882675170898,69.7498016357422,27.4687519073486,143.001770019531,77.5987701416016,61.1451568603516,-53.871395111084,65.7239151000977,1.10295677185059,25.6610698699951,-90.9208221435547,52.4952583312988,-4.60173940658569,-5.61735725402832,-44.491943359375,27.6964664459229,30.1673946380615,118.530342102051,-55.1211090087891,36.0602149963379,28.4325160980225,84.7426223754883,-71.2558898925781,35.4473037719727,-38.3869247436523,47.1222114562988,160.326736450195,38.8767776489258,58.1834297180176,-89.3282470703125
-104.131721496582,26.4396514892578,-154.684829711914,28.8653545379639,-21.9516887664795,26.3483829498291,27.0007095336914,78.7596435546875,20.2541217803955,68.8597717285156,213.589752197266,95.2417449951172,71.7253799438477,20.1189651489258,151.369598388672,-8.26246643066406,-120.315567016602,-124.189323425293,-64.4955291748047,0.821482837200165,38.0067405700684,52.226261138916,44.8162612915039,-0.368650019168854,59.2803649902344,57.7594108581543,108.963768005371,-12.1161031723022,58.5811195373535,38.5312881469727,-24.4052448272705,54.3015289306641,239.2802734375,97.8225402832031,235.337265014648,-152.548522949219
-92.2591400146484,111.22144317627,-114.678016662598,11.4240074157715,-41.1531219482422,24.7898139953613,140.569808959961,37.9668350219727,-0.153620049357414,-25.7578506469727,297.695343017578,51.3860015869141,160.880554199219,-73.8083038330078,228.846633911133,-91.7792053222656,-54.9157447814941,-360.804168701172,-59.3144607543945,-2.02650928497314,98.8238067626953,-1.01923310756683,34.3702125549316,-108.160949707031,106.484535217285,51.1285858154297,106.265296936035,-180.903167724609,103.227127075195,42.8518180847168,21.9038391113281,20.8105754852295,296.377624511719,31.2741737365723,240.301467895508,-162.305801391602
-57.7893104553223,69.2109298706055,-66.2183227539062,-94.3615112304688,-17.5944023132324,-36.4659614562988,203.745391845703,-88.2144775390625,-23.7078285217285,-95.6607971191406,271.734924316406,-11.0976133346558,106.657669067383,-118.418098449707,163.945114135742,-118.448661804199,59.721622467041,-227.526779174805,4.3901252746582,-90.5429306030273,102.64038848877,-50.0078735351562,13.3680419921875,-149.316482543945,79.8433227539062,36.6038970947266,6.6960620880127,-230.008941650391,63.9840888977051,11.9216871261597,40.1106033325195,-25.5637302398682,221.02587890625,-33.9706993103027,122.406631469727,-77.6241073608398
-21.2773284912109,-32.8131828308105,-26.1324939727783,-53.1730117797852,54.659122467041,-119.452728271484,132.647384643555,-52.7487983703613,-61.9637565612793,-109.801727294922,136.940826416016,70.6391906738281,0.816325008869171,-94.4519119262695,37.5914497375488,4.79727506637573,9.35369300842285,95.6233062744141,72.7152328491211,-150.53125,57.9567604064941,-6.09534502029419,1.02705883979797,-120.911148071289,24.810037612915,65.1477966308594,-40.4681777954102,-162.68147277832,13.792405128479,32.277400970459,22.7567653656006,-49.9745178222656,64.3855361938477,77.45361328125,17.329158782959,24.4214153289795
34.7018699645996,-58.4389114379883,27.6471309661865,2.34048271179199,113.850547790527,-140.003219604492,112.205154418945,23.1165542602539,-85.3298187255859,-81.2864685058594,34.0356025695801,122.111061096191,-55.557487487793,-43.3550567626953,-3.35411858558655,88.5043182373047,21.4240608215332,199.347534179688,106.183517456055,-140.974365234375,28.9097270965576,-32.826301574707,-15.5652418136597,-53.913875579834,-19.0536193847656,73.6137237548828,-20.1455459594727,-95.2978897094727,-7.63338375091553,76.6862716674805,44.9792404174805,-48.1907424926758,8.99006938934326,115.814788818359,-47.9934883117676,91.074348449707
45.1589126586914,-34.9192848205566,60.230224609375,-85.1579132080078,108.066612243652,-115.026824951172,169.803573608398,-47.3910217285156,-40.9991455078125,-67.6890716552734,8.8977575302124,35.6597938537598,-40.6549453735352,14.3724327087402,-18.2429981231689,74.5695724487305,150.286056518555,286.229339599609,59.117431640625,-114.042839050293,41.9151611328125,-134.627914428711,-17.0004863739014,-14.4977550506592,-42.5219497680664,32.3825912475586,15.5822877883911,-52.5171203613281,-33.6360054016113,72.205924987793,116.755966186523,-19.2220859527588,11.9862394332886,-0.110607706010342,-68.5991973876953,129.192611694336
30.0436820983887,28.0487823486328,83.4119338989258,-83.9979858398438,84.7759857177734,-47.0247993469238,198.869186401367,-83.4503479003906,53.5888671875,-74.8705520629883,23.9232692718506,-33.8364334106445,19.7384052276611,46.8047676086426,-46.9335708618164,49.0842666625977,105.215789794922,325.367492675781,24.7415008544922,-40.2332649230957,91.9683074951172,-153.954086303711,21.5242614746094,-18.4648933410645,-20.9001140594482,-43.5732269287109,51.3082160949707,-34.3827934265137,-28.7919483184814,4.0205512046814,146.966400146484,48.9140243530273,20.3117485046387,-94.4561920166016,-64.8926315307617,112.577369689941
57.1276245117188,136.642425537109,122.28254699707,-9.87992095947266,100.33455657959,56.8528060913086,215.592864990234,-85.1306533813477,131.432312011719,-60.5884323120117,61.2476119995117,-149.082550048828,54.1465148925781,11.0438537597656,-8.46845626831055,-80.3365631103516,-28.2559280395508,-30.7866535186768,65.9051361083984,50.9884872436523,110.828132629395,-147.625122070312,92.4888305664062,-22.8823623657227,28.161283493042,-163.204681396484,54.9830360412598,-48.8683433532715,45.0774688720703,-131.38005065918,93.4092788696289,88.4813003540039,45.8458480834961,-219.902877807617,-67.159782409668,-4.80283260345459
44.3512954711914,152.615615844727,71.6935195922852,-25.1076335906982,100.83715057373,91.5401992797852,161.57453918457,-150.291839599609,163.531097412109,-23.8600330352783,63.8913612365723,-301.39501953125,59.2906951904297,-77.1865615844727,35.5234756469727,-216.046478271484,-2.79355573654175,-326.364440917969,55.8511276245117,44.7034034729004,52.4940757751465,-163.257446289062,150.826034545898,9.27261066436768,38.6433067321777,-238.292938232422,65.4104690551758,-50.6173400878906,74.0728378295898,-225.37272644043,41.3125648498535,11.1126832962036,28.0679836273193,-296.754486083984,-65.1379776000977,-153.241119384766
-13.8220176696777,23.3701705932617,-7.5050687789917,2.62001848220825,51.7900810241699,45.395133972168,69.7498016357422,-140.933242797852,143.001770019531,40.9824752807617,61.1451568603516,-240.850326538086,65.7239151000977,-95.9903335571289,25.6610698699951,-170.702194213867,52.4952583312988,-184.462753295898,-5.61735725402832,-17.1366748809814,27.6964664459229,-137.492645263672,118.530342102051,75.0942459106445,36.0602149963379,-227.592437744141,84.7426223754883,8.1623592376709,35.4473037719727,-224.636779785156,47.1222114562988,-81.5647735595703,38.8767776489258,-150.184722900391,-89.3282470703125,-189.052703857422
26.4396514892578,-87.2820205688477,28.8653545379639,20.8450107574463,26.3483829498291,25.7793712615967,78.7596435546875,-89.1473999023438,68.8597717285156,140.028427124023,95.2417449951172,-80.1934204101562,20.1189651489258,20.8394985198975,-8.26246643066406,-143.67887878418,-124.189323425293,-65.7590560913086,0.821482837200165,-16.2099113464355,52.226261138916,-133.608322143555,-0.368650019168854,109.577095031738,57.7594108581543,-239.86457824707,-12.1161031723022,66.4980239868164,38.5312881469727,-241.834228515625,54.3015289306641,-50.2853355407715,97.8225402832031,-7.39107847213745,-152.548522949219,-120.173698425293
111.22144317627,-89.719970703125,11.4240074157715,-82.7374572753906,24.7898139953613,41.2238502502441,37.9668350219727,-78.2532196044922,-25.7578506469727,202.423782348633,51.3860015869141,-26.3677253723145,-73.8083038330078,121.842910766602,-91.7792053222656,-211.207168579102,-360.804168701172,-64.6665420532227,-2.02650928497314,13.7607936859131,-1.01923310756683,-157.069763183594,-108.160949707031,81.5729217529297,51.1285858154297,-254.823501586914,-180.903167724609,29.9500904083252,42.8518180847168,-239.395462036133,20.8105754852295,38.7265930175781,31.2741737365723,10.0261611938477,-162.305801391602,-57.7995986938477
69.2109298706055,-51.8290710449219,-94.3615112304688,-88.2644729614258,-36.4659614562988,61.7714309692383,-88.2144775390625,2.13719773292542,-95.6607971191406,194.506866455078,-11.0976133346558,59.608715057373,-118.418098449707,109.471405029297,-118.448661804199,-116.678337097168,-227.526779174805,73.2050323486328,-90.5429306030273,16.9998149871826,-50.0078735351562,-112.06859588623,-149.316482543945,53.7564849853516,36.6038970947266,-179.499160766602,-230.008941650391,-44.2709999084473,11.9216871261597,-145.654647827148,-25.5637302398682,93.7300491333008,-33.9706993103027,99.9909210205078,-77.6241073608398,22.9357757568359
-32.8131828308105,-34.4979286193848,-53.1730117797852,-10.5481185913086,-119.452728271484,99.8339920043945,-52.7487983703613,86.1456527709961,-109.801727294922,177.879791259766,70.6391906738281,191.291046142578,-94.4519119262695,120.283615112305,4.79727506637573,116.736320495605,95.6233062744141,221.063873291016,-150.53125,24.0140018463135,-6.09534502029419,-44.0853729248047,-120.911148071289,48.4335289001465,65.1477966308594,-61.3325424194336,-162.68147277832,-49.726188659668,32.277400970459,-58.9474411010742,-49.9745178222656,119.254875183105,77.45361328125,225.030319213867,24.4214153289795,172.094909667969
-58.4389114379883,-49.9407691955566,2.34048271179199,-18.6838645935059,-140.003219604492,100.849868774414,23.1165542602539,101.471748352051,-81.2864685058594,157.541137695312,122.111061096191,257.680267333984,-43.3550567626953,186.948379516602,88.5043182373047,260.234161376953,199.347534179688,264.076965332031,-140.974365234375,21.8432064056396,-32.826301574707,27.9266757965088,-53.913875579834,30.783712387085,73.6137237548828,55.7909507751465,-95.2978897094727,-36.6952056884766,76.6862716674805,37.3904228210449,-48.1907424926758,110.659698486328,115.814788818359,273.047241210938,91.074348449707,259.563934326172
-34.9192848205566,-61.3301620483398,-85.1579132080078,40.1327285766602,-115.026824951172,39.532787322998,-47.3910217285156,161.364410400391,-67.6890716552734,96.5050354003906,35.6597938537598,302.330932617188,14.3724327087402,171.441497802734,74.5695724487305,271.755493164062,286.229339599609,182.458587646484,-114.042839050293,-11.4051780700684,-134.627914428711,142.879806518555,-14.4977550506592,6.52934169769287,32.3825912475586,144.26481628418,-52.5171203613281,-74.1370544433594,72.205924987793,164.061614990234,-19.2220859527588,81.3950805664062,-0.110607706010342,273.084777832031,129.192611694336,203.17839050293
28.0487823486328,-33.6789855957031,-83.9979858398438,112.212066650391,-47.0247993469238,2.26752114295959,-83.4503479003906,163.753128051758,-74.8705520629883,35.2819290161133,-33.8364334106445,258.441925048828,46.8047676086426,88.5154876708984,49.0842666625977,217.799743652344,325.367492675781,55.0385398864746,-40.2332649230957,-25.6844673156738,-153.954086303711,158.246002197266,-18.4648933410645,4.64262819290161,-43.5732269287109,135.698226928711,-34.3827934265137,-81.9170303344727,4.0205512046814,161.329116821289,48.9140243530273,42.5514183044434,-94.4561920166016,149.617156982422,112.577369689941,150.138916015625
136.642425537109,7.76934719085693,-9.87992095947266,-14.7323579788208,56.8528060913086,10.1002578735352,-85.1306533813477,-3.57511901855469,-60.5884323120117,14.411883354187,-149.082550048828,61.2142372131348,11.0438537597656,62.6737060546875,-80.3365631103516,142.534820556641,-30.7866535186768,95.8475189208984,50.9884872436523,3.21269416809082,-147.625122070312,-0.922907114028931,-22.8823623657227,48.7581672668457,-163.204681396484,39.4627838134766,-48.8683433532715,16.5243072509766,-131.38005065918,31.701717376709,88.4813003540039,-26.7219505310059,-219.902877807617,-80.9065933227539,-4.80283260345459,162.097854614258
152.615615844727,54.4698219299316,-25.1076335906982,-113.426170349121,91.5401992797852,16.5407390594482,-150.291839599609,-149.604888916016,-23.8600330352783,1.78427696228027,-301.39501953125,-133.982650756836,-77.1865615844727,96.1113204956055,-216.046478271484,11.3869075775146,-326.364440917969,62.4870872497559,44.7034034729004,53.1467628479004,-163.257446289062,-143.211349487305,9.27261066436768,98.2105484008789,-238.292938232422,-83.0963745117188,-50.6173400878906,123.16845703125,-225.37272644043,-79.2382659912109,11.1126832962036,-61.798957824707,-296.754486083984,-222.048736572266,-153.241119384766,108.465187072754
23.3701705932617,99.0930557250977,2.62001848220825,-30.7488403320312,45.395133972168,33.629467010498,-140.933242797852,-161.237411499023,40.9824752807617,-37.0202789306641,-240.850326538086,-229.745422363281,-95.9903335571289,102.162307739258,-170.702194213867,-157.784164428711,-184.462753295898,-257.036956787109,-17.1366748809814,88.4458694458008,-137.492645263672,-138.614639282227,75.0942459106445,45.7521095275879,-227.592437744141,-151.286239624023,8.1623592376709,77.3721237182617,-224.636779785156,-135.015182495117,-81.5647735595703,-10.3639402389526,-150.184722900391,-235.663711547852,-189.052703857422,-0.839171648025513
-87.2820205688477,93.1334838867188,20.8450107574463,14.2812728881836,25.7793712615967,61.7293510437012,-89.1473999023438,-108.961059570312,140.028427124023,-87.2251739501953,-80.1934204101562,-239.373321533203,20.8394985198975,30.9925403594971,-143.67887878418,-229.38720703125,-65.7590560913086,-387.337799072266,-16.2099113464355,70.0706405639648,-133.608322143555,-57.308708190918,109.577095031738,-80.1025314331055,-239.86457824707,-127.673042297363,66.4980239868164,-82.3218612670898,-241.834228515625,-140.257690429688,-50.2853355407715,35.9972229003906,-7.39107847213745,-201.848709106445,-120.173698425293,-59.5203971862793
-89.719970703125,65.7198715209961,-82.7374572753906,0.366756409406662,41.2238502502441,68.0283432006836,-78.2532196044922,-50.0348167419434,202.423782348633,-93.3661041259766,-26.3677253723145,-186.307479858398,121.842910766602,-63.0867767333984,-211.207168579102,-233.170837402344,-64.6665420532227,-185.89289855957,13.7607936859131,48.3032875061035,-157.069763183594,-2.24690628051758,81.5729217529297,-126.070259094238,-254.823501586914,-132.854110717773,29.9500904083252,-132.732360839844,-239.395462036133,-149.032073974609,38.7265930175781,17.681432723999,10.0261611938477,-143.92041015625,-57.7995986938477,-114.778259277344
-51.8290710449219,69.5260543823242,-88.2644729614258,51.5389862060547,61.7714309692383,74.5258636474609,2.13719773292542,-16.6370983123779,194.506866455078,-22.3791408538818,59.608715057373,-121.902442932129,109.471405029297,-81.2896041870117,-116.678337097168,-260.767730712891,73.2050323486328,-47.2390823364258,16.9998149871826,96.1986312866211,-112.06859588623,0.0383974500000477,53.7564849853516,-51.2088432312012,-179.499160766602,-183.492736816406,-44.2709999084473,12.5679721832275,-145.654647827148,-188.643478393555,93.7300491333008,-15.9987325668335,99.9909210205078,-79.4199676513672,22.9357757568359,-177.800003051758
-34.4979286193848,60.0430068969727,-10.5481185913086,107.675315856934,99.8339920043945,107.214904785156,86.1456527709961,10.5395565032959,177.879791259766,85.0848007202148,191.291046142578,-57.3166122436523,120.283615112305,-21.6554183959961,116.736320495605,-240.871536254883,221.063873291016,-63.887020111084,24.0140018463135,157.240203857422,-44.0853729248047,13.1744518280029,48.4335289001465,94.3266143798828,-61.3325424194336,-145.195373535156,-49.726188659668,213.601989746094,-58.9474411010742,-173.5478515625,119.254875183105,-21.0844440460205,225.030319213867,-35.2397651672363,172.094909667969,-170.490280151367
-49.9407691955566,26.8847103118896,-18.6838645935059,94.859375,100.849868774414,127.484832763672,101.471748352051,25.1380348205566,157.541137695312,178.072692871094,257.680267333984,-12.6912803649902,186.948379516602,38.6670112609863,260.234161376953,-199.54231262207,264.076965332031,-191.632766723633,21.8432064056396,163.295623779297,27.9266757965088,66.9560546875,30.783712387085,230.741394042969,55.7909507751465,-90.6276626586914,-36.6952056884766,316.198181152344,37.3904228210449,-122.068717956543,110.659698486328,4.47234344482422,273.047241210938,-14.950756072998,259.563934326172,-151.289962768555
-61.3301620483398,7.33206653594971,40.1327285766602,59.3135108947754,39.532787322998,103.595993041992,161.364410400391,9.57852458953857,96.5050354003906,235.040893554688,302.330932617188,16.6881847381592,171.441497802734,56.6009216308594,271.755493164062,-161.421615600586,182.458587646484,-221.593460083008,-11.4051780700684,134.09309387207,142.879806518555,102.12077331543,6.52934169769287,245.791046142578,144.26481628418,-87.5127105712891,-74.1370544433594,298.028839111328,164.061614990234,-83.7338027954102,81.3950805664062,25.584135055542,273.084777832031,38.3235778808594,203.17839050293,-149.370483398438
-33.6789855957031,-18.0956344604492,112.212066650391,67.0761184692383,2.26752114295959,76.1433715820312,163.753128051758,49.8699569702148,35.2819290161133,231.517959594727,258.441925048828,113.740356445312,88.5154876708984,57.9006042480469,217.799743652344,3.57902526855469,55.0385398864746,169.084930419922,-25.6844673156738,108.962799072266,158.246002197266,103.491348266602,4.64262819290161,181.992034912109,135.698226928711,-17.3304786682129,-81.9170303344727,270.551208496094,161.329116821289,-13.9641695022583,42.5514183044434,32.945556640625,149.617156982422,142.878326416016,150.138916015625,-53.4784126281738
7.76934719085693,-30.2965564727783,-14.7323579788208,79.1792907714844,10.1002578735352,94.9654541015625,-3.57511901855469,112.68766784668,14.411883354187,189.820831298828,61.2142372131348,196.38102722168,62.6737060546875,96.9070281982422,142.534820556641,189.326309204102,95.8475189208984,533.798645019531,3.21269416809082,131.254821777344,-0.922907114028931,107.325897216797,48.7581672668457,186.515472412109,39.4627838134766,62.7351264953613,16.5243072509766,301.333404541016,31.701717376709,31.3386974334717,-26.7219505310059,62.3630599975586,-80.9065933227539,186.916076660156,162.097854614258,103.186698913574
54.4698219299316,10.0159502029419,-113.426170349121,45.8936042785645,16.5407390594482,122.608856201172,-149.604888916016,97.0943145751953,1.78427696228027,175.65478515625,-133.982650756836,177.758361816406,96.1113204956055,161.883026123047,11.3869075775146,224.844039916992,62.4870872497559,328.548126220703,53.1467628479004,166.286804199219,-143.211349487305,130.380065917969,98.2105484008789,227.499420166016,-83.0963745117188,85.1258163452148,123.16845703125,291.358551025391,-79.2382659912109,53.683422088623,-61.798957824707,86.0343933105469,-222.048736572266,163.920852661133,108.465187072754,192.039611816406
99.0930557250977,49.2460670471191,-30.7488403320312,52.7763328552246,33.629467010498,85.4537887573242,-161.237411499023,111.194076538086,-37.0202789306641,170.389511108398,-229.745422363281,196.339492797852,102.162307739258,192.643341064453,-157.784164428711,224.156677246094,-257.036956787109,-3.85781812667847,88.4458694458008,118.875282287598,-138.614639282227,171.240386962891,45.7521095275879,214.060852050781,-151.286239624023,161.866241455078,77.3721237182617,210.178314208984,-135.015182495117,161.864654541016,-10.3639402389526,68.3642272949219,-235.663711547852,164.118347167969,-0.839171648025513,219.287704467773
93.1334838867188,74.6761322021484,14.2812728881836,89.7449417114258,61.7293510437012,20.0771789550781,-108.961059570312,156.731109619141,-87.2251739501953,120.590217590332,-239.373321533203,208.177429199219,30.9925403594971,192.008865356445,-229.38720703125,207.706298828125,-387.337799072266,-52.760440826416,70.0706405639648,56.9451141357422,-57.308708190918,174.944686889648,-80.1025314331055,179.165679931641,-127.673042297363,204.455780029297,-82.3218612670898,173.003280639648,-140.257690429688,216.347259521484,35.9972229003906,62.2243728637695,-201.848709106445,105.868034362793,-59.5203971862793,215.696090698242
65.7198715209961,133.471786499023,0.366756409406662,45.0208320617676,68.0283432006836,25.8018131256104,-50.0348167419434,90.1237106323242,-93.3661041259766,69.9616546630859,-186.307479858398,76.466194152832,-63.0867767333984,181.738418579102,-233.170837402344,120.514465332031,-185.89289855957,17.0918216705322,48.3032875061035,87.2784423828125,-2.24690628051758,109.98258972168,-126.070259094238,146.491455078125,-132.854110717773,99.9409942626953,-132.732360839844,182.284698486328,-149.032073974609,94.7428283691406,17.681432723999,74.3265075683594,-143.92041015625,-27.3169784545898,-114.778259277344,189.692367553711
69.5260543823242,162.765487670898,51.5389862060547,21.4398097991943,74.5258636474609,66.9106903076172,-16.6370983123779,21.2196750640869,-22.3791408538818,51.5356521606445,-121.902442932129,-30.1564693450928,-81.2896041870117,158.869613647461,-260.767730712891,103.103004455566,-47.2390823364258,152.933578491211,96.1986312866211,106.695274353027,0.0383974500000477,60.0101928710938,-51.2088432312012,109.113777160645,-183.492736816406,16.4857139587402,12.5679721832275,170.989685058594,-188.643478393555,-9.45243263244629,-15.9987325668335,49.2761726379395,-79.4199676513672,-75.2064819335938,-177.800003051758,168.788757324219
60.0430068969727,130.615097045898,107.675315856934,102.22477722168,107.214904785156,37.9166831970215,10.5395565032959,51.976863861084,85.0848007202148,21.3746376037598,-57.3166122436523,-33.0519409179688,-21.6554183959961,133.469955444336,-240.871536254883,120.948448181152,-63.887020111084,158.983291625977,157.240203857422,44.9212379455566,13.1744518280029,67.1846542358398,94.3266143798828,78.7404251098633,-145.195373535156,19.2245502471924,213.601989746094,158.181198120117,-173.5478515625,-15.966381072998,-21.0844440460205,29.9273433685303,-35.2397651672363,-57.6690292358398,-170.490280151367,94.201057434082
