Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Pz_Col1,Pz_Col2
-81.1738204956055,112.074348449707,56.5277557373047,55.1760559082031,-140.592330932617,176.247604370117,32.0441970825195,169.336822509766,-162.0224609375,76.9170761108398,-176.1015625,184.316864013672,-117.55509185791,14.8087568283081,-58.4063568115234,160.152984619141,-153.210342407227,-33.2281684875488,-118.195938110352,207.362152099609,-119.278884887695,129.311706542969,-101.497062683105,93.8254699707031,-93.5634613037109,171.181167602539,-111.389488220215,185.918151855469,-198.240982055664,70.8699264526367
-125.916984558105,131.169799804688,76.440055847168,126.541160583496,-118.230224609375,166.736312866211,73.3670883178711,142.906600952148,-128.924545288086,113.527030944824,-144.460739135742,111.246803283691,-74.0461654663086,104.206024169922,-16.1701240539551,157.404571533203,-124.810249328613,-26.0225620269775,-102.438827514648,230.806274414062,-64.0924453735352,82.6298446655273,-48.1242942810059,134.827178955078,-91.0038833618164,122.557823181152,-102.842956542969,192.034072875977,-117.976806640625,77.5289077758789
-54.9935569763184,126.749221801758,72.2062072753906,134.357772827148,-74.0823745727539,121.553565979004,57.216552734375,182.207244873047,-42.2619476318359,133.092651367188,-16.0078201293945,75.7314300537109,50.2355422973633,118.86971282959,65.9247436523438,121.71533203125,-30.3245010375977,-87.0364303588867,-7.87780094146729,209.390563964844,5.4823055267334,68.0044784545898,57.9461250305176,157.685394287109,-12.0038385391235,52.4033889770508,-31.6798152923584,184.914855957031,21.1362171173096,41.5270881652832
42.9590148925781,125.748077392578,99.8748931884766,70.6707000732422,5.59649848937988,88.6812896728516,96.0916290283203,162.551879882812,104.769264221191,102.987724304199,148.467727661133,22.5423412322998,198.320449829102,84.0177154541016,161.412750244141,68.3407974243164,79.4752883911133,-110.648742675781,80.5890197753906,201.736389160156,72.3079452514648,8.53074741363525,148.6630859375,174.490219116211,72.7462387084961,100.208892822266,65.4400177001953,152.447128295898,110.103134155273,1.3292875289917
56.4245872497559,109.896194458008,163.127685546875,0.110096611082554,83.8404693603516,77.7236480712891,144.542053222656,75.944580078125,192.919097900391,82.5375823974609,215.885955810547,-28.3206729888916,254.929290771484,90.9521865844727,194.884887695312,17.757963180542,129.724792480469,-14.1604976654053,55.799488067627,242.170837402344,85.0587921142578,-70.8073806762695,165.31217956543,227.524459838867,125.897476196289,173.365325927734,84.9571685791016,128.918792724609,112.545845031738,13.9676542282104
-8.90528964996338,107.850143432617,165.022811889648,-8.08945369720459,89.7324371337891,71.2226638793945,102.329086303711,23.2487735748291,163.820190429688,84.3614730834961,186.598648071289,-24.6162414550781,196.451202392578,135.034210205078,154.718963623047,54.7406616210938,113.088409423828,86.9105758666992,-11.7705526351929,239.868713378906,55.5114097595215,-92.7933959960938,124.664558410645,274.193420410156,166.458953857422,146.919189453125,62.139102935791,107.008125305176,131.188049316406,69.0191040039062
-60.3649063110352,138.112167358398,63.9790725708008,6.12668371200562,61.7679824829102,61.8962249755859,35.3090324401855,9.3425464630127,97.7115478515625,73.4940872192383,150.825012207031,20.5894680023193,135.130950927734,138.651794433594,133.803527832031,105.403366088867,86.1484298706055,114.245246887207,-26.8888816833496,156.447631835938,52.2717666625977,-72.8810195922852,65.3513488769531,254.556793212891,200.27571105957,117.651443481445,89.747184753418,100.152725219727,153.678039550781,117.762756347656
-42.7118301391602,123.645950317383,-17.4501991271973,-61.1572189331055,79.7358016967773,44.3252372741699,72.8932189941406,2.48856735229492,71.3968276977539,69.7693557739258,175.51399230957,62.5794410705566,109.953636169434,94.3644866943359,141.517318725586,65.7771835327148,56.0669784545898,139.19416809082,6.27646207809448,80.4974975585938,122.631988525391,-58.1451568603516,29.7020130157471,194.738739013672,187.531005859375,169.625244140625,170.438262939453,118.63338470459,101.303047180176,147.090560913086
4.15060901641846,35.6491012573242,-23.3945541381836,-152.735473632812,121.134643554688,27.3568820953369,188.758651733398,5.4843921661377,76.7033996582031,70.1773147583008,249.469909667969,81.8632202148438,43.5421371459961,86.0396881103516,120.287635803223,55.6230773925781,-2.39618563652039,183.395553588867,70.2997741699219,43.474494934082,210.327285766602,-47.911865234375,38.1246185302734,150.821594238281,136.640228271484,217.986862182617,229.260803222656,117.200408935547,40.3430252075195,179.309631347656
57.1131401062012,-47.5289993286133,-1.97695958614349,-172.419021606445,151.84260559082,-0.242725059390068,230.747344970703,-18.9625644683838,73.9970169067383,39.8044891357422,264.307922363281,89.2044982910156,-25.1671810150146,131.296356201172,122.056037902832,94.8069000244141,-47.5663414001465,206.872528076172,146.523086547852,-3.8880672454834,207.711059570312,-51.1221046447754,63.0977745056152,141.514434814453,136.738922119141,206.53694152832,215.378982543945,72.7828750610352,41.62109375,193.042221069336
112.074348449707,-77.0034332275391,55.1760559082031,-179.651489257812,176.247604370117,-72.7097625732422,169.336822509766,-79.9493255615234,76.9170761108398,-5.39960098266602,184.316864013672,92.1682510375977,14.8087568283081,147.303741455078,160.152984619141,60.2609519958496,-33.2281684875488,198.595565795898,207.362152099609,-81.6534118652344,129.311706542969,-63.2423210144043,93.8254699707031,116.929016113281,171.181167602539,195.64453125,185.918151855469,1.89416706562042,70.8699264526367,140.405090332031
131.169799804688,-89.8876419067383,126.541160583496,-176.975341796875,166.736312866211,-150.24772644043,142.906600952148,-95.5663223266602,113.527030944824,-53.7189025878906,111.246803283691,86.113151550293,104.206024169922,99.0207138061523,157.404571533203,21.4810276031494,-26.0225620269775,155.183929443359,230.806274414062,-150.611999511719,82.6298446655273,-32.4655380249023,134.827178955078,13.7829294204712,122.557823181152,226.992004394531,192.034072875977,-33.9972152709961,77.5289077758789,83.7807388305664
126.749221801758,-105.887496948242,134.357772827148,-90.5066528320312,121.553565979004,-146.001403808594,182.207244873047,-30.6747283935547,133.092651367188,-92.5640563964844,75.7314300537109,71.4363250732422,118.86971282959,31.8236751556396,121.71533203125,39.1130752563477,-87.0364303588867,98.2741012573242,209.390563964844,-148.518356323242,68.0044784545898,22.1679821014404,157.685394287109,-111.320419311523,52.4033889770508,249.113922119141,184.914855957031,20.6135635375977,41.5270881652832,81.554328918457
125.748077392578,-68.454833984375,70.6707000732422,-9.13482666015625,88.6812896728516,-68.2598419189453,162.551879882812,48.6102752685547,102.987724304199,-83.6193389892578,22.5423412322998,47.3529930114746,84.0177154541016,-20.1934394836426,68.3407974243164,13.237998008728,-110.648742675781,45.0250434875488,201.736389160156,-84.0509185791016,8.53074741363525,23.2606887817383,174.490219116211,-149.156600952148,100.208892822266,222.394393920898,152.447128295898,88.7239151000977,1.3292875289917,38.041088104248
109.896194458008,18.0744361877441,0.110096611082554,-44.9434700012207,77.7236480712891,-10.8818731307983,75.944580078125,82.703498840332,82.5375823974609,-64.6975555419922,-28.3206729888916,8.88710498809814,90.9521865844727,-54.4100608825684,17.757963180542,-51.8756675720215,-14.1604976654053,-18.24072265625,242.170837402344,-26.4216957092285,-70.8073806762695,-9.97044277191162,227.524459838867,-108.225715637207,173.365325927734,208.346496582031,128.918792724609,105.736572265625,13.9676542282104,-52.7476387023926
107.850143432617,46.8723220825195,-8.08945369720459,-122.454040527344,71.2226638793945,-19.8186225891113,23.2487735748291,72.2745895385742,84.3614730834961,-72.8307113647461,-24.6162414550781,-39.6819152832031,135.034210205078,-56.5070495605469,54.7406616210938,-85.2759246826172,86.9105758666992,-57.3755798339844,239.868713378906,-1.34184503555298,-92.7933959960938,-21.0410575866699,274.193420410156,-58.9689331054688,146.919189453125,239.045791625977,107.008125305176,127.02759552002,69.0191040039062,-63.1152534484863
138.112167358398,3.8442234992981,6.12668371200562,-134.242279052734,61.8962249755859,-51.8664131164551,9.3425464630127,43.9416198730469,73.4940872192383,-53.061824798584,20.5894680023193,-71.4452285766602,138.651794433594,-18.5570316314697,105.403366088867,-90.3677139282227,114.245246887207,-60.9123191833496,156.447631835938,-9.80064010620117,-72.8810195922852,-37.4705352783203,254.556793212891,-24.4311599731445,117.651443481445,226.226715087891,100.152725219727,129.594451904297,117.762756347656,-30.7157726287842
123.645950317383,-21.8598728179932,-61.1572189331055,-98.6591186523438,44.3252372741699,-58.4111709594727,2.48856735229492,10.7749500274658,69.7693557739258,-21.2103786468506,62.5794410705566,-66.5065841674805,94.3644866943359,6.43813323974609,65.7771835327148,-75.2502593994141,139.19416809082,-90.9012985229492,80.4974975585938,-29.9277172088623,-58.1451568603516,-78.0633163452148,194.738739013672,4.15469074249268,169.625244140625,148.732131958008,118.63338470459,75.7541198730469,147.090560913086,-45.1850471496582
35.6491012573242,-0.0342859998345375,-152.735473632812,-65.1346130371094,27.3568820953369,-40.0601921081543,5.4843921661377,-16.9272174835205,70.1773147583008,-29.5443801879883,81.8632202148438,-61.8899765014648,86.0396881103516,-15.9290647506714,55.6230773925781,-51.288646697998,183.395553588867,-130.859481811523,43.474494934082,-0.524178981781006,-47.911865234375,-91.7049255371094,150.821594238281,39.4406585693359,217.986862182617,105.825157165527,117.200408935547,52.3623008728027,179.309631347656,-42.0045204162598
-47.5289993286133,57.0246925354004,-172.419021606445,-29.0806083679199,-0.242725059390068,-0.476418644189835,-18.9625644683838,-20.6381988525391,39.8044891357422,-10.6403741836548,89.2044982910156,-67.6903076171875,131.296356201172,-19.1037197113037,94.8069000244141,-31.0813827514648,206.872528076172,-130.217086791992,-3.8880672454834,66.4483261108398,-51.1221046447754,-80.0458297729492,141.514434814453,74.0551300048828,206.53694152832,111.476181030273,72.7828750610352,74.3455352783203,193.042221069336,-10.1407880783081
-77.0034332275391,121.342544555664,-179.651489257812,-26.2308139801025,-72.7097625732422,53.8080940246582,-79.9493255615234,-28.657808303833,-5.39960098266602,65.6097717285156,92.1682510375977,-30.015869140625,147.303741455078,27.3598785400391,60.2609519958496,-27.4079780578613,198.595565795898,-126.2734375,-81.6534118652344,106.262565612793,-63.2423210144043,-124.381736755371,116.929016113281,96.7995681762695,195.64453125,123.471664428711,1.89416706562042,68.4057006835938,140.405090332031,-26.7649326324463
-89.8876419067383,113.422866821289,-176.975341796875,-123.544677734375,-150.24772644043,59.6887969970703,-95.5663223266602,-90.8889770507812,-53.7189025878906,115.194213867188,86.113151550293,-2.46806502342224,99.0207138061523,55.951976776123,21.4810276031494,-76.0247650146484,155.183929443359,-133.526000976562,-150.611999511719,108.768356323242,-32.4655380249023,-228.31884765625,13.7829294204712,125.852867126465,226.992004394531,161.406661987305,-33.9972152709961,25.3851013183594,83.7807388305664,-67.92578125
-105.887496948242,9.0804615020752,-90.5066528320312,-252.488159179688,-146.001403808594,-14.7234325408936,-30.6747283935547,-166.802597045898,-92.5640563964844,100.068557739258,71.4363250732422,-62.0080680847168,31.8236751556396,45.8542938232422,39.1130752563477,-127.708023071289,98.2741012573242,-123.409248352051,-148.518356323242,68.7867584228516,22.1679821014404,-284.969268798828,-111.320419311523,149.3974609375,249.113922119141,184.705993652344,20.6135635375977,-27.433500289917,81.554328918457,-74.007682800293
-68.454833984375,-89.2665481567383,-9.13482666015625,-287.786285400391,-68.2598419189453,-79.0609970092773,48.6102752685547,-177.884429931641,-83.6193389892578,51.9434700012207,47.3529930114746,-92.6514587402344,-20.1934394836426,30.5859775543213,13.237998008728,-101.276222229004,45.0250434875488,-97.5079193115234,-84.0509185791016,-1.91375350952148,23.2606887817383,-240.762893676758,-149.156600952148,126.585914611816,222.394393920898,150.70149230957,88.7239151000977,-39.1838417053223,38.041088104248,-43.8402976989746
18.0744361877441,-97.9383697509766,-44.9434700012207,-233.723373413086,-10.8818731307983,-70.029052734375,82.703498840332,-135.909790039062,-64.6975555419922,17.1134376525879,8.88710498809814,-40.1370849609375,-54.4100608825684,15.9868412017822,-51.8756675720215,-64.0557479858398,-18.24072265625,-53.9472923278809,-26.4216957092285,-52.611629486084,-9.97044277191162,-154.732299804688,-108.225715637207,62.8685684204102,208.346496582031,145.584976196289,105.736572265625,-6.03937244415283,-52.7476387023926,-7.54495859146118
46.8723220825195,-72.274284362793,-122.454040527344,-166.741470336914,-19.8186225891113,-56.1615867614746,72.2745895385742,-110.714241027832,-72.8307113647461,5.29224395751953,-39.6819152832031,-49.4302635192871,-56.5070495605469,-5.63499402999878,-85.2759246826172,-98.5748519897461,-57.3755798339844,-18.1303157806396,-1.34184503555298,-89.7049255371094,-21.0410575866699,-110.061668395996,-58.9689331054688,-32.5976867675781,239.045791625977,167.351455688477,127.02759552002,-19.1117706298828,-63.1152534484863,-26.6234722137451
3.8442234992981,-100.978340148926,-134.242279052734,-152.812576293945,-51.8664131164551,-84.8226470947266,43.9416198730469,-143.974411010742,-53.061824798584,-32.3899993896484,-71.4452285766602,-126.065315246582,-18.5570316314697,-44.0299491882324,-90.3677139282227,-154.258071899414,-60.9123191833496,-24.077672958374,-9.80064010620117,-127.915351867676,-37.4705352783203,-133.720153808594,-24.4311599731445,-140.720718383789,226.226715087891,129.139999389648,129.594451904297,-86.4194793701172,-30.7157726287842,-98.3561935424805
-21.8598728179932,-168.171051025391,-98.6591186523438,-196.951110839844,-58.4111709594727,-125.740493774414,10.7749500274658,-212.218292236328,-21.2103786468506,-88.4745712280273,-66.5065841674805,-161.971237182617,6.43813323974609,-75.5473098754883,-75.2502593994141,-163.841293334961,-90.9012985229492,-12.8053932189941,-29.9277172088623,-140.18359375,-78.0633163452148,-157.804016113281,4.15469074249268,-168.105545043945,148.732131958008,104.491645812988,75.7541198730469,-157.572799682617,-45.1850471496582,-114.790756225586
-0.0342859998345375,-212.128387451172,-65.1346130371094,-222.511108398438,-40.0601921081543,-180.66552734375,-16.9272174835205,-259.922729492188,-29.5443801879883,-113.88159942627,-61.8899765014648,-195.161590576172,-15.9290647506714,-57.01708984375,-51.288646697998,-130.786148071289,-130.859481811523,51.5636444091797,-0.524178981781006,-140.252853393555,-91.7049255371094,-136.73371887207,39.4406585693359,-95.0922241210938,105.825157165527,136.208724975586,52.3623008728027,-247.011749267578,-42.0045204162598,-65.660530090332
57.0246925354004,-218.128845214844,-29.0806083679199,-236.493347167969,-0.476418644189835,-255.766159057617,-20.6381988525391,-298.497863769531,-10.6403741836548,-143.751815795898,-67.6903076171875,-274.102752685547,-19.1037197113037,-35.9715843200684,-31.0813827514648,-116.157119750977,-130.217086791992,89.2535705566406,66.4483261108398,-140.559463500977,-80.0458297729492,-157.477142333984,74.0551300048828,-45.624885559082,111.476181030273,123.480445861816,74.3455352783203,-317.262054443359,-10.1407880783081,-56.505916595459
121.342544555664,-195.712661743164,-26.2308139801025,-299.41357421875,53.8080940246582,-311.084350585938,-28.657808303833,-357.827484130859,65.6097717285156,-202.043212890625,-30.015869140625,-355.757019042969,27.3598785400391,-63.4238204956055,-27.4079780578613,-151.636657714844,-126.2734375,66.3115921020508,106.262565612793,-140.236282348633,-124.381736755371,-240.374633789062,96.7995681762695,-62.9814758300781,123.471664428711,84.7963104248047,68.4057006835938,-330.913940429688,-26.7649326324463,-81.0467681884766
113.422866821289,-171.83186340332,-123.544677734375,-329.118560791016,59.6887969970703,-331.192474365234,-90.8889770507812,-378.077819824219,115.194213867188,-250.122543334961,-2.46806502342224,-398.912170410156,55.951976776123,-81.2185897827148,-76.0247650146484,-168.147567749023,-133.526000976562,39.2338676452637,108.768356323242,-175.782501220703,-228.31884765625,-257.892974853516,125.852867126465,-69.4640655517578,161.406661987305,77.7149429321289,25.3851013183594,-329.421905517578,-67.92578125,-74.8326034545898
9.0804615020752,-171.170837402344,-252.488159179688,-272.548126220703,-14.7234325408936,-322.394927978516,-166.802597045898,-328.204986572266,100.068557739258,-281.117340087891,-62.0080680847168,-372.774536132812,45.8542938232422,-75.4898452758789,-127.708023071289,-125.407989501953,-123.409248352051,34.3434600830078,68.7867584228516,-208.55354309082,-284.969268798828,-182.459396362305,149.3974609375,-54.8888931274414,184.705993652344,42.9123306274414,-27.433500289917,-291.495239257812,-74.007682800293,-71.5161514282227
-89.2665481567383,-162.851791381836,-287.786285400391,-205.84309387207,-79.0609970092773,-273.099334716797,-177.884429931641,-267.034912109375,51.9434700012207,-279.195922851562,-92.6514587402344,-299.606658935547,30.5859775543213,-86.8037338256836,-101.276222229004,-81.4852447509766,-97.5079193115234,47.2703895568848,-1.91375350952148,-166.033309936523,-240.762893676758,-98.0738983154297,126.585914611816,-53.9008827209473,150.70149230957,-10.7504177093506,-39.1838417053223,-213.858459472656,-43.8402976989746,-70.2107925415039
-97.9383697509766,-121.994125366211,-233.723373413086,-147.256820678711,-70.029052734375,-192.674560546875,-135.909790039062,-217.806945800781,17.1134376525879,-230.191696166992,-40.1370849609375,-248.652114868164,15.9868412017822,-71.0998611450195,-64.0557479858398,-65.5568084716797,-53.9472923278809,89.7100524902344,-52.611629486084,-114.618942260742,-154.732299804688,-55.5316848754883,62.8685684204102,-49.7612571716309,145.584976196289,-20.7955684661865,-6.03937244415283,-164.848037719727,-7.54495859146118,-18.3392658233643
-72.274284362793,-81.1806106567383,-166.741470336914,-112.535087585449,-56.1615867614746,-120.55842590332,-110.714241027832,-185.027847290039,5.29224395751953,-193.751083374023,-49.4302635192871,-230.559387207031,-5.63499402999878,-30.7090072631836,-98.5748519897461,-56.5151176452637,-18.1303157806396,142.422592163086,-89.7049255371094,-129.16813659668,-110.061668395996,-81.4476852416992,-32.5976867675781,-53.0918045043945,167.351455688477,-24.8991088867188,-19.1117706298828,-124.847320556641,-26.6234722137451,23.9900054931641
-100.978340148926,-64.6242370605469,-152.812576293945,-114.598793029785,-84.8226470947266,-108.099960327148,-143.974411010742,-179.113174438477,-32.3899993896484,-208.242385864258,-126.065315246582,-217.723831176758,-44.0299491882324,-67.4601516723633,-154.258071899414,-37.8904457092285,-24.077672958374,147.387176513672,-127.915351867676,-173.330551147461,-133.720153808594,-114.288665771484,-140.720718383789,-110.444541931152,129.139999389648,-64.1025238037109,-86.4194793701172,-105.54712677002,-98.3561935424805,-2.71561074256897
-168.171051025391,-68.3472137451172,-196.951110839844,-77.7819747924805,-125.740493774414,-179.050277709961,-212.218292236328,-177.791625976562,-88.4745712280273,-254.425415039062,-161.971237182617,-193.876541137695,-75.5473098754883,-165.494354248047,-163.841293334961,-10.2072620391846,-12.8053932189941,108.051635742188,-140.18359375,-219.351684570312,-157.804016113281,-79.1413497924805,-168.105545043945,-195.416152954102,104.491645812988,-104.772750854492,-157.572799682617,-190.181488037109,-114.790756225586,-36.4399490356445
-212.128387451172,-86.7699661254883,-222.511108398438,-74.5240249633789,-180.66552734375,-268.563537597656,-259.922729492188,-220.682846069336,-113.88159942627,-299.079223632812,-195.161590576172,-171.622161865234,-57.01708984375,-212.896087646484,-130.786148071289,-6.69080924987793,51.5636444091797,87.8597869873047,-140.252853393555,-255.408782958984,-136.73371887207,-75.2029418945312,-95.0922241210938,-237.716400146484,136.208724975586,-116.162971496582,-247.011749267578,-308.551788330078,-65.660530090332,-35.8525772094727
-218.128845214844,-118.334869384766,-236.493347167969,-204.586471557617,-255.766159057617,-300.246826171875,-298.497863769531,-328.175079345703,-143.751815795898,-280.103881835938,-274.102752685547,-186.329010009766,-35.9715843200684,-197.611221313477,-116.157119750977,-29.6071319580078,89.2535705566406,86.1066055297852,-140.559463500977,-245.055847167969,-157.477142333984,-151.376815795898,-45.624885559082,-228.463195800781,123.480445861816,-123.509574890137,-317.262054443359,-345.463928222656,-56.505916595459,-14.814284324646
-195.712661743164,-156.938735961914,-299.41357421875,-268.845703125,-311.084350585938,-271.9169921875,-357.827484130859,-350.098754882812,-202.043212890625,-183.912811279297,-355.757019042969,-188.118988037109,-63.4238204956055,-164.065505981445,-151.636657714844,-25.9406471252441,66.3115921020508,71.6496276855469,-140.236282348633,-187.643646240234,-240.374633789062,-168.847854614258,-62.9814758300781,-204.302688598633,84.7963104248047,-140.900207519531,-330.913940429688,-291.433563232422,-81.0467681884766,16.9564380645752
-171.83186340332,-156.076614379883,-329.118560791016,-152.395172119141,-331.192474365234,-173.77165222168,-378.077819824219,-206.574325561523,-250.122543334961,-63.0324325561523,-398.912170410156,-95.9513244628906,-81.2185897827148,-108.587142944336,-168.147567749023,16.0249271392822,39.2338676452637,75.7165451049805,-175.782501220703,-104.343399047852,-257.892974853516,-79.8651885986328,-69.4640655517578,-171.153656005859,77.7149429321289,-121.984046936035,-329.421905517578,-141.511871337891,-74.8326034545898,44.5314445495605
-171.170837402344,-75.326789855957,-272.548126220703,-9.47945213317871,-322.394927978516,1.46778059005737,-328.204986572266,-9.71370029449463,-281.117340087891,73.9316024780273,-372.774536132812,43.5495986938477,-75.4898452758789,-19.2304458618164,-125.407989501953,75.1632461547852,34.3434600830078,105.206901550293,-208.55354309082,-4.91706085205078,-182.459396362305,56.3901214599609,-54.8888931274414,-99.8712844848633,42.9123306274414,-78.9745330810547,-291.495239257812,56.1703414916992,-71.5161514282227,87.2162780761719
-162.851791381836,25.3396339416504,-205.84309387207,110.666870117188,-273.099334716797,170.15885925293,-267.034912109375,149.178100585938,-279.195922851562,218.145080566406,-299.606658935547,146.413833618164,-86.8037338256836,84.8639984130859,-81.4852447509766,130.374618530273,47.2703895568848,125.907508850098,-166.033309936523,86.6246032714844,-98.0738983154297,173.466873168945,-53.9008827209473,3.90378713607788,-10.7504177093506,-67.7102508544922,-213.858459472656,193.705123901367,-70.2107925415039,160.606018066406
-121.994125366211,62.2451171875,-147.256820678711,146.866882324219,-192.674560546875,258.494354248047,-217.806945800781,196.847732543945,-230.191696166992,311.475555419922,-248.652114868164,167.519653320312,-71.0998611450195,163.737564086914,-65.5568084716797,133.009429931641,89.7100524902344,161.160385131836,-114.618942260742,150.73811340332,-55.5316848754883,152.368316650391,-49.7612571716309,81.9210815429688,-20.7955684661865,-59.0348930358887,-164.848037719727,243.438751220703,-18.3392658233643,211.063323974609
-81.1806106567383,47.4702301025391,-112.535087585449,5.15876007080078,-120.55842590332,269.542999267578,-185.027847290039,105.860084533691,-193.751083374023,320.594177246094,-230.559387207031,109.293258666992,-30.7090072631836,172.12663269043,-56.5151176452637,94.9816207885742,142.422592163086,210.96809387207,-129.16813659668,181.969100952148,-81.4476852416992,35.6481666564941,-53.0918045043945,109.762435913086,-24.8991088867188,-57.1416320800781,-124.847320556641,215.029342651367,23.9900054931641,209.778091430664
