Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-29.268669128418,-109.33536529541,-142.58642578125,-5.45996618270874,-122.854911804199,-182.652236938477,-281.762054443359,-49.1064376831055,-92.7162475585938,-144.692947387695,-319.211547851562,-58.6667137145996,-87.6432800292969,-102.654273986816,-172.875030517578,-61.1872825622559,245.686325073242,-58.860279083252,-98.2323837280273,-157.556457519531,31.742805480957,-131.291885375977,-131.135528564453,-53.8861885070801,50.0032157897949,-103.667938232422,66.7452774047852,-155.498077392578,-110.765731811523,-93.4197235107422,-307.343536376953,-24.2366561889648
-40.6630172729492,-109.739837646484,-138.635131835938,-1.59240663051605,-126.441696166992,-109.240386962891,-284.748413085938,-65.2202682495117,-105.319557189941,-91.9883422851562,-310.732055664062,-122.709091186523,-9.5224666595459,-100.735275268555,-101.400566101074,-72.9579544067383,300.529327392578,-97.3749618530273,31.4277400970459,-82.5270080566406,-30.6976222991943,-64.0983810424805,-138.571197509766,-88.6966323852539,38.6486282348633,-34.8500480651855,79.9250640869141,-155.330368041992,-169.358734130859,-32.6785545349121,-283.574371337891,-99.8648681640625
-135.59587097168,-22.4591636657715,-172.895248413086,-90.3423461914062,-184.456588745117,20.0234794616699,-311.415466308594,-133.048645019531,-135.476837158203,30.1078624725342,-298.606109619141,-166.599792480469,15.6098909378052,23.1369857788086,-61.2686729431152,-47.25048828125,245.160903930664,-59.969051361084,103.568885803223,7.51571846008301,-116.570732116699,24.6587295532227,-169.336822509766,-163.736114501953,6.36601400375366,35.9767532348633,60.765697479248,-107.844215393066,-240.759140014648,5.57874870300293,-266.032073974609,-119.723281860352
-194.694900512695,-24.16916847229,-174.359100341797,-192.893646240234,-241.34309387207,39.6078758239746,-296.514923095703,-178.200149536133,-153.287185668945,62.0082740783691,-258.978454589844,-165.179504394531,27.1031227111816,72.6303482055664,-57.5176086425781,-12.2641525268555,205.805313110352,-74.854866027832,40.9661521911621,-13.8416471481323,-111.04500579834,-17.8451366424561,-170.008392333984,-184.561340332031,11.7907934188843,-27.470760345459,57.9938812255859,-138.347885131836,-217.070098876953,-31.2234802246094,-210.26806640625,-97.5268707275391
-149.007171630859,-76.8799209594727,-139.086090087891,-157.132629394531,-224.975952148438,-36.5471687316895,-232.937805175781,-129.440185546875,-149.86735534668,-6.73064374923706,-182.473510742188,-124.601234436035,21.7934494018555,5.12555742263794,-22.4440479278564,8.59243202209473,188.701156616211,-143.534255981445,18.1111087799072,50.2189903259277,-49.2303810119629,-128.61491394043,-139.016937255859,-164.342254638672,39.9101333618164,-93.1588363647461,83.6398391723633,-178.479675292969,-143.941970825195,-42.9998245239258,-137.530227661133,-83.492546081543
-66.7470397949219,-76.6501693725586,-96.9034881591797,-54.8274078369141,-147.642440795898,-54.2844619750977,-201.648696899414,-51.2805709838867,-112.823219299316,-46.0174789428711,-130.061553955078,-56.5739212036133,9.09527015686035,7.482666015625,31.0299415588379,52.8468704223633,172.221740722656,-131.786865234375,36.0017967224121,263.711883544922,0.832911670207977,-176.568664550781,-141.050155639648,-121.289596557617,69.3285980224609,-92.7255249023438,100.630279541016,-155.183700561523,-99.9095306396484,-26.0831241607666,-141.759948730469,-31.3144798278809
-25.7989864349365,-62.3248863220215,-61.7024879455566,-13.5832872390747,-84.5429382324219,-3.29192161560059,-245.390151977539,-9.92189693450928,-66.4886322021484,-29.2425479888916,-167.101028442383,-1.98028016090393,-14.4567356109619,65.6356964111328,0.956922590732574,127.542755126953,152.736907958984,-59.6734733581543,-61.9164352416992,285.204254150391,13.1970643997192,-158.461791992188,-194.43034362793,-38.9149589538574,69.3039169311523,-102.099548339844,90.3043746948242,-80.5487442016602,-102.764495849609,12.2354755401611,-197.07243347168,21.2545318603516
-5.28494644165039,-63.5459518432617,-38.5269813537598,-2.98671555519104,-82.9509811401367,30.4252319335938,-291.345275878906,46.9027481079102,-70.6323471069336,9.22696876525879,-226.945022583008,36.687126159668,-61.1283645629883,78.4107437133789,-69.971076965332,144.245635986328,115.492691040039,-15.5187578201294,-180.70166015625,98.7017669677734,-16.8958435058594,-132.87809753418,-232.08154296875,33.7729759216309,45.7029647827148,-117.386932373047,85.499755859375,8.16911697387695,-100.489814758301,98.8670425415039,-191.38346862793,-4.47705411911011
29.4192676544189,-89.1894836425781,-27.2807559967041,-33.5197601318359,-115.213218688965,27.7642192840576,-235.718597412109,97.6600494384766,-98.9488830566406,46.4328460693359,-181.361480712891,70.9880676269531,-69.3008804321289,90.0317916870117,-71.8962478637695,95.7442169189453,78.6931686401367,33.7929801940918,-174.136367797852,53.3137092590332,-54.6282348632812,-152.024795532227,-200.894866943359,62.2965888977051,24.3547649383545,-125.052711486816,71.734504699707,36.0809516906738,-70.6630706787109,122.527778625488,-99.8410720825195,-34.7456169128418
-5.2262601852417,-140.982437133789,-23.8227920532227,-132.271102905273,-157.937759399414,28.7798347473145,-115.926536560059,64.317985534668,-121.611450195312,62.0282974243164,-75.7974166870117,53.1488761901855,-55.5671844482422,82.5138549804688,-47.3455200195312,58.0550689697266,28.544095993042,84.4565734863281,-148.080184936523,97.7482223510742,-100.150360107422,-167.032241821289,-115.238761901855,76.3887100219727,-43.214038848877,-127.126579284668,-31.3552474975586,21.0527973175049,-79.3610458374023,54.4657249450684,-11.2328767776489,-35.8510246276855
-109.33536529541,-152.388977050781,-5.45996618270874,-185.078079223633,-182.652236938477,59.1185760498047,-49.1064376831055,-12.4681510925293,-144.692947387695,65.4346466064453,-58.6667137145996,-25.8730983734131,-102.654273986816,-4.98642587661743,-61.1872825622559,-11.7448968887329,-58.860279083252,50.5011405944824,-157.556457519531,8.82999229431152,-131.291885375977,-101.119354248047,-53.8861885070801,65.3489303588867,-103.667938232422,-100.264778137207,-155.498077392578,50.877254486084,-93.4197235107422,12.5536479949951,-24.2366561889648,-86.9995193481445
-109.739837646484,-120.698554992676,-1.59240663051605,-156.123687744141,-109.240386962891,80.1462478637695,-65.2202682495117,-70.7929840087891,-91.9883422851562,56.6401634216309,-122.709091186523,-95.327522277832,-100.735275268555,-89.9833526611328,-72.9579544067383,-120.91877746582,-97.3749618530273,-15.9745225906372,-82.5270080566406,-57.1311416625977,-64.0983810424805,-43.1775398254395,-88.6966323852539,10.8348302841187,-34.8500480651855,-77.6492156982422,-155.330368041992,80.0171279907227,-32.6785545349121,-15.9446468353271,-99.8648681640625,-158.781799316406
-22.4591636657715,-102.079963684082,-90.3423461914062,-139.292388916016,20.0234794616699,61.4367256164551,-133.048645019531,-105.318824768066,30.1078624725342,39.8796081542969,-166.599792480469,-130.038803100586,23.1369857788086,-53.3515167236328,-47.25048828125,-129.289276123047,-59.969051361084,21.9337596893311,7.51571846008301,50.5954437255859,24.6587295532227,-61.4495429992676,-163.736114501953,-57.5120544433594,35.9767532348633,-65.1995468139648,-107.844215393066,78.6987838745117,5.57874870300293,-50.2138824462891,-119.723281860352,-184.149703979492
-24.16916847229,-87.0463333129883,-192.893646240234,-138.710067749023,39.6078758239746,34.9658241271973,-178.200149536133,-106.56600189209,62.0082740783691,54.6958236694336,-165.179504394531,-136.415466308594,72.6303482055664,108.869987487793,-12.2641525268555,-35.7264976501465,-74.854866027832,109.817886352539,-13.8416471481323,180.050186157227,-17.8451366424561,-74.6082916259766,-184.561340332031,-104.038024902344,-27.470760345459,-26.8550453186035,-138.347885131836,108.310043334961,-31.2234802246094,-43.6758918762207,-97.5268707275391,-168.297302246094
-76.8799209594727,-98.6394119262695,-157.132629394531,-122.040596008301,-36.5471687316895,-1.8677875995636,-129.440185546875,-67.9755477905273,-6.73064374923706,69.3425140380859,-124.601234436035,-91.70703125,5.12555742263794,231.273239135742,8.59243202209473,21.3312377929688,-143.534255981445,89.5143508911133,50.2189903259277,205.289459228516,-128.61491394043,-91.6711807250977,-164.342254638672,-76.8807983398438,-93.1588363647461,-26.3136100769043,-178.479675292969,100.836853027344,-42.9998245239258,-51.9049873352051,-83.492546081543,-108.780220031738
-76.6501693725586,-153.429550170898,-54.8274078369141,-90.126106262207,-54.2844619750977,-54.9310264587402,-51.2805709838867,2.59832954406738,-46.0174789428711,20.007007598877,-56.5739212036133,-39.0575752258301,7.482666015625,170.112915039062,52.8468704223633,10.3060398101807,-131.786865234375,12.6485395431519,263.711883544922,170.534362792969,-176.568664550781,-137.851104736328,-121.289596557617,27.5383167266846,-92.7255249023438,-90.4799880981445,-155.183700561523,11.0683736801147,-26.0831241607666,-61.2978935241699,-31.3144798278809,-58.2469291687012
-62.3248863220215,-153.099182128906,-13.5832872390747,-31.1744918823242,-3.29192161560059,-57.0088996887207,-9.92189693450928,62.0963134765625,-29.2425479888916,-32.8579368591309,-1.98028016090393,-37.4239120483398,65.6356964111328,80.2189636230469,127.542755126953,-16.7977924346924,-59.6734733581543,26.9191703796387,285.204254150391,135.09162902832,-158.461791992188,-108.310234069824,-38.9149589538574,92.7243499755859,-102.099548339844,-111.698303222656,-80.5487442016602,-28.6675109863281,12.2354755401611,-4.29923725128174,21.2545318603516,-70.5098114013672
-63.5459518432617,-87.8552703857422,-2.98671555519104,-9.79645347595215,30.4252319335938,-9.67326259613037,46.9027481079102,48.1080741882324,9.22696876525879,-9.54556465148926,36.687126159668,-35.0328254699707,78.4107437133789,113.161987304688,144.245635986328,-11.6033267974854,-15.5187578201294,60.3215141296387,98.7017669677734,103.861999511719,-132.87809753418,-28.2686328887939,33.7729759216309,48.8315162658691,-117.386932373047,-61.0235290527344,8.16911697387695,9.82657432556152,98.8670425415039,10.535623550415,-4.47705411911011,-67.7369537353516
-89.1894836425781,-69.8541641235352,-33.5197601318359,-93.7689056396484,27.7642192840576,-5.30479717254639,97.6600494384766,-25.0811386108398,46.4328460693359,30.5677909851074,70.9880676269531,-19.315034866333,90.0317916870117,126.699546813965,95.7442169189453,24.487979888916,33.7929801940918,1.84166240692139,53.3137092590332,86.3813095092773,-152.024795532227,-31.9297122955322,62.2965888977051,-30.6009216308594,-125.052711486816,-26.5796089172363,36.0809516906738,32.8239784240723,122.527778625488,-67.5218200683594,-34.7456169128418,-38.6141624450684
-140.982437133789,-101.607948303223,-132.271102905273,-186.191619873047,28.7798347473145,-57.4407234191895,64.317985534668,-97.9684371948242,62.0282974243164,1.53718292713165,53.1488761901855,-49.1635704040527,82.5138549804688,82.0596313476562,58.0550689697266,54.2831726074219,84.4565734863281,-18.1375503540039,97.7482223510742,130.464553833008,-167.032241821289,-84.6601409912109,76.3887100219727,-65.6930770874023,-127.126579284668,-50.5744247436523,21.0527973175049,31.9807167053223,54.4657249450684,-126.201263427734,-35.8510246276855,-56.2249755859375
-152.388977050781,-111.336044311523,-185.078079223633,-166.768432617188,59.1185760498047,-106.804725646973,-12.4681510925293,-116.363883972168,65.4346466064453,-62.4411354064941,-25.8730983734131,-50.1129455566406,-4.98642587661743,97.302978515625,-11.7448968887329,113.014129638672,50.5011405944824,89.9257888793945,8.82999229431152,230.256378173828,-101.119354248047,-112.220153808594,65.3489303588867,-23.6236686706543,-100.264778137207,-100.074714660645,50.877254486084,13.1377725601196,12.5536479949951,-127.374015808105,-86.9995193481445,-49.6197776794434
-120.698554992676,-89.7593688964844,-156.123687744141,-49.6393013000488,80.1462478637695,-109.495429992676,-70.7929840087891,-22.2552852630615,56.6401634216309,-85.2285003662109,-95.327522277832,50.7299270629883,-89.9833526611328,90.0646896362305,-120.91877746582,187.537612915039,-15.9745225906372,133.138565063477,-57.1311416625977,270.573822021484,-43.1775398254395,-121.563064575195,10.8348302841187,73.1983108520508,-77.6492156982422,-127.888893127441,80.0171279907227,-31.0199298858643,-15.9446468353271,-74.3899078369141,-158.781799316406,38.8352661132812
-102.079963684082,-64.7812194824219,-139.292388916016,54.3076286315918,61.4367256164551,-51.3167877197266,-105.318824768066,107.491638183594,39.8796081542969,-59.1337661743164,-130.038803100586,142.699554443359,-53.3515167236328,1.67453503608704,-129.289276123047,156.901840209961,21.9337596893311,-1.28127777576447,50.5954437255859,187.991714477539,-61.4495429992676,-84.6486663818359,-57.5120544433594,112.933319091797,-65.1995468139648,-109.27498626709,78.6987838745117,-57.2977714538574,-50.2138824462891,16.3792457580566,-184.149703979492,133.710723876953
-87.0463333129883,-60.6411743164062,-138.710067749023,51.2217025756836,34.9658241271973,29.9126472473145,-106.56600189209,115.703834533691,54.6958236694336,4.04590368270874,-136.415466308594,164.505889892578,108.869987487793,-21.5297374725342,-35.7264976501465,69.7583312988281,109.817886352539,-117.233673095703,180.050186157227,107.54564666748,-74.6082916259766,-11.3428039550781,-104.038024902344,45.6187057495117,-26.8550453186035,-48.2937545776367,108.310043334961,-44.4218482971191,-43.6758918762207,64.9041213989258,-168.297302246094,221.108489990234
-98.6394119262695,-60.5579528808594,-122.040596008301,1.46111738681793,-1.8677875995636,73.7846145629883,-67.9755477905273,59.682014465332,69.3425140380859,84.5206680297852,-91.70703125,182.335968017578,231.273239135742,61.0522880554199,21.3312377929688,64.681266784668,89.5143508911133,-80.1704635620117,205.289459228516,119.432327270508,-91.6711807250977,19.4234828948975,-76.8807983398438,-17.4973278045654,-26.3136100769043,21.6336326599121,100.836853027344,-1.76861166954041,-51.9049873352051,68.132194519043,-108.780220031738,290.404388427734
-153.429550170898,-42.4015884399414,-90.126106262207,1.20015466213226,-54.9310264587402,55.3491363525391,2.59832954406738,68.6759719848633,20.007007598877,107.43041229248,-39.0575752258301,196.279861450195,170.112915039062,152.607696533203,10.3060398101807,92.3114471435547,12.6485395431519,-21.3482913970947,170.534362792969,85.8229141235352,-137.851104736328,0.754103064537048,27.5383167266846,-3.54229927062988,-90.4799880981445,50.5278244018555,11.0683736801147,53.7329521179199,-61.2978935241699,63.1379013061523,-58.2469291687012,265.886566162109
-153.099182128906,-48.5267448425293,-31.1744918823242,-4.21888875961304,-57.0088996887207,-8.64076232910156,62.0963134765625,74.6724548339844,-32.8579368591309,51.4042892456055,-37.4239120483398,173.270599365234,80.2189636230469,188.261047363281,-16.7977924346924,108.088096618652,26.9191703796387,-14.5331001281738,135.09162902832,-19.7999114990234,-108.310234069824,-40.9105033874512,92.7243499755859,24.5912322998047,-111.698303222656,27.239818572998,-28.6675109863281,75.0061416625977,-4.29923725128174,20.7619361877441,-70.5098114013672,189.870941162109
-87.8552703857422,-93.6370239257812,-9.79645347595215,-43.2334365844727,-9.67326259613037,-64.2458953857422,48.1080741882324,21.997673034668,-9.54556465148926,1.38112318515778,-35.0328254699707,139.307586669922,113.161987304688,175.004959106445,-11.6033267974854,168.223983764648,60.3215141296387,44.8765869140625,103.861999511719,37.0672149658203,-28.2686328887939,-87.2920761108398,48.8315162658691,18.1815357208252,-61.0235290527344,0.814657211303711,9.82657432556152,64.9563446044922,10.535623550415,-37.0221862792969,-67.7369537353516,159.861328125
-69.8541641235352,-136.517181396484,-93.7689056396484,-64.0792007446289,-5.30479717254639,-72.2286376953125,-25.0811386108398,-23.71875,30.5677909851074,12.8560056686401,-19.315034866333,125.618690490723,126.699546813965,200.935974121094,24.487979888916,235.498580932617,1.84166240692139,170.2138671875,86.3813095092773,256.028228759766,-31.9297122955322,-81.4671936035156,-30.6009216308594,-7.37700414657593,-26.5796089172363,30.6596012115479,32.8239784240723,91.631103515625,-67.5218200683594,-59.2142562866211,-38.6141624450684,155.975845336914
-101.607948303223,-183.75910949707,-186.191619873047,-119.281463623047,-57.4407234191895,-64.4440536499023,-97.9684371948242,-65.3974075317383,1.53718292713165,58.8801002502441,-49.1635704040527,120.761474609375,82.0596313476562,265.385375976562,54.2831726074219,249.907180786133,-18.1375503540039,259.092163085938,130.464553833008,346.596923828125,-84.6601409912109,-46.5368499755859,-65.6930770874023,-29.9339752197266,-50.5744247436523,103.342735290527,31.9807167053223,159.946014404297,-126.201263427734,-79.6003189086914,-56.2249755859375,119.471687316895
-111.336044311523,-226.574600219727,-166.768432617188,-219.589736938477,-106.804725646973,-99.0344543457031,-116.363883972168,-126.435577392578,-62.4411354064941,58.8700485229492,-50.1129455566406,72.5018081665039,97.302978515625,237.404312133789,113.014129638672,226.933624267578,89.9257888793945,271.902648925781,230.256378173828,256.170074462891,-112.220153808594,-79.7521896362305,-23.6236686706543,-31.1448192596436,-100.074714660645,116.38321685791,13.1377725601196,189.163909912109,-127.374015808105,-142.916488647461,-49.6197776794434,45.4685554504395
-89.7593688964844,-215.048751831055,-49.6393013000488,-241.49284362793,-109.495429992676,-181.795715332031,-22.2552852630615,-152.537582397461,-85.2285003662109,-40.6859817504883,50.7299270629883,3.99844431877136,90.0646896362305,110.924499511719,187.537612915039,207.655151367188,133.138565063477,206.712554931641,270.573822021484,186.192306518555,-121.563064575195,-140.412506103516,73.1983108520508,-15.084644317627,-127.888893127441,44.2866172790527,-31.0199298858643,123.671836853027,-74.3899078369141,-221.109848022461,38.8352661132812,-7.92069864273071
-64.7812194824219,-192.365386962891,54.3076286315918,-177.016479492188,-51.3167877197266,-243.477691650391,107.491638183594,-124.741401672363,-59.1337661743164,-150.228805541992,142.699554443359,23.709644317627,1.67453503608704,-26.481861114502,156.901840209961,258.404449462891,-1.28127777576447,87.3117523193359,187.991714477539,233.751647949219,-84.6486663818359,-122.424995422363,112.933319091797,-14.1829404830933,-109.27498626709,-6.32551240921021,-57.2977714538574,20.5857486724854,16.3792457580566,-249.954208374023,133.710723876953,14.5270318984985
-60.6411743164062,-211.474761962891,51.2217025756836,-139.351943969727,29.9126472473145,-224.251800537109,115.703834533691,-97.3376922607422,4.04590368270874,-171.747299194336,164.505889892578,88.1664962768555,-21.5297374725342,-122.785469055176,69.7583312988281,358.822326660156,-117.233673095703,21.3465957641602,107.54564666748,313.363983154297,-11.3428039550781,-51.2418823242188,45.6187057495117,-48.7083549499512,-48.2937545776367,1.28715515136719,-44.4218482971191,-10.725531578064,64.9041213989258,-231.164688110352,221.108489990234,46.985897064209
-60.5579528808594,-208.761978149414,1.46111738681793,-173.710083007812,73.7846145629883,-159.475646972656,59.682014465332,-120.144813537598,84.5206680297852,-143.720291137695,182.335968017578,61.3053092956543,61.0522880554199,-88.373046875,64.681266784668,367.159057617188,-80.1704635620117,76.5657653808594,119.432327270508,301.133728027344,19.4234828948975,7.62230014801025,-17.4973278045654,-92.7533950805664,21.6336326599121,37.5191345214844,-1.76861166954041,46.5188255310059,68.132194519043,-214.327606201172,290.404388427734,-2.80709910392761
