Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
130.291580200195,71.1734924316406,184.60969543457,84.9230499267578,95.8605728149414,-25.5732345581055,18.2244415283203,-36.4548110961914,-158.539123535156,-96.4247894287109,-142.552505493164,-84.9125366210938,-165.616180419922,-52.8695907592773,-68.4619598388672,-2.73486065864563,-168.991882324219,-21.4522399902344,-93.482048034668,44.3770484924316,-43.3997955322266,-17.7080039978027,-122.909912109375,98.3288269042969,-54.8902435302734,-36.2256202697754,-50.0988502502441,33.5425148010254,-5.6005802154541,-66.7874374389648,-159.653778076172,-111.40894317627,-123.017585754395,-2.37450528144836
63.3164405822754,17.8470668792725,178.684753417969,77.7111740112305,33.2352294921875,-58.148796081543,46.6828231811523,-64.378044128418,-155.509429931641,-81.3749237060547,-92.2574844360352,-90.3932037353516,-141.182922363281,-9.72000312805176,-39.7236442565918,2.67132329940796,-103.79500579834,64.92041015625,-85.1580810546875,47.429256439209,-66.8482360839844,-3.35107469558716,-116.666343688965,95.4026107788086,-54.8429069519043,-21.2759704589844,-35.1541023254395,97.0690612792969,-45.1556091308594,-95.6914825439453,-159.561157226562,-80.3532943725586,-81.8066711425781,22.2928638458252
18.9613475799561,-49.9652786254883,169.336074829102,58.4471435546875,-20.5929145812988,-91.4487380981445,28.166482925415,-78.947868347168,-149.208511352539,-51.7910499572754,-92.4121246337891,-40.4330291748047,-162.321136474609,91.4658279418945,-28.7247619628906,45.3974685668945,-56.1960411071777,162.94563293457,-9.39920616149902,38.3628997802734,-100.697891235352,50.3337707519531,-73.2681427001953,37.2987289428711,-73.6841201782227,43.5457572937012,-7.94431591033936,107.125511169434,-57.4092254638672,-110.011444091797,-167.741760253906,16.4365844726562,-48.0919609069824,62.7808074951172
-0.84625655412674,-8.99890327453613,156.088882446289,58.025691986084,-39.2392539978027,-11.5044679641724,-16.29225730896,-28.3732089996338,-172.963668823242,53.8188858032227,-138.441146850586,59.7195663452148,-175.500289916992,180.879043579102,-19.6691951751709,85.486083984375,-65.8402099609375,182.146072387695,38.712215423584,-3.95050644874573,-106.192077636719,114.332748413086,-4.93780374526978,4.25543975830078,-85.2170639038086,129.727020263672,33.4162483215332,52.2760467529297,-32.8807716369629,-41.7330627441406,-152.424560546875,104.874938964844,-3.0341796875,87.5458984375
17.4994792938232,117.047546386719,95.6003036499023,98.037223815918,-34.8856964111328,111.836242675781,-44.5279884338379,34.7857933044434,-163.568923950195,163.07698059082,-128.370986938477,116.534477233887,-133.528198242188,177.562713623047,32.5009536743164,76.3075103759766,-64.0284652709961,135.501373291016,-37.915771484375,-63.6049957275391,-95.8096618652344,101.585418701172,37.6957168579102,-21.2735939025879,-95.3019104003906,141.182174682617,48.9228858947754,47.0835952758789,-3.81315326690674,65.5588302612305,-101.483261108398,139.779403686523,57.1062049865723,92.3659591674805
44.4084930419922,184.336273193359,38.5485305786133,118.677337646484,-19.3343772888184,150.761932373047,-59.1803207397461,64.4725036621094,-135.918823242188,186.021499633789,-74.0000228881836,93.1522445678711,-112.613243103027,173.832702636719,68.2743453979492,67.0469055175781,-36.1787147521973,138.889694213867,-120.687423706055,-41.4183464050293,-58.4725646972656,79.8562545776367,43.5365180969238,-2.05258536338806,-95.7389221191406,113.399147033691,46.3637886047363,95.8844223022461,-0.490336954593658,116.411209106445,-68.2202377319336,118.387489318848,44.9391098022461,100.881088256836
59.7293472290039,172.398651123047,64.2721099853516,107.553779602051,-12.7788715362549,126.61986541748,-60.5541076660156,63.1832847595215,-143.492446899414,175.069412231445,-60.0122032165527,58.2531585693359,-128.172470092773,196.579833984375,43.0390357971191,71.4836196899414,-63.7994079589844,158.684997558594,-64.0333404541016,43.8276100158691,-23.6246433258057,107.153434753418,47.4167861938477,71.5764694213867,-82.7726593017578,99.8022537231445,51.3676223754883,137.723114013672,-17.2796955108643,109.381629943848,-81.1978759765625,70.6077423095703,-32.0002021789551,98.0931701660156
73.9311218261719,154.931869506836,109.89128112793,130.524765014648,-35.9901466369629,94.7472076416016,-62.7252655029297,52.7763671875,-150.969650268555,148.424179077148,-79.3624725341797,37.9902038574219,-128.225387573242,151.679565429688,1.14609837532043,59.3635787963867,-120.949783325195,107.256103515625,21.673921585083,87.3523254394531,-55.5228080749512,100.896286010742,29.9504852294922,84.1135177612305,-97.4057998657227,86.2910537719727,65.2303466796875,154.948776245117,-47.6760406494141,103.091117858887,-98.3802032470703,49.1895408630371,-61.1233749389648,58.6919937133789
77.01318359375,140.590911865234,109.650573730469,161.345291137695,-64.8842086791992,61.6813621520996,-73.7171859741211,50.1402244567871,-138.073089599609,71.7165069580078,-82.3648071289062,15.5290975570679,-110.622596740723,82.1915588378906,-15.1501312255859,68.2281112670898,-120.929344177246,56.8078765869141,24.2494697570801,94.1747055053711,-94.7052536010742,53.442943572998,-10.2613496780396,53.044189453125,-116.266288757324,71.4138717651367,62.859676361084,144.417083740234,-75.3853225708008,103.341667175293,-89.3420257568359,31.3950805664062,-31.0230846405029,20.5671615600586
75.0708847045898,99.1202926635742,92.4542541503906,126.69669342041,-52.2091331481934,31.6824474334717,-56.4183349609375,52.688777923584,-121.33544921875,-5.19067716598511,-75.9008560180664,12.7895860671997,-82.454460144043,51.6474723815918,-6.91354608535767,90.3526992797852,-76.3795547485352,35.6386947631836,22.4113159179688,84.8706817626953,-61.4230575561523,15.2001066207886,19.5154132843018,85.1734161376953,-78.4234161376953,40.456974029541,29.5900020599365,146.831130981445,-72.9182281494141,90.9527053833008,-90.9580001831055,-32.1243591308594,-9.30323886871338,21.9159736633301
71.1734924316406,39.6115608215332,84.9230499267578,56.9021492004395,-25.5732345581055,-20.2135925292969,-36.4548110961914,60.1711540222168,-96.4247894287109,-72.7831039428711,-84.9125366210938,20.7987518310547,-52.8695907592773,15.3664751052856,-2.73486065864563,62.4594345092773,-21.4522399902344,-9.26024341583252,44.3770484924316,7.67306137084961,-17.7080039978027,-46.2568244934082,98.3288269042969,122.133430480957,-36.2256202697754,-7.29739046096802,33.5425148010254,184.765502929688,-66.7874374389648,58.367130279541,-111.40894317627,-94.1345291137695,-2.37450528144836,33.3455238342285
17.8470668792725,-9.80559253692627,77.7111740112305,19.4442005157471,-58.148796081543,-110.991104125977,-64.378044128418,56.9965629577637,-81.3749237060547,-164.420074462891,-90.3932037353516,12.3275966644287,-9.72000312805176,-21.1482791900635,2.67132329940796,28.7660636901855,64.92041015625,-32.1491012573242,47.429256439209,-90.5254592895508,-3.35107469558716,-111.330032348633,95.4026107788086,116.171241760254,-21.2759704589844,-24.552303314209,97.0690612792969,193.479949951172,-95.6914825439453,-5.13496732711792,-80.3532943725586,-110.459976196289,22.2928638458252,23.0649261474609
-49.9652786254883,-46.8963317871094,58.4471435546875,6.26723670959473,-91.4487380981445,-180.767990112305,-78.947868347168,27.7003612518311,-51.7910499572754,-197.87287902832,-40.4330291748047,17.4023475646973,91.4658279418945,-29.8311729431152,45.3974685668945,34.7978248596191,162.94563293457,-25.6505813598633,38.3628997802734,-68.7009582519531,50.3337707519531,-110.270881652832,37.2987289428711,132.559494018555,43.5457572937012,-29.0411510467529,107.125511169434,149.088638305664,-110.011444091797,-66.7480773925781,16.4365844726562,-114.96174621582,62.7808074951172,-0.147249773144722
-8.99890327453613,-75.5429992675781,58.025691986084,-30.0877857208252,-11.5044679641724,-170.588287353516,-28.3732089996338,9.61751079559326,53.8188858032227,-130.716262817383,59.7195663452148,35.1611518859863,180.879043579102,-28.4852027893066,85.486083984375,20.2928123474121,182.146072387695,-33.7380409240723,-3.95050644874573,30.8147830963135,114.332748413086,-73.3724212646484,4.25543975830078,143.855804443359,129.727020263672,-54.8922843933105,52.2760467529297,108.925437927246,-41.7330627441406,-74.5663452148438,104.874938964844,-124.656127929688,87.5458984375,-30.2020416259766
117.047546386719,-80.7698974609375,98.037223815918,-81.1399307250977,111.836242675781,-111.35213470459,34.7857933044434,14.1804218292236,163.07698059082,-63.7332420349121,116.534477233887,25.5526657104492,177.562713623047,-27.1630401611328,76.3075103759766,-14.8665409088135,135.501373291016,-22.5819225311279,-63.6049957275391,30.8757667541504,101.585418701172,-49.7469367980957,-21.2735939025879,103.524353027344,141.182174682617,-56.700382232666,47.0835952758789,114.99104309082,65.5588302612305,-49.6863327026367,139.779403686523,-122.594223022461,92.3659591674805,-66.5354919433594
184.336273193359,-83.6794281005859,118.677337646484,-116.681648254395,150.761932373047,-87.8004837036133,64.4725036621094,0.447495669126511,186.021499633789,-38.1085319519043,93.1522445678711,17.8769111633301,173.832702636719,-45.2219390869141,67.0469055175781,-8.14461612701416,138.889694213867,-20.0928287506104,-41.4183464050293,-42.8686027526855,79.8562545776367,-42.2046699523926,-2.05258536338806,81.3575820922852,113.399147033691,-31.2543487548828,95.8844223022461,149.191650390625,116.411209106445,-47.2847023010254,118.387489318848,-102.996147155762,100.881088256836,-87.1446075439453
172.398651123047,-137.291168212891,107.553779602051,-167.227386474609,126.61986541748,-124.056266784668,63.1832847595215,-26.944673538208,175.069412231445,-21.0151538848877,58.2531585693359,43.8906288146973,196.579833984375,-76.6088333129883,71.4836196899414,21.7819404602051,158.684997558594,-63.0300559997559,43.8276100158691,-48.8634147644043,107.153434753418,-60.8732414245605,71.5764694213867,105.226585388184,99.8022537231445,-15.5960865020752,137.723114013672,151.774749755859,109.381629943848,-74.8751449584961,70.6077423095703,-74.4096908569336,98.0931701660156,-73.7043838500977
154.931869506836,-198.936187744141,130.524765014648,-234.037750244141,94.7472076416016,-130.86067199707,52.7763671875,-32.7971115112305,148.424179077148,-8.31902122497559,37.9902038574219,64.7234497070312,151.679565429688,-83.7634429931641,59.3635787963867,40.6808700561523,107.256103515625,-64.8240661621094,87.3523254394531,2.51806712150574,100.896286010742,-76.6335678100586,84.1135177612305,120.592987060547,86.2910537719727,15.2269353866577,154.948776245117,127.490997314453,103.091117858887,-69.0724792480469,49.1895408630371,-40.6991844177246,58.6919937133789,-34.8841323852539
140.590911865234,-160.007186889648,161.345291137695,-241.413208007812,61.6813621520996,-30.8025665283203,50.1402244567871,6.0715537071228,71.7165069580078,18.3503761291504,15.5290975570679,63.5946502685547,82.1915588378906,-80.6799468994141,68.2281112670898,57.1985168457031,56.8078765869141,-30.479808807373,94.1747055053711,32.1432418823242,53.442943572998,-36.2948150634766,53.044189453125,118.561660766602,71.4138717651367,57.8655624389648,144.417083740234,132.28581237793,103.341667175293,36.1681785583496,31.3950805664062,10.7045202255249,20.5671615600586,-2.13650727272034
99.1202926635742,-47.1163368225098,126.69669342041,-167.14436340332,31.6824474334717,106.223533630371,52.688777923584,81.2131423950195,-5.19067716598511,38.7741889953613,12.7895860671997,64.1856842041016,51.6474723815918,-91.2385864257812,90.3526992797852,50.375545501709,35.6386947631836,-66.2139892578125,84.8706817626953,-12.3592729568481,15.2001066207886,13.0189371109009,85.1734161376953,121.389007568359,40.456974029541,57.4983062744141,146.831130981445,126.81517791748,90.9527053833008,156.462173461914,-32.1243591308594,55.5786247253418,21.9159736633301,-15.8221387863159
39.6115608215332,0.954600811004639,56.9021492004395,-60.2669143676758,-20.2135925292969,143.184524536133,60.1711540222168,116.247673034668,-72.7831039428711,-19.5830612182617,20.7987518310547,60.0174674987793,15.3664751052856,-120.321464538574,62.4594345092773,5.93088150024414,-9.26024341583252,-154.152359008789,7.67306137084961,-104.983245849609,-46.2568244934082,-14.7248849868774,122.133430480957,119.268615722656,-7.29739046096802,19.3517036437988,184.765502929688,79.5580749511719,58.367130279541,136.472396850586,-94.1345291137695,40.4819946289062,33.3455238342285,-67.7220840454102
-9.80559253692627,-55.1165237426758,19.4442005157471,15.8779735565186,-110.991104125977,47.7966766357422,56.9965629577637,67.8678436279297,-164.420074462891,-113.427017211914,12.3275966644287,34.7174797058105,-21.1482791900635,-150.989227294922,28.7660636901855,-29.0046577453613,-32.1491012573242,-188.318801879883,-90.5254592895508,-105.304611206055,-111.330032348633,-70.9037094116211,116.171241760254,88.3101959228516,-24.552303314209,-6.79550647735596,193.479949951172,63.9012985229492,-5.13496732711792,-10.4238348007202,-110.459976196289,-14.3855600357056,23.0649261474609,-94.9579086303711
-46.8963317871094,-143.009475708008,6.26723670959473,-7.84844160079956,-180.767990112305,-88.2888870239258,27.7003612518311,-24.7556610107422,-197.87287902832,-135.76432800293,17.4023475646973,-1.11915767192841,-29.8311729431152,-115.818954467773,34.7978248596191,-24.2937355041504,-25.6505813598633,-121.028800964355,-68.7009582519531,-10.9995231628418,-110.270881652832,-56.5584411621094,132.559494018555,40.8931121826172,-29.0411510467529,-10.5894212722778,149.088638305664,82.1085891723633,-66.7480773925781,-169.482238769531,-114.96174621582,-62.1106185913086,-0.147249773144722,-78.6183013916016
-75.5429992675781,-204.791107177734,-30.0877857208252,-109.991760253906,-170.588287353516,-174.27685546875,9.61751079559326,-135.415084838867,-130.716262817383,-99.4365386962891,35.1611518859863,-48.6140823364258,-28.4852027893066,-44.7319068908691,20.2928123474121,-18.4768829345703,-33.7380409240723,-41.7967414855957,30.8147830963135,44.5301170349121,-73.3724212646484,-21.4241619110107,143.855804443359,16.4421329498291,-54.8922843933105,-22.5189914703369,108.925437927246,70.039794921875,-74.5663452148438,-278.609069824219,-124.656127929688,-110.564353942871,-30.2020416259766,-70.3692932128906
-80.7698974609375,-226.595840454102,-81.1399307250977,-172.612060546875,-111.35213470459,-201.705108642578,14.1804218292236,-208.621475219727,-63.7332420349121,-73.6461029052734,25.5526657104492,-122.49934387207,-27.1630401611328,-56.7722969055176,-14.8665409088135,-62.3071937561035,-22.5819225311279,-62.818000793457,30.8757667541504,76.6264801025391,-49.7469367980957,-48.7592658996582,103.524353027344,-5.96881723403931,-56.700382232666,-36.7139778137207,114.99104309082,36.3901901245117,-49.6863327026367,-306.102661132812,-122.594223022461,-146.389785766602,-66.5354919433594,-120.263023376465
-83.6794281005859,-226.569946289062,-116.681648254395,-158.614379882812,-87.8004837036133,-205.144409179688,0.447495669126511,-182.545944213867,-38.1085319519043,-79.8331069946289,17.8769111633301,-188.284133911133,-45.2219390869141,-115.688262939453,-8.14461612701416,-139.204452514648,-20.0928287506104,-112.690521240234,-42.8686027526855,72.5080795288086,-42.2046699523926,-86.8412094116211,81.3575820922852,-66.3276290893555,-31.2543487548828,-12.6858625411987,149.191650390625,6.19704484939575,-47.2847023010254,-275.407684326172,-102.996147155762,-135.591247558594,-87.1446075439453,-209.423721313477
-137.291168212891,-218.28450012207,-167.227386474609,-131.309707641602,-124.056266784668,-188.735733032227,-26.944673538208,-128.944473266602,-21.0151538848877,-92.2763671875,43.8906288146973,-192.221252441406,-76.6088333129883,-119.823402404785,21.7819404602051,-173.561752319336,-63.0300559997559,-90.6314392089844,-48.8634147644043,-35.4690399169922,-60.8732414245605,-87.3553848266602,105.226585388184,-107.938896179199,-15.5960865020752,6.13020372390747,151.774749755859,-19.4740104675293,-74.8751449584961,-228.134841918945,-74.4096908569336,-94.5823669433594,-73.7043838500977,-234.678070068359
-198.936187744141,-159.127517700195,-234.037750244141,-117.464164733887,-130.86067199707,-116.621734619141,-32.7971115112305,-111.283645629883,-8.31902122497559,-50.7136154174805,64.7234497070312,-144.423553466797,-83.7634429931641,-76.1873016357422,40.6808700561523,-139.780502319336,-64.8240661621094,-35.4227676391602,2.51806712150574,-81.0495071411133,-76.6335678100586,-72.8614501953125,120.592987060547,-82.7855758666992,15.2269353866577,-31.7941074371338,127.490997314453,-46.1240463256836,-69.0724792480469,-131.895935058594,-40.6991844177246,-47.7842178344727,-34.8841323852539,-144.994094848633
-160.007186889648,-33.2661170959473,-241.413208007812,-100.251075744629,-30.8025665283203,11.5532512664795,6.0715537071228,-72.0295867919922,18.3503761291504,45.2827491760254,63.5946502685547,-81.8113098144531,-80.6799468994141,-7.77971458435059,57.1985168457031,-82.4241714477539,-30.479808807373,22.5097808837891,32.1432418823242,7.68897581100464,-36.2948150634766,-40.3680877685547,118.561660766602,-40.5398368835449,57.8655624389648,-42.6429901123047,132.28581237793,-86.5481033325195,36.1681785583496,8.17563438415527,10.7045202255249,-17.1347599029541,-2.13650727272034,-41.5420227050781
-47.1163368225098,77.8352661132812,-167.14436340332,-85.1545562744141,106.223533630371,118.940673828125,81.2131423950195,-4.28059720993042,38.7741889953613,104.641868591309,64.1856842041016,-23.1263275146484,-91.2385864257812,50.2940711975098,50.375545501709,-36.2919235229492,-66.2139892578125,51.7953453063965,-12.3592729568481,30.2468910217285,13.0189371109009,-6.3173246383667,121.389007568359,2.68322706222534,57.4983062744141,-2.70316767692566,126.81517791748,-108.839546203613,156.462173461914,105.86946105957,55.5786247253418,-38.9161643981934,-15.8221387863159,-5.96660995483398
0.954600811004639,113.667945861816,-60.2669143676758,-77.4985733032227,143.184524536133,134.719848632812,116.247673034668,43.6384315490723,-19.5830612182617,81.4500122070312,60.0174674987793,8.20317363739014,-120.321464538574,40.371337890625,5.93088150024414,-20.7040309906006,-154.152359008789,0.718019008636475,-104.983245849609,-21.2884750366211,-14.7248849868774,-7.78179407119751,119.268615722656,54.9000701904297,19.3517036437988,-30.71799659729,79.5580749511719,-87.8540344238281,136.472396850586,117.850593566895,40.4819946289062,-91.9986038208008,-67.7220840454102,-5.90537977218628
-55.1165237426758,71.8544845581055,15.8779735565186,-70.4922790527344,47.7966766357422,60.5938987731934,67.8678436279297,62.6113166809082,-113.427017211914,5.55945730209351,34.7174797058105,13.8982276916504,-150.989227294922,-20.2562789916992,-29.0046577453613,-31.4928951263428,-188.318801879883,-60.5140762329102,-105.304611206055,-19.74951171875,-70.9037094116211,-31.000940322876,88.3101959228516,51.2194786071777,-6.79550647735596,-106.245468139648,63.9012985229492,-77.3432083129883,-10.4238348007202,53.6699829101562,-14.3855600357056,-112.525062561035,-94.9579086303711,-18.3444194793701
-143.009475708008,-36.582706451416,-7.84844160079956,-84.5403823852539,-88.2888870239258,-44.530647277832,-24.7556610107422,41.248477935791,-135.76432800293,-77.1096572875977,-1.11915767192841,12.7450828552246,-115.818954467773,-65.2624282836914,-24.2937355041504,-32.3583602905273,-121.028800964355,-64.6593704223633,-10.9995231628418,10.159538269043,-56.5584411621094,-55.7298202514648,40.8931121826172,-16.196683883667,-10.5894212722778,-110.664909362793,82.1085891723633,-95.2514572143555,-169.482238769531,-37.3152694702148,-62.1106185913086,-99.9935073852539,-78.6183013916016,-42.8329734802246
-204.791107177734,-104.704048156738,-109.991760253906,-96.5954742431641,-174.27685546875,-95.4493255615234,-135.415084838867,-1.00395238399506,-99.4365386962891,-100.334953308105,-48.6140823364258,-13.5331239700317,-44.7319068908691,-53.2019004821777,-18.4768829345703,-39.1491889953613,-41.7967414855957,-56.8611602783203,44.5301170349121,32.3477745056152,-21.4241619110107,-52.6781730651855,16.4421329498291,-59.3991546630859,-22.5189914703369,-78.2247085571289,70.039794921875,-98.2221832275391,-278.609069824219,-82.4611511230469,-110.564353942871,-98.6845779418945,-70.3692932128906,-73.4005889892578
-226.595840454102,-40.5226593017578,-172.612060546875,-25.5040283203125,-201.705108642578,-71.2178802490234,-208.621475219727,-20.223575592041,-73.6461029052734,-52.2532272338867,-122.49934387207,-61.0297660827637,-56.7722969055176,-19.1262989044189,-62.3071937561035,-82.6015472412109,-62.818000793457,-59.080696105957,76.6264801025391,-5.62951421737671,-48.7592658996582,-8.39306163787842,-5.96881723403931,-66.1222457885742,-36.7139778137207,-59.698844909668,36.3901901245117,-103.412094116211,-306.102661132812,-83.5718536376953,-146.389785766602,-111.606872558594,-120.263023376465,-115.234855651855
-226.569946289062,27.3493061065674,-158.614379882812,72.1165313720703,-205.144409179688,-45.2913856506348,-182.545944213867,-38.5223731994629,-79.8331069946289,-12.3744125366211,-188.284133911133,-96.3903198242188,-115.688262939453,-33.8554840087891,-139.204452514648,-121.483329772949,-112.690521240234,-68.0780868530273,72.5080795288086,-127.738227844238,-86.8412094116211,6.06835699081421,-66.3276290893555,-75.7430572509766,-12.6858625411987,-29.4646091461182,6.19704484939575,-155.682312011719,-275.407684326172,-86.6155166625977,-135.591247558594,-112.083427429199,-209.423721313477,-141.082000732422
-218.28450012207,-9.75611591339111,-131.309707641602,58.700439453125,-188.735733032227,-51.128360748291,-128.944473266602,-64.2619857788086,-92.2763671875,-9.19980812072754,-192.221252441406,-142.164016723633,-119.823402404785,-58.942008972168,-173.561752319336,-147.944290161133,-90.6314392089844,-69.6672058105469,-35.4690399169922,-175.595108032227,-87.3553848266602,-18.1147785186768,-107.938896179199,-83.2166290283203,6.13020372390747,-18.5632591247559,-19.4740104675293,-224.976181030273,-228.134841918945,-84.5901794433594,-94.5823669433594,-98.9542770385742,-234.678070068359,-130.983245849609
