Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
32.0513877868652,-269.736663818359,69.4506530761719,-155.913818359375,100.945053100586,-170.800430297852,61.2052154541016,-102.403526306152,97.6248321533203,-65.0067596435547,6.00916290283203,-159.287841796875,30.4645195007324,-92.3108215332031,-149.17936706543,-1.45389139652252,-42.9913940429688,-68.5957870483398,86.9020843505859,-149.927551269531,-82.9160461425781,-77.6573715209961,-28.1101169586182,59.9185066223145,-117.828002929688,114.363082885742,-1.70169031620026,-118.133033752441,116.59220123291,-96.4786148071289,49.1087989807129,-46.9988174438477
31.0975608825684,-226.174652099609,12.6035356521606,-72.3558654785156,105.834419250488,-79.8372421264648,14.5965099334717,-20.129846572876,59.3496780395508,54.0615844726562,-56.9731788635254,-116.849639892578,-18.491771697998,43.7272834777832,-153.095031738281,49.2066955566406,-72.2393493652344,5.251953125,50.7132263183594,-58.735912322998,-100.156440734863,-2.95031499862671,-57.9556655883789,95.0718307495117,-113.859664916992,98.3919448852539,33.4657745361328,-14.8441715240479,81.1578750610352,-35.6450538635254,15.7136564254761,15.3243474960327
-15.2399253845215,-207.882751464844,-42.3959884643555,-21.4692840576172,81.7602996826172,-71.4784469604492,-39.6062812805176,3.44885492324829,52.67431640625,56.1559944152832,-116.345268249512,-99.835319519043,7.98691987991333,61.1745796203613,-98.6152572631836,73.5390701293945,-84.5202178955078,6.8037257194519,54.827564239502,-57.3329124450684,-116.197639465332,13.6447734832764,16.4708824157715,-30.3455390930176,-84.0610275268555,64.7593688964844,27.1280460357666,-41.1283645629883,54.2610778808594,-33.9891204833984,9.05031108856201,-7.33997249603271
-69.6188507080078,-179.668060302734,-83.8367462158203,0.758726894855499,7.20418453216553,-140.377532958984,-57.3156089782715,41.3615493774414,65.4141616821289,10.5281352996826,-107.051231384277,-45.7314720153809,73.0377349853516,9.16239738464355,-2.5777690410614,98.4899368286133,-116.652145385742,25.7433128356934,55.1498146057129,-79.5381851196289,-123.806686401367,39.6413955688477,81.5449447631836,-79.0246658325195,-22.9740600585938,59.8791961669922,56.2575454711914,-145.577667236328,16.8755989074707,-45.2281036376953,-9.02516174316406,-33.5490341186523
-99.2430419921875,-150.516967773438,-117.353103637695,10.6170854568481,-72.4454574584961,-187.658111572266,-69.3804473876953,120.463874816895,33.0321464538574,-39.9001808166504,-86.5569915771484,65.435432434082,57.1206130981445,-5.76025342941284,25.3168201446533,143.461273193359,-140.110855102539,50.1557540893555,3.41755318641663,-86.5095672607422,-117.589469909668,80.9920120239258,54.5915451049805,-50.6533737182617,22.7823581695557,45.1434097290039,53.9333686828613,-90.3721771240234,-34.9678726196289,-47.2119178771973,-63.4973945617676,-29.154914855957
-129.171981811523,-178.411956787109,-115.756156921387,-9.71335697174072,-123.877319335938,-176.735641479492,-91.4897079467773,131.535583496094,-66.4452209472656,-67.4813919067383,-84.6150817871094,131.156280517578,-59.014274597168,9.23068141937256,7.14274454116821,139.591857910156,-158.554840087891,-8.58322525024414,-63.8489151000977,-94.6444091796875,-119.527145385742,60.7617454528809,-49.7128753662109,-68.0371170043945,41.6486854553223,-18.0122928619385,-49.3085784912109,18.8187198638916,-49.561710357666,-72.8084182739258,-121.532096862793,-28.6367263793945
-208.602401733398,-196.08805847168,-103.54460144043,-45.276741027832,-180.098342895508,-158.89128112793,-97.9902267456055,70.8051986694336,-153.840438842773,-69.7357330322266,-79.1873931884766,110.132247924805,-197.98388671875,3.26085090637207,11.785454750061,83.7433013916016,-184.075119018555,-68.8682022094727,-134.596176147461,-94.9459991455078,-137.666656494141,-1.32677483558655,-191.210678100586,-50.5071754455566,57.1300888061523,-59.2128868103027,-146.423599243164,-18.6446495056152,-74.9317932128906,-63.9470176696777,-176.674575805664,-50.9047508239746
-297.574493408203,-168.333892822266,-141.880523681641,-43.5637588500977,-255.770767211914,-137.264144897461,-105.130271911621,23.5992393493652,-210.500778198242,-77.5961761474609,-98.6345901489258,71.5453948974609,-285.42578125,-7.80777025222778,-1.38374936580658,72.3000259399414,-184.102569580078,-55.6410942077637,-239.579040527344,-89.3784713745117,-149.422927856445,-21.8099594116211,-292.731384277344,-30.0189170837402,74.0555877685547,-38.1272125244141,-125.911285400391,-112.682235717773,-140.21614074707,-3.2617781162262,-244.657516479492,-76.8486175537109
-325.802825927734,-157.640930175781,-205.883804321289,-15.5658931732178,-298.215789794922,-78.7164840698242,-144.079849243164,-12.7511148452759,-266.883117675781,-86.2748489379883,-156.400344848633,42.7288970947266,-300.560119628906,-4.49832963943481,-40.5408363342285,96.3973007202148,-174.75276184082,-28.9697074890137,-321.768341064453,-101.683815002441,-162.573791503906,2.08030652999878,-281.582580566406,-131.05485534668,82.4817428588867,-18.5794658660889,-90.8413391113281,-155.021408081055,-177.753555297852,23.4624538421631,-268.228912353516,-84.9028778076172
-308.983703613281,-115.460914611816,-217.633270263672,-16.945104598999,-264.901702880859,-19.8121147155762,-165.295318603516,-56.0645561218262,-227.430282592773,-101.411560058594,-189.775299072266,13.5094032287598,-237.409545898438,-36.0349540710449,-44.8431205749512,99.9286651611328,-152.817657470703,-13.838906288147,-281.785949707031,-106.61986541748,-153.492721557617,1.51736879348755,-134.83952331543,-225.184768676758,96.5995483398438,-22.7230625152588,-135.788955688477,-165.28369140625,-160.134033203125,-8.89229774475098,-181.76530456543,-85.9709091186523
-269.736663818359,-38.8065605163574,-155.913818359375,-49.5076599121094,-170.800430297852,-30.0174751281738,-102.403526306152,-89.3093338012695,-65.0067596435547,-147.131637573242,-159.287841796875,-7.18999910354614,-92.3108215332031,-107.802841186523,-1.45389139652252,109.150985717773,-68.5957870483398,-6.95353746414185,-149.927551269531,-111.472496032715,-77.6573715209961,-37.3320350646973,59.9185066223145,-224.410308837891,114.363082885742,-23.8594856262207,-118.133033752441,-127.679489135742,-96.4786148071289,-76.2855834960938,-46.9988174438477,-115.075798034668
-226.174652099609,-36.2776718139648,-72.3558654785156,-86.9242248535156,-79.8372421264648,-107.028854370117,-20.129846572876,-120.25715637207,54.0615844726562,-193.405212402344,-116.849639892578,-38.2302780151367,43.7272834777832,-151.60693359375,49.2066955566406,105.881332397461,5.251953125,-13.9812679290771,-58.735912322998,-173.497909545898,-2.95031499862671,-54.7328453063965,95.0718307495117,-243.478225708008,98.3919448852539,-51.5716209411621,-14.8441715240479,-69.3571624755859,-35.6450538635254,-135.37077331543,15.3243474960327,-154.998275756836
-207.882751464844,-56.1867828369141,-21.4692840576172,-112.760963439941,-71.4784469604492,-162.296340942383,3.44885492324829,-153.155364990234,56.1559944152832,-207.211868286133,-99.835319519043,-85.3718948364258,61.1745796203613,-179.259216308594,73.5390701293945,43.8369026184082,6.8037257194519,6.17108154296875,-57.3329124450684,-226.107192993164,13.6447734832764,-44.3752937316895,-30.3455390930176,-275.208068847656,64.7593688964844,-117.9755859375,-41.1283645629883,-104.841918945312,-33.9891204833984,-140.195129394531,-7.33997249603271,-146.111602783203
-179.668060302734,-28.5455188751221,0.758726894855499,-90.147819519043,-140.377532958984,-128.519760131836,41.3615493774414,-163.370559692383,10.5281352996826,-185.660552978516,-45.7314720153809,-90.1142807006836,9.16239738464355,-209.250961303711,98.4899368286133,-25.6325130462646,25.7433128356934,55.0162925720215,-79.5381851196289,-163.324813842773,39.6413955688477,-43.0736846923828,-79.0246658325195,-230.103805541992,59.8791961669922,-157.982406616211,-145.577667236328,-206.315292358398,-45.2281036376953,-125.632911682129,-33.5490341186523,-96.1639633178711
-150.516967773438,-19.3393383026123,10.6170854568481,-25.4454002380371,-187.658111572266,-56.2353897094727,120.463874816895,-131.740585327148,-39.9001808166504,-123.414405822754,65.435432434082,-43.3054885864258,-5.76025342941284,-168.700164794922,143.461273193359,-48.9509735107422,50.1557540893555,74.7314453125,-86.5095672607422,-54.2571907043457,80.9920120239258,-37.4442138671875,-50.6533737182617,-140.763763427734,45.1434097290039,-138.258743286133,-90.3721771240234,-200.512908935547,-47.2119178771973,-111.205047607422,-29.154914855957,-49.075439453125
-178.411956787109,-29.5647163391113,-9.71335697174072,-0.367758721113205,-176.735641479492,-28.9346771240234,131.535583496094,-82.3093795776367,-67.4813919067383,-50.1104393005371,131.156280517578,-26.3638782501221,9.23068141937256,-83.1808471679688,139.591857910156,-37.2315368652344,-8.58322525024414,61.9076232910156,-94.6444091796875,-19.3272819519043,60.7617454528809,-28.3660144805908,-68.0371170043945,-85.698844909668,-18.0122928619385,-93.1200561523438,18.8187198638916,-98.4315948486328,-72.8084182739258,-77.6441192626953,-28.6367263793945,-9.823561668396
-196.08805847168,-61.5858497619629,-45.276741027832,-26.8824424743652,-158.89128112793,-55.3470649719238,70.8051986694336,-57.6238594055176,-69.7357330322266,-15.9073543548584,110.132247924805,-53.0432205200195,3.26085090637207,-45.3628234863281,83.7433013916016,-17.5528221130371,-68.8682022094727,52.2811737060547,-94.9459991455078,-61.8803672790527,-1.32677483558655,-30.156774520874,-50.5071754455566,-76.9350433349609,-59.2128868103027,-51.8776321411133,-18.6446495056152,-108.512992858887,-63.9470176696777,-73.1042327880859,-50.9047508239746,3.56301975250244
-168.333892822266,-147.001754760742,-43.5637588500977,-33.804141998291,-137.264144897461,-114.25318145752,23.5992393493652,-36.4334754943848,-77.5961761474609,-21.5159702301025,71.5453948974609,-39.8451881408691,-7.80777025222778,-32.340633392334,72.3000259399414,-21.5307521820068,-55.6410942077637,51.1563911437988,-89.3784713745117,-123.384735107422,-21.8099594116211,0.993939876556396,-30.0189170837402,-77.3204193115234,-38.1272125244141,-11.3379793167114,-112.682235717773,-222.834930419922,-3.2617781162262,-97.9035491943359,-76.8486175537109,-22.8449478149414
-157.640930175781,-186.262100219727,-15.5658931732178,-14.3796539306641,-78.7164840698242,-183.697738647461,-12.7511148452759,14.3243703842163,-86.2748489379883,-48.8756408691406,42.7288970947266,15.15944480896,-4.49832963943481,-32.3883438110352,96.3973007202148,-41.1172294616699,-28.9697074890137,50.1345367431641,-101.683815002441,-162.607879638672,2.08030652999878,64.7812881469727,-131.05485534668,-107.745864868164,-18.5794658660889,36.195011138916,-155.021408081055,-202.993927001953,23.4624538421631,-100.213188171387,-84.9028778076172,-53.0919532775879
-115.460914611816,-161.720550537109,-16.945104598999,-0.898931860923767,-19.8121147155762,-224.020202636719,-56.0645561218262,52.8122940063477,-101.411560058594,-93.7740097045898,13.5094032287598,34.4140319824219,-36.0349540710449,-67.2423706054688,99.9286651611328,-43.1908988952637,-13.838906288147,67.3215713500977,-106.61986541748,-183.576904296875,1.51736879348755,103.649749755859,-225.184768676758,-174.90771484375,-22.7230625152588,68.2813415527344,-165.28369140625,-35.012092590332,-8.89229774475098,-108.06551361084,-85.9709091186523,-68.6674194335938
-38.8065605163574,-170.451751708984,-49.5076599121094,14.3470163345337,-30.0174751281738,-215.050308227539,-89.3093338012695,63.7609901428223,-147.131637573242,-116.642967224121,-7.18999910354614,41.0599746704102,-107.802841186523,-72.5360717773438,109.150985717773,-45.5901412963867,-6.95353746414185,114.359748840332,-111.472496032715,-182.887786865234,-37.3320350646973,127.454811096191,-224.410308837891,-157.58625793457,-23.8594856262207,71.2233963012695,-127.679489135742,61.1552352905273,-76.2855834960938,-113.57307434082,-115.075798034668,-58.5635070800781
-36.2776718139648,-142.086364746094,-86.9242248535156,32.6101493835449,-107.028854370117,-166.287200927734,-120.25715637207,88.286506652832,-193.405212402344,-73.1957473754883,-38.2302780151367,102.958129882812,-151.60693359375,-31.9459571838379,105.881332397461,-57.6799392700195,-13.9812679290771,138.601852416992,-173.497909545898,-133.174514770508,-54.7328453063965,145.072906494141,-243.478225708008,-64.1665191650391,-51.5716209411621,82.5630569458008,-69.3571624755859,15.9917163848877,-135.37077331543,-78.3614654541016,-154.998275756836,-0.683591067790985
-56.1867828369141,-46.6924858093262,-112.760963439941,46.0046882629395,-162.296340942383,-115.62328338623,-153.155364990234,108.608467102051,-207.211868286133,-14.6273412704468,-85.3718948364258,168.865966796875,-179.259216308594,-18.0493793487549,43.8369026184082,-60.6385879516602,6.17108154296875,108.466384887695,-226.107192993164,-99.9702301025391,-44.3752937316895,114.119346618652,-275.208068847656,-60.8990669250488,-117.9755859375,107.086563110352,-104.841918945312,-65.3281631469727,-140.195129394531,-59.7984352111816,-146.111602783203,51.7513885498047
-28.5455188751221,-42.1894111633301,-90.147819519043,59.3362312316895,-128.519760131836,-120.587692260742,-163.370559692383,91.2443389892578,-185.660552978516,-16.0692234039307,-90.1142807006836,173.087951660156,-209.250961303711,-45.3816375732422,-25.6325130462646,-82.6245651245117,55.0162925720215,69.9162368774414,-163.324813842773,-151.271499633789,-43.0736846923828,66.3775100708008,-230.103805541992,-93.6284790039062,-157.982406616211,108.126007080078,-206.315292358398,-112.2197265625,-125.632911682129,-68.2736663818359,-96.1639633178711,38.0718574523926
-19.3393383026123,-117.491081237793,-25.4454002380371,64.1704177856445,-56.2353897094727,-165.494033813477,-131.740585327148,79.6835632324219,-123.414405822754,-40.3084678649902,-43.3054885864258,173.794677734375,-168.700164794922,-73.9887619018555,-48.9509735107422,-122.118499755859,74.7314453125,35.7976722717285,-54.2571907043457,-181.725280761719,-37.4442138671875,61.4385528564453,-140.763763427734,-25.7703380584717,-138.258743286133,104.384887695312,-200.512908935547,-104.495864868164,-111.205047607422,-42.1964645385742,-49.075439453125,5.30929136276245
-29.5647163391113,-112.150047302246,-0.367758721113205,60.7171020507812,-28.9346771240234,-169.531311035156,-82.3093795776367,114.088897705078,-50.1104393005371,-24.3433666229248,-26.3638782501221,225.327575683594,-83.1808471679688,-64.0758895874023,-37.2315368652344,-115.036491394043,61.9076232910156,6.37822580337524,-19.3272819519043,-112.230819702148,-28.3660144805908,59.8326835632324,-85.698844909668,55.9370651245117,-93.1200561523438,108.446304321289,-98.4315948486328,-21.2362174987793,-77.6441192626953,-1.27675569057465,-9.823561668396,6.98771095275879
-61.5858497619629,-40.7666625976562,-26.8824424743652,59.7362060546875,-55.3470649719238,-120.547698974609,-57.6238594055176,145.53727722168,-15.9073543548584,11.0076084136963,-53.0432205200195,255.303787231445,-45.3628234863281,-14.0145425796509,-17.5528221130371,-72.4388809204102,52.2811737060547,19.0970573425293,-61.8803672790527,-38.4528694152832,-30.156774520874,32.2206916809082,-76.9350433349609,77.5698013305664,-51.8776321411133,87.6863250732422,-108.512992858887,82.8624877929688,-73.1042327880859,15.6079349517822,3.56301975250244,24.3614349365234
-147.001754760742,-22.3935089111328,-33.804141998291,48.0085258483887,-114.25318145752,-70.4662780761719,-36.4334754943848,121.529388427734,-21.5159702301025,30.0331077575684,-39.8451881408691,196.12370300293,-32.340633392334,25.1906604766846,-21.5307521820068,-53.7037200927734,51.1563911437988,42.210994720459,-123.384735107422,-24.9862327575684,0.993939876556396,38.0873870849609,-77.3204193115234,76.9128265380859,-11.3379793167114,61.7622947692871,-222.834930419922,80.7786254882812,-97.9035491943359,21.4432849884033,-22.8449478149414,24.406099319458
-186.262100219727,-71.1240386962891,-14.3796539306641,25.6765785217285,-183.697738647461,-61.2066116333008,14.3243703842163,84.8864059448242,-48.8756408691406,18.5539455413818,15.15944480896,107.400772094727,-32.3883438110352,24.071834564209,-41.1172294616699,-58.5576248168945,50.1345367431641,31.7803726196289,-162.607879638672,-47.051570892334,64.7812881469727,73.089729309082,-107.745864868164,26.9981708526611,36.195011138916,49.0774269104004,-202.993927001953,-8.46825122833252,-100.213188171387,27.1755981445312,-53.0919532775879,-11.0058031082153
-161.720550537109,-107.863555908203,-0.898931860923767,18.687406539917,-224.020202636719,-106.861068725586,52.8122940063477,73.6930923461914,-93.7740097045898,-22.0845355987549,34.4140319824219,58.3202018737793,-67.2423706054688,-14.3364229202271,-43.1908988952637,-84.8908004760742,67.3215713500977,23.5782051086426,-183.576904296875,-84.795768737793,103.649749755859,51.654655456543,-174.90771484375,-57.374324798584,68.2813415527344,21.1734771728516,-35.012092590332,-38.1335792541504,-108.06551361084,32.2345275878906,-68.6674194335938,-65.6351623535156
-170.451751708984,-93.4951095581055,14.3470163345337,32.2846260070801,-215.050308227539,-157.200607299805,63.7609901428223,56.3550109863281,-116.642967224121,-48.3161354064941,41.0599746704102,39.1568489074707,-72.5360717773438,-53.2350196838379,-45.5901412963867,-122.674751281738,114.359748840332,27.582088470459,-182.887786865234,-104.69075012207,127.454811096191,-5.61024808883667,-157.58625793457,-63.720947265625,71.2233963012695,4.08079051971436,61.1552352905273,-20.4769096374512,-113.57307434082,33.8328628540039,-58.5635070800781,-95.4052124023438
-142.086364746094,-73.2151031494141,32.6101493835449,50.9741439819336,-166.287200927734,-146.492340087891,88.286506652832,49.9023094177246,-73.1957473754883,-42.4756050109863,102.958129882812,41.2904281616211,-31.9459571838379,-32.6589736938477,-57.6799392700195,-108.882965087891,138.601852416992,27.8912563323975,-133.174514770508,-94.2092895507812,145.072906494141,-11.8265285491943,-64.1665191650391,1.52447092533112,82.5630569458008,18.6606483459473,15.9917163848877,-40.7723350524902,-78.3614654541016,41.9098815917969,-0.683591067790985,-103.085418701172
-46.6924858093262,-76.3473892211914,46.0046882629395,51.0918655395508,-115.62328338623,-96.1756210327148,108.608467102051,66.4722595214844,-14.6273412704468,-49.6375389099121,168.865966796875,42.0668983459473,-18.0493793487549,-7.34130048751831,-60.6385879516602,-65.2002487182617,108.466384887695,28.2945423126221,-99.9702301025391,-95.5428085327148,114.119346618652,4.50658941268921,-60.8990669250488,24.6496276855469,107.086563110352,17.7226409912109,-65.3281631469727,-65.2821884155273,-59.7984352111816,66.6061019897461,51.7513885498047,-132.223403930664
-42.1894111633301,-95.0413665771484,59.3362312316895,25.4432315826416,-120.587692260742,-68.0949249267578,91.2443389892578,37.7297782897949,-16.0692234039307,-83.3326644897461,173.087951660156,0.0935540869832039,-45.3816375732422,-54.587574005127,-82.6245651245117,-88.282096862793,69.9162368774414,17.4143333435059,-151.271499633789,-125.951545715332,66.3775100708008,-2.54883050918579,-93.6284790039062,3.3694019317627,108.126007080078,20.7783489227295,-112.2197265625,-90.2891693115234,-68.2736663818359,83.1494903564453,38.0718574523926,-176.836669921875
-117.491081237793,-136.649215698242,64.1704177856445,13.7118844985962,-165.494033813477,-89.1692810058594,79.6835632324219,-2.22185587882996,-40.3084678649902,-122.413734436035,173.794677734375,-11.4382934570312,-73.9887619018555,-98.8846893310547,-122.118499755859,-140.974670410156,35.7976722717285,23.2363548278809,-181.725280761719,-173.58837890625,61.4385528564453,16.5681266784668,-25.7703380584717,-18.2505264282227,104.384887695312,92.7928466796875,-104.495864868164,-119.433517456055,-42.1964645385742,76.6344375610352,5.30929136276245,-196.460327148438
-112.150047302246,-181.697799682617,60.7171020507812,35.5366325378418,-169.531311035156,-147.600448608398,114.088897705078,26.8723850250244,-24.3433666229248,-175.758422851562,225.327575683594,66.2212524414062,-64.0758895874023,-119.250526428223,-115.036491394043,-145.649398803711,6.37822580337524,70.4633636474609,-112.230819702148,-239.353042602539,59.8326835632324,63.3529205322266,55.9370651245117,-107.758911132812,108.446304321289,183.74072265625,-21.2362174987793,-94.0420455932617,-1.27675569057465,59.888671875,6.98771095275879,-207.936813354492
-40.7666625976562,-201.921737670898,59.7362060546875,48.8897857666016,-120.547698974609,-196.536254882812,145.53727722168,41.8338508605957,11.0076084136963,-249.007141113281,255.303787231445,90.17919921875,-14.0145425796509,-194.307357788086,-72.4388809204102,-166.101776123047,19.0970573425293,92.5741119384766,-38.4528694152832,-302.440643310547,32.2206916809082,67.9689331054688,77.5698013305664,-261.914093017578,87.6863250732422,177.981842041016,82.8624877929688,-86.8789291381836,15.6079349517822,45.7322616577148,24.3614349365234,-248.608871459961
-22.3935089111328,-213.175186157227,48.0085258483887,45.6983795166016,-70.4662780761719,-210.210037231445,121.529388427734,-8.39419651031494,30.0331077575684,-299.638549804688,196.12370300293,-7.66054105758667,25.1906604766846,-260.677978515625,-53.7037200927734,-239.053665161133,42.210994720459,62.0694313049316,-24.9862327575684,-304.351196289062,38.0873870849609,31.472412109375,76.9128265380859,-313.913055419922,61.7622947692871,78.7019729614258,80.7786254882812,-144.841232299805,21.4432849884033,59.2910079956055,24.406099319458,-277.267425537109
-71.1240386962891,-204.855728149414,25.6765785217285,69.7642364501953,-61.2066116333008,-198.389022827148,84.8864059448242,-25.8374519348145,18.5539455413818,-276.102783203125,107.400772094727,-64.8976745605469,24.071834564209,-243.312088012695,-58.5576248168945,-285.144500732422,31.7803726196289,32.4678573608398,-47.051570892334,-214.843521118164,73.089729309082,6.30776500701904,26.9981708526611,-213.66455078125,49.0774269104004,31.7478427886963,-8.46825122833252,-124.2001953125,27.1755981445312,91.5088729858398,-11.0058031082153,-243.287094116211
-107.863555908203,-150.934295654297,18.687406539917,111.438278198242,-106.861068725586,-151.97624206543,73.6930923461914,18.5703887939453,-22.0845355987549,-198.563461303711,58.3202018737793,-16.6338596343994,-14.3364229202271,-217.470001220703,-84.8908004760742,-287.827514648438,23.5782051086426,32.8573379516602,-84.795768737793,-101.9033203125,51.654655456543,9.50150585174561,-57.374324798584,-75.9684219360352,21.1734771728516,89.9605026245117,-38.1335792541504,-62.6923446655273,32.2345275878906,95.2147827148438,-65.6351623535156,-184.400894165039
-93.4951095581055,-108.62801361084,32.2846260070801,116.272941589355,-157.200607299805,-98.737419128418,56.3550109863281,76.161506652832,-48.3161354064941,-146.393280029297,39.1568489074707,32.246452331543,-53.2350196838379,-227.833770751953,-122.674751281738,-297.994323730469,27.582088470459,61.2108764648438,-104.69075012207,-62.736385345459,-5.61024808883667,27.0658359527588,-63.720947265625,14.2526607513428,4.08079051971436,108.717445373535,-20.4769096374512,-128.827163696289,33.8328628540039,77.2209854125977,-95.4052124023438,-151.179290771484
