Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-99.026969909668,-181.883636474609,-152.954406738281,-120.642135620117,-54.6157836914062,-10.2551040649414,-76.5112991333008,-115.819160461426,-61.6681289672852,-78.0895462036133,-65.6230850219727,-154.185699462891,-22.6159534454346,-90.5607833862305,-11.6669273376465,-48.4897766113281,-17.1999969482422,-16.6561012268066,-81.9681854248047,-68.6007766723633,-72.9889526367188,-26.4238700866699,-88.9178314208984,-63.917121887207,-31.714864730835,-31.5703430175781,-72.0357208251953,-34.1047019958496,-17.7269668579102,-54.9903602600098,-175.794036865234,-106.194793701172,3.8766074180603,-124.936386108398
-108.922393798828,-195.588150024414,-148.885681152344,-88.4103927612305,-93.1102447509766,-7.37109518051147,-66.8632736206055,-115.035491943359,-10.5897674560547,-77.1693572998047,-60.6078567504883,-139.773468017578,21.989990234375,-68.8550720214844,-55.7971496582031,-12.0792026519775,24.7514209747314,54.0932426452637,-82.3359375,-102.765731811523,-45.6218376159668,-45.2608833312988,-84.853759765625,-82.1665649414062,-11.5334444046021,-49.3335838317871,-70.7714538574219,-39.3211402893066,9.01055717468262,-22.9629192352295,-134.771484375,-78.0612030029297,48.2277450561523,-131.249771118164
-33.6684188842773,-167.577453613281,-63.7659950256348,-84.611198425293,-9.29604625701904,-16.6780300140381,-31.819429397583,-129.538879394531,45.8488235473633,-88.420524597168,-28.8435668945312,-125.511848449707,38.4287376403809,-63.3554801940918,-85.6545333862305,32.6430969238281,55.788158416748,71.3152923583984,-42.3661918640137,-146.401092529297,6.32471656799316,-44.6298141479492,-59.6700782775879,-140.218276977539,0.0443368852138519,-34.9822578430176,-73.9365844726562,-35.3678092956543,25.5891418457031,23.593900680542,-10.3751173019409,-34.8858375549316,123.172729492188,-142.170257568359
-4.74311923980713,-210.04914855957,61.2316246032715,-72.3495559692383,121.951126098633,-43.4526138305664,41.3709526062012,-127.446807861328,102.317756652832,-74.1024932861328,-27.7330703735352,-85.1343688964844,12.0783166885376,-18.0527973175049,-109.893424987793,19.8726234436035,24.3076171875,46.9777679443359,46.1342163085938,-136.157760620117,52.7147445678711,-39.4783668518066,-29.0132007598877,-138.869400024414,8.64172554016113,1.56686961650848,-84.8465194702148,-15.2377147674561,30.0821399688721,37.0039138793945,121.610702514648,2.87033796310425,165.808242797852,-115.645790100098
-5.57547473907471,-230.160339355469,140.017028808594,-35.918758392334,168.197998046875,-23.7848930358887,93.2659454345703,-79.3409881591797,120.978713989258,-27.9047584533691,-40.7469825744629,-35.6670227050781,-25.1541023254395,53.3557891845703,-109.434265136719,-6.92976236343384,-29.6902332305908,51.8298950195312,114.585472106934,-93.7704696655273,93.8311614990234,1.94520342350006,9.48843193054199,-71.198974609375,9.34899425506592,57.5592384338379,-86.3835983276367,20.0356006622314,7.53532123565674,43.7673149108887,176.923538208008,35.0805320739746,108.655342102051,-43.9446487426758
-14.1204919815063,-137.760467529297,126.131942749023,-17.2556171417236,132.450622558594,53.7342910766602,69.4105453491211,-11.5568037033081,75.7172393798828,51.367748260498,-47.7814712524414,-2.82537412643433,-51.1986274719238,104.154556274414,-77.0055770874023,14.3641729354858,-67.915885925293,107.926307678223,98.384162902832,-57.4668159484863,111.891494750977,50.3751907348633,9.15653324127197,-26.6314659118652,9.55229759216309,103.67505645752,-75.6006774902344,77.6814041137695,-19.633472442627,57.8170738220215,141.986373901367,76.765007019043,34.0267601013184,39.5045280456543
-15.3242712020874,-68.3481521606445,42.6348495483398,15.1153030395508,101.73893737793,99.4442443847656,1.15434801578522,23.8154010772705,34.5506286621094,111.270561218262,-53.4413261413574,28.5367851257324,-61.2284698486328,162.579467773438,-62.1256217956543,72.3229675292969,-55.1814308166504,184.864791870117,26.9122047424316,-50.3474884033203,104.029670715332,60.8776969909668,-42.2077293395996,-18.0046730041504,21.2775230407715,107.481620788574,-67.9297866821289,100.563583374023,-25.8775177001953,47.5436515808105,68.3313980102539,115.305793762207,-9.36777305603027,116.438789367676
42.4432525634766,-82.9611358642578,-34.1097221374512,72.1446075439453,78.7439804077148,92.1645355224609,-65.4727935791016,29.1272563934326,8.26208019256592,104.713356018066,-67.2355804443359,39.2186622619629,-49.531364440918,200.555099487305,-52.8032150268555,87.1661758422852,-11.3522005081177,219.335083007812,-47.9569664001465,-56.259578704834,106.2138671875,38.7644996643066,-67.1109313964844,-20.2305736541748,38.9604454040527,72.4624633789062,-78.9733505249023,43.4889678955078,-11.9380941390991,-1.60297834873199,-3.23768186569214,124.929786682129,-62.887866973877,151.157379150391
66.7043838500977,-50.0151443481445,-83.3931350708008,102.598808288574,37.2308464050293,90.6931686401367,-112.00804901123,38.0634384155273,-50.9168281555176,93.7752838134766,-106.621185302734,9.04369735717773,-58.0758514404297,185.535827636719,-21.0570163726807,49.2331237792969,-15.3975458145142,183.925247192383,-94.0849761962891,-9.31104183197021,102.369720458984,18.654993057251,-63.5289077758789,-10.7881307601929,42.3323631286621,31.5820045471191,-82.3682708740234,-19.3384704589844,-3.37355828285217,-50.3670921325684,-63.6254386901855,116.644142150879,-112.285110473633,143.002624511719
-48.082447052002,29.6146011352539,-123.982116699219,108.258750915527,1.71389961242676,124.04273223877,-125.217430114746,40.5898475646973,-90.2236099243164,134.005416870117,-149.775238037109,-27.8552551269531,-93.6421661376953,183.573593139648,-25.6098575592041,27.365592956543,-48.380558013916,149.551223754883,-86.7031097412109,63.6271018981934,43.4483337402344,57.5385246276855,-69.6256484985352,16.4946002960205,12.6334972381592,36.1112213134766,-54.5377769470215,-20.1584224700928,-30.6048240661621,-50.4033317565918,-102.206359863281,125.741760253906,-127.405471801758,155.985488891602
-181.883636474609,64.7919158935547,-120.642135620117,104.480781555176,-10.2551040649414,190.572387695312,-115.819160461426,21.0935916900635,-78.0895462036133,192.671234130859,-154.185699462891,-40.4205856323242,-90.5607833862305,204.189666748047,-48.4897766113281,20.4832668304443,-16.6561012268066,164.103393554688,-68.6007766723633,81.9512100219727,-26.4238700866699,143.752426147461,-63.917121887207,33.8782081604004,-31.5703430175781,88.6912155151367,-34.1047019958496,11.1310138702393,-54.9903602600098,-24.0170192718506,-106.194793701172,164.616027832031,-124.936386108398,164.419860839844
-195.588150024414,75.7217636108398,-88.4103927612305,103.489852905273,-7.37109518051147,243.176223754883,-115.035491943359,14.5502042770386,-77.1693572998047,218.748153686523,-139.773468017578,-17.1155109405518,-68.8550720214844,194.711288452148,-12.0792026519775,32.075267791748,54.0932426452637,160.654190063477,-102.765731811523,93.2082214355469,-45.2608833312988,179.081405639648,-82.1665649414062,57.4936027526855,-49.3335838317871,115.269309997559,-39.3211402893066,51.0894088745117,-22.9629192352295,-22.5973892211914,-78.0612030029297,190.923751831055,-131.249771118164,120.06844329834
-167.577453613281,93.0865173339844,-84.611198425293,124.350662231445,-16.6780300140381,231.554306030273,-129.538879394531,38.3940734863281,-88.420524597168,186.622955322266,-125.511848449707,12.2032375335693,-63.3554801940918,150.464233398438,32.6430969238281,84.2158813476562,71.3152923583984,114.331207275391,-146.401092529297,130.59619140625,-44.6298141479492,150.297698974609,-140.218276977539,91.5283508300781,-34.9822578430176,77.7878189086914,-35.3678092956543,94.4896926879883,23.593900680542,-31.5080757141113,-34.8858375549316,161.994766235352,-142.170257568359,89.5503082275391
-210.04914855957,127.458045959473,-72.3495559692383,129.897720336914,-43.4526138305664,201.592895507812,-127.446807861328,64.3199920654297,-74.1024932861328,124.502815246582,-85.1343688964844,0.168008208274841,-18.0527973175049,79.4121856689453,19.8726234436035,93.5249099731445,46.9777679443359,99.829231262207,-136.157760620117,129.910522460938,-39.4783668518066,118.636215209961,-138.869400024414,88.362060546875,1.56686961650848,14.5910348892212,-15.2377147674561,108.179641723633,37.0039138793945,-20.5655384063721,2.87033796310425,140.773284912109,-115.645790100098,92.1211013793945
-230.160339355469,164.291534423828,-35.918758392334,137.153701782227,-23.7848930358887,221.008941650391,-79.3409881591797,110.321029663086,-27.9047584533691,97.4258422851562,-35.6670227050781,9.24866771697998,53.3557891845703,33.0640716552734,-6.92976236343384,59.2820587158203,51.8298950195312,131.719772338867,-93.7704696655273,137.4404296875,1.94520342350006,105.598457336426,-71.198974609375,96.8229141235352,57.5592384338379,-15.5102624893188,20.0356006622314,107.699371337891,43.7673149108887,-4.67451000213623,35.0805320739746,205.975280761719,-43.9446487426758,101.303512573242
-137.760467529297,147.613662719727,-17.2556171417236,229.602996826172,53.7342910766602,275.568298339844,-11.5568037033081,215.918121337891,51.367748260498,127.78458404541,-2.82537412643433,114.041870117188,104.154556274414,73.1094741821289,14.3641729354858,89.8237533569336,107.926307678223,153.501724243164,-57.4668159484863,227.383163452148,50.3751907348633,134.959884643555,-26.6314659118652,173.876342773438,103.67505645752,35.258430480957,77.6814041137695,140.294082641602,57.8170738220215,13.1090383529663,76.765007019043,295.683502197266,39.5045280456543,153.666366577148
-68.3481521606445,97.0882263183594,15.1153030395508,340.463562011719,99.4442443847656,296.416839599609,23.8154010772705,324.124908447266,111.270561218262,167.342514038086,28.5367851257324,225.113220214844,162.579467773438,127.033195495605,72.3229675292969,125.186065673828,184.864791870117,133.153823852539,-50.3474884033203,311.272186279297,60.8776969909668,180.162445068359,-18.0046730041504,238.890701293945,107.481620788574,118.405250549316,100.563583374023,171.623733520508,47.5436515808105,49.7340126037598,115.305793762207,330.621337890625,116.438789367676,196.105316162109
-82.9611358642578,33.404857635498,72.1446075439453,358.600891113281,92.1645355224609,247.635879516602,29.1272563934326,348.112121582031,104.713356018066,164.365386962891,39.2186622619629,249.559692382812,200.555099487305,126.156181335449,87.1661758422852,90.1017456054688,219.335083007812,79.4132385253906,-56.259578704834,310.66552734375,38.7644996643066,156.727203369141,-20.2305736541748,240.905090332031,72.4624633789062,128.935913085938,43.4889678955078,163.983825683594,-1.60297834873199,85.7429809570312,124.929786682129,339.023712158203,151.157379150391,159.826354980469
-50.0151443481445,-50.8795967102051,102.598808288574,342.781097412109,90.6931686401367,192.288467407227,38.0634384155273,310.714965820312,93.7752838134766,151.251205444336,9.04369735717773,243.968231201172,185.535827636719,133.988082885742,49.2331237792969,92.3442764282227,183.925247192383,63.0458526611328,-9.31104183197021,280.693634033203,18.654993057251,106.994087219238,-10.7881307601929,230.683547973633,31.5820045471191,99.1558227539062,-19.3384704589844,176.127899169922,-50.3670921325684,87.7649307250977,116.644142150879,345.857421875,143.002624511719,127.715156555176
29.6146011352539,-53.6713523864746,108.258750915527,354.812805175781,124.04273223877,188.878234863281,40.5898475646973,290.314636230469,134.005416870117,174.565826416016,-27.8552551269531,270.689880371094,183.573593139648,161.044525146484,27.365592956543,177.542007446289,149.551223754883,134.122100830078,63.6271018981934,273.017456054688,57.5385246276855,118.9365234375,16.4946002960205,241.351577758789,36.1112213134766,124.080986022949,-20.1584224700928,229.657989501953,-50.4033317565918,71.188117980957,125.741760253906,343.512939453125,155.985488891602,134.549789428711
64.7919158935547,17.8521308898926,104.480781555176,343.122375488281,190.572387695312,210.358367919922,21.0935916900635,298.047424316406,192.671234130859,202.907302856445,-40.4205856323242,302.927459716797,204.189666748047,179.757553100586,20.4832668304443,251.384002685547,164.103393554688,233.942169189453,81.9512100219727,271.988861083984,143.752426147461,159.615768432617,33.8782081604004,250.085159301758,88.6912155151367,196.267532348633,11.1310138702393,235.038955688477,-24.0170192718506,90.8092803955078,164.616027832031,336.548614501953,164.419860839844,157.542785644531
75.7217636108398,16.4974403381348,103.489852905273,298.594787597656,243.176223754883,255.210113525391,14.5502042770386,307.432312011719,218.748153686523,238.124740600586,-17.1155109405518,324.267486572266,194.711288452148,263.268493652344,32.075267791748,275.204864501953,160.654190063477,345.075744628906,93.2082214355469,265.287994384766,179.081405639648,191.246734619141,57.4936027526855,226.830490112305,115.269309997559,280.596832275391,51.0894088745117,183.678329467773,-22.5973892211914,159.266998291016,190.923751831055,313.602142333984,120.06844329834,227.554763793945
93.0865173339844,3.99731421470642,124.350662231445,281.538299560547,231.554306030273,288.84130859375,38.3940734863281,320.436920166016,186.622955322266,276.839660644531,12.2032375335693,367.921630859375,150.464233398438,370.355682373047,84.2158813476562,295.765563964844,114.331207275391,464.69873046875,130.59619140625,270.850006103516,150.297698974609,183.372512817383,91.5283508300781,213.163650512695,77.7878189086914,308.176940917969,94.4896926879883,190.819076538086,-31.5080757141113,198.725463867188,161.994766235352,284.282196044922,89.5503082275391,232.146896362305
127.458045959473,55.0768165588379,129.897720336914,275.548370361328,201.592895507812,191.18359375,64.3199920654297,305.347930908203,124.502815246582,188.988296508789,0.168008208274841,390.730102539062,79.4121856689453,297.450347900391,93.5249099731445,294.681427001953,99.829231262207,413.644805908203,129.910522460938,252.648818969727,118.636215209961,81.987419128418,88.362060546875,218.739105224609,14.5910348892212,177.116546630859,108.179641723633,219.38053894043,-20.5655384063721,130.033264160156,140.773284912109,256.741455078125,92.1211013793945,58.7469825744629
164.291534423828,47.3766746520996,137.153701782227,194.394561767578,221.008941650391,12.2939481735229,110.321029663086,208.712615966797,97.4258422851562,-14.1176404953003,9.24866771697998,294.541625976562,33.0640716552734,60.8587303161621,59.2820587158203,165.150131225586,131.719772338867,119.989143371582,137.4404296875,141.087509155273,105.598457336426,-42.3320617675781,96.8229141235352,133.703155517578,-15.5102624893188,-30.0085887908936,107.699371337891,110.400131225586,-4.67451000213623,-4.98272228240967,205.975280761719,175.02067565918,101.303512573242,-115.415321350098
147.613662719727,-12.2975034713745,229.602996826172,58.5726890563965,275.568298339844,-69.7655410766602,215.918121337891,86.6849136352539,127.78458404541,-120.070472717285,114.041870117188,140.502044677734,73.1094741821289,-102.694107055664,89.8237533569336,-39.199893951416,153.501724243164,-149.508407592773,227.383163452148,-2.95242428779602,134.959884643555,-80.6432800292969,173.876342773438,-9.95546627044678,35.258430480957,-117.998435974121,140.294082641602,-49.3810043334961,13.1090383529663,-88.0757217407227,295.683502197266,50.75830078125,153.666366577148,-151.077713012695
97.0882263183594,-19.4104633331299,340.463562011719,-40.9163475036621,296.416839599609,-57.7791213989258,324.124908447266,-0.927258729934692,167.342514038086,-104.58137512207,225.113220214844,41.565128326416,127.033195495605,-130.068328857422,125.186065673828,-125.826187133789,133.153823852539,-193.796493530273,311.272186279297,-86.3241348266602,180.162445068359,-48.7278442382812,238.890701293945,-72.2519073486328,118.405250549316,-73.0996475219727,171.623733520508,-87.1237335205078,49.7340126037598,-58.8423805236816,330.621337890625,-43.8950080871582,196.105316162109,-135.648162841797
33.404857635498,0.210580572485924,358.600891113281,-123.216331481934,247.635879516602,-37.9618186950684,348.112121582031,-113.429504394531,164.365386962891,-78.5950012207031,249.559692382812,-54.834228515625,126.156181335449,-109.240928649902,90.1017456054688,-113.097869873047,79.4132385253906,-87.9623336791992,310.66552734375,-160.835998535156,156.727203369141,18.1574649810791,240.905090332031,-118.829696655273,128.935913085938,1.73187327384949,163.983825683594,-94.7339096069336,85.7429809570312,49.1304740905762,339.023712158203,-134.767044067383,159.826354980469,-102.416145324707
-50.8795967102051,-8.12664985656738,342.781097412109,-198.214599609375,192.288467407227,-36.1024780273438,310.714965820312,-211.472015380859,151.251205444336,-41.3537864685059,243.968231201172,-132.632965087891,133.988082885742,-60.2033195495605,92.3442764282227,-70.8054656982422,63.0458526611328,43.1141395568848,280.693634033203,-229.910888671875,106.994087219238,68.0237045288086,230.683547973633,-183.884246826172,99.1558227539062,48.7322883605957,176.127899169922,-116.319610595703,87.7649307250977,140.922225952148,345.857421875,-201.074356079102,127.715156555176,-67.6524505615234
-53.6713523864746,-99.6073913574219,354.812805175781,-182.253540039062,188.878234863281,-115.079475402832,290.314636230469,-165.291320800781,174.565826416016,-47.8876686096191,270.689880371094,-38.7341766357422,161.044525146484,-36.3987426757812,177.542007446289,96.4334411621094,134.122100830078,88.7140274047852,273.017456054688,-193.986785888672,118.9365234375,2.05177521705627,241.351577758789,-134.798202514648,124.080986022949,16.1943836212158,229.657989501953,-6.63689994812012,71.188117980957,132.583709716797,343.512939453125,-149.349151611328,134.549789428711,-127.987464904785
17.8521308898926,-256.309936523438,343.122375488281,-119.639961242676,210.358367919922,-292.771270751953,298.047424316406,-55.9771423339844,202.907302856445,-187.324279785156,302.927459716797,147.338577270508,179.757553100586,-132.438247680664,251.384002685547,282.360900878906,233.942169189453,0.161894515156746,271.988861083984,-109.92414855957,159.615768432617,-151.948486328125,250.085159301758,-32.8490409851074,196.267532348633,-115.331352233887,235.038955688477,147.592224121094,90.8092803955078,39.0789070129395,336.548614501953,-81.5506896972656,157.542785644531,-273.479797363281
16.4974403381348,-331.182922363281,298.594787597656,-118.959190368652,255.210113525391,-458.080963134766,307.432312011719,-40.7432861328125,238.124740600586,-371.848358154297,324.267486572266,187.3251953125,263.268493652344,-292.284698486328,275.204864501953,257.256072998047,345.075744628906,-129.957275390625,265.287994384766,-91.6662216186523,191.246734619141,-276.203948974609,226.830490112305,-18.28098487854,280.596832275391,-262.871276855469,183.678329467773,155.838973999023,159.266998291016,-71.5581817626953,313.602142333984,-126.545516967773,227.554763793945,-406.613189697266
3.99731421470642,-325.639007568359,281.538299560547,-130.668319702148,288.84130859375,-523.145324707031,320.436920166016,-89.2464370727539,276.839660644531,-471.018981933594,367.921630859375,83.2217407226562,370.355682373047,-388.146270751953,295.765563964844,130.158584594727,464.69873046875,-214.745025634766,270.850006103516,-92.3884048461914,183.372512817383,-338.582702636719,213.163650512695,-34.9315605163574,308.176940917969,-320.311096191406,190.819076538086,96.3164138793945,198.725463867188,-154.965667724609,284.282196044922,-167.824813842773,232.146896362305,-456.776153564453
55.0768165588379,-345.002960205078,275.548370361328,-113.215629577637,191.18359375,-489.151611328125,305.347930908203,-119.955307006836,188.988296508789,-448.844573974609,390.730102539062,2.75482749938965,297.450347900391,-388.479583740234,294.681427001953,88.8955688476562,413.644805908203,-230.538925170898,252.648818969727,-77.6438674926758,81.987419128418,-340.433258056641,218.739105224609,-43.0442962646484,177.116546630859,-279.659240722656,219.38053894043,70.3061065673828,130.033264160156,-159.683258056641,256.741455078125,-130.558410644531,58.7469825744629,-383.576843261719
47.3766746520996,-324.957000732422,194.394561767578,-131.507873535156,12.2939481735229,-404.640228271484,208.712615966797,-122.778099060059,-14.1176404953003,-348.948303222656,294.541625976562,1.10827171802521,60.8587303161621,-312.552703857422,165.150131225586,91.5559539794922,119.989143371582,-160.851806640625,141.087509155273,-99.8696823120117,-42.3320617675781,-292.588348388672,133.703155517578,-73.9848709106445,-30.0085887908936,-214.785263061523,110.400131225586,53.799201965332,-4.98272228240967,-85.1021881103516,175.02067565918,-127.257904052734,-115.415321350098,-270.742919921875
-12.2975034713745,-241.854370117188,58.5726890563965,-173.437591552734,-69.7655410766602,-351.937438964844,86.6849136352539,-104.189361572266,-120.070472717285,-278.737030029297,140.502044677734,35.6148147583008,-102.694107055664,-203.334030151367,-39.199893951416,97.876708984375,-149.508407592773,-63.4590797424316,-2.95242428779602,-135.723648071289,-80.6432800292969,-250.965744018555,-9.95546627044678,-91.3637313842773,-117.998435974121,-163.840393066406,-49.3810043334961,53.5675849914551,-88.0757217407227,-24.9236316680908,50.75830078125,-172.223602294922,-151.077713012695,-228.950164794922
-19.4104633331299,-201.751373291016,-40.9163475036621,-171.069183349609,-57.7791213989258,-359.797668457031,-0.927258729934692,-58.335636138916,-104.58137512207,-249.709442138672,41.565128326416,86.4046401977539,-130.068328857422,-115.083602905273,-125.826187133789,119.186012268066,-193.796493530273,-7.73689985275269,-86.3241348266602,-138.35905456543,-48.7278442382812,-216.55029296875,-72.2519073486328,-76.7656173706055,-73.0996475219727,-109.240814208984,-87.1237335205078,32.4574851989746,-58.8423805236816,-8.93373394012451,-43.8950080871582,-175.474594116211,-135.648162841797,-178.744125366211
