Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-20.5367412567139,-38.514232635498,-47.8525161743164,-79.2985763549805,22.0043449401855,-113.491821289062,-8.76782703399658,11.5268115997314,119.415451049805,-261.574920654297,31.9026107788086,-81.2149810791016,12.3063869476318,-127.200386047363,17.2457294464111,-59.6550750732422,-70.316276550293,-88.8130416870117,85.4928588867188,-23.1655616760254,-26.8667297363281,6.60774087905884,-61.8329391479492,-86.4771575927734,-34.9411506652832,-131.717071533203,14.9588489532471,-64.0469284057617,-18.8100051879883,-82.7975463867188,31.898229598999,-145.006240844727,137.359664916992,24.0999546051025
-43.0833473205566,-72.6297302246094,-90.151725769043,-54.3875923156738,-14.8023633956909,-126.094657897949,-43.309455871582,63.4920310974121,44.2243576049805,-295.810455322266,8.41536712646484,3.22244954109192,-71.7688903808594,-162.595977783203,-1.55887055397034,5.79518222808838,-155.355987548828,-176.813171386719,62.7177543640137,-97.1138916015625,1.01604044437408,1.63864016532898,-121.683937072754,-31.282075881958,-50.7257118225098,-135.675262451172,-42.7544174194336,-18.8816242218018,-37.9661712646484,-26.6621265411377,-27.2949981689453,-124.466133117676,100.421806335449,64.5920639038086
-44.9890289306641,-29.0144329071045,-90.2770538330078,-22.9454078674316,-17.214973449707,-78.5349197387695,-17.1861190795898,80.6428680419922,-23.6082878112793,-230.016479492188,-21.2741107940674,59.7193832397461,-130.709701538086,-105.320861816406,-18.9974555969238,47.6175880432129,-168.122894287109,-83.9913864135742,-5.42652893066406,-42.1760940551758,25.1125164031982,-14.7544651031494,-126.615966796875,19.0821590423584,-56.3425483703613,-105.562110900879,-84.0764617919922,-3.27481818199158,-15.8744745254517,11.5164108276367,-42.1020355224609,-81.2519760131836,52.3033294677734,81.3796920776367
-17.1303005218506,9.41539001464844,-29.4827880859375,6.26834058761597,-5.53739595413208,-36.7607803344727,-14.6316175460815,88.005615234375,-62.8776092529297,-138.848434448242,-68.9612579345703,83.7487564086914,-128.856658935547,-47.9909629821777,-73.1981811523438,48.0371894836426,-117.679321289062,49.1286468505859,-59.4006652832031,93.2384567260742,15.4943027496338,-28.8133106231689,-74.4670257568359,59.2382774353027,-63.1363067626953,-40.7674522399902,-102.5673828125,42.133472442627,-3.1855993270874,28.3536968231201,-36.4938659667969,-27.4895935058594,-16.4499053955078,115.976425170898
-2.83432960510254,-40.7289123535156,-32.5995788574219,11.300877571106,-74.0317077636719,-43.864875793457,-71.6513595581055,105.223236083984,-134.832168579102,-88.5234756469727,-142.977462768555,122.653266906738,-142.406768798828,-31.305778503418,-142.659851074219,93.1926956176758,-128.387786865234,143.365615844727,-116.543853759766,193.754196166992,-8.90860176086426,-33.2838973999023,-91.510627746582,101.732002258301,-101.5146484375,14.773175239563,-155.238876342773,110.928237915039,-60.6679306030273,87.7989730834961,-98.1531524658203,12.1464986801147,-80.2084274291992,142.508178710938
-49.6336441040039,-97.1559829711914,-115.129821777344,-9.32008934020996,-176.964874267578,-43.9979057312012,-105.061218261719,84.2110214233398,-223.104309082031,-32.6727867126465,-173.369827270508,132.426467895508,-195.666549682617,60.3221092224121,-154.885620117188,153.221923828125,-146.963043212891,189.594787597656,-114.010940551758,232.735504150391,-9.64822006225586,-22.6545276641846,-162.050842285156,115.047592163086,-134.5859375,24.3691825866699,-191.207046508789,139.522567749023,-92.0723876953125,138.554275512695,-181.521408081055,2.12050724029541,-108.64820098877,137.176620483398
-99.7684173583984,-109.563301086426,-190.287368774414,30.0072841644287,-197.512390136719,-47.674186706543,-148.56999206543,95.8993148803711,-248.823120117188,23.7725276947021,-164.361053466797,139.801345825195,-206.552307128906,136.527694702148,-125.914276123047,171.4453125,-119.110824584961,146.171096801758,-57.0246200561523,233.73747253418,-1.15664339065552,-36.7264976501465,-207.171600341797,142.299621582031,-152.057434082031,18.0207271575928,-185.125549316406,160.599319458008,-73.5573272705078,168.53662109375,-223.717849731445,-26.9537811279297,-141.341873168945,137.138717651367
-81.2613677978516,-115.986145019531,-185.397750854492,103.092346191406,-174.494689941406,-41.4684104919434,-178.104507446289,145.172729492188,-241.783493041992,68.1622619628906,-163.614730834961,179.108047485352,-168.159622192383,78.4820709228516,-96.3717498779297,166.541275024414,-82.8943328857422,109.761253356934,-45.4104995727539,224.886795043945,-11.3527565002441,-69.8275756835938,-195.013549804688,190.834915161133,-157.976699829102,38.3603553771973,-189.422256469727,207.195449829102,-65.5945434570312,218.538024902344,-231.833404541016,14.0636854171753,-165.576065063477,109.986907958984
-23.8147296905518,-76.2555541992188,-119.845275878906,90.9254531860352,-152.956558227539,35.2615852355957,-111.959121704102,106.844825744629,-233.159271240234,135.405685424805,-148.763031005859,142.193283081055,-124.821441650391,68.1075897216797,-70.2224273681641,113.730438232422,-4.60697793960571,156.62663269043,-25.5326080322266,187.066650390625,-23.2545127868652,-23.4497985839844,-140.795974731445,171.71208190918,-138.573165893555,104.976470947266,-188.4169921875,207.489440917969,-68.0362014770508,196.9619140625,-203.479064941406,119.56950378418,-129.153884887695,25.4732627868652
0.317594110965729,37.4169311523438,-84.6407775878906,43.2836990356445,-115.90323638916,134.121887207031,-34.9271926879883,31.8069286346436,-222.999816894531,208.030471801758,-124.56436920166,41.8282852172852,-96.2552947998047,186.959869384766,-70.1165313720703,37.8842315673828,31.8884963989258,172.643692016602,22.2468910217285,102.202026367188,-10.9937763214111,74.6273651123047,-108.027252197266,120.025749206543,-122.828453063965,193.072158813477,-138.500564575195,149.475250244141,-84.6782608032227,86.4187698364258,-163.094955444336,177.766510009766,-50.969165802002,-24.5002727508545
-38.514232635498,113.126846313477,-79.2985763549805,44.3030586242676,-113.491821289062,178.170562744141,11.5268115997314,2.47998285293579,-261.574920654297,239.357437133789,-81.2149810791016,5.03012990951538,-127.200386047363,235.4609375,-59.6550750732422,37.1223564147949,-88.8130416870117,113.351119995117,-23.1655616760254,26.3125152587891,6.60774087905884,83.9606094360352,-86.4771575927734,97.1835479736328,-131.717071533203,220.855117797852,-64.0469284057617,97.9463958740234,-82.7975463867188,45.8583564758301,-145.006240844727,137.3466796875,24.0999546051025,-6.70883560180664
-72.6297302246094,81.0053329467773,-54.3875923156738,48.9549942016602,-126.094657897949,163.857879638672,63.4920310974121,-25.7184524536133,-295.810455322266,228.172256469727,3.22244954109192,22.230188369751,-162.595977783203,167.347351074219,5.79518222808838,79.7021636962891,-176.813171386719,78.5730972290039,-97.1138916015625,24.8988208770752,1.63864016532898,34.8485832214355,-31.282075881958,64.0699996948242,-135.675262451172,177.895660400391,-18.8816242218018,67.1993560791016,-26.6621265411377,94.7411575317383,-124.466133117676,90.2291030883789,64.5920639038086,-6.24910116195679
-29.0144329071045,56.5413818359375,-22.9454078674316,49.4882659912109,-78.5349197387695,139.414810180664,80.6428680419922,-19.0407524108887,-230.016479492188,205.703048706055,59.7193832397461,53.2646255493164,-105.320861816406,122.192321777344,47.6175880432129,87.2273635864258,-83.9913864135742,101.693771362305,-42.1760940551758,82.539794921875,-14.7544651031494,35.0516052246094,19.0821590423584,64.1231994628906,-105.562110900879,153.0966796875,-3.27481818199158,52.3440017700195,11.5164108276367,99.4465637207031,-81.2519760131836,130.465148925781,81.3796920776367,-32.7394981384277
9.41539001464844,118.472442626953,6.26834058761597,84.2242431640625,-36.7607803344727,162.86750793457,88.005615234375,31.8801212310791,-138.848434448242,179.99446105957,83.7487564086914,78.3313217163086,-47.9909629821777,119.423774719238,48.0371894836426,75.1403274536133,49.1286468505859,125.870735168457,93.2384567260742,87.0253448486328,-28.8133106231689,45.256217956543,59.2382774353027,117.875854492188,-40.7674522399902,159.932388305664,42.133472442627,55.4994926452637,28.3536968231201,46.4728317260742,-27.4895935058594,197.021286010742,115.976425170898,-18.3434219360352
-40.7289123535156,149.302658081055,11.300877571106,109.272338867188,-43.864875793457,193.432312011719,105.223236083984,34.2398223876953,-88.5234756469727,124.171569824219,122.653266906738,65.9303207397461,-31.305778503418,108.343002319336,93.1926956176758,63.2669715881348,143.365615844727,127.551780700684,193.754196166992,-14.8292627334595,-33.2838973999023,17.4444561004639,101.732002258301,105.542358398438,14.773175239563,125.794967651367,110.928237915039,66.1482925415039,87.7989730834961,19.0901165008545,12.1464986801147,196.38362121582,142.508178710938,18.950719833374
-97.1559829711914,111.739410400391,-9.32008934020996,90.5960083007812,-43.9979057312012,170.947326660156,84.2110214233398,8.45075511932373,-32.6727867126465,57.5456047058105,132.426467895508,64.7502136230469,60.3221092224121,104.956520080566,153.221923828125,67.3789596557617,189.594787597656,133.782012939453,232.735504150391,-96.1089248657227,-22.6545276641846,-3.23324966430664,115.047592163086,28.5456390380859,24.3691825866699,48.4381065368652,139.522567749023,59.3767433166504,138.554275512695,22.3983745574951,2.12050724029541,165.322860717773,137.176620483398,8.58216190338135
-109.563301086426,127.451194763184,30.0072841644287,88.8408203125,-47.674186706543,151.564056396484,95.8993148803711,-0.129555717110634,23.7725276947021,17.6448802947998,139.801345825195,80.6871490478516,136.527694702148,114.276008605957,171.4453125,81.3655548095703,146.171096801758,126.158737182617,233.73747253418,-86.1440048217773,-36.7264976501465,10.0242023468018,142.299621582031,-13.1788711547852,18.0207271575928,12.0234498977661,160.599319458008,-4.34017467498779,168.53662109375,-0.555748343467712,-26.9537811279297,152.682876586914,137.138717651367,-14.9516077041626
-115.986145019531,167.988510131836,103.092346191406,110.524864196777,-41.4684104919434,153.362670898438,145.172729492188,-23.8669605255127,68.1622619628906,-21.715124130249,179.108047485352,49.9103393554688,78.4820709228516,104.157417297363,166.541275024414,47.196216583252,109.761253356934,67.232292175293,224.886795043945,-79.5529556274414,-69.8275756835938,49.8753890991211,190.834915161133,-27.7266960144043,38.3603553771973,45.8603439331055,207.195449829102,-78.8146591186523,218.538024902344,-64.2505569458008,14.0636854171753,142.916915893555,109.986907958984,15.5732374191284
-76.2555541992188,151.424850463867,90.9254531860352,81.454948425293,35.2615852355957,140.317581176758,106.844825744629,-17.1050777435303,135.405685424805,-41.5021514892578,142.193283081055,18.1694393157959,68.1075897216797,78.7349014282227,113.730438232422,-6.43121337890625,156.62663269043,22.557825088501,187.066650390625,-94.3773193359375,-23.4497985839844,90.6377410888672,171.71208190918,-20.7625312805176,104.976470947266,72.6342468261719,207.489440917969,-65.1258392333984,196.9619140625,-120.302284240723,119.56950378418,154.620819091797,25.4732627868652,46.2903442382812
37.4169311523438,147.552185058594,43.2836990356445,48.5920486450195,134.121887207031,146.825332641602,31.8069286346436,63.8633918762207,208.030471801758,4.46553564071655,41.8282852172852,30.7995872497559,186.959869384766,68.1392440795898,37.8842315673828,-10.1847667694092,172.643692016602,35.5116310119629,102.202026367188,-92.5124282836914,74.6273651123047,94.8393249511719,120.025749206543,23.5302963256836,193.072158813477,62.9950485229492,149.475250244141,-6.1884183883667,86.4187698364258,-116.811225891113,177.766510009766,184.756469726562,-24.5002727508545,31.8833446502686
113.126846313477,149.005706787109,44.3030586242676,82.9299850463867,178.170562744141,153.832061767578,2.47998285293579,128.406524658203,239.357437133789,24.9115619659424,5.03012990951538,56.1295585632324,235.4609375,65.2605056762695,37.1223564147949,-3.6584951877594,113.351119995117,-4.27670097351074,26.3125152587891,-116.557144165039,83.9606094360352,93.2324066162109,97.1835479736328,50.3834342956543,220.855117797852,70.628547668457,97.9463958740234,19.78049659729,45.8583564758301,-85.5613632202148,137.3466796875,158.309143066406,-6.70883560180664,22.9619064331055
81.0053329467773,103.891990661621,48.9549942016602,81.5530014038086,163.857879638672,105.154067993164,-25.7184524536133,98.3860092163086,228.172256469727,-52.7820854187012,22.230188369751,74.2344131469727,167.347351074219,28.3304843902588,79.7021636962891,-25.4906139373779,78.5730972290039,-136.10954284668,24.8988208770752,-167.125717163086,34.8485832214355,119.040992736816,64.0699996948242,42.5669593811035,177.895660400391,69.0952453613281,67.1993560791016,23.8603763580322,94.7411575317383,-111.412773132324,90.2291030883789,79.2053756713867,-6.24910116195679,6.75916337966919
56.5413818359375,85.451301574707,49.4882659912109,12.797381401062,139.414810180664,43.1649131774902,-19.0407524108887,6.69896364212036,205.703048706055,-127.80150604248,53.2646255493164,29.3876438140869,122.192321777344,-37.9625663757324,87.2273635864258,-65.4038772583008,101.693771362305,-207.202346801758,82.539794921875,-191.092483520508,35.0516052246094,104.74739074707,64.1231994628906,22.0823860168457,153.0966796875,10.5517597198486,52.3440017700195,-27.6974925994873,99.4465637207031,-153.14973449707,130.465148925781,20.7691459655762,-32.7394981384277,-50.8167037963867
118.472442626953,64.2830581665039,84.2242431640625,-19.0279598236084,162.86750793457,-8.26243877410889,31.8801212310791,-68.190071105957,179.99446105957,-126.288299560547,78.3313217163086,-57.2866592407227,119.423774719238,-70.5851135253906,75.1403274536133,-112.224395751953,125.870735168457,-141.017837524414,87.0253448486328,-175.545471191406,45.256217956543,31.1028099060059,117.875854492188,-24.3031101226807,159.932388305664,-55.2793159484863,55.4994926452637,-105.755165100098,46.4728317260742,-103.049865722656,197.021286010742,-22.1159324645996,-18.3434219360352,-84.9241333007812
149.302658081055,-22.382345199585,109.272338867188,-46.36572265625,193.432312011719,-60.4154396057129,34.2398223876953,-72.924430847168,124.171569824219,-86.5315017700195,65.9303207397461,-63.4753074645996,108.343002319336,-68.418083190918,63.2669715881348,-112.170539855957,127.551780700684,-80.6253890991211,-14.8292627334595,-134.152282714844,17.4444561004639,-22.6761150360107,105.542358398438,-56.0241775512695,125.794967651367,-96.3853988647461,66.1482925415039,-61.5087013244629,19.0901165008545,-44.8509292602539,196.38362121582,-64.4027252197266,18.950719833374,-63.4516830444336
111.739410400391,-55.2743034362793,90.5960083007812,-104.560928344727,170.947326660156,-84.6929931640625,8.45075511932373,-27.7457237243652,57.5456047058105,-32.4241333007812,64.7502136230469,-37.8486289978027,104.956520080566,-78.4498138427734,67.3789596557617,-70.9063034057617,133.782012939453,-133.315338134766,-96.1089248657227,-108.210968017578,-3.23324966430664,-46.2599449157715,28.5456390380859,-32.7468681335449,48.4381065368652,-113.154998779297,59.3767433166504,53.3029289245605,22.3983745574951,-90.7140502929688,165.322860717773,-68.9369888305664,8.58216190338135,-26.4963932037354
127.451194763184,-27.870922088623,88.8408203125,-117.813606262207,151.564056396484,-94.1698760986328,-0.129555717110634,-1.69826936721802,17.6448802947998,25.8228359222412,80.6871490478516,-63.9114074707031,114.276008605957,-80.5925750732422,81.3655548095703,-76.9450836181641,126.158737182617,-188.207702636719,-86.1440048217773,-110.245956420898,10.0242023468018,-62.2834815979004,-13.1788711547852,-23.5856246948242,12.0234498977661,-91.9047393798828,-4.34017467498779,66.1879730224609,-0.555748343467712,-119.760841369629,152.682876586914,-53.2391395568848,-14.9516077041626,2.79764270782471
167.988510131836,-71.1113586425781,110.524864196777,-106.82691192627,153.362670898438,-104.306335449219,-23.8669605255127,-10.3467788696289,-21.715124130249,59.0998268127441,49.9103393554688,-62.6734428405762,104.157417297363,-84.0747604370117,47.196216583252,-110.450286865234,67.232292175293,-166.920211791992,-79.5529556274414,-97.3868637084961,49.8753890991211,-46.5063438415527,-27.7266960144043,-46.377254486084,45.8603439331055,-71.4747161865234,-78.8146591186523,21.7927989959717,-64.2505569458008,-49.0768432617188,142.916915893555,-57.2158279418945,15.5732374191284,5.93343114852905
151.424850463867,-133.026336669922,81.454948425293,-96.2013244628906,140.317581176758,-97.593620300293,-17.1050777435303,0.427732706069946,-41.5021514892578,66.5786056518555,18.1694393157959,-41.9494934082031,78.7349014282227,-142.386428833008,-6.43121337890625,-104.643608093262,22.557825088501,-186.710708618164,-94.3773193359375,-75.2137756347656,90.6377410888672,-21.7018280029297,-20.7625312805176,-30.7073516845703,72.6342468261719,-71.7970657348633,-65.1258392333984,10.2924604415894,-120.302284240723,-5.27813625335693,154.620819091797,-67.5433197021484,46.2903442382812,2.89937162399292
147.552185058594,-139.874938964844,48.5920486450195,-61.2656173706055,146.825332641602,-110.82657623291,63.8633918762207,30.1282196044922,4.46553564071655,69.0090866088867,30.7995872497559,-59.3640556335449,68.1392440795898,-189.89485168457,-10.1847667694092,-83.6580047607422,35.5116310119629,-267.747924804688,-92.5124282836914,-74.8387756347656,94.8393249511719,-29.803804397583,23.5302963256836,-6.52807903289795,62.9950485229492,-69.516716003418,-6.1884183883667,-6.2477593421936,-116.811225891113,-37.9833183288574,184.756469726562,-98.6960372924805,31.8833446502686,31.5030479431152
149.005706787109,-151.078048706055,82.9299850463867,-66.5506973266602,153.832061767578,-143.914520263672,128.406524658203,12.5833959579468,24.9115619659424,62.009765625,56.1295585632324,-53.7309722900391,65.2605056762695,-176.867446899414,-3.6584951877594,-62.80078125,-4.27670097351074,-254.591430664062,-116.557144165039,-84.8628082275391,93.2324066162109,-59.1535835266113,50.3834342956543,-35.8237571716309,70.628547668457,-97.2150726318359,19.78049659729,-31.4148254394531,-85.5613632202148,-51.2711143493652,158.309143066406,-159.719451904297,22.9619064331055,46.0150260925293
103.891990661621,-173.389266967773,81.5530014038086,-102.247512817383,105.154067993164,-143.219985961914,98.3860092163086,-45.4763488769531,-52.7820854187012,36.5717163085938,74.2344131469727,-37.7269744873047,28.3304843902588,-177.983123779297,-25.4906139373779,-38.3929023742676,-136.10954284668,-127.16333770752,-167.125717163086,-66.1704864501953,119.040992736816,-93.9629821777344,42.5669593811035,-80.2332000732422,69.0952453613281,-143.180328369141,23.8603763580322,-42.2553863525391,-111.412773132324,-2.59384894371033,79.2053756713867,-186.438385009766,6.75916337966919,14.5662565231323
85.451301574707,-182.416625976562,12.797381401062,-106.978820800781,43.1649131774902,-140.934188842773,6.69896364212036,-91.7199020385742,-127.80150604248,23.6799087524414,29.3876438140869,-57.4777679443359,-37.9625663757324,-176.389114379883,-65.4038772583008,-33.0603294372559,-207.202346801758,0.368269503116608,-191.092483520508,33.1264419555664,104.74739074707,-113.124961853027,22.0823860168457,-104.738525390625,10.5517597198486,-142.524963378906,-27.6974925994873,-56.4975814819336,-153.14973449707,50.8753089904785,20.7691459655762,-180.090438842773,-50.8167037963867,-17.5793628692627
64.2830581665039,-190.170745849609,-19.0279598236084,-133.870956420898,-8.26243877410889,-169.009063720703,-68.190071105957,-112.116767883301,-126.288299560547,41.7797775268555,-57.2866592407227,-49.5078010559082,-70.5851135253906,-126.387413024902,-112.224395751953,-24.2444648742676,-141.017837524414,90.5900497436523,-175.545471191406,171.373565673828,31.1028099060059,-111.199165344238,-24.3031101226807,-91.7711334228516,-55.2793159484863,-124.523506164551,-105.755165100098,-45.350902557373,-103.049865722656,57.0488700866699,-22.1159324645996,-202.071548461914,-84.9241333007812,-34.3992500305176
-22.382345199585,-193.883270263672,-46.36572265625,-141.882873535156,-60.4154396057129,-194.422241210938,-72.924430847168,-89.3650894165039,-86.5315017700195,47.2851066589355,-63.4753074645996,-19.4676742553711,-68.418083190918,-101.914611816406,-112.170539855957,13.5479679107666,-80.6253890991211,149.041915893555,-134.152282714844,247.014343261719,-22.6761150360107,-130.223510742188,-56.0241775512695,-25.6038856506348,-96.3853988647461,-120.301460266113,-61.5087013244629,5.5342435836792,-44.8509292602539,59.5925559997559,-64.4027252197266,-224.883743286133,-63.4516830444336,-47.7220191955566
-55.2743034362793,-206.696838378906,-104.560928344727,-69.4786148071289,-84.6929931640625,-212.29362487793,-27.7457237243652,-50.341552734375,-32.4241333007812,25.7220668792725,-37.8486289978027,-20.3346366882324,-78.4498138427734,-98.2187576293945,-70.9063034057617,47.3653526306152,-133.315338134766,181.683288574219,-108.210968017578,303.522369384766,-46.2599449157715,-153.352645874023,-32.7468681335449,13.263708114624,-113.154998779297,-110.021286010742,53.3029289245605,21.1378860473633,-90.7140502929688,105.614479064941,-68.9369888305664,-222.100234985352,-26.4963932037354,-61.6138610839844
-27.870922088623,-221.796829223633,-117.813606262207,-37.8134460449219,-94.1698760986328,-219.268157958984,-1.69826936721802,-60.0875587463379,25.8228359222412,20.7302303314209,-63.9114074707031,-12.9712648391724,-80.5925750732422,-57.5174026489258,-76.9450836181641,63.9598617553711,-188.207702636719,211.930389404297,-110.245956420898,383.262878417969,-62.2834815979004,-143.8662109375,-23.5856246948242,-18.8686428070068,-91.9047393798828,-117.770751953125,66.1879730224609,-9.89000701904297,-119.760841369629,140.277557373047,-53.2391395568848,-226.39143371582,2.79764270782471,-71.0725860595703
